GeneID	LUAD_14N
C1QBP	97556475
C1QC	48964190
C1S	7893659
C3	136860213
C4A	2447564
C4B	66202686
C4BPA	96260942
C5	36163796
C7	6972793
C8A	8674067
C9	60885566
CA1	215965961
CA2	55497572
CACYBP	7045417
CAD	2371104
CALD1	190368691
CALM3	1947474525
CALR	457178639
CALU	124454225
CAMK2D	12721019
CAMK2G	26507998
CAND1	19215563
CANX	256736537
CAP1	158809995
CAPG	217992617
CAPN1	51223950
CAPN2	57963630
CAPNS1	126661259
CAPRIN1	7801323
CAPZA1	105804005
CAPZA2	155119320
CAPZB	206400639
CARKD	3784728
CASK	9384726
CAST	35098476
CAT	478174726
CAV1	NA
CBR1	75778541
CBX1	55308479
CBX3	158410470
CBX5	35203972
CCAR1	13008405
CCAR2	15818960
CCDC22	5240437
CCDC47	48398955
CCDC6	3773150
CCT2	202637996
CCT3	155935030
CCT4	126056234
CCT5	146109460
CCT6A	170199019
CCT7	91406711
CCT8	143802796
CD14	101312338
CD151	181296299
CD163	25817488
CD2AP	1886146
CD44	59840659
CD47	151586993
CD55	57868597
CD59	1252761361
CD74	120102146
CD81	583161896
CD9	459805859
CD97	10077297
CDC37	28063273
CDC42	327273298
CDC42BPA	825943
CDC42BPB	12102117
CDC5L	13366819
CDH1	36378992
CDH13	62598019
CES1	207658210
CFH	81827072
CFL1	569674632
CHCHD2	27028347
CHCHD3	176997195
CHD4	6205087
CHERP	4823163
CHID1	4998806
CHMP4B	36859942
CHMP6	22305194
CHP1	30542418
CIB1	11526523
CISD1	95843512
CISD2	36215776
CKAP4	162170990
CKAP5	2060751
CKB	39173738
CLCC1	7014028
CLEC3B	45647644
CLIC1	106071305
CLIC4	40599909
CLINT1	46657438
CLIP1	2813226
CLPB	6927253
CLTB	97766575
CLTC	345016614
CLU	907442590
CNDP2	34888052
CNN2	40158663
CNN3	36322832
CNOT1	1204718
CNP	25245032
CNPY2	28342646
CNPY3	7911402
COL12A1	110849642
COL14A1	224472885
COL15A1	28119455
COL18A1	279297903
COL1A1	307826793
COL1A2	475059813
COL3A1	15969110
COL4A1	55885086
COL4A2	468576222
COL6A1	NA
COL6A2	1639279656
COL6A3	1718149309
COLGALT1	23966187
COMT	161740442
COPA	22487813
COPB1	17634259
COPB2	20835698
COPE	19660718
COPG1	17865169
COPS2	13273878
COPS3	4633025
COPS4	18108801
COQ5	7060795
COQ9	12087960
CORO1A	61224847
CORO1B	26101662
CORO1C	100164469
COTL1	39973681
COX4I1	300245482
COX5A	223758241
COX5B	148376979
COX6B1	85032590
COX7A2	484361750
CP	52673784
CPM	12615586
CPNE1	17569220
CPNE2	20023180
CPNE3	135127867
CPOX	10292991
CPSF1	2008740
CPSF3	2361355
CPT1A	29559640
CPT2	25921747
CRAT	3871561
CRELD1	12524740
CRIP2	188625437
CRKL	7425391
CROCC	20439900
CRYAB	73955851
CRYZ	24942587
CS	176032032
CSDE1	2277430
CSE1L	5025197
CSK	3161630
CSNK1A1	9489057
CSNK2A1	37946893
CSNK2A2	19336146
CSNK2B	49460123
CSPG4	35677841
CSRP1	481231670
CSRP2	81177805
CSTB	153817677
CTBP1	18679633
CTNNB1	157978159
CTNND1	104749927
CTSA	9023107
CTSB	67536590
CTSC	28814166
CTSD	618172438
CTSH	148806306
CTSS	14514394
CTSZ	85877635
CTTN	22164238
CUL3	1368577
CUX1	594956
CYB5A	1755880261
CYB5B	217310879
CYB5R1	133737963
CYB5R3	471882700
CYBB	49133617
CYC1	32550670
CYFIP1	22721602
CYP20A1	16549539
CYP27A1	31276109
DAD1	178600293
DAG1	31449562
DARS	43832880
DARS2	5517028
DAZAP1	14482373
DBI	236608593
DBN1	55796427
DBNL	19483999
DBT	15093940
DCN	NA
DCTN1	43562296
DCTN2	127266789
DCTN4	13257408
DCXR	27600911
DDAH1	77412335
DDAH2	150381683
DDB1	19430649
DDOST	68157551
DDRGK1	91969316
DDX1	42870532
DDX17	49973519
DDX18	3468625
DDX23	15891398
DDX39B	82184055
DDX3X	21124031
DDX5	68299105
DDX6	16770654
DECR1	110317093
DEK	16013404
DERA	14791918
DHRS7	83827599
DHRS7B	23672913
DHX15	31855025
DHX30	2010811
DHX9	93859882
DIABLO	47748828
DIAPH1	5585871
DKC1	17681447
DLAT	41513789
DLD	79780698
DLST	103352530
DNM1L	3218007
DNM2	19455674
DNPEP	35515229
DOCK1	176930
DOCK11	3977746
DOCK2	4311496
DOCK4	5165901
DOCK6	2173442
DOCK9	3863407
DPM1	38692542
DPT	565101441
DPYSL2	371021733
DPYSL3	116436497
DST	1692104
DSTN	137226234
DTX3L	1590365
DTYMK	11796812
DUT	5639655
DYNC1H1	77260152
DYNC1I2	85516271
DYNC1LI1	11243167
DYNC1LI2	28612683
DYNLL1	518322924
DYNLRB1	67418809
DYSF	51143554
ECE1	11381047
ECH1	166849749
ECHDC1	12979119
ECHS1	144556289
ECI1	73312855
ECI2	27749365
ECM1	4353874
EDC4	4275445
EEA1	22192280
EEF1A1	429333762
EEF1B2	59741359
EEF1D	81512541
EEF1E1	19634826
EEF1G	68028931
EEF2	72754290
EEFSEC	4279810
EFEMP1	331673489
EFEMP2	47923873
EFHD2	38227267
EFR3A	2879688
EFTUD2	38936508
EGFR	10707776
EHD1	72151301
EHD2	348140641
EHD3	9228545
EHD4	99947898
EHHADH	3086879
EIF1	63546494
EIF2AK2	11215453
EIF2S1	55121378
EIF2S2	17460511
EIF2S3	73440623
EIF3A	24550631
EIF3B	31580800
EIF3C	24614997
EIF3D	20518956
EIF3E	20545769
EIF3F	46728194
EIF3G	11344151
EIF3H	13398746
EIF3I	35834328
EIF3L	31186048
EIF3M	7553561
EIF4A1	45961460
EIF4A2	12551679
EIF4A3	109282762
EIF5	4490962
EIF5A	103102784
EIF6	69797626
ELAVL1	31316319
ELMO1	16411117
ELMO2	3926703
ELMOD2	8550691
EMC1	10720372
EMC2	18998115
EMD	95201703
EMILIN1	551810161
EMILIN2	9608233
EML4	8692761
ENDOD1	38755945
ENG	22135856
ENO1	273071830
ENPP4	6350403
ENTPD1	137934071
EPB41	44971101
EPB41L1	5985425
EPB41L2	160940613
EPB41L3	9457657
EPCAM	84521953
EPHX1	426878413
EPN1	16588961
EPPK1	5604852
EPRS	27311661
EPS15	12631095
EPS15L1	8466111
EPS8L2	19358794
ERAP1	18252363
ERBB2IP	725783
ERGIC1	75603374
ERGIC2	5256170
ERH	244453816
ERLEC1	15192008
ERLIN1	21535263
ERLIN2	119207192
ERMP1	12811795
ERO1L	17159948
ERP29	63672293
ERP44	97965906
ESD	21074096
ESYT1	120391221
ESYT2	47440820
ETFA	94745310
ETFB	67066143
ETFDH	21872998
ETHE1	44684975
EVL	18065298
EVPL	74951450
EWSR1	11445522
EXOC1	5493060
EXOC2	6448087
EXOC3	8091489
EXOC4	5910236
EXOC7	7494109
EXOC8	9563736
EZR	93643106
F11R	132141983
F13A1	102083834
F2	22250335
F9	35150057
FABP5	309059129
FAF2	17816299
FAHD1	5634057
FAHD2A	9176992
FAM120A	21421744
FAM129A	13823038
FAM129B	18430102
FAM21C	1807608
FAM3C	18021393
FAM49B	7994769
FAM98B	36485337
FARP1	12192101
FARSA	15301411
FARSB	11201551
FASN	12783704
FBL	44391555
FBLN1	203275502
FBLN2	133400739
FBLN5	264080717
FBN1	726166295
FBP1	69089415
FCGRT	29901891
FCHO2	3823081
FDPS	2579121
FDXR	5120510
FECH	13621203
FERMT2	31899541
FERMT3	11569153
FGA	311593118
FGB	678108189
FGG	712360209
FH	53232199
FHL2	23001203
FHOD1	6070086
FKBP15	7143476
FKBP1A	226006890
FKBP2	72452810
FKBP3	25642348
FKBP8	18705820
FKBP9	9531995
FLII	24318311
FLNB	86235997
FLNC	41451221
FLOT1	126968601
FLOT2	90568358
FMNL1	4614619
FMNL2	3988273
FMR1	967031
FN1	624092053
FNDC3A	1865957
FSCN1	31022642
FUBP1	13688847
FUBP3	8020929
FUS	33863608
FXR1	13973560
FYCO1	5533121
G3BP1	2108876
G6PD	25011359
GALNT2	9186102
GAPDH	641678514
GARS	3191237
GATD3A	65489584
GBA	2699440
GBAS	53584256
GBF1	2985756
GBP1	3607444
GC	47597959
GCA	115988500
GCN1L1	2375890
GDI1	9808409
GDI2	41971697
GFM1	4800806
GGT5	18777531
GHDC	13156012
GID8	11393645
GIMAP1	38344068
GIMAP4	16451938
GIPC1	13429194
GIT2	5125860
GLG1	22688070
GLIPR2	229843700
GLO1	34618666
GLRX	26031326
GLS	34171791
GLUD1	439521347
GLYR1	19782761
GNB1	990995842
GNB2	442114472
GNB2L1	164833677
GNB4	46512378
GNG12	853038283
GNG5	197109632
GNS	7748209
GOLGA2	9270252
GOLGA3	3279672
GOLGB1	6316842
GOLIM4	25993254
GORASP2	10906530
GOT2	70726939
GPC4	20492542
GPD1L	28536652
GPD2	56844775
GPI	31104834
GPNMB	9830108
GPR89B	5211955
GPX1	86791441
GPX3	179670370
GRB2	103595549
GRHPR	24161351
GRPEL1	10165115
GSN	1190633803
GSPT1	2807584
GSR	28946496
GSTK1	165742050
GSTP1	354617484
GTF2I	8992982
GTPBP4	2770345
GUCY1B3	3619200
GYG1	35996383
GYS1	3483709
H1F0	1343724572
H1FX	194354233
H2AFV	1050399216
H2AFY	412482031
H3F3A	NA
H6PD	15779693
HACD3	24481567
HADH	34010410
HADHA	324099728
HADHB	277203815
HARS	5538834
HBA1	NA
HBB	NA
HBD	779144917
HCFC1	6580450
HDAC1	30444024
HDGF	42585664
HDLBP	14566407
HEBP2	5388561
HEXA	5784715
HEXB	14259783
HGS	10054342
HIBADH	72305230
HIBCH	14635455
HINT1	5074666
HINT2	48485830
HIP1	25108695
HIST1H1B	287191133
HIST1H1D	NA
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	61106682
HLA-A	447723971
HLA-B	80139731
HLA-C	37179015
HLA-DPA1	86050357
HLA-DRA	786838561
HLA-DRB1	135671204
HLA-E	26914173
HM13	24416857
HMGB1	602894013
HMGB2	121505993
HMGCL	32179165
HMOX1	8851909
HMOX2	20229407
HNRNPA0	115451274
HNRNPA1	85177710
HNRNPA2B1	741492310
HNRNPA3	574331403
HNRNPC	292998132
HNRNPD	141570400
HNRNPDL	8933058
HNRNPF	52759308
HNRNPH1	297701350
HNRNPH2	57241363
HNRNPH3	98181810
HNRNPK	241967714
HNRNPL	186888854
HNRNPM	57549817
HNRNPR	76941208
HNRNPU	189834314
HNRNPUL1	17934075
HNRNPUL2	74501508
HOOK3	6005532
HP1BP3	175515308
HPCAL1	166299106
HPRT1	4344699
HPX	135807360
HRAS	48724740
HRG	68564645
HSBP1	79613351
HSD17B10	229099718
HSD17B11	174952682
HSD17B12	333237105
HSD17B4	304103651
HSDL2	39721139
HSP90AA1	69656342
HSP90AB1	140075437
HSP90B1	421931189
HSPA1B	424470096
HSPA4	21990964
HSPA5	665635083
HSPA8	544126233
HSPA9	173947853
HSPB1	431845660
HSPD1	343590405
HSPE1	436948491
HSPG2	671801384
HSPH1	5923470
HUWE1	3121878
HYOU1	37261325
IARS	12692321
IARS2	24743598
IBA57	7173148
ICAM1	214478303
IDH1	16193131
IDH2	168810881
IDH3A	34414081
IDH3B	19861710
IDH3G	17768901
IFI16	18276057
IFI30	253269975
IFIT1	5434104
IGF2R	6662808
IGFBP7	46039045
IGHA1	385095056
IGHG1	954837719
IGHG2	156365423
IGHG3	77737756
IGHG4	41909530
IGHM	135457933
IGHV3-7	49297338
IGJ	18923829
IGKC	1210718636
IGKV3-20	64905964
IGLC2	1847557512
IGLL5	9875011
IK	7275116
IKBIP	15453348
ILF2	108259083
ILF3	98851445
ILK	102083834
ILVBL	17374087
IMMT	169709952
IMPDH2	25281375
INF2	13023164
IPO5	6873316
IPO7	3637804
IQGAP1	160046425
IQGAP2	5366618
ISOC2	28420349
ITCH	12392891
ITGA1	112954935
ITGA2	41196442
ITGA3	80314307
ITGA5	26355656
ITGA6	30272313
ITGAL	5350262
ITGAM	20887767
ITGAV	31406120
ITGAX	4458767
ITGB1	449389545
ITGB2	48810125
ITGB5	10315748
ITIH1	24350555
ITIH2	26838735
ITIH4	11465379
ITPR1	8038461
ITPR2	879460
ITPR3	15531497
IVD	66825414
JAK1	4140738
JUP	83661810
KANK2	91788214
KARS	52018086
KCTD12	125725182
KDELC2	2937712
KDSR	52120212
KHDRBS1	26725351
KHSRP	12767161
KIAA0196	2609716
KIAA1033	473362
KIF13B	964647
KIF5B	31361109
KLC1	15856310
KNG1	31945105
KPNB1	69504106
KRT1	377300597
KRT10	242746764
KRT17	241138114
KRT18	375274726
KRT19	636240669
KRT2	78034338
KRT7	733444376
KRT8	514723691
KRT9	141905345
KTN1	48564419
LACTB	40097180
LAMA4	87351114
LAMA5	216660468
LAMB1	122084087
LAMB2	446969045
LAMC1	597555909
LAMP1	111675129
LAMTOR1	60781152
LAMTOR3	24775718
LAMTOR5	185289610
LANCL1	34514475
LAP3	32601124
LARS	6377533
LASP1	99308084
LBP	2867444
LBR	31672427
LCP1	56756172
LDHA	113218342
LDHB	128493627
LEMD2	57149434
LEMD3	4248239
LETM1	20076653
LGALS1	NA
LGALS3	1420688326
LGALS3BP	65918664
LGALS9	32741033
LIG3	1758069
LIMA1	29939767
LIMCH1	85333729
LIMS1	70199382
LIN7C	56519287
LLGL2	7585350
LMAN1	117212706
LMAN2	137543444
LMAN2L	9552381
LMCD1	46804727
LMNB1	220955333
LMNB2	401503534
LMO7	62012663
LNP	26178213
LNPEP	14949349
LONP1	28178359
LPCAT1	31489464
LPCAT2	15798828
LPP	128815963
LRP1	42721619
LRPAP1	27172290
LRPPRC	35566170
LRRC47	9123938
LRRC59	63800945
LRRFIP1	21045281
LRRFIP2	10522017
LSP1	86422700
LSS	33076482
LTA4H	26320567
LTBP1	14754888
LTBP2	69239293
LUC7L2	6441120
LUM	NA
LYN	16501367
LYZ	659322026
M6PR	37491870
MACF1	39412568
MAGOH	33464338
MANF	38405601
MAOA	155557164
MAOB	163436790
MAP1B	1746805
MAP1S	3983829
MAP4	13570353
MAPK1	51306309
MAPK3	15172913
MAPRE1	31063532
MARC2	66438749
MARCKS	289607867
MARS	19533607
MATR3	80141785
MCAM	115737966
MCCC1	21228638
MCCC2	24063814
MCU	26286042
MDH1	75438785
MDH2	393376279
ME2	18730633
MECP2	127891588
METAP2	7099374
METTL7A	265115321
MFAP2	977456693
MFGE8	40923337
MFN2	5522258
MGAT1	8922982
MGST3	150002370
MIA2	3947300
MIA3	6303557
MIF	184725859
MLEC	54118879
MLLT4	9467779
MLYCD	6468594
MMP2	14043534
MMRN2	92586882
MNDA	91203731
MOGS	20308662
MPO	162560589
MPRIP	62485098
MPST	7849985
MRC2	25567304
MRE11A	7470792
MRPS22	1500006
MSN	873198482
MSRA	623456
MTA2	10099943
MTAP	1214067
MTCH1	33815512
MTCH2	98630333
MT-CO2	405793312
MTDH	46355036
MTHFD1	8100222
MTOR	1334489
MTPN	34114234
MTX1	12043967
MTX2	33176233
MUC1	9965605
MUT	6778974
MVP	197628490
MYADM	266967039
MYCBP	13338035
MYDGF	55217640
MYH10	822622972
MYH11	1066497983
MYH14	247996341
MYH9	1893594253
MYL12B	2059330334
MYL6	2128265147
MYL6B	1676890875
MYL9	697682308
MYLK	38997882
MYO18A	16132822
MYO1B	68688459
MYO1C	749081846
MYO1D	56175723
MYO1E	2078924
MYO1F	9166179
MYO1G	14984918
MYO5A	1190739
MYO6	33665420
MYOF	107999122
NBAS	2828102
NCEH1	89431903
NCKAP1	17889246
NCL	53141461
NCLN	29316949
NCSTN	8821728
NDRG1	140430488
NDUFA10	35937527
NDUFA12	76091270
NDUFA13	89239039
NDUFA5	118932063
NDUFA6	65608778
NDUFA8	122658027
NDUFA9	37720654
NDUFAB1	93214601
NDUFB10	45732905
NDUFB4	28119455
NDUFB9	40793764
NDUFS1	58834646
NDUFS2	18580254
NDUFS3	37087908
NDUFS6	140818517
NDUFS8	36750348
NDUFV1	56519287
NDUFV2	38820882
NECAP2	8830180
NEK7	7319720
NFIC	4391034
NFKB1	7902115
NFS1	2124626
NHP2L1	93434120
NID1	612843227
NID2	149618039
NLRX1	3014151
NME1	33963853
NME2	248915206
NME3	76597652
NMT1	6281566
NNT	70601435
NOMO2	19688292
NONO	209010358
NOP56	36538967
NOP58	55986068
NPC2	161320166
NPEPPS	11486366
NPM1	330236378
NPTN	41327039
NRP1	16791328
NSF	43291887
NSFL1C	29238695
NT5E	43022267
NUCB1	114609705
NUCB2	12225454
NUDT21	59441900
NUMA1	70334397
NUP133	4481854
NUP155	7833546
NUP160	2282093
NUP205	6629721
NUP210	4833509
NUP35	14677798
NUP43	1025322
NUP54	11701028
NUP62	36589141
NUP88	5832897
NUP93	11892483
NUP98	5377248
NUTF2	5040843
OAS2	15058937
OAT	6517238
OCIAD1	58071249
ODR4	12869774
OGDH	123849252
OGN	1508348793
OGT	2603665
OLA1	3509480
OLFML3	90013499
OPA1	13887106
ORM1	302852564
OS9	3505961
OSBPL8	7259771
OSTF1	17139634
OXCT1	21562904
OXSR1	6935135
P4HA1	10121646
P4HB	403605833
PA2G4	67303091
PABPC1	29477694
PABPN1	28024808
PACSIN2	40036652
PAFAH1B1	24449773
PAFAH1B2	15742442
PAICS	8513223
PAK2	9619911
PALLD	25387100
PAPSS2	6018461
PARK7	114056992
PARP1	30714022
PARP4	6643243
PARP9	2265081
PARVA	65735514
PBXIP1	15950637
PCBP1	111937475
PCBP2	89832893
PCCA	23868392
PCCB	13789540
PCK2	31534396
PCMT1	49540853
PCYOX1	351364179
PDCD6	44110934
PDCD6IP	42451513
PDE12	745763
PDGFRB	20254712
PDHA1	82528937
PDHB	122347771
PDHX	10009818
PDIA3	494136017
PDIA4	114887615
PDIA5	22048393
PDIA6	312973673
PDLIM1	270012823
PDLIM5	16915904
PDLIM7	88494732
PDP1	12142023
PDPR	6222373
PDS5A	4667573
PDS5B	11021105
PDXK	19312253
PEBP1	145299606
PECAM1	239611026
PEF1	56273473
PELP1	7409096
PEX11B	14879885
PFDN5	8361862
PFKL	21787489
PFKM	17331977
PFKP	22221699
PFN1	410251723
PGAM1	53762679
PGD	23900685
PGK1	144922947
PGLYRP2	977609
PGM1	19712231
PGM2	7347761
PGRMC1	281559293
PGRMC2	139698755
PHB	283846193
PHB2	296529443
PHGDH	15705023
PHIP	1706848
PI4K2A	11269334
PICALM	11852070
PIGK	4266295
PIGS	11419071
PIGT	3439385
PIP4K2A	13991454
PITRM1	14719516
PKM	267977438
PLCB3	3577403
PLD3	11136090
PLEC	295382623
PLEKHO2	9752018
PLG	87535387
PLIN3	13537249
PLOD1	7721635
PLOD3	16370507
PLRG1	29813347
PLS3	63056299
PLXDC2	25678940
PLXNB2	18655003
PML	60250818
PMPCA	5223160
PMPCB	10399731
PNN	12325869
PNP	3324278
PNPLA6	11839200
PNPT1	3882904
POFUT1	3052155
POLR2A	2275185
POLR2B	9364378
POLR2C	8711602
POLR2E	21589397
PON2	100404362
POR	73721049
POSTN	255045469
PPA1	37832834
PPA2	61666138
PPFIBP1	11824854
PPIA	832154827
PPIB	863584004
PPIL1	30310472
PPL	96468592
PPOX	1931770
PPP1CA	89049691
PPP1CB	27498959
PPP1R12A	9954598
PPP1R7	3596189
PPP1R9B	4579937
PPP2CA	21761633
PPP2R1A	50304426
PPP2R2A	4115709
PPP3CA	14448673
PPP3R1	18154466
PPT1	94515287
PRCP	4500654
PRDX1	884862008
PRDX2	365498664
PRDX3	232151455
PRDX4	51928269
PRDX5	212949721
PRDX6	164335397
PREB	21481913
PRELP	1318085341
PREP	740868
PRKAA1	7957521
PRKACA	37370909
PRKAR1A	17439818
PRKAR2A	120666917
PRKCA	23028794
PRKCD	6705726
PRKCDBP	346576405
PRKCSH	198829767
PRKDC	30628411
PRKRA	23999607
PRMT1	11726976
PRPF19	88873054
PRPF40A	7576911
PRPF4B	4609979
PRPF6	11499638
PRPF8	22361189
PRPS1	78518888
PRPSAP1	12670043
PRPSAP2	15667980
PSAP	397395252
PSIP1	39057871
PSMA1	23612121
PSMA2	22843663
PSMA3	35885670
PSMA4	63300597
PSMA5	58324644
PSMA6	41264576
PSMA7	59040647
PSMB1	74652410
PSMB10	21019598
PSMB3	11673702
PSMB4	16876871
PSMB8	18864460
PSMC1	16074685
PSMC2	25850160
PSMC3	18205662
PSMC4	26135576
PSMC5	21841715
PSMC6	8942786
PSMD1	17225484
PSMD11	30226545
PSMD12	16687575
PSMD13	17417674
PSMD14	13179438
PSMD2	24910268
PSMD3	18405342
PSMD4	16856267
PSMD5	9301806
PSMD6	8315394
PSMD7	31719402
PSME1	60154834
PSME2	25713112
PSPC1	11072603
PTBP1	77571196
PTGES2	9774537
PTGES3	25605355
PTGFRN	3733613
PTGS1	5932713
PTK2	6615970
PTK7	13132441
PTPN1	30672564
PTPN11	2351046
PTPN23	1595746
PTPN6	4731776
PTPRA	3344501
PTPRC	39234214
PTPRJ	1825138
PTRF	2001151700
PUF60	29600736
PURA	69380698
PXDN	30495929
PXN	4395712
PYCARD	7649597
PYGB	49216641
PYGL	3211656
QARS	32133751
QDPR	20968261
QKI	12454219
QSOX1	5462837
RAB10	9082212
RAB11A	259393844
RAB14	195460514
RAB18	52938534
RAB1A	32368277
RAB1B	182981237
RAB21	54816320
RAB27A	41779220
RAB2A	144206943
RAB35	30754260
RAB3D	8298568
RAB3GAP1	1715969
RAB5B	28655080
RAB5C	178113882
RAB6A	221624762
RAB7A	280425633
RAB8A	46267348
RAB8B	72602338
RAB9A	8683798
RAC1	282643411
RAD21	34366633
RAD23B	57044948
RAD50	8352578
RAE1	13741161
RAI14	13636532
RALA	159602127
RALB	150783186
RALGAPB	1752594
RALY	87705669
RAN	78826613
RANBP2	2822220
RAP1A	83300119
RAP1B	540424123
RAP2B	64101073
RARS	40994398
RBBP4	43897378
RBBP7	34944622
RBM14	28216823
RBM25	17311800
RBM39	11621734
RBM8A	81999855
RBMX	119804024
RCC1	28860402
RCN1	74197380
RCN2	19288846
RDH11	50718314
RDH13	5361327
RDH14	16430855
RDX	136510243
RECQL	23335656
REEP5	369353431
RELA	9998739
RER1	45044833
RFTN1	53492708
RHOA	462683406
RHOG	129824957
RHOT2	10931218
RMDN3	21311625
RNF213	2070013
RNH1	71575338
RNPEP	8871820
RNPS1	14932157
ROCK1	4565283
ROCK2	12000723
RP2	11369055
RPA1	4381210
RPA3	11555391
RPL10	212235736
RPL10A	174401416
RPL11	138311069
RPL12	232861122
RPL13	194928735
RPL13A	87898064
RPL14	210373077
RPL15	110037697
RPL17	83479519
RPL18	226767927
RPL18A	163011599
RPL19	94095051
RPL22	179111712
RPL23A	286037989
RPL27A	134784159
RPL29	124148604
RPL3	60056787
RPL30	201280669
RPL32	157539112
RPL35	116436497
RPL35A	14827646
RPL4	160505847
RPL5	298931565
RPL6	349764333
RPL7	314312679
RPL7A	201931453
RPL8	97327253
RPL9	200081744
RPLP0	363703294
RPLP1	189253160
RPLP2	1034082412
RPN1	167325218
RPN2	199452409
RPRD1B	243589335
RPS10	84846136
RPS11	97124631
RPS12	533132477
RPS13	55597603
RPS14	360045381
RPS15A	126388298
RPS16	40465324
RPS17	157147076
RPS18	196570073
RPS19	154232733
RPS2	130200083
