GeneID	LUAD_09T
AP3B1	24481364
AP3D1	19240135
AP3M1	14382345
APEH	22395304
APEX1	214205874
API5	62270406
APMAP	107538205
APOA1	591740473
APOA2	314110344
APOA4	60183869
APOB	3659049
APOC1	145017047
APOC3	23354985
APOD	39318685
APOE	102020528
APOH	52084658
APOOL	26576830
APP	11552944
APPL1	11579750
APRT	90073750
AQR	2281706
ARAP1	2867554
ARCN1	204607526
ARF1	911282590
ARF4	344015128
ARF6	73408532
ARHGAP1	138083349
ARHGAP18	9993598
ARHGDIA	784752107
ARHGDIB	151186726
ARHGEF1	24352597
ARHGEF17	483755
ARL8A	201732467
ARL8B	30382927
ARMC10	18430004
ARPC1A	12906939
ARPC1B	337209069
ARPC2	395040386
ARPC3	463275600
ARPC4	442944639
ARPC5	70612126
ARPC5L	57086812
ARRB1	59151318
ASAH1	210921538
ASPH	34066402
ASPN	31732769
ATAD3A	57654075
ATIC	71831516
ATL2	8714790
ATL3	71148632
ATP13A1	14798087
ATP1A1	153938899
ATP1B1	100249110
ATP1B3	27440120
ATP2A2	125847961
ATP2A3	6249641
ATP2B1	3871152
ATP2B4	13225876
ATP2C1	4591072
ATP5A1	520233332
ATP5C1	320625538
ATP5D	265464331
ATP5F1	133393899
ATP5H	148052959
ATP5J	161175191
ATP5J2	235013565
ATP5L	205169067
ATP5O	150868081
ATP6V0A1	22652086
ATP6V0D1	74713816
ATP6V1A	82052152
ATP6V1B2	44878123
ATP6V1C1	30452606
ATP6V1E1	38330895
ATP6V1F	62368345
ATP6V1H	16450201
BAG3	35334081
BAG5	4050816
BAG6	20615331
BANF1	560068466
BASP1	201241746
BAX	114125337
BAZ1B	4898512
BCAM	149336441
BCAP31	755099230
BCAT2	55798124
BCKDHA	24790721
BCKDHB	23641885
BCKDK	11941647
BCL2L13	19481220
BCLAF1	33988457
BCS1L	8839663
BLVRA	155638423
BLVRB	372840970
BRK1	78765973
BSG	43767841
BST1	10313922
BUB3	49137164
C14orf159	3871152
C14orf166	78015299
C16orf58	6657376
C1QB	21320450
C1QBP	73624471
C1QC	38380885
C1S	6946766
C3	120900828
C4A	2353610
C4B	57481078
C4BPA	23453389
C5	4837470
C7	2646035
C8A	7424870
C9	21090902
CA1	316188812
CA2	81281933
CACYBP	80726207
CAD	6690898
CALD1	191643734
CALU	531837359
CAMK2D	38697906
CAMK2G	45418046
CAND1	81001844
CANX	225489558
CAP1	452530513
CAPG	584354995
CAPN1	105794644
CAPN2	142324356
CAPNS1	226119016
CAPRIN1	23379966
CAPZA1	159143955
CAPZA2	233841027
CAPZB	297092797
CARKD	14660817
CASK	20798136
CAST	107906974
CAT	152529511
CBR1	278174564
CBX1	40043686
CBX3	89170573
CBX5	31874194
CCAR1	11439541
CCAR2	12792257
CCDC22	9241761
CCDC47	71494578
CCDC6	32830137
CCT2	184174273
CCT3	189978315
CCT4	94975060
CCT5	132035504
CCT6A	126822945
CCT7	91173463
CCT8	160158618
CD14	56171451
CD151	84324036
CD163	35450041
CD2AP	23553631
CD44	74889545
CD47	69657035
CD55	24456088
CD59	359599222
CD74	106008423
CD81	99901440
CD9	46682371
CD97	11823201
CDC37	41315147
CDC42	505962338
CDC42BPA	1655015
CDC42BPB	5396975
CDC5L	16681790
CDH1	29075000
CDH13	7817654
CES1	76103735
CFH	37708358
CHCHD2	63773220
CHCHD3	61451697
CHD4	16746760
CHERP	5301095
CHID1	30668211
CHMP4B	176812777
CHMP6	10353677
CHP1	18568282
CIB1	7933173
CISD1	240363221
CISD2	60429088
CKAP4	174366833
CKAP5	10514584
CKB	127781302
CLCC1	12673358
CLEC3B	30180045
CLIC1	661829996
CLIC4	163478368
CLINT1	72287239
CLIP1	4919030
CLPB	5387816
CLTB	279010423
CLTC	444889101
CNDP2	268531161
CNN2	189056815
CNN3	33058187
CNOT1	5649378
CNP	32457970
CNPY2	258722620
CNPY3	5446611
COL12A1	42408156
COL14A1	135546879
COL15A1	10239812
COL18A1	21477703
COL3A1	12835736
COL4A1	47996139
COL4A2	53458884
COL6A3	259452010
COLGALT1	15449201
COMT	73084077
COPA	123154959
COPB1	114770274
COPB2	101515675
COPE	49202180
COPG1	120015783
COPS2	24922344
COPS3	16355911
COPS4	27129800
COQ5	3751359
COQ9	17070882
CORO1A	229737517
CORO1B	134756138
CORO1C	73739160
COTL1	236212623
COX4I1	525832931
COX5A	148342739
COX5B	332372072
COX6B1	59307122
COX7A2	302093934
CP	46137745
CPM	20091504
CPNE1	38747406
CPNE2	4878006
CPNE3	57006321
CPOX	13397631
CPSF1	4635917
CPSF3	4857773
CPT1A	33478337
CPT2	49929358
CRAT	11320162
CRELD1	5451000
CRIP2	398277886
CRKL	26834511
CROCC	11865515
CRYAB	45839496
CRYZ	99227285
CS	311973891
CSDE1	16955199
CSE1L	32131719
CSK	23689742
CSNK1A1	13138633
CSNK2A1	49522786
CSNK2A2	21363394
CSNK2B	34349081
CSPG4	1396405
CSRP1	271593043
CSRP2	42672224
CTBP1	48622878
CTNNB1	94272195
CTNND1	72055186
CTSA	49863914
CTSB	410125558
CTSC	61360837
CTSD	1030767711
CTSH	178119816
CTSS	17253058
CTSZ	308963714
CTTN	86069842
CUL3	12528031
CUX1	1627534
CYB5B	87240257
CYB5R1	99559076
CYB5R3	195737294
CYBB	24025781
CYC1	59386343
CYFIP1	47486896
CYP20A1	13543504
CYP27A1	4063767
DAD1	220417326
DAG1	9624913
DARS	93915805
DARS2	8379116
DAZAP1	47036721
DBI	811905363
DBN1	58217164
DBNL	63382117
DBT	26338150
DCTN1	46322037
DCTN2	123386159
DCTN4	6498175
DCXR	85360404
DDAH1	100810422
DDAH2	69217942
DDB1	39455072
DDOST	104315212
DDRGK1	28311179
DDX1	86215857
DDX17	112035100
DDX18	5640547
DDX23	15284529
DDX39B	534752855
DDX3X	66914121
DDX5	194430936
DDX6	50196620
DECR1	77661224
DEK	91000682
DERA	10574917
DHRS7	122451333
DHRS7B	11428644
DHX15	58467158
DHX30	3866231
DHX9	108312087
DIABLO	43552672
DIAPH1	20164025
DKC1	92897261
DLAT	56247067
DLD	70401905
DLST	103008128
DNM1L	9848067
DNM2	39218592
DNPEP	46453592
DOCK1	1569075
DOCK11	3464481
DOCK2	8745842
DOCK4	2949144
DOCK6	772856
DOCK9	1732380
DPM1	32680778
DPYSL2	239226709
DPYSL3	184615510
DST	398400
DSTN	929454065
DTX3L	11388844
DTYMK	58989996
DUT	17994233
DYNC1H1	78523290
DYNC1I2	42187530
DYNC1LI1	10945050
DYNC1LI2	43140258
DYNLL1	238060702
DYNLRB1	65671970
DYSF	2608977
ECE1	3237175
ECH1	134243317
ECHDC1	79392041
ECHS1	458812028
ECI1	84054935
ECI2	9200713
ECM1	1921080
EDC4	22011554
EEA1	25028784
EEF1B2	134502399
EEF1D	708746146
EEF1E1	24585767
EEF1G	374527320
EEF2	647269372
EEFSEC	12549427
EFEMP1	51646067
EFEMP2	21496668
EFHD2	74889545
EFR3A	1711786
EFTUD2	51307542
EGFR	8116706
EHD1	76785548
EHD2	164175316
EHD3	7089179
EHD4	48118412
EHHADH	1318733
EIF1	182781160
EIF2AK2	33794530
EIF2S1	90505765
EIF2S2	34836149
EIF2S3	149016544
EIF3A	75334094
EIF3B	75731730
EIF3C	53601893
EIF3D	34423551
EIF3E	51044527
EIF3F	54878003
EIF3G	34624635
EIF3H	64344626
EIF3I	84719193
EIF3L	53111000
EIF3M	51521931
EIF4A1	401523174
EIF4A2	68780188
EIF4A3	209404892
EIF5	30085461
EIF5A	440893906
EIF6	280780384
ELAVL1	87662758
ELMO1	15169030
ELMO2	3145023
ELMOD2	13662640
EMC1	9593761
EMC2	21848517
EMD	179756824
EMILIN1	193974339
EMILIN2	1971195
EML4	35406010
ENDOD1	20551663
ENG	7918291
ENPP4	11779328
ENTPD1	10323332
EPB41	21671010
EPB41L1	9607051
EPB41L2	32205050
EPB41L3	7398021
EPCAM	30831059
EPN1	20717962
EPPK1	12348485
EPRS	70190767
EPS15	10002018
EPS15L1	9913071
EPS8L2	14922011
ERAP1	35911223
ERBB2IP	2714190
ERGIC1	153266279
ERGIC2	8624539
ERH	315239226
ERLEC1	9641916
ERLIN1	4209660
ERLIN2	47609636
ERMP1	11379185
ERO1L	73201154
ERP29	156583401
ERP44	116435476
ESD	98322396
ESYT1	78283672
ESYT2	35871202
ETFA	180591748
ETFB	305955624
ETFDH	10125198
ETHE1	54627322
EVL	13493240
EVPL	44765850
EWSR1	78880488
EXOC1	3519945
EXOC2	7101011
EXOC3	8581742
EXOC4	10659947
EXOC7	5392411
EXOC8	5636201
EZR	595623604
F11R	32757315
F13A1	57894316
F2	18916380
F9	6748060
FABP5	154950781
FAF2	27237420
FAHD1	24206881
FAHD2A	32317742
FAM120A	17898103
FAM129A	26366533
FAM129B	74475863
FAM21C	4260022
FAM3C	44595303
FAM49B	81135704
FAM98B	20364468
FARP1	6626494
FARSA	24301678
FARSB	23427684
FASN	87807635
FBL	171433576
FBLN1	145466807
FBLN2	41160080
FBLN5	59700303
FBN1	245698739
FBP1	209925084
FCGRT	17969152
FCHO2	4180562
FDPS	32097150
FDXR	16763539
FECH	8109658
FERMT2	57316369
FERMT3	37298306
FH	67473000
FHL2	142031394
FHOD1	8991518
FKBP15	6760195
FKBP2	247679915
FKBP3	117499229
FKBP8	10333622
FKBP9	29894045
FLII	33752499
FLNB	97831597
FLNC	5072665
FLOT1	53396184
FLOT2	45114762
FMNL1	8857375
FMNL2	4663169
FMR1	7702857
FNDC3A	2894215
FSCN1	110553319
FUBP1	135026776
FUBP3	22917505
FUS	188562045
FXR1	10689676
FYCO1	5911641
G3BP1	59463677
G6PD	186759782
GALNT2	10816735
GARS	82463447
GATD3A	132910335
GBA	15244189
GBAS	79006715
GBF1	7106449
GBP1	33713658
GC	68378610
GCA	53740721
GCN1L1	19221653
GDI1	80584503
GDI2	428901622
GFM1	10738999
GGT5	30494161
GHDC	1972887
GID8	8662515
GIMAP1	31768146
GIMAP4	53185743
GIPC1	12106845
GIT2	9007552
GLG1	45580624
GLIPR2	34502991
GLO1	243553744
GLRX	163154843
GLS	5547853
GLUD1	219198159
GLYR1	8477055
GNB1	676610909
GNB2	136936727
GNB2L1	415572989
GNB4	37929997
GNG12	152900648
GNG5	91635087
GNS	17236299
GOLGA2	19186311
GOLGA3	15153988
GOLGB1	9529937
GOLIM4	7071403
GORASP2	31077259
GOT2	41049985
GPC4	7244987
GPD1L	48684943
GPD2	55339084
GPI	335987648
GPNMB	94786550
GPR89B	4327913
GPX1	197037855
GPX3	64249875
GRB2	165334478
GRHPR	125100106
GRPEL1	27812127
GSN	681800333
GSPT1	60259508
GSR	48561268
GSTK1	203716472
GSTP1	1479295124
GTF2I	32283118
GTPBP4	5533469
GUCY1B3	3482009
GYG1	16090982
GYS1	5045644
H1FX	104315212
H2AFY	385358993
H6PD	15930628
HACD3	22238410
HADH	287911750
HADHA	216488008
HADHB	174781094
HARS	36762831
HCFC1	10277656
HDAC1	34024572
HDGF	210437140
HDLBP	97676418
HEBP2	52245327
HEXA	68678120
HEXB	79631297
HGS	19051675
HIBADH	117731708
HIBCH	53029167
HINT1	411915640
HINT2	70083027
HIP1	19167139
HK1	151493753
HLA-A	180674401
HLA-B	7891174
HLA-C	87872081
HLA-DPA1	47668181
HLA-DRB1	58478010
HLA-E	2276273
HM13	59857285
HMGB2	460921253
HMGCL	135289871
HMOX2	42782702
HNRNPA0	64151066
HNRNPA3	1095691899
HNRNPC	643041538
HNRNPD	475469628
HNRNPDL	45711512
HNRNPF	175671379
HNRNPH1	392020863
HNRNPH2	114992223
HNRNPH3	131365717
HNRNPK	714326116
HNRNPL	368387876
HNRNPM	297991582
HNRNPR	188092889
HNRNPU	325258116
HNRNPUL1	104756990
HNRNPUL2	108104512
HOOK3	11408704
HP1BP3	180162053
HPCAL1	52007527
HPRT1	87384242
HPX	223750298
HRAS	29618957
HRG	17404146
HSBP1	15139533
HSD17B10	480319287
HSD17B11	45357411
HSD17B12	158540618
HSD17B4	103670598
HSDL2	39406120
HSP90AA1	508710933
HSP90AB1	1122911204
HSPA1B	686771411
HSPA4	52395600
HSPA8	938756300
HSPA9	334816545
HSPD1	867340035
HSPG2	140595376
HSPH1	63282281
HUWE1	11983091
HYOU1	157515433
IARS	33833429
IARS2	46389612
IBA57	15184585
ICAM1	79506886
IDH1	377688693
IDH2	469050969
IDH3A	122698774
IDH3B	63873888
IDH3G	45524085
IFI16	41561497
IFIT1	18498595
IGF2R	6953129
IGFBP7	17303521
IGHG2	528901461
IGHG3	307995454
IGHG4	77285604
IGHM	514489386
IGHV3-7	573827922
IGKV3-20	135830018
IGLL5	172896065
IK	9737933
IKBIP	18140159
ILF2	136387953
ILF3	219775633
ILK	114558618
ILVBL	9085297
IMMT	100437583
IMPDH2	73990791
INF2	6072766
IPO5	41461132
IPO7	50131764
IQGAP1	185942610
IQGAP2	7676398
ISOC2	60597956
ITCH	2951521
ITGA1	10787392
ITGA2	20426103
ITGA3	4513182
ITGA5	2048397
ITGA6	3983159
ITGAL	1520303
ITGAM	14192293
ITGAV	20280958
ITGAX	6086968
ITGB1	119776575
ITGB2	32023615
ITGB5	12586082
ITIH1	18360762
ITIH2	17785295
ITIH4	9931849
ITPR1	1697248
ITPR2	1565684
ITPR3	11224365
IVD	68985320
JAK1	1151914
JUP	34271412
KANK2	13053113
KARS	86360509
KCTD12	90351396
KDELC2	4520686
KDSR	7353674
KHDRBS1	211422232
KHSRP	94432692
KIAA0196	8558111
KIAA1033	3646996
KIF13B	3371264
KIF5B	86643658
KLC1	24867601
KNG1	14434429
KPNB1	119532926
KRT1	53530587
KRT10	54094335
KRT17	797918776
KRT2	34878152
KRT9	15463678
KTN1	58293803
LACTB	32941793
LAMA4	12624541
LAMA5	29301929
LAMB1	22347334
LAMB2	45237881
LAMC1	90836363
LAMP1	109512786
LAMTOR1	76502071
LAMTOR3	67246525
LAMTOR5	187621121
LANCL1	20923076
LAP3	30600959
LARS	20220186
LASP1	196605866
LBP	2494800
LBR	18122076
LCP1	342975788
LDHB	893503765
LEMD2	21130637
LEMD3	4316637
LETM1	27842601
LGALS3BP	249876203
LGALS9	14908151
LIG3	1994392
LIMA1	38469356
LIMCH1	10729275
LIMS1	104061499
LIN7C	85651147
LLGL2	12961880
LMAN1	161474887
LMAN2	162463587
LMAN2L	5187668
LMCD1	30864648
LMNB1	351426132
LMNB2	237461095
LMO7	17840599
LNP	8707109
LNPEP	4950205
LONP1	42962520
LPCAT1	56631698
LPCAT2	12894707
LPP	117953761
LRP1	19069923
LRPAP1	17055861
LRPPRC	67856760
LRRC47	44092268
LRRC59	189540395
LRRFIP1	37976207
LRRFIP2	1744756
LSP1	142626272
LSS	10914158
LTA4H	178504592
LTBP1	9209136
LTBP2	31011672
LUC7L2	54028577
LYN	27523282
LYZ	86931465
M6PR	21253857
MACF1	14460814
MAGOH	38649159
MANF	362451318
MAOA	38283107
MAOB	43443837
MAP1B	11736257
MAP1S	19784490
MAP4	39943307
MAPK1	131631200
MAPK3	31910681
MAPRE1	101825767
MARC2	21151903
MARCKS	383867421
MARS	43391262
MATR3	133944880
MCAM	6892654
MCCC1	26255008
MCCC2	37777286
MCU	63480309
MDH1	304992278
ME2	53886411
MECP2	44341493
METAP2	3763729
METTL7A	96643790
MFAP2	1055875597
MFGE8	2203152
MFN2	5037543
MGAT1	8350050
MGST3	111826258
MIA2	5137063
MIA3	8313583
MLEC	36039486
MLLT4	8685288
MLYCD	4044549
MMP2	15722851
MMRN2	6335508
MNDA	69980712
MOGS	23017136
MPO	44145461
MPRIP	15869470
MPST	120239180
MRC2	13065632
MRE11A	14408606
MRPS22	13261602
MSN	1782915680
MSRA	5197108
MTA2	6036743
MTAP	42353939
MTCH1	20036280
MTCH2	199825798
MT-CO2	221517823
MTDH	46624101
MTHFD1	37881911
MTOR	3288974
MTPN	95672754
MTX1	10457055
MTX2	36894309
MUC1	28727833
MUT	19278700
MVP	286071718
MYADM	15570674
MYCBP	55945996
MYDGF	232156347
MYH10	128029140
MYH14	95824415
MYL6B	842639959
MYL9	183727518
MYLK	17733034
MYO18A	6874077
MYO1B	24561983
MYO1C	106389721
MYO1D	29334328
MYO1E	4041327
MYO1F	8364950
MYO1G	10541881
MYO5A	2110682
MYO6	126585899
MYOF	96822792
NBAS	2526240
NCEH1	29460359
NCKAP1	17933163
NCL	266902777
NCLN	36678040
NCSTN	5149406
NDRG1	162793680
NDUFA10	28945483
NDUFA12	48365496
NDUFA13	92246659
NDUFA5	113898998
NDUFA6	105138051
NDUFA8	155936857
NDUFA9	25130935
NDUFAB1	173276569
NDUFB10	66327225
NDUFB4	45178290
NDUFB9	49655230
NDUFS1	74343898
NDUFS2	55193948
NDUFS3	44711462
NDUFS6	95986951
NDUFS8	25607079
NDUFV1	82908475
NDUFV2	77033811
NECAP2	14977959
NEK7	14990805
NFIC	6928664
NFKB1	7682814
NFS1	7524354
NHP2L1	127059025
NID1	70711380
NID2	28149662
NLRX1	2392471
NME1	48940734
NME2	702845978
NME3	99034636
NMT1	30701815
NNT	56926244
NOMO2	28806581
NONO	264681786
NOP56	117283116
NOP58	119087241
NPEPPS	62081612
NPM1	826825092
NPTN	24713896
NRP1	4412349
NSF	60763433
NSFL1C	110754336
NT5E	8982980
NUCB1	149638246
NUCB2	70298439
NUDT21	53325186
NUMA1	72521024
NUP133	6165897
NUP155	14812018
NUP160	6254725
NUP205	132681588
NUP210	5068654
NUP35	9554229
NUP43	6570837
NUP54	8944123
NUP62	38557131
NUP88	3863138
NUP93	17320504
NUP98	7503799
NUTF2	168244987
OAS2	31623119
OAT	58378640
OCIAD1	39080842
ODR4	5856173
OGDH	77900099
OGT	5249467
OLA1	17590573
OLFML3	9031934
OPA1	29140827
OS9	7862324
OSBPL8	2651188
OSTF1	47863702
OXCT1	121569556
OXSR1	14741140
P4HA1	40377109
PA2G4	127296611
PABPC1	130864630
PABPN1	67757337
PACSIN2	127544336
PAFAH1B1	47175348
PAFAH1B2	146257299
PAICS	65578672
PAK2	52670834
PALLD	29241202
PAPSS2	20657626
PARK7	634370455
PARP1	73310018
PARP4	5672078
PARP9	5995826
PARVA	47245972
PBXIP1	56705922
PCBP1	246401481
PCBP2	270761696
PCCA	11887181
PCCB	13126821
PCK2	44341493
PCMT1	86504487
PCYOX1	91789621
PDCD6	107341102
PDCD6IP	62459659
PDE12	3963561
PDGFRB	6509675
PDHA1	79896683
PDHB	72976659
PDHX	16813719
PDIA4	552494278
PDIA5	45780264
PDIA6	517248936
PDLIM1	198829846
PDLIM5	50449346
PDLIM7	60028726
PDP1	23974605
PDPR	7268864
PDS5A	7768658
PDS5B	6427081
PDXK	151822664
PEBP1	577138177
PECAM1	25187031
PEF1	18019236
PELP1	9869370
PEX11B	22772693
PFDN5	72759960
PFKL	87963455
PFKM	15078110
PFKP	60928175
PGAM1	725191159
PGD	248442066
PGLYRP2	4914841
PGM1	174010497
PGM2	101331473
PGRMC1	322834349
PGRMC2	72641937
PHB	212398794
PHB2	275761015
PHGDH	48248809
PHIP	2321962
PI4K2A	11651009
PICALM	47931501
PIGK	6652351
PIGS	9023206
PIGT	4903025
PIP4K2A	18105318
PITRM1	39997003
PLCB3	3458725
PLD3	106768836
PLEC	294351182
PLEKHO2	22303892
PLG	20997597
PLIN3	85795732
PLOD1	19846222
PLOD3	18326760
PLRG1	6922841
PLS3	222650684
PLXDC2	34756903
PLXNB2	11207722
PML	47304428
PMPCA	15647829
PMPCB	29524890
PNN	17860311
PNP	113242214
PNPLA6	3522962
PNPT1	6421379
POFUT1	14699542
POLR2A	4490727
POLR2B	6631429
POLR2C	12380193
POLR2E	19976721
PON2	74126176
POR	110967325
PPA1	215946255
PPA2	103008128
PPFIBP1	4894225
PPIL1	43978166
PPL	51448852
PPOX	7855334
PPP1CA	298999033
PPP1CB	37256337
PPP1R12A	9388830
PPP1R7	39594332
PPP1R9B	11671865
PPP2CA	46913491
PPP2R1A	186348659
PPP2R2A	6314254
PPP3CA	22420950
PPP3R1	36084444
PPT1	56097593
PRCP	11703824
PRDX2	624837114
PRDX3	369821089
PRDX4	177238577
PRDX5	761099034
PRDX6	477916659
PREB	30732138
PREP	18342841
PRKAA1	21455343
PRKACA	38937940
PRKAR1A	47792596
PRKAR2A	52949781
PRKCA	7614117
PRKCD	9299414
PRKCDBP	36216577
PRKCSH	358201537
PRKDC	74233234
PRKRA	21047720
PRMT1	68580806
PRPF19	94100630
PRPF40A	7418326
PRPF4B	4766645
PRPF6	11340270
PRPF8	29428014
PRPS1	82608210
PRPSAP1	8419127
PRPSAP2	12573479
PSAP	273306644
PSIP1	26633242
PSMA1	154593488
PSMA2	46738824
PSMA3	125588481
PSMA4	108711588
PSMA5	155321719
PSMA6	128996130
PSMA7	143529692
PSMB1	108511491
PSMB10	50843684
PSMB3	121330813
PSMB4	98864064
PSMB8	75859364
PSMC1	59776759
PSMC2	58139348
PSMC3	93736159
PSMC4	75196451
PSMC5	95146955
PSMC6	112254442
PSMD1	31110362
PSMD11	55484954
PSMD12	35250107
PSMD13	42507522
PSMD14	43195962
PSMD2	72166388
PSMD3	42900839
PSMD4	52167319
PSMD5	38238873
PSMD6	57403175
PSMD7	93577419
PSME1	456704946
PSME2	233256688
PSPC1	39171210
PTBP1	274931936
PTGES2	6898734
PTGES3	250557210
PTGFRN	6393444
PTGS1	5801610
PTK2	9616020
PTK7	27968477
PTPN1	35791194
PTPN11	10172947
PTPN23	5041537
PTPN6	35536687
PTPRA	768143
PTPRC	26311098
PTPRJ	974221
PUF60	43020990
PURA	28878313
PXDN	3215531
PXN	10719075
PYCARD	66517497
PYGB	68483954
PYGL	12304462
QARS	53959893
QDPR	42724878
QKI	32646203
QSOX1	6851867
RAB10	42245791
RAB11A	396666452
RAB14	109112356
RAB18	83781906
RAB1A	27498635
RAB1B	438865893
RAB21	64636720
RAB27A	61810833
RAB2A	296168343
RAB35	37839749
RAB3D	47363781
RAB3GAP1	17343399
RAB5B	20593801
RAB5C	202844678
RAB6A	166070251
RAB7A	255334424
RAB8A	23897249
RAB8B	1854968
RAB9A	9291274
RAC1	620026638
RAD21	14620682
RAD23B	115667608
RAD50	18180455
RAE1	13622681
RAI14	26922316
RALA	24076575
RALB	109715034
RALGAPB	2848015
RALY	261667150
RAN	719809400
RANBP2	5830427
RAP1A	52598906
RAP1B	310925918
RAP2B	33598905
RARS	68874135
RBBP4	95327246
RBBP7	79139905
RBM14	60516661
RBM25	18218741
RBM39	22515870
RBM8A	75459395
RBMX	350164298
RCC1	172121695
RCN1	228527771
RCN2	18762633
RDH11	41610521
RDH13	9462744
RDH14	9537989
RDX	83914868
RECQL	19768189
REEP5	361027748
RELA	18879422
RER1	64837483
RFTN1	7159247
RHOA	859309573
RHOG	147740157
RHOT2	13938779
RMDN3	16122032
RNF213	12719051
RNH1	286970121
RNPEP	50776546
RNPS1	34311272
ROCK1	8067755
ROCK2	5990667
RP2	3299341
RPA1	24976628
RPA3	18448966
RPL10	511485929
RPL10A	495481271
RPL11	206791409
RPL12	292506809
RPL13	423061354
RPL13A	116435476
RPL14	465667900
RPL15	260975302
RPL17	214759039
RPL18	399883251
RPL18A	267672662
RPL19	252549612
RPL22	652313647
RPL27A	347611644
RPL29	966629431
RPL3	190393660
RPL30	549413395
RPL32	406581362
RPL35	352698988
RPL35A	83508135
RPL4	319484982
RPL5	500431891
RPL6	657158053
RPL7	379165718
RPL7A	556287232
RPL8	537586316
RPL9	388580892
RPLP0	603794079
RPLP1	580675527
RPN1	293372880
RPN2	434964986
RPRD1B	31515010
RPS10	194881500
RPS11	469050969
RPS13	380704026
RPS14	522980889
RPS15A	326547604
RPS16	207758646
RPS17	290695460
RPS18	485301793
RPS19	164565844
RPS2	132428731
RPS20	790811580
RPS21	666888427
RPS24	168872921
RPS25	330039561
RPS28	36982503
RPS3	450532059
RPS3A	546436364
RPS4X	638929221
RPS5	345179182
RPS6	563259556
RPS6KA3	27211072
RPS7	313067431
RPS8	540483586
RPS9	492982605
RPSA	339394209
RRAS	39268019
RRBP1	185071485
RSL1D1	22034166
RSU1	114342714
RTCB	122917931
RTN3	3928551
RTN4	76235420
RUFY1	14446816
RUVBL1	65288065
RUVBL2	67953041
S100A13	116064846
S100A16	89474359
SACM1L	31481334
SAFB2	15899034
SAMHD1	176068377
SAMM50	33558328
SAR1A	157852108
SARS	115200985
SARS2	4583398
SBDS	58733744
SBF1	2622282
SCAMP1	18993744
SCAMP2	88434030
SCAMP3	97503355
SCARB2	54467905
SCCPDH	17803371
SCFD1	30532066
SCFD2	1771513
SCP2	181843231
SCPEP1	16779897
SCRIB	10590377
SDCBP	24000920
SDF2L1	43922117
SDHA	167669711
SDHB	110110318
SDPR	100617526
SEC11A	48061219
SEC13	115875540
SEC16A	6565095
SEC22B	224320764
SEC23A	61542127
SEC23B	73858065
SEC23IP	25077998
SEC24A	16260458
SEC24B	7040662
SEC24C	40234212
SEC31A	79763178
SEC61A1	159804080
SEC63	15556110
SEH1L	12685297
SEL1L	16135929
SEPTIN10	7310160
SEPTIN11	129550355
SEPTIN2	158204197
SEPTIN7	109908928
SEPTIN8	15487722
SEPTIN9	93406734
SERBP1	177700344
SERPINB1	18820212
SERPINB6	2768006
SERPINC1	8206089
SERPIND1	2119400
SERPINF1	27751929
SERPINF2	1004922
SERPING1	30416803
SET	306987021
SF3A1	51586740
SF3A2	27321415
SF3A3	58908730
SF3B1	49001359
SF3B2	26283734
SF3B3	44991523
