GeneID	LUAD_22N
ARPC2	194455294
ARPC3	19547424
ARPC4	139648677
ARPC5	120034013
ARPC5L	36195556
ARRB1	26203400
ASAH1	58972321
ASPH	61185815
ASPN	354683762
ATAD3A	14089625
ATIC	8807005
ATL2	2103852
ATL3	117229672
ATP13A1	5162941
ATP1A1	353082779
ATP1B1	220888274
ATP1B3	63073928
ATP2A2	180702154
ATP2A3	18528392
ATP2B1	8934442
ATP2B4	102630086
ATP2C1	6356411
ATP5A1	942726504
ATP5B	1511933804
ATP5C1	417407209
ATP5D	1148527121
ATP5F1	252082807
ATP5H	91296093
ATP5J	305985494
ATP5J2	345363607
ATP5L	225756091
ATP5O	230237564
ATP6V0A1	22492955
ATP6V0D1	44357848
ATP6V1A	31097678
ATP6V1B2	10978824
ATP6V1C1	11936920
ATP6V1E1	19401270
ATP6V1F	40484675
ATP6V1H	3744137
B2M	380403941
BAG3	23500209
BAG5	10329717
BAG6	4567725
BANF1	539699722
BASP1	77712152
BAX	37895055
BAZ1B	6900476
BCAM	965812350
BCAP31	341249992
BCAT2	55445047
BCKDHA	7970286
BCKDHB	2681802
BCKDK	14008232
BCL2L13	4247095
BCLAF1	6907773
BCS1L	8135286
BGN	1792751900
BLVRA	1085095
BLVRB	144003561
BRK1	22720170
BSG	94309160
BST1	11988219
BUB3	45286368
C14orf159	45138066
C14orf166	70250165
C16orf58	9108960
C1QB	108777929
C1QBP	70378790
C1QC	96504146
C1S	1490218
C3	152376024
C4A	2918818
C4B	90681921
C4BPA	186678205
C5	6974187
C7	5365645
C8A	305346
C9	25817323
CA1	908811640
CA2	27762286
CACYBP	4164469
CAD	1262568
CALD1	507752619
CALM3	NA
CALR	865938208
CALU	139310043
CAMK2D	17405477
CAMK2G	65553336
CAND1	23797230
CANX	257146858
CAP1	123357669
CAPG	65311579
CAPN1	73664618
CAPN2	24903795
CAPNS1	59650845
CAPRIN1	11515452
CAPZA1	134561536
CAPZA2	314152392
CAPZB	185651976
CARKD	22039215
CASK	13172847
CAST	6057977
CAT	280150833
CAV1	2041210478
CBR1	80026835
CBX1	70115528
CBX3	150762106
CBX5	31911668
CCAR1	20937870
CCAR2	11542780
CCDC22	1182857
CCDC47	19332793
CCDC6	6982109
CCT2	237553205
CCT3	221540046
CCT4	138637602
CCT5	136555072
CCT6A	78615589
CCT7	103522571
CCT8	225010701
CD14	169116697
CD151	94728410
CD163	12536693
CD2AP	1801878
CD44	348403993
CD47	521826691
CD55	65909235
CD59	66961832
CD74	84941284
CD81	1031456556
CD9	710986997
CD97	26950131
CDC37	2179433
CDC42	210599532
CDC42BPA	2532154
CDC42BPB	9149095
CDC5L	43818775
CDH1	53157307
CDH13	86820551
CES1	529003202
CFH	73396612
CFL1	494761994
CHCHD2	187182834
CHCHD3	73807400
CHD4	9473132
CHERP	3366832
CHID1	17745742
CHMP4B	8177413
CHMP6	44493223
CHP1	50960934
CIB1	837245
CISD1	77998027
CISD2	56377805
CKAP4	242745415
CKAP5	1365433
CKB	62858283
CLCC1	6185887
CLEC3B	66130319
CLIC1	91662615
CLIC4	18344008
CLINT1	7852005
CLIP1	33384064
CLPB	12774169
CLTB	8352698
CLTC	259793522
CLU	458658699
CNDP2	21167483
CNN2	27267409
CNN3	8943846
CNOT1	1870365
CNP	1660535
CNPY2	81208952
CNPY3	5296260
COL12A1	196598428
COL14A1	296890056
COL15A1	46554502
COL18A1	63796845
COL1A1	36144898
COL1A2	32278973
COL3A1	382334
COL4A1	31058188
COL4A2	178623110
COL6A1	1111929397
COL6A2	1453816681
COL6A3	768827114
COLGALT1	12233373
COMT	69989840
COPA	21675455
COPB1	26412797
COPB2	14836009
COPE	23765035
COPG1	5442419
COPS2	819351
COPS3	1472608
COPS4	8316753
COQ5	19922438
COQ9	3386954
CORO1A	16506795
CORO1B	9021785
CORO1C	21568057
COTL1	10551418
COX4I1	68409906
COX5A	10470109
COX5B	299268733
COX6B1	19446991
COX7A2	363495740
CP	151950615
CPM	33670205
CPNE1	29847793
CPNE2	54776731
CPNE3	71732054
CPOX	5453380
CPSF1	4587533
CPSF3	8563452
CPT1A	35617442
CPT2	25538136
CRAT	10612076
CRELD1	3056890
CRIP2	231716707
CRKL	13941306
CROCC	28413194
CRYAB	60964990
CRYZ	31157993
CS	193325399
CSDE1	1371489
CSE1L	1071289
CSK	2157389
CSNK1A1	28599244
CSNK2A1	41321709
CSNK2A2	18838399
CSNK2B	82881077
CSPG4	55075043
CSRP1	303044845
CSRP2	39766781
CSTB	116030507
CTBP1	8517241
CTNNB1	172717576
CTNND1	240411828
CTSA	20660637
CTSB	75321535
CTSC	7310508
CTSD	279070165
CTSH	69857067
CTSS	12497663
CTSZ	21838160
CTTN	10674226
CUL3	4838036
CUX1	1445687
CYB5A	NA
CYB5B	396083702
CYB5R1	84765794
CYB5R3	845507795
CYBB	58228928
CYC1	179121819
CYFIP1	24711243
CYP20A1	40185660
CYP27A1	18366071
DAD1	148432405
DAG1	75645903
DARS	73275280
DARS2	9620956
DAZAP1	8673631
DBI	126681337
DBN1	44086688
DBNL	24242859
DBT	22315465
DCN	NA
DCTN1	53585866
DCTN2	169990640
DCTN4	3443254
DCXR	29042879
DDAH1	53330564
DDAH2	135210202
DDB1	32095694
DDOST	187747925
DDRGK1	10423760
DDX1	55535585
DDX17	38941982
DDX18	4998410
DDX23	21351626
DDX39B	137248266
DDX3X	8972452
DDX5	39059471
DDX6	28678119
DECR1	177071133
DEK	28563095
DERA	17682008
DHRS7	79230609
DHRS7B	12001821
DHX15	41564980
DHX30	878202
DHX9	149634046
DIABLO	34755473
DIAPH1	3974572
DKC1	34005614
DLAT	54674329
DLD	36557913
DLST	309065518
DNM1L	1151805
DNM2	12596092
DNPEP	7296385
DOCK1	3169469
DOCK11	1879825
DOCK2	3507477
DOCK4	4491450
DOCK6	4093172
DOCK9	11777249
DPM1	25096260
DPT	370616995
DPYSL2	572365173
DPYSL3	170478599
DST	2788791
DSTN	106854688
DTX3L	5687172
DTYMK	1648739
DUT	50798321
DYNC1H1	72729802
DYNC1I2	6807826
DYNC1LI1	7607503
DYNC1LI2	35360473
DYNLL1	532633040
DYNLRB1	226529045
DYSF	69323710
ECE1	9463079
ECH1	246955648
ECHDC1	9889926
ECHS1	206756946
ECI1	123642367
ECI2	27990659
ECM1	23144631
EDC4	6892973
EEA1	46246171
EEF1A1	421960216
EEF1B2	32321925
EEF1D	121949619
EEF1E1	48314058
EEF1G	106389997
EEF2	51132654
EEFSEC	4830533
EFEMP1	112846725
EFEMP2	22867163
EFHD2	4394556
EFR3A	7244814
EFTUD2	68271715
EGFR	9140026
EHD1	167660471
EHD2	1200715589
EHD3	125160839
EHD4	60858953
EHHADH	1155439
EIF1	108282485
EIF2AK2	2972790
EIF2S1	38533587
EIF2S2	14988496
EIF2S3	95401091
EIF3A	59267309
EIF3B	16292870
EIF3C	25849019
EIF3D	15852817
EIF3E	5375827
EIF3F	48474289
EIF3G	15742152
EIF3H	11214294
EIF3I	17766454
EIF3L	41759558
EIF3M	29673083
EIF4A1	79072886
EIF4A2	39944909
EIF4A3	320864767
EIF5	3093792
EIF5A	191597174
EIF6	92830734
ELAVL1	16023993
ELMO1	22096288
ELMO2	7676252
ELMOD2	15816176
EMC1	27027222
EMC2	13060177
EMD	17553549
EMILIN1	431534517
EMILIN2	21297198
EML4	1790901
ENDOD1	78471079
ENG	24836698
ENO1	231003383
ENPP4	37594494
ENTPD1	118321874
EPB41	92635836
EPB41L1	5403479
EPB41L2	233125829
EPB41L3	29518174
EPCAM	120852093
EPHX1	491640374
EPN1	20809890
EPPK1	5338748
EPRS	22748270
EPS15	18012508
EPS15L1	16737380
EPS8L2	14469037
ERAP1	53758607
ERBB2IP	1970138
ERGIC1	135875160
ERGIC2	13732468
ERH	497818779
ERLEC1	4572216
ERLIN1	18212794
ERLIN2	108029135
ERMP1	31243029
ERO1L	21403077
ERP29	51462673
ERP44	48551000
ESD	43031357
ESYT1	219395090
ESYT2	66358707
ETFA	173186385
ETFB	132926474
ETFDH	24052702
ETHE1	50476970
EVL	18385273
EVPL	56192169
EWSR1	12442019
EXOC1	7980185
EXOC2	6490552
EXOC3	16777984
EXOC4	7075123
EXOC7	2137058
EXOC8	1308140
EZR	82346249
F11R	48788398
F13A1	80369244
F2	44227775
F9	9748804
FABP5	70882832
FAF2	6815011
FAHD1	20299802
FAHD2A	37093247
FAM120A	23924403
FAM129A	2805038
FAM129B	12030352
FAM21C	948512
FAM3C	25364200
FAM49B	7317998
FAM98B	19894979
FARP1	15612779
FARSA	27916485
FARSB	13682714
FASN	3288590
FBL	163840973
FBLN1	207952699
FBLN2	36244668
FBLN5	98709027
FBN1	485342512
FBP1	70513060
FCGRT	33960161
FCHO2	7479940
FDPS	11857237
FDXR	9967067
FECH	52448261
FERMT2	34541051
FERMT3	12302799
FGA	1241356654
FGB	2107564687
FGG	446295223
FH	106621529
FHL2	3755316
FHOD1	9663560
FKBP15	6212042
FKBP1A	34448227
FKBP2	304250847
FKBP3	21243126
FKBP8	15077796
FKBP9	16840995
FLII	22371051
FLNB	93458671
FLNC	25328569
FLOT1	174089540
FLOT2	207360134
FMNL1	3865600
FMNL2	2713647
FMR1	3947027
FN1	835568037
FNDC3A	4523995
FSCN1	9911161
FUBP1	9814159
FUBP3	10376446
FUS	61836914
FXR1	26630631
FYCO1	8776802
G3BP1	1837772
G6PD	14320508
GALNT2	2551223
GAPDH	312855084
GARS	10661303
GATD3A	138303754
GBA	746529
GBAS	20400150
GBF1	1944276
GBP1	4957026
GC	34104662
GCA	201166727
GCN1L1	1988360
GDI1	29362002
GDI2	50551412
GFM1	5625468
GGT5	44777217
GHDC	12152249
GID8	9696174
GIMAP1	86282293
GIMAP4	21324260
GIPC1	8099222
GIT2	3489091
GLG1	30327202
GLIPR2	89949752
GLO1	32955592
GLRX	45062635
GLS	28178450
GLUD1	589906378
GLYR1	14682123
GNB1	897654570
GNB2	244401731
GNB2L1	301779496
GNB4	19027773
GNG12	153703786
GNG5	71168624
GNS	14072526
GOLGA2	8283752
GOLGA3	6039395
GOLGB1	12523881
GOLIM4	27549931
GORASP2	5608155
GOT2	42607272
GPC4	9079455
GPD1L	16601059
GPD2	91087848
GPI	58764275
GPNMB	1362391
GPR89B	5077109
GPX1	56664092
GPX3	311520125
GRB2	60342537
GRHPR	28139021
GRPEL1	17725206
GSN	825951828
GSPT1	934703
GSR	3682528
GSTK1	177635104
GSTP1	342647937
GTF2I	2240175
GTPBP4	5601935
GUCY1B3	1778647
GYG1	35980777
GYS1	3457305
H1F0	1261814701
H1FX	514779555
H2AFV	1884829548
H2AFY	1220512338
H3F3A	NA
H6PD	22289143
HACD3	84279700
HADH	64870841
HADHA	476269112
HADHB	214600183
HARS	9302051
HBA1	NA
HBB	NA
HBD	684123949
HCFC1	6102018
HDAC1	13992025
HDGF	53060472
HDLBP	17572895
HEBP2	12979050
HEXA	9824524
HEXB	29802364
HGS	3882611
HIBADH	96001658
HIBCH	23189278
HINT1	6218766
HINT2	81833626
HIP1	34396935
HIST1H1B	783057381
HIST1H1D	NA
HIST1H2BH	1935391667
HIST1H4A	NA
HIST2H2AA3	NA
HK1	74711179
HLA-A	141864500
HLA-B	28461448
HLA-C	49507612
HLA-DPA1	95610810
HLA-DRA	717774241
HLA-DRB1	54922275
HLA-E	35564014
HM13	12564033
HMGB1	1046581408
HMGB2	97448805
HMGCL	54880013
HMOX1	11502651
HMOX2	29713465
HNRNPA0	20223686
HNRNPA1	20048901
HNRNPA2B1	316680225
HNRNPA3	160600537
HNRNPC	412768812
HNRNPD	295775936
HNRNPDL	55733796
HNRNPF	63373684
HNRNPH1	294646644
HNRNPH2	37594494
HNRNPH3	159318526
HNRNPK	275046823
HNRNPL	149264232
HNRNPM	151160778
HNRNPR	80531087
HNRNPU	86105822
HNRNPUL1	45728218
HNRNPUL2	83263070
HOOK3	7044710
HP1BP3	171372321
HPCAL1	150006270
HPRT1	2420187
HPX	158937159
HRAS	43554672
HRG	61616135
HSBP1	159731502
HSD17B10	197623084
HSD17B11	185116815
HSD17B12	167219782
HSD17B4	162588967
HSDL2	29322158
HSP90AA1	73130211
HSP90AB1	257963702
HSP90B1	500870988
HSPA1B	436535493
HSPA4	10865883
HSPA5	1377705625
HSPA8	270063572
HSPA9	243561098
HSPB1	469961932
HSPD1	543307142
HSPE1	790506298
HSPG2	398091580
HSPH1	3698020
HUWE1	1908017
HYOU1	46329185
IARS	16121819
IARS2	77856967
IBA57	18139813
ICAM1	419675087
IDH1	19261158
IDH2	200005870
IDH3A	26843256
IDH3B	32451663
IDH3G	40548922
IFI16	19194197
IFI30	8406218
IFIT1	3414871
IGF2R	6232038
IGFBP7	106161358
IGHA1	559717675
IGHG1	931462864
IGHG2	258854087
IGHG3	146927790
IGHG4	2534708
IGHM	580867120
IGHV3-7	2166057
IGJ	4898197
IGKC	NA
IGKV3-20	21983010
IGLC2	372588849
IGLL5	43105164
IK	3978527
IKBIP	3576890
ILF2	232452411
ILF3	126097526
ILK	87364635
ILVBL	8108408
IMMT	268634315
IMPDH2	13385913
INF2	8218475
IPO5	3261540
IPO7	2575829
IQGAP1	179663689
IQGAP2	10272828
ISOC2	35924084
ITCH	2833316
ITGA1	239005813
ITGA2	51209732
ITGA3	49261764
ITGA5	43238392
ITGA6	64497844
ITGAL	7282088
ITGAM	71585212
ITGAV	44641505
ITGAX	4592246
ITGB1	576572933
ITGB2	114437629
ITGB5	22660154
ITIH1	90475365
ITIH2	38096561
ITIH4	21218371
ITPR1	6687070
ITPR2	622777
ITPR3	7341656
IVD	19424712
JAK1	6504165
JUP	85763964
KANK2	96205248
KARS	39699009
KCTD12	206098222
KDELC2	15060782
KDSR	5761520
KHDRBS1	9052304
KHSRP	29121693
KIAA0196	3127650
KIAA1033	1536924
KIF13B	2325580
KIF5B	13415541
KLC1	4084837
KNG1	41260563
KPNB1	63549912
KRT1	115795736
KRT10	59952690
KRT17	267108548
KRT18	252943602
KRT19	434191511
KRT2	19309388
KRT7	631484875
KRT8	731305677
KRT9	60056263
KTN1	75809526
LACTB	29632583
LAMA4	157722207
LAMA5	132004714
LAMB1	182238984
LAMB2	326698470
LAMC1	567690410
LAMP1	133874599
LAMTOR1	103758564
LAMTOR3	47460476
LAMTOR5	287846219
LANCL1	51706713
LAP3	67891257
LARS	9211216
LASP1	157334835
LBP	7732839
LBR	13489132
LCP1	27836444
LDHA	134242794
LDHB	239690695
LEMD2	64027980
LEMD3	12113244
LETM1	56287906
LGALS1	NA
LGALS3	1541278021
LGALS3BP	90119948
LGALS9	10529223
LIG3	1386329
LIMA1	49498973
LIMCH1	57835357
LIMS1	46411521
LIN7C	62290786
LLGL2	10128992
LMAN1	228760272
LMAN2	143612864
LMAN2L	11149929
LMCD1	37707145
LMNB1	461274140
LMNB2	604636709
LMO7	45436258
LNP	36980499
LNPEP	68013345
LONP1	40303352
LPCAT1	11013458
LPCAT2	1030899
LPP	205414668
LRP1	35405367
LRPAP1	17016313
LRPPRC	32679873
LRRC47	23531904
LRRC59	111056957
LRRFIP1	25682996
LRRFIP2	24584794
LSP1	29754898
LSS	27410966
LTA4H	20452272
LTBP1	11302966
LTBP2	38705214
LUC7L2	18164056
LUM	NA
LYN	27616745
LYZ	209329474
M6PR	79684498
MACF1	38886290
MAGOH	102401008
MANF	70635511
MAOA	368992653
MAOB	152843176
MAP1B	4534912
MAP1S	5561344
MAP4	56100738
MAPK1	45878515
MAPK3	18234769
MAPRE1	33912029
MARC2	64381166
MARCKS	110270183
MARS	15452488
MATR3	51626716
MCAM	140722339
MCCC1	12714674
MCCC2	49576626
MCU	68779070
MDH1	53416301
MDH2	614409118
ME2	44922798
MECP2	117785208
METAP2	1488462
METTL7A	168634817
MFAP2	284559489
MFGE8	67422440
MFN2	10064514
MGAT1	16083378
MGST3	101310656
MIA2	5316352
MIA3	12395875
MIF	66848828
MLEC	57321893
MLLT4	11896998
MLYCD	14152122
MMP2	9373243
MMRN2	136225871
MNDA	464223067
MOGS	28836065
MPO	388109549
MPRIP	85403134
MPST	2782992
MRC2	36738737
MRE11A	2146552
MRPS22	8307618
MSN	653901447
MSRA	6863565
MTA2	5386704
MTAP	1799977
MTCH1	55635534
MTCH2	47759852
MT-CO2	550702952
MTDH	110543347
MTHFD1	3334225
MTOR	1444593
MTPN	1976283
MTX1	3314445
MTX2	17905516
MUC1	5825644
MUT	26880185
MVP	238280885
MYADM	392306611
MYCBP	749185
MYDGF	229508864
MYH10	989588229
MYH11	1715332077
MYH14	408420600
MYH9	NA
MYL12B	NA
MYL6	1062438132
MYL6B	665757964
MYL9	1130045980
MYLK	71313431
MYO18A	35212611
MYO1B	121118039
MYO1C	671737938
MYO1D	82696197
MYO1E	5728648
MYO1F	12858674
MYO1G	28640290
MYO5A	2405265
MYO6	81036210
MYOF	60151481
NBAS	5215591
NCEH1	98486342
NCKAP1	38307715
NCL	41691996
NCLN	45950392
NCSTN	6613994
NDRG1	116940862
NDUFA10	38176998
NDUFA12	94506534
NDUFA13	87543812
NDUFA5	145258082
NDUFA6	39577475
NDUFA8	192769431
NDUFA9	36297074
NDUFAB1	28297253
NDUFB10	92034422
NDUFB4	234551224
NDUFB9	28753225
NDUFS1	99144291
NDUFS2	52267916
NDUFS3	62630985
NDUFS6	16562857
NDUFS8	23641726
NDUFV1	98918972
NDUFV2	77546165
NECAP2	16525763
NEK7	3806307
NFIC	8370745
NFKB1	8825591
NFS1	6077320
NHP2L1	121387523
NID1	217344583
NID2	42412897
NLRX1	4823098
NME1	4633789
NME2	131342573
NME3	29889961
NMT1	5268879
NNT	51376229
NOMO2	29401471
NONO	283452503
NOP56	50394440
NOP58	83780017
NPC2	166199817
NPEPPS	13204691
NPM1	84451437
NPTN	76785106
NRP1	47238907
NSF	23313892
NSFL1C	30881067
NT5E	15134644
NUCB1	122790129
NUCB2	60760508
NUDT21	66024064
NUMA1	109274234
NUP133	11556875
NUP155	15094693
NUP160	5853816
NUP205	11570170
NUP210	7063560
NUP35	10734430
NUP43	2221796
NUP54	19238234
NUP62	48009225
NUP88	6742734
NUP93	9588129
NUP98	4049089
NUTF2	10648691
OAS2	8817028
OAT	17196413
OCIAD1	74856020
ODR4	9189630
OGDH	211194494
OGN	563647852
OGT	2025178
OLA1	2689664
OLFML3	204138602
OPA1	24969296
ORM1	180167829
OS9	5504755
OSBPL8	15259808
OSTF1	11698346
OXCT1	32862644
OXSR1	8379286
P4HA1	4020742
P4HB	429152336
PA2G4	90881498
PABPC1	40866480
PABPN1	26486885
PACSIN2	104001234
PAFAH1B1	20862957
PAFAH1B2	23989030
PAICS	8415267
PAK2	21488947
PALLD	13861665
PAPSS2	15796722
PARK7	68139448
PARP1	74262214
PARP4	6082982
PARP9	1110103
PARVA	50719537
PBXIP1	39171735
PCBP1	73527547
PCBP2	128156041
PCCA	30371887
PCCB	28215723
PCK2	19721794
PCMT1	27337185
PCYOX1	467062261
PDCD6	21039910
PDCD6IP	27233336
PDE12	1019012
PDGFRB	42673215
PDHA1	145258082
PDHB	114699236
PDHX	23893380
PDIA3	318031824
PDIA4	150374390
PDIA5	37895055
PDIA6	599516619
PDLIM1	178154761
PDLIM5	14549382
PDLIM7	120309533
PDP1	15114452
PDPR	17076176
PDS5A	2853908
PDS5B	21899045
PDXK	2633217
PEBP1	37366825
PECAM1	374682456
PEF1	8499229
PELP1	10685927
PEX11B	9331046
PFDN5	9674781
PFKL	40802903
PFKM	27374966
PFKP	7872466
PFN1	855833775
PGAM1	22401131
PGD	16797875
PGK1	142499588
PGLYRP2	2642122
PGM1	10075255
PGM2	1711651
PGRMC1	16332450
PGRMC2	154115173
PHB	594675553
PHB2	473198387
PHGDH	26451068
PHIP	5825644
PI4K2A	8117148
PICALM	13081212
PIGK	1443173
PIGS	2170536
PIGT	2892667
PIP4K2A	12686842
PITRM1	11671208
PKM	156185722
PLCB3	22571373
PLD3	50882580
PLEC	448631132
PLEKHO2	13430579
PLG	131671906
PLIN3	11111850
PLOD1	5258361
PLOD3	12247753
PLRG1	8143978
PLS3	74132563
PLXDC2	23560247
PLXNB2	20503883
PML	36871372
PMPCA	5647046
PMPCB	17229392
PNN	26125231
PNP	24270387
PNPLA6	8026885
PNPT1	5619761
POFUT1	7326456
POLR2A	8256759
POLR2B	12206866
POLR2C	10387046
POLR2E	55820668
PON2	135528395
POR	52702165
POSTN	642402959
PPA1	36660057
PPA2	42738653
PPFIBP1	13551173
PPIA	753862408
PPIB	1483321258
PPIL1	36351276
PPL	182864659
PPOX	5782338
PPP1CA	44845430
PPP1CB	38039801
PPP1R12A	20634223
PPP1R7	6764630
PPP1R9B	15835186
PPP2CA	27301721
PPP2R1A	63672098
PPP2R2A	1325255
PPP3CA	18032402
PPP3R1	16449099
PPT1	7645674
PRCP	27098198
PRDX1	382321603
PRDX2	172233101
PRDX3	677833523
PRDX4	29164137
PRDX5	270924289
PRDX6	235285952
PREB	28449814
PRELP	1402424698
PREP	1968113
PRKAA1	979838
PRKACA	38645198
PRKAR1A	2777206
PRKAR2A	77089889
PRKCA	22179183
PRKCD	3629952
PRKCDBP	176571273
PRKCSH	323598084
PRKDC	47147301
PRKRA	13370135
PRMT1	12166656
PRPF19	36455090
PRPF40A	3532877
PRPF4B	6330426
PRPF6	11314706
PRPF8	33599106
PRPS1	83616831
PRPSAP1	9738580
PRPSAP2	22519718
PSAP	131029829
PSIP1	14136636
PSMA1	10722037
PSMA2	2270707
PSMA3	31472310
PSMA4	3869686
PSMA5	72290978
PSMA6	71457417
PSMA7	75961344
PSMB1	53937366
PSMB10	24742393
PSMB3	34352728
PSMB4	37033759
PSMB8	54065410
PSMC1	8126771
PSMC2	15407702
PSMC3	5538127
PSMC4	24773386
PSMC5	27134382
PSMC6	18477918
PSMD1	9515832
PSMD11	26305974
PSMD12	13401027
PSMD13	16974382
PSMD14	7800806
PSMD2	4096931
PSMD3	22206602
PSMD4	26165433
PSMD5	16158615
PSMD6	26987777
PSMD7	25399975
PSME1	175638962
PSME2	30247444
PSPC1	30717799
PTBP1	23377577
PTGES2	8544739
PTGES3	3970526
PTGFRN	35723268
PTGS1	7051920
PTK2	14204109
PTK7	25611808
PTPN1	67198175
PTPN11	1201179
PTPN23	1265085
PTPN6	1665690
PTPRA	5722600
PTPRC	64144700
PTPRJ	3324411
PTRF	NA
PUF60	13234873
PURA	49997822
PXDN	16102807
PXN	5916466
PYCARD	17883668
PYGB	57633247
PYGL	14954187
QARS	30635301
QDPR	14252618
QKI	11087911
QSOX1	1930023
RAB10	19788886
RAB11A	203625424
RAB14	349970883
RAB18	112374864
RAB1A	42009777
RAB1B	406270062
RAB21	129411293
RAB27A	105109200
RAB2A	241184436
RAB35	36926768
RAB3D	49378005
RAB3GAP1	894735
RAB5B	2637151
RAB5C	504242424
RAB6A	147690815
RAB7A	274027552
RAB8A	37763385
RAB8B	2144156
RAB9A	1901997
RAC1	190571590
RAD21	58433812
RAD23B	60244654
RAD50	8631473
RAE1	15630604
RAI14	14972366
RALA	25953919
RALB	102167522
RALGAPB	2134870
RALY	184022924
RAN	87183046
RANBP2	5360528
RAP1A	101944196
RAP1B	265326295
RAP2B	17037134
RARS	40243505
RBBP4	120585058
RBBP7	54065410
RBM14	19147216
RBM25	49378005
RBM39	6565897
RBM8A	56937139
RBMX	78159399
RCC1	26559833
RCN1	79849813
RCN2	19974227
RDH11	91489212
RDH13	6701078
RDH14	30757386
RDX	148070358
RECQL	24329839
REEP5	456029938
RELA	7916312
RER1	100430680
RFTN1	78767983
RHOA	130101430
RHOG	75475284
RHOT2	4606553
RMDN3	39118417
RNF213	612522
RNH1	47384855
RNPEP	8553977
RNPS1	44017487
ROCK1	4514546
ROCK2	8700725
RP2	17513455
RPA1	2824766
RPA3	3850097
RPL10	102842827
RPL10A	442772117
RPL11	97858489
RPL12	155404535
RPL13	384254125
RPL13A	154513424
RPL14	212410998
RPL15	88078264
RPL17	386103330
RPL18	482187807
RPL18A	72579713
RPL19	146043267
RPL22	402121412
RPL23A	359949669
RPL27A	198789883
RPL29	672481
RPL3	52786992
RPL30	281261172
RPL32	78323972
RPL35	27167123
RPL35A	17322942
RPL4	174543269
RPL5	236803176
RPL6	158159721
RPL7	192166628
RPL7A	188324925
RPL8	107087862
RPL9	246205852
RPLP0	286677674
RPLP1	218010595
RPLP2	1987865032
RPN1	193895068
RPN2	351526983
RPRD1B	24617869
RPS10	55258753
RPS11	17991871
RPS12	335419919
RPS13	127872866
RPS14	76112429
RPS15A	328805732
RPS16	18887097
RPS17	450974497
RPS18	23144631
RPS19	123954016
RPS2	53497096
