GeneID	LUAD_16T
APOA4	27150738
APOB	5042626
APOC1	154146731
APOC3	27581067
APOD	18806197
APOE	113180289
APOH	427410344
APOOL	32822890
APP	7203816
APPL1	5264007
APRT	66313148
AQR	10872677
ARAP1	6428187
ARCN1	134239656
ARF1	726841646
ARF4	161248249
ARF6	133230854
ARHGAP1	113970796
ARHGAP18	6169024
ARHGDIA	376935506
ARHGDIB	155950758
ARHGEF1	16080564
ARHGEF17	1190054
ARL6IP5	1266256731
ARL8A	343168322
ARL8B	96403248
ARMC10	15639749
ARPC1A	6893068
ARPC1B	128598477
ARPC2	217605432
ARPC3	161525699
ARPC4	113758865
ARPC5	51499583
ARPC5L	38183547
ARRB1	34806335
ASAH1	558166651
ASPH	165962721
ASPN	220204327
ATAD3A	39480723
ATIC	106631616
ATL2	51435002
ATL3	136171991
ATP13A1	28504058
ATP1A1	511980737
ATP1B1	461704787
ATP1B3	64316157
ATP2A2	374059615
ATP2A3	4964053
ATP2B1	3082038
ATP2B4	70719878
ATP2C1	3493517
ATP5A1	1221060839
ATP5B	1850546989
ATP5C1	270224433
ATP5D	867527251
ATP5F1	225292240
ATP5H	294495765
ATP5J	439962125
ATP5J2	224752909
ATP5L	108547994
ATP5O	524878819
ATP6V0A1	25774809
ATP6V0D1	65292026
ATP6V1A	73648238
ATP6V1B2	38713189
ATP6V1C1	27931843
ATP6V1E1	74101116
ATP6V1F	41294569
ATP6V1H	27507549
B2M	691833923
BAG3	75524140
BAG5	17654475
BAG6	8777516
BANF1	492879361
BASP1	91994296
BAX	67269779
BAZ1B	6088304
BCAM	70061302
BCAP31	546057431
BCAT2	179713387
BCKDHA	18150239
BCKDHB	24676557
BCKDK	25405523
BCL2L13	21439516
BCLAF1	86037412
BCS1L	19647042
BGN	1618643897
BLVRA	59831745
BLVRB	305814578
BRK1	18806197
BSG	85535451
BST1	19703845
BUB3	114562479
C14orf159	27046990
C14orf166	210260540
C16orf58	32790454
C1QB	139429849
C1QBP	250094948
C1QC	97022323
C1S	23052843
C3	35738802
C4A	832324
C4B	36351809
C4BPA	19414363
C5	9764017
C7	919244
C8A	9866137
C9	22617556
CA1	13546013
CA2	34504436
CACYBP	64012621
CAD	9136273
CALD1	485984411
CALM3	1958080081
CALR	1546770706
CALU	233892532
CAMK2D	234944954
CAMK2G	110946370
CAND1	55134872
CANX	326270363
CAP1	242580140
CAPG	600391572
CAPN1	68970750
CAPN2	104642711
CAPNS1	205022231
CAPRIN1	82298894
CAPZA1	281442171
CAPZA2	202474095
CAPZB	256181898
CARKD	7777866
CASK	20032555
CAST	57625489
CAT	251210212
CAV1	166383710
CBR1	246879000
CBX1	122485429
CBX3	289584748
CBX5	210712160
CCAR1	31418306
CCAR2	77397231
CCDC22	5829915
CCDC47	134939285
CCDC6	14706946
CCT2	163925479
CCT3	146590657
CCT4	85793577
CCT5	146342851
CCT6A	141767527
CCT7	99488348
CCT8	97313258
CD14	37043298
CD151	26468578
CD163	14732031
CD2AP	8480610
CD44	112823440
CD47	90871043
CD55	32723785
CD59	538077741
CD74	227985714
CD81	239767168
CD9	660337624
CD97	51008212
CDC37	97915919
CDC42	669324052
CDC42BPA	2807670
CDC42BPB	18102557
CDC5L	32656023
CDH1	143911033
CDH13	9986079
CES1	26992428
CFH	35886141
CFL1	1781811683
CHCHD2	140720369
CHCHD3	122286463
CHD4	16741445
CHERP	14833983
CHID1	96865386
CHMP4B	57322292
CHMP6	11934539
CHP1	28657259
CIB1	45692812
CISD1	304141481
CISD2	175667194
CKAP4	367108887
CKAP5	7915878
CKB	66067271
CLCC1	22106065
CLEC3B	49233279
CLIC1	596715054
CLIC4	74635089
CLINT1	127287231
CLIP1	1435284
CLPB	14951135
CLTB	120888206
CLTC	647250195
CLU	543334068
CNDP2	92422510
CNN2	162422131
CNN3	186805354
CNOT1	3967632
CNP	43073460
CNPY2	244996715
CNPY3	18409490
COL12A1	261344237
COL14A1	99788240
COL15A1	26234144
COL18A1	64890681
COL1A1	83230515
COL1A2	173157020
COL3A1	48197029
COL4A1	30621682
COL4A2	28280074
COL6A1	177059067
COL6A2	133706525
COL6A3	137639167
COLGALT1	59337594
COMT	483609460
COPA	108001990
COPB1	100260653
COPB2	61821019
COPE	145229601
COPG1	83488468
COPS2	13327937
COPS3	20112056
COPS4	17605717
COQ5	9622367
COQ9	23893730
CORO1A	153542289
CORO1B	71006813
CORO1C	133469148
COTL1	64530333
COX4I1	300486045
COX5A	334797964
COX5B	548744485
COX6B1	410537578
COX7A2	415428205
CP	13867769
CPM	127950850
CPNE1	56636225
CPNE2	20737370
CPNE3	141012260
CPOX	97634748
CPSF1	12161375
CPSF3	18071296
CPT1A	17718952
CPT2	112300488
CRAT	9929945
CRELD1	11973470
CRIP2	298631727
CRKL	22267965
CROCC	6612735
CRYAB	67682922
CRYZ	84951894
CS	957171765
CSDE1	8269747
CSE1L	25366416
CSK	11142668
CSNK1A1	18779039
CSNK2A1	52982224
CSNK2A2	40400279
CSNK2B	110171871
CSPG4	5401636
CSRP1	824029066
CSRP2	229142805
CSTB	682800707
CTBP1	87076608
CTNNB1	288703824
CTNND1	243763405
CTSA	75997019
CTSB	731990356
CTSC	227413182
CTSD	1995630698
CTSH	57982597
CTSS	47179288
CTSZ	187173983
CTTN	89920081
CUL3	10598386
CUX1	3020207
CYB5A	2129917811
CYB5B	311199512
CYB5R1	214125081
CYB5R3	389691518
CYBB	43689296
CYC1	173829297
CYFIP1	28407410
CYP20A1	34574750
CYP27A1	18745457
DAD1	535517644
DAG1	20271231
DARS	59199524
DARS2	23728195
DAZAP1	92577422
DBI	356814271
DBN1	37412743
DBNL	32031076
DBT	43500241
DCN	830786988
DCTN1	23986895
DCTN2	92725308
DCTN4	10290175
DCXR	159129428
DDAH1	108372568
DDAH2	77289618
DDB1	52215093
DDOST	168863865
DDRGK1	48088589
DDX1	126449668
DDX17	195704004
DDX18	9606091
DDX23	37699859
DDX39B	673601212
DDX3X	154750028
DDX5	330486297
DDX6	29444710
DECR1	153244715
DEK	73269957
DERA	9483021
DHRS7	184477073
DHRS7B	29922311
DHX15	105334192
DHX30	7149608
DHX9	308558346
DIABLO	73547247
DIAPH1	9732172
DKC1	102834901
DLAT	93774583
DLD	181249461
DLST	221714349
DNM1L	11275128
DNM2	46913255
DNPEP	51806495
DOCK1	1354026
DOCK11	1070908
DOCK2	2483788
DOCK4	284024
DOCK6	1820104
DOCK9	2777168
DPM1	78411094
DPT	304958226
DPYSL2	472611505
DPYSL3	168479629
DST	221656
DSTN	408926646
DTX3L	16289256
DTYMK	19804261
DUT	15694508
DYNC1H1	36615600
DYNC1I2	24606691
DYNC1LI1	6423120
DYNC1LI2	29980518
DYNLL1	573761670
DYNLRB1	49771351
DYSF	9218574
ECE1	7318210
ECH1	169815762
ECHDC1	6038400
ECHS1	309405006
ECI1	209323441
ECI2	9700696
ECM1	138940427
EDC4	18288427
EEA1	32081457
EEF1A1	2034653506
EEF1B2	120501139
EEF1D	239021436
EEF1E1	28324739
EEF1G	275371871
EEF2	342203610
EEFSEC	11444339
EFEMP1	279825992
EFEMP2	112102436
EFHD2	82176567
EFR3A	5508608
EFTUD2	124188505
EGFR	5666315
EHD1	26101782
EHD2	67102499
EHD3	2529432
EHD4	38145866
EHHADH	6120486
EIF1	199794838
EIF2AK2	46359302
EIF2S1	69382954
EIF2S2	43307285
EIF2S3	120691120
EIF3A	38256673
EIF3B	43834373
EIF3C	28571716
EIF3D	24262179
EIF3E	27199324
EIF3F	46446855
EIF3G	13489294
EIF3H	21517516
EIF3I	62651188
EIF3L	39102077
EIF3M	31863303
EIF4A1	172814143
EIF4A2	53632100
EIF4A3	358065828
EIF5	42074101
EIF5A	743254743
EIF6	137402119
ELAVL1	182830702
ELMO1	6783841
ELMO2	3742508
ELMOD2	21300112
EMC1	32264761
EMC2	55814482
EMD	299588736
EMILIN1	102986546
EMILIN2	4562352
EML4	35032953
ENDOD1	21654389
ENG	11964704
ENO1	1312138543
ENPP4	24583044
ENTPD1	39393423
EPB41	14877357
EPB41L1	7481501
EPB41L2	33722285
EPB41L3	1590757
EPCAM	70254342
EPHX1	NA
EPN1	29799480
EPPK1	36003292
EPRS	44527874
EPS15	14783103
EPS15L1	21716568
EPS8L2	30891717
ERAP1	81580142
ERBB2IP	2843194
ERGIC1	130298769
ERGIC2	31571970
ERH	898651814
ERLEC1	23224112
ERLIN1	4732223
ERLIN2	268127162
ERMP1	15975951
ERO1L	235480603
ERP29	321962407
ERP44	248799592
ESD	69285354
ESYT1	181622341
ESYT2	29895155
ETFA	268869028
ETFB	157378574
ETFDH	46913255
ETHE1	163343041
EVL	3910775
EVPL	83094432
EWSR1	67862915
EXOC1	5429705
EXOC2	6985839
EXOC3	5217219
EXOC4	6355125
EXOC7	9468133
EXOC8	5917117
EZR	101839052
F11R	65136113
F13A1	263949593
F2	14113700
F9	747064
FABP5	1483052628
FAF2	59908366
FAHD1	50245571
FAHD2A	9402175
FAM120A	28070226
FAM129A	44638988
FAM129B	135182583
FAM21C	5521360
FAM3C	25005369
FAM49B	13665398
FAM98B	72032910
FARP1	12961239
FARSA	48423012
FARSB	41380859
FASN	10502982
FBL	148818129
FBLN1	185291576
FBLN2	79863766
FBLN5	68695962
FBN1	432812931
FBP1	160976962
FCGRT	20943799
FCHO2	8384899
FDPS	24465349
FDXR	16234591
FECH	18692922
FERMT2	42119776
FERMT3	34998300
FGA	43265194
FGB	77061936
FGG	87609860
FH	139935212
FHL2	589774214
FHOD1	4945528
FKBP15	12821815
FKBP1A	753986311
FKBP2	171498946
FKBP3	228579096
FKBP8	23963283
FKBP9	34003823
FLII	17517993
FLNB	121890566
FLNC	6093290
FLOT1	76464369
FLOT2	65378502
FMNL1	2779145
FMNL2	5334320
FMR1	32160697
FN1	1166762057
FNDC3A	10128033
FSCN1	46238485
FUBP1	76586075
FUBP3	42912593
FUS	354223654
FXR1	36964987
FYCO1	7232013
G3BP1	60198715
G6PD	59616649
GALNT2	19739563
GAPDH	1420965748
GARS	10537502
GATD3A	287014581
GBA	64183087
GBAS	43978418
GBF1	2533048
GBP1	18657619
GC	142007376
GCA	6825464
GCN1L1	9394532
GDI1	33337185
GDI2	129778829
GFM1	14059271
GGT5	35430062
GHDC	12895312
GID8	19039396
GIMAP1	25469276
GIMAP4	22480085
GIPC1	246337812
GIT2	13751229
GLG1	57470931
GLIPR2	82417587
GLO1	180080281
GLRX	17090920
GLS	22410873
GLUD1	434648895
GLYR1	46784119
GNB1	722009842
GNB2	185683846
GNB2L1	514668672
GNB4	40537640
GNG12	717099384
GNG5	450424690
GNS	29590256
GOLGA2	22728230
GOLGA3	15073879
GOLGB1	15196190
GOLIM4	15681485
GORASP2	38023029
GOT2	91728526
GPC4	106124882
GPD1L	44583749
GPD2	83619353
GPI	96112801
GPNMB	27763779
GPR89B	6720937
GPX1	245700160
GPX3	364500268
GRB2	170849036
GRHPR	52538945
GRPEL1	26751564
GSN	780600491
GSPT1	33062465
GSR	152583703
GSTK1	165617154
GSTP1	241142541
GTF2I	17272591
GTPBP4	510745
GUCY1B3	5078261
GYG1	7638005
GYS1	6187293
H1F0	109091921
H1FX	22043470
H2AFV	336956308
H2AFY	170168002
H3F3A	786056991
H6PD	24056372
HACD3	149125399
HADH	125089945
HADHA	567048584
HADHB	365764574
HARS	22748311
HBA1	NA
HBB	NA
HBD	93940128
HCFC1	21376722
HDAC1	101234586
HDGF	88433925
HDLBP	80603640
HEBP2	31669872
HEXA	29616986
HEXB	82544430
HGS	11061054
HIBADH	89229355
HIBCH	34113257
HINT1	147137914
HINT2	58207735
HIP1	35546900
HIST1H1B	16727602
HIST1H1D	256805910
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	100925383
HLA-A	109971154
HLA-B	30100085
HLA-C	76380194
HLA-DPA1	253114921
HLA-DRA	NA
HLA-DRB1	237291160
HLA-E	9255043
HM13	109813150
HMGB1	737599533
HMGB2	420468094
HMGCL	44284071
HMOX1	11759746
HMOX2	95372051
HNRNPA0	328357119
HNRNPA1	1593239454
HNRNPA2B1	1367086451
HNRNPA3	1032297194
HNRNPC	1251149734
HNRNPD	1066475837
HNRNPDL	232372408
HNRNPF	296955256
HNRNPH1	1386443502
HNRNPH2	91871116
HNRNPH3	291198143
HNRNPK	906813066
HNRNPL	712163344
HNRNPM	611121760
HNRNPR	277552685
HNRNPU	622808489
HNRNPUL1	108184652
HNRNPUL2	158587408
HOOK3	12042140
HP1BP3	47403371
HPCAL1	96255418
HPRT1	40355452
HPX	176027366
HRAS	69870653
HRG	39269594
HSBP1	175282133
HSD17B10	276483737
HSD17B11	79624712
HSD17B12	207829374
HSD17B4	189723922
HSDL2	128823998
HSP90AA1	446989998
HSP90AB1	604135455
HSP90B1	1281081718
HSPA1B	939897339
HSPA4	38585205
HSPA5	1918636542
HSPA8	1206568906
HSPA9	224252914
HSPB1	NA
HSPD1	696620845
HSPE1	1078643312
HSPG2	142795246
HSPH1	11301286
HUWE1	6197056
HYOU1	188866643
IARS	32757433
IARS2	84105497
IBA57	28042296
ICAM1	53128092
IDH1	125993375
IDH2	423944921
IDH3A	44105955
IDH3B	38759260
IDH3G	14094838
IFI16	40491205
IFI30	207400163
IFIT1	1594567
IGF2R	8707779
IGFBP7	42859596
IGHA1	1022715257
IGHG1	NA
IGHG2	490538482
IGHG3	203379784
IGHG4	115142687
IGHM	35179628
IGHV3-7	208781665
IGJ	62407502
IGKC	NA
IGKV3-20	127073691
IGLC2	1753534552
IGLL5	151073659
IK	19195151
IKBIP	20476448
ILF2	504397407
ILF3	353065435
ILK	111138509
ILVBL	86298960
IMMT	107145120
IMPDH2	34959553
INF2	11207972
IPO5	26258903
IPO7	22306238
IQGAP1	293611557
IQGAP2	7307454
ISOC2	118632235
ITCH	3168947
ITGA1	22539364
ITGA2	20963853
ITGA3	8040720
ITGA5	8452706
ITGA6	1480767
ITGAL	2527602
ITGAM	15893098
ITGAV	37896002
ITGAX	8352867
ITGB1	140203096
ITGB2	56703013
ITGB5	24032747
ITIH1	10766984
ITIH2	9460898
ITIH4	4400170
ITPR1	4776376
ITPR2	15210590
ITPR3	49346932
IVD	47570277
JAK1	4542460
JUP	160029454
KANK2	31322911
KARS	25218454
KCTD12	128361208
KDELC2	10231511
KDSR	15735309
KHDRBS1	519853410
KHSRP	77950048
KIAA0196	8799850
KIAA1033	10175257
KIF13B	6449010
KIF5B	17798510
KLC1	10350373
KNG1	13605037
KPNB1	86686642
KRT1	60131196
KRT10	45914443
KRT17	441808047
KRT18	NA
KRT19	NA
KRT2	4029306
KRT7	NA
KRT8	NA
KRT9	39017262
KTN1	198890563
LACTB	90172621
LAMA4	18831096
LAMA5	2224466
LAMB1	29158180
LAMB2	8257284
LAMC1	55682017
LAMP1	27658595
LAMTOR1	162708225
LAMTOR3	117419152
LAMTOR5	314076643
LANCL1	32591035
LAP3	107834675
LARS	14139859
LASP1	285418384
LBP	5072739
LBR	36805634
LCP1	111725696
LDHA	635766603
LDHB	306746813
LEMD2	51871647
LEMD3	7312646
LETM1	53319755
LGALS1	NA
LGALS3	448720215
LGALS3BP	860346694
LGALS9	20924263
LIG3	3197478
LIMA1	55203973
LIMCH1	22022731
LIMS1	124876751
LIN7C	71623703
LLGL2	44992668
LMAN1	327339065
LMAN2	348507970
LMAN2L	12663482
LMCD1	41198988
LMNB1	639764922
LMNB2	335841776
LMO7	35392831
LNP	29560937
LNPEP	19862037
LONP1	68226444
LPCAT1	31025410
LPCAT2	33407740
LPP	232873805
LRP1	22166409
LRPAP1	23849265
LRPPRC	90726078
LRRC47	67354419
LRRC59	318878336
LRRFIP1	15502966
LRRFIP2	6941751
LSP1	126229863
LSS	14311651
LTA4H	103318287
LTBP1	30225710
LTBP2	211142597
LUC7L2	75063275
LUM	NA
LYN	25651421
LYZ	79301404
M6PR	38626041
MACF1	13467529
MAGOH	89795507
MANF	194118513
MAOA	109634949
MAOB	38218469
MAP1B	6316844
MAP1S	29703976
MAP4	24419881
MAPK1	122097996
MAPK3	37211449
MAPRE1	80982631
MARC2	9818226
MARCKS	220754300
MARS	33202199
MATR3	404240594
MCAM	8173413
MCCC1	25923359
MCCC2	58833758
MCU	50650646
MDH1	77846686
MDH2	627373240
ME2	56429037
MECP2	50357382
METAP2	15113560
METTL7A	65217915
MFAP2	564114846
MFGE8	20382081
MFN2	9558472
MGAT1	17900496
MGST3	249444137
MIA2	8892279
MIA3	17575877
MIF	874271983
MLEC	130735186
MLLT4	14648125
MLYCD	4476706
MMP2	31959259
MMRN2	6125638
MNDA	19430617
MOGS	48939113
MPO	1592052
MPRIP	56087052
MPST	81464621
MRC2	30712842
MRE11A	37495655
MRPS22	17241372
MSN	607559700
MSRA	7324420
MTA2	10696504
MTAP	25701559
MTCH1	22518612
MTCH2	258665994
MT-CO2	651777395
MTDH	102681018
MTHFD1	21417229
MTOR	4111550
MTPN	8332382
MTX1	27174638
MTX2	41887419
MUC1	134472908
MUT	26626688
MVP	1179091089
MYADM	20309320
MYCBP	41007437
MYDGF	162138624
MYH10	455934211
MYH11	891110445
MYH14	138206459
MYH9	NA
MYL12B	NA
MYL6	NA
MYL6B	216193681
MYL9	468003867
MYLK	45047943
MYO18A	20720678
MYO1B	44031621
MYO1C	126861553
MYO1D	74299358
MYO1E	6517692
MYO1F	5107218
MYO1G	106805127
MYO5A	3349493
MYO6	157979185
MYOF	133970399
NBAS	6258233
NCEH1	99008217
NCKAP1	24303675
NCL	307657678
NCLN	69677373
NCSTN	21396118
NDRG1	981661664
NDUFA10	100590745
NDUFA12	170521450
NDUFA13	183680974
NDUFA5	459730525
NDUFA6	87223621
NDUFA8	223255570
NDUFA9	78622235
NDUFAB1	204523156
NDUFB10	225845196
NDUFB4	195314380
NDUFB9	146855175
NDUFS1	172115599
NDUFS2	125526386
NDUFS3	139672676
NDUFS6	241142541
NDUFS8	100764029
NDUFV1	144448050
NDUFV2	93324014
NECAP2	15142367
NEK7	15351868
NFIC	7563472
NFKB1	22557562
NFS1	13215467
NHP2L1	199330373
NID1	28796331
NID2	50475778
NLRX1	7552595
NME1	151350490
NME2	350786735
NME3	90048418
NMT1	34921547
NNT	124642077
NOMO2	61022840
NONO	506983169
NOP56	55950120
NOP58	81100965
NPC2	NA
NPEPPS	28711743
NPM1	972935712
NPTN	40098667
NRP1	41053143
NSF	71218159
NSFL1C	37739822
NT5E	77740766
NUCB1	136656812
NUCB2	118019958
NUDT21	111910283
NUMA1	135912422
NUP133	20328383
NUP155	33936105
NUP160	13888376
NUP205	17884340
NUP210	20552700
NUP35	21462231
NUP43	25974660
NUP54	25847401
NUP62	105944902
NUP88	15006629
NUP93	39181973
NUP98	18427123
NUTF2	40634865
OAS2	16122649
OAT	28627500
OCIAD1	95531027
ODR4	21737692
OGDH	123531507
OGN	180456751
OGT	6974012
OLA1	19004660
OLFML3	45376755
OPA1	34880349
ORM1	75653607
OS9	21795342
OSBPL8	12360030
OSTF1	47677688
OXCT1	50829122
OXSR1	8660814
P4HA1	54478490
P4HB	948483798
PA2G4	109989022
PABPC1	98856207
PABPN1	99627504
PACSIN2	78057923
PAFAH1B1	27350236
PAFAH1B2	67517403
PAICS	24766536
PAK2	12494015
PALLD	83362738
PAPSS2	4150674
PARK7	332600842
PARP1	242024947
PARP4	27459309
PARP9	12906329
PARVA	71932456
PBXIP1	93480846
PCBP1	263227906
PCBP2	236592324
PCCA	34331851
PCCB	38544400
PCK2	66145628
PCMT1	158857156
PCYOX1	222756373
PDCD6	152914846
PDCD6IP	44892531
PDE12	7292016
PDGFRB	8372623
PDHA1	74738803
PDHB	122709666
PDHX	30009484
PDIA3	1525179195
PDIA4	317846415
PDIA5	70155029
PDIA6	583148776
PDLIM1	262577310
PDLIM5	79512636
PDLIM7	248152773
PDP1	12505056
PDPR	6715741
PDS5A	16817009
PDS5B	8016278
PDXK	120091323
PEBP1	381013778
PECAM1	14151173
PEF1	56499773
PELP1	24932453
PEX11B	58430360
PFDN5	53055725
PFKL	62893715
PFKM	15325074
PFKP	35624034
PFN1	1696921058
PGAM1	201979825
PGD	136906457
PGK1	759348887
PGLYRP2	7620420
PGM1	34716200
PGM2	37855929
PGRMC1	991578118
PGRMC2	114954507
PHB	370988986
PHB2	204112486
PHGDH	2271555
PHIP	2743385
PI4K2A	23752939
PICALM	65637796
PIGK	10953271
PIGS	29417087
PIGT	24443261
PIP4K2A	16108785
PITRM1	21094002
PKM	1114925857
PLCB3	2902190
PLD3	37939405
PLEC	477080237
PLEKHO2	10606934
PLG	41749141
PLIN3	59760803
PLOD1	45633673
PLOD3	18544291
PLRG1	16354640
PLS3	240300695
PLXDC2	31895068
PLXNB2	16446214
PML	60647741
PMPCA	26359058
PMPCB	34770447
PNN	56569139
PNP	60945925
PNPLA6	4676411
PNPT1	12573829
POFUT1	19380499
POLR2A	13924513
POLR2B	22596325
POLR2C	40682158
POLR2E	39315357
PON2	283014710
POR	123117587
POSTN	1154635947
PPA1	99339977
PPA2	109275996
PPFIBP1	8729004
PPIA	2080555666
PPIB	1503677208
PPIL1	91322956
PPL	164279979
PPOX	26650730
PPP1CA	283868437
PPP1CB	50769808
PPP1R12A	18544291
PPP1R7	33583304
PPP1R9B	9779171
PPP2CA	45216302
PPP2R1A	206506608
PPP2R2A	29012547
PPP3CA	15949190
PPP3R1	39224730
PPT1	101555434
PRCP	14562472
PRDX1	931725616
PRDX2	135655836
PRDX3	396868256
PRDX4	186434653
PRDX5	817101631
PRDX6	457890600
PREB	55607453
PRELP	1348216037
PREP	3666850
PRKAA1	13796262
PRKACA	40958016
PRKAR1A	25799739
PRKAR2A	96703080
PRKCA	87354924
PRKCD	5687696
PRKCDBP	29503674
PRKCSH	422128168
PRKDC	131409936
PRKRA	53568688
PRMT1	55265261
PRPF19	260704733
PRPF40A	17391911
PRPF4B	13102149
PRPF6	27543646
PRPF8	75415877
PRPS1	80247708
PRPSAP1	6097849
PRPSAP2	21231615
PSAP	445335846
PSIP1	34453084
PSMA1	86433218
PSMA2	103665495
PSMA3	151634702
PSMA4	73978351
PSMA5	105745130
PSMA6	144962191
PSMA7	112482897
PSMB1	60419779
PSMB10	15286112
PSMB3	58980691
PSMB4	53256612
PSMB8	43927725
PSMC1	60061170
PSMC2	42417664
PSMC3	61580202
PSMC4	64704440
PSMC5	54204720
PSMC6	73356605
PSMD1	28379277
PSMD11	68606527
PSMD12	35140924
PSMD13	37782120
PSMD14	21231615
PSMD2	36689674
PSMD3	34716200
PSMD4	42274148
PSMD5	50890830
PSMD6	30652442
PSMD7	56830713
PSME1	167119644
PSME2	129542069
PSPC1	176690579
PTBP1	530270249
PTGES2	29069014
PTGES3	292803194
PTGFRN	10065220
PTGS1	10633493
PTK2	8249921
PTK7	60573289
PTPN1	40142470
PTPN11	8072782
PTPN23	4460481
PTPN6	24124773
PTPRA	3767385
PTPRC	25492915
PTPRJ	1758783
PTRF	178577821
PUF60	91175859
PURA	69967042
PXDN	11570875
PXN	5875643
PYCARD	39831882
PYGB	273172258
PYGL	7270343
QARS	31735495
QDPR	33687067
QKI	14756923
QSOX1	75172977
RAB10	123758205
RAB11A	206965484
RAB14	391239697
RAB18	54311140
RAB1A	53693998
RAB1B	527537376
RAB21	105536252
RAB27A	33900636
RAB2A	234415404
RAB35	58586246
RAB3D	47242849
RAB3GAP1	9550529
RAB5B	32390617
RAB5C	103496035
RAB6A	176351203
RAB7A	347344685
RAB8A	18393433
RAB8B	8608238
RAB9A	16890837
RAC1	302359287
RAD21	70630011
RAD23B	128152291
RAD50	35664408
RAE1	61986290
RAI14	56899400
RALA	68133664
RALB	102014423
RALGAPB	7286540
RALY	270856387
RAN	804648042
RANBP2	13181635
RAP1A	72868968
RAP1B	643425049
RAP2B	43593747
RARS	39745843
RBBP4	122907096
RBBP7	66227247
RBM14	164629934
RBM25	26333758
RBM39	120292990
RBM8A	82677429
RBMX	247458957
RCC1	385230722
RCN1	179320768
RCN2	48830073
RDH11	37308650
RDH13	12736850
RDH14	20495541
RDX	36925327
RECQL	29288094
REEP5	238227998
RELA	18271316
RER1	166774689
RFTN1	40269887
RHOA	1002593870
RHOG	163625548
RHOT2	53888639
RMDN3	50130864
RNF213	4707405
RNH1	174870898
RNPEP	48309942
RNPS1	106966678
ROCK1	2561401
ROCK2	3919190
RP2	9566667
RPA1	28461408
RPA3	67949665
RPL10	251845592
RPL10A	276483737
RPL11	147424630
RPL12	495130152
RPL13	72132450
RPL13A	71323774
RPL14	116339266
RPL15	57400720
RPL17	104977343
RPL18	146085707
RPL18A	244373638
RPL19	172461063
RPL22	570479173
RPL23A	372480709
RPL27A	119240367
RPL29	121482279
RPL3	46993765
RPL30	852883539
RPL32	310287313
RPL35	178238660
RPL35A	104327236
RPL4	42967925
RPL5	139177395
RPL6	34038565
RPL7	73751744
RPL7A	115346026
RPL8	76839886
RPL9	466012321
RPLP0	707044693
RPLP1	509401763
RPLP2	1403990129
RPN1	325092232
RPN2	586546267
RPRD1B	80125676
RPS10	76716869
RPS11	133019089
RPS12	1296389251
RPS13	205507976
RPS14	775391008
RPS15A	405784646
RPS16	112661396
RPS17	479238696
RPS18	97474244
