GeneID	LUAD_07N
GGT5	20100246
GHDC	10171068
GID8	4425680
GIMAP1	124494275
GIMAP4	29157029
GIPC1	7373421
GIT2	8944458
GLG1	32021233
GLIPR2	160331113
GLO1	13746162
GLRX	47932377
GLS	25706206
GLUD1	211335219
GLYR1	13698654
GNB1	1069242981
GNB2	500641763
GNB2L1	187236524
GNB4	55173865
GNG12	788648028
GNG5	249069097
GNS	5922675
GOLGA2	10231722
GOLGA3	6323698
GOLGB1	11583125
GOLIM4	12729353
GORASP2	15014522
GOT2	73631265
GPC4	11437410
GPD1L	30575430
GPD2	36825729
GPI	32064580
GPNMB	64446506
GPR89B	3322552
GPX1	64018379
GPX3	149243571
GRB2	103159891
GRHPR	48004885
GRPEL1	18528500
GSN	865755304
GSPT1	14250445
GSR	28184645
GSTK1	93224973
GSTP1	443563687
GTF2I	11049639
GTPBP4	748103
GUCY1B3	3801861
GYG1	44392710
GYS1	8926915
H1FX	239995196
H2AFY	646162406
H6PD	29011440
HACD3	77185786
HADH	144423608
HADHA	259534036
HADHB	332826641
HARS	6588570
HCFC1	8436118
HDAC1	29046232
HDGF	26831778
HDLBP	17065284
HEBP2	10201458
HEXA	8998011
HEXB	24782869
HGS	18550836
HIBADH	32598949
HIBCH	22240917
HINT1	79550566
HINT2	70615334
HIP1	35537792
HK1	40612470
HLA-A	368048123
HLA-B	78159051
HLA-C	103596805
HLA-DPA1	76145986
HLA-DRB1	103863780
HLA-E	47230669
HM13	13927333
HMGB2	641520171
HMGCL	37641291
HMOX2	22364578
HNRNPA0	38237348
HNRNPA3	702918678
HNRNPC	464361429
HNRNPD	302313152
HNRNPDL	54366171
HNRNPF	150602046
HNRNPH1	399348232
HNRNPH2	83899360
HNRNPH3	141450617
HNRNPK	295691170
HNRNPL	189889163
HNRNPM	115215556
HNRNPR	108161454
HNRNPU	238721255
HNRNPUL1	25167597
HNRNPUL2	66695945
HOOK3	6458743
HP1BP3	201568929
HPCAL1	101177521
HPRT1	12971657
HPX	204854647
HRAS	56106807
HRG	130987684
HSBP1	70726978
HSD17B10	254510531
HSD17B11	142042391
HSD17B12	261613252
HSD17B4	279387046
HSDL2	67130538
HSP90AA1	86508658
HSP90AB1	174280311
HSPA1B	847074667
HSPA4	20931971
HSPA8	606632926
HSPA9	185850024
HSPD1	466954789
HSPG2	684947518
HSPH1	5673858
HUWE1	3589305
HYOU1	58316566
IARS	9736046
IARS2	32143473
IBA57	9974489
ICAM1	183323890
IDH1	35392526
IDH2	183866716
IDH3A	47145103
IDH3B	20124362
IDH3G	22061234
IFI16	14404247
IFIT1	9677469
IGF2R	9800554
IGFBP7	57688128
IGHG2	626107756
IGHG3	377912914
IGHG4	83518988
IGHM	350172025
IGHV3-7	13091911
IGKV3-20	144734983
IGLL5	71226819
IK	10152493
IKBIP	10984522
ILF2	86184256
ILF3	95181056
ILK	170136025
ILVBL	26930039
IMMT	157353694
IMPDH2	43060833
INF2	13802901
IPO5	10925261
IPO7	6763920
IQGAP1	126202483
IQGAP2	4742185
ISOC2	48928080
ITCH	1492991
ITGA1	165372453
ITGA2	44019543
ITGA3	121622187
ITGA5	22551795
ITGA6	36541782
ITGAL	2734556
ITGAM	18438636
ITGAV	27283899
ITGAX	2775244
ITGB1	631462087
ITGB2	47503296
ITGB5	11710458
ITIH1	38759469
ITIH2	82126063
ITIH4	23088082
ITPR1	8605350
ITPR2	1508110
ITPR3	14829146
IVD	74854310
JAK1	4900758
JUP	78011363
KANK2	147794032
KARS	28710558
KCTD12	137544211
KDELC2	19180814
KDSR	24093876
KHDRBS1	80005692
KHSRP	63918391
KIAA0196	4640275
KIAA1033	4433335
KIF13B	5602132
KIF5B	30147838
KLC1	13788525
KNG1	43778704
KPNB1	80778636
KRT1	129811795
KRT10	45787197
KRT17	284424914
KRT2	31417467
KRT9	57588814
KTN1	64342098
LACTB	35633633
LAMA4	133558878
LAMA5	191776204
LAMB1	133262979
LAMB2	438988783
LAMC1	478099037
LAMP1	189385950
LAMTOR1	32469225
LAMTOR3	113734130
LAMTOR5	127811237
LANCL1	38647783
LAP3	35776072
LARS	14117550
LASP1	158486933
LBP	12943082
LBR	12478513
LCP1	58818662
LDHB	134214741
LEMD2	34890366
LEMD3	8384843
LETM1	24151825
LGALS3BP	55084245
LGALS9	23534277
LIG3	3734308
LIMA1	33979225
LIMCH1	67758093
LIMS1	97651559
LIN7C	131272415
LLGL2	17211207
LMAN1	213827608
LMAN2	113018273
LMAN2L	8335784
LMCD1	55685842
LMNB1	318312321
LMNB2	668139235
LMO7	73760598
LNP	12785668
LNPEP	9299110
LONP1	34796954
LPCAT1	36253663
LPCAT2	17478482
LPP	282347178
LRP1	45445199
LRPAP1	32227293
LRPPRC	31183364
LRRC47	22451056
LRRC59	59272174
LRRFIP1	16885844
LRRFIP2	21484187
LSP1	45635282
LSS	28641734
LTA4H	23419677
LTBP1	27484602
LTBP2	95937917
LUC7L2	30725443
LYN	26506365
LYZ	1055011581
M6PR	38287289
MACF1	36634587
MAGOH	28859971
MANF	91074822
MAOA	384843124
MAOB	275707331
MAP1B	3696289
MAP1S	10837248
MAP4	26607477
MAPK1	88150855
MAPK3	32511146
MAPRE1	29589233
MARC2	81533205
MARCKS	79418092
MARS	16136572
MATR3	91268185
MCAM	73388303
MCCC1	22898881
MCCC2	30998408
MCU	44970624
MDH1	65407779
ME2	20512463
MECP2	122357198
METAP2	12703869
METTL7A	360873821
MFAP2	1251003008
MFGE8	33804006
MFN2	8801812
MGAT1	14505778
MGST3	122631350
MIA2	9095265
MIA3	18092774
MLEC	46995567
MLLT4	15065981
MLYCD	8899182
MMP2	9418749
MMRN2	81675312
MNDA	54908556
MOGS	35867562
MPO	126727600
MPRIP	62530042
MPST	18321544
MRC2	29552580
MRE11A	8130419
MRPS22	10870620
MSN	1420823408
MSRA	10761173
MTA2	10716457
MTAP	10003501
MTCH1	47639551
MTCH2	106012138
MT-CO2	293567528
MTDH	44776835
MTHFD1	18303501
MTOR	2050690
MTPN	33448843
MTX1	15297652
MTX2	43892352
MUC1	14491931
MUT	14365575
MVP	223337273
MYADM	48788071
MYCBP	51374447
MYDGF	68679773
MYH10	748463811
MYH14	259534036
MYL6B	1329967439
MYL9	988848496
MYLK	50772114
MYO18A	13669638
MYO1B	96308193
MYO1C	651676750
MYO1D	68460072
MYO1E	3456472
MYO1F	5949391
MYO1G	19201271
MYO5A	1669097
MYO6	38496547
MYOF	88853474
NBAS	3479204
NCEH1	19728521
NCKAP1	19770272
NCL	107078128
NCLN	50261787
NCSTN	9824155
NDRG1	60816927
NDUFA10	45034962
NDUFA12	54108872
NDUFA13	109298426
NDUFA5	19960173
NDUFA6	43715885
NDUFA8	102966777
NDUFA9	29856070
NDUFAB1	118296047
NDUFB10	56957917
NDUFB4	85379371
NDUFB9	81081059
NDUFS1	78986304
NDUFS2	41830103
NDUFS3	39182222
NDUFS6	210227027
NDUFS8	39721418
NDUFV1	81245206
NDUFV2	40670841
NECAP2	6705476
NEK7	28537177
NFIC	34603612
NFKB1	14264620
NFS1	7380458
NHP2L1	62844607
NID1	529542843
NID2	188287022
NLRX1	2826279
NME1	23392852
NME2	94569714
NME3	70138185
NMT1	8138175
NNT	91444413
NOMO2	20702290
NONO	163317643
NOP56	40164254
NOP58	43594698
NPEPPS	9011513
NPM1	406865614
NPTN	134792848
NRP1	24523251
NSF	15465676
NSFL1C	56190517
NT5E	48214360
NUCB1	241386865
NUCB2	37486428
NUDT21	61605366
NUMA1	90341607
NUP133	6569827
NUP155	10519028
NUP160	6809769
NUP205	114250683
NUP210	8712906
NUP35	13344637
NUP43	15569036
NUP54	9588475
NUP62	15956778
NUP88	9233486
NUP93	16919778
NUP98	8810610
NUTF2	31490495
OAS2	8320066
OAT	7424612
OCIAD1	82757868
ODR4	17119008
OGDH	101951159
OGT	1914622
OLA1	2716960
OLFML3	286343994
OPA1	43653378
OS9	3522068
OSBPL8	5638458
OSTF1	24037175
OXCT1	27161388
OXSR1	12491979
P4HA1	17270659
PA2G4	80932585
PABPC1	66151494
PABPN1	28082922
PACSIN2	102154853
PAFAH1B1	21118467
PAFAH1B2	45915894
PAICS	11314563
PAK2	23979330
PALLD	63807898
PAPSS2	19910695
PARK7	218206525
PARP1	53474117
PARP4	5174630
PARP9	3988724
PARVA	76294350
PBXIP1	9717195
PCBP1	78850726
PCBP2	80167751
PCCA	16490483
PCCB	28898007
PCK2	32429877
PCMT1	119854820
PCYOX1	305550704
PDCD6	125615741
PDCD6IP	67439744
PDE12	777743
PDGFRB	38044197
PDHA1	111408262
PDHB	85109389
PDHX	24493489
PDIA4	111887055
PDIA5	59714616
PDIA6	449937606
PDLIM1	244336505
PDLIM5	36110938
PDLIM7	122885191
PDP1	8153603
PDPR	5243942
PDS5A	5379975
PDS5B	13398896
PDXK	24992446
PEBP1	200475401
PECAM1	145069497
PEF1	56277710
PELP1	9141686
PEX11B	26573787
PFDN5	18152540
PFKL	59359646
PFKM	19007024
PFKP	14174143
PGAM1	116765335
PGD	21958557
PGLYRP2	10284078
PGM1	24211856
PGM2	13066597
PGRMC1	291571915
PGRMC2	87336499
PHB	269376846
PHB2	343356696
PHGDH	49890610
PHIP	3181111
PI4K2A	5330853
PICALM	27769505
PIGK	12027510
PIGS	12104220
PIGT	6359492
PIP4K2A	12338897
PITRM1	16436570
PLCB3	2524827
PLD3	19591182
PLEC	335530821
PLEKHO2	33757126
PLG	151323696
PLIN3	15840829
PLOD1	5982887
PLOD3	6982450
PLRG1	9502946
PLS3	70962037
PLXDC2	14389708
PLXNB2	18359476
PML	70502563
PMPCA	3645278
PMPCB	10782098
PNN	12998370
PNP	4220963
PNPLA6	5136707
PNPT1	7702115
POFUT1	12290008
POLR2A	6948428
POLR2B	11037900
POLR2C	16627500
POLR2E	23193026
PON2	52271021
POR	91780016
PPA1	35491512
PPA2	61400950
PPFIBP1	10319918
PPIL1	21602952
PPL	207261134
PPOX	6737214
PPP1CA	140110570
PPP1CB	29462090
PPP1R12A	22215374
PPP1R7	17601997
PPP1R9B	17343328
PPP2CA	30762707
PPP2R1A	100784442
PPP2R2A	10960780
PPP3CA	26700041
PPP3R1	19749934
PPT1	22655240
PRCP	5405147
PRDX2	828955934
PRDX3	344583026
PRDX4	84056687
PRDX5	310019771
PRDX6	232079316
PREB	22573949
PREP	2248084
PRKAA1	8918116
PRKACA	73278235
PRKAR1A	45983578
PRKAR2A	86987862
PRKCA	25077301
PRKCD	10914270
PRKCDBP	229379757
PRKCSH	144097848
PRKDC	27802718
PRKRA	24347692
PRMT1	15620465
PRPF19	101738692
PRPF40A	12064148
PRPF4B	4209382
PRPF6	15250063
PRPF8	29338011
PRPS1	100367344
PRPSAP1	15637605
PRPSAP2	34752373
PSAP	104237710
PSIP1	29773039
PSMA1	16791435
PSMA2	23236841
PSMA3	19328808
PSMA4	50191803
PSMA5	121351629
PSMA6	44908903
PSMA7	98796402
PSMB1	62011337
PSMB10	33109627
PSMB3	13452345
PSMB4	21234588
PSMB8	24463891
PSMC1	23306751
PSMC2	20790738
PSMC3	29516850
PSMC4	31894250
PSMC5	41945527
PSMC6	39780743
PSMD1	12139625
PSMD11	19684389
PSMD12	13579240
PSMD13	9884325
PSMD14	10616182
PSMD2	15399245
PSMD3	14027919
PSMD4	28274933
PSMD5	21003643
PSMD6	23447693
PSMD7	24291401
PSME1	69410797
PSME2	40002967
PSPC1	45709988
PTBP1	147109163
PTGES2	9060320
PTGES3	63477015
PTGFRN	19082074
PTGS1	9170024
PTK2	11152506
PTK7	23236841
PTPN1	18198540
PTPN11	4176935
PTPN23	2676926
PTPN6	4489321
PTPRA	10994999
PTPRC	37837930
PTPRJ	992785
PUF60	13951283
PURA	129195423
PXDN	7844392
PXN	58712860
PYCARD	25320324
PYGB	66360928
PYGL	9657258
QARS	21730902
QDPR	35683515
QKI	32765221
QSOX1	19706236
RAB10	52511620
RAB11A	198859370
RAB14	156986301
RAB18	41713156
RAB1A	41260038
RAB1B	232716137
RAB21	29730126
RAB27A	21308407
RAB2A	152057759
RAB35	53164876
RAB3D	21431645
RAB3GAP1	5777204
RAB5B	63255272
RAB5C	110921858
RAB6A	72383868
RAB7A	248277085
RAB8A	77750327
RAB8B	35216191
RAB9A	17918000
RAC1	176162427
RAD21	35729505
RAD23B	67869423
RAD50	16085711
RAE1	33318139
RAI14	24554766
RALA	31039787
RALB	289538307
RALGAPB	3313592
RALY	101571314
RAN	94386825
RANBP2	4128099
RAP1A	106652619
RAP1B	549344203
RAP2B	86835970
RARS	35121398
RBBP4	39943243
RBBP7	53244136
RBM14	63146974
RBM25	23745447
RBM39	17792633
RBM8A	93791330
RBMX	177535455
RCC1	49820514
RCN1	95584825
RCN2	21556127
RDH11	66808588
RDH13	1781334
RDH14	16050529
RDX	221442053
RECQL	17601997
REEP5	285377136
RELA	16773132
RER1	26473756
RFTN1	41593828
RHOA	348749650
RHOG	168005393
RHOT2	5113974
RMDN3	36400610
RNF213	1119626
RNH1	94200861
RNPEP	4809355
RNPS1	27688190
ROCK1	5218805
ROCK2	11857536
RP2	17081577
RPA1	17673316
RPA3	37939456
RPL10	357710867
RPL10A	342159102
RPL11	198354454
RPL12	156309198
RPL13	260827502
RPL13A	65298012
RPL14	339391225
RPL15	37279689
RPL17	215108134
RPL18	324735967
RPL18A	334225485
RPL19	253716909
RPL22	401165690
RPL27A	205472995
RPL29	388417231
RPL3	116195100
RPL30	271003834
RPL32	175490868
RPL35	245995393
RPL35A	66582874
RPL4	215797649
RPL5	459208971
RPL6	322152325
RPL7	412828085
RPL7A	240673801
RPL8	327548037
RPL9	164069126
RPLP0	297739199
RPLP1	369163780
RPN1	180324860
RPN2	195879268
RPRD1B	17136540
RPS10	134506407
RPS11	162923313
RPS13	193366913
RPS14	301104825
RPS15A	278439432
RPS16	148865408
RPS17	319604521
RPS18	228683607
RPS19	192318908
RPS2	177027280
RPS20	392261631
RPS21	317048878
RPS24	99766597
RPS25	395690593
RPS28	472540528
RPS3	164511893
RPS3A	313560754
RPS4X	311153824
RPS5	142867581
RPS6	238065997
RPS6KA3	20815517
RPS7	247417986
RPS8	403040478
RPS9	265018620
RPSA	304513838
RRAS	307840019
RRBP1	25291024
RSL1D1	12678561
RSU1	112803627
RTCB	89710772
RTN3	19525042
RTN4	99394362
RUFY1	5445990
RUVBL1	74990175
RUVBL2	52900940
S100A13	580624731
S100A16	173041488
SACM1L	56623011
SAFB2	21652699
SAMHD1	93608330
SAMM50	46601139
SAR1A	50994584
SARS	13520953
SARS2	3436722
SBDS	41078110
SBF1	779449
SCAMP1	36729343
SCAMP2	150972092
SCAMP3	98198655
SCARB2	72779398
SCCPDH	20254884
SCFD1	28274933
SCFD2	52587320
SCP2	150261144
SCPEP1	6239725
SCRIB	8470103
SDCBP	31611667
SDF2L1	24319331
SDHA	170975334
SDHB	95391199
SDPR	1114776598
SEC11A	37022670
SEC13	41649746
SEC16A	3119657
SEC22B	129513682
SEC23A	33193292
SEC23B	16542171
SEC23IP	9262409
SEC24A	1837946
SEC24B	13038168
SEC24C	22114180
SEC31A	34555216
SEC61A1	107728450
SEC63	10443988
SEH1L	20169176
SEL1L	12315120
SEPTIN10	47572092
SEPTIN11	110458373
SEPTIN2	268473666
SEPTIN7	176572241
SEPTIN8	24840337
SEPTIN9	55252684
SERBP1	25465317
SERPINB1	28502884
SERPINB6	29814855
SERPINC1	123674012
SERPIND1	22599975
SERPINF1	42544468
SERPINF2	17834071
SERPING1	45503631
SET	18339595
SF3A1	27252506
SF3A2	32554113
SF3A3	50118250
SF3B1	42311774
SF3B2	28330588
