GeneID	LUAD_08N
ATP5A1	1071858324
ATP5B	1260504408
ATP5C1	381462577
ATP5D	542650607
ATP5F1	175280905
ATP5H	191804499
ATP5J	237579013
ATP5J2	244775936
ATP5L	126197798
ATP5O	333043299
ATP6V0A1	18871657
ATP6V0D1	38429781
ATP6V1A	36966232
ATP6V1B2	28322165
ATP6V1C1	2993849
ATP6V1E1	27485896
ATP6V1F	12813323
ATP6V1H	6827842
B2M	690210678
BAG3	20056566
BAG5	7497050
BAG6	5045209
BANF1	512388674
BASP1	43305762
BAX	16834431
BAZ1B	7446928
BCAM	484916394
BCAP31	157279431
BCAT2	45939731
BCKDHA	24922603
BCKDHB	22902228
BCKDK	11993880
BCL2L13	5509404
BCLAF1	23761067
BCS1L	14642119
BGN	NA
BLVRA	16145944
BLVRB	335816080
BRK1	53182151
BSG	47432070
BST1	50643763
BUB3	78159235
C14orf159	35922128
C14orf166	40662988
C16orf58	8906723
C1QB	54890551
C1QBP	58924018
C1QC	100326495
C1S	53094897
C3	283289248
C4A	6227948
C4B	130553901
C4BPA	318089742
C5	26008614
C7	14928953
C8A	15927122
C9	93968178
CA1	594909963
CA2	236873691
CACYBP	18359329
CAD	3482054
CALD1	187137725
CALM3	1748162906
CALR	450106645
CALU	93371085
CAMK2D	35828694
CAMK2G	57005249
CAND1	9336668
CANX	265305574
CAP1	109534345
CAPG	142571549
CAPN1	43612715
CAPN2	70415590
CAPNS1	163777383
CAPRIN1	11450105
CAPZA1	159147264
CAPZA2	197475369
CAPZB	229997071
CARKD	4883666
CASK	10067096
CAST	26646221
CAT	447912565
CAV1	1368143377
CBR1	41798447
CBX1	31500613
CBX3	74487505
CBX5	49420359
CCAR1	18981819
CCAR2	22001741
CCDC22	3588539
CCDC47	54153197
CCDC6	6440099
CCT2	379700660
CCT3	194504377
CCT4	179040007
CCT5	295946424
CCT6A	297005220
CCT7	211400148
CCT8	205358596
CD14	178138677
CD151	175775917
CD163	21484494
CD2AP	6866972
CD44	137944490
CD47	197023295
CD55	67184058
CD59	902029992
CD74	107245910
CD81	445735581
CD9	586206704
CD97	22133603
CDC37	24725789
CDC42	509065521
CDC42BPA	2465999
CDC42BPB	6369603
CDC5L	17673363
CDH1	34348497
CDH13	44499292
CES1	434301707
CFH	222451010
CFL1	420594290
CHCHD2	66960975
CHCHD3	189857861
CHD4	7331107
CHERP	8823730
CHID1	11646376
CHMP4B	29616604
CHMP6	24682424
CHP1	77586211
CIB1	4711563
CISD1	98501991
CISD2	46290570
CKAP4	219799929
CKAP5	827165
CKB	70889693
CLCC1	13670284
CLEC3B	25103923
CLIC1	51029657
CLIC4	17534408
CLINT1	14563351
CLIP1	4505763
CLPB	9638332
CLTB	88316630
CLTC	319422487
CLU	976551819
CNDP2	30676324
CNN2	59938765
CNN3	40142786
CNOT1	2240309
CNP	17630177
CNPY2	68896643
CNPY3	30189593
COL12A1	151813467
COL14A1	569592508
COL15A1	60988503
COL18A1	163016874
COL1A1	138604313
COL1A2	168743326
COL3A1	1667244
COL4A1	48603082
COL4A2	131741702
COL6A1	1609531054
COL6A2	1279597745
COL6A3	1343973945
COLGALT1	23513046
COMT	277262470
COPA	26339399
COPB1	17946169
COPB2	19582845
COPE	13637434
COPG1	14718752
COPS2	11864057
COPS3	10546496
COPS4	14579972
COQ5	12019856
COQ9	9224227
CORO1A	88507748
CORO1B	43739121
CORO1C	203669155
COTL1	18084478
COX4I1	429520757
COX5A	314445021
COX5B	438820497
COX6B1	126479421
COX7A2	267899459
CP	230719683
CPM	19378156
CPNE1	24351838
CPNE2	30948280
CPNE3	108599596
CPOX	8861730
CPSF1	2848628
CPSF3	6105388
CPT1A	16528625
CPT2	27745401
CRAT	8309329
CRELD1	17178066
CRIP2	73639218
CRKL	12341246
CROCC	27020951
CRYAB	173445886
CRYZ	91341953
CS	165122138
CSDE1	3083128
CSE1L	3892933
CSK	2109396
CSNK1A1	10056310
CSNK2A1	59017421
CSNK2A2	19712453
CSNK2B	64199610
CSPG4	39913678
CSRP1	396297844
CSRP2	26916241
CSTB	177117745
CTBP1	21632947
CTNNB1	116747665
CTNND1	146738935
CTSA	10753203
CTSB	64534748
CTSC	6251633
CTSD	210827525
CTSH	38014103
CTSS	22506601
CTSZ	83438189
CTTN	21533232
CUL3	2413888
CUX1	2908121
CYB5A	966359925
CYB5B	117821218
CYB5R1	133483087
CYB5R3	722457744
CYBB	34819731
CYC1	53998702
CYFIP1	23250461
CYP20A1	26106489
CYP27A1	20581840
DAD1	166486235
DAG1	38810374
DARS	33886745
DARS2	7267978
DAZAP1	44436343
DBI	174746174
DBN1	66072875
DBNL	20724888
DBT	35781405
DCN	NA
DCTN1	46848115
DCTN2	130272724
DCTN4	17373391
DCXR	41208098
DDAH1	42531322
DDAH2	134455135
DDB1	28429062
DDOST	104713112
DDRGK1	12647673
DDX1	47868805
DDX17	59564944
DDX18	1079504
DDX23	13561891
DDX39B	100109016
DDX3X	25783059
DDX5	67946644
DDX6	19630370
DECR1	117039108
DEK	24267035
DERA	24075386
DHRS7	115424326
DHRS7B	20655608
DHX15	33568897
DHX30	2333679
DHX9	112695299
DIABLO	37441193
DIAPH1	5326394
DKC1	24149644
DLAT	65524797
DLD	162597972
DLST	136006904
DNM1L	6593171
DNM2	29285277
DNPEP	79317543
DOCK1	469477
DOCK11	2896651
DOCK2	3936888
DOCK4	6747130
DOCK6	2681990
DOCK9	4744756
DPM1	33977913
DPT	1466093662
DPYSL2	400042321
DPYSL3	141592254
DST	1264818
DSTN	83607091
DTX3L	7454226
DTYMK	15961224
DUT	41673518
DYNC1H1	63528502
DYNC1I2	52169837
DYNC1LI1	16862670
DYNC1LI2	50270878
DYNLL1	376158668
DYNLRB1	125593975
DYSF	48900278
ECE1	20869503
ECH1	42660023
ECHDC1	23221317
ECHS1	200791607
ECI1	95402659
ECI2	19559362
ECM1	54334466
EDC4	7051721
EEA1	23162266
EEF1A1	298055917
EEF1B2	60128697
EEF1D	101368230
EEF1E1	7528864
EEF1G	63420879
EEF2	43369618
EEFSEC	4307263
EFEMP1	137584429
EFEMP2	60700048
EFHD2	45653319
EFR3A	8302241
EFTUD2	38481133
EGFR	10741352
EHD1	121748374
EHD2	467661730
EHD3	50949904
EHD4	64313825
EHHADH	2463610
EIF1	69923761
EIF2AK2	3684375
EIF2S1	54420504
EIF2S2	15703113
EIF2S3	71950050
EIF3A	31794089
EIF3B	49569998
EIF3C	27451035
EIF3D	32728273
EIF3E	21658295
EIF3F	16599529
EIF3G	9801365
EIF3H	29543675
EIF3I	40839316
EIF3L	18914886
EIF3M	31343409
EIF4A1	48674171
EIF4A2	31541951
EIF4A3	144655787
EIF5	5568035
EIF5A	128130095
EIF6	45105149
ELAVL1	72623510
ELMO1	16328403
ELMO2	3560272
ELMOD2	18257683
EMC1	10797226
EMC2	23674073
EMD	112225049
EMILIN1	293778646
EMILIN2	12485391
EML4	1433360
ENDOD1	35017349
ENG	31183991
ENO1	260116720
ENPP4	6111235
ENTPD1	92785097
EPB41	121215722
EPB41L1	11027195
EPB41L2	176641105
EPB41L3	18847874
EPCAM	29967507
EPHX1	618302404
EPN1	26711406
EPPK1	1060700
EPRS	22636358
EPS15	13220707
EPS15L1	5367486
EPS8L2	5002307
ERAP1	23083205
ERBB2IP	4991935
ERGIC1	92601008
ERGIC2	9299625
ERH	113387505
ERLEC1	8097014
ERLIN1	11192613
ERLIN2	161465301
ERMP1	26478542
ERO1L	23791517
ERP29	72353137
ERP44	81702459
ESD	38120739
ESYT1	155804538
ESYT2	55780404
ETFA	119126299
ETFB	96535392
ETFDH	16401367
ETHE1	62020134
EVL	13048689
EVPL	32554423
EWSR1	29251315
EXOC1	9970326
EXOC2	6814786
EXOC3	7883293
EXOC4	6005933
EXOC7	6129676
EXOC8	5408273
EZR	111972787
F11R	23838775
F13A1	172558633
F2	135367713
F9	28067350
FABP5	75483266
FAF2	13700090
FAHD1	23838775
FAHD2A	13763460
FAM120A	18556368
FAM129A	12524047
FAM129B	14944952
FAM21C	919437
FAM3C	7001175
FAM49B	3691655
FAM98B	20220698
FARP1	23971829
FARSA	21168590
FARSB	23911639
FASN	8162185
FBL	68785597
FBLN1	269788561
FBLN2	188206437
FBLN5	285336349
FBN1	481983153
FBP1	25389736
FCGRT	39242519
FCHO2	9882642
FDPS	3242540
FDXR	24120049
FECH	16545877
FERMT2	47575600
FERMT3	10199026
FGA	1168951536
FGB	1392547662
FGG	1320495667
FH	49199247
FHL2	38635892
FHOD1	11718563
FKBP15	9690304
FKBP1A	133794910
FKBP2	63758885
FKBP3	29507129
FKBP8	14594961
FKBP9	10284051
FLII	28463189
FLNB	81483154
FLNC	30992348
FLOT1	196021466
FLOT2	140550985
FMNL1	2538568
FMNL2	1638088
FMR1	6148550
FN1	871278370
FNDC3A	2246268
FSCN1	39081490
FUBP1	40362068
FUBP3	27415176
FUS	181959828
FXR1	20531918
FYCO1	5583349
G3BP1	19515096
G6PD	36914968
GALNT2	8635976
GAPDH	493822360
GARS	4081527
GATD3A	71023863
GBA	1741575
GBAS	54507041
GBF1	3094391
GBP1	11368606
GC	100754654
GCA	169581275
GCN1L1	1684022
GDI1	10158017
GDI2	47504701
GFM1	5226516
GGT5	18780671
GHDC	2201880
GID8	4982004
GIMAP1	61197867
GIMAP4	20483827
GIPC1	6880152
GIT2	5477438
GLG1	21866627
GLIPR2	160337304
GLO1	7315949
GLRX	13992387
GLS	19442501
GLUD1	282224629
GLYR1	19291660
GNB1	1185113245
GNB2	535921666
GNB2L1	213257812
GNB4	109768075
GNG12	684437551
GNG5	96940266
GNS	8680504
GOLGA2	6720266
GOLGA3	8318334
GOLGB1	7536921
GOLIM4	10415364
GORASP2	17027994
GOT2	139884347
GPC4	11108527
GPD1L	15218864
GPD2	48240066
GPI	28102112
GPNMB	53262550
GPR89B	2785168
GPX1	62553454
GPX3	309597893
GRB2	73916385
GRHPR	33212236
GRPEL1	22066097
GSN	770994339
GSPT1	4827551
GSR	26372464
GSTK1	90953813
GSTP1	264383409
GTF2I	9394210
GTPBP4	2920952
GUCY1B3	7520426
GYG1	26177426
GYS1	4730166
H1F0	1916490654
H1FX	143988479
H2AFV	1221654317
H2AFY	487884836
H3F3A	NA
H6PD	20200608
HACD3	63979947
HADH	167807017
HADHA	412014308
HADHB	352431008
HARS	5021778
HBA1	NA
HBB	NA
HBD	2071171272
HCFC1	5658755
HDAC1	32173027
HDGF	27959983
HDLBP	20966475
HEBP2	12993481
HEXA	4921878
HEXB	21328779
HGS	15753070
HIBADH	43252701
HIBCH	25457205
HINT1	67073336
HINT2	47293113
HIP1	32091551
HIST1H1B	557776558
HIST1H1D	NA
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	62664693
HLA-A	209706696
HLA-B	32573462
HLA-C	38401835
HLA-DPA1	281238640
HLA-DRA	1202967994
HLA-DRB1	147140751
HLA-E	95965074
HM13	28535406
HMGB1	833698311
HMGB2	1241277019
HMGCL	40959888
HMOX1	14657907
HMOX2	24769504
HNRNPA0	72485113
HNRNPA1	234742328
HNRNPA2B1	843024883
HNRNPA3	944732394
HNRNPC	327596446
HNRNPD	416346347
HNRNPDL	51185653
HNRNPF	76866483
HNRNPH1	245663261
HNRNPH2	70295595
HNRNPH3	204715486
HNRNPK	221793977
HNRNPL	234074311
HNRNPM	184674356
HNRNPR	217828123
HNRNPU	254460552
HNRNPUL1	45178438
HNRNPUL2	78006187
HOOK3	6363229
HP1BP3	240983957
HPCAL1	79013002
HPRT1	12852949
HPX	235437808
HRAS	58131303
HRG	250507403
HSBP1	59655551
HSD17B10	248859480
HSD17B11	99329912
HSD17B12	253643345
HSD17B4	196520272
HSDL2	52509387
HSP90AA1	88131603
HSP90AB1	170462833
HSP90B1	490847358
HSPA1B	459668224
HSPA4	24180919
HSPA5	881224761
HSPA8	532595751
HSPA9	136964511
HSPB1	372282491
HSPD1	320751902
HSPE1	561817271
HSPG2	515739828
HSPH1	4860550
HUWE1	3643132
HYOU1	73137654
IARS	9280129
IARS2	36713504
IBA57	13546936
ICAM1	273491826
IDH1	30750396
IDH2	308502681
IDH3A	77436789
IDH3B	18600318
IDH3G	29095797
IFI16	19313149
IFI30	199708311
IFIT1	7610290
IGF2R	8870190
IGFBP7	45807368
IGHA1	644705240
IGHG1	NA
IGHG2	634808583
IGHG3	158799070
IGHG4	17861952
IGHM	655949212
IGHV3-7	144997626
IGJ	78731963
IGKC	NA
IGKV3-20	125895114
IGLC2	454797257
IGLL5	40031661
IK	10865132
IKBIP	28714082
ILF2	105150712
ILF3	106805515
ILK	124744657
ILVBL	30470386
IMMT	148513356
IMPDH2	23424265
INF2	5686142
IPO5	11707190
IPO7	2851501
IQGAP1	105388867
IQGAP2	4195912
ISOC2	52832156
ITCH	4013186
ITGA1	233392441
ITGA2	32426455
ITGA3	93173240
ITGA5	24471269
ITGA6	36072078
ITGAL	11097472
ITGAM	67716312
ITGAV	22690782
ITGAX	5964232
ITGB1	409947598
ITGB2	80389094
ITGB5	16129470
ITIH1	108839110
ITIH2	118864940
ITIH4	50722704
ITPR1	11062297
ITPR2	1914875
ITPR3	13321888
IVD	80540199
JAK1	9308650
JUP	41440402
KANK2	142219454
KARS	44568053
KCTD12	63875657
KDELC2	16255426
KDSR	23941153
KHDRBS1	62874525
KHSRP	73511984
KIAA0196	3889323
KIAA1033	3553411
KIF13B	1755475
KIF5B	23030074
KLC1	8393050
KNG1	94556990
KPNB1	83099724
KRT1	87783354
KRT10	68667079
KRT17	102807968
KRT18	322056208
KRT19	316809402
KRT2	19912241
KRT7	355483514
KRT8	392720015
KRT9	9318154
KTN1	26408036
LACTB	38971146
LAMA4	118063949
LAMA5	117548113
LAMB1	106366009
LAMB2	231741712
LAMC1	275384322
LAMP1	85939306
LAMTOR1	38170968
LAMTOR3	83761633
LAMTOR5	90573620
LANCL1	39681121
LAP3	46371263
LARS	8089096
LASP1	101741328
LBP	26847734
LBR	32049692
LCP1	54793140
LDHA	57558391
LDHB	82915169
LEMD2	24241228
LEMD3	6637379
LETM1	22804697
LGALS1	NA
LGALS3	956021510
LGALS3BP	90225357
LGALS9	42158743
LIG3	2336001
LIMA1	33169362
LIMCH1	42292700
LIMS1	89738124
LIN7C	73012201
LLGL2	4250290
LMAN1	154239179
LMAN2	99117195
LMAN2L	13034348
LMCD1	38583237
LMNB1	342625051
LMNB2	502524803
LMO7	27679372
LNP	12071907
LNPEP	10326697
LONP1	33522439
LPCAT1	17785691
LPCAT2	20557826
LPP	292733407
LRP1	50494004
LRPAP1	42414834
LRPPRC	32683229
LRRC47	14817582
LRRC59	78314702
LRRFIP1	15737824
LRRFIP2	13732816
LSP1	43063489
LSS	16164613
LTA4H	11229525
LTBP1	14702912
LTBP2	47056545
LUC7L2	24293292
LUM	NA
LYN	18320320
LYZ	728765175
M6PR	22423670
MACF1	37959983
MAGOH	52074381
MANF	67609056
MAOA	303957822
MAOB	186662698
MAP1B	1503464
MAP1S	5108835
MAP4	18396469
MAPK1	50416613
MAPK3	44250544
MAPRE1	19468208
MARC2	49273860
MARCKS	62346442
MARS	12086631
MATR3	139557078
MCAM	98908741
MCCC1	25588953
MCCC2	26814971
MCU	58720583
MDH1	51819479
MDH2	549574340
ME2	28134810
MECP2	141279744
METAP2	11050078
METTL7A	284356408
MFAP2	1493208505
MFGE8	34115632
MFN2	9598033
MGAT1	9820715
MGST3	84694914
MIA2	6281888
MIA3	15979413
MIF	79166297
MLEC	26444851
MLLT4	9404185
MLYCD	10273474
MMP2	28847362
MMRN2	75040097
MNDA	131420516
MOGS	25165787
MPO	457275730
MPRIP	53584355
MPST	28499917
MRC2	30790851
MRE11A	6787976
MRPS22	9008117
MSN	661267526
MSRA	6301961
MTA2	11981943
MTAP	2824335
MTCH1	29397583
MTCH2	143620708
MT-CO2	310750426
MTDH	41383189
MTHFD1	8139151
MTOR	2405716
MTPN	23110250
MTX1	6314189
MTX2	26780183
MUC1	2604416
MUT	22159635
MVP	213977261
MYADM	195026176
MYCBP	33368097
MYDGF	49123561
MYH10	702912107
MYH11	1153314186
MYH14	193975466
MYH9	1871476049
MYL12B	NA
MYL6	NA
MYL6B	1136784379
MYL9	696336495
MYLK	54075756
MYO18A	24564205
MYO1B	115690267
MYO1C	599472348
MYO1D	59839216
MYO1E	5306553
MYO1F	16238500
MYO1G	23135447
MYO5A	1804064
MYO6	36323609
MYOF	91686891
NBAS	3944066
NCEH1	27088315
NCKAP1	20340950
NCL	151080067
NCLN	45872711
NCSTN	7799988
NDRG1	115156201
NDUFA10	37204191
NDUFA12	78454121
NDUFA13	58515507
NDUFA5	70656757
NDUFA6	30042222
NDUFA8	123053194
NDUFA9	43985411
NDUFAB1	229322878
NDUFB10	86272558
NDUFB4	61294730
NDUFB9	47947230
NDUFS1	92976533
NDUFS2	50564332
NDUFS3	46151696
NDUFS6	43552924
NDUFS8	29855927
NDUFV1	41147945
NDUFV2	41555968
NECAP2	7058787
NEK7	9780771
NFIC	25044469
NFKB1	8759555
NFS1	9842132
NHP2L1	104111678
NID1	590416942
NID2	226510034
NLRX1	4635309
NME1	48829200
NME2	268870832
NME3	98104591
NMT1	7374531
NNT	106149615
NOMO2	17083285
NONO	266983652
NOP56	55597194
NOP58	39973637
NPC2	50084944
NPEPPS	7790840
NPM1	339814477
NPTN	61496919
NRP1	34304449
NSF	37806312
NSFL1C	12302982
NT5E	51904596
NUCB1	153071429
NUCB2	44372078
NUDT21	58311886
NUMA1	87111343
NUP133	8234207
NUP155	10661332
NUP160	6573717
NUP205	9944737
NUP210	8741113
NUP35	13928169
NUP43	13134048
NUP54	16383072
NUP62	49889119
NUP88	7066357
NUP93	14068163
NUP98	7751672
NUTF2	22339217
OAS2	9770377
OAT	8455214
OCIAD1	56125571
ODR4	14472168
OGDH	91871043
OGN	2134406084
OGT	2071901
OLA1	5786885
OLFML3	247143157
OPA1	41856759
ORM1	465063407
OS9	4720955
OSBPL8	2381828
OSTF1	10025612
OXCT1	23568189
OXSR1	5498657
P4HA1	20386273
P4HB	539242352
PA2G4	113625994
PABPC1	72208848
PABPN1	12403774
PACSIN2	58032109
PAFAH1B1	15873466
PAFAH1B2	35434622
PAICS	11623633
PAK2	9166281
PALLD	49816846
PAPSS2	7719565
PARK7	91523259
PARP1	45731107
PARP4	5859947
PARP9	2987723
PARVA	46981504
PBXIP1	21711442
PCBP1	84549392
PCBP2	88853965
PCCA	20916447
PCCB	20893071
PCK2	18025065
PCMT1	78868112
PCYOX1	212551701
PDCD6	167387188
PDCD6IP	55073585
PDE12	2679524
PDGFRB	47222578
PDHA1	94176603
PDHB	114409346
PDHX	5981473
PDIA3	892184557
PDIA4	176212839
PDIA5	70048790
PDIA6	315689399
PDLIM1	270580980
PDLIM5	21837900
PDLIM7	138291579
PDP1	14174613
PDPR	9739691
PDS5A	5562461
PDS5B	15720642
PDXK	16899188
PEBP1	63193653
PECAM1	307337977
PEF1	64762178
PELP1	7175118
PEX11B	13262453
PFDN5	20155192
PFKL	30099301
PFKM	10579884
PFKP	6012050
PFN1	348002678
PGAM1	113137671
PGD	17103130
PGK1	130839953
PGLYRP2	10774971
PGM1	10993830
PGM2	5701625
PGRMC1	216621534
PGRMC2	107690977
PHB	401968107
PHB2	385091748
PHGDH	37754546
PHIP	3105945
PI4K2A	4001285
PICALM	18105304
PIGK	3314360
PIGS	14801087
PIGT	7667516
PIP4K2A	19860109
PITRM1	12634604
PKM	218473849
PLCB3	6631340
PLD3	9036412
PLEC	261767182
PLEKHO2	18691862
PLG	306150855
PLIN3	22211456
PLOD1	5747646
PLOD3	8878110
PLRG1	7844709
PLS3	44181306
PLXDC2	32510143
PLXNB2	17472342
PML	91152663
PMPCA	6351020
PMPCB	13685753
PNN	18301496
PNP	12046224
PNPLA6	7580266
PNPT1	8671233
POFUT1	7345515
POLR2A	9204234
POLR2B	8269710
POLR2C	22947214
POLR2E	11932947
PON2	42597331
POR	61916493
POSTN	577717843
PPA1	37125476
PPA2	69537536
PPFIBP1	15130654
PPIA	1118964040
PPIB	1002710126
PPIL1	14516043
PPL	56212327
PPOX	6808020
PPP1CA	103003314
PPP1CB	25486717
PPP1R12A	18124956
PPP1R7	2637505
PPP1R9B	7984960
PPP2CA	19834616
PPP2R1A	78589915
PPP2R2A	12365759
PPP3CA	20178230
PPP3R1	8732462
PPT1	39404812
PRCP	5372104
PRDX1	608748781
PRDX2	923305108
PRDX3	271516957
PRDX4	65970464
PRDX5	155459082
PRDX6	207758570
PREB	19025878
PRELP	1829188645
PREP	449973
PRKAA1	4832183
PRKACA	51650244
PRKAR1A	26511874
PRKAR2A	107018645
PRKCA	24891829
PRKCD	6338987
PRKCDBP	443538252
PRKCSH	158435301
PRKDC	32942785
PRKRA	24623950
PRMT1	20364243
PRPF19	90765429
PRPF40A	19938656
PRPF4B	5919511
PRPF6	19355392
PRPF8	26211415
PRPS1	97727940
PRPSAP1	21036658
PRPSAP2	23338657
PSAP	89547157
PSIP1	34968515
PSMA1	25845374
PSMA2	27121437
PSMA3	76387857
PSMA4	6780867
PSMA5	99520871
PSMA6	44768067
PSMA7	61089197
PSMB1	45513949
PSMB10	24859177
PSMB3	640005767
PSMB4	30270497
PSMB8	21303461
PSMC1	29135011
PSMC2	16437553
PSMC3	21108515
PSMC4	28392979
PSMC5	28171647
PSMC6	36664042
PSMD1	11921273
PSMD11	28283746
PSMD12	18146065
PSMD13	11414170
PSMD14	13792600
PSMD2	27712917
PSMD3	14673121
PSMD4	10209897
PSMD5	7875172
PSMD6	19747010
PSMD7	26948087
PSME1	75799897
PSME2	35875274
PSPC1	29360062
PTBP1	119375275
PTGES2	11575672
PTGES3	34067377
PTGFRN	19138165
PTGS1	12148310
PTK2	8178810
PTK7	19160911
PTPN1	16347538
PTPN11	2592029
PTPN23	3424902
PTPN6	3502065
PTPRA	6801641
PTPRC	63641369
PTPRJ	4204697
PTRF	1784532782
PUF60	18804129
PURA	108134824
PXDN	18006124
PXN	14363714
PYCARD	11074531
PYGB	21430298
PYGL	8326094
QARS	16671290
QDPR	49497289
QKI	50342813
QSOX1	9902469
RAB10	44312102
RAB11A	72761110
RAB14	127577397
RAB18	24412372
RAB1A	14427111
RAB1B	127017254
RAB21	39027624
RAB27A	23191059
RAB2A	145715145
RAB35	39302088
RAB3D	8618549
RAB3GAP1	1713776
RAB5B	19267904
RAB5C	150698486
RAB6A	67501368
RAB7A	228602836
RAB8A	7603410
RAB8B	31835548
RAB9A	11834350
RAC1	390884961
RAD21	32263902
RAD23B	76236470
RAD50	10637758
RAE1	46913467
RAI14	9912497
RALA	43673628
RALB	221178892
RALGAPB	2559643
RALY	161119213
RAN	85618870
RANBP2	4132403
RAP1A	82567290
RAP1B	324705953
RAP2B	98286450
RARS	26043815
RBBP4	79451225
RBBP7	67289101
RBM14	45315423
RBM25	20703448
RBM39	12378512
RBM8A	30597888
RBMX	71819481
RCC1	44052935
RCN1	110735522
RCN2	31463587
RDH11	61602584
RDH13	13868984
RDH14	12419473
RDX	179554242
RECQL	22185326
REEP5	231741712
RELA	8261796
RER1	34389457
RFTN1	38319850
RHOA	248019073
RHOG	165943780
RHOT2	7181919
RMDN3	10305195
RNF213	1139054
RNH1	81702459
RNPEP	5742273
RNPS1	41082898
ROCK1	8286985
ROCK2	11537016
RP2	16203589
RPA1	7388705
RPA3	45578253
RPL10	135065186
RPL10A	388834734
RPL11	349490027
RPL12	193443813
RPL13	499584408
RPL13A	85446525
RPL14	368964310
RPL15	173872466
RPL17	238945455
RPL18	243189859
RPL18A	210253930
RPL19	82088275
RPL22	613444051
RPL23A	367137500
RPL27A	152206661
RPL29	522376485
RPL3	138929097
RPL30	223136913
RPL32	137291104
RPL35	272515040
RPL35A	75943095
RPL4	287415587
RPL5	407867406
RPL6	326228612
RPL7	251188791
RPL7A	441180774
RPL8	313226251
RPL9	205996265
RPLP0	242473854
RPLP1	473519817
RPLP2	623700455
RPN1	164661762
RPN2	185194538
RPRD1B	10035303
RPS10	178581453
RPS11	163406891
RPS12	735668418
RPS13	139234400
RPS14	565373767
RPS15A	190345102
RPS16	54598990
RPS17	280193535
RPS18	109994468
