GeneID	LUAD_21T
ATP2C1	6306572
ATP5A1	944704189
ATP5B	NA
ATP5C1	303033203
ATP5D	1661087321
ATP5F1	107686097
ATP5H	433627494
ATP5J	489861845
ATP5J2	539399912
ATP5L	115088694
ATP5O	453616714
ATP6V0A1	41836144
ATP6V0D1	73388661
ATP6V1A	101596640
ATP6V1B2	58342799
ATP6V1C1	41965008
ATP6V1E1	94562152
ATP6V1F	86382867
ATP6V1H	26810801
B2M	323354579
BAG3	33629446
BAG5	23162627
BAG6	15574105
BANF1	524498081
BASP1	230872229
BAX	33491757
BAZ1B	6039451
BCAM	25156997
BCAP31	324378797
BCAT2	73568711
BCKDHA	35902260
BCKDHB	27345128
BCKDK	32750264
BCL2L13	10200804
BCLAF1	59214394
BCS1L	23746285
BGN	921286708
BLVRA	15548987
BLVRB	191006579
BRK1	26685106
BSG	207397864
BST1	21223775
BUB3	58143028
C14orf159	32285855
C14orf166	159617737
C16orf58	32157033
C1QB	159914136
C1QBP	477204877
C1QC	217064355
C1S	24766916
C3	151187689
C4A	3491044
C4B	73021243
C4BPA	178003590
C5	20521008
C7	15955747
C8A	22861238
C9	157989922
CA1	15804273
CA2	10660057
CACYBP	70982476
CAD	23812839
CALD1	333545438
CALM3	984306543
CALR	1636709215
CALU	833868579
CAMK2D	39521840
CAMK2G	10216645
CAND1	41924596
CANX	383034371
CAP1	176085299
CAPG	594708340
CAPN1	74696252
CAPN2	33660987
CAPNS1	86620642
CAPRIN1	60095377
CAPZA1	329503224
CAPZA2	212188730
CAPZB	191890615
CARKD	7559905
CASK	30093911
CAST	25763319
CAT	174817276
CAV1	64883215
CBR1	105320318
CBX1	61750913
CBX3	269779631
CBX5	48325888
CCAR1	24703157
CCAR2	25572108
CCDC22	8437692
CCDC47	136825968
CCDC6	30962223
CCT2	239838332
CCT3	203213655
CCT4	118762462
CCT5	184615345
CCT6A	254206870
CCT7	152627806
CCT8	216613191
CD14	162726570
CD151	44608975
CD163	78036540
CD2AP	23566155
CD44	98906054
CD47	141194940
CD55	17108139
CD59	953122837
CD74	278690851
CD81	410934412
CD9	305443304
CD97	77412995
CDC37	31336730
CDC42	576075253
CDC42BPA	2757903
CDC42BPB	11921627
CDC5L	38847549
CDH1	39327630
CDH13	17299613
CES1	160223042
CFH	134533219
CFL1	1278757574
CHCHD2	262518345
CHCHD3	223274709
CHD4	14655049
CHERP	15765214
CHID1	51101208
CHMP4B	83619208
CHMP6	15079841
CHP1	35096592
CIB1	28074604
CISD1	317616012
CISD2	166141308
CKAP4	868484058
CKAP5	14818581
CKB	4176142
CLCC1	18502242
CLEC3B	27609558
CLIC1	197373595
CLIC4	65192481
CLINT1	46783276
CLIP1	3662096
CLPB	19045838
CLTB	36415556
CLTC	750195959
CLU	337595650
CNDP2	104821840
CNN2	187145468
CNN3	92277841
CNOT1	6593777
CNP	32096705
CNPY2	99634810
CNPY3	43580563
COL12A1	442081904
COL14A1	346401154
COL15A1	58273965
COL18A1	128331824
COL1A1	492080178
COL1A2	187523295
COL3A1	65113564
COL4A1	35271346
COL4A2	132102668
COL6A1	729482225
COL6A2	936989222
COL6A3	770777618
COLGALT1	117239145
COMT	159338305
COPA	160809674
COPB1	158279205
COPB2	82012617
COPE	250165626
COPG1	146451494
COPS2	7173485
COPS3	13152367
COPS4	14900030
COQ5	16132462
COQ9	13536994
CORO1A	178994913
CORO1B	53752754
CORO1C	171023704
COTL1	30729974
COX4I1	913658855
COX5A	446950107
COX5B	229824475
COX6B1	153528236
COX7A2	827269912
CP	80546556
CPM	20801582
CPNE1	55368428
CPNE2	19948286
CPNE3	85193189
CPOX	50042987
CPSF1	10035973
CPSF3	8162502
CPT1A	23603067
CPT2	49197839
CRAT	14900030
CRELD1	16026147
CRIP2	126522729
CRKL	41006914
CROCC	7809312
CRYAB	39684176
CRYZ	41485668
CS	336620840
CSDE1	17614587
CSE1L	16184889
CSK	17183405
CSNK1A1	17983393
CSNK2A1	69170989
CSNK2A2	28313460
CSNK2B	62846542
CSPG4	9078095
CSRP1	320525391
CSRP2	45543160
CSTB	578950007
CTBP1	32035132
CTNNB1	65996731
CTNND1	122212859
CTSA	80206806
CTSB	615143402
CTSC	66718571
CTSD	1505853908
CTSH	18635274
CTSS	107029966
CTSZ	245404505
CTTN	100862322
CUL3	4649347
CUX1	4223416
CYB5A	840746764
CYB5B	280927190
CYB5R1	101720156
CYB5R3	425226062
CYBB	89267257
CYC1	192917745
CYFIP1	40612217
CYP20A1	42379730
CYP27A1	51265720
DAD1	696249568
DAG1	12997336
DARS	65666259
DARS2	44992317
DAZAP1	26661238
DBI	216146366
DBN1	94422941
DBNL	36305173
DBT	39005650
DCN	634843215
DCTN1	29846582
DCTN2	99504459
DCTN4	8795976
DCXR	31694769
DDAH1	25877517
DDAH2	35658468
DDB1	35977932
DDOST	658031915
DDRGK1	144186310
DDX1	128137708
DDX17	174453841
DDX18	13893284
DDX23	39201451
DDX39B	275941820
DDX3X	123787936
DDX5	140403361
DDX6	44085848
DECR1	255917900
DEK	49871321
DERA	16864139
DHRS7	203897932
DHRS7B	21611790
DHX15	96448934
DHX30	9210455
DHX9	205619591
DIABLO	45406046
DIAPH1	6095650
DKC1	54700918
DLAT	87730617
DLD	209660527
DLST	236330817
DNM1L	13705414
DNM2	52368870
DNPEP	16213730
DOCK1	1454025
DOCK11	15831046
DOCK2	18225793
DOCK4	1923539
DOCK6	4447260
DOCK9	1239899
DPM1	104084442
DPT	460725179
DPYSL2	167203892
DPYSL3	206559210
DST	740211
DSTN	57377872
DTX3L	55049554
DTYMK	25998773
DUT	49028006
DYNC1H1	51791019
DYNC1I2	23944107
DYNC1LI1	23045826
DYNC1LI2	20414688
DYNLL1	178341129
DYNLRB1	90277371
DYSF	31571077
ECE1	16543885
ECH1	428481233
ECHDC1	12765015
ECHS1	246043107
ECI1	99053641
ECI2	19753871
ECM1	108862655
EDC4	15703674
EEA1	19981402
EEF1A1	1445651100
EEF1B2	311365732
EEF1D	283973330
EEF1E1	15261651
EEF1G	397957041
EEF2	379040550
EEFSEC	18468190
EFEMP1	167818563
EFEMP2	112888557
EFHD2	58070868
EFR3A	9363573
EFTUD2	95034756
EGFR	20142066
EHD1	67759528
EHD2	102351181
EHD3	3118524
EHD4	39641022
EHHADH	11020071
EIF1	146222435
EIF2AK2	71952786
EIF2S1	110952798
EIF2S2	43269751
EIF2S3	185003887
EIF3A	75435503
EIF3B	170071990
EIF3C	36734414
EIF3D	48115937
EIF3E	51726150
EIF3F	81892131
EIF3G	38678828
EIF3H	76658305
EIF3I	90396218
EIF3L	80658258
EIF3M	54915245
EIF4A1	256481874
EIF4A2	72237675
EIF4A3	306302388
EIF5	47782827
EIF5A	1613886895
EIF6	77936590
ELAVL1	105706579
ELMO1	30174135
ELMO2	10021842
ELMOD2	71663661
EMC1	59278768
EMC2	52840084
EMD	156873936
EMILIN1	1236576753
EMILIN2	24054509
EML4	40913604
ENDOD1	53513206
ENG	24552582
ENO1	1307461192
ENPP4	18375609
ENTPD1	35477029
EPB41	4879391
EPB41L1	7520889
EPB41L2	62774024
EPB41L3	13817427
EPCAM	55819439
EPHX1	541903566
EPN1	41703211
EPPK1	21668790
EPRS	39483039
EPS15	23585019
EPS15L1	11130710
EPS8L2	18947392
ERAP1	87990085
ERBB2IP	6545408
ERGIC1	368572541
ERGIC2	51561136
ERH	588261840
ERLEC1	74280883
ERLIN1	28989652
ERLIN2	172227792
ERMP1	26197202
ERO1L	464763150
ERP29	347405396
ERP44	194074288
ESD	6695562
ESYT1	181371338
ESYT2	49524558
ETFA	365935558
ETFB	190640468
ETFDH	32463886
ETHE1	161613872
EVL	28285585
EVPL	34231902
EWSR1	95487694
EXOC1	9098383
EXOC2	6400696
EXOC3	11495197
EXOC4	10178134
EXOC7	9760604
EXOC8	3928428
EZR	52896393
F11R	26386567
F13A1	240875080
F2	36697036
F9	15367132
FABP5	39897332
FAF2	72745457
FAHD1	125241309
FAHD2A	13423538
FAM120A	26337968
FAM129A	27660584
FAM129B	35801338
FAM21C	8519487
FAM3C	73112928
FAM49B	18832883
FAM98B	32797004
FARP1	14021055
FARSA	70364936
FARSB	43491726
FASN	19929228
FBL	271699987
FBLN1	421859570
FBLN2	206096266
FBLN5	27496190
FBN1	418686976
FBP1	57586969
FCGRT	40188246
FCHO2	75539917
FDPS	23183191
FDXR	25056416
FECH	25285015
FERMT2	21640098
FERMT3	68880231
FGA	502749619
FGB	NA
FGG	1341313310
FH	188729863
FHL2	95891165
FHOD1	4305933
FKBP15	17442418
FKBP1A	514869141
FKBP2	231871707
FKBP3	202311254
FKBP8	19311576
FKBP9	68974588
FLII	14175732
FLNB	132754897
FLNC	12385987
FLOT1	130787301
FLOT2	121068176
FMNL1	17517740
FMNL2	2158569
FMR1	12143436
FN1	NA
FNDC3A	11121563
FSCN1	34057268
FUBP1	54236727
FUBP3	19965345
FUS	211798405
FXR1	27085571
FYCO1	3345867
G3BP1	101301121
G6PD	40870672
GALNT2	86257999
GAPDH	1486359732
GARS	27516880
GATD3A	86870553
GBA	62057801
GBAS	64378109
GBF1	10374330
GBP1	12359152
GC	66221348
GCA	92411670
GCN1L1	21593664
GDI1	15183366
GDI2	145688377
GFM1	18554052
GGT5	101005853
GHDC	19465026
GID8	16843778
GIMAP1	57446382
GIMAP4	12591304
GIPC1	2754638
GIT2	26637976
GLG1	77739123
GLIPR2	120520614
GLO1	26884552
GLRX	56532291
GLS	143647535
GLUD1	348502000
GLYR1	17502849
GNB1	402118472
GNB2	177247037
GNB2L1	611596225
GNB4	17169382
GNG12	293947336
GNG5	87375212
GNS	16633879
GOLGA2	31509888
GOLGA3	26565768
GOLGB1	33859130
GOLIM4	12340895
GORASP2	27109492
GOT2	100077258
GPC4	18703528
GPD1L	2496959
GPD2	103256629
GPI	127532536
GPNMB	178659701
GPR89B	26591487
GPX1	218420877
GPX3	118174018
GRB2	147483259
GRHPR	63899343
GRPEL1	54304319
GSN	994120181
GSPT1	23768520
GSR	108689765
GSTK1	373737288
GSTP1	481288984
GTF2I	34672986
GTPBP4	12540258
GUCY1B3	2091139
GYG1	17661142
GYS1	10592711
H1F0	1023206640
H1FX	147216439
H2AFV	898005929
H2AFY	406405453
H3F3A	NA
H6PD	42290739
HACD3	127730936
HADH	288515874
HADHA	649697802
HADHB	448582997
HARS	25739588
HBA1	NA
HBB	2078134063
HBD	43143307
HCFC1	7153802
HDAC1	61299966
HDGF	115273411
HDLBP	169453401
HEBP2	15380631
HEXA	26932318
HEXB	83843106
HGS	16358361
HIBADH	257584185
HIBCH	51974692
HINT1	69913844
HINT2	76993589
HIP1	18210471
HIST1H1B	NA
HIST1H1D	NA
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	1147669005
HK1	61674242
HLA-A	161481365
HLA-B	12231574
HLA-C	48921824
HLA-DPA1	357494906
HLA-DRA	1394363974
HLA-DRB1	168322342
HLA-E	15279913
HM13	128768559
HMGB1	1098832499
HMGB2	201848396
HMGCL	89921760
HMOX1	36556513
HMOX2	105508644
HNRNPA0	106712325
HNRNPA1	327544613
HNRNPA2B1	739931416
HNRNPA3	261359231
HNRNPC	445391192
HNRNPD	315876904
HNRNPDL	76199600
HNRNPF	210938034
HNRNPH1	384331075
HNRNPH2	95628895
HNRNPH3	276630448
HNRNPK	570039933
HNRNPL	273842873
HNRNPM	321514256
HNRNPR	166884142
HNRNPU	214193557
HNRNPUL1	72838049
HNRNPUL2	104512751
HOOK3	6532459
HP1BP3	145158250
HPCAL1	74383495
HPRT1	21956688
HPX	183066068
HRAS	62609146
HRG	142740085
HSBP1	307170631
HSD17B10	451842248
HSD17B11	203559441
HSD17B12	412398092
HSD17B4	248940385
HSDL2	32625705
HSP90AA1	225191498
HSP90AB1	335568348
HSP90B1	1466343440
HSPA1B	407874957
HSPA4	29317481
HSPA5	NA
HSPA8	1222222816
HSPA9	522136024
HSPB1	1860086093
HSPD1	1110070288
HSPE1	1546455342
HSPG2	319561503
HSPH1	9405422
HUWE1	5335534
HYOU1	301252852
IARS	38069997
IARS2	113058432
IBA57	9648988
ICAM1	358652433
IDH1	113783377
IDH2	552059493
IDH3A	57178701
IDH3B	55696544
IDH3G	28874676
IFI16	114356454
IFI30	151722034
IFIT1	25694838
IGF2R	26361983
IGFBP7	115476154
IGHA1	1962706693
IGHG1	NA
IGHG2	882857491
IGHG3	228813627
IGHG4	159074802
IGHM	691742934
IGHV3-7	116008262
IGJ	118568778
IGKC	NA
IGKV3-20	340521202
IGLC2	NA
IGLL5	142366581
IK	29239039
IKBIP	70455634
ILF2	292420020
ILF3	156089102
ILK	66635747
ILVBL	98762044
IMMT	162192182
IMPDH2	130149749
INF2	18963253
IPO5	37417477
IPO7	15104047
IQGAP1	258822280
IQGAP2	24032023
ISOC2	96887622
ITCH	6171609
ITGA1	46979260
ITGA2	57867815
ITGA3	15145083
ITGA5	37991252
ITGA6	7694270
ITGAL	13443574
ITGAM	62458370
ITGAV	68629495
ITGAX	42055586
ITGB1	254796246
ITGB2	128554444
ITGB5	37951535
ITIH1	114540713
ITIH2	67674313
ITIH4	22053896
ITPR1	5127598
ITPR2	7778091
ITPR3	8541848
IVD	95764154
JAK1	7886601
JUP	61446949
KANK2	22035037
KARS	27248580
KCTD12	200579181
KDELC2	20158954
KDSR	6528158
KHDRBS1	149087176
KHSRP	46014922
KIAA0196	10651321
KIAA1033	12966285
KIF13B	4090370
KIF5B	24010470
KLC1	15817813
KNG1	61907404
KPNB1	116626425
KRT1	244758804
KRT10	117813028
KRT17	166538706
KRT18	1158934766
KRT19	796491213
KRT2	44660308
KRT7	591401281
KRT8	1324131216
KRT9	182221303
KTN1	65424213
LACTB	133359807
LAMA4	103096823
LAMA5	45704519
LAMB1	122593816
LAMB2	87859346
LAMC1	223727104
LAMP1	137514729
LAMTOR1	168488305
LAMTOR3	113593195
LAMTOR5	131892365
LANCL1	10760743
LAP3	149875345
LARS	18402679
LASP1	154965836
LBP	61232284
LBR	63313464
LCP1	136592484
LDHA	662050625
LDHB	219379258
LEMD2	24096477
LEMD3	5838780
LETM1	64134279
LGALS1	NA
LGALS3	400691010
LGALS3BP	144904963
LGALS9	82604950
LIG3	6827660
LIMA1	60648353
LIMCH1	3652143
LIMS1	71477343
LIN7C	29665982
LLGL2	4221364
LMAN1	1014127659
LMAN2	581951565
LMAN2L	20068988
LMCD1	21899877
LMNB1	512370164
LMNB2	388335257
LMO7	7618806
LNP	45763148
LNPEP	28340996
LONP1	205167866
LPCAT1	75326426
LPCAT2	13413175
LPP	91629446
LRP1	49578243
LRPAP1	67046732
LRPPRC	79729253
LRRC47	29783951
LRRC59	526949715
LRRFIP1	12285630
LRRFIP2	7544260
LSP1	143130458
LSS	34923937
LTA4H	50926225
LTBP1	66302416
LTBP2	43624504
LUC7L2	53937755
LUM	1264865499
LYN	48378245
LYZ	249559125
M6PR	54631176
MACF1	21118449
MAGOH	81252206
MANF	457181259
MAOA	67844293
MAOB	48871391
MAP1B	13267232
MAP1S	25901448
MAP4	32938428
MAPK1	59543809
MAPK3	23290780
MAPRE1	133580538
MARC2	25717616
MARCKS	127322593
MARS	47367894
MATR3	242507664
MCAM	26074937
MCCC1	20593038
MCCC2	32797004
MCU	60158814
MDH1	56077127
MDH2	1890798242
ME2	108353376
MECP2	56203028
METAP2	21206790
METTL7A	286161377
MFAP2	700920468
MFGE8	20087816
MFN2	10511933
MGAT1	58940444
MGST3	208234440
MIA2	17706665
MIA3	22503045
MIF	564088172
MLEC	189928662
MLLT4	6608103
MLYCD	13453697
MMP2	44231573
MMRN2	30261083
MNDA	50703118
MOGS	138744615
MPO	180819456
MPRIP	52035640
MPST	51041148
MRC2	84305115
MRE11A	39362974
MRPS22	21101661
MSN	485572990
MSRA	4929787
MTA2	16518141
MTAP	6130807
MTCH1	14395906
MTCH2	334587783
MT-CO2	928929917
MTDH	97035760
MTHFD1	34091830
MTOR	3454772
MTPN	55879993
MTX1	38372026
MTX2	37495060
MUC1	20310266
MUT	36956819
MVP	505212280
MYADM	417162631
MYCBP	44323175
MYDGF	199370033
MYH10	255368840
MYH11	68099137
MYH14	49252838
MYH9	NA
MYL12B	NA
MYL6	NA
MYL6B	2124940342
MYL9	201409659
MYLK	17256753
MYO18A	20292061
MYO1B	51914506
MYO1C	198572822
MYO1D	53692723
MYO1E	21687565
MYO1F	29815214
MYO1G	50099902
MYO5A	6043380
MYO6	72443070
MYOF	198949001
NBAS	11314173
NCEH1	128971383
NCKAP1	16910774
NCL	215158462
NCLN	120326423
NCSTN	42555542
NDRG1	483348747
NDUFA10	139442352
NDUFA12	100229045
NDUFA13	275234888
NDUFA5	638707159
NDUFA6	106550189
NDUFA8	420291143
NDUFA9	82254136
NDUFAB1	97612730
NDUFB10	330514483
NDUFB4	65917033
NDUFB9	98454978
NDUFS1	153247498
NDUFS2	117423599
NDUFS3	176544984
NDUFS6	138979805
NDUFS8	66886164
NDUFV1	124617424
NDUFV2	85781985
NECAP2	27784630
NEK7	40960460
NFIC	13195096
NFKB1	9245321
NFS1	20124910
NHP2L1	134747726
NID1	171492092
NID2	165486372
NLRX1	4618342
NME1	95176683
NME2	171922390
NME3	50423134
NMT1	36522595
NNT	143916345
NOMO2	90159283
NONO	258214819
NOP56	119530229
NOP58	111318457
NPC2	184238363
NPEPPS	26709263
NPM1	683227716
NPTN	53999059
NRP1	26220766
NSF	59344602
NSFL1C	26255604
NT5E	45912331
NUCB1	213695508
NUCB2	97879930
NUDT21	104669502
NUMA1	102036385
NUP133	32125833
NUP155	35620542
NUP160	19769219
NUP205	20747511
NUP210	27735359
NUP35	30500007
NUP43	42941591
NUP54	38429344
NUP62	140927878
NUP88	20395914
NUP93	37335109
NUP98	12954733
NUTF2	28148799
OAS2	86750225
OAT	78149535
OCIAD1	71181960
ODR4	26540258
OGDH	126222086
OGN	207802464
OGT	5589141
OLA1	20962442
OLFML3	26490255
OPA1	65835367
ORM1	237390043
OS9	25452894
OSBPL8	40827502
OSTF1	98613896
OXCT1	27810138
OXSR1	16989310
P4HA1	129194416
P4HB	874886010
PA2G4	82858438
PABPC1	173844534
PABPN1	80782794
PACSIN2	35764228
PAFAH1B1	31041639
PAFAH1B2	59477625
PAICS	42143722
PAK2	24640916
PALLD	59076790
PAPSS2	8532218
PARK7	49306589
PARP1	200193076
PARP4	14255750
PARP9	44506012
PARVA	60026003
PBXIP1	30841454
PCBP1	232377001
PCBP2	157686405
PCCA	14597334
PCCB	25522027
PCK2	76089074
PCMT1	60286436
PCYOX1	161336886
PDCD6	109203243
PDCD6IP	56268932
PDE12	4397393
PDGFRB	29451430
PDHA1	112227252
PDHB	139203371
PDHX	27010815
PDIA3	780310759
PDIA4	573193367
PDIA5	181863494
PDIA6	1410624629
PDLIM1	148795619
PDLIM5	69826664
PDLIM7	135890247
PDP1	17558681
PDPR	6983674
PDS5A	5432986
PDS5B	19871676
PDXK	34363568
PEBP1	290117414
PECAM1	72929729
PEF1	46832829
PELP1	38146166
PEX11B	96035358
PFDN5	21766885
PFKL	70630327
PFKM	7288035
PFKP	87254207
PFN1	1376979969
PGAM1	240349284
PGD	86985327
PGK1	1032248928
PGLYRP2	10097080
PGM1	29533422
PGM2	11105130
PGRMC1	238394596
PGRMC2	300419415
PHB	706048602
PHB2	536956749
PHGDH	17908012
PHIP	4715382
PI4K2A	33892726
PICALM	61523498
PIGK	10743696
PIGS	61153966
PIGT	19108639
PIP4K2A	34333099
PITRM1	51209732
PKM	1053822747
PLCB3	5777887
PLD3	78672455
PLEC	343427276
PLEKHO2	24249946
PLG	171492092
PLIN3	65037581
PLOD1	90814165
PLOD3	56331774
PLRG1	18069208
PLS3	74894897
PLXDC2	16012651
PLXNB2	26910006
PML	96309653
PMPCA	28813528
PMPCB	44846246
PNN	43310185
PNP	30122362
PNPLA6	13694096
PNPT1	20665362
POFUT1	21369628
POLR2A	13904650
POLR2B	22113179
POLR2C	13729380
POLR2E	18914819
PON2	263130735
POR	83377152
POSTN	NA
PPA1	64053602
PPA2	144656561
PPFIBP1	10970976
PPIA	NA
PPIB	1715153272
PPIL1	68278333
PPL	38429344
PPOX	21296714
PPP1CA	139671299
PPP1CB	30814981
PPP1R12A	21426370
PPP1R7	17586359
PPP1R9B	25036022
PPP2CA	50586287
PPP2R1A	98298150
PPP2R2A	37724560
PPP3CA	24789548
PPP3R1	25307823
PPT1	222292920
PRCP	19704806
PRDX1	561451020
PRDX2	186798086
PRDX3	519766797
PRDX4	642221437
PRDX5	630898070
PRDX6	226744290
PREB	94718086
PRELP	403497632
PREP	3086594
PRKAA1	11268820
PRKACA	16814598
PRKAR1A	34428626
PRKAR2A	70092951
PRKCA	17645680
PRKCD	11903199
PRKCDBP	18177486
PRKCSH	381644563
PRKDC	88388256
PRKRA	67208114
PRMT1	23620703
PRPF19	116192484
PRPF40A	17271991
PRPF4B	12332114
PRPF6	18669168
PRPF8	70008994
PRPS1	35729400
PRPSAP1	12416681
PRPSAP2	22676062
PSAP	532080315
PSIP1	41319393
PSMA1	59677099
PSMA2	114175370
PSMA3	52959170
PSMA4	60578136
PSMA5	130995470
PSMA6	103590002
PSMA7	102187893
PSMB1	122025012
PSMB10	57303731
PSMB3	57802196
PSMB4	48649872
PSMB8	52429735
PSMC1	46440631
PSMC2	38181761
PSMC3	51321449
PSMC4	74191888
PSMC5	28625800
PSMC6	51441558
PSMD1	21485929
PSMD11	69365853
PSMD12	22521936
PSMD13	29478636
PSMD14	33396328
PSMD2	27759293
PSMD3	32494520
PSMD4	78779358
PSMD5	27295861
PSMD6	22208129
PSMD7	93405696
PSME1	279408319
PSME2	160522230
PSPC1	66144749
PTBP1	267698603
PTGES2	39400689
PTGES3	35029355
PTGFRN	22189020
PTGS1	27586803
PTK2	10818197
PTK7	21315646
PTPN1	113982124
PTPN11	6273272
PTPN23	1524351
PTPN6	28522996
PTPRA	3669580
PTPRC	148125784
PTPRJ	6700462
PTRF	241976785
PUF60	63729540
PURA	126918834
PXDN	58492734
PXN	7244655
PYCARD	50210109
PYGB	46217972
PYGL	41144050
QARS	40476487
QDPR	14551284
QKI	34597368
QSOX1	12199957
RAB10	117049582
RAB11A	435309651
RAB14	475106379
RAB18	90533819
RAB1A	119738387
RAB1B	234791834
RAB21	99364742
RAB27A	88522433
RAB2A	168852562
RAB35	43358235
RAB3D	22566341
RAB3GAP1	9611760
RAB5B	24162264
RAB5C	308851034
RAB6A	211359585
RAB7A	555130596
RAB8A	94878099
RAB8B	19222434
RAB9A	28496492
RAC1	52306139
RAD21	45148982
RAD23B	71382164
RAD50	24969296
RAE1	54772619
RAI14	41358584
RALA	135202594
RALB	168149306
RALGAPB	3198205
RALY	266428600
RAN	470804377
RANBP2	11560246
RAP1A	90952783
RAP1B	715586266
RAP2B	111504226
RARS	42424766
RBBP4	91758767
RBBP7	60509077
RBM14	83253379
RBM25	79513561
RBM39	80322243
RBM8A	73479184
RBMX	185744369
RCC1	81577228
RCN1	285429306
RCN2	71282089
RDH11	101459811
RDH13	13371506
RDH14	28654174
RDX	25236318
RECQL	67597195
REEP5	96735376
RELA	12016079
RER1	241408566
RFTN1	41633388
RHOA	344344187
RHOG	122978528
RHOT2	20700174
RMDN3	39854264
RNF213	16331535
RNH1	60855742
RNPEP	21014227
RNPS1	77514650
ROCK1	11166115
ROCK2	13986287
RP2	8324563
RPA1	18801283
RPA3	19783058
RPL10	226247264
RPL10A	720240537
RPL11	110423995
RPL12	546960132
RPL13	302182693
RPL13A	152007841
RPL14	150375915
RPL15	161090566
RPL17	861855102
RPL18	117607715
RPL18A	63400338
RPL19	283174955
RPL22	654097208
RPL23A	1358451049
RPL27A	380358758
RPL29	122794411
RPL3	376469127
RPL30	601577575
RPL32	110772062
RPL35	1250588105
RPL35A	231374738
RPL4	558524173
RPL5	440332209
RPL6	221818320
RPL7	215679107
RPL7A	1064425729
RPL8	237903810
RPL9	745056497
RPLP0	808530303
RPLP1	785461557
RPLP2	1828692433
RPN1	678907376
RPN2	1526088761
RPRD1B	52173943
RPS10	494225344
RPS11	291661826
RPS12	2035029975
RPS13	315033449
RPS14	975754352
RPS15A	710899842
RPS16	303874999
RPS17	1121842940
