GeneID	LUAD_15N
COLGALT1	5466775
COMT	89352017
COPA	18105433
COPB1	27509338
COPB2	9705394
COPE	7756368
COPG1	10569630
COPS2	6517693
COPS3	4500293
COPS4	10585400
COQ5	4234909
COQ9	4045504
CORO1A	103318205
CORO1B	16526699
CORO1C	62957089
COTL1	48649064
COX4I1	204747953
COX5A	44746709
COX5B	34833769
COX6B1	35889531
COX7A2	372071941
CP	40884962
CPM	19981983
CPNE1	31602668
CPNE2	16599818
CPNE3	51927399
CPOX	1261925
CPSF1	351262
CPSF3	984437
CPT1A	5953733
CPT2	2677692
CRAT	2783765
CRELD1	2446685
CRIP2	263021874
CRKL	13349981
CROCC	11172153
CRYAB	26545792
CRYZ	35825666
CS	90544055
CSDE1	1618621
CSE1L	4871198
CSK	3026619
CSNK1A1	1893722
CSNK2A1	20372422
CSNK2A2	24160166
CSNK2B	3909735
CSPG4	16151145
CSRP1	638219067
CSRP2	35035539
CSTB	180876750
CTBP1	9663770
CTNNB1	73372174
CTNND1	65249105
CTSA	6018597
CTSB	33841701
CTSC	4076614
CTSD	133578845
CTSH	70020032
CTSS	6351955
CTSZ	31381556
CTTN	17969765
CUL3	2595100
CUX1	70500
CYB5A	829265464
CYB5B	246412945
CYB5R1	27103230
CYB5R3	464779403
CYBB	20706023
CYC1	35555624
CYFIP1	19070576
CYP20A1	5249824
CYP27A1	7243799
DAD1	85615653
DAG1	21198374
DARS	24243686
DARS2	5380716
DAZAP1	30783680
DBI	215941356
DBN1	48953049
DBNL	21368278
DBT	18313412
DCN	1392684902
DCTN1	24524119
DCTN2	80386567
DCTN4	5688579
DCXR	22191203
DDAH1	58200784
DDAH2	97177877
DDB1	19282952
DDOST	71566694
DDRGK1	14976176
DDX1	17793871
DDX17	38631769
DDX18	1675395
DDX23	7703763
DDX39B	75481757
DDX3X	10930037
DDX5	49162999
DDX6	11429161
DECR1	86752867
DEK	15067934
DERA	13523397
DHRS7	57040144
DHRS7B	3772297
DHX15	20934086
DHX30	158066
DHX9	63569443
DIABLO	15445891
DIAPH1	2138150
DKC1	13986918
DLAT	34501764
DLD	36637376
DLST	50418310
DNM1L	3503916
DNM2	16375905
DNPEP	33222643
DOCK1	220598
DOCK11	924695
DOCK2	250202
DOCK4	1641448
DOCK6	1151467
DOCK9	1742626
DPM1	18420985
DPT	229686592
DPYSL2	392546690
DPYSL3	197157958
DST	1474484
DSTN	56913449
DTX3L	683394
DTYMK	7831506
DUT	6561307
DYNC1H1	51370988
DYNC1I2	47732932
DYNC1LI1	9302842
DYNC1LI2	31945715
DYNLL1	97722291
DYNLRB1	56191869
DYSF	27736257
ECE1	4916315
ECH1	79126794
ECHDC1	20046757
ECHS1	119992555
ECI1	33136563
ECI2	6274276
ECM1	27191723
EDC4	3914988
EEA1	15324871
EEF1A1	293965704
EEF1B2	30339158
EEF1D	90299271
EEF1E1	11664907
EEF1G	90078422
EEF2	74130526
EEFSEC	1573152
EFEMP1	37777670
EFEMP2	6301216
EFHD2	20471198
EFR3A	1686496
EFTUD2	20149300
EGFR	3094040
EHD1	86289594
EHD2	334684459
EHD3	7400239
EHD4	52233757
EHHADH	3393820
EIF1	33560161
EIF2AK2	1512487
EIF2S1	32709637
EIF2S2	13503859
EIF2S3	48551150
EIF3A	14866224
EIF3B	17823200
EIF3C	14496293
EIF3D	10434201
EIF3E	13735539
EIF3F	22898046
EIF3G	7051759
EIF3H	12202262
EIF3I	23523750
EIF3L	23873984
EIF3M	6115048
EIF4A1	45493649
EIF4A2	20504870
EIF4A3	343866300
EIF5	3448772
EIF5A	140666308
EIF6	19559301
ELAVL1	61089790
ELMO1	13627503
ELMO2	1064666
ELMOD2	7509594
EMC1	5324598
EMC2	5173181
EMD	66296885
EMILIN1	355960695
EMILIN2	6992215
EML4	3042334
ENDOD1	27234186
ENG	8478419
ENO1	234355749
ENPP4	1440048
ENTPD1	47638180
EPB41	119609138
EPB41L1	2816036
EPB41L2	109525476
EPB41L3	8489907
EPCAM	24358858
EPHX1	457649509
EPN1	14030159
EPPK1	4414571
EPRS	11075377
EPS15	6411555
EPS15L1	10217938
EPS8L2	2313359
ERAP1	31274380
ERBB2IP	786066
ERGIC1	25061036
ERGIC2	1951295
ERH	27782617
ERLEC1	3054433
ERLIN1	5757549
ERLIN2	107321189
ERMP1	6615039
ERO1L	15187761
ERP29	52853364
ERP44	50733824
ESD	16751504
ESYT1	81260451
ESYT2	28621430
ETFA	47442927
ETFB	42210132
ETFDH	7223420
ETHE1	14667932
EVL	3854691
EVPL	40393641
EWSR1	39463997
EXOC1	1926441
EXOC2	3316455
EXOC3	9393867
EXOC4	2975096
EXOC7	3429818
EXOC8	4050624
EZR	98805657
F11R	52412908
F13A1	216816835
F2	27417936
F9	10387220
FABP5	129038632
FAF2	8703212
FAHD1	6075213
FAHD2A	2633539
FAM120A	10836531
FAM129A	12713110
FAM129B	9526025
FAM21C	2571276
FAM3C	5373524
FAM49B	3287086
FAM98B	3155304
FARP1	10981023
FARSA	11239874
FARSB	10027602
FASN	7662461
FBL	39851187
FBLN1	116295729
FBLN2	39386711
FBLN5	127106066
FBN1	158217941
FBP1	40971277
FCGRT	10055834
FCHO2	3593765
FDPS	6233526
FDXR	736388
FECH	3698280
FERMT2	52739596
FERMT3	42386534
FGA	NA
FGB	NA
FGG	NA
FH	30394475
FHL2	6132267
FHOD1	11767792
FKBP15	4625526
FKBP1A	182184642
FKBP2	34254492
FKBP3	27371496
FKBP8	4081374
FKBP9	3134475
FLII	11906551
FLNB	96626624
FLNC	36437679
FLOT1	87675192
FLOT2	98233830
FMNL1	2169825
FMNL2	1616322
FMR1	1254745
FN1	806035802
FNDC3A	176728
FSCN1	21100019
FUBP1	29196587
FUBP3	12957496
FUS	30482975
FXR1	9580319
FYCO1	921774
G3BP1	21402433
G6PD	15712321
GALNT2	1609852
GAPDH	683798822
GARS	4361683
GATD3A	73914884
GBA	3159506
GBAS	6402637
GBF1	110508
GBP1	7042443
GC	37414808
GCA	130367690
GCN1L1	2456342
GDI1	6313932
GDI2	57283589
GFM1	586882
GGT5	10041079
GHDC	2329275
GID8	5809907
GIMAP1	57688977
GIMAP4	11854402
GIPC1	2100383
GIT2	3532109
GLG1	7349657
GLIPR2	75704279
GLO1	25145073
GLRX	111188202
GLS	19099954
GLUD1	200897763
GLYR1	8198435
GNB1	425946188
GNB2	54587993
GNB2L1	142510120
GNB4	25021999
GNG12	429041691
GNG5	57169165
GNS	5236052
GOLGA2	8021619
GOLGA3	837340
GOLGB1	3659478
GOLIM4	2748256
GORASP2	3924527
GOT2	13713159
GPC4	15757817
GPD1L	8417033
GPD2	27880835
GPI	48449719
GPNMB	16300733
GPR89B	2733322
GPX1	67974670
GPX3	196484699
GRB2	56313596
GRHPR	22407826
GRPEL1	11288769
GSN	596643035
GSPT1	3703300
GSR	24728643
GSTK1	43517377
GSTP1	289664521
GTF2I	6473809
GTPBP4	436013
GUCY1B3	2612778
GYG1	16053849
GYS1	2492376
H1F0	924720106
H1FX	80592095
H2AFV	765692129
H2AFY	265558438
H3F3A	NA
H6PD	2930088
HACD3	35099317
HADH	48754896
HADHA	206508496
HADHB	141613585
HARS	4857776
HBA1	NA
HBB	NA
HBD	NA
HCFC1	3743104
HDAC1	17763482
HDGF	76525030
HDLBP	16175294
HEBP2	9105616
HEXA	2794389
HEXB	13757306
HGS	4680254
HIBADH	22450335
HIBCH	9593804
HINT1	40240542
HINT2	34318301
HIP1	17008597
HIST1H1B	92307250
HIST1H1D	954799693
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	40803402
HLA-A	200135873
HLA-B	15898929
HLA-C	147685773
HLA-DPA1	162937344
HLA-DRA	312794080
HLA-DRB1	82331405
HLA-E	16804069
HM13	11751358
HMGB1	1217037233
HMGB2	201666039
HMGCL	5291166
HMOX1	6543082
HMOX2	13132986
HNRNPA0	82522311
HNRNPA1	199363165
HNRNPA2B1	644776832
HNRNPA3	727221956
HNRNPC	271678729
HNRNPD	192948898
HNRNPDL	26593664
HNRNPF	84565181
HNRNPH1	211431801
HNRNPH2	11463010
HNRNPH3	148271687
HNRNPK	300039340
HNRNPL	154033426
HNRNPM	109208752
HNRNPR	111538013
HNRNPU	127882935
HNRNPUL1	11583962
HNRNPUL2	37337542
HOOK3	3213743
HP1BP3	108245845
HPCAL1	68138291
HPRT1	12291501
HPX	74504880
HRAS	19690639
HRG	105778507
HSBP1	66608718
HSD17B10	159742990
HSD17B11	78136693
HSD17B12	130754665
HSD17B4	120702405
HSDL2	17595546
HSP90AA1	59521492
HSP90AB1	150773444
HSP90B1	367429384
HSPA1B	384706473
HSPA4	12377632
HSPA5	550951342
HSPA8	438574794
HSPA9	75278284
HSPB1	419835889
HSPD1	232546315
HSPE1	351733753
HSPG2	411057425
HSPH1	1200247
HUWE1	1998289
HYOU1	48053011
IARS	2776364
IARS2	13055177
IBA57	4291230
ICAM1	131560735
IDH1	27595854
IDH2	86520176
IDH3A	14175203
IDH3B	10914359
IDH3G	5026981
IFI16	9685436
IFI30	14218459
IFIT1	4736318
IGF2R	673456
IGFBP7	29039183
IGHA1	484204036
IGHG1	1191736762
IGHG2	281017229
IGHG3	66443018
IGHG4	14776286
IGHM	435478429
IGHV3-7	19810458
IGJ	27010504
IGKC	NA
IGKV3-20	89616461
IGLC2	546184575
IGLL5	18578194
IK	2499614
IKBIP	5562679
ILF2	110847089
ILF3	104491195
ILK	56561502
ILVBL	10728112
IMMT	126375899
IMPDH2	6952852
INF2	6733035
IPO5	5046667
IPO7	2801560
IQGAP1	145363682
IQGAP2	6335110
ISOC2	2964113
ITCH	252171
ITGA1	53999943
ITGA2	17112966
ITGA3	32006533
ITGA5	11010549
ITGA6	31719134
ITGAL	2537544
ITGAM	18284989
ITGAV	11272825
ITGAX	189696
ITGB1	259575661
ITGB2	30026644
ITGB5	6067232
ITIH1	38939038
ITIH2	43773710
ITIH4	19951097
ITPR1	1802111
ITPR2	84686
ITPR3	3090159
IVD	19193835
JAK1	415883
JUP	28030376
KANK2	66919353
KARS	23706489
KCTD12	137971680
KDELC2	3834472
KDSR	3708260
KHDRBS1	22744301
KHSRP	34376310
KIAA0196	2567868
KIAA1033	1521228
KIF13B	81821
KIF5B	19251402
KLC1	6140939
KNG1	18735073
KPNB1	56437663
KRT1	134886456
KRT10	147782388
KRT17	221284367
KRT18	504692744
KRT19	746432632
KRT2	40165812
KRT7	509125843
KRT8	691804068
KRT9	47135875
KTN1	26266319
LACTB	13606678
LAMA4	73721113
LAMA5	159215860
LAMB1	64185288
LAMB2	342175967
LAMC1	325140352
LAMP1	35759354
LAMTOR1	45406252
LAMTOR3	50942218
LAMTOR5	74301031
LANCL1	35958133
LAP3	11303769
LARS	4844854
LASP1	106411282
LBP	2653072
LBR	13648372
LCP1	63262331
LDHA	124349590
LDHB	223946353
LEMD2	14153079
LEMD3	2495992
LETM1	11155513
LGALS1	1761105143
LGALS3	855281510
LGALS3BP	30945849
LGALS9	4035587
LIG3	931956
LIMA1	17163610
LIMCH1	40013581
LIMS1	70354938
LIN7C	15806780
LLGL2	2242287
LMAN1	174255572
LMAN2	126726691
LMAN2L	2245027
LMCD1	32180697
LMNB1	192180510
LMNB2	303272093
LMO7	38419644
LNP	9816687
LNPEP	2722271
LONP1	12273404
LPCAT1	9341351
LPCAT2	5207416
LPP	184434512
LRP1	30623887
LRPAP1	10298193
LRPPRC	19402269
LRRC47	4674388
LRRC59	61237883
LRRFIP1	13331786
LRRFIP2	10648852
LSP1	42816918
LSS	16647883
LTA4H	36911137
LTBP1	3904629
LTBP2	26176040
LUC7L2	9327735
LUM	1270138180
LYN	12043894
LYZ	450996779
M6PR	16726179
MACF1	31804693
MAGOH	29500742
MANF	32945541
MAOA	166520327
MAOB	104782548
MAP1B	1428495
MAP1S	1603492
MAP4	19656215
MAPK1	48343529
MAPK3	14052090
MAPRE1	23997739
MARC2	17406390
MARCKS	173689666
MARS	3762582
MATR3	57420203
MCAM	35164958
MCCC1	5637056
MCCC2	8280962
MCU	23482573
MDH1	95841172
MDH2	282379462
ME2	12598204
MECP2	53214197
METAP2	4819302
METTL7A	99371906
MFAP2	198611889
MFGE8	6961953
MFN2	1148196
MGAT1	1497940
MGST3	55228619
MIA2	1456210
MIA3	7552420
MIF	106713294
MLEC	27323416
MLLT4	4172846
MLYCD	1536420
MMP2	4979855
MMRN2	48858122
MNDA	50837907
MOGS	14414213
MPO	242053086
MPRIP	26498288
MPST	20969260
MRC2	11784971
MRE11A	3346360
MRPS22	3058219
MSN	518297463
MSRA	935047
MTA2	1340086
MTAP	5387703
MTCH1	13192986
MTCH2	45116282
MT-CO2	252958277
MTDH	16908523
MTHFD1	7693309
MTOR	1369360
MTPN	45882868
MTX1	8967138
MTX2	19624750
MUC1	3466659
MUT	5726899
MVP	140211500
MYADM	186510318
MYCBP	9622446
MYDGF	53544509
MYH10	603255265
MYH11	910234052
MYH14	171881834
MYH9	1326592330
MYL12B	2087311785
MYL6	1876783406
MYL6B	369813924
MYL9	584651630
MYLK	26428618
MYO18A	11989887
MYO1B	41955106
MYO1C	476470254
MYO1D	46075030
MYO1E	1013728
MYO1F	4482611
MYO1G	5139298
MYO5A	133240
MYO6	16000831
MYOF	45308677
NBAS	156946
NCEH1	18548303
NCKAP1	6588417
NCL	94737500
NCLN	11334961
NCSTN	1961092
NDRG1	54221871
NDUFA10	20869274
NDUFA12	29602772
NDUFA13	59901596
NDUFA5	90807227
NDUFA6	5283949
NDUFA8	80169287
NDUFA9	24119218
NDUFAB1	62679246
NDUFB10	21478442
NDUFB4	47949288
NDUFB9	16700343
NDUFS1	49900407
NDUFS2	17518067
NDUFS3	28572522
NDUFS6	17737427
NDUFS8	23670279
NDUFV1	22368548
NDUFV2	32243542
NECAP2	2971391
NEK7	3869972
NFIC	16426262
NFKB1	2925576
NFS1	577042
NHP2L1	57938102
NID1	273057394
NID2	86972205
NLRX1	441739
NME1	22155976
NME2	87224719
NME3	38063947
NMT1	5622968
NNT	36025470
NOMO2	10554690
NONO	203991799
NOP56	23955698
NOP58	43267102
NPC2	2046491
NPEPPS	11350656
NPM1	394947103
NPTN	47031294
NRP1	10804485
NSF	18049973
NSFL1C	19009542
NT5E	16326422
NUCB1	51483240
NUCB2	20572811
NUDT21	42639369
NUMA1	52233757
NUP133	3372105
NUP155	4285850
NUP160	1110570
NUP205	2195459
NUP210	1543157
NUP35	3935105
NUP43	5818059
NUP54	2949254
NUP62	38559375
NUP88	656898
NUP93	6570735
NUP98	1225848
NUTF2	66767068
OAS2	1538724
OAT	1165125
OCIAD1	3874704
ODR4	2515777
OGDH	67820549
OGN	1101600349
OGT	502493
OLA1	7174330
OLFML3	93907370
OPA1	20639804
ORM1	301636741
OS9	1771038
OSBPL8	1000668
OSTF1	1297614
OXCT1	5430652
OXSR1	2825168
P4HA1	4595121
P4HB	286625686
PA2G4	61366017
PABPC1	31804693
PABPN1	38791270
PACSIN2	28769047
PAFAH1B1	13368286
PAFAH1B2	17273640
PAICS	7801086
PAK2	5849635
PALLD	29400150
PAPSS2	3767596
PARK7	118887848
PARP1	33935565
PARP4	2744639
PARP9	1392638
PARVA	60037921
PBXIP1	10899464
PCBP1	95034756
PCBP2	49681525
PCCA	9720522
PCCB	7127730
PCK2	10126060
PCMT1	125956612
PCYOX1	219409028
PDCD6	80820127
PDCD6IP	39691735
PDE12	321317
PDGFRB	9649817
PDHA1	50218382
PDHB	55347446
PDHX	12636892
PDIA3	556724442
PDIA4	82306057
PDIA5	38268153
PDIA6	309496858
PDLIM1	321467124
PDLIM5	12939055
PDLIM7	86058724
PDP1	5262976
PDPR	1317773
PDS5A	702785
PDS5B	6579312
PDXK	24606924
PEBP1	258411732
PECAM1	124768394
PEF1	18391723
PELP1	5332071
PEX11B	755562
PFDN5	5644109
PFKL	39237988
PFKM	10373599
PFKP	9538950
PFN1	317803543
PGAM1	55586297
PGD	31544742
PGK1	267940309
PGLYRP2	1663570
PGM1	14931517
PGM2	13427058
PGRMC1	209836565
PGRMC2	91071105
PHB	255184037
PHB2	195111260
PHGDH	15114341
PHIP	330547
PI4K2A	1232734
PICALM	17433686
PIGK	1540950
PIGS	1346261
PIGT	1149833
PIP4K2A	22590316
PITRM1	2449892
PKM	190810738
PLCB3	988946
PLD3	6429662
PLEC	231605826
PLEKHO2	7002110
PLG	148787573
PLIN3	4308818
PLOD1	3118043
PLOD3	2054515
PLRG1	3299833
PLS3	46264672
PLXDC2	9224937
PLXNB2	8244626
PML	59397369
PMPCA	1005156
PMPCB	1673023
PNN	2192705
PNP	58888692
PNPLA6	1763721
PNPT1	516682
POFUT1	4338694
POLR2A	1301253
POLR2B	2443157
POLR2C	8560753
POLR2E	20902154
PON2	59770630
POR	37634867
POSTN	1002833614
PPA1	22332347
PPA2	23125528
PPFIBP1	5094351
PPIA	939441605
PPIB	578835693
PPIL1	20116952
PPL	64489200
PPOX	1843685
PPP1CA	62827908
PPP1CB	15949369
PPP1R12A	16502106
PPP1R7	8992785
PPP1R9B	4476669
PPP2CA	19844042
PPP2R1A	56795920
PPP2R2A	6099000
PPP3CA	8076936
PPP3R1	7118312
PPT1	41543332
PRCP	12824861
PRDX1	570523038
PRDX2	1496644722
PRDX3	172470745
PRDX4	74879304
PRDX5	194401177
PRDX6	389928327
PREB	7081224
PRELP	1123310400
PREP	604750
PRKAA1	3014636
PRKACA	36569917
PRKAR1A	14516612
PRKAR2A	43192902
PRKCA	8548808
PRKCD	3420561
PRKCDBP	152936744
PRKCSH	115241488
PRKDC	17912577
PRKRA	17681706
PRMT1	6249541
PRPF19	40726053
PRPF40A	3612952
PRPF4B	2085823
PRPF6	4426282
PRPF8	14282273
PRPS1	55464563
PRPSAP1	9118391
PRPSAP2	21758557
PSAP	40088736
PSIP1	13860734
PSMA1	25726379
PSMA2	23834055
PSMA3	12425422
PSMA4	22046818
PSMA5	77543812
PSMA6	23441626
PSMA7	46474486
PSMB1	65858131
PSMB10	19132019
PSMB3	11531476
PSMB4	35418104
PSMB8	15019415
PSMC1	14371011
PSMC2	12060594
PSMC3	11599421
PSMC4	18888110
PSMC5	13839510
PSMC6	10995927
PSMD1	5081288
PSMD11	19591793
PSMD12	6875175
PSMD13	9986395
PSMD14	7672161
PSMD2	16777773
PSMD3	11122043
PSMD4	11632389
PSMD5	10327641
PSMD6	16227406
PSMD7	12577204
PSME1	112544696
PSME2	51690232
PSPC1	24566901
PTBP1	103940643
PTGES2	6026411
PTGES3	5101221
PTGFRN	7735143
PTGS1	12343545
PTK2	3180283
PTK7	5772830
PTPN1	18948325
PTPN11	5000651
PTPN23	1203783
PTPN6	2459460
PTPRA	1855864
PTPRC	21068652
PTPRJ	1863155
PTRF	881348130
PUF60	10851782
PURA	100179412
PXDN	7061696
PXN	10147294
PYCARD	9432725
PYGB	29448524
PYGL	4177924
QARS	7952538
QDPR	7071997
QKI	7421654
QSOX1	1074332
RAB10	52629685
RAB11A	136625117
RAB14	88655413
RAB18	18163683
RAB1A	17085963
RAB1B	141175066
RAB21	43938071
RAB27A	21132604
RAB2A	95594889
RAB35	17459879
RAB3D	1176478
RAB3GAP1	217560
RAB5B	25318430
RAB5C	101333352
RAB6A	142974666
RAB7A	142035014
RAB8A	7234028
RAB8B	10743504
RAB9A	272378
RAC1	96108458
RAD21	10963930
RAD23B	29551208
RAD50	2382531
RAE1	10449600
RAI14	11413448
RALA	187164626
RALB	78916045
RALGAPB	829500
RALY	87914907
RAN	254085601
RANBP2	1373233
RAP1A	8209358
RAP1B	492424265
RAP2B	49266466
RARS	15089519
RBBP4	12007327
RBBP7	34631408
RBM14	26915064
RBM25	11567204
RBM39	9289951
RBM8A	32826834
RBMX	82085271
RCC1	8291800
RCN1	156657977
RCN2	31164090
RDH11	21230648
RDH13	5680406
RDH14	1745023
RDX	168343164
RECQL	17350906
REEP5	58603266
RELA	5584277
RER1	57547081
RFTN1	36096046
RHOA	174917322
RHOG	54986488
RHOT2	1922669
RMDN3	7682545
RNF213	560445
RNH1	58749662
RNPEP	1713918
RNPS1	34705110
ROCK1	3402569
ROCK2	7811986
RP2	4831858
RPA1	14347613
RPA3	38135931
RPL10	182981366
RPL10A	151282433
RPL11	93632848
RPL12	185160465
RPL13	75073840
RPL13A	54855263
RPL14	145883088
RPL15	60688196
RPL17	123218409
RPL18	114215519
RPL18A	110522902
RPL19	33745389
RPL22	83249420
RPL23A	180179671
RPL27A	225817185
RPL29	240033619
RPL3	72109452
RPL30	230663870
RPL32	65106367
RPL35	12539756
RPL35A	49571853
RPL4	118520892
RPL5	137493107
RPL6	129907564
RPL7	239145891
RPL7A	102751863
RPL8	61652697
RPL9	21299879
RPLP0	165799358
RPLP1	416913392
RPLP2	500356115
RPN1	158736999
RPN2	224850990
RPRD1B	9551768
RPS10	22628373
RPS11	50007728
RPS12	223086105
RPS13	44298393
RPS14	202553172
RPS15A	228729083
RPS16	21791243
RPS17	203352560
RPS18	119235985
RPS19	132799859
RPS2	71022926
RPS20	330834745
RPS21	319630266
RPS24	91337445
RPS25	218504378
