GeneID	LUAD_17N
APPL1	19740061
APRT	41360245
AQR	8534655
ARAP1	5142870
ARCN1	56093157
ARF1	231571134
ARF4	57015661
ARF6	62892715
ARHGAP1	30209960
ARHGAP18	2570760
ARHGDIA	117743938
ARHGDIB	107022279
ARHGEF1	8932797
ARHGEF17	5197555
ARL6IP5	1019681626
ARL8A	185242953
ARL8B	73744468
ARMC10	4183788
ARPC1A	35188676
ARPC1B	206377761
ARPC2	222311533
ARPC3	147756511
ARPC4	207355426
ARPC5	122243477
ARPC5L	21329964
ARRB1	21286406
ASAH1	368629459
ASPH	77077790
ASPN	1301267349
ATAD3A	30783959
ATIC	10145240
ATL2	7166319
ATL3	170079633
ATP13A1	20538772
ATP1A1	228633917
ATP1B1	65044207
ATP1B3	77692599
ATP2A2	177184720
ATP2A3	22695209
ATP2B1	10534927
ATP2B4	84827271
ATP2C1	4594922
ATP5A1	895805891
ATP5B	1553635998
ATP5C1	441039370
ATP5D	823209307
ATP5F1	191650650
ATP5H	509521324
ATP5J	765591116
ATP5J2	183484448
ATP5L	225078901
ATP5O	443035067
ATP6V0A1	32939572
ATP6V0D1	60636651
ATP6V1A	101677536
ATP6V1B2	73323525
ATP6V1C1	21086029
ATP6V1E1	63829692
ATP6V1F	62814049
ATP6V1H	22649988
B2M	1188854397
BAG3	52267503
BAG5	7014553
BAG6	8057436
BANF1	771556227
BASP1	160184620
BAX	20416909
BAZ1B	4194681
BCAM	300676429
BCAP31	305488397
BCAT2	59834144
BCKDHA	24756863
BCKDHB	38185943
BCKDK	12793946
BCL2L13	9652815
BCLAF1	15344516
BCS1L	23685248
BGN	NA
BLVRA	5543032
BLVRB	112952099
BRK1	120187558
BSG	49167399
BST1	54985970
BUB3	60795265
C14orf159	26181347
C14orf166	124179695
C16orf58	7267236
C1QB	325322157
C1QBP	93297243
C1QC	355902406
C1S	62364491
C3	269771785
C4A	13921359
C4B	216879586
C4BPA	515199490
C5	18663630
C7	14339054
C8A	28910340
C9	64472286
CA1	327700664
CA2	45420844
CACYBP	10409332
CAD	5205303
CALD1	724737949
CALM3	869991990
CALR	997432624
CALU	268208128
CAMK2D	73990141
CAMK2G	40953128
CAND1	19561501
CANX	371293482
CAP1	163421285
CAPG	605906121
CAPN1	90330497
CAPN2	77808224
CAPNS1	225668292
CAPRIN1	25088194
CAPZA1	234944219
CAPZA2	304594393
CAPZB	407493874
CARKD	14813028
CASK	15175576
CAST	27527220
CAT	203049159
CAV1	913488862
CBR1	80008536
CBX1	64762672
CBX3	102574827
CBX5	31381949
CCAR1	19152237
CCAR2	13752946
CCDC22	14028709
CCDC47	83094708
CCDC6	10372940
CCT2	259394100
CCT3	232163853
CCT4	187280890
CCT5	253357782
CCT6A	247957078
CCT7	192585377
CCT8	242015130
CD14	91881377
CD151	13895562
CD163	52815809
CD2AP	9995412
CD44	120833857
CD47	101187543
CD55	35463515
CD59	1631896612
CD74	157304796
CD81	672514277
CD9	576348486
CD97	46122258
CDC37	43200511
CDC42	386677918
CDC42BPA	5392105
CDC42BPB	12329237
CDC5L	10244341
CDH1	13608166
CDH13	37443351
CES1	477045339
CFH	230403140
CFL1	512353902
CHCHD2	107214041
CHCHD3	185666900
CHD4	13325755
CHERP	13228572
CHID1	24782120
CHMP4B	27115727
CHMP6	28475255
CHP1	71336826
CIB1	11912350
CISD1	173326398
CISD2	41410336
CKAP4	254727081
CKAP5	3326371
CKB	65132303
CLCC1	11364966
CLEC3B	27695238
CLIC1	66050441
CLIC4	43288408
CLINT1	44240006
CLIP1	6876296
CLPB	13263283
CLTB	113153170
CLTC	399332488
CLU	940094817
CNDP2	27838644
CNN2	33092115
CNN3	60387797
CNOT1	4937583
CNP	61222325
CNPY2	96145395
CNPY3	39635268
COL12A1	93467136
COL14A1	1484338609
COL15A1	199099016
COL18A1	198658214
COL1A1	132777493
COL1A2	318564341
COL3A1	11279435
COL4A1	180040936
COL4A2	145388443
COL6A1	2111930934
COL6A2	1437707646
COL6A3	1506786218
COLGALT1	41706728
COMT	400901711
COPA	47376347
COPB1	55730030
COPB2	53656342
COPE	55800727
COPG1	41006977
COPS2	12390842
COPS3	14106401
COPS4	17693863
COQ5	21482808
COQ9	27144068
CORO1A	106471573
CORO1B	51419933
CORO1C	257974423
COTL1	70491512
COX4I1	314439269
COX5A	549278551
COX5B	308448922
COX6B1	258687411
COX7A2	374620565
CP	286123462
CPM	39788523
CPNE1	43088324
CPNE2	44730645
CPNE3	176051770
CPOX	12380829
CPSF1	7535880
CPSF3	11569411
CPT1A	19640388
CPT2	36912627
CRAT	8673013
CRELD1	9214582
CRIP2	138871420
CRKL	18115680
CROCC	15234855
CRYAB	412664517
CRYZ	67525088
CS	313409145
CSDE1	17218005
CSE1L	4902805
CSK	7201012
CSNK1A1	15845718
CSNK2A1	84053931
CSNK2A2	24832186
CSNK2B	128007727
CSPG4	21937951
CSRP1	631574390
CSRP2	70591144
CSTB	295976934
CTBP1	21868097
CTNNB1	86295308
CTNND1	63447808
CTSA	37305924
CTSB	469578098
CTSC	55868010
CTSD	742221018
CTSH	76431437
CTSS	198208984
CTSZ	189603261
CTTN	33425758
CUL3	4750618
CUX1	2510426
CYB5A	862501173
CYB5B	152059275
CYB5R1	156981536
CYB5R3	677344255
CYBB	84451726
CYC1	144810238
CYFIP1	40705289
CYP20A1	24086542
CYP27A1	48484037
DAD1	205832516
DAG1	23371104
DARS	52478463
DARS2	16993844
DAZAP1	66222065
DBI	85327455
DBN1	94630843
DBNL	48663890
DBT	59147228
DCN	NA
DCTN1	53795264
DCTN2	122572858
DCTN4	9619192
DCXR	57688887
DDAH1	41909601
DDAH2	180445673
DDB1	52951995
DDOST	182555101
DDRGK1	30342677
DDX1	99127165
DDX17	57769223
DDX18	4150680
DDX23	18871839
DDX39B	98947127
DDX3X	81466614
DDX5	93785848
DDX6	23733541
DECR1	223416449
DEK	29992881
DERA	17897621
DHRS7	157941597
DHRS7B	18191421
DHX15	38492094
DHX30	3002838
DHX9	143657453
DIABLO	44342819
DIAPH1	11443029
DKC1	32467175
DLAT	77436634
DLD	190431965
DLST	280094116
DNM1L	13575711
DNM2	57918365
DNPEP	78035366
DOCK1	2163244
DOCK11	9814544
DOCK2	19873991
DOCK4	5630168
DOCK6	1728795
DOCK9	7025701
DPM1	52744532
DPT	NA
DPYSL2	472196843
DPYSL3	274446314
DST	2751074
DSTN	203847861
DTX3L	21164776
DTYMK	12048000
DUT	29415725
DYNC1H1	79255715
DYNC1I2	32616556
DYNC1LI1	21628114
DYNC1LI2	36290568
DYNLL1	653712472
DYNLRB1	119966527
DYSF	53182286
ECE1	10972207
ECH1	154425615
ECHDC1	8388401
ECHS1	246018359
ECI1	81959530
ECI2	23595475
ECM1	94307921
EDC4	8611291
EEA1	50896967
EEF1A1	854430712
EEF1B2	103635963
EEF1D	169032889
EEF1E1	49481307
EEF1G	133229197
EEF2	85609039
EEFSEC	9764105
EFEMP1	291530572
EFEMP2	73105734
EFHD2	23454786
EFR3A	10512183
EFTUD2	69003748
EGFR	6009870
EHD1	66134196
EHD2	343636460
EHD3	12757393
EHD4	79378273
EHHADH	4571236
EIF1	35586790
EIF2AK2	17565059
EIF2S1	78530043
EIF2S2	33133795
EIF2S3	134035872
EIF3A	40073423
EIF3B	33352184
EIF3C	42856746
EIF3D	19660765
EIF3E	30443814
EIF3F	32184677
EIF3G	17966803
EIF3H	30150874
EIF3I	85098103
EIF3L	35381211
EIF3M	24660685
EIF4A1	79489039
EIF4A2	13782747
EIF4A3	219525152
EIF5	4835028
EIF5A	326573341
EIF6	66498448
ELAVL1	43960922
ELMO1	45244618
ELMO2	14065742
ELMOD2	14826904
EMC1	28978082
EMC2	43547912
EMD	115510945
EMILIN1	421746590
EMILIN2	36782779
EML4	12535625
ENDOD1	40259579
ENG	40550252
ENO1	279236411
ENPP4	11374498
ENTPD1	179639749
EPB41	88000703
EPB41L1	10547537
EPB41L2	174038639
EPB41L3	25661087
EPCAM	9593002
EPHX1	719484141
EPN1	28199954
EPPK1	901359
EPRS	41214565
EPS15	20560853
EPS15L1	13627150
EPS8L2	1106823
ERAP1	59757468
ERBB2IP	2376468
ERGIC1	119064646
ERGIC2	12198945
ERH	201457419
ERLEC1	26317512
ERLIN1	23027771
ERLIN2	144403574
ERMP1	18332164
ERO1L	40307331
ERP29	136146570
ERP44	284459554
ESD	33922616
ESYT1	226285440
ESYT2	54663058
ETFA	177635026
ETFB	123472791
ETFDH	27222141
ETHE1	76564193
EVL	14285653
EVPL	5862143
EWSR1	36742911
EXOC1	14690459
EXOC2	18983002
EXOC3	17059644
EXOC4	12814868
EXOC7	16888480
EXOC8	12641326
EZR	121476097
F11R	51750934
F13A1	199603189
F2	154770676
F9	35713758
FABP5	121706445
FAF2	37834639
FAHD1	35546171
FAHD2A	29900150
FAM120A	24683746
FAM129A	73421369
FAM129B	17317901
FAM21C	2960480
FAM3C	33845790
FAM49B	13962420
FAM98B	47673202
FARP1	8381741
FARSA	28228713
FARSB	24962151
FASN	12782611
FBL	126598884
FBLN1	682386251
FBLN2	324091393
FBLN5	579712853
FBN1	602085556
FBP1	56758343
FCGRT	59225445
FCHO2	27248440
FDPS	2411241
FDXR	24559842
FECH	47930223
FERMT2	55060809
FERMT3	36700596
FGA	1659346470
FGB	NA
FGG	1929906470
FH	78766776
FHL2	95822985
FHOD1	7284852
FKBP15	16368188
FKBP1A	56686148
FKBP2	148344775
FKBP3	10316583
FKBP8	18776310
FKBP9	16119035
FLII	30815241
FLNB	97282702
FLNC	193034076
FLOT1	220126484
FLOT2	120411951
FMNL1	16146621
FMNL2	4128368
FMR1	4526182
FN1	1054350448
FNDC3A	7591149
FSCN1	23138297
FUBP1	28081947
FUBP3	19465380
FUS	171170154
FXR1	15099582
FYCO1	31251510
G3BP1	27868519
G6PD	70283542
GALNT2	17823475
GAPDH	697363490
GARS	11052661
GATD3A	196072779
GBA	19443733
GBAS	40654335
GBF1	6069004
GBP1	8278888
GC	65585303
GCA	429307728
GCN1L1	6826998
GDI1	12307354
GDI2	80812610
GFM1	9237476
GGT5	91125834
GHDC	7864429
GID8	18550352
GIMAP1	121916893
GIMAP4	17914405
GIPC1	6386725
GIT2	15433873
GLG1	44291777
GLIPR2	130014171
GLO1	11383653
GLRX	34033272
GLS	55210500
GLUD1	425568398
GLYR1	16841267
GNB1	1268563202
GNB2	569392629
GNB2L1	319680520
GNB4	159836370
GNG12	287921483
GNG5	89031364
GNS	9349586
GOLGA2	18015927
GOLGA3	13337720
GOLGB1	10325910
GOLIM4	9141794
GORASP2	25380895
GOT2	161173304
GPC4	5561339
GPD1L	9519186
GPD2	92482305
GPI	46824597
GPNMB	267381959
GPR89B	10750222
GPX1	218968140
GPX3	448581093
GRB2	116359076
GRHPR	39134040
GRPEL1	33462460
GSN	931223784
GSPT1	9952967
GSR	64382043
GSTK1	132547692
GSTP1	166356929
GTF2I	13821123
GTPBP4	7918934
GUCY1B3	4271440
GYG1	36540139
GYS1	12870709
H1F0	1174980245
H1FX	69973048
H2AFV	1817785588
H2AFY	501409880
H3F3A	1854751228
H6PD	13216291
HACD3	106107088
HADH	76703656
HADHA	532155200
HADHB	414423721
HARS	17649143
HBA1	NA
HBB	NA
HBD	922215062
HCFC1	15537528
HDAC1	46654973
HDGF	56019702
HDLBP	27417693
HEBP2	13192544
HEXA	19701660
HEXB	31416829
HGS	27001707
HIBADH	99792761
HIBCH	22268750
HINT1	51095124
HINT2	78644702
HIP1	24381944
HIST1H1B	316429192
HIST1H1D	636138237
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	104019296
HLA-A	152646659
HLA-B	30899578
HLA-C	24330520
HLA-DPA1	217356205
HLA-DRA	1578289183
HLA-DRB1	238227230
HLA-E	20863355
HM13	24708013
HMGB1	1605178731
HMGB2	552249190
HMGCL	56313321
HMOX1	45578731
HMOX2	37527753
HNRNPA0	105067446
HNRNPA1	186479492
HNRNPA2B1	736018676
HNRNPA3	526286007
HNRNPC	277614320
HNRNPD	138331146
HNRNPDL	28564608
HNRNPF	111357173
HNRNPH1	385181467
HNRNPH2	102911867
HNRNPH3	206881934
HNRNPK	349555247
HNRNPL	141405177
HNRNPM	178799368
HNRNPR	135864777
HNRNPU	151731227
HNRNPUL1	32398024
HNRNPUL2	69342032
HOOK3	35227924
HP1BP3	250075158
HPCAL1	44896230
HPRT1	7032234
HPX	141657443
HRAS	71776518
HRG	390021810
HSBP1	69230966
HSD17B10	239060320
HSD17B11	171855119
HSD17B12	200507050
HSD17B4	234372194
HSDL2	40801379
HSP90AA1	123955680
HSP90AB1	182066148
HSP90B1	523497145
HSPA1B	334636368
HSPA4	26517910
HSPA5	967281207
HSPA8	730112145
HSPA9	262918967
HSPB1	1219733012
HSPD1	486689095
HSPE1	594184711
HSPG2	782703929
HSPH1	8484762
HUWE1	3785251
HYOU1	95339844
IARS	27607652
IARS2	41315023
IBA57	21244270
ICAM1	71550913
IDH1	58910893
IDH2	285283396
IDH3A	80541091
IDH3B	17423724
IDH3G	38668679
IFI16	43598051
IFI30	167501994
IFIT1	32007121
IGF2R	23072036
IGFBP7	61911661
IGHA1	714140373
IGHG1	1721489150
IGHG2	830502678
IGHG3	702948125
IGHG4	128716447
IGHM	559669604
IGHV3-7	215811860
IGJ	162123628
IGKC	NA
IGKV3-20	139129335
IGLC2	904236154
IGLL5	47057523
IK	12525404
IKBIP	19682249
ILF2	123710209
ILF3	107951338
ILK	171525311
ILVBL	43702467
IMMT	236107462
IMPDH2	54283853
INF2	13251596
IPO5	8395293
IPO7	2843837
IQGAP1	187737430
IQGAP2	42006761
ISOC2	103255774
ITCH	9584837
ITGA1	99620194
ITGA2	49606531
ITGA3	47864094
ITGA5	45474317
ITGA6	45125273
ITGAL	26118674
ITGAM	70073542
ITGAV	53250067
ITGAX	35347510
ITGB1	494136440
ITGB2	153960400
ITGB5	29759709
ITIH1	116844526
ITIH2	87146268
ITIH4	98430612
ITPR1	25956194
ITPR2	5566074
ITPR3	6324884
IVD	82239516
JAK1	5800020
JUP	24808528
KANK2	157599451
KARS	43246326
KCTD12	214644981
KDELC2	15085721
KDSR	64010173
KHDRBS1	82790305
KHSRP	37040461
KIAA0196	14743893
KIAA1033	7740796
KIF13B	3546407
KIF5B	30522029
KLC1	9745660
KNG1	139947330
KPNB1	84581580
KRT1	361427924
KRT10	350779893
KRT17	131785178
KRT18	158601127
KRT19	204272097
KRT2	114229220
KRT7	166781661
KRT8	306481789
KRT9	244562136
KTN1	59299324
LACTB	74122189
LAMA4	172198309
LAMA5	203463921
LAMB1	151118930
LAMB2	460508595
LAMC1	456410543
LAMP1	302712518
LAMTOR1	137469430
LAMTOR3	146858838
LAMTOR5	179211481
LANCL1	78878463
LAP3	85205265
LARS	12037750
LASP1	160529860
LBP	165228343
LBR	29166934
LCP1	107592706
LDHA	191246629
LDHB	125630026
LEMD2	28022267
LEMD3	5083559
LETM1	27447744
LGALS1	NA
LGALS3	2013176565
LGALS3BP	57440836
LGALS9	87851024
LIG3	4388446
LIMA1	45772997
LIMCH1	33691036
LIMS1	76173191
LIN7C	46596402
LLGL2	493449
LMAN1	256676712
LMAN2	139399047
LMAN2L	13608166
LMCD1	26940826
LMNB1	444924862
LMNB2	534982310
LMO7	4100919
LNP	18963622
LNPEP	19206488
LONP1	51350770
LPCAT1	48544403
LPCAT2	33578803
LPP	312357550
LRP1	57360702
LRPAP1	61999530
LRPPRC	48057056
LRRC47	22908243
LRRC59	109520163
LRRFIP1	22425543
LRRFIP2	47436033
LSP1	44836353
LSS	20800268
LTA4H	42163234
LTBP1	31024342
LTBP2	138596729
LUC7L2	42276356
LUM	NA
LYN	46430247
LYZ	1338975972
M6PR	78416218
MACF1	28168756
MAGOH	29630224
MANF	92653080
MAOA	134814285
MAOB	338034603
MAP1B	10307813
MAP1S	11838674
MAP4	24583016
MAPK1	90800284
MAPK3	21522760
MAPRE1	62085088
MARC2	37706188
MARCKS	133486230
MARS	23418079
MATR3	112773841
MCAM	136671541
MCCC1	35911812
MCCC2	34863916
MCU	44449062
MDH1	38534071
MDH2	517947881
ME2	51894134
MECP2	52543322
METAP2	6929686
METTL7A	120621891
MFAP2	1161589682
MFGE8	39088977
MFN2	16521937
MGAT1	28878592
MGST3	98430612
MIA2	8513409
MIA3	13471067
MIF	155471012
MLEC	108542365
MLLT4	5180093
MLYCD	8153845
MMP2	23987596
MMRN2	59917322
MNDA	220728009
MOGS	40900757
MPO	658266492
MPRIP	32296606
MPST	12893761
MRC2	53318162
MRE11A	15160326
MRPS22	24213871
MSN	648660561
MSRA	14867191
MTA2	15816589
MTAP	8885452
MTCH1	21103995
MTCH2	147473121
MT-CO2	364268786
MTDH	34908272
MTHFD1	9397533
MTOR	2902901
MTPN	43907546
MTX1	20921938
MTX2	83241749
MUC1	10183406
MUT	19505026
MVP	391669889
MYADM	48296899
MYCBP	17200753
MYDGF	99468236
MYH10	794914322
MYH11	NA
MYH14	50830490
MYH9	NA
MYL12B	NA
MYL6	1780601171
MYL6B	280972439
MYL9	640388614
MYLK	85463180
MYO18A	23663811
MYO1B	89788310
MYO1C	405829968
MYO1D	64103974
MYO1E	14042402
MYO1F	34575142
MYO1G	48916050
MYO5A	8628593
MYO6	27275652
MYOF	128951558
NBAS	7436131
NCEH1	79000661
NCKAP1	18796056
NCL	104874154
NCLN	39499328
NCSTN	16392093
NDRG1	58990050
NDUFA10	70783423
NDUFA12	51283539
NDUFA13	117305177
NDUFA5	221768278
NDUFA6	105464388
NDUFA8	161464658
NDUFA9	58565195
NDUFAB1	348309384
NDUFB10	79609836
NDUFB4	86439913
NDUFB9	77560296
NDUFS1	108351717
NDUFS2	109717543
NDUFS3	104194370
NDUFS6	209939195
NDUFS8	38265897
NDUFV1	68605779
NDUFV2	60001401
NECAP2	15507740
NEK7	30307581
NFIC	37921403
NFKB1	17168355
NFS1	10227414
NHP2L1	132286249
NID1	529286315
NID2	273269888
NLRX1	7621612
NME1	21043375
NME2	143966808
NME3	50766359
NMT1	13807817
NNT	121043763
NOMO2	32366101
NONO	357328046
NOP56	75294681
NOP58	65302042
NPC2	96299564
NPEPPS	8264006
NPM1	383728034
NPTN	74639750
NRP1	32723439
NSF	39832741
NSFL1C	37222365
NT5E	63066449
NUCB1	168239825
NUCB2	53109305
NUDT21	79736301
NUMA1	89639010
NUP133	9703943
NUP155	17026782
NUP160	9298110
NUP205	9908127
NUP210	18433779
NUP35	6664684
NUP43	16946681
NUP54	21565686
NUP62	49745104
NUP88	13705103
NUP93	24533424
NUP98	7062485
NUTF2	43441403
OAS2	42688358
OAT	11921938
OCIAD1	25983096
ODR4	20601349
OGDH	208858636
OGN	NA
OGT	4076131
OLA1	15389371
OLFML3	216336786
OPA1	67348071
ORM1	265250503
OS9	11078256
OSBPL8	6078521
OSTF1	20079925
OXCT1	58159960
OXSR1	9366177
P4HA1	18471225
P4HB	586890557
PA2G4	73222833
PABPC1	74924700
PABPN1	28593222
PACSIN2	49674078
PAFAH1B1	54134422
PAFAH1B2	20703344
PAICS	16042230
PAK2	19298678
PALLD	111777316
PAPSS2	16727566
PARK7	94813224
PARP1	78165820
PARP4	8985905
PARP9	8947637
PARVA	63254980
PBXIP1	30554742
PCBP1	184812554
PCBP2	188194849
PCCA	39297157
PCCB	31150690
PCK2	29797236
PCMT1	113780387
PCYOX1	254046589
PDCD6	156683943
PDCD6IP	90641514
PDE12	4140829
PDGFRB	48238375
PDHA1	165904873
PDHB	121253915
PDHX	14208182
PDIA3	1119292310
PDIA4	190029447
PDIA5	109906500
PDIA6	565783813
PDLIM1	322940844
PDLIM5	34383510
PDLIM7	340288625
PDP1	22672503
PDPR	18568472
PDS5A	8071498
PDS5B	18209769
PDXK	37133842
PEBP1	156075462
PECAM1	167153200
PEF1	91289654
PELP1	12581127
PEX11B	17718996
PFDN5	17768800
PFKL	48794643
PFKM	22069129
PFKP	26069921
PFN1	489115715
PGAM1	129205369
PGD	26040416
PGK1	162745769
PGLYRP2	1526320
PGM1	9317582
PGM2	9374459
PGRMC1	297758161
PGRMC2	104349925
PHB	484130950
PHB2	504101521
PHGDH	21649310
PHIP	3162542
PI4K2A	19371381
PICALM	55353756
PIGK	15872108
PIGS	20437737
PIGT	12505783
PIP4K2A	31513381
PITRM1	12119807
PKM	233803607
PLCB3	4610172
PLD3	85882378
PLEC	377700673
PLEKHO2	53723234
PLG	479381251
PLIN3	21501040
PLOD1	17464656
PLOD3	20217183
PLRG1	23094864
PLS3	50073167
PLXDC2	34950292
PLXNB2	25845956
PML	140503293
PMPCA	12905659
PMPCB	10045915
PNN	21123917
PNP	8838119
PNPLA6	11805853
PNPT1	13035645
POFUT1	33500415
POLR2A	7845006
POLR2B	15315943
POLR2C	18758143
POLR2E	23418079
PON2	53865088
POR	74227511
POSTN	NA
PPA1	19918087
PPA2	75163017
PPFIBP1	13770273
PPIA	1236204077
PPIB	1066591657
PPIL1	25014396
PPL	22246894
PPOX	11900644
PPP1CA	167863840
PPP1CB	41163785
PPP1R12A	22310089
PPP1R7	25324556
PPP1R9B	13795447
PPP2CA	35419329
PPP2R1A	91442385
PPP2R2A	14420073
PPP3CA	28656673
PPP3R1	35833522
PPT1	98430612
PRCP	21958027
PRDX1	753847835
PRDX2	365632295
PRDX3	506905019
PRDX4	200078932
PRDX5	205303607
PRDX6	153135847
PREB	40121391
PRELP	2058581230
PREP	956798
PRKAA1	11156695
PRKACA	34617193
PRKAR1A	37665634
PRKAR2A	80281690
PRKCA	35310073
PRKCD	7103480
PRKCDBP	246645920
PRKCSH	212344313
PRKDC	50447070
PRKRA	43496649
PRMT1	25714326
PRPF19	142185763
PRPF40A	11336174
PRPF4B	8375213
PRPF6	15641097
PRPF8	34114304
PRPS1	109329095
PRPSAP1	16299327
PRPSAP2	14181441
PSAP	452356851
PSIP1	38715397
PSMA1	37874887
PSMA2	63348730
PSMA3	65396845
PSMA4	53517823
PSMA5	125883524
PSMA6	46542061
PSMA7	86012707
PSMB1	61042955
PSMB10	39739017
PSMB3	23574198
PSMB4	69767168
PSMB8	28445263
PSMC1	30483256
PSMC2	42973753
PSMC3	50569826
PSMC4	56541740
PSMC5	56464833
PSMC6	41651681
PSMD1	29602853
PSMD11	47318144
PSMD12	29960299
PSMD13	29445615
PSMD14	42430842
PSMD2	31313561
PSMD3	27555345
PSMD4	18171460
PSMD5	22331488
PSMD6	38765715
PSMD7	24481051
PSME1	108148414
PSME2	56899113
PSPC1	40450003
PTBP1	115277588
PTGES2	24111527
PTGES3	45886275
PTGFRN	26263309
PTGS1	36127896
PTK2	8318531
PTK7	10902097
PTPN1	34747062
PTPN11	7111672
PTPN23	4403203
PTPN6	15566744
PTPRA	10663594
PTPRC	134566358
PTPRJ	8433020
PTRF	747963673
PUF60	33052891
PURA	99306962
PXDN	27390063
PXN	30846042
PYCARD	36498828
PYGB	111978385
PYGL	15859542
QARS	36868850
QDPR	16872840
QKI	16176516
QSOX1	13383774
RAB10	159189191
RAB11A	249367775
RAB14	231004737
RAB18	41957411
RAB1A	37618716
RAB1B	345909647
RAB21	81591681
RAB27A	38949747
RAB2A	127061359
RAB35	38405975
RAB3D	25575167
RAB3GAP1	7708402
RAB5B	20477705
RAB5C	224503951
RAB6A	315515304
RAB7A	212901925
RAB8A	67257074
RAB8B	19791172
RAB9A	14729954
RAC1	164465673
RAD21	23479463
RAD23B	88754867
RAD50	23184536
RAE1	38621397
RAI14	14381034
RALA	72212285
RALB	240750853
RALGAPB	2458972
RALY	137745890
RAN	135586245
RANBP2	7399246
RAP1A	128464842
RAP1B	609651918
RAP2B	239603619
RARS	64292991
RBBP4	47496998
RBBP7	69868412
RBM14	45188094
RBM25	9205909
RBM39	31933876
RBM8A	16521937
RBMX	79867628
RCC1	53935323
RCN1	153960400
RCN2	24884178
RDH11	95980761
RDH13	16544024
RDH14	20663472
RDX	76957297
RECQL	83787488
REEP5	498979781
RELA	19774769
RER1	38012102
RFTN1	54742542
RHOA	546376715
RHOG	123258210
RHOT2	18643947
RMDN3	29694872
RNF213	5804209
RNH1	92018893
RNPEP	4275136
RNPS1	47556374
ROCK1	13860392
ROCK2	12624748
RP2	27991162
RPA1	43809305
RPA3	72679107
RPL10	329974029
RPL10A	396169257
RPL11	221250991
RPL12	394618299
RPL13	331082853
RPL13A	111571827
RPL14	347069186
RPL15	176401004
RPL17	226846214
RPL18	74461998
RPL18A	60303297
RPL19	172955703
RPL22	245276492
RPL23A	370003588
RPL27A	202513274
RPL29	169371031
RPL3	95161854
RPL30	372998399
RPL32	90060882
RPL35	197301847
RPL35A	34499432
RPL4	321908780
RPL5	243908206
RPL6	367077356
RPL7	409240629
RPL7A	320803574
RPL8	269001733
RPL9	170465351
RPLP0	437089553
RPLP1	958731429
RPLP2	1417863422
RPN1	454380444
RPN2	465129582
RPRD1B	15204906
RPS10	163730193
RPS11	89475021
RPS12	877912453
RPS13	118389910
RPS14	380641669
RPS15A	416382409
RPS16	139663285
RPS17	190857523
RPS18	207819934
