GeneID	LUAD_18N
CCT2	238035429
CCT3	208568921
CCT4	145481755
CCT5	163319755
CCT6A	237316846
CCT7	142969017
CCT8	196914280
CD14	382062019
CD151	131462040
CD163	11116922
CD2AP	9366337
CD44	120982241
CD47	75862847
CD55	53293952
CD59	1545389654
CD74	146916491
CD81	616697670
CD9	518948444
CD97	29255668
CDC37	32625322
CDC42	468934405
CDC42BPA	3023494
CDC42BPB	9668383
CDC5L	8714115
CDH1	25989391
CDH13	101908813
CES1	443943301
CFH	126933510
CFL1	413570215
CHCHD2	90398696
CHCHD3	129272146
CHD4	8633398
CHERP	5024988
CHID1	14132738
CHMP4B	18016691
CHMP6	30149309
CHP1	76475347
CIB1	8228357
CISD1	129608391
CISD2	36618302
CKAP4	181495656
CKAP5	2377419
CKB	65640120
CLCC1	2420174
CLEC3B	58524497
CLIC1	51720132
CLIC4	29596262
CLINT1	11378513
CLIP1	2645116
CLPB	5826042
CLTB	5308518
CLTC	365501024
CLU	1231680118
CNDP2	53881018
CNN2	52518861
CNN3	24689062
CNOT1	3136981
CNP	31091003
CNPY2	60477170
CNPY3	13213045
COL12A1	450702595
COL14A1	562929736
COL15A1	162493346
COL18A1	363817081
COL1A1	352154824
COL1A2	508651432
COL3A1	68536544
COL4A1	257857399
COL4A2	501933028
COL6A1	NA
COL6A2	1789173994
COL6A3	1835157879
COLGALT1	21145558
COMT	98777434
COPA	50994984
COPB1	46199332
COPB2	17087498
COPE	54981161
COPG1	13107771
COPS2	11827235
COPS3	11890442
COPS4	6413323
COQ5	11191871
COQ9	14924128
CORO1A	11685861
CORO1B	25286598
CORO1C	48279494
COTL1	1565737
COX4I1	81711237
COX5A	108281634
COX5B	100664583
COX6B1	214396753
COX7A2	370701318
CP	46706194
CPM	21482184
CPNE1	35262464
CPNE2	44039241
CPNE3	83907010
CPOX	9140518
CPSF1	2704338
CPSF3	5361323
CPT1A	26231413
CPT2	11313909
CRAT	6578624
CRELD1	17609615
CRIP2	259616334
CRKL	11800650
CROCC	20229675
CRYAB	183652487
CRYZ	20628178
CS	128084399
CSDE1	1005891
CSE1L	3737420
CSK	1815165
CSNK1A1	18338928
CSNK2A1	57745741
CSNK2A2	41783605
CSNK2B	25520068
CSPG4	30223396
CSRP1	201084164
CSRP2	10014198
CSTB	103902536
CTBP1	15167038
CTNNB1	128665293
CTNND1	97154160
CTSA	16319191
CTSB	85175548
CTSC	19113967
CTSD	287768183
CTSH	33952338
CTSS	2622907
CTSZ	23865599
CTTN	12018528
CUL3	2859386
CUX1	999144
CYB5A	655298199
CYB5B	177474794
CYB5R1	166467728
CYB5R3	627994130
CYBB	21716227
CYC1	76811384
CYFIP1	44979133
CYP20A1	14103660
CYP27A1	20476626
DAD1	292182061
DAG1	67795025
DARS	28038079
DARS2	4678899
DAZAP1	5803084
DBI	71494794
DBN1	46271221
DBNL	37029995
DBT	29290989
DCN	NA
DCTN1	45479516
DCTN2	90233183
DCTN4	9983307
DCXR	36667332
DDAH1	34377031
DDAH2	143345485
DDB1	18540249
DDOST	207955618
DDRGK1	31921497
DDX1	39438175
DDX17	35758349
DDX18	1842468
DDX23	10987700
DDX39B	111221277
DDX3X	20898427
DDX5	10171017
DDX6	23423786
DECR1	125457912
DEK	12270324
DERA	8113172
DHRS7	91740519
DHRS7B	15111937
DHX15	36568003
DHX30	4160507
DHX9	100220947
DIABLO	23957072
DIAPH1	2266199
DKC1	16069122
DLAT	36469646
DLD	131798740
DLST	132418800
DNM1L	10482968
DNM2	41111223
DNPEP	40025585
DOCK1	3071157
DOCK11	12416114
DOCK2	2609669
DOCK4	7315332
DOCK6	2270618
DOCK9	9385263
DPM1	21771449
DPT	1714633348
DPYSL2	353650081
DPYSL3	211723315
DST	1862417
DSTN	30266847
DTX3L	5083150
DTYMK	8751565
DUT	18840081
DYNC1H1	73261690
DYNC1I2	37197050
DYNC1LI1	7184799
DYNC1LI2	28297969
DYNLL1	76157269
DYNLRB1	76957630
DYSF	40676086
ECE1	39380779
ECH1	175035449
ECHDC1	10235117
ECHS1	114243091
ECI1	67674157
ECI2	20304154
ECM1	95146449
EDC4	8732738
EEA1	27368108
EEF1A1	303652972
EEF1B2	60971790
EEF1D	115014180
EEF1E1	13942902
EEF1G	104967956
EEF2	38990668
EEFSEC	1559492
EFEMP1	436703563
EFEMP2	94308104
EFHD2	13092850
EFR3A	10621001
EFTUD2	47522133
EGFR	12722834
EHD1	224460787
EHD2	933299972
EHD3	56873807
EHD4	117467567
EHHADH	4079630
EIF1	48652158
EIF2AK2	8314951
EIF2S1	42803754
EIF2S2	9325931
EIF2S3	72309478
EIF3A	36872705
EIF3B	17512315
EIF3C	16840794
EIF3D	12782089
EIF3E	25032232
EIF3F	57537831
EIF3G	8376032
EIF3H	15203414
EIF3I	28861699
EIF3L	23544999
EIF3M	28109817
EIF4A1	34538911
EIF4A2	15185616
EIF4A3	87388113
EIF5	6253417
EIF5A	203732735
EIF6	42538431
ELAVL1	38933241
ELMO1	31414550
ELMO2	5479426
ELMOD2	13198574
EMC1	14677018
EMC2	10762685
EMD	147659020
EMILIN1	690527667
EMILIN2	12400462
EML4	1525337
ENDOD1	33812941
ENG	65412688
ENO1	144765499
ENPP4	6771510
ENTPD1	204240961
EPB41	195355355
EPB41L1	8959089
EPB41L2	201989971
EPB41L3	19550164
EPCAM	19272956
EPHX1	737629922
EPN1	49827460
EPPK1	3196387
EPRS	18409179
EPS15	10139812
EPS15L1	10913625
EPS8L2	8660569
ERAP1	36978551
ERBB2IP	2063181
ERGIC1	145873364
ERGIC2	2916471
ERH	301191259
ERLEC1	18727158
ERLIN1	31012495
ERLIN2	183089350
ERMP1	28591091
ERO1L	19185380
ERP29	96535891
ERP44	101519320
ESD	13183047
ESYT1	257076560
ESYT2	45911972
ETFA	95363735
ETFB	51982386
ETFDH	12834653
ETHE1	14276066
EVL	11852489
EVPL	32800443
EWSR1	47303489
EXOC1	9120016
EXOC2	14741372
EXOC3	17934346
EXOC4	14485198
EXOC7	9626500
EXOC8	6696342
EZR	52685008
F11R	134585171
F13A1	144088289
F2	96740957
F9	9552779
FABP5	15431458
FAF2	22871776
FAHD1	44570120
FAHD2A	20747195
FAM120A	20162535
FAM129A	21876441
FAM129B	24050370
FAM21C	2603979
FAM3C	24660580
FAM49B	7465424
FAM98B	4979528
FARP1	13474378
FARSA	19363097
FARSB	5210429
FASN	3719861
FBL	83063597
FBLN1	418111165
FBLN2	185779114
FBLN5	277284998
FBN1	804295199
FBP1	18631415
FCGRT	23835616
FCHO2	7579924
FDPS	11361087
FDXR	2044845
FECH	27760907
FERMT2	61603524
FERMT3	19808227
FGA	1432534454
FGB	NA
FGG	1640721639
FH	63243878
FHL2	10225042
FHOD1	16253868
FKBP15	7073037
FKBP1A	52439471
FKBP2	84864566
FKBP3	9335748
FKBP8	10160487
FKBP9	6888954
FLII	21321733
FLNB	77401706
FLNC	50446211
FLOT1	278253000
FLOT2	235122542
FMNL1	7192371
FMNL2	8779059
FMR1	4307801
FN1	1143382926
FNDC3A	2384558
FSCN1	16030317
FUBP1	14357811
FUBP3	16570651
FUS	70197300
FXR1	10937661
FYCO1	5313362
G3BP1	23366283
G6PD	18319783
GALNT2	9081446
GAPDH	472080763
GARS	2822553
GATD3A	52765665
GBA	4974457
GBAS	45050300
GBF1	2369405
GBP1	3088831
GC	30070435
GCA	74933358
GCN1L1	4210273
GDI1	4816208
GDI2	25757628
GFM1	11904073
GGT5	47142541
GHDC	5910947
GID8	12005013
GIMAP1	80762121
GIMAP4	9493667
GIPC1	5083150
GIT2	5490616
GLG1	47595473
GLIPR2	174064252
GLO1	6036423
GLRX	31534800
GLS	23273390
GLUD1	323610772
GLYR1	11291266
GNB1	602385756
GNB2	369147162
GNB2L1	114751159
GNB4	30642555
GNG12	780388613
GNG5	22203500
GNS	3801533
GOLGA2	6073275
GOLGA3	3930530
GOLGB1	7287633
GOLIM4	6265649
GORASP2	8367460
GOT2	149541166
GPC4	20329398
GPD1L	427521
GPD2	93074290
GPI	24840547
GPNMB	137847391
GPR89B	14292647
GPX1	50917912
GPX3	360382700
GRB2	55837694
GRHPR	26712930
GRPEL1	15595995
GSN	643842665
GSPT1	4650248
GSR	39212719
GSTK1	126389266
GSTP1	270426823
GTF2I	8651634
GTPBP4	1976759
GUCY1B3	8845318
GYG1	21268297
GYS1	2227683
H1F0	830220534
H1FX	139520715
H2AFV	1192990534
H2AFY	460621510
H3F3A	1059999524
H6PD	28337451
HACD3	103198421
HADH	85489612
HADHA	427233561
HADHB	380225194
HARS	4000823
HBA1	NA
HBB	NA
HBD	1750756059
HCFC1	2956406
HDAC1	18057706
HDGF	12863043
HDLBP	26994330
HEBP2	5159410
HEXA	4426656
HEXB	23571562
HGS	15896555
HIBADH	105730144
HIBCH	14500112
HINT1	30426829
HINT2	109242442
HIP1	24203995
HIST1H1B	47447591
HIST1H1D	NA
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	39605549
HLA-A	184637437
HLA-B	51201274
HLA-C	52042125
HLA-DPA1	120193867
HLA-DRA	1336132578
HLA-DRB1	175652647
HLA-E	49574026
HM13	13992036
HMGB1	1271349220
HMGB2	230973994
HMGCL	33554172
HMOX1	16422310
HMOX2	39495323
HNRNPA0	38879935
HNRNPA1	83416196
HNRNPA2B1	546781391
HNRNPA3	378402674
HNRNPC	272389983
HNRNPD	117208172
HNRNPDL	34334372
HNRNPF	51160061
HNRNPH1	211102738
HNRNPH2	104526106
HNRNPH3	75228974
HNRNPK	231666623
HNRNPL	89533735
HNRNPM	162900668
HNRNPR	102354277
HNRNPU	107589239
HNRNPUL1	12484593
HNRNPUL2	40795433
HOOK3	5467640
HP1BP3	135523489
HPCAL1	156636513
HPRT1	9533606
HPX	71360882
HRAS	54489897
HRG	420338692
HSBP1	100446952
HSD17B10	185258055
HSD17B11	116040351
HSD17B12	188954006
HSD17B4	88821717
HSDL2	23214471
HSP90AA1	43969188
HSP90AB1	172733181
HSP90B1	486886363
HSPA1B	415926249
HSPA4	20653523
HSPA5	575472718
HSPA8	583842787
HSPA9	218363191
HSPB1	752162264
HSPD1	245621904
HSPE1	296531347
HSPG2	869006365
HSPH1	2501830
HUWE1	3008466
HYOU1	66541361
IARS	12243413
IARS2	34239205
IBA57	22362142
ICAM1	234413540
IDH1	22482248
IDH2	123414523
IDH3A	62371602
IDH3B	37251347
IDH3G	13909533
IFI16	15703348
IFI30	6362059
IFIT1	16663169
IGF2R	9228685
IGFBP7	83749623
IGHA1	621968336
IGHG1	1488981977
IGHG2	606991970
IGHG3	246458430
IGHG4	69942710
IGHM	267635500
IGHV3-7	62142226
IGJ	43526008
IGKC	NA
IGKV3-20	166958037
IGLC2	955771920
IGLL5	30521102
IK	7708884
IKBIP	10963001
ILF2	109719435
ILF3	56969859
ILK	105197313
ILVBL	32277865
IMMT	171838240
IMPDH2	26614179
INF2	10269039
IPO5	8063041
IPO7	2382315
IQGAP1	137494765
IQGAP2	13878785
ISOC2	68886137
ITCH	3439393
ITGA1	179955741
ITGA2	34043030
ITGA3	92684899
ITGA5	48506179
ITGA6	62584170
ITGAL	6042080
ITGAM	27331751
ITGAV	40917052
ITGAX	6932206
ITGB1	795367353
ITGB2	49498921
ITGB5	39549692
ITIH1	44170564
ITIH2	37891650
ITIH4	72031072
ITPR1	9846136
ITPR2	2361321
ITPR3	8438317
IVD	28685076
JAK1	6087409
JUP	47374476
KANK2	110472902
KARS	11166886
KCTD12	367286154
KDELC2	22786340
KDSR	22123217
KHDRBS1	64394067
KHSRP	25554419
KIAA0196	7170823
KIAA1033	2365817
KIF13B	11864594
KIF5B	17892263
KLC1	14826129
KNG1	47061406
KPNB1	74085779
KRT1	294360348
KRT10	282389948
KRT17	44643601
KRT18	244715553
KRT19	164593417
KRT2	87903064
KRT7	226631996
KRT8	248916906
KRT9	103664218
KTN1	43782469
LACTB	49032581
LAMA4	176043202
LAMA5	376577717
LAMB1	153064412
LAMB2	773601401
LAMC1	597354449
LAMP1	93483472
LAMTOR1	157984166
LAMTOR3	117743819
LAMTOR5	179451465
LANCL1	53708391
LAP3	26507633
LARS	7715968
LASP1	141610514
LBP	46353962
LBR	32933194
LCP1	41964653
LDHA	85993161
LDHB	112940220
LEMD2	59322873
LEMD3	5215693
LETM1	21933412
LGALS1	1460711874
LGALS3	1124679681
LGALS3BP	132990990
LGALS9	21372164
LIG3	2910942
LIMA1	42605984
LIMCH1	41474432
LIMS1	78585454
LIN7C	11547944
LLGL2	5189419
LMAN1	165911248
LMAN2	136200246
LMAN2L	12948755
LMCD1	51566369
LMNB1	252171837
LMNB2	498937751
LMO7	13676626
LNP	22421794
LNPEP	19430460
LONP1	35956666
LPCAT1	8340817
LPCAT2	15721394
LPP	128955721
LRP1	64742069
LRPAP1	28901815
LRPPRC	29880078
LRRC47	19453696
LRRC59	90066124
LRRFIP1	10426457
LRRFIP2	14392111
LSP1	17247135
LSS	16271411
LTA4H	10866842
LTBP1	78731525
LTBP2	94938647
LUC7L2	14070076
LUM	NA
LYN	38537226
LYZ	1044464205
M6PR	24442271
MACF1	36369522
MAGOH	43087657
MANF	33858196
MAOA	215073538
MAOB	249783779
MAP1B	1839783
MAP1S	3417220
MAP4	19859209
MAPK1	49741897
MAPK3	30802010
MAPRE1	34145140
MARC2	20873533
MARCKS	35856074
MARS	9721305
MATR3	109952123
MCAM	140209978
MCCC1	11325547
MCCC2	24411320
MCU	46130136
MDH1	28445935
MDH2	492995682
ME2	17589829
MECP2	91918077
METAP2	7094073
METTL7A	184727430
MFAP2	330779794
MFGE8	44775095
MFN2	11431785
MGAT1	24018644
MGST3	59698474
MIA2	5055358
MIA3	3501548
MIF	103439105
MLEC	122863437
MLLT4	5371062
MLYCD	3646397
MMP2	11942566
MMRN2	187254576
MNDA	46914069
MOGS	74354611
MPO	184192229
MPRIP	45123989
MPST	19598303
MRC2	58943654
MRE11A	7156826
MRPS22	10203236
MSN	475062958
MSRA	8834978
MTA2	5699584
MTAP	7927616
MTCH1	19139186
MTCH2	67125495
MT-CO2	138873702
MTDH	63478233
MTHFD1	9709805
MTOR	2630544
MTPN	32712765
MTX1	8122222
MTX2	18931582
MUC1	1662314
MUT	21295307
MVP	223788457
MYADM	228023185
MYCBP	26330468
MYDGF	121788116
MYH10	839833129
MYH11	1211943310
MYH14	215804536
MYH9	1360204253
MYL12B	NA
MYL6	NA
MYL6B	17955726
MYL9	522322483
MYLK	53380357
MYO18A	10335934
MYO1B	92873729
MYO1C	723723513
MYO1D	94499024
MYO1E	6047808
MYO1F	14629347
MYO1G	18359951
MYO5A	2022095
MYO6	29630572
MYOF	82023262
NBAS	4330088
NCEH1	34920976
NCKAP1	30561552
NCL	123998238
NCLN	44434354
NCSTN	16969924
NDRG1	95764392
NDUFA10	64508339
NDUFA12	64869428
NDUFA13	89076046
NDUFA5	86339141
NDUFA6	38703983
NDUFA8	97944272
NDUFA9	56335707
NDUFAB1	17630604
NDUFB10	92289484
NDUFB4	15288333
NDUFB9	50367945
NDUFS1	65530672
NDUFS2	39330888
NDUFS3	51399087
NDUFS6	69158845
NDUFS8	33393404
NDUFV1	37948516
NDUFV2	50219611
NECAP2	3149660
NEK7	23335327
NFIC	7648104
NFKB1	8509723
NFS1	13287323
NHP2L1	40614024
NID1	766534263
NID2	256254007
NLRX1	2647537
NME1	10034635
NME2	57161344
NME3	17779695
NMT1	8358599
NNT	85321657
NOMO2	21505116
NONO	197387982
NOP56	39964484
NOP58	36820788
NPC2	27890097
NPEPPS	13065875
NPM1	204841861
NPTN	81562415
NRP1	46777049
NSF	12651994
NSFL1C	19719285
NT5E	175559985
NUCB1	104127567
NUCB2	31708881
NUDT21	50293910
NUMA1	48884978
NUP133	9149275
NUP155	15773201
NUP160	5100763
NUP205	4825392
NUP210	8349659
NUP35	18035864
NUP43	5247379
NUP54	8037978
NUP62	59888597
NUP88	4674474
NUP93	18277251
NUP98	3174449
NUTF2	25485964
OAS2	14341374
OAT	13373785
OCIAD1	61186195
ODR4	4369427
OGDH	106671339
OGN	NA
OGT	3302576
OLA1	9730900
OLFML3	288887028
OPA1	50838427
ORM1	94105010
OS9	4534410
OSBPL8	7944202
OSTF1	39790321
OXCT1	27964163
OXSR1	9473186
P4HA1	13580226
P4HB	319588725
PA2G4	29368213
PABPC1	63014175
PABPN1	13079160
PACSIN2	70695312
PAFAH1B1	24318641
PAFAH1B2	25252922
PAICS	3443103
PAK2	7610798
PALLD	33554172
PAPSS2	17407416
PARK7	43191453
PARP1	50064028
PARP4	4017149
PARP9	3667520
PARVA	101693883
PBXIP1	15846013
PCBP1	96952803
PCBP2	61706541
PCCA	16916137
PCCB	24596727
PCK2	22391298
PCMT1	87720694
PCYOX1	336524907
PDCD6	113695102
PDCD6IP	46432428
PDE12	1362930
PDGFRB	76639094
PDHA1	76314157
PDHB	157385495
PDHX	9568961
PDIA3	550341906
PDIA4	91191832
PDIA5	74512344
PDIA6	429522144
PDLIM1	165488300
PDLIM5	10739247
PDLIM7	159711998
PDP1	16050307
PDPR	6689583
PDS5A	2328442
PDS5B	16403940
PDXK	10301780
PEBP1	109001011
PECAM1	342105881
PEF1	44306330
PELP1	5298901
PEX11B	7918547
PFDN5	20451768
PFKL	40310573
PFKM	12499284
PFKP	17010200
PFN1	346148620
PGAM1	72447836
PGD	13757185
PGK1	159313261
PGLYRP2	7829100
PGM1	4994981
PGM2	3723507
PGRMC1	135215030
PGRMC2	137190561
PHB	434437243
PHB2	335083041
PHGDH	19696595
PHIP	2541434
PI4K2A	16879588
PICALM	39662785
PIGK	13316913
PIGS	24262206
PIGT	2902873
PIP4K2A	30921566
PITRM1	9454079
PKM	119091844
PLCB3	6006664
PLD3	16989967
PLEC	261396239
PLEKHO2	26399842
PLG	199665996
PLIN3	12138242
PLOD1	10067301
PLOD3	4147687
PLRG1	8219836
PLS3	43460682
PLXDC2	30880598
PLXNB2	24079428
PML	65988798
PMPCA	3900331
PMPCB	5679978
PNN	5892185
PNP	17977138
PNPLA6	10879615
PNPT1	6473336
POFUT1	15630383
POLR2A	3282829
POLR2B	11216834
POLR2C	23183162
POLR2E	17569856
PON2	136847021
POR	79774605
POSTN	NA
PPA1	20138825
PPA2	35809868
PPFIBP1	11761730
PPIA	666769644
PPIB	812311236
PPIL1	6650417
PPL	73637267
PPOX	5711429
PPP1CA	68649994
PPP1CB	9750793
PPP1R12A	2344631
PPP1R7	6793077
PPP1R9B	4356760
PPP2CA	17366049
PPP2R1A	46984537
PPP2R2A	12125836
PPP3CA	7640771
PPP3R1	8155376
PPT1	40252278
PRCP	28818149
PRDX1	660720025
PRDX2	543185058
PRDX3	269602387
PRDX4	66897368
PRDX5	154265793
PRDX6	89076046
PREB	14724275
PRELP	1977545431
PREP	454427
PRKAA1	9188573
PRKACA	17050965
PRKAR1A	27477216
PRKAR2A	82195514
PRKCA	28482983
PRKCD	4725393
PRKCDBP	403186319
PRKCSH	100887399
PRKDC	35659349
PRKRA	27850960
PRMT1	13167812
PRPF19	75539844
PRPF40A	18163852
PRPF4B	3976462
PRPF6	8949948
PRPF8	40426407
PRPS1	17345234
PRPSAP1	18977859
PRPSAP2	25886709
PSAP	101298784
PSIP1	33166246
PSMA1	31473953
PSMA2	53541374
PSMA3	21348295
PSMA4	23622505
PSMA5	67236872
PSMA6	25823867
PSMA7	39047662
PSMB1	52263483
PSMB10	56155204
PSMB3	9856692
PSMB4	34092009
PSMB8	21219009
PSMC1	17069473
PSMC2	21905215
PSMC3	32141699
PSMC4	37840410
PSMC5	35358231
PSMC6	34288091
PSMD1	10517713
PSMD11	32843831
PSMD12	15023334
PSMD13	17427760
PSMD14	31372045
PSMD2	14581256
PSMD3	18491139
PSMD4	32579517
PSMD5	18703434
PSMD6	19912867
PSMD7	18444088
PSME1	98566365
PSME2	14645214
PSPC1	37709664
PTBP1	203254635
PTGES2	18770952
PTGES3	4464064
PTGFRN	22067527
PTGS1	49419774
PTK2	16348534
PTK7	23988496
PTPN1	23895828
PTPN11	3611802
PTPN23	1280612
PTPN6	3904318
PTPRA	12297043
PTPRC	51897377
PTPRJ	2678794
PTRF	1516918326
PUF60	18607929
PURA	255487685
PXDN	49902118
PXN	12609644
PYCARD	15685568
PYGB	33346031
PYGL	3992113
QARS	17386665
QDPR	6954079
QKI	12164787
QSOX1	14956991
RAB10	149909596
RAB11A	191060985
RAB14	242362946
RAB18	21169494
RAB1A	126643640
RAB1B	633478022
RAB21	80926196
RAB27A	38764671
RAB2A	182507131
RAB35	47737004
RAB3D	17165049
RAB3GAP1	1885092
RAB5B	60135452
RAB5C	258729793
RAB6A	149178209
RAB7A	344685131
RAB8A	32402211
RAB8B	32977110
RAB9A	26543517
RAC1	264978618
RAD21	45413649
RAD23B	84232047
RAD50	6974982
RAE1	37493831
RAI14	11044871
RALA	150624787
RALB	254684620
RALGAPB	4645755
RALY	160965758
RAN	74221893
RANBP2	1752361
RAP1A	112493064
RAP1B	536254234
RAP2B	180981385
RARS	30183989
RBBP4	15466516
RBBP7	56067004
RBM14	15042350
RBM25	7772417
RBM39	25001412
RBM8A	33627289
RBMX	66311780
RCC1	12695817
RCN1	77257778
RCN2	21243026
RDH11	43841623
RDH13	9636291
RDH14	16820535
RDX	80440539
RECQL	33210451
REEP5	150262560
RELA	10585024
RER1	32487083
RFTN1	36520312
RHOA	188371031
RHOG	105990690
RHOT2	5267439
RMDN3	10785323
RNF213	2210200
RNH1	43649752
RNPEP	1929969
RNPS1	38590621
ROCK1	3968562
ROCK2	5288584
RP2	19573366
RPA1	27031541
RPA3	57442740
RPL10	127509829
RPL10A	284583138
RPL11	169650374
RPL12	227273031
RPL13	350626860
RPL13A	122056441
RPL14	262200115
RPL15	74653168
RPL17	118263996
RPL18	133271978
RPL18A	38166375
RPL19	54582680
RPL22	276337602
RPL23A	186765658
RPL27A	104323146
RPL29	10279934
RPL3	206798008
RPL30	322279389
RPL32	167832435
RPL35	314453729
RPL35A	119346763
RPL4	206166076
RPL5	395402678
RPL6	192675334
RPL7	283516029
RPL7A	389742564
RPL8	125169258
RPL9	233715360
RPLP0	385748079
RPLP1	696858260
RPLP2	1030182601
RPN1	307136827
RPN2	316890348
RPRD1B	22041323
RPS10	181938193
RPS11	60868946
RPS12	355266151
RPS13	318217683
RPS14	362057386
RPS15A	263995561
RPS16	134276918
RPS17	253848213
RPS18	49191706
RPS19	186275240
