GeneID	LUAD_06N
ATP2C1	3153962
ATP5A1	795459505
ATP5B	892124425
ATP5C1	270533772
ATP5D	66938255
ATP5F1	83968050
ATP5H	170034733
ATP5J	182861001
ATP5J2	124932892
ATP5L	98885790
ATP5O	377634516
ATP6V0A1	11477255
ATP6V0D1	20857069
ATP6V1A	27934274
ATP6V1B2	43865912
ATP6V1C1	3332066
ATP6V1E1	17750732
ATP6V1F	19224465
ATP6V1H	34458640
B2M	441814274
BAG3	2400803
BAG5	5035335
BAG6	2950228
BANF1	406928773
BASP1	19454349
BAX	18189252
BAZ1B	2507249
BCAM	340144545
BCAP31	186253954
BCAT2	10985603
BCKDHA	15467427
BCKDHB	13548595
BCKDK	3016148
BCL2L13	610083
BCLAF1	9415121
BCS1L	1812860
BGN	NA
BLVRA	28686202
BLVRB	905225278
BRK1	50014558
BSG	60773789
BST1	36875705
BUB3	46540846
C14orf159	16862519
C14orf166	29283820
C16orf58	1058531
C1QB	76314597
C1QBP	11059682
C1QC	252803717
C1S	75336173
C3	290233894
C4A	2058917
C4B	152564854
C4BPA	261347958
C5	11834366
C7	15016187
C8A	20352495
C9	57048764
CA1	1586950554
CA2	444821021
CACYBP	7926249
CAD	974906
CALD1	54130387
CALM3	1147883555
CALR	527010155
CALU	46805005
CAMK2D	29085706
CAMK2G	13381700
CAND1	11167922
CANX	112265887
CAP1	146772287
CAPG	227763600
CAPN1	31908667
CAPN2	44291200
CAPNS1	110961165
CAPRIN1	5482943
CAPZA1	161624861
CAPZA2	97839769
CAPZB	106421060
CARKD	3995941
CASK	4359770
CAST	20477119
CAT	392147824
CAV1	806480531
CBR1	35391561
CBX1	25190224
CBX3	89850638
CBX5	20226019
CCAR1	7903658
CCAR2	10207428
CCDC22	2885140
CCDC47	19425348
CCDC6	3165849
CCT2	210660184
CCT3	125673276
CCT4	109693663
CCT5	147709023
CCT6A	176415379
CCT7	115144949
CCT8	87767333
CD14	32747585
CD151	98338605
CD163	30848953
CD2AP	1188420
CD44	108779477
CD47	253877577
CD55	55433883
CD59	651495935
CD74	18378454
CD81	247504582
CD9	384648616
CD97	11995249
CDC37	19701387
CDC42	251726184
CDC42BPA	901724
CDC42BPB	3141892
CDC5L	14579115
CDH1	18934337
CDH13	32689339
CES1	426635940
CFH	265909603
CFL1	536000594
CHCHD2	3415108
CHCHD3	80591351
CHD4	2545755
CHERP	1710048
CHID1	8322959
CHMP4B	20256219
CHMP6	23142133
CHP1	76520665
CIB1	6431761
CISD1	87106995
CISD2	5227526
CKAP4	136628409
CKAP5	208262
CKB	35149142
CLCC1	2819679
CLEC3B	33032585
CLIC1	40333048
CLIC4	24209776
CLINT1	7448431
CLIP1	168855
CLPB	6465827
CLTB	51622056
CLTC	191612458
CLU	485845902
CNDP2	21941367
CNN2	19169295
CNN3	10878523
CNOT1	750859
CNP	10506998
CNPY2	53703078
CNPY3	19022009
COL12A1	62535874
COL14A1	501144732
COL15A1	77118191
COL18A1	82006990
COL1A1	62113032
COL1A2	62403827
COL3A1	1022868
COL4A1	33976537
COL4A2	56011852
COL6A1	933397644
COL6A2	776624822
COL6A3	817112519
COLGALT1	21201592
COMT	130270170
COPA	15857592
COPB1	11576087
COPB2	10276974
COPE	13587894
COPG1	16164418
COPS2	2471872
COPS3	10026501
COPS4	13008342
COQ5	8108869
COQ9	1397967
CORO1A	106138276
CORO1B	26739138
CORO1C	157604646
COTL1	35779838
COX4I1	140468259
COX5A	294396174
COX5B	489662306
COX6B1	150085531
COX7A2	198444839
CP	394424733
CPM	20557954
CPNE1	59182420
CPNE2	6211753
CPNE3	94478645
CPOX	6373590
CPSF1	1651853
CPSF3	2407018
CPT1A	2124457
CPT2	26654556
CRAT	3502768
CRELD1	6716037
CRIP2	105823828
CRKL	5773972
CROCC	11353399
CRYAB	61977764
CRYZ	31371186
CS	108164032
CSDE1	1299629
CSE1L	1266905
CSK	374718
CSNK1A1	5385613
CSNK2A1	41353081
CSNK2A2	8627036
CSNK2B	36809189
CSPG4	12793170
CSRP1	132606647
CSRP2	6864722
CSTB	129825579
CTBP1	8378387
CTNNB1	38381989
CTNND1	27571518
CTSA	6599243
CTSB	127155302
CTSC	13436884
CTSD	327663984
CTSH	79384598
CTSS	59655154
CTSZ	130640032
CTTN	6699191
CUL3	686619
CUX1	817945
CYB5A	853370829
CYB5B	82225065
CYB5R1	65707587
CYB5R3	297173389
CYBB	24866242
CYC1	37494285
CYFIP1	11151898
CYP20A1	2778039
CYP27A1	18245239
DAD1	29718084
DAG1	13809630
DARS	13709942
DARS2	3034993
DAZAP1	20824114
DBI	84381824
DBN1	34965146
DBNL	16637207
DBT	25660565
DCN	1878567600
DCTN1	20758080
DCTN2	70126435
DCTN4	6964745
DCXR	13928390
DDAH1	48052811
DDAH2	156655399
DDB1	14630180
DDOST	41580447
DDRGK1	5924765
DDX1	18993638
DDX17	38806971
DDX18	2038366
DDX23	4885752
DDX39B	73495910
DDX3X	18217956
DDX5	35087405
DDX6	5490024
DECR1	80395958
DEK	14538273
DERA	7661015
DHRS7	41200149
DHRS7B	7031896
DHX15	9452400
DHX30	301731
DHX9	72310462
DIABLO	28164743
DIAPH1	2308491
DKC1	8356416
DLAT	27267066
DLD	74398764
DLST	99161274
DNM1L	1096323
DNM2	18731773
DNPEP	15722214
DOCK1	108468
DOCK11	1575692
DOCK2	613886
DOCK4	445106
DOCK6	185449
DOCK9	1425980
DPM1	23177742
DPT	688971056
DPYSL2	262379345
DPYSL3	120018494
DST	136748
DSTN	95299359
DTX3L	1066050
DTYMK	5650668
DUT	11368587
DYNC1H1	29476392
DYNC1I2	30546151
DYNC1LI1	10929487
DYNC1LI2	15285781
DYNLL1	44370876
DYNLRB1	46894095
DYSF	17383592
ECE1	1690335
ECH1	116131834
ECHDC1	41819202
ECHS1	170629133
ECI1	45161025
ECI2	10833294
ECM1	46627782
EDC4	1561733
EEA1	16811460
EEF1A1	286008566
EEF1B2	34515437
EEF1D	47852000
EEF1E1	7003406
EEF1G	33559337
EEF2	61167726
EEFSEC	4770933
EFEMP1	157134220
EFEMP2	50215235
EFHD2	15743983
EFR3A	2182696
EFTUD2	24514771
EGFR	2960756
EHD1	58936861
EHD2	349162971
EHD3	5722716
EHD4	33209315
EHHADH	683337
EIF1	103476910
EIF2AK2	2207269
EIF2S1	72485730
EIF2S2	25702299
EIF2S3	53057259
EIF3A	13870015
EIF3B	15970206
EIF3C	14355560
EIF3D	12349416
EIF3E	5010463
EIF3F	6069814
EIF3G	8537013
EIF3H	11397922
EIF3I	17919465
EIF3L	10442263
EIF3M	8514722
EIF4A1	39020823
EIF4A2	14660801
EIF4A3	66565701
EIF5	4118039
EIF5A	131014076
EIF6	64700542
ELAVL1	59419180
ELMO1	8638619
ELMO2	1890453
ELMOD2	9489781
EMC1	4959128
EMC2	24397577
EMD	53280851
EMILIN1	101030722
EMILIN2	7344070
EML4	1579547
ENDOD1	13119469
ENG	6489862
ENO1	269468426
ENPP4	1773765
ENTPD1	89371894
EPB41	208206644
EPB41L1	3673457
EPB41L2	56124978
EPB41L3	10100939
EPCAM	24318718
EPHX1	242388222
EPN1	22498262
EPPK1	629649
EPRS	5878115
EPS15	2830247
EPS15L1	2888439
EPS8L2	1452783
ERAP1	21169843
ERBB2IP	454926
ERGIC1	73173037
ERGIC2	2552527
ERH	95034756
ERLEC1	985191
ERLIN1	9686990
ERLIN2	66717965
ERMP1	7584537
ERO1L	10670091
ERP29	111621232
ERP44	104860078
ESD	47564432
ESYT1	61566069
ESYT2	85175048
ETFA	67435131
ETFB	64555598
ETFDH	7574668
ETHE1	34575777
EVL	3106966
EVPL	8606399
EWSR1	29381763
EXOC1	3646503
EXOC2	3851094
EXOC3	2549070
EXOC4	576076
EXOC7	3372973
EXOC8	2538782
EZR	88931219
F11R	23974360
F13A1	91501380
F2	137054094
F9	58810298
FABP5	62945531
FAF2	13157011
FAHD1	30173759
FAHD2A	6140066
FAM120A	9779041
FAM129A	4917265
FAM129B	18491821
FAM21C	3092006
FAM3C	6856282
FAM49B	11653540
FAM98B	9606448
FARP1	7882107
FARSA	15263230
FARSB	8615785
FASN	1656209
FBL	55208919
FBLN1	163646127
FBLN2	148177542
FBLN5	315560154
FBN1	283343070
FBP1	57666108
FCGRT	12469689
FCHO2	4442671
FDPS	4101411
FDXR	9032002
FECH	15925056
FERMT2	30701406
FERMT3	4222241
FGA	2005257297
FGB	NA
FGG	NA
FH	35841513
FHL2	23523986
FHOD1	4714854
FKBP15	2501094
FKBP1A	109390804
FKBP2	37350474
FKBP3	32080324
FKBP8	4928084
FKBP9	4072587
FLII	11413323
FLNB	71451471
FLNC	12046675
FLOT1	122737513
FLOT2	117580040
FMNL1	1979688
FMNL2	840554
FMR1	2964319
FN1	696933045
FNDC3A	484401
FSCN1	21831016
FUBP1	38112355
FUBP3	14252676
FUS	76115979
FXR1	8777421
FYCO1	1208952
G3BP1	5602242
G6PD	23624925
GALNT2	3682815
GAPDH	666305379
GARS	1083232
GATD3A	88707366
GBA	236480
GBAS	34773611
GBF1	1810430
GBP1	1186833
GC	236880495
GCA	139179868
GCN1L1	412529
GDI1	4971155
GDI2	55090441
GFM1	4370536
GGT5	23217522
GHDC	1432738
GID8	2939397
GIMAP1	24827309
GIMAP4	2513258
GIPC1	878645
GIT2	1815212
GLG1	21013658
GLIPR2	51308945
GLO1	14891156
GLRX	97598055
GLS	27225275
GLUD1	222481480
GLYR1	5909192
GNB1	631044786
GNB2	287393288
GNB2L1	175856136
GNB4	45889579
GNG12	368212686
GNG5	197071245
GNS	7233559
GOLGA2	2760867
GOLGA3	1737150
GOLGB1	2680623
GOLIM4	3753776
GORASP2	24788222
GOT2	68345875
GPC4	1514052
GPD1L	6300882
GPD2	18818020
GPI	29427651
GPNMB	184262750
GPR89B	688943
GPX1	85693331
GPX3	338374122
GRB2	65854444
GRHPR	27791053
GRPEL1	12115443
GSN	514057836
GSPT1	6608334
GSR	41429711
GSTK1	68959559
GSTP1	218150091
GTF2I	2740970
GTPBP4	302377
GUCY1B3	944972
GYG1	40188536
GYS1	1142691
H1F0	990886297
H1FX	64405792
H2AFV	423725756
H2AFY	365849751
H3F3A	NA
H6PD	10073858
HACD3	7288615
HADH	114818256
HADHA	231507081
HADHB	224192940
HARS	6283345
HBA1	NA
HBB	NA
HBD	NA
HCFC1	2910217
HDAC1	15835984
HDGF	16259254
HDLBP	15130991
HEBP2	7982309
HEXA	5379086
HEXB	15537851
HGS	5699914
HIBADH	29829368
HIBCH	9476885
HINT1	87341122
HINT2	28887262
HIP1	25312550
HIST1H1B	115830657
HIST1H1D	1672937003
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	35275513
HLA-A	137078321
HLA-B	21589199
HLA-C	11060340
HLA-DPA1	19368049
HLA-DRA	379925449
HLA-DRB1	147414073
HLA-E	10564164
HM13	8982367
HMGB1	453629636
HMGB2	658802327
HMGCL	19546577
HMOX1	4255678
HMOX2	9464393
HNRNPA0	31474838
HNRNPA1	249736054
HNRNPA2B1	531606869
HNRNPA3	581104407
HNRNPC	389596830
HNRNPD	372698340
HNRNPDL	58536153
HNRNPF	83340077
HNRNPH1	215704076
HNRNPH2	66271929
HNRNPH3	128241032
HNRNPK	342018113
HNRNPL	164788995
HNRNPM	77491491
HNRNPR	88480756
HNRNPU	164194737
HNRNPUL1	18129226
HNRNPUL2	46073150
HOOK3	3389283
HP1BP3	110321330
HPCAL1	15422666
HPRT1	21451091
HPX	211404328
HRAS	25066439
HRG	288817313
HSBP1	8259820
HSD17B10	161155065
HSD17B11	47470343
HSD17B12	71959524
HSD17B4	122370590
HSDL2	41503898
HSP90AA1	51722904
HSP90AB1	143594364
HSP90B1	420788372
HSPA1B	199905805
HSPA4	15039887
HSPA5	616763774
HSPA8	481951170
HSPA9	116514971
HSPB1	219882789
HSPD1	317039271
HSPE1	238692284
HSPG2	320487336
HSPH1	2105887
HUWE1	1045143
HYOU1	51113407
IARS	1369843
IARS2	16662190
IBA57	5671467
ICAM1	78445878
IDH1	22425094
IDH2	156195207
IDH3A	28359775
IDH3B	18157787
IDH3G	22670409
IFI16	10006671
IFI30	73337125
IFIT1	294422
IGF2R	4320451
IGFBP7	54029875
IGHA1	740472526
IGHG1	NA
IGHG2	1721852719
IGHG3	730993907
IGHG4	102913090
IGHM	1009119432
IGHV3-7	75738985
IGJ	57530993
IGKC	NA
IGKV3-20	298581154
IGLC2	865869842
IGLL5	217324609
IK	7851612
IKBIP	10714251
ILF2	65269780
ILF3	89149311
ILK	48329772
ILVBL	12381428
IMMT	83763186
IMPDH2	17671748
INF2	1805608
IPO5	4997344
IPO7	822341
IQGAP1	78623910
IQGAP2	4001635
ISOC2	33735854
ITCH	2232332
ITGA1	99669104
ITGA2	30748895
ITGA3	50705860
ITGA5	8292253
ITGA6	20637726
ITGAL	2147497
ITGAM	42132425
ITGAV	17488536
ITGAX	6309074
ITGB1	225060355
ITGB2	49911778
ITGB5	11183714
ITIH1	125287401
ITIH2	187530674
ITIH4	32636106
ITPR1	3542846
ITPR2	454066
ITPR3	2635221
IVD	55318034
JAK1	221333
JUP	9321144
KANK2	58273721
KARS	14272492
KCTD12	73840525
KDELC2	12364913
KDSR	5976012
KHDRBS1	30649351
KHSRP	60030230
KIAA0196	780777
KIAA1033	1915193
KIF13B	679273
KIF5B	11734372
KLC1	1826646
KNG1	118257874
KPNB1	32462917
KRT1	33498230
KRT10	22597034
KRT17	57410876
KRT18	245488322
KRT19	279288630
KRT2	7204910
KRT7	284705235
KRT8	300165665
KRT9	3941686
KTN1	14378459
LACTB	27490588
LAMA4	68019701
LAMA5	73004262
LAMB1	77312056
LAMB2	138350514
LAMC1	195110042
LAMP1	172838478
LAMTOR1	37151055
LAMTOR3	60649150
LAMTOR5	99425675
LANCL1	10376531
LAP3	40644578
LARS	4261023
LASP1	35338190
LBP	17128974
LBR	8183255
LCP1	47287597
LDHA	102088325
LDHB	121710430
LEMD2	17864294
LEMD3	884981
LETM1	10999565
LGALS1	NA
LGALS3	961753587
LGALS3BP	64859891
LGALS9	8481349
LIG3	1630431
LIMA1	6015928
LIMCH1	16955140
LIMS1	45067265
LIN7C	53597641
LLGL2	1043716
LMAN1	96551586
LMAN2	56704333
LMAN2L	1654012
LMCD1	5201114
LMNB1	280640805
LMNB2	417959938
LMO7	1506031
LNP	5359907
LNPEP	1232564
LONP1	18963560
LPCAT1	15153395
LPCAT2	12316824
LPP	81423977
LRP1	38238193
LRPAP1	26569233
LRPPRC	13472625
LRRC47	9203084
LRRC59	39446535
LRRFIP1	2700045
LRRFIP2	6291752
LSP1	30323995
LSS	1189911
LTA4H	32578350
LTBP1	7401552
LTBP2	77874401
LUC7L2	22251052
LUM	1940701179
LYN	4655906
LYZ	570487975
M6PR	22781313
MACF1	9953815
MAGOH	12817641
MANF	40042932
MAOA	100197347
MAOB	113815422
MAP1B	81094
MAP1S	919989
MAP4	4800628
MAPK1	49305792
MAPK3	18759594
MAPRE1	21364020
MARC2	14598945
MARCKS	26434981
MARS	1076965
MATR3	45601686
MCAM	23445723
MCCC1	18402738
MCCC2	18050307
MCU	31317809
MDH1	46164481
MDH2	429565759
ME2	17231281
MECP2	71612220
METAP2	8836953
METTL7A	167731253
MFAP2	544844119
MFGE8	8141798
MFN2	4081740
MGAT1	6498025
MGST3	31526057
MIA2	1716573
MIA3	1903046
MIF	94233965
MLEC	14457815
MLLT4	793785
MLYCD	9128244
MMP2	16119175
MMRN2	60390782
MNDA	55669705
MOGS	14419109
MPO	292948701
MPRIP	12571423
MPST	24947864
MRC2	20605768
MRE11A	3001307
MRPS22	8503259
MSN	623650521
MSRA	4184161
MTA2	7078868
MTAP	4622372
MTCH1	7565087
MTCH2	52181432
MT-CO2	155206789
MTDH	22928904
MTHFD1	5545191
MTOR	774001
MTPN	5573265
MTX1	5752027
MTX2	24474871
MUC1	2608867
MUT	4452632
MVP	142217771
MYADM	118609892
MYCBP	5870373
MYDGF	67869757
MYH10	435734012
MYH11	560207911
MYH14	111287823
MYH9	947363629
MYL12B	1025650202
MYL6	1476521676
MYL6B	1213793381
MYL9	549420817
MYLK	16979566
MYO18A	11931206
MYO1B	41120881
MYO1C	213936283
MYO1D	28545606
MYO1E	1762071
MYO1F	12666189
MYO1G	12620073
MYO5A	1361431
MYO6	7780330
MYOF	47377079
NBAS	590292
NCEH1	22284017
NCKAP1	5148626
NCL	141403640
NCLN	16047688
NCSTN	4934990
NDRG1	22349716
NDUFA10	23857963
NDUFA12	42883028
NDUFA13	63383955
NDUFA5	50309730
NDUFA6	11014074
NDUFA8	62822512
NDUFA9	24710715
NDUFAB1	19608075
NDUFB10	56927737
NDUFB4	64263679
NDUFB9	22044165
NDUFS1	63972864
NDUFS2	22386280
NDUFS3	29238217
NDUFS6	88000204
NDUFS8	28312146
NDUFV1	50405159
NDUFV2	35456704
NECAP2	4568618
NEK7	2385942
NFIC	11816471
NFKB1	1952582
NFS1	4468688
NHP2L1	84173094
NID1	438705663
NID2	212144468
NLRX1	1247865
NME1	12062726
NME2	194434409
NME3	28640025
NMT1	1263728
NNT	36101306
NOMO2	8730576
NONO	144076246
NOP56	33798859
NOP58	12332951
NPC2	54849207
NPEPPS	5552683
NPM1	193046223
NPTN	25271568
NRP1	10420431
NSF	24247726
NSFL1C	17892963
NT5E	27528354
NUCB1	116890179
NUCB2	27746142
NUDT21	34834002
NUMA1	39890772
NUP133	1662297
NUP155	3471515
NUP160	1301286
NUP205	3130037
NUP210	2862962
NUP35	6405810
NUP43	7123009
NUP54	5447521
NUP62	15699264
NUP88	2588520
NUP93	3597321
NUP98	3042622
NUTF2	38583671
OAS2	175179
OAT	11716431
OCIAD1	43463647
ODR4	7314962
OGDH	55785592
OGN	1629147908
OGT	1621454
OLA1	3358632
OLFML3	259063751
OPA1	26963476
ORM1	919425281
OS9	7381948
OSBPL8	1587983
OSTF1	15583737
OXCT1	10304739
OXSR1	1647607
P4HA1	9078576
P4HB	333018586
PA2G4	84587157
PABPC1	42793767
PABPN1	48428372
PACSIN2	63831900
PAFAH1B1	15948033
PAFAH1B2	30490252
PAICS	13689746
PAK2	8886258
PALLD	23817388
PAPSS2	3638172
PARK7	159580392
PARP1	33439652
PARP4	1412511
PARP9	492688
PARVA	31962102
PBXIP1	3054197
PCBP1	61029050
PCBP2	70759902
PCCA	11460461
PCCB	17778386
PCK2	24357797
PCMT1	119292647
PCYOX1	91263628
PDCD6	78052617
PDCD6IP	33917217
PDE12	1324804
PDGFRB	23934225
PDHA1	61698775
PDHB	63677844
PDHX	9766301
PDIA3	592371267
PDIA4	96059296
PDIA5	40875636
PDIA6	347206119
PDLIM1	144947989
PDLIM5	6008304
PDLIM7	44538809
PDP1	4563571
PDPR	2092924
PDS5A	3185924
PDS5B	2917146
PDXK	12012029
PEBP1	134973556
PECAM1	65137639
PEF1	35970593
PELP1	5816963
PEX11B	5939229
PFDN5	6172335
PFKL	35902638
PFKM	14848844
PFKP	5426661
PFN1	276804003
PGAM1	62256793
PGD	31015710
PGK1	256959403
PGLYRP2	13491207
PGM1	12264431
PGM2	8152172
PGRMC1	92424485
PGRMC2	57171382
PHB	230603528
PHB2	165364513
PHGDH	15765562
PHIP	515888
PI4K2A	3946681
PICALM	9726864
PIGK	4855105
PIGS	1049755
PIGT	1528764
PIP4K2A	14785385
PITRM1	6349169
PKM	244377350
PLCB3	1282433
PLD3	7505200
PLEC	101799757
PLEKHO2	20983363
PLG	463477287
PLIN3	7841946
PLOD1	3611242
PLOD3	7050763
PLRG1	3467359
PLS3	30077012
PLXDC2	12962174
PLXNB2	8595236
PML	59058738
PMPCA	2837217
PMPCB	7526237
PNN	11702004
PNP	28990163
PNPLA6	4788769
PNPT1	4410218
POFUT1	2318633
POLR2A	2932046
POLR2B	6673043
POLR2C	12544619
POLR2E	12436449
PON2	26385865
POR	40798150
POSTN	564975534
PPA1	13064181
PPA2	43790716
PPFIBP1	4431929
PPIA	785730829
PPIB	505388150
PPIL1	14870235
PPL	20670310
PPOX	3427887
PPP1CA	52057446
PPP1CB	8055216
PPP1R12A	6107650
PPP1R7	8333592
PPP1R9B	3865395
PPP2CA	13269415
PPP2R1A	44800027
PPP2R2A	3903282
PPP3CA	8684789
PPP3R1	8898223
PPT1	16614815
PRCP	4266377
PRDX1	604582718
PRDX2	1347089851
PRDX3	232407410
PRDX4	41037014
PRDX5	128629648
PRDX6	264750996
PREB	25482946
PRELP	1316517842
PREP	311550
PRKAA1	3012529
PRKACA	6267221
PRKAR1A	29979525
PRKAR2A	26084683
PRKCA	7770412
PRKCD	4977682
PRKCDBP	107585513
PRKCSH	113323968
PRKDC	17308352
PRKRA	11882047
PRMT1	2664185
PRPF19	91721556
PRPF40A	7689935
PRPF4B	626563
PRPF6	4485812
PRPF8	14742275
PRPS1	123432428
PRPSAP1	6649136
PRPSAP2	16545150
PSAP	45979829
PSIP1	16568109
PSMA1	19139795
PSMA2	31214904
PSMA3	55892742
PSMA4	23593158
PSMA5	93182695
PSMA6	37561009
PSMA7	76735373
PSMB1	48140444
PSMB10	21298275
PSMB3	9632564
PSMB4	26787449
PSMB8	28211900
PSMC1	11263858
PSMC2	16686329
PSMC3	23073273
PSMC4	23293583
PSMC5	29773068
PSMC6	43064484
PSMD1	5579818
PSMD11	13289613
PSMD12	5187390
PSMD13	4519566
PSMD14	12230517
PSMD2	12248085
PSMD3	12486924
PSMD4	14932665
PSMD5	13991494
PSMD6	17005565
PSMD7	29136112
PSME1	27184667
PSME2	19576223
PSPC1	33093341
PTBP1	140040128
PTGES2	7041890
PTGES3	30599093
PTGFRN	22148335
PTGS1	6397354
PTK2	1268629
PTK7	5587140
PTPN1	9290711
PTPN11	3061467
PTPN23	318631
PTPN6	2380040
PTPRA	2356443
PTPRC	27657653
PTPRJ	2196197
PTRF	681413152
PUF60	9646355
PURA	100482495
PXDN	26479247
PXN	8492290
PYCARD	11215462
PYGB	12283048
PYGL	5266936
QARS	5707096
QDPR	40116344
QKI	10624064
QSOX1	5399630
RAB10	34163715
RAB11A	49401368
RAB14	42218503
RAB18	6751784
RAB1A	20887240
RAB1B	93691140
RAB21	10548923
RAB27A	8572631
RAB2A	95570340
RAB35	17257078
RAB3D	13327701
RAB3GAP1	491804
RAB5B	23895958
RAB5C	61838207
RAB6A	28779815
RAB7A	114165066
RAB8A	12397654
RAB8B	12646269
RAB9A	5068885
RAC1	175211233
RAD21	7485729
RAD23B	27100126
RAD50	4830542
RAE1	22966499
RAI14	3678054
RALA	20701258
RALB	79562817
RALGAPB	573114
RALY	114494069
RAN	110644122
RANBP2	428464
RAP1A	17409815
RAP1B	149165061
RAP2B	112575628
RARS	9426727
RBBP4	22890582
RBBP7	17565383
RBM14	17699202
RBM25	11865541
RBM39	6625259
RBM8A	6236557
RBMX	107866614
RCC1	31269834
RCN1	20040610
RCN2	24635884
RDH11	21451091
RDH13	1987372
RDH14	12147000
RDX	68804086
RECQL	9805903
REEP5	82646005
RELA	1982167
RER1	5454147
RFTN1	9818586
RHOA	106709247
RHOG	43302394
RHOT2	3831840
RMDN3	21698218
RNF213	166721
RNH1	92683173
RNPEP	1922971
RNPS1	19197649
ROCK1	2100006
ROCK2	3913264
RP2	13628387
RPA1	6547699
RPA3	16331432
RPL10	196418909
RPL10A	183573841
RPL11	129416132
RPL12	147248978
RPL13	274301907
RPL13A	92187989
RPL14	295785414
RPL15	26876092
RPL17	168949481
RPL18	178326698
RPL18A	169483840
RPL19	165893295
RPL22	357216741
RPL23A	275564536
RPL27A	189702298
RPL29	322200470
RPL3	100766355
RPL30	225994279
RPL32	84775062
RPL35	250744065
RPL35A	58028087
RPL4	188981524
RPL5	301700264
RPL6	202976909
RPL7	278010368
RPL7A	233237268
RPL8	221627141
RPL9	86885342
RPLP0	118966563
RPLP1	450538032
RPLP2	399317355
RPN1	103174049
RPN2	63235498
RPRD1B	15901011
RPS10	152014258
RPS11	81013978
RPS12	478305268
RPS13	163157813
RPS14	351076502
RPS15A	173971542
RPS16	57907318
RPS17	255934116
RPS18	193742967
RPS19	128998584
RPS2	83558958
RPS20	234126655
RPS21	171713745
RPS24	82427172
RPS25	158642107
RPS27A	586765247
