GeneID	LUAD_11T
CHMP4B	75391684
CHMP6	19823531
CHP1	20678836
CIB1	8219095
CISD1	150309836
CISD2	73132255
CKAP4	224151205
CKAP5	6657606
CKB	70750122
CLCC1	4565080
CLEC3B	20397058
CLIC1	343367767
CLIC4	70648464
CLINT1	23583459
CLIP1	4452739
CLPB	6218201
CLTB	90102937
CLTC	320484269
CLU	NA
CNDP2	105038318
CNN2	161858330
CNN3	52673011
CNOT1	2605859
CNP	30126062
CNPY2	146799853
CNPY3	23080270
COL12A1	18654008
COL14A1	459206695
COL15A1	27983286
COL18A1	64822610
COL1A1	214912299
COL1A2	237629928
COL3A1	7595652
COL4A1	26584015
COL4A2	22784740
COL6A1	369672344
COL6A2	283356621
COL6A3	311619977
COLGALT1	25238605
COMT	142498356
COPA	77260982
COPB1	65107501
COPB2	63326268
COPE	67055148
COPG1	79165885
COPS2	17242138
COPS3	18360666
COPS4	16892366
COQ5	9097190
COQ9	18873479
CORO1A	305469910
CORO1B	77892867
CORO1C	232752812
COTL1	185364175
COX4I1	366551098
COX5A	153068721
COX5B	303544779
COX6B1	216118823
COX7A2	282391602
CP	100029195
CPM	15198560
CPNE1	33908319
CPNE2	3956780
CPNE3	113360646
CPOX	11024505
CPSF1	15103418
CPSF3	5412643
CPT1A	4539139
CPT2	59731409
CRAT	10599210
CRELD1	6680132
CRIP2	122142337
CRKL	30472255
CROCC	2832470
CRYAB	60570088
CRYZ	157132440
CS	349560777
CSDE1	9324269
CSE1L	246793390
CSK	12317799
CSNK1A1	5083037
CSNK2A1	23862798
CSNK2A2	10963996
CSNK2B	36975457
CSPG4	889669
CSRP1	702838231
CSRP2	47673830
CSTB	1201049693
CTBP1	49314308
CTNNB1	85158274
CTNND1	66862678
CTSA	23484874
CTSB	469846835
CTSC	55257440
CTSD	1863054938
CTSH	426486164
CTSS	52461529
CTSZ	184914725
CTTN	49378590
CUL3	14149276
CUX1	2984992
CYB5A	725752699
CYB5B	123805615
CYB5R1	121441111
CYB5R3	400522371
CYBB	65487546
CYC1	101321391
CYFIP1	20802226
CYP20A1	9787780
CYP27A1	35285126
DAD1	218318378
DAG1	12455793
DARS	79809107
DARS2	9894561
DAZAP1	60741944
DBI	318139112
DBN1	27474054
DBNL	48590033
DBT	38501649
DCN	750426714
DCTN1	23174104
DCTN2	94075665
DCTN4	9160060
DCXR	160525067
DDAH1	154109877
DDAH2	125568493
DDB1	43567364
DDOST	163901726
DDRGK1	22371910
DDX1	65882998
DDX17	94418937
DDX18	4949595
DDX23	14900354
DDX39B	249700896
DDX3X	41324317
DDX5	108498379
DDX6	20441344
DECR1	207722724
DEK	31785013
DERA	14330777
DHRS7	68358321
DHRS7B	15736034
DHX15	68568081
DHX30	1535834
DHX9	149059589
DIABLO	30362955
DIAPH1	15828227
DKC1	49445278
DLAT	42665032
DLD	83059452
DLST	118185652
DNM1L	12248201
DNM2	27791600
DNPEP	60821446
DOCK1	1117458
DOCK11	1709809
DOCK2	7031887
DOCK4	966390
DOCK6	360964
DOCK9	1463550
DPM1	18174826
DPT	314948952
DPYSL2	407451441
DPYSL3	188494065
DST	93172
DSTN	233310366
DTX3L	5582296
DTYMK	19738096
DUT	18471574
DYNC1H1	44962968
DYNC1I2	21316592
DYNC1LI1	7832827
DYNC1LI2	18411695
DYNLL1	262515267
DYNLRB1	109931938
DYSF	7803903
ECE1	3045820
ECH1	193588843
ECHDC1	35072541
ECHS1	259555013
ECI1	102602952
ECI2	38842861
ECM1	3035301
EDC4	4983081
EEA1	26164956
EEF1A1	1084731896
EEF1B2	122601543
EEF1D	248953079
EEF1E1	37532418
EEF1G	200075524
EEF2	248225418
EEFSEC	10355470
EFEMP1	293554047
EFEMP2	119843600
EFHD2	61398382
EFR3A	2075754
EFTUD2	43144559
EGFR	4089305
EHD1	35240918
EHD2	151945722
EHD3	6780517
EHD4	42338896
EHHADH	2232099
EIF1	170982757
EIF2AK2	8230194
EIF2S1	85572845
EIF2S2	35710637
EIF2S3	101831201
EIF3A	39275198
EIF3B	39770227
EIF3C	32800111
EIF3D	27555063
EIF3E	24233359
EIF3F	29992399
EIF3G	18115768
EIF3H	28108597
EIF3I	59409353
EIF3L	23252724
EIF3M	17432002
EIF4A1	203184269
EIF4A2	37676525
EIF4A3	143422253
EIF5	38043501
EIF5A	505003896
EIF6	114038545
ELAVL1	73872102
ELMO1	15044972
ELMO2	8102171
ELMOD2	16272102
EMC1	11368227
EMC2	20192311
EMD	96688358
EMILIN1	352166988
EMILIN2	28202948
EML4	39917006
ENDOD1	18309356
ENG	24675754
ENO1	1944954161
ENPP4	8073944
ENTPD1	22049302
EPB41	38984414
EPB41L1	15215345
EPB41L2	40943654
EPB41L3	4052723
EPCAM	21164679
EPHX1	556797376
EPN1	22834508
EPPK1	5886825
EPRS	44643641
EPS15	8685752
EPS15L1	7773925
EPS8L2	3732403
ERAP1	43351407
ERBB2IP	1787981
ERGIC1	168277928
ERGIC2	11766630
ERH	338585792
ERLEC1	5663475
ERLIN1	13278146
ERLIN2	89325495
ERMP1	7608784
ERO1L	68132889
ERP29	124822070
ERP44	111899166
ESD	110800817
ESYT1	99671869
ESYT2	23357617
ETFA	165469652
ETFB	155528116
ETFDH	27205596
ETHE1	57880345
EVL	15167341
EVPL	27854187
EWSR1	28652339
EXOC1	3186890
EXOC2	4493869
EXOC3	4763271
EXOC4	5180475
EXOC7	2718582
EXOC8	3645003
EZR	216684077
F11R	29417969
F13A1	326564855
F2	100587112
F9	12851685
FABP5	627926609
FAF2	36750930
FAHD1	39970105
FAHD2A	16242238
FAM120A	13163131
FAM129A	54947394
FAM129B	37947872
FAM21C	3427909
FAM3C	28849813
FAM49B	67530646
FAM98B	27260920
FARP1	7832827
FARSA	15871066
FARSB	26368018
FASN	20570963
FBL	61537742
FBLN1	398876817
FBLN2	261104432
FBLN5	192651476
FBN1	486556615
FBP1	173638663
FCGRT	39514489
FCHO2	16483766
FDPS	19224630
FDXR	30514596
FECH	3866560
FERMT2	64319670
FERMT3	36839880
FGA	232178877
FGB	374481116
FGG	377724653
FH	102030347
FHL2	226608035
FHOD1	4604923
FKBP15	6961114
FKBP1A	731528625
FKBP2	206180971
FKBP3	156499103
FKBP8	16160792
FKBP9	21381134
FLII	16515224
FLNB	97743432
FLNC	9912281
FLOT1	72134433
FLOT2	59085034
FMNL1	5464146
FMNL2	3875962
FMR1	4524835
FN1	581755829
FNDC3A	3612214
FSCN1	77385805
FUBP1	49249393
FUBP3	10248164
FUS	108910100
FXR1	11656852
FYCO1	3657358
G3BP1	28990205
G6PD	64921538
GALNT2	6395069
GAPDH	NA
GARS	14358277
GATD3A	174371243
GBA	11201648
GBAS	123070953
GBF1	3443024
GBP1	16969838
GC	218887551
GCA	40838696
GCN1L1	8125215
GDI1	29320542
GDI2	171719721
GFM1	11614694
GGT5	58556522
GHDC	8471772
GID8	8609536
GIMAP1	14604783
GIMAP4	20635537
GIPC1	974071
GIT2	4338102
GLG1	29678533
GLIPR2	84751743
GLO1	125306863
GLRX	84491651
GLS	30260143
GLUD1	217213681
GLYR1	19168714
GNB1	609536277
GNB2	198102692
GNB2L1	313811939
GNB4	50765568
GNG12	540452256
GNG5	203602438
GNS	20975046
GOLGA2	9715445
GOLGA3	10277464
GOLGB1	7905483
GOLIM4	8862808
GORASP2	43249273
GOT2	115624406
GPC4	13718170
GPD1L	30619482
GPD2	62854304
GPI	180318603
GPNMB	323957936
GPR89B	4787567
GPX1	339767329
GPX3	240608940
GRB2	144067374
GRHPR	67343669
GRPEL1	23836991
GSN	756508593
GSPT1	31524902
GSR	133318157
GSTK1	196753314
GSTP1	956882552
GTF2I	20376773
GTPBP4	3726613
GUCY1B3	1825590
GYG1	28046771
GYS1	6765520
H1F0	NA
H1FX	139821198
H2AFV	1156998853
H2AFY	585613392
H3F3A	NA
H6PD	18950868
HACD3	47874937
HADH	263256361
HADHA	280617678
HADHB	297375354
HARS	38220038
HBA1	NA
HBB	NA
HBD	NA
HCFC1	5840495
HDAC1	44241550
HDGF	181221788
HDLBP	44757407
HEBP2	41628198
HEXA	36793925
HEXB	92681901
HGS	16673112
HIBADH	72497187
HIBCH	53556238
HINT1	222412476
HINT2	84073002
HIP1	15088456
HIST1H1B	622722437
HIST1H1D	NA
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	97383523
HLA-A	72999364
HLA-B	12996182
HLA-C	24203353
HLA-DPA1	310564835
HLA-DRA	1127187727
HLA-DRB1	210235063
HLA-E	3553742
HM13	21909011
HMGB1	552825966
HMGB2	708891111
HMGCL	58130091
HMOX1	13663005
HMOX2	32763055
HNRNPA0	70107729
HNRNPA1	670966627
HNRNPA2B1	1185315385
HNRNPA3	478883029
HNRNPC	414782539
HNRNPD	597216104
HNRNPDL	41373478
HNRNPF	101663020
HNRNPH1	444901570
HNRNPH2	90390066
HNRNPH3	93188013
HNRNPK	513804687
HNRNPL	183038054
HNRNPM	215540739
HNRNPR	116794045
HNRNPU	194524674
HNRNPUL1	52885041
HNRNPUL2	83216204
HOOK3	3484597
HP1BP3	117968175
HPCAL1	55486038
HPRT1	34318483
HPX	412889942
HRAS	37163380
HRG	146505143
HSBP1	53628471
HSD17B10	229699948
HSD17B11	119130613
HSD17B12	105233329
HSD17B4	143109977
HSDL2	31142599
HSP90AA1	295494770
HSP90AB1	574712079
HSP90B1	605599332
HSPA1B	637437978
HSPA4	61085318
HSPA5	1785542191
HSPA8	891006821
HSPA9	424562343
HSPB1	1522087975
HSPD1	567129650
HSPE1	1752789660
HSPG2	205049545
HSPH1	13746922
HUWE1	8835975
HYOU1	83367026
IARS	19602888
IARS2	41219790
IBA57	19359935
ICAM1	56585738
IDH1	238235679
IDH2	296415078
IDH3A	32571554
IDH3B	25323156
IDH3G	27150192
IFI16	51276702
IFI30	328914429
IFIT1	571608
IGF2R	9589210
IGFBP7	53847934
IGHA1	1098714692
IGHG1	NA
IGHG2	405702328
IGHG3	37256044
IGHG4	103932551
IGHM	516631143
IGHV3-7	150002726
IGJ	81620773
IGKC	NA
IGKV3-20	188016273
IGLC2	1825049896
IGLL5	151603670
IK	7788021
IKBIP	24303855
ILF2	155175516
ILF3	82588377
ILK	108291700
ILVBL	18325828
IMMT	141631489
IMPDH2	45180289
INF2	6255388
IPO5	21564727
IPO7	26130857
IQGAP1	264934703
IQGAP2	36577568
ISOC2	73308242
ITCH	2128618
ITGA1	37342353
ITGA2	20548507
ITGA3	7672223
ITGA5	11603479
ITGA6	6021755
ITGAL	3404574
ITGAM	20210267
ITGAV	30966856
ITGAX	18271537
ITGB1	130477203
ITGB2	71553885
ITGB5	16923378
ITIH1	52816157
ITIH2	65287005
ITIH4	21360933
ITPR1	4267710
ITPR2	4945473
ITPR3	23104438
IVD	67720340
JAK1	930725
JUP	63728959
KANK2	46663732
KARS	49045995
KCTD12	112118275
KDELC2	12258802
KDSR	13227446
KHDRBS1	135818080
KHSRP	56190470
KIAA0196	4991871
KIAA1033	4883562
KIF13B	3063377
KIF5B	28586076
KLC1	10335061
KNG1	72380348
KPNB1	86741154
KRT1	174799556
KRT10	107880462
KRT17	284303386
KRT18	1020858205
KRT19	656075510
KRT2	58289466
KRT7	966036026
KRT8	1474136663
KRT9	55650798
KTN1	94588099
LACTB	34277962
LAMA4	31006983
LAMA5	25731719
LAMB1	39082269
LAMB2	67624391
LAMC1	120315205
LAMP1	68982015
LAMTOR1	82305445
LAMTOR3	95688390
LAMTOR5	289885665
LANCL1	50463528
LAP3	85790693
LARS	15998801
LASP1	120085250
LBP	12091668
LBR	15440141
LCP1	261804816
LDHA	1031730288
LDHB	808093492
LEMD2	45593939
LEMD3	3523587
LETM1	29483132
LGALS1	NA
LGALS3	1425930389
LGALS3BP	211482008
LGALS9	15517980
LIG3	2428084
LIMA1	21542644
LIMCH1	9016685
LIMS1	128299952
LIN7C	38638671
LLGL2	3030196
LMAN1	189001797
LMAN2	184004568
LMAN2L	10931256
LMCD1	66759236
LMNB1	356299709
LMNB2	397229336
LMO7	4417259
LNP	6893300
LNPEP	5112387
LONP1	44701442
LPCAT1	48461662
LPCAT2	10238657
LPP	147445904
LRP1	32531388
LRPAP1	59327727
LRPPRC	49797819
LRRC47	47025325
LRRC59	161198560
LRRFIP1	24409834
LRRFIP2	10148343
LSP1	90894034
LSS	6051961
LTA4H	208798260
LTBP1	23888374
LTBP2	110139412
LUC7L2	56507762
LUM	1143283266
LYN	15857769
LYZ	1343454028
M6PR	19665532
MACF1	17072044
MAGOH	41166018
MANF	145911561
MAOA	428506422
MAOB	102782155
MAP1B	5607822
MAP1S	15980304
MAP4	26819318
MAPK1	117281443
MAPK3	31074888
MAPRE1	45051590
MARC2	30188043
MARCKS	87497184
MARS	30291593
MATR3	96347788
MCAM	14388149
MCCC1	45730244
MCCC2	44405421
MCU	18512774
MDH1	202658293
MDH2	744252623
ME2	46223399
MECP2	81075275
METAP2	26492278
METTL7A	77506520
MFAP2	786975844
MFGE8	54443324
MFN2	5640308
MGAT1	23304153
MGST3	225336121
MIA2	4264071
MIA3	6899549
MIF	1322693550
MLEC	119596495
MLLT4	5087160
MLYCD	2255898
MMP2	36364651
MMRN2	7166975
MNDA	42552302
MOGS	38689076
MPO	29785169
MPRIP	16601545
MPST	55732199
MRC2	17807020
MRE11A	8779904
MRPS22	6799009
MSN	815334914
MSRA	8304988
MTA2	7094752
MTAP	20292342
MTCH1	27610222
MTCH2	130982206
MT-CO2	230959022
MTDH	60907897
MTHFD1	33388483
MTOR	3487280
MTPN	115149484
MTX1	17413958
MTX2	22347639
MUC1	15689750
MUT	40786210
MVP	253899209
MYADM	89665546
MYCBP	32837536
MYDGF	84349855
MYH10	496944714
MYH11	793360147
MYH14	69220848
MYH9	1406651235
MYL12B	NA
MYL6	1722358971
MYL6B	696988138
MYL9	534571196
MYLK	37210222
MYO18A	13677428
MYO1B	37995749
MYO1C	87196258
MYO1D	57801081
MYO1E	6703659
MYO1F	8501966
MYO1G	11357898
MYO5A	2540587
MYO6	55335921
MYOF	73631319
NBAS	1978190
NCEH1	49720511
NCKAP1	13540682
NCL	255314042
NCLN	34775757
NCSTN	7217374
NDRG1	273791217
NDUFA10	50528205
NDUFA12	100403843
NDUFA13	61908987
NDUFA5	84891406
NDUFA6	75515921
NDUFA8	106708999
NDUFA9	34642420
NDUFAB1	170621061
NDUFB10	114490128
NDUFB4	87941264
NDUFB9	94973474
NDUFS1	104837170
NDUFS2	62766425
NDUFS3	104651589
NDUFS6	128823623
NDUFS8	54689332
NDUFV1	78780736
NDUFV2	52529775
NECAP2	18153318
NEK7	11096983
NFIC	6534225
NFKB1	12695994
NFS1	21477804
NHP2L1	99509157
NID1	79030886
NID2	71087561
NLRX1	2034942
NME1	86294630
NME2	571037534
NME3	51992666
NMT1	22071914
NNT	111687965
NOMO2	21227323
NONO	330154088
NOP56	61271174
NOP58	33117083
NPC2	418640580
NPEPPS	43401515
NPM1	578108229
NPTN	31456831
NRP1	8805162
NSF	51209732
NSFL1C	27525486
NT5E	45426445
NUCB1	116277231
NUCB2	54775338
NUDT21	71328155
NUMA1	76453011
NUP133	6636328
NUP155	13214598
NUP160	6000547
NUP205	129642771
NUP210	7823350
NUP35	11224094
NUP43	16843180
NUP54	19380085
NUP62	38889604
NUP88	5861325
NUP93	23626708
NUP98	8927452
NUTF2	115842742
OAS2	9831233
OAT	20020736
OCIAD1	74869451
ODR4	17958377
OGDH	91935917
OGN	242576336
OGT	3691371
OLA1	27702546
OLFML3	17205655
OPA1	29910777
ORM1	483867375
OS9	2981732
OSBPL8	5484187
OSTF1	61719517
OXCT1	18772839
OXSR1	16175614
P4HA1	51346540
P4HB	847485541
PA2G4	129071318
PABPC1	98791244
PABPN1	38090751
PACSIN2	44580727
PAFAH1B1	32383938
PAFAH1B2	82895948
PAICS	65202150
PAK2	20270883
PALLD	32874750
PAPSS2	7482374
PARK7	473852522
PARP1	97215976
PARP4	9391822
PARP9	2027627
PARVA	57373247
PBXIP1	27032294
PCBP1	169821844
PCBP2	144649981
PCCA	29224691
PCCB	31209263
PCK2	34992659
PCMT1	149381371
PCYOX1	102215815
PDCD6	140721698
PDCD6IP	44121197
PDE12	5497994
PDGFRB	9760068
PDHA1	76180273
PDHB	114706329
PDHX	19206291
PDIA3	720232807
PDIA4	302533986
PDIA5	40683464
PDIA6	537480324
PDLIM1	154434728
PDLIM5	56662250
PDLIM7	80242783
PDP1	16129627
PDPR	6467051
PDS5A	7958030
PDS5B	8456150
PDXK	103332305
PEBP1	927766994
PECAM1	24623764
PEF1	85042173
PELP1	3058345
PEX11B	38136639
PFDN5	61398382
PFKL	106323847
PFKM	24886714
PFKP	40575209
PFN1	2032644001
PGAM1	403936161
PGD	137505274
PGK1	985323131
PGLYRP2	28525448
PGM1	95842133
PGM2	40120441
PGRMC1	190380504
PGRMC2	153424321
PHB	319318564
PHB2	298306749
PHGDH	25556213
PHIP	2801852
PI4K2A	9688811
PICALM	39466726
PIGK	7019400
PIGS	8975132
PIGT	4620829
PIP4K2A	19341219
PITRM1	26937407
PKM	864612840
PLCB3	3255230
PLD3	48789223
PLEC	221286131
PLEKHO2	22883161
PLG	79420966
PLIN3	67434790
PLOD1	21586262
PLOD3	12383145
PLRG1	15152121
PLS3	235119257
PLXDC2	19068996
PLXNB2	12569778
PML	45114968
PMPCA	17903902
PMPCB	19766156
PNN	21812050
PNP	74508043
PNPLA6	4449469
PNPT1	5617646
POFUT1	14577538
POLR2A	5079244
POLR2B	8813376
POLR2C	12420236
POLR2E	12181727
PON2	36663626
POR	88732543
POSTN	228449524
PPA1	101143113
PPA2	113139283
PPFIBP1	5216342
PPIA	NA
PPIB	780773335
PPIL1	46039773
PPL	52155172
PPOX	7469909
PPP1CA	223563262
PPP1CB	24047719
PPP1R12A	15749496
PPP1R7	22451081
PPP1R9B	7501745
PPP2CA	78285743
PPP2R1A	112548360
PPP2R2A	13622015
PPP3CA	25023580
PPP3R1	26196993
PPT1	98076539
PRCP	17788539
PRDX1	1234731480
PRDX2	686368508
PRDX3	335049024
PRDX4	158152906
PRDX5	974962805
PRDX6	489113336
PREB	19623914
PRELP	872289630
PREP	8494630
PRKAA1	18970183
PRKACA	35200114
PRKAR1A	52741530
PRKAR2A	160875520
PRKCA	13760071
PRKCD	9349929
PRKCDBP	54520732
PRKCSH	269700947
PRKDC	43761117
PRKRA	15074537
PRMT1	31857702
PRPF19	117503357
PRPF40A	13175630
PRPF4B	5762128
PRPF6	17734488
PRPF8	28399013
PRPS1	66955700
PRPSAP1	10121045
PRPSAP2	23653054
PSAP	363614105
PSIP1	25587912
PSMA1	123317776
PSMA2	43839836
PSMA3	64121192
PSMA4	68771971
PSMA5	108702437
PSMA6	91935917
PSMA7	120767034
PSMB1	86148953
PSMB10	15410024
PSMB3	53271604
PSMB4	54289389
PSMB8	54064505
PSMC1	31930926
PSMC2	55566090
PSMC3	48526953
PSMC4	34477134
PSMC5	43201304
PSMC6	47803514
PSMD1	25647491
PSMD11	50202919
PSMD12	21791000
PSMD13	25496981
PSMD14	27000982
PSMD2	31711766
PSMD3	33154967
PSMD4	33705200
PSMD5	29257212
PSMD6	43947680
PSMD7	52314793
PSME1	279694657
PSME2	140414473
PSPC1	40736917
PTBP1	178608363
PTGES2	9189099
PTGES3	220736353
PTGFRN	18098717
PTGS1	5786816
PTK2	5767066
PTK7	23277416
PTPN1	58835398
PTPN11	5355012
PTPN23	3436725
PTPN6	18694518
PTPRA	2025761
PTPRC	52070118
PTPRJ	1386679
PTRF	331313860
PUF60	25617597
PURA	105455786
PXDN	4835998
PXN	7184667
PYCARD	46426814
PYGB	175710366
PYGL	28430740
QARS	37853276
QDPR	36408432
QKI	11583709
QSOX1	25987491
RAB10	31821765
RAB11A	258050077
RAB14	138139634
RAB18	50394713
RAB1A	86954996
RAB1B	372736745
RAB21	60304251
RAB27A	23149913
RAB2A	129356640
RAB35	33266811
RAB3D	14303969
RAB3GAP1	5408605
RAB5B	47423934
RAB5C	158496428
RAB6A	138979805
RAB7A	251719789
RAB8A	22635184
RAB8B	10057863
RAB9A	19802511
RAC1	434720184
RAD21	26521336
RAD23B	80650759
RAD50	13878049
RAE1	46602543
RAI14	15764520
RALA	56037328
RALB	123544673
RALGAPB	1285896
RALY	150622281
RAN	365066120
RANBP2	7550156
RAP1A	52599225
RAP1B	457073306
RAP2B	68868319
RARS	48390596
RBBP4	43457338
RBBP7	80940376
RBM14	35113653
RBM25	29549027
RBM39	19581378
RBM8A	55186805
RBMX	136955019
RCC1	109323673
RCN1	177796088
RCN2	7588806
RDH11	44179700
RDH13	16953675
RDH14	21059211
RDX	36274075
RECQL	29745031
REEP5	450697455
RELA	8269435
RER1	78652239
RFTN1	10094571
RHOA	528532620
RHOG	135529449
RHOT2	12066129
RMDN3	17294042
RNF213	2808681
RNH1	285169029
RNPEP	53415621
RNPS1	46359103
ROCK1	4568420
ROCK2	7659724
RP2	12875375
RPA1	34024608
RPA3	106898097
RPL10	184439668
RPL10A	345723618
RPL11	268032681
RPL12	316994810
RPL13	133586353
RPL13A	207232767
RPL14	164699918
RPL15	92842821
RPL17	221832170
RPL18	274629920
RPL18A	122839553
RPL19	601502483
RPL22	546563274
RPL23A	510687580
RPL27A	137808070
RPL29	176884005
RPL3	213749357
RPL30	446790114
RPL32	322763845
RPL35	549618916
RPL35A	268884199
RPL4	241261864
RPL5	315973303
RPL6	225973625
RPL7	278815917
RPL7A	438713687
RPL8	499490507
RPL9	170225279
RPLP0	336275158
RPLP1	229098851
RPLP2	1112220296
RPN1	205603681
RPN2	432615179
RPRD1B	30722005
RPS10	85280970
RPS11	243220311
RPS12	801101360
RPS13	233912472
RPS14	507907879
RPS15A	256675355
RPS16	197177993
RPS17	382447639
RPS18	252455491
RPS19	332557046
