GeneID	LUAD_24T
ERLIN1	8064560
ERLIN2	118040028
ERMP1	38458029
ERO1L	198543774
ERP29	313799767
ERP44	172438340
ESD	139241958
ESYT1	129433578
ESYT2	87116580
ETFA	169779087
ETFB	161761911
ETFDH	12108431
ETHE1	56886326
EVL	11438719
EVPL	12256464
EWSR1	73618176
EXOC1	5675281
EXOC2	4751194
EXOC3	6695212
EXOC4	6354291
EXOC7	8121768
EXOC8	5447757
EZR	80629142
F11R	31189361
F13A1	107615996
F2	30975287
F9	13971802
FABP5	217101090
FAF2	32239951
FAHD1	19388588
FAHD2A	38223713
FAM120A	33919525
FAM129A	13849356
FAM129B	52133103
FAM21C	4030524
FAM3C	17529975
FAM49B	55154093
FAM98B	48657693
FARP1	14324803
FARSA	66083480
FARSB	47631989
FASN	97505814
FBL	202775392
FBLN1	279059833
FBLN2	132766380
FBLN5	39376480
FBN1	253827433
FBP1	90408689
FCGRT	21114118
FCHO2	11421145
FDPS	141931572
FDXR	25046476
FECH	31121576
FERMT2	40411493
FERMT3	46783935
FGA	292120547
FGB	477555848
FGG	512990966
FH	161472651
FHL2	73524756
FHOD1	2817654
FKBP15	8705440
FKBP1A	NA
FKBP2	125433021
FKBP3	290555319
FKBP8	47682318
FKBP9	29129184
FLII	30383943
FLNB	79757302
FLNC	10838408
FLOT1	66822968
FLOT2	77705685
FMNL1	10562488
FMNL2	5794353
FMR1	9595795
FN1	1542200222
FNDC3A	8758329
FSCN1	187076543
FUBP1	179640235
FUBP3	50439155
FUS	251411865
FXR1	64140770
FYCO1	961954
G3BP1	107774797
G6PD	1000824149
GALNT2	39831640
GAPDH	NA
GARS	51402871
GATD3A	89023079
GBA	80178638
GBAS	28549958
GBF1	5857237
GBP1	175082385
GC	167380188
GCA	134094880
GCN1L1	19842926
GDI1	70580293
GDI2	347215142
GFM1	30130828
GGT5	29594563
GHDC	6507773
GID8	5578676
GIMAP1	33354401
GIMAP4	24276310
GIPC1	12897082
GIT2	8853131
GLG1	26727226
GLIPR2	105069885
GLO1	231981773
GLRX	190579368
GLS	125874208
GLUD1	239509319
GLYR1	14782877
GNB1	949869187
GNB2	296001457
GNB2L1	556199593
GNB4	34015792
GNG12	220973536
GNG5	180338036
GNS	16629290
GOLGA2	13501295
GOLGA3	8622198
GOLGB1	25943889
GOLIM4	13251777
GORASP2	52687693
GOT2	59869952
GPC4	8186277
GPD1L	10796797
GPD2	115419142
GPI	338305198
GPNMB	29883709
GPR89B	24755433
GPX1	197013781
GPX3	63648859
GRB2	142425188
GRHPR	157821003
GRPEL1	45539255
GSN	465060296
GSPT1	33653962
GSR	399311724
GSTK1	225270252
GSTP1	1521896705
GTF2I	98141283
GTPBP4	23864452
GUCY1B3	297828
GYG1	60996093
GYS1	13001528
H1F0	965595669
H1FX	85186118
H2AFV	918387052
H2AFY	403497977
H3F3A	NA
H6PD	46929555
HACD3	54028186
HADH	119292805
HADHA	291332507
HADHB	222356786
HARS	23752449
HBA1	NA
HBB	NA
HBD	722424128
HCFC1	15677054
HDAC1	66941767
HDGF	363381078
HDLBP	115217733
HEBP2	48231308
HEXA	46216446
HEXB	53907333
HGS	9970600
HIBADH	282058879
HIBCH	36594010
HINT1	331236252
HINT2	188653336
HIP1	12418985
HIST1H1B	957988258
HIST1H1D	1761836533
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	87253285
HLA-A	89261367
HLA-B	20838957
HLA-C	41706908
HLA-DPA1	166365466
HLA-DRA	643611850
HLA-DRB1	52246563
HLA-E	13599392
HM13	87861083
HMGB1	1144169066
HMGB2	659664980
HMGCL	51174342
HMOX1	60780952
HMOX2	39872261
HNRNPA0	83603947
HNRNPA1	481648143
HNRNPA2B1	2119107056
HNRNPA3	545113311
HNRNPC	606163000
HNRNPD	500999287
HNRNPDL	156991636
HNRNPF	120100895
HNRNPH1	731871329
HNRNPH2	174682779
HNRNPH3	213726905
HNRNPK	1218252960
HNRNPL	423633492
HNRNPM	267318732
HNRNPR	236463526
HNRNPU	341393674
HNRNPUL1	87560869
HNRNPUL2	100290273
HOOK3	6423258
HP1BP3	164708035
HPCAL1	104156445
HPRT1	108450146
HPX	153360694
HRAS	86617262
HRG	77167589
HSBP1	101365071
HSD17B10	413913062
HSD17B11	173098532
HSD17B12	196274357
HSD17B4	200170893
HSDL2	34327874
HSP90AA1	392594703
HSP90AB1	1261047298
HSP90B1	685104490
HSPA1B	576965518
HSPA4	41467416
HSPA5	1585261526
HSPA8	1390451665
HSPA9	324108439
HSPB1	2029859827
HSPD1	1095095690
HSPE1	902456079
HSPG2	270061911
HSPH1	102256605
HUWE1	14936549
HYOU1	147561104
IARS	37155841
IARS2	75493348
IBA57	17628190
ICAM1	146518974
IDH1	356087299
IDH2	494654961
IDH3A	68122807
IDH3B	29963723
IDH3G	38079647
IFI16	132565716
IFI30	98141283
IFIT1	1831488
IGF2R	12520576
IGFBP7	49649465
IGHA1	844595463
IGHG1	NA
IGHG2	925880925
IGHG3	172112630
IGHG4	75161544
IGHM	285839629
IGHV3-7	239976799
IGJ	51631828
IGKC	NA
IGKV3-20	158410015
IGLC2	1354211570
IGLL5	58856738
IK	15248340
IKBIP	21273162
ILF2	305996459
ILF3	309388875
ILK	58782655
ILVBL	43841245
IMMT	139965399
IMPDH2	118720687
INF2	16232605
IPO5	90968022
IPO7	35978873
IQGAP1	242135525
IQGAP2	10538379
ISOC2	97919481
ITCH	3745149
ITGA1	23166011
ITGA2	31468086
ITGA3	17028883
ITGA5	9693471
ITGA6	7195609
ITGAL	2463809
ITGAM	26805847
ITGAV	23361274
ITGAX	10881003
ITGB1	112345883
ITGB2	55085569
ITGB5	14265285
ITIH1	34811110
ITIH2	29727473
ITIH4	11893156
ITPR1	4082287
ITPR2	2193009
ITPR3	12907538
IVD	37341774
JAK1	1718024
JUP	98661774
KANK2	19165279
KARS	63821652
KCTD12	55923126
KDELC2	14006579
KDSR	26559799
KHDRBS1	354843929
KHSRP	139017069
KIAA0196	8438884
KIAA1033	3653503
KIF13B	4790998
KIF5B	31587140
KLC1	13725792
KNG1	22542390
KPNB1	189074984
KRT1	70492548
KRT10	57715988
KRT17	571083276
KRT18	1736867106
KRT19	1050042346
KRT2	35658073
KRT7	668140510
KRT8	1957557796
KRT9	24492752
KTN1	26380034
LACTB	92853531
LAMA4	34629091
LAMA5	80989694
LAMB1	78749053
LAMB2	110350335
LAMC1	165967133
LAMP1	115038182
LAMTOR1	93711031
LAMTOR3	55856661
LAMTOR5	178247007
LANCL1	43129235
LAP3	231472903
LARS	12981771
LASP1	176447099
LBP	12726805
LBR	36307481
LCP1	527643921
LDHA	1461744800
LDHB	550232326
LEMD2	25588038
LEMD3	5304668
LETM1	43387858
LGALS1	NA
LGALS3	1232578244
LGALS3BP	85530396
LGALS9	55275370
LIG3	4862709
LIMA1	20302511
LIMCH1	4552994
LIMS1	71898913
LIN7C	28393600
LLGL2	2008275
LMAN1	295225380
LMAN2	266698314
LMAN2L	23068647
LMCD1	50830692
LMNB1	315643140
LMNB2	156218702
LMO7	29404631
LNP	19259016
LNPEP	8049165
LONP1	82461851
LPCAT1	41383786
LPCAT2	13015956
LPP	159198034
LRP1	21877102
LRPAP1	69673427
LRPPRC	109473056
LRRC47	42679414
LRRC59	378952002
LRRFIP1	21167371
LRRFIP2	9948042
LSP1	144971988
LSS	11791844
LTA4H	200986974
LTBP1	18589050
LTBP2	15783452
LUC7L2	58701371
LUM	1790359446
LYN	65768721
LYZ	384260992
M6PR	57428049
MACF1	11225668
MAGOH	141483660
MANF	127525551
MAOA	189865759
MAOB	37844324
MAP1B	27130979
MAP1S	42773290
MAP4	43978541
MAPK1	95521570
MAPK3	22302262
MAPRE1	69569652
MARC2	23625284
MARCKS	99551103
MARS	26656051
MATR3	184524771
MCAM	29336478
MCCC1	34844679
MCCC2	47370803
MCU	97349475
MDH1	255297795
MDH2	1303775773
ME2	65848123
MECP2	29269112
METAP2	31984090
METTL7A	160659215
MFAP2	473344076
MFGE8	11475164
MFN2	6213743
MGAT1	26905848
MGST3	276973921
MIA2	11902949
MIA3	11708469
MIF	1501526287
MLEC	84983698
MLLT4	8595940
MLYCD	6271427
MMP2	30209026
MMRN2	16378480
MNDA	130377571
MOGS	53784964
MPO	153640407
MPRIP	23488115
MPST	60571342
MRC2	21444301
MRE11A	4163376
MRPS22	13522216
MSN	636446640
MSRA	3192881
MTA2	17097563
MTAP	43345179
MTCH1	40765252
MTCH2	447124510
MT-CO2	632437574
MTDH	100130867
MTHFD1	32302963
MTOR	1994239
MTPN	138077565
MTX1	18032210
MTX2	32547158
MUC1	14462129
MUT	20903408
MVP	319283549
MYADM	42724437
MYCBP	38533647
MYDGF	188247480
MYH10	195170247
MYH11	149956896
MYH14	143983610
MYH9	1609217047
MYL12B	NA
MYL6	1246809747
MYL6B	287382921
MYL9	205614196
MYLK	14428960
MYO18A	14901181
MYO1B	49208741
MYO1C	147024208
MYO1D	31266366
MYO1E	9476384
MYO1F	19861687
MYO1G	38571282
MYO5A	2805869
MYO6	32482511
MYOF	65351092
NBAS	3784000
NCEH1	115967228
NCKAP1	24800646
NCL	322177279
NCLN	106157043
NCSTN	15578369
NDRG1	708325088
NDUFA10	57979741
NDUFA12	59133128
NDUFA13	108275865
NDUFA5	116355091
NDUFA6	46327049
NDUFA8	175457739
NDUFA9	57091525
NDUFAB1	59064031
NDUFB10	91643612
NDUFB4	79284743
NDUFB9	41509421
NDUFS1	93860978
NDUFS2	52266922
NDUFS3	83106967
NDUFS6	42083280
NDUFS8	42273525
NDUFV1	83945686
NDUFV2	30019417
NECAP2	35834340
NEK7	7135613
NFIC	5019662
NFKB1	3000108
NFS1	11153997
NHP2L1	207805859
NID1	130152729
NID2	66158693
NLRX1	2083539
NME1	130581830
NME2	1029032127
NME3	27995150
NMT1	76553877
NNT	78340351
NOMO2	70924053
NONO	425311603
NOP56	119700115
NOP58	168704027
NPC2	172774240
NPEPPS	108960940
NPM1	624227178
NPTN	29566970
NRP1	8265888
NSF	57643285
NSFL1C	56245090
NT5E	7027281
NUCB1	135675468
NUCB2	68034613
NUDT21	212660076
NUMA1	31862227
NUP133	13316484
NUP155	29100458
NUP160	15721117
NUP205	11913102
NUP210	20550400
NUP35	25297827
NUP43	30714375
NUP54	15540104
NUP62	77276298
NUP88	10361339
NUP93	32771069
NUP98	13178199
NUTF2	183778473
OAS2	11929901
OAT	40125962
OCIAD1	103832502
ODR4	16604026
OGDH	101645992
OGN	66565813
OGT	7823754
OLA1	41731628
OLFML3	15565752
OPA1	65520820
ORM1	1118029050
OS9	11194118
OSBPL8	8451083
OSTF1	88654315
OXCT1	36418106
OXSR1	33717226
P4HA1	78442045
P4HB	887762240
PA2G4	170608368
PABPC1	158934856
PABPN1	103998872
PACSIN2	48931362
PAFAH1B1	60279269
PAFAH1B2	146287036
PAICS	93140889
PAK2	86005481
PALLD	30476877
PAPSS2	14198870
PARK7	409428197
PARP1	237518600
PARP4	6719188
PARP9	13356956
PARVA	37809897
PBXIP1	43799782
PCBP1	303569873
PCBP2	310222525
PCCA	32991559
PCCB	36270124
PCK2	53692454
PCMT1	53603825
PCYOX1	160057816
PDCD6	199779758
PDCD6IP	64307776
PDE12	7384223
PDGFRB	16192842
PDHA1	62458456
PDHB	105229170
PDHX	11040887
PDIA3	1274956194
PDIA4	485992313
PDIA5	84527832
PDIA6	817918631
PDLIM1	198920136
PDLIM5	38299099
PDLIM7	99108448
PDP1	15411559
PDPR	3757917
PDS5A	13879870
PDS5B	16642272
PDXK	134999123
PEBP1	280566233
PECAM1	62216799
PEF1	33223624
PELP1	14209352
PEX11B	112518328
PFDN5	73345509
PFKL	82234317
PFKM	8927758
PFKP	106473187
PFN1	NA
PGAM1	433760909
PGD	895168836
PGK1	1289365118
PGLYRP2	6146799
PGM1	141246284
PGM2	90547734
PGRMC1	353711948
PGRMC2	123358599
PHB	430169772
PHB2	323089047
PHGDH	64892381
PHIP	2613235
PI4K2A	17138574
PICALM	59202971
PIGK	11939415
PIGS	27709859
PIGT	13532983
PIP4K2A	15357897
PITRM1	41595108
PKM	1993030076
PLCB3	3102924
PLD3	66395596
PLEC	196642438
PLEKHO2	21330304
PLG	94593232
PLIN3	70125363
PLOD1	40043503
PLOD3	53970570
PLRG1	39100298
PLS3	223333794
PLXDC2	10232641
PLXNB2	8073527
PML	41552960
PMPCA	17057804
PMPCB	25561688
PNN	31335775
PNP	362119214
PNPLA6	5667796
PNPT1	13366841
POFUT1	22522754
POLR2A	7320030
POLR2B	16551508
POLR2C	9319310
POLR2E	11692351
PON2	128133605
POR	83360589
POSTN	941596994
PPA1	199339029
PPA2	98506895
PPFIBP1	8480934
PPIA	NA
PPIB	1855350784
PPIL1	22904666
PPL	21366385
PPOX	14516180
PPP1CA	365801892
PPP1CB	65273167
PPP1R12A	17585004
PPP1R7	56509823
PPP1R9B	9916588
PPP2CA	90169710
PPP2R1A	194801890
PPP2R2A	32053290
PPP3CA	18951402
PPP3R1	18522423
PPT1	147807031
PRCP	12135245
PRDX1	NA
PRDX2	450372393
PRDX3	396557745
PRDX4	357328849
PRDX5	385534858
PRDX6	805968331
PREB	35938300
PRELP	373611848
PREP	17735993
PRKAA1	27222686
PRKACA	26285361
PRKAR1A	36014025
PRKAR2A	98951866
PRKCA	3947655
PRKCD	10497379
PRKCDBP	26928218
PRKCSH	391253472
PRKDC	144719621
PRKRA	52806426
PRMT1	66010137
PRPF19	226821001
PRPF40A	25250119
PRPF4B	21026529
PRPF6	21782316
PRPF8	47733138
PRPS1	142166424
PRPSAP1	20631571
PRPSAP2	35902848
PSAP	288985443
PSIP1	50223979
PSMA1	176140563
PSMA2	107456335
PSMA3	148076745
PSMA4	148596125
PSMA5	346215087
PSMA6	113923761
PSMA7	127941246
PSMB1	184155622
PSMB10	57915094
PSMB3	122565405
PSMB4	53370333
PSMB8	106950993
PSMC1	61519954
PSMC2	68307633
PSMC3	76379594
PSMC4	96346233
PSMC5	51813563
PSMC6	85775503
PSMD1	30853136
PSMD11	85092878
PSMD12	41029858
PSMD13	56764430
PSMD14	74953620
PSMD2	74149736
PSMD3	52988781
PSMD4	71994969
PSMD5	43658471
PSMD6	86500262
PSMD7	77904702
PSME1	602877247
PSME2	261598256
PSPC1	46731871
PTBP1	282805002
PTGES2	23444274
PTGES3	337405210
PTGFRN	10119878
PTGS1	11093761
PTK2	4570861
PTK7	25465969
PTPN1	54704879
PTPN11	21311827
PTPN23	3157581
PTPN6	25067360
PTPRA	1503387
PTPRC	40805569
PTPRJ	2094081
PTRF	281333615
PUF60	64464700
PURA	60016850
PXDN	26633014
PXN	22227718
PYCARD	159761796
PYGB	44700062
PYGL	42539192
QARS	33094633
QDPR	43259799
QKI	18870903
QSOX1	10722406
RAB10	160370204
RAB11A	275590073
RAB14	246223358
RAB18	72391280
RAB1A	87374831
RAB1B	406417077
RAB21	129667865
RAB27A	15514049
RAB2A	271322611
RAB35	50719956
RAB3D	39138616
RAB3GAP1	10780136
RAB5B	19420776
RAB5C	285104795
RAB6A	201389263
RAB7A	879446336
RAB8A	48385758
RAB8B	13948959
RAB9A	34743532
RAC1	530227377
RAD21	26751599
RAD23B	122187418
RAD50	7518354
RAE1	36525750
RAI14	15988638
RALA	92297763
RALB	113176607
RALGAPB	1666943
RALY	183368473
RAN	672228409
RANBP2	8553063
RAP1A	75058386
RAP1B	865814670
RAP2B	91325966
RARS	42126686
RBBP4	121996553
RBBP7	175818405
RBM14	122770132
RBM25	29020206
RBM39	67382654
RBM8A	136392094
RBMX	121806912
RCC1	126512770
RCN1	325176076
RCN2	24317027
RDH11	45644376
RDH13	11764391
RDH14	31802598
RDX	56574849
RECQL	90052167
REEP5	79005391
RELA	15345395
RER1	94171908
RFTN1	10171594
RHOA	747544208
RHOG	243780339
RHOT2	10530602
RMDN3	20832760
RNF213	17311707
RNH1	205160361
RNPEP	38609747
RNPS1	47906976
ROCK1	6607379
ROCK2	3641230
RP2	10218044
RPA1	23316594
RPA3	54172874
RPL10	525114319
RPL10A	703303371
RPL11	339249362
RPL12	612892147
RPL13	343262102
RPL13A	203887819
RPL14	537621320
RPL15	241027436
RPL17	445553447
RPL18	540086005
RPL18A	253222693
RPL19	182553878
RPL22	1406847050
RPL23A	777826221
RPL27A	757772404
RPL29	124821206
RPL3	222874556
RPL30	742565068
RPL32	421933902
RPL35	1010681282
RPL35A	181093012
RPL4	535203547
RPL5	336387009
RPL6	448759464
RPL7	693754478
RPL7A	651516178
RPL8	257267750
RPL9	443945474
RPLP0	663920969
RPLP1	1172924357
RPLP2	NA
RPN1	382951875
RPN2	595852882
RPRD1B	64674257
RPS10	292844610
RPS11	286567897
RPS12	1656211716
RPS13	440487509
RPS14	1319734265
RPS15A	496773305
RPS16	415606349
RPS17	1130935975
RPS18	256124280
