GeneID	LUAD_11N
ATP5F1	184652312
ATP5H	130068539
ATP5J	328457448
ATP5J2	249310062
ATP5L	153257266
ATP5O	294921740
ATP6V0A1	20422728
ATP6V0D1	62517377
ATP6V1A	55912209
ATP6V1B2	27848938
ATP6V1C1	33455790
ATP6V1E1	45604771
ATP6V1F	21251632
ATP6V1H	5004194
B2M	1398472858
BAG3	6990502
BAG5	4681902
BAG6	2073441
BANF1	383947607
BASP1	47654478
BAX	15886303
BAZ1B	2002611
BCAM	390465499
BCAP31	336423274
BCAT2	50765426
BCKDHA	16305885
BCKDHB	17448894
BCKDK	3528166
BCL2L13	5703538
BCLAF1	7554207
BCS1L	8858069
BGN	1781259004
BLVRA	27468450
BLVRB	425226062
BRK1	32893501
BSG	40137125
BST1	20838986
BUB3	31672486
C14orf159	27691576
C14orf166	50585912
C16orf58	6098649
C1QB	122490913
C1QBP	96588589
C1QC	67207601
C1S	26889460
C3	322122640
C4A	6730372
C4B	113195419
C4BPA	142792176
C5	17520277
C7	11465086
C8A	24724084
C9	38063586
CA1	1183529907
CA2	316178803
CACYBP	12302799
CAD	1224138
CALD1	218354731
CALM3	1880994823
CALR	787995533
CALU	171447652
CAMK2D	19194197
CAMK2G	16078526
CAND1	15191446
CANX	226020063
CAP1	208897091
CAPG	222155409
CAPN1	43501064
CAPN2	43001773
CAPNS1	89834143
CAPRIN1	4462037
CAPZA1	100989123
CAPZA2	128296683
CAPZB	144799356
CARKD	8610951
CASK	3635114
CAST	23084471
CAT	385947780
CAV1	1832468791
CBR1	88198065
CBX1	69509086
CBX3	50163428
CBX5	13721091
CCAR1	7289908
CCAR2	3846719
CCDC22	3314191
CCDC47	30030193
CCDC6	8041070
CCT2	114799421
CCT3	86834193
CCT4	95508558
CCT5	91051737
CCT6A	112682027
CCT7	55209918
CCT8	77998027
CD14	52823935
CD151	75614724
CD163	51032298
CD2AP	1263323
CD44	94541332
CD47	137839969
CD55	42543549
CD59	740283454
CD74	84627610
CD81	297377491
CD9	433128340
CD97	9319272
CDC37	20154083
CDC42	204678713
CDC42BPA	510975
CDC42BPB	4221060
CDC5L	7023567
CDH1	28350396
CDH13	55106627
CES1	227557609
CFH	114799421
CFL1	661036654
CHCHD2	26462933
CHCHD3	93176055
CHD4	2377962
CHERP	4783313
CHID1	11552308
CHMP4B	24181838
CHMP6	19526093
CHP1	22295808
CIB1	2545379
CISD1	93852635
CISD2	23940282
CKAP4	160282034
CKAP5	2312400
CKB	109065130
CLCC1	1547241
CLEC3B	33666563
CLIC1	133812996
CLIC4	48928762
CLINT1	5816349
CLIP1	1752491
CLPB	5859854
CLTB	109335825
CLTC	323598084
CLU	571988119
CNDP2	48331160
CNN2	32011286
CNN3	17921490
CNOT1	733168
CNP	16789660
CNPY2	40009572
CNPY3	15030784
COL12A1	64153994
COL14A1	307975147
COL15A1	56819113
COL18A1	77505687
COL1A1	412592756
COL1A2	488968125
COL3A1	5082737
COL4A1	95034756
COL4A2	79490940
COL6A1	1371041797
COL6A2	1089984785
COL6A3	1054783928
COLGALT1	16617929
COMT	167935950
COPA	26693085
COPB1	24146100
COPB2	20978147
COPE	20619317
COPG1	21871162
COPS2	7388184
COPS3	5953391
COPS4	10041529
COQ5	8055122
COQ9	14845545
CORO1A	134904845
CORO1B	37220607
CORO1C	145198025
COTL1	60737077
COX4I1	353999439
COX5A	182815831
COX5B	344035411
COX6B1	81119281
COX7A2	858373862
CP	97938832
CPM	16835853
CPNE1	38794669
CPNE2	12140160
CPNE3	61660200
CPOX	3670130
CPSF1	682981
CPSF3	1696664
CPT1A	22959463
CPT2	29587527
CRAT	6384634
CRELD1	7183039
CRIP2	146802598
CRKL	7986455
CROCC	12227700
CRYAB	78506871
CRYZ	67449766
CS	268472368
CSDE1	2508626
CSE1L	1844923
CSK	6014685
CSNK1A1	8815373
CSNK2A1	17403841
CSNK2A2	11965445
CSNK2B	25591264
CSPG4	11383190
CSRP1	296137461
CSRP2	34787962
CSTB	430297505
CTBP1	7907852
CTNNB1	58550715
CTNND1	54560590
CTSA	15010643
CTSB	149730558
CTSC	17898380
CTSD	529302403
CTSH	32157652
CTSS	31721764
CTSZ	106965499
CTTN	9889096
CUL3	2309997
CUX1	818766
CYB5A	1248045550
CYB5B	131079901
CYB5R1	51209732
CYB5R3	566951453
CYBB	95727066
CYC1	66176281
CYFIP1	21753463
CYP20A1	14021294
CYP27A1	38724813
DAD1	213913493
DAG1	18707679
DARS	44075534
DARS2	7191671
DAZAP1	12540953
DBI	155067717
DBN1	29544060
DBNL	9439316
DBT	29205524
DCN	NA
DCTN1	25071704
DCTN2	64807283
DCTN4	1240318
DCXR	45221763
DDAH1	55304320
DDAH2	112920783
DDB1	19985966
DDOST	126413681
DDRGK1	15589489
DDX1	33979922
DDX17	28431899
DDX18	804585
DDX23	3926131
DDX39B	113768634
DDX3X	14232973
DDX5	35441062
DDX6	7666923
DECR1	177725106
DEK	27503253
DERA	17246904
DHRS7	100256565
DHRS7B	22086307
DHX15	28988395
DHX30	2409647
DHX9	115547874
DIABLO	37033759
DIAPH1	4798535
DKC1	13380678
DLAT	29416465
DLD	45937930
DLST	171901926
DNM1L	4245525
DNM2	24860665
DNPEP	27161640
DOCK1	381764
DOCK11	2642436
DOCK2	7463918
DOCK4	2401489
DOCK6	744184
DOCK9	1893231
DPM1	16680584
DPT	398924279
DPYSL2	280428775
DPYSL3	110131138
DST	162671
DSTN	112132508
DTX3L	2160604
DTYMK	27650956
DUT	34957144
DYNC1H1	46668147
DYNC1I2	22147208
DYNC1LI1	8740785
DYNC1LI2	15171254
DYNLL1	197080797
DYNLRB1	62770957
DYSF	29072498
ECE1	3423084
ECH1	158538641
ECHDC1	21661124
ECHS1	248362200
ECI1	96156590
ECI2	14643991
ECM1	13543373
EDC4	2632781
EEA1	12422631
EEF1A1	558186550
EEF1B2	62996721
EEF1D	103618045
EEF1E1	9702195
EEF1G	46743860
EEF2	108798592
EEFSEC	1756252
EFEMP1	186930391
EFEMP2	33717077
EFHD2	41697823
EFR3A	2642436
EFTUD2	24311434
EGFR	3476951
EHD1	66628632
EHD2	537036539
EHD3	13526238
EHD4	53877813
EHHADH	2609604
EIF1	37702749
EIF2AK2	2919535
EIF2S1	45138066
EIF2S2	6816228
EIF2S3	71541041
EIF3A	17847222
EIF3B	12972630
EIF3C	15364552
EIF3D	12988482
EIF3E	13773330
EIF3F	16724925
EIF3G	8267310
EIF3H	5037232
EIF3I	22419767
EIF3L	18281094
EIF3M	11139411
EIF4A1	61421088
EIF4A2	21005060
EIF4A3	115836550
EIF5	3331843
EIF5A	174384948
EIF6	35285228
ELAVL1	14900774
ELMO1	20312847
ELMO2	4496041
ELMOD2	6823664
EMC1	10557822
EMC2	17607011
EMD	65057908
EMILIN1	256592530
EMILIN2	13578123
EML4	1716017
ENDOD1	18181164
ENG	22455570
ENO1	499096338
ENPP4	5907399
ENTPD1	64935934
EPB41	79338735
EPB41L1	3567544
EPB41L2	82180958
EPB41L3	10755928
EPCAM	36976129
EPHX1	521550830
EPN1	15306251
EPPK1	2718533
EPRS	17748991
EPS15	9038229
EPS15L1	7763543
EPS8L2	6157979
ERAP1	40599871
ERBB2IP	976376
ERGIC1	70094116
ERGIC2	3851110
ERH	122813335
ERLEC1	3587897
ERLIN1	20367836
ERLIN2	98868633
ERMP1	9539369
ERO1L	25814607
ERP29	124737997
ERP44	112416509
ESD	41492809
ESYT1	108260799
ESYT2	33770129
ETFA	201456917
ETFB	240289304
ETFDH	12741356
ETHE1	70523706
EVL	2821160
EVPL	42618589
EWSR1	14975120
EXOC1	3430777
EXOC2	3277989
EXOC3	5199770
EXOC4	3744750
EXOC7	1904415
EXOC8	1973840
EZR	202912718
F11R	64540981
F13A1	220717651
F2	134216282
F9	22892233
FABP5	313402448
FAF2	11396380
FAHD1	29332139
FAHD2A	12243096
FAM120A	12170360
FAM129A	14808690
FAM129B	30984891
FAM21C	748176
FAM3C	14992334
FAM49B	20284410
FAM98B	16959635
FARP1	9308352
FARSA	9550000
FARSB	12514246
FASN	19443087
FBL	36236332
FBLN1	182142943
FBLN2	103364414
FBLN5	217604504
FBN1	525264943
FBP1	120717117
FCGRT	36799239
FCHO2	5408835
FDPS	10636315
FDXR	10159186
FECH	4666449
FERMT2	50503380
FERMT3	19632228
FGA	1147141379
FGB	2124060957
FGG	1548762173
FH	73218833
FHL2	15867754
FHOD1	4501266
FKBP15	2398912
FKBP1A	67574681
FKBP2	123747704
FKBP3	26770653
FKBP8	9818377
FKBP9	1556020
FLII	18809800
FLNB	78988171
FLNC	34197783
FLOT1	107987816
FLOT2	97058287
FMNL1	3808002
FMNL2	1621099
FMR1	1194013
FN1	806545281
FNDC3A	2013518
FSCN1	26111664
FUBP1	17542084
FUBP3	5384864
FUS	30531255
FXR1	6933213
FYCO1	595095
G3BP1	3872279
G6PD	32260387
GALNT2	4169776
GAPDH	992016266
GARS	4122399
GATD3A	140101511
GBA	1395225
GBAS	52360726
GBF1	2174994
GBP1	27974954
GC	238763074
GCA	78173774
GCN1L1	1846934
GDI1	17969524
GDI2	93404718
GFM1	5088098
GGT5	37821156
GHDC	7376023
GID8	2763471
GIMAP1	35727385
GIMAP4	26380376
GIPC1	3235071
GIT2	2428813
GLG1	18936903
GLIPR2	132128190
GLO1	13333567
GLRX	79165600
GLS	28759142
GLUD1	310571664
GLYR1	5193808
GNB1	674174494
GNB2	212298429
GNB2L1	154586114
GNB4	71695444
GNG12	448822870
GNG5	407865180
GNS	4083837
GOLGA2	5482448
GOLGA3	1087632
GOLGB1	5211099
GOLIM4	8372225
GORASP2	38181093
GOT2	60956238
GPC4	6328225
GPD1L	11634882
GPD2	58316861
GPI	71084693
GPNMB	81476882
GPR89B	3879882
GPX1	155931946
GPX3	293652067
GRB2	63908382
GRHPR	39745077
GRPEL1	10456828
GSN	868980498
GSPT1	4326873
GSR	34302403
GSTK1	84451437
GSTP1	352321012
GTF2I	2464052
GTPBP4	1299314
GUCY1B3	952136
GYG1	27808267
GYS1	3335593
H1F0	NA
H1FX	56015962
H2AFV	903971623
H2AFY	472422184
H3F3A	NA
H6PD	8660228
HACD3	57557758
HADH	94099471
HADHA	304062294
HADHB	275982911
HARS	9461439
HBA1	NA
HBB	NA
HBD	NA
HCFC1	1795935
HDAC1	8501434
HDGF	85688157
HDLBP	13790716
HEBP2	15070867
HEXA	7810801
HEXB	21722866
HGS	5886223
HIBADH	65553336
HIBCH	34899307
HINT1	69071891
HINT2	26423210
HIP1	16204389
HIST1H1B	241991386
HIST1H1D	1453816681
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	75092290
HLA-A	223137925
HLA-B	27124568
HLA-C	64406159
HLA-DPA1	279245858
HLA-DRA	601748469
HLA-DRB1	112933103
HLA-E	14072526
HM13	7961570
HMGB1	694568753
HMGB2	506331800
HMGCL	31392274
HMOX1	39357810
HMOX2	18523886
HNRNPA0	5648341
HNRNPA1	107491404
HNRNPA2B1	337941071
HNRNPA3	239528509
HNRNPC	104583932
HNRNPD	99564017
HNRNPDL	7684186
HNRNPF	46258899
HNRNPH1	75796366
HNRNPH2	44516046
HNRNPH3	57136680
HNRNPK	251081772
HNRNPL	62023331
HNRNPM	55718010
HNRNPR	32993899
HNRNPU	52045884
HNRNPUL1	7312923
HNRNPUL2	34675647
HOOK3	2663825
HP1BP3	81310578
HPCAL1	63123982
HPRT1	14751576
HPX	485617933
HRAS	23604912
HRG	76480048
HSBP1	43229056
HSD17B10	228430331
HSD17B11	151812325
HSD17B12	162918994
HSD17B4	215456432
HSDL2	31299366
HSP90AA1	80397325
HSP90AB1	223660980
HSP90B1	427771490
HSPA1B	270468571
HSPA4	19473101
HSPA5	879976954
HSPA8	363495740
HSPA9	204049007
HSPB1	502459891
HSPD1	435771224
HSPE1	756295093
HSPG2	446295223
HSPH1	4515996
HUWE1	1552614
HYOU1	67081180
IARS	8078523
IARS2	24279746
IBA57	10418976
ICAM1	194170112
IDH1	91489212
IDH2	219102287
IDH3A	55609537
IDH3B	25849019
IDH3G	32746627
IFI16	15487689
IFI30	119489726
IFIT1	1591555
IGF2R	4895178
IGFBP7	12702600
IGHA1	1292584194
IGHG1	NA
IGHG2	495788028
IGHG3	66423673
IGHG4	88003820
IGHM	540907316
IGHV3-7	130752716
IGJ	100019419
IGKC	NA
IGKV3-20	161586848
IGLC2	1992245914
IGLL5	72143504
IK	2458584
IKBIP	12873956
ILF2	70378790
ILF3	56625987
ILK	58905266
ILVBL	22054957
IMMT	158937159
IMPDH2	20205598
INF2	4535628
IPO5	9287143
IPO7	5252212
IQGAP1	189429390
IQGAP2	14358549
ISOC2	27197935
ITCH	742151
ITGA1	98637454
ITGA2	12798743
ITGA3	53497096
ITGA5	21340583
ITGA6	21060347
ITGAL	5222906
ITGAM	31438901
ITGAV	17113391
ITGAX	6762084
ITGB1	237986946
ITGB2	42186553
ITGB5	8451110
ITIH1	64669127
ITIH2	95265380
ITIH4	41297846
ITPR1	4975375
ITPR2	2134025
ITPR3	16390606
IVD	40071799
JAK1	1456408
JUP	35782951
KANK2	47734155
KARS	41625459
KCTD12	101669727
KDELC2	7650948
KDSR	13807741
KHDRBS1	33824330
KHSRP	17655274
KIAA0196	2109495
KIAA1033	2808662
KIF13B	993513
KIF5B	12858674
KLC1	2582925
KNG1	95931326
KPNB1	51126081
KRT1	88827286
KRT10	57339831
KRT17	138609331
KRT18	359648986
KRT19	454127459
KRT2	22267338
KRT7	462727170
KRT8	492444811
KRT9	28942492
KTN1	18349512
LACTB	49009980
LAMA4	55813990
LAMA5	96371024
LAMB1	56725301
LAMB2	206156639
LAMC1	300015336
LAMP1	80940685
LAMTOR1	59749401
LAMTOR3	35672397
LAMTOR5	241120666
LANCL1	37519171
LAP3	81987083
LARS	6185887
LASP1	52728868
LBP	12006207
LBR	14396331
LCP1	164836052
LDHA	357795073
LDHB	290063944
LEMD2	25512372
LEMD3	2279475
LETM1	24216848
LGALS1	NA
LGALS3	1270180479
LGALS3BP	48848165
LGALS9	24249580
LIG3	543245
LIMA1	10689716
LIMCH1	13283494
LIMS1	50941082
LIN7C	10966578
LLGL2	1232824
LMAN1	105353869
LMAN2	110435233
LMAN2L	8296190
LMCD1	38537841
LMNB1	282767763
LMNB2	403285314
LMO7	6613440
LNP	8804709
LNPEP	6715186
LONP1	25999420
LPCAT1	35890775
LPCAT2	10405177
LPP	84088413
LRP1	29759066
LRPAP1	37277809
LRPPRC	30753759
LRRC47	14679499
LRRC59	57939212
LRRFIP1	16139028
LRRFIP2	10356440
LSP1	34028611
LSS	19065396
LTA4H	72304525
LTBP1	7136676
LTBP2	26268685
LUC7L2	7675568
LUM	NA
LYN	24518121
LYZ	517639417
M6PR	16703415
MACF1	11099212
MAGOH	24969296
MANF	63253099
MAOA	288807640
MAOB	144036543
MAP1B	1052643
MAP1S	4772474
MAP4	13876978
MAPK1	59435501
MAPK3	29375177
MAPRE1	10254888
MARC2	65422564
MARCKS	51390942
MARS	9412907
MATR3	45692662
MCAM	32448185
MCCC1	29030056
MCCC2	26231460
MCU	33102565
MDH1	76300660
MDH2	441087455
ME2	38660556
MECP2	47575120
METAP2	8462109
METTL7A	234728429
MFAP2	188133765
MFGE8	11357215
MFN2	7642538
MGAT1	6081580
MGST3	77685983
MIA2	3122779
MIA3	6214452
MIF	285167113
MLEC	42762658
MLLT4	3009591
MLYCD	3210309
MMP2	6642052
MMRN2	30290374
MNDA	65677473
MOGS	18962499
MPO	226813757
MPRIP	9865763
MPST	18014198
MRC2	19014073
MRE11A	313580
MRPS22	8000570
MSN	681065811
MSRA	3639072
MTA2	1104275
MTAP	5367756
MTCH1	22860082
MTCH2	123115461
MT-CO2	306626560
MTDH	20477981
MTHFD1	9210307
MTOR	920170
MTPN	36917534
MTX1	11935754
MTX2	24482966
MUC1	8834630
MUT	17038027
MVP	176835877
MYADM	135263796
MYCBP	3080022
MYDGF	33047659
MYH10	443791874
MYH11	1108008864
MYH14	152769119
MYH9	1343094988
MYL12B	1697526152
MYL6	1935391667
MYL6B	953816916
MYL9	630540520
MYLK	32546286
MYO18A	12526914
MYO1B	56526060
MYO1C	334827348
MYO1D	30934512
MYO1E	2031737
MYO1F	8362465
MYO1G	15990152
MYO5A	1332826
MYO6	20920552
MYOF	78663885
NBAS	1409672
NCEH1	83726886
NCKAP1	13117328
NCL	49712417
NCLN	21934942
NCSTN	4415088
NDRG1	54785275
NDUFA10	30382009
NDUFA12	86633899
NDUFA13	54065410
NDUFA5	56317357
NDUFA6	74928809
NDUFA8	90613711
NDUFA9	36124822
NDUFAB1	170959036
NDUFB10	38234002
NDUFB4	114077120
NDUFB9	58433812
NDUFS1	83544528
NDUFS2	38001572
NDUFS3	41427581
NDUFS6	109600690
NDUFS8	25740054
NDUFV1	76849796
NDUFV2	47155609
NECAP2	8690379
NEK7	5234845
NFIC	3897079
NFKB1	4133324
NFS1	6228730
NHP2L1	50247272
NID1	231658161
NID2	111276849
NLRX1	4182838
NME1	28098156
NME2	211683031
NME3	52155526
NMT1	16284379
NNT	59970559
NOMO2	20450226
NONO	255706077
NOP56	20590617
NOP58	23975534
NPC2	164312475
NPEPPS	11791450
NPM1	269539944
NPTN	61195290
NRP1	11662227
NSF	33874830
NSFL1C	19688104
NT5E	30667574
NUCB1	97269658
NUCB2	26501692
NUDT21	20949451
NUMA1	35174338
NUP133	6487182
NUP155	9966581
NUP160	3203474
NUP205	5555773
NUP210	7431741
NUP35	5972545
NUP43	4466572
NUP54	8431316
NUP62	41559895
NUP88	2102595
NUP93	13893439
NUP98	4521101
NUTF2	26151283
OAS2	1024013
OAT	4106000
OCIAD1	32109117
ODR4	10820384
OGDH	121293542
OGN	1316227222
OGT	1275126
OLA1	4000323
OLFML3	87424808
OPA1	29987600
ORM1	764367095
OS9	4734215
OSBPL8	2597522
OSTF1	27008385
OXCT1	26619881
OXSR1	10481976
P4HA1	15568354
P4HB	459710908
PA2G4	68099137
PABPC1	27086810
PABPN1	15629041
PACSIN2	63776000
PAFAH1B1	20727533
PAFAH1B2	34734993
PAICS	9877473
PAK2	9807285
PALLD	22828719
PAPSS2	11907987
PARK7	169951479
PARP1	49100914
PARP4	4075687
PARP9	1101934
PARVA	51576750
PBXIP1	19786943
PCBP1	92950232
PCBP2	85308533
PCCA	17038027
PCCB	19960503
PCK2	63384481
PCMT1	92295585
PCYOX1	193564894
PDCD6	50414690
PDCD6IP	31527499
PDE12	1468431
PDGFRB	10833341
PDHA1	80215107
PDHB	74616910
PDHX	12718049
PDIA3	533230490
PDIA4	138979805
PDIA5	35064220
PDIA6	394617475
PDLIM1	244609964
PDLIM5	9679114
PDLIM7	65180234
PDP1	9596914
PDPR	8145333
PDS5A	876255
PDS5B	6299391
PDXK	26194431
PEBP1	281617554
PECAM1	127997670
PEF1	31077149
PELP1	1830905
PEX11B	7274219
PFDN5	18861167
PFKL	49188492
PFKM	15690480
PFKP	30576750
PFN1	667783638
PGAM1	159350861
PGD	66059587
PGK1	326938573
PGLYRP2	25215879
PGM1	22353446
PGM2	11370572
PGRMC1	131419562
PGRMC2	43852852
PHB	286312070
PHB2	252943602
PHGDH	10124603
PHIP	333268
PI4K2A	6249188
PICALM	27425494
PIGK	1142633
PIGS	6545349
PIGT	1822707
PIP4K2A	14732982
PITRM1	15232434
PKM	345618183
PLCB3	3171291
PLD3	28218899
PLEC	203504977
PLEKHO2	15768533
PLG	210990364
PLIN3	18128684
PLOD1	6620881
PLOD3	9198981
PLRG1	4160988
PLS3	87017440
PLXDC2	10780646
PLXNB2	13348753
PML	53593077
PMPCA	10392072
PMPCB	11251776
PNN	9187199
PNP	34557956
PNPLA6	3951581
PNPT1	3342889
POFUT1	4540080
POLR2A	3438498
POLR2B	4605703
POLR2C	5110072
POLR2E	6591132
PON2	39606301
POR	49984100
POSTN	636783093
PPA1	41770130
PPA2	57026552
PPFIBP1	3892853
PPIA	1126835858
PPIB	612257613
PPIL1	17991871
PPL	70239221
PPOX	5685585
PPP1CA	78829555
PPP1CB	19842032
PPP1R12A	15266606
PPP1R7	7105190
PPP1R9B	4448097
PPP2CA	33561506
PPP2R1A	57733728
PPP2R2A	3650401
PPP3CA	18911963
PPP3R1	15548377
PPT1	43570490
PRCP	17680087
PRDX1	731917753
PRDX2	836421337
PRDX3	305273946
PRDX4	87230820
PRDX5	369422975
PRDX6	247349672
PREB	22025030
PRELP	1620032886
PREP	1731848
PRKAA1	2034159
PRKACA	25142330
PRKAR1A	18757829
PRKAR2A	35228706
PRKCA	7625508
PRKCD	8277879
PRKCDBP	197623084
PRKCSH	142406371
PRKDC	15967996
PRKRA	11677266
PRMT1	10649712
PRPF19	71995768
PRPF40A	3042826
PRPF4B	1758235
PRPF6	8055122
PRPF8	16475326
PRPS1	67330320
PRPSAP1	8952214
PRPSAP2	24044591
PSAP	100753749
PSIP1	30247444
PSMA1	41359758
PSMA2	13052316
PSMA3	44903058
PSMA4	28803517
PSMA5	86448670
PSMA6	45458792
PSMA7	70788520
PSMB1	47062666
PSMB10	16981264
PSMB3	21574538
PSMB4	39109385
PSMB8	26729685
PSMC1	12482626
PSMC2	19319465
PSMC3	10494270
PSMC4	20229526
PSMC5	18654148
PSMC6	22602082
PSMD1	6605958
PSMD11	23633687
PSMD12	9984238
PSMD13	12889811
PSMD14	8751778
PSMD2	9966581
PSMD3	6413400
PSMD4	6793178
PSMD5	9747858
PSMD6	17177848
PSMD7	25550128
PSME1	133107598
PSME2	66628632
PSPC1	21142436
PTBP1	68653000
PTGES2	7583354
PTGES3	24690815
PTGFRN	4321801
PTGS1	11072743
PTK2	3627144
PTK7	8247508
PTPN1	23245071
PTPN11	1578777
PTPN23	1198440
PTPN6	8332443
PTPRA	2824085
PTPRC	48670783
PTPRJ	2362302
PTRF	1037335894
PUF60	6868705
PURA	44976617
PXDN	2756264
PXN	1888936
PYCARD	26581494
PYGB	40263066
PYGL	12065627
QARS	15528118
QDPR	41837554
QKI	13948460
QSOX1	4071638
RAB10	23697981
RAB11A	191137837
RAB14	104351481
RAB18	21995281
RAB1A	48256718
RAB1B	252007681
RAB21	39810490
RAB27A	32206455
RAB2A	152267082
RAB35	24449489
RAB3D	8530688
RAB3GAP1	1300792
RAB5B	20675730
RAB5C	132489033
RAB6A	139339440
RAB7A	202169954
RAB8A	16263831
RAB8B	21808960
RAB9A	5463011
RAC1	245611177
RAD21	16899670
RAD23B	40669509
RAD50	4655587
RAE1	13853165
RAI14	3133323
RALA	66952057
RALB	83155791
RALGAPB	126145
RALY	69954447
RAN	137102031
RANBP2	2063769
RAP1A	33251167
RAP1B	438361331
RAP2B	56420280
RARS	19713270
RBBP4	7781183
RBBP7	27367136
RBM14	11005295
RBM25	7745733
RBM39	4434011
RBM8A	30427063
RBMX	22545349
RCC1	26811829
RCN1	122204390
RCN2	10242414
RDH11	59855050
RDH13	5456800
RDH14	13929574
RDX	96825197
RECQL	28307499
REEP5	410255841
RELA	2585695
RER1	44147032
RFTN1	20127296
RHOA	273785920
RHOG	92734590
RHOT2	5543019
RMDN3	33928254
RNF213	1115242
RNH1	126070720
RNPEP	13825974
RNPS1	20893754
ROCK1	3023085
ROCK2	5432885
RP2	14626293
RPA1	16454220
RPA3	24111719
RPL10	134561536
RPL10A	147221797
RPL11	116762338
RPL12	169006399
RPL13	168460532
RPL13A	142012922
RPL14	186382422
RPL15	108528749
RPL17	121006631
RPL18	109864295
RPL18A	150965277
RPL19	375665451
RPL22	229268318
RPL23A	417590883
RPL27A	172912508
RPL29	127668445
RPL3	99347210
RPL30	161176276
RPL32	104135173
RPL35	136724684
RPL35A	169473205
RPL4	175551836
RPL5	196509642
RPL6	166950357
RPL7	137454618
RPL7A	191685886
RPL8	129692842
RPL9	107228353
RPLP0	266373244
RPLP1	82944978
RPLP2	654959939
RPN1	178780333
RPN2	284023840
RPRD1B	12325738
RPS10	57450306
RPS11	91679076
RPS12	509932585
RPS13	68525996
RPS14	277055730
RPS15A	262287684
RPS16	81808902
RPS17	216210405
RPS18	36630802
RPS19	216943172
RPS2	54674329
RPS20	317565266
