GeneID	LUAD_15T
CCT8	151054377
CD14	27351580
CD151	14870455
CD163	35105883
CD2AP	6458330
CD44	33070632
CD47	108181858
CD55	6439832
CD59	252810516
CD74	300256457
CD81	175476248
CD9	52906737
CD97	12325846
CDC37	46674743
CDC42	216723390
CDC42BPA	838287
CDC42BPB	5299661
CDC5L	7719974
CDH1	24076273
CDH13	3515086
CES1	430333225
CFH	77905845
CFL1	2075091807
CHCHD2	132142122
CHCHD3	112339592
CHD4	6288238
CHERP	4835176
CHID1	20421903
CHMP4B	68349921
CHMP6	6055706
CHP1	24841819
CIB1	5338153
CISD1	115892861
CISD2	65342768
CKAP4	233453292
CKAP5	7045408
CKB	49551306
CLCC1	9091246
CLEC3B	42366176
CLIC1	335368709
CLIC4	65883137
CLINT1	44180648
CLIP1	4020596
CLPB	10314814
CLTB	40883359
CLTC	387394895
CLU	975572087
CNDP2	192343045
CNN2	78464997
CNN3	19989599
CNOT1	2269789
CNP	13693345
CNPY2	152951870
CNPY3	29823616
COL12A1	38634001
COL14A1	230900729
COL15A1	17082985
COL18A1	57441022
COL1A1	168295774
COL1A2	378780834
COL3A1	7381862
COL4A1	4595940
COL4A2	48768804
COL6A1	432697885
COL6A2	346981327
COL6A3	506373990
COLGALT1	35467885
COMT	144263577
COPA	69653546
COPB1	70485871
COPB2	77359230
COPE	99505541
COPG1	76644714
COPS2	8160078
COPS3	11389950
COPS4	20467571
COQ5	4448469
COQ9	20813786
CORO1A	411518211
CORO1B	64840122
CORO1C	72857076
COTL1	392983208
COX4I1	340562060
COX5A	266394829
COX5B	148981726
COX6B1	61688061
COX7A2	531962510
CP	80166121
CPM	22294818
CPNE1	51624239
CPNE2	4817564
CPNE3	82098020
CPOX	13450042
CPSF1	4773776
CPSF3	5348128
CPT1A	7499552
CPT2	38879388
CRAT	17745074
CRELD1	2571856
CRIP2	151754819
CRKL	22761942
CROCC	4600120
CRYAB	12201655
CRYZ	150687910
CS	238133929
CSDE1	14699268
CSE1L	26937292
CSK	25847521
CSNK1A1	8590743
CSNK2A1	37935445
CSNK2A2	14714245
CSNK2B	13825958
CSPG4	4046239
CSRP1	274345897
CSRP2	27023734
CSTB	613230370
CTBP1	24513740
CTNNB1	59111378
CTNND1	30688333
CTSA	29027980
CTSB	599858623
CTSC	97778456
CTSD	1656727389
CTSH	271559275
CTSS	75627871
CTSZ	322148588
CTTN	24104508
CUL3	6324987
CUX1	955289
CYB5A	935050395
CYB5B	375342942
CYB5R1	87403509
CYB5R3	288834776
CYBB	50006618
CYC1	39751908
CYFIP1	29492348
CYP20A1	5976481
CYP27A1	27573881
DAD1	207098518
DAG1	4732790
DARS	73457026
DARS2	17049154
DAZAP1	36077191
DBI	776118597
DBN1	44425350
DBNL	66086022
DBT	14358475
DCN	241417959
DCTN1	20216549
DCTN2	73832669
DCTN4	5227163
DCXR	72735794
DDAH1	120238872
DDAH2	102660998
DDB1	23186145
DDOST	81933573
DDRGK1	29970514
DDX1	77637907
DDX17	108856880
DDX18	14477420
DDX23	13754975
DDX39B	248223359
DDX3X	56749314
DDX5	102455751
DDX6	34828899
DECR1	159158307
DEK	30649253
DERA	11542152
DHRS7	152129159
DHRS7B	5899235
DHX15	57812766
DHX30	2177398
DHX9	95362972
DIABLO	18596822
DIAPH1	18961900
DKC1	35243120
DLAT	35151555
DLD	98319848
DLST	137468341
DNM1L	13517781
DNM2	32777027
DNPEP	11741953
DOCK1	307587
DOCK11	1039676
DOCK2	8565092
DOCK4	2629967
DOCK6	441195
DOCK9	801274
DPM1	19548568
DPT	115148996
DPYSL2	255141482
DPYSL3	197266766
DST	246714
DSTN	261777901
DTX3L	15690282
DTYMK	33631094
DUT	19673547
DYNC1H1	51398669
DYNC1I2	36553231
DYNC1LI1	10885670
DYNC1LI2	21485982
DYNLL1	202071810
DYNLRB1	40745878
DYSF	6033691
ECE1	1331011
ECH1	203249393
ECHDC1	17360665
ECHS1	164855767
ECI1	143560963
ECI2	20364943
ECM1	8748581
EDC4	4791022
EEA1	19405663
EEF1A1	1433099206
EEF1B2	134461426
EEF1D	293895696
EEF1E1	34202854
EEF1G	332688467
EEF2	489007463
EEFSEC	11922058
EFEMP1	21967343
EFEMP2	10733999
EFHD2	91104279
EFR3A	2836542
EFTUD2	37789974
EGFR	3079876
EHD1	49123620
EHD2	183462896
EHD3	5088999
EHD4	58255113
EHHADH	2600225
EIF1	171995381
EIF2AK2	29135716
EIF2S1	117951203
EIF2S2	25535458
EIF2S3	112772925
EIF3A	35291188
EIF3B	34290464
EIF3C	22613968
EIF3D	12672233
EIF3E	167866547
EIF3F	48130840
EIF3G	18024604
EIF3H	38742965
EIF3I	57348884
EIF3L	39215197
EIF3M	30574178
EIF4A1	213527871
EIF4A2	31876325
EIF4A3	189450346
EIF5	30759037
EIF5A	339184025
EIF6	71459592
ELAVL1	50295775
ELMO1	8907060
ELMO2	1873523
ELMOD2	7997596
EMC1	14793253
EMC2	25134856
EMD	63111610
EMILIN1	181884365
EMILIN2	9337354
EML4	62301825
ENDOD1	9841096
ENG	9503201
ENO1	NA
ENPP4	7788149
ENTPD1	13589307
EPB41	38436173
EPB41L1	2736790
EPB41L2	47848961
EPB41L3	10284647
EPCAM	40629685
EPHX1	254381262
EPN1	7292920
EPPK1	1014114
EPRS	54700456
EPS15	8197728
EPS15L1	8976826
EPS8L2	1499621
ERAP1	52285966
ERBB2IP	432551
ERGIC1	154093295
ERGIC2	6695780
ERH	270264035
ERLEC1	13476681
ERLIN1	8097417
ERLIN2	76053053
ERMP1	11097272
ERO1L	63975370
ERP29	243572395
ERP44	171618461
ESD	31719056
ESYT1	54100853
ESYT2	15823552
ETFA	183990957
ETFB	126263208
ETFDH	14075414
ETHE1	33977032
EVL	9830403
EVPL	6996616
EWSR1	27635218
EXOC1	2483304
EXOC2	4569110
EXOC3	4462061
EXOC4	2908857
EXOC7	6989473
EXOC8	3431200
EZR	143232131
F11R	26128014
F13A1	106478565
F2	169567632
F9	21892293
FABP5	711142422
FAF2	24961141
FAHD1	12988538
FAHD2A	36460284
FAM120A	15255129
FAM129A	30448936
FAM129B	30006768
FAM21C	4880233
FAM3C	36785177
FAM49B	23298970
FAM98B	12514336
FARP1	4302187
FARSA	56074299
FARSB	31255006
FASN	33281250
FBL	88047343
FBLN1	69031737
FBLN2	19516653
FBLN5	57628848
FBN1	83065547
FBP1	87243020
FCGRT	11423250
FCHO2	3140937
FDPS	42537851
FDXR	15706948
FECH	16816257
FERMT2	49825251
FERMT3	47147073
FGA	2021065189
FGB	NA
FGG	NA
FH	194395773
FHL2	53323616
FHOD1	5768660
FKBP15	5579182
FKBP1A	1207684759
FKBP2	190888865
FKBP3	184977126
FKBP8	10568249
FKBP9	22575189
FLII	15007262
FLNB	93604567
FLNC	5327970
FLOT1	56666754
FLOT2	45202977
FMNL1	10863297
FMNL2	4951520
FMR1	1505303
FN1	681120282
FNDC3A	1214049
FSCN1	100681428
FUBP1	59901850
FUBP3	15302994
FUS	80921531
FXR1	10106150
FYCO1	2736790
G3BP1	30078056
G6PD	120495144
GALNT2	11482630
GAPDH	NA
GARS	22318591
GATD3A	163250791
GBA	14885721
GBAS	52521518
GBF1	5078276
GBP1	36835332
GC	81515774
GCA	77488748
GCN1L1	9411513
GDI1	34462320
GDI2	173687838
GFM1	9346986
GGT5	13369280
GHDC	10701064
GID8	5304226
GIMAP1	30869683
GIMAP4	22068807
GIPC1	14133585
GIT2	5198399
GLG1	21824327
GLIPR2	182942552
GLO1	70126797
GLRX	203695472
GLS	26647753
GLUD1	216110302
GLYR1	5523556
GNB1	224816882
GNB2	132975375
GNB2L1	348389402
GNB4	28993352
GNG12	355571507
GNG5	56911126
GNS	18226694
GOLGA2	13383546
GOLGA3	10601894
GOLGB1	9879926
GOLIM4	10162714
GORASP2	38038799
GOT2	154446679
GPC4	1947672
GPD1L	16601034
GPD2	78731782
GPI	276188787
GPNMB	84307658
GPR89B	6420225
GPX1	192875683
GPX3	77776233
GRB2	101077626
GRHPR	56239915
GRPEL1	13316628
GSN	633671872
GSPT1	40883359
GSR	67883818
GSTK1	555572416
GSTP1	894501198
GTF2I	29599440
GTPBP4	3879595
GUCY1B3	2431273
GYG1	24646579
GYS1	3259036
H1F0	360332906
H1FX	80769023
H2AFV	571220057
H2AFY	240041972
H3F3A	NA
H6PD	10202969
HACD3	41717584
HADH	122969778
HADHA	312470924
HADHB	221687002
HARS	28696082
HBA1	NA
HBB	NA
HBD	NA
HCFC1	2364812
HDAC1	36029153
HDGF	150011390
HDLBP	51319379
HEBP2	24399354
HEXA	43757084
HEXB	89057709
HGS	13423922
HIBADH	161055695
HIBCH	24700615
HINT1	385642012
HINT2	119723313
HIP1	11400723
HIST1H1B	723316828
HIST1H1D	2135870583
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	74781622
HLA-A	143105749
HLA-B	3790226
HLA-C	86785504
HLA-DPA1	548236063
HLA-DRA	1389949130
HLA-DRB1	200899252
HLA-E	1780404
HM13	105320893
HMGB1	1690687239
HMGB2	306879022
HMGCL	44936774
HMOX1	165281692
HMOX2	72204198
HNRNPA0	56156263
HNRNPA1	156997069
HNRNPA2B1	413388424
HNRNPA3	454614467
HNRNPC	365103223
HNRNPD	296980907
HNRNPDL	55655500
HNRNPF	155947580
HNRNPH1	494715591
HNRNPH2	50226581
HNRNPH3	72601082
HNRNPK	604485244
HNRNPL	199902485
HNRNPM	124575736
HNRNPR	129215945
HNRNPU	170410559
HNRNPUL1	26970430
HNRNPUL2	70015298
HOOK3	5514037
HP1BP3	72469525
HPCAL1	39806353
HPRT1	86903864
HPX	118699446
HRAS	31140756
HRG	61296526
HSBP1	43694676
HSD17B10	622983494
HSD17B11	52676350
HSD17B12	157709685
HSD17B4	202694823
HSDL2	39009910
HSP90AA1	380484515
HSP90AB1	736081838
HSP90B1	945076731
HSPA1B	466949565
HSPA4	53632080
HSPA5	1000371969
HSPA8	1126931179
HSPA9	373536502
HSPB1	1144219861
HSPD1	1110919264
HSPE1	1459346160
HSPG2	112098340
HSPH1	21864638
HUWE1	6401432
HYOU1	133525408
IARS	20237347
IARS2	70248905
IBA57	12501794
ICAM1	75778938
IDH1	260619169
IDH2	535188177
IDH3A	36883529
IDH3B	50655101
IDH3G	24814692
IFI16	65046422
IFI30	295965700
IFIT1	18813254
IGF2R	6068033
IGFBP7	35374864
IGHA1	749731933
IGHG1	NA
IGHG2	729392812
IGHG3	60257172
IGHG4	58442766
IGHM	717266760
IGHV3-7	200947979
IGJ	23849857
IGKC	NA
IGKV3-20	71830758
IGLC2	NA
IGLL5	59632388
IK	2469601
IKBIP	22953176
ILF2	177234546
ILF3	133233364
ILK	95159168
ILVBL	18464435
IMMT	138441572
IMPDH2	71706298
INF2	6165743
IPO5	12906091
IPO7	21394945
IQGAP1	211119721
IQGAP2	13679633
ISOC2	105826278
ITCH	2772945
ITGA1	19548568
ITGA2	12438729
ITGA3	4100112
ITGA5	4500845
ITGA6	5982435
ITGAL	6218393
ITGAM	17030013
ITGAV	17706608
ITGAX	6395309
ITGB1	82399733
ITGB2	68685539
ITGB5	9655601
ITIH1	74521937
ITIH2	50437065
ITIH4	26214623
ITPR1	3551000
ITPR2	842682
ITPR3	10484332
IVD	42480124
JAK1	2035103
JUP	14314498
KANK2	15073735
KARS	43576806
KCTD12	165644904
KDELC2	11969931
KDSR	14298601
KHDRBS1	51693891
KHSRP	70709593
KIAA0196	6536617
KIAA1033	6629533
KIF13B	1618316
KIF5B	34925561
KLC1	12919412
KNG1	36645647
KPNB1	91627219
KRT1	73575231
KRT10	46484687
KRT17	199337292
KRT18	559874870
KRT19	497474627
KRT2	10808712
KRT7	512614662
KRT8	805163163
KRT9	25504087
KTN1	25411132
LACTB	41090851
LAMA4	18101482
LAMA5	18443362
LAMB1	27799515
LAMB2	46135644
LAMC1	81792017
LAMP1	78862809
LAMTOR1	90551009
LAMTOR3	16148843
LAMTOR5	180987383
LANCL1	16853818
LAP3	80005950
LARS	14147235
LASP1	84897765
LBP	2118327
LBR	25787927
LCP1	349806521
LDHA	763071569
LDHB	904042129
LEMD2	8130241
LEMD3	2701035
LETM1	63325772
LGALS1	1565607366
LGALS3	1538050501
LGALS3BP	145213718
LGALS9	48693060
LIG3	3536732
LIMA1	9392428
LIMCH1	3444429
LIMS1	85059420
LIN7C	18728780
LLGL2	1326103
LMAN1	172845595
LMAN2	171219744
LMAN2L	6941501
LMCD1	53245875
LMNB1	201475836
LMNB2	141615637
LMO7	5965729
LNP	20082566
LNPEP	3488936
LONP1	48448817
LPCAT1	36598364
LPCAT2	14992220
LPP	72977153
LRP1	13767994
LRPAP1	39856697
LRPPRC	82721199
LRRC47	27136625
LRRC59	116669607
LRRFIP1	36414487
LRRFIP2	834812
LSP1	220477241
LSS	9988429
LTA4H	151397124
LTBP1	2961443
LTBP2	10634382
LUC7L2	50801108
LUM	797036523
LYN	27180982
LYZ	234107830
M6PR	21324464
MACF1	12373014
MAGOH	32735226
MANF	57177982
MAOA	98528637
MAOB	59373889
MAP1B	2945760
MAP1S	9383577
MAP4	30332257
MAPK1	139984822
MAPK3	38534077
MAPRE1	96838367
MARC2	34784656
MARCKS	160299487
MARS	19005245
MATR3	68468648
MCAM	10841605
MCCC1	10997572
MCCC2	20175254
MCU	31677765
MDH1	403695403
MDH2	743118794
ME2	82252885
MECP2	23622379
METAP2	15191296
METTL7A	66391825
MFAP2	186400082
MFGE8	4451989
MFN2	2380102
MGAT1	16270200
MGST3	62197102
MIA2	6383892
MIA3	14107040
MIF	407509720
MLEC	81068678
MLLT4	5426320
MLYCD	3304215
MMP2	2193213
MMRN2	8422652
MNDA	87880425
MOGS	48067844
MPO	97598548
MPRIP	8531071
MPST	67775680
MRC2	5145456
MRE11A	4760884
MRPS22	12178502
MSN	914596804
MSRA	4388673
MTA2	5441556
MTAP	12225382
MTCH1	27225653
MTCH2	174983409
MT-CO2	400019607
MTDH	23789720
MTHFD1	49825251
MTOR	2466483
MTPN	85636822
MTX1	15105312
MTX2	37236583
MUC1	8058861
MUT	7933016
MVP	292871273
MYADM	64398187
MYCBP	19604838
MYDGF	405612972
MYH10	124868210
MYH11	237470487
MYH14	58932242
MYH9	1485809364
MYL12B	1840944081
MYL6	1727275158
MYL6B	1366224561
MYL9	94189695
MYLK	8672514
MYO18A	13855988
MYO1B	26260467
MYO1C	88572043
MYO1D	16992439
MYO1E	4290247
MYO1F	11873222
MYO1G	13259808
MYO5A	1311820
MYO6	40570361
MYOF	45434838
NBAS	2145703
NCEH1	71329844
NCKAP1	8113541
NCL	187318635
NCLN	32692694
NCSTN	9578249
NDRG1	70599598
NDUFA10	21227852
NDUFA12	29097967
NDUFA13	42719280
NDUFA5	132719350
NDUFA6	41804777
NDUFA8	162854992
NDUFA9	6714346
NDUFAB1	74246503
NDUFB10	41598940
NDUFB4	73229041
NDUFB9	25667259
NDUFS1	49626402
NDUFS2	24513740
NDUFS3	44485896
NDUFS6	34333455
NDUFS8	37283588
NDUFV1	33370430
NDUFV2	28108755
NECAP2	3653582
NEK7	2865889
NFIC	7544943
NFKB1	5100953
NFS1	5928221
NHP2L1	58169908
NID1	62908079
NID2	27766663
NLRX1	1987468
NME1	259763491
NME2	445919839
NME3	85473221
NMT1	5871596
NNT	91797878
NOMO2	19301726
NONO	141910184
NOP56	39969848
NOP58	55743229
NPC2	127040487
NPEPPS	52596615
NPM1	955918199
NPTN	21300140
NRP1	6617546
NSF	31366094
NSFL1C	20107905
NT5E	16669932
NUCB1	95738915
NUCB2	81656857
NUDT21	33757421
NUMA1	47069710
NUP133	6647347
NUP155	14977983
NUP160	3342704
NUP205	204700070
NUP210	6772143
NUP35	5165114
NUP43	9685728
NUP54	10274464
NUP62	42983055
NUP88	4223018
NUP93	21702744
NUP98	4844149
NUTF2	127848281
OAS2	34415092
OAT	20999874
OCIAD1	43178936
ODR4	10453031
OGDH	133830191
OGN	541610714
OGT	3065423
OLA1	33889596
OLFML3	7451328
OPA1	23933054
ORM1	354029513
OS9	3384108
OSBPL8	3558053
OSTF1	28591324
OXCT1	68905311
OXSR1	16393846
P4HA1	40687820
P4HB	1159036599
PA2G4	118447253
PABPC1	54518421
PABPN1	29420913
PACSIN2	43311012
PAFAH1B1	56826046
PAFAH1B2	52831633
PAICS	40290965
PAK2	33240325
PALLD	15286728
PAPSS2	32526411
PARK7	421743874
PARP1	105103106
PARP4	5048578
PARP9	12080082
PARVA	40078142
PBXIP1	20702046
PCBP1	273455458
PCBP2	236792826
PCCA	9319571
PCCB	12530480
PCK2	35609191
PCMT1	130712087
PCYOX1	104883185
PDCD6	76195150
PDCD6IP	73341324
PDE12	4578101
PDGFRB	3900690
PDHA1	86748136
PDHB	58344305
PDHX	6022704
PDIA3	1281338169
PDIA4	1096135772
PDIA5	64619380
PDIA6	965872944
PDLIM1	140302400
PDLIM5	19176802
PDLIM7	35019060
PDP1	6028157
PDPR	3393505
PDS5A	3450947
PDS5B	6095759
PDXK	55151432
PEBP1	423948217
PECAM1	29280188
PEF1	15954672
PELP1	1976455
PEX11B	21665367
PFDN5	31955811
PFKL	32652585
PFKM	6548072
PFKP	34107960
PFN1	NA
PGAM1	309073906
PGD	227444843
PGK1	1037419418
PGLYRP2	4689127
PGM1	84008088
PGM2	48276099
PGRMC1	252031327
PGRMC2	52368729
PHB	551579604
PHB2	417624919
PHGDH	167053670
PHIP	272549
PI4K2A	3918513
PICALM	22355022
PIGK	4384379
PIGS	12117293
PIGT	9548387
PIP4K2A	13926253
PITRM1	20722731
PKM	865746414
PLCB3	2159336
PLD3	53402107
PLEC	120730538
PLEKHO2	27886519
PLG	189940317
PLIN3	62716538
PLOD1	21113209
PLOD3	21789932
PLRG1	11777404
PLS3	99683333
PLXDC2	3841767
PLXNB2	11029701
PML	47701810
PMPCA	11682702
PMPCB	15971283
PNN	9978588
PNP	75337747
PNPLA6	1965392
PNPT1	17588246
POFUT1	9820515
POLR2A	2805634
POLR2B	10668402
POLR2C	3978670
POLR2E	35932715
PON2	174081690
POR	121212547
POSTN	437066127
PPA1	156328477
PPA2	53950637
PPFIBP1	1909357
PPIA	NA
PPIB	924489914
PPIL1	61002653
PPL	7411263
PPOX	5256101
PPP1CA	194897904
PPP1CB	47635388
PPP1R12A	4012941
PPP1R7	3883311
PPP1R9B	4875601
PPP2CA	20319103
PPP2R1A	129823945
PPP2R2A	21768160
PPP3CA	20679199
PPP3R1	7353595
PPT1	77079533
PRCP	16549467
PRDX1	1595041258
PRDX2	1244516039
PRDX3	428242399
PRDX4	419678292
PRDX5	461697074
PRDX6	578906638
PREB	31998393
PRELP	522188120
PREP	8765797
PRKAA1	16428195
PRKACA	23819275
PRKAR1A	47430923
PRKAR2A	44867819
PRKCA	5905455
PRKCD	9968928
PRKCDBP	12410216
PRKCSH	477962425
PRKDC	58077475
PRKRA	30219902
PRMT1	34373226
PRPF19	58540717
PRPF40A	8731254
PRPF4B	1535319
PRPF6	6275982
PRPF8	12450624
PRPS1	73702190
PRPSAP1	7514416
PRPSAP2	17495832
PSAP	563424919
PSIP1	21250773
PSMA1	61993187
PSMA2	103896669
PSMA3	66724788
PSMA4	83708183
PSMA5	229548486
PSMA6	137787544
PSMA7	116944100
PSMB1	153721510
PSMB10	25255757
PSMB3	59998096
PSMB4	88903435
PSMB8	32941127
PSMC1	39115160
PSMC2	67359898
PSMC3	54434950
PSMC4	43397779
PSMC5	42600912
PSMC6	71956117
PSMD1	29739597
PSMD11	60906877
PSMD12	31104225
PSMD13	52990818
PSMD14	33495736
PSMD2	61490490
PSMD3	41210564
PSMD4	66939808
PSMD5	23649858
PSMD6	39633762
PSMD7	26292306
PSME1	255869935
PSME2	191327867
PSPC1	11018899
PTBP1	206539970
PTGES2	8349513
PTGES3	136259546
PTGFRN	1521724
PTGS1	9772139
PTK2	3238011
PTK7	5251698
PTPN1	22424582
PTPN11	8614015
PTPN23	4263492
PTPN6	42181117
PTPRA	1005199
PTPRC	46609177
PTPRJ	2161389
PTRF	228161956
PUF60	14626204
PURA	34159240
PXDN	4942914
PXN	3693739
PYCARD	69160985
PYGB	83234504
PYGL	45521703
QARS	30612149
QDPR	60173097
QKI	29900762
QSOX1	878083
RAB10	26586392
RAB11A	179565856
RAB14	138748835
RAB18	40026350
RAB1A	36269473
RAB1B	270264035
RAB21	38801433
RAB27A	16566438
RAB2A	114433053
RAB35	7558616
RAB3D	3997370
RAB3GAP1	6200537
RAB5B	9049468
RAB5C	146886612
RAB6A	107956653
RAB7A	278893165
RAB8A	12462941
RAB8B	1502435
RAB9A	19920862
RAC1	290883530
RAD21	9031240
RAD23B	94968351
RAD50	17269884
RAE1	11051812
RAI14	11494198
RALA	96639270
RALB	74652255
RALGAPB	2652681
RALY	212212125
RAN	443826339
RANBP2	4541189
RAP1A	40454226
RAP1B	434957888
RAP2B	36739381
RARS	59808465
RBBP4	25602292
RBBP7	43114728
RBM14	23109307
RBM25	16481909
RBM39	22246328
RBM8A	93037423
RBMX	86264469
RCC1	85318624
RCN1	157359638
RCN2	41543522
RDH11	61592406
RDH13	4795407
RDH14	13274414
RDX	24673075
RECQL	32122227
REEP5	134168222
RELA	10766329
RER1	121724076
RFTN1	8757192
RHOA	538348520
RHOG	164418539
RHOT2	10645519
RMDN3	19323257
RNF213	7973928
RNH1	131266657
RNPEP	47231326
RNPS1	41031691
ROCK1	5714633
ROCK2	10442629
RP2	9310466
RPA1	24902742
RPA3	122217317
RPL10	279854750
RPL10A	313654677
RPL11	225485087
RPL12	337966001
RPL13	310152580
RPL13A	128111181
RPL14	178627105
RPL15	239425442
RPL17	480638801
RPL18	289894644
RPL18A	366720054
RPL19	142218376
RPL22	439325585
RPL23A	617895007
RPL27A	351206523
RPL29	382215698
RPL3	110450093
RPL30	483328258
RPL32	188902578
RPL35	41488128
RPL35A	110191955
RPL4	258910809
RPL5	280856006
RPL6	261777901
RPL7	486234627
RPL7A	301349650
RPL8	128928432
RPL9	230205650
RPLP0	452309106
RPLP1	566999727
RPLP2	1760113093
RPN1	334065275
RPN2	324698752
RPRD1B	19799049
RPS10	106895992
RPS11	200393157
RPS12	874055110
RPS13	190404114
RPS14	789376703
RPS15A	491904967
RPS16	37438274
RPS17	426063303
RPS18	158479801
RPS19	269025725
