GeneID	LUAD_100T
AP1G1	32830462
AP1M1	34480175
AP2A1	76828681
AP2A2	26106835
AP2B1	105934593
AP2M1	120953321
AP2S1	90993917
AP3B1	14115843
AP3D1	9044804
AP3M1	12476353
APCS	857118386
APEH	12676899
APEX1	94880410
API5	14704725
APMAP	152548954
APOA1	587259761
APOA2	775507854
APOA4	87580307
APOB	3309859
APOC1	97111714
APOC3	33589748
APOD	21004934
APOE	141325962
APOH	139911022
APOOL	11873418
APP	7631194
APPL1	16943653
APRT	51938204
AQR	5254507
ARAP1	724226
ARCN1	87167871
ARF1	205625366
ARF4	174438531
ARF6	35370181
ARHGAP1	59531988
ARHGAP18	4038358
ARHGDIA	189550214
ARHGDIB	104262355
ARHGEF1	21967598
ARHGEF17	817846
ARL6IP5	349617537
ARL8A	127201831
ARL8B	59753527
ARMC10	21178555
ARPC1A	25636059
ARPC1B	302295792
ARPC2	251180486
ARPC3	246084036
ARPC4	471016197
ARPC5	148030687
ARPC5L	101668483
ARRB1	20418008
ASAH1	189096761
ASPH	72032707
ASPN	99373671
ATAD3A	48571999
ATIC	24282078
ATL2	30294753
ATL3	116897094
ATP13A1	14103212
ATP1A1	262392962
ATP1B1	204593708
ATP1B3	28883369
ATP2A2	194575533
ATP2A3	17960458
ATP2B1	10670976
ATP2B4	78356262
ATP2C1	15159952
ATP5A1	849244894
ATP5B	949066674
ATP5C1	426123644
ATP5D	427973631
ATP5F1	621141628
ATP5H	453994257
ATP5J	233695519
ATP5J2	76943986
ATP5L	216285120
ATP5O	443053111
ATP6V0A1	25037029
ATP6V0D1	33811568
ATP6V1A	82972620
ATP6V1B2	77522444
ATP6V1C1	21378359
ATP6V1E1	140192894
ATP6V1F	48752897
ATP6V1H	30628971
B2M	NA
BAG3	30945747
BAG5	4330824
BAG6	6377192
BANF1	770336896
BASP1	26219613
BAX	42239941
BAZ1B	18072512
BCAM	254498750
BCAP31	931494073
BCAT2	59988710
BCKDHA	52500986
BCKDHB	24912953
BCKDK	25892682
BCL2L13	9442374
BCLAF1	58936795
BCS1L	7183182
BGN	909892253
BLVRA	57438257
BLVRB	181117009
BRK1	114152779
BSG	60525638
BST1	21648078
BUB3	73722843
C14orf159	45487131
C14orf166	54317263
C16orf58	23151576
C1QB	50720780
C1QBP	97420632
C1QC	47616104
C1S	3000835
C3	68560444
C4A	488792
C4B	24449923
C4BPA	154819982
C5	7840680
C7	1916040
C8A	2310771
C9	7576853
CA1	99212767
CA2	57901468
CACYBP	23614004
CAD	10155462
CALD1	169250759
CALM3	2061356458
CALR	1432825259
CALU	214647763
CAMK2D	108476911
CAMK2G	95388459
CAND1	37858177
CANX	512215132
CAP1	437300793
CAPG	522996123
CAPN1	54919951
CAPN2	57143513
CAPNS1	86610010
CAPRIN1	26628769
CAPZA1	177571696
CAPZA2	158807165
CAPZB	224986589
CARKD	12641142
CASK	33476633
CAST	21023593
CAT	319647210
CAV1	NA
CBR1	121586854
CBX1	57677728
CBX3	178707867
CBX5	52727636
CCAR1	30199726
CCAR2	42185326
CCDC22	7696777
CCDC47	69457436
CCDC6	21063904
CCT2	202956160
CCT3	161012069
CCT4	171328631
CCT5	120547386
CCT6A	179908232
CCT7	156666732
CCT8	161591486
CD14	24549512
CD151	83789687
CD163	60680365
CD2AP	19517968
CD44	95212321
CD47	306890514
CD55	65638820
CD59	617040586
CD74	138094338
CD81	88577664
CD9	309658119
CD97	17221198
CDC37	34912019
CDC42	609269421
CDC42BPA	4313729
CDC42BPB	10230510
CDC5L	39247228
CDH1	50292006
CDH13	10142787
CES1	162231042
CFH	22287734
CFL1	1254086288
CHCHD2	149244519
CHCHD3	195804030
CHD4	13755764
CHERP	18630571
CHID1	89129484
CHMP4B	238225605
CHMP6	21526087
CHP1	72696986
CIB1	63299385
CISD1	327402585
CISD2	85544475
CKAP4	285474398
CKAP5	5106581
CKB	21398987
CLCC1	8097973
CLEC3B	17112459
CLIC1	122413518
CLIC4	26000717
CLINT1	112188988
CLIP1	2731441
CLPB	20535478
CLTB	182984860
CLTC	422438952
CLU	301270842
CNDP2	115602453
CNN2	117538909
CNN3	11482725
CNOT1	4638142
CNP	51099289
CNPY2	150093987
CNPY3	50049767
COL12A1	65201013
COL14A1	91156697
COL15A1	9949040
COL18A1	37609180
COL1A1	209608724
COL1A2	1099413237
COL3A1	93089322
COL4A1	235359092
COL4A2	153242523
COL6A1	1086565476
COL6A2	966410673
COL6A3	525680862
COLGALT1	44341635
COMT	217768836
COPA	95552111
COPB1	60280580
COPB2	83535093
COPE	60209868
COPG1	62865881
COPS2	13184109
COPS3	13494188
COPS4	22658200
COQ5	14680634
COQ9	30478795
CORO1A	375246908
CORO1B	84235187
CORO1C	173056534
COTL1	230995724
COX4I1	334087509
COX5A	282960299
COX5B	211022719
COX6B1	220519985
COX7A2	123507408
CP	41119998
CPM	16901428
CPNE1	29669882
CPNE2	14353326
CPNE3	70276314
CPOX	51605827
CPSF1	7213215
CPSF3	10064848
CPT1A	36644055
CPT2	66810968
CRAT	16039962
CRELD1	10891639
CRIP2	151878611
CRKL	9366123
CROCC	23389067
CRYAB	75339333
CRYZ	134702814
CS	542255391
CSDE1	10265382
CSE1L	12130676
CSK	13578187
CSNK1A1	7450602
CSNK2A1	44028728
CSNK2A2	14149157
CSNK2B	26029112
CSPG4	6621497
CSRP1	221540803
CSRP2	54527689
CSTB	792485616
CTBP1	67343518
CTNNB1	112924010
CTNND1	162836119
CTSA	9973983
CTSB	186525588
CTSC	61998894
CTSD	583728527
CTSH	81304368
CTSS	47141146
CTSZ	122646455
CTTN	101361309
CUL3	7117033
CUX1	6317187
CYB5A	1791252891
CYB5B	170293040
CYB5R1	197026037
CYB5R3	545014628
CYBB	128806597
CYC1	127659141
CYFIP1	34298463
CYP20A1	23972352
CYP27A1	60139067
DAD1	167779513
DAG1	19299721
DARS	52438396
DARS2	27791173
DAZAP1	139639793
DBI	361080046
DBN1	24401389
DBNL	66715815
DBT	55993962
DCN	450186749
DCTN1	32690029
DCTN2	83122672
DCTN4	10528117
DCXR	125131309
DDAH1	103736968
DDAH2	39770936
DDB1	36565013
DDOST	135972867
DDRGK1	63666374
DDX1	65278806
DDX17	137791698
DDX18	11156190
DDX23	22861826
DDX39B	193719680
DDX3X	69261814
DDX5	189962544
DDX6	35528691
DECR1	253166812
DEK	38033297
DERA	10098160
DHRS7	103185583
DHRS7B	43234581
DHX15	48629865
DHX30	5340378
DHX9	221044776
DIABLO	54242306
DIAPH1	9514105
DKC1	51729889
DLAT	79397760
DLD	224986589
DLST	273456957
DNM1L	7764684
DNM2	43187836
DNPEP	40431906
DOCK1	1401968
DOCK11	2380875
DOCK2	11787010
DOCK4	2373329
DOCK6	4558321
DOCK9	2487405
DPM1	44242397
DPT	268584159
DPYSL2	307841482
DPYSL3	118165488
DST	594330
DSTN	174096184
DTX3L	20032041
DTYMK	19244917
DUT	21795267
DYNC1H1	61488442
DYNC1I2	44608312
DYNC1LI1	16452581
DYNC1LI2	23065898
DYNLL1	172698583
DYNLRB1	49113448
DYSF	10548971
ECE1	5169073
ECH1	255757121
ECHDC1	27819870
ECHS1	457969207
ECI1	160689574
ECI2	22817053
ECM1	6859904
EDC4	11070774
EEA1	23573807
EEF1A1	1592338763
EEF1B2	33440731
EEF1D	237670775
EEF1E1	8723724
EEF1G	152897096
EEF2	280473950
EEFSEC	13565788
EFEMP1	54456226
EFEMP2	28137607
EFHD2	91882626
EFR3A	7177486
EFTUD2	69150557
EGFR	8909385
EHD1	47980956
EHD2	132740444
EHD3	4515631
EHD4	27250687
EHHADH	7846682
EIF1	68259676
EIF2AK2	35963239
EIF2S1	54683338
EIF2S2	38711777
EIF2S3	124191935
EIF3A	46350064
EIF3B	26193270
EIF3C	29282596
EIF3D	37051925
EIF3E	27095816
EIF3F	32281158
EIF3G	35808067
EIF3H	37267783
EIF3I	64475868
EIF3L	44981046
EIF3M	11255230
EIF4A1	157550284
EIF4A2	41269091
EIF4A3	191942294
EIF5	11204662
EIF5A	388450220
EIF6	56568534
ELAVL1	133417193
ELMO1	15380112
ELMO2	3944191
ELMOD2	27414323
EMC1	14541736
EMC2	28435531
EMD	166319389
EMILIN1	297547692
EMILIN2	9766501
EML4	41889478
ENDOD1	32104912
ENG	23530958
ENO1	1006105588
ENPP4	21140502
ENTPD1	55847451
EPB41	34630796
EPB41L1	6703170
EPB41L2	79872523
EPB41L3	5209170
EPCAM	18921806
EPHX1	270346961
EPN1	7739872
EPPK1	10317009
EPRS	31523381
EPS15	12753053
EPS15L1	6870417
EPS8L2	13482500
ERAP1	67966262
ERBB2IP	2944217
ERGIC1	213567118
ERGIC2	11245848
ERH	494605293
ERLEC1	17204308
ERLIN1	37482830
ERLIN2	150376692
ERMP1	21690395
ERO1L	64029127
ERP29	109420219
ERP44	291521520
ESD	41066506
ESYT1	121361088
ESYT2	137513364
ETFA	228094922
ETFB	212965078
ETFDH	45999827
ETHE1	68746739
EVL	29836269
EVPL	100006258
EWSR1	104927540
EXOC1	3671420
EXOC2	4617832
EXOC3	8932266
EXOC4	4904982
EXOC7	4105381
EXOC8	6915948
EZR	266028426
F11R	99677767
F13A1	90378677
F2	5670014
F9	3596506
FABP5	141576062
FAF2	38759859
FAHD1	21319067
FAHD2A	31298409
FAM120A	23003106
FAM129A	34869031
FAM129B	35690110
FAM21C	4563344
FAM3C	101027429
FAM49B	20694735
FAM98B	29869907
FARP1	10576211
FARSA	21486939
FARSB	28913759
FASN	13553375
FBL	238776901
FBLN1	146590086
FBLN2	35607156
FBLN5	218299719
FBN1	271052183
FBP1	203383180
FCGRT	11431856
FCHO2	4199338
FDPS	18958226
FDXR	47558569
FECH	37120240
FERMT2	19369874
FERMT3	19874084
FGA	268584159
FGB	391717632
FGG	482568385
FH	192860533
FHL2	39158237
FHOD1	7966181
FKBP15	12066975
FKBP1A	393149633
FKBP2	170652286
FKBP3	112755468
FKBP8	21586991
FKBP9	31962298
FLII	23268519
FLNB	136239651
FLNC	9998198
FLOT1	89986489
FLOT2	72470157
FMNL1	13016006
FMNL2	4302666
FMR1	7904348
FN1	461991323
FNDC3A	5136847
FSCN1	27709605
FUBP1	134464035
FUBP3	51032472
FUS	126755719
FXR1	26927253
FYCO1	9211689
G3BP1	39928285
G6PD	45779010
GALNT2	46283737
GAPDH	1454873081
GARS	12121286
GATD3A	263070906
GBA	43373693
GBAS	198712262
GBF1	7236811
GBP1	63857267
GC	44186017
GCA	52890730
GCN1L1	8752763
GDI1	7411052
GDI2	85401888
GFM1	13113427
GGT5	13137248
GHDC	20456895
GID8	12884852
GIMAP1	122858547
GIMAP4	59906899
GIPC1	24647593
GIT2	17653709
GLG1	84235187
GLIPR2	78807182
GLO1	91459741
GLRX	52595980
GLS	64209052
GLUD1	405372370
GLYR1	18686788
GNB1	1049475729
GNB2	110979337
GNB2L1	261748346
GNB4	37008912
GNG12	242208607
GNG5	1285420296
GNS	8957275
GOLGA2	16511087
GOLGA3	12942414
GOLGB1	21756395
GOLIM4	25012862
GORASP2	37736720
GOT2	217278828
GPC4	6031492
GPD1L	62787553
GPD2	94226671
GPI	107732667
GPNMB	19689119
GPR89B	9388392
GPX1	118818784
GPX3	35337545
GRB2	156952055
GRHPR	60066444
GRPEL1	49296331
GSN	812496962
GSPT1	41453159
GSR	78690260
GSTK1	164498705
GSTP1	296669293
GTF2I	38599541
GTPBP4	7642742
GUCY1B3	1386663
GYG1	30533692
GYS1	4678873
H1F0	NA
H1FX	126539558
H2AFV	1269750375
H2AFY	411995729
H3F3A	NA
H6PD	19853307
HACD3	59088114
HADH	400623881
HADHA	573865897
HADHB	478057149
HARS	13208059
HBA1	NA
HBB	NA
HBD	448411988
HCFC1	20114941
HDAC1	75713941
HDGF	98869561
HDLBP	64302659
HEBP2	15850071
HEXA	34402987
HEXB	30143370
HGS	19317693
HIBADH	70855283
HIBCH	94381729
HINT1	137278802
HINT2	50780823
HIP1	22053908
HIST1H1B	724993292
HIST1H1D	NA
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	111984321
HLA-A	184071080
HLA-B	67065760
HLA-C	29073807
HLA-DPA1	215201631
HLA-DRA	897115590
HLA-DRB1	331803651
HLA-E	28054119
HM13	51160796
HMGB1	922747705
HMGB2	492235900
HMGCL	84792919
HMOX1	25313190
HMOX2	44292272
HNRNPA0	257604050
HNRNPA1	1153200365
HNRNPA2B1	NA
HNRNPA3	1356749495
HNRNPC	1192544491
HNRNPD	669844698
HNRNPDL	162516394
HNRNPF	222048531
HNRNPH1	417224139
HNRNPH2	112578535
HNRNPH3	131509487
HNRNPK	674331583
HNRNPL	459893687
HNRNPM	646821517
HNRNPR	159699398
HNRNPU	363812359
HNRNPUL1	83666660
HNRNPUL2	133935718
HOOK3	4772446
HP1BP3	250624761
HPCAL1	63761584
HPRT1	19030780
HPX	65072091
HRAS	24572814
HRG	15875295
HSBP1	98052169
HSD17B10	211506209
HSD17B11	126981205
HSD17B12	148306189
HSD17B4	182273444
HSDL2	88719587
HSP90AA1	274203120
HSP90AB1	576986843
HSP90B1	1026701932
HSPA1B	335192232
HSPA4	22225661
HSPA5	NA
HSPA8	1016761221
HSPA9	311560273
HSPB1	NA
HSPD1	940045930
HSPE1	1672225093
HSPG2	348416343
HSPH1	13517392
HUWE1	4768894
HYOU1	115164602
IARS	7150120
IARS2	56421507
IBA57	8670268
ICAM1	93720290
IDH1	163175123
IDH2	594321058
IDH3A	152197875
IDH3B	69976685
IDH3G	46574255
IFI16	48098810
IFI30	547864185
IFIT1	5163172
IGF2R	20438101
IGFBP7	27497584
IGHA1	NA
IGHG1	958073601
IGHG2	199633574
IGHG3	310593064
IGHG4	16141292
IGHM	129422238
IGHV3-7	50531974
IGJ	197819371
IGKC	NA
IGKV3-20	553749049
IGLC2	1862455094
IGLL5	74863389
IK	30392366
IKBIP	12619290
ILF2	218818951
ILF3	232115259
ILK	95705491
ILVBL	30478795
IMMT	317493363
IMPDH2	76697472
INF2	11265145
IPO5	9601526
IPO7	13336644
IQGAP1	145169036
IQGAP2	11945448
ISOC2	29701917
ITCH	3137119
ITGA1	52076300
ITGA2	35648878
ITGA3	79161395
ITGA5	6117035
ITGA6	14316501
ITGAL	9458125
ITGAM	25765695
ITGAV	17141864
ITGAX	15904225
ITGB1	185334325
ITGB2	113118016
ITGB5	9156200
ITIH1	9799545
ITIH2	16407363
ITIH4	3797434
ITPR1	7888154
ITPR2	5683337
ITPR3	39513125
IVD	102354964
JAK1	5006184
JUP	100347914
KANK2	41547298
KARS	38076863
KCTD12	84558096
KDELC2	11013648
KDSR	36129412
KHDRBS1	342890063
KHSRP	61321817
KIAA0196	7350266
KIAA1033	5634000
KIF13B	5456812
KIF5B	38321929
KLC1	13016006
KNG1	8351610
KPNB1	97259694
KRT1	25133752
KRT10	10238519
KRT17	256370002
KRT18	1567496118
KRT19	NA
KRT2	9342106
KRT7	1644274390
KRT8	NA
KRT9	5057721
KTN1	71402275
LACTB	47384435
LAMA4	45036569
LAMA5	97747524
LAMB1	38453261
LAMB2	167099079
LAMC1	180704209
LAMP1	107375083
LAMTOR1	68468262
LAMTOR3	53442175
LAMTOR5	90687196
LANCL1	39881738
LAP3	63571873
LARS	11215131
LASP1	338444541
LBP	939743
LBR	55350251
LCP1	191148019
LDHA	424357292
LDHB	239323083
LEMD2	37967469
LEMD3	4519007
LETM1	36762114
LGALS1	1759820235
LGALS3	NA
LGALS3BP	124909532
LGALS9	39599936
LIG3	4192400
LIMA1	73892828
LIMCH1	19012689
LIMS1	295822484
LIN7C	64119503
LLGL2	4487523
LMAN1	601947750
LMAN2	160025495
LMAN2L	15424110
LMCD1	29343080
LMNB1	580303704
LMNB2	747437291
LMO7	46470435
LNP	10927955
LNPEP	7565090
LONP1	37967469
LPCAT1	56638656
LPCAT2	24473170
LPP	121798168
LRP1	29009373
LRPAP1	132958054
LRPPRC	72903918
LRRC47	38277303
LRRC59	222605140
LRRFIP1	23482446
LRRFIP2	13078801
LSP1	174842383
LSS	19120185
LTA4H	111789825
LTBP1	13426649
LTBP2	60359546
LUC7L2	150979019
LUM	714763063
LYN	17511112
LYZ	514986518
M6PR	84676518
MACF1	26132111
MAGOH	73055836
MANF	244045170
MAOA	165548159
MAOB	123300424
MAP1B	1130128
MAP1S	13639280
MAP4	27041128
MAPK1	64574498
MAPK3	14028310
MAPRE1	61403128
MARC2	199146088
MARCKS	207127873
MARS	13951453
MATR3	154183674
MCAM	9426753
MCCC1	58356010
MCCC2	83399345
MCU	57212358
MDH1	165886677
MDH2	1732180358
ME2	74752297
MECP2	205120767
METAP2	33259700
METTL7A	67169930
MFAP2	597971436
MFGE8	11293303
MFN2	16245594
MGAT1	31625144
MGST3	312578602
MIA2	20655988
MIA3	16217112
MIF	250003487
MLEC	106301743
MLLT4	33883811
MLYCD	22098318
MMP2	9250485
MMRN2	25261942
MNDA	48986565
MOGS	43973060
MPO	49985227
MPRIP	24596076
MPST	55713752
MRC2	13068547
MRE11A	23087875
MRPS22	12978222
MSN	1337798980
MSRA	8833021
MTA2	18175585
MTAP	2283623
MTCH1	42826708
MTCH2	154486612
MT-CO2	240984632
MTDH	66255635
MTHFD1	35220832
MTOR	1897761
MTPN	40248709
MTX1	63164775
MTX2	42442146
MUC1	31170302
MUT	18668239
MVP	396051177
MYADM	42826708
MYCBP	56842258
MYDGF	39835956
MYH10	357116961
MYH11	665233654
MYH14	157871608
MYH9	1499172714
MYL12B	1618886957
MYL6	1477565231
MYL6B	473419453
MYL9	223642843
MYLK	27682378
MYO18A	25497905
MYO1B	56064759
MYO1C	206154779
MYO1D	41938124
MYO1E	4404112
MYO1F	18315475
MYO1G	36409270
MYO5A	3764835
MYO6	90839263
MYOF	107905376
NBAS	5068643
NCEH1	60758421
NCKAP1	12445424
NCL	278036132
NCLN	57755852
NCSTN	14430769
NDRG1	113518896
NDUFA10	59012257
NDUFA12	163781906
NDUFA13	195388122
NDUFA5	100692155
NDUFA6	144081362
NDUFA8	165235725
NDUFA9	55560636
NDUFAB1	210572980
NDUFB10	125350133
NDUFB4	110587863
NDUFB9	48329011
NDUFS1	146331450
NDUFS2	97890851
NDUFS3	61074001
NDUFS6	156391241
NDUFS8	36885639
NDUFV1	106653339
NDUFV2	56495869
NECAP2	20616222
NEK7	31050041
NFIC	10354580
NFKB1	14863626
NFS1	19562700
NHP2L1	223153861
NID1	225845270
NID2	66344792
NLRX1	6605695
NME1	33157163
NME2	466474758
NME3	108090752
NMT1	33772947
NNT	201915856
NOMO2	28739841
NONO	660455434
NOP56	104579763
NOP58	69777804
NPC2	264591981
NPEPPS	24788614
NPM1	704052937
NPTN	72363267
NRP1	6428560
NSF	68157692
NSFL1C	21904328
NT5E	12090588
NUCB1	176746990
NUCB2	113319767
NUDT21	87446705
NUMA1	145451540
NUP133	8221754
NUP155	20849245
NUP160	7918263
NUP205	123976270
NUP210	24165131
NUP35	16539971
NUP43	17052618
NUP54	16362589
NUP62	69041161
NUP88	12519459
NUP93	29638302
NUP98	16496537
NUTF2	58132818
OAS2	14770266
OAT	26954278
OCIAD1	81956205
ODR4	23210342
OGDH	133171231
OGN	384018992
OGT	9505711
OLA1	12213198
OLFML3	56777542
OPA1	75091777
ORM1	101193448
OS9	5591847
OSBPL8	6757924
OSTF1	23210342
OXCT1	132020488
OXSR1	18742266
P4HA1	65072091
P4HB	1521553607
PA2G4	197391173
PABPC1	80009158
PABPN1	33513914
PACSIN2	93887557
PAFAH1B1	39644956
PAFAH1B2	26707107
PAICS	11701324
PAK2	26436414
PALLD	29403327
PAPSS2	11040796
PARK7	194998934
PARP1	117127693
PARP4	15919092
PARP9	13289699
PARVA	34590358
PBXIP1	53382071
PCBP1	173764003
PCBP2	294953543
PCCA	56278178
PCCB	44130737
PCK2	50844253
PCMT1	108853187
PCYOX1	110169288
PDCD6	98358851
PDCD6IP	93410774
PDE12	8878345
PDGFRB	8186887
PDHA1	181870324
PDHB	100167795
PDHX	27174475
PDIA3	1178692174
PDIA4	630362768
PDIA5	142905651
PDIA6	560873345
PDLIM1	169580764
PDLIM5	36369261
PDLIM7	80525003
PDP1	15202935
PDPR	16024253
PDS5A	10563269
PDS5B	12862980
PDXK	51546405
PEBP1	243388671
PECAM1	62350566
PEF1	16436762
PELP1	22371147
PEX11B	54388331
PFDN5	38180015
PFKL	96785205
PFKM	12918839
PFKP	28578501
PFN1	1936670631
PGAM1	337447123
PGD	158202845
PGK1	446612938
PGLYRP2	1571185
PGM1	47501348
PGM2	31269625
PGRMC1	271851250
PGRMC2	98538417
PHB	386885797
PHB2	864938357
PHGDH	16808971
PHIP	5587179
PI4K2A	10623460
PICALM	31236618
PIGK	25234643
PIGS	15523792
PIGT	18995146
PIP4K2A	23173766
PITRM1	40203874
PKM	833872216
PLCB3	2608232
PLD3	17362813
PLEC	228708250
PLEKHO2	22702831
PLG	29129396
PLIN3	33191542
PLOD1	14592136
PLOD3	15218274
PLRG1	23923057
PLS3	53909287
PLXDC2	9667654
PLXNB2	17602931
PML	144888084
PMPCA	25447777
PMPCB	25920966
PNN	38236107
PNP	28083726
PNPLA6	7797842
PNPT1	10680484
POFUT1	9489191
POLR2A	10726187
POLR2B	18905076
POLR2C	14454384
POLR2E	22884743
PON2	58688119
POR	170982487
POSTN	237100457
PPA1	86070936
PPA2	185745334
PPFIBP1	2388069
PPIA	1544009702
PPIB	1165814107
PPIL1	45714304
PPL	163478728
PPOX	22075002
PPP1CA	139384016
PPP1CB	46225296
PPP1R12A	37347679
PPP1R7	15822384
PPP1R9B	22508308
PPP2CA	40338563
PPP2R1A	110778036
PPP2R2A	16777549
PPP3CA	24260691
PPP3R1	94703046
PPT1	42132244
PRCP	10661071
PRDX1	1318704067
PRDX2	536766675
PRDX3	441126758
PRDX4	232645566
PRDX5	276537175
PRDX6	258303935
PREB	43620891
PRELP	444880047
PREP	4667859
PRKAA1	16288152
PRKACA	87990655
PRKAR1A	38982663
PRKAR2A	105505500
PRKCA	14251510
PRKCD	12989033
PRKCDBP	125837241
PRKCSH	261104057
PRKDC	51220267
PRKRA	71069652
PRMT1	24328088
PRPF19	135205529
PRPF40A	25059655
PRPF4B	11742121
PRPF6	32313679
PRPF8	37695317
PRPS1	64662851
PRPSAP1	7677813
PRPSAP2	24304069
PSAP	265336189
PSIP1	29068405
PSMA1	80402359
PSMA2	63394666
PSMA3	89565136
PSMA4	79745958
PSMA5	78913496
PSMA6	85220002
PSMA7	112388808
PSMB1	98204601
PSMB10	77768174
PSMB3	57279498
PSMB4	41219057
PSMB8	66623380
PSMC1	27442594
PSMC2	34550097
PSMC3	26057405
PSMC4	67079588
PSMC5	40294262
PSMC6	43472348
PSMD1	18362885
PSMD11	37183922
PSMD12	22246658
PSMD13	24351981
PSMD14	21881717
PSMD2	29801631
PSMD3	26323773
PSMD4	26654031
PSMD5	30565252
PSMD6	32935555
PSMD7	71821747
PSME1	202432097
PSME2	126333031
PSPC1	54041946
PTBP1	277281630
PTGES2	34067194
PTGES3	155493937
PTGFRN	4854440
PTGS1	8968758
PTK2	7945077
PTK7	10651362
PTPN1	37655350
PTPN11	5201229
PTPN23	4726576
PTPN6	44664809
PTPRA	3089701
PTPRC	104102230
PTPRJ	4242903
PTRF	336324876
PUF60	31999068
PURA	168147035
PXDN	13357808
PXN	24936859
PYCARD	41169632
PYGB	62941773
PYGL	9982091
QARS	29038339
QDPR	28606381
QKI	33847211
QSOX1	8304180
RAB10	69367278
RAB11A	260429447
RAB14	298411654
RAB18	57512109
RAB1A	415432709
RAB1B	292370881
RAB21	53738008
RAB27A	70476244
RAB2A	200977480
RAB35	78234742
RAB3D	41594166
RAB3GAP1	4839213
RAB5B	59457936
RAB5C	128570166
RAB6A	196211350
RAB7A	206660406
RAB8A	59239014
RAB8B	62697300
RAB9A	4757888
RAC1	365137227
RAD21	30722942
RAD23B	127438246
RAD50	25948512
RAE1	59826955
RAI14	22529694
RALA	171979333
RALB	114558941
RALGAPB	3718502
RALY	378190908
RAN	353182487
RANBP2	9280641
RAP1A	71503456
RAP1B	372034989
RAP2B	47787640
RARS	34148738
RBBP4	66003957
RBBP7	63028843
RBM14	102861816
RBM25	40527202
RBM39	34830250
RBM8A	98707007
RBMX	590666160
RCC1	105114357
RCN1	137013029
RCN2	22840131
RDH11	92930286
RDH13	7332910
RDH14	33081536
RDX	96618240
RECQL	32478769
REEP5	418927930
RELA	15709692
RER1	84047189
RFTN1	35299828
RHOA	346092612
RHOG	224183826
RHOT2	18121006
RMDN3	35142134
RNF213	2904083
RNH1	120335152
RNPEP	17752514
RNPS1	62170713
ROCK1	5079835
ROCK2	6217076
RP2	18976411
RPA1	19611593
RPA3	32970258
RPL10	605662587
RPL10A	484988964
RPL11	249316711
RPL12	634726084
RPL13	429748401
RPL13A	294074951
RPL14	390130878
RPL15	557510566
RPL17	255138498
RPL18	403748047
RPL18A	683939754
RPL19	841474650
RPL22	402206455
RPL23A	799459506
RPL27A	231543490
RPL29	983937491
RPL3	509491726
RPL30	341846846
RPL32	394560965
RPL35	480320226
RPL35A	367995237
RPL4	570437371
RPL5	753150111
RPL6	431614237
RPL7	379599182
RPL7A	871946948
RPL8	889087814
RPL9	179510772
RPLP0	642870782
RPLP1	188185077
RPLP2	786670686
RPN1	504260817
RPN2	235907648
RPRD1B	61248753
RPS10	119680434
RPS11	385424198
RPS12	496944061
RPS13	216808163
RPS14	688625905
RPS15A	352005024
RPS16	136489034
RPS17	269704832
RPS18	239829323
