GeneID	LUAD_102N
APPL1	10974345
APRT	19923053
AQR	3465432
ARAP1	1841118
ARCN1	63155337
ARF1	284143893
ARF4	70397082
ARF6	15981862
ARHGAP1	19806486
ARHGAP18	3502422
ARHGDIA	108495582
ARHGDIB	61507102
ARHGEF1	4547880
ARHGEF17	7111138
ARL6IP5	612046811
ARL8A	126259931
ARL8B	94882468
ARMC10	32159427
ARPC1A	19828263
ARPC1B	142674839
ARPC2	168326064
ARPC3	194109563
ARPC4	249200438
ARPC5	89745456
ARPC5L	19851560
ARRB1	26500628
ASAH1	291844366
ASPH	52525187
ASPN	148792046
ATAD3A	28443291
ATIC	5010613
ATL2	13287745
ATL3	142358399
ATP13A1	13273593
ATP1A1	350680030
ATP1B1	127516522
ATP1B3	132283663
ATP2A2	113303992
ATP2A3	12673233
ATP2B1	5755087
ATP2B4	158885825
ATP2C1	7624091
ATP5A1	1169905207
ATP5B	747057153
ATP5C1	270628873
ATP5D	354756353
ATP5F1	385025397
ATP5H	312504520
ATP5J	269911961
ATP5J2	146811589
ATP5L	195508739
ATP5O	252077826
ATP6V0A1	23341826
ATP6V0D1	38078145
ATP6V1A	53733846
ATP6V1B2	45892286
ATP6V1C1	7846675
ATP6V1E1	54508108
ATP6V1F	48121707
ATP6V1H	14633755
B2M	NA
BAG3	25686874
BAG5	13313923
BAG6	7860632
BANF1	587140948
BASP1	30887768
BAX	17726939
BAZ1B	7173203
BCAM	655690915
BCAP31	950365484
BCAT2	26195076
BCKDHA	12746658
BCKDHB	7001037
BCKDK	3352470
BCL2L13	12810366
BCLAF1	48993043
BCS1L	4255988
BGN	NA
BLVRA	14477608
BLVRB	102401008
BRK1	57284433
BSG	35093006
BST1	65592969
BUB3	43253245
C14orf159	15221722
C14orf166	88459256
C16orf58	19209427
C1QB	63257198
C1QBP	52218941
C1QC	76647464
C1S	12177562
C3	159547592
C4A	3672016
C4B	50807516
C4BPA	94236783
C5	18389776
C7	16550247
C8A	9967454
C9	66002654
CA1	321760091
CA2	58511871
CACYBP	9598628
CAD	8108310
CALD1	540293545
CALM3	1746538099
CALR	687004438
CALU	206152443
CAMK2D	45062199
CAMK2G	43695827
CAND1	17432529
CANX	403954343
CAP1	296675188
CAPG	229902611
CAPN1	54266899
CAPN2	63360441
CAPNS1	71444953
CAPRIN1	10483652
CAPZA1	84102060
CAPZA2	177756532
CAPZB	183697387
CARKD	4009614
CASK	19106962
CAST	74613544
CAT	272402370
CAV1	NA
CBR1	59992077
CBX1	42593344
CBX3	102964392
CBX5	26809115
CCAR1	15045716
CCAR2	30832575
CCDC22	5239245
CCDC47	44698837
CCDC6	19599305
CCT2	190769139
CCT3	173470007
CCT4	170743270
CCT5	116329612
CCT6A	160667972
CCT7	129355466
CCT8	178600224
CD14	73965157
CD151	259412391
CD163	43145726
CD2AP	14910542
CD44	132695337
CD47	169920539
CD55	138162914
CD59	1327642324
CD74	147787543
CD81	378474429
CD9	515695916
CD97	14408584
CDC37	29890864
CDC42	331727159
CDC42BPA	1858782
CDC42BPB	13364355
CDC5L	23781627
CDH1	35752069
CDH13	97756178
CES1	150950910
CFH	99226804
CFL1	872743632
CHCHD2	21236396
CHCHD3	156809183
CHD4	13856038
CHERP	11830087
CHID1	17396148
CHMP4B	81975119
CHMP6	57208636
CHP1	45384427
CIB1	10803402
CISD1	207749580
CISD2	50528137
CKAP4	217533767
CKAP5	3646820
CKB	36972666
CLCC1	10553743
CLEC3B	25501239
CLIC1	64593266
CLIC4	45625180
CLINT1	60417054
CLIP1	3386613
CLPB	2186132
CLTB	188353424
CLTC	324132511
CLU	772668924
CNDP2	24758756
CNN2	38903765
CNN3	33392094
CNOT1	3797714
CNP	30492444
CNPY2	56480450
CNPY3	19621361
COL12A1	94682592
COL14A1	306074398
COL15A1	56315241
COL18A1	136353328
COL1A1	1897795580
COL1A2	1714151573
COL3A1	50948081
COL4A1	269082371
COL4A2	366934674
COL6A1	2034044726
COL6A2	NA
COL6A3	1460288510
COLGALT1	30640369
COMT	136062080
COPA	38213533
COPB1	39200675
COPB2	27783736
COPE	21396371
COPG1	24926334
COPS2	21992312
COPS3	22481476
COPS4	22725371
COQ5	7867681
COQ9	9944086
CORO1A	139311992
CORO1B	64383078
CORO1C	275916596
COTL1	63670036
COX4I1	417261881
COX5A	200839321
COX5B	179937853
COX6B1	129650877
COX7A2	153321759
CP	72781357
CPM	32705555
CPNE1	28411695
CPNE2	25595255
CPNE3	81703746
CPOX	6438858
CPSF1	7123257
CPSF3	7388138
CPT1A	28704903
CPT2	22374196
CRAT	3457832
CRELD1	15790822
CRIP2	165595619
CRKL	14134794
CROCC	23698155
CRYAB	183193390
CRYZ	56153709
CS	197794805
CSDE1	3416682
CSE1L	7522283
CSK	6961021
CSNK1A1	20010253
CSNK2A1	50880785
CSNK2A2	29602286
CSNK2B	42369742
CSPG4	32003013
CSRP1	319322343
CSRP2	40227713
CSTB	131878141
CTBP1	33762397
CTNNB1	181731015
CTNND1	162052017
CTSA	9264245
CTSB	75117791
CTSC	22930738
CTSD	300822525
CTSH	44041858
CTSS	15156376
CTSZ	68360898
CTTN	63563963
CUL3	4540151
CUX1	2151421
CYB5A	1619007018
CYB5B	175595640
CYB5R1	127766676
CYB5R3	616495590
CYBB	84535278
CYC1	90677399
CYFIP1	35371386
CYP20A1	9446490
CYP27A1	38171976
DAD1	223557036
DAG1	33679491
DARS	33642002
DARS2	5419183
DAZAP1	12520697
DBI	135757524
DBN1	61987267
DBNL	30924062
DBT	28346938
DCN	NA
DCTN1	47322953
DCTN2	164621766
DCTN4	10994712
DCXR	38028956
DDAH1	45559251
DDAH2	93588733
DDB1	27523963
DDOST	132939245
DDRGK1	21868815
DDX1	88616455
DDX17	77592487
DDX18	10443836
DDX23	15839863
DDX39B	81571501
DDX3X	42021964
DDX5	105574798
DDX6	20291062
DECR1	161693900
DEK	45256123
DERA	16615352
DHRS7	86714014
DHRS7B	37017862
DHX15	39152145
DHX30	3151454
DHX9	135466227
DIABLO	28047145
DIAPH1	9649870
DKC1	35617142
DLAT	49615508
DLD	191641285
DLST	181304531
DNM1L	9049376
DNM2	31470217
DNPEP	79030763
DOCK1	1395038
DOCK11	1827948
DOCK2	6018565
DOCK4	6082486
DOCK6	5868714
DOCK9	8648632
DPM1	24458526
DPT	444323670
DPYSL2	386649978
DPYSL3	139603872
DST	3264280
DSTN	121187476
DTX3L	6137867
DTYMK	11265720
DUT	25729097
DYNC1H1	80142111
DYNC1I2	80566777
DYNC1LI1	21317726
DYNC1LI2	41582176
DYNLL1	471573901
DYNLRB1	85949508
DYSF	62181380
ECE1	12733859
ECH1	107463544
ECHDC1	8954991
ECHS1	122867996
ECI1	71553064
ECI2	22801243
ECM1	21170880
EDC4	6374253
EEA1	31657915
EEF1A1	864819428
EEF1B2	82417623
EEF1D	133741758
EEF1E1	11287313
EEF1G	153673165
EEF2	131033149
EEFSEC	7074032
EFEMP1	117122037
EFEMP2	81150844
EFHD2	30337779
EFR3A	25472168
EFTUD2	41528229
EGFR	13234794
EHD1	90849307
EHD2	415229770
EHD3	22325780
EHD4	43528278
EHHADH	2826534
EIF1	58698341
EIF2AK2	8139009
EIF2S1	36651085
EIF2S2	32664716
EIF2S3	64079377
EIF3A	48929606
EIF3B	26776370
EIF3C	40278553
EIF3D	23501073
EIF3E	21448080
EIF3F	61603911
EIF3G	18965486
EIF3H	40487435
EIF3I	49907454
EIF3L	26742383
EIF3M	29124362
EIF4A1	63777497
EIF4A2	30230320
EIF4A3	172662608
EIF5	6967019
EIF5A	133459973
EIF6	28953652
ELAVL1	49064949
ELMO1	22428028
ELMO2	8664757
ELMOD2	16120476
EMC1	24954124
EMC2	13519014
EMD	144898950
EMILIN1	380093604
EMILIN2	13880814
EML4	11967129
ENDOD1	39353489
ENG	44157812
ENO1	315878032
ENPP4	9481104
ENTPD1	128264560
EPB41	66599692
EPB41L1	5653760
EPB41L2	227267664
EPB41L3	18204106
EPCAM	80714413
EPHX1	960332599
EPN1	25120265
EPPK1	8296485
EPRS	35371386
EPS15	16367458
EPS15L1	12466860
EPS8L2	14025294
ERAP1	57462330
ERBB2IP	2091709
ERGIC1	164208470
ERGIC2	4525384
ERH	716277307
ERLEC1	9332481
ERLIN1	29399879
ERLIN2	118547515
ERMP1	12484703
ERO1L	27265133
ERP29	58070740
ERP44	165595619
ESD	30411289
ESYT1	137239620
ESYT2	61039752
ETFA	51970343
ETFB	65902519
ETFDH	15631848
ETHE1	57547734
EVL	21193085
EVPL	63883811
EWSR1	66911200
EXOC1	13673492
EXOC2	14206954
EXOC3	11501153
EXOC4	5630495
EXOC7	9981398
EXOC8	6109526
EZR	229286228
F11R	242592551
F13A1	49407761
F2	25064317
F9	13700447
FABP5	122626932
FAF2	22775886
FAHD1	17525538
FAHD2A	10233329
FAM120A	20731269
FAM129A	33720418
FAM129B	22697430
FAM21C	4762026
FAM3C	48726613
FAM49B	10252788
FAM98B	57041291
FARP1	34648764
FARSA	14777715
FARSB	22208618
FASN	13573848
FBL	123111796
FBLN1	221768964
FBLN2	95076751
FBLN5	264118260
FBN1	621094674
FBP1	64482115
FCGRT	30025783
FCHO2	6584785
FDPS	3312864
FDXR	11771399
FECH	21063004
FERMT2	51816549
FERMT3	10055478
FGA	969476426
FGB	882187297
FGG	1095210514
FH	57979226
FHL2	13300659
FHOD1	14435858
FKBP15	8845343
FKBP1A	146505971
FKBP2	74344132
FKBP3	47583467
FKBP8	20466536
FKBP9	12960724
FLII	36740860
FLNB	98462551
FLNC	35903608
FLOT1	113756503
FLOT2	120257462
FMNL1	6520117
FMNL2	2819470
FMR1	9635459
FN1	911008818
FNDC3A	2745446
FSCN1	31110838
FUBP1	42314718
FUBP3	17467878
FUS	97918259
FXR1	17902067
FYCO1	6490329
G3BP1	23259705
G6PD	37742602
GALNT2	7733131
GAPDH	698077654
GARS	6554222
GATD3A	68577035
GBA	8728881
GBAS	87792453
GBF1	5129623
GBP1	8712039
GC	93225027
GCA	55831737
GCN1L1	5600439
GDI1	5719145
GDI2	42079162
GFM1	4915031
GGT5	26596035
GHDC	12374902
GID8	2631083
GIMAP1	135190699
GIMAP4	17487411
GIPC1	9006139
GIT2	9914565
GLG1	43082035
GLIPR2	138441439
GLO1	23528633
GLRX	29500354
GLS	20166209
GLUD1	263253547
GLYR1	18223588
GNB1	1155505850
GNB2	255049067
GNB2L1	180368898
GNB4	89311355
GNG12	546615766
GNG5	607814065
GNS	7806670
GOLGA2	5781024
GOLGA3	7394823
GOLGB1	7583936
GOLIM4	18512804
GORASP2	28241343
GOT2	75819995
GPC4	7691262
GPD1L	19641470
GPD2	51894413
GPI	24137291
GPNMB	62777707
GPR89B	3906214
GPX1	48061115
GPX3	110879441
GRB2	133181352
GRHPR	51377211
GRPEL1	14703469
GSN	1039080683
GSPT1	13723115
GSR	32901411
GSTK1	88111901
GSTP1	202485883
GTF2I	20624043
GTPBP4	4320042
GUCY1B3	6334763
GYG1	30832575
GYS1	2407549
H1F0	NA
H1FX	409497208
H2AFV	1253367379
H2AFY	537226185
H3F3A	NA
H6PD	33930538
HACD3	55759143
HADH	98103040
HADHA	316923574
HADHB	344124007
HARS	10742502
HBA1	NA
HBB	NA
HBD	572015200
HCFC1	16070745
HDAC1	46665254
HDGF	27691576
HDLBP	19728538
HEBP2	8624318
HEXA	6210178
HEXB	22280094
HGS	12715887
HIBADH	29160956
HIBCH	31773020
HINT1	17707707
HINT2	63467061
HIP1	34698395
HIST1H1B	413212354
HIST1H1D	NA
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	73582395
HLA-A	358936759
HLA-B	45027406
HLA-C	393817879
HLA-DPA1	128672977
HLA-DRA	1053152120
HLA-DRB1	152560086
HLA-E	27150422
HM13	33110730
HMGB1	847099270
HMGB2	336888423
HMGCL	47851423
HMOX1	32545995
HMOX2	40816443
HNRNPA0	102198410
HNRNPA1	392058600
HNRNPA2B1	1943223931
HNRNPA3	784995109
HNRNPC	454622025
HNRNPD	235508768
HNRNPDL	106249243
HNRNPF	76802157
HNRNPH1	303025080
HNRNPH2	61136501
HNRNPH3	221205789
HNRNPK	484648636
HNRNPL	192659466
HNRNPM	282187255
HNRNPR	155125372
HNRNPU	329260091
HNRNPUL1	31542285
HNRNPUL2	96145809
HOOK3	11931817
HP1BP3	250673351
HPCAL1	174235250
HPRT1	4228604
HPX	163808570
HRAS	59231175
HRG	125980366
HSBP1	82131772
HSD17B10	121675686
HSD17B11	151792454
HSD17B12	193629712
HSD17B4	214603895
HSDL2	30677619
HSP90AA1	128030503
HSP90AB1	219958662
HSP90B1	492839428
HSPA1B	446295223
HSPA4	20423049
HSPA5	806640796
HSPA8	733983932
HSPA9	169541043
HSPB1	692387951
HSPD1	274150370
HSPE1	481978364
HSPG2	838524227
HSPH1	10307163
HUWE1	5740150
HYOU1	69476980
IARS	14747819
IARS2	32823026
IBA57	7348303
ICAM1	142984281
IDH1	36205372
IDH2	178199534
IDH3A	41634433
IDH3B	22137571
IDH3G	25148464
IFI16	21562888
IFI30	309246222
IFIT1	8356495
IGF2R	11886025
IGFBP7	37215452
IGHA1	1140946720
IGHG1	1589079845
IGHG2	208874913
IGHG3	186912318
IGHG4	30712125
IGHM	423226349
IGHV3-7	34312939
IGJ	47108427
IGKC	753500341
IGKV3-20	160305487
IGLC2	557294929
IGLL5	145890049
IK	24570449
IKBIP	23473841
ILF2	114472029
ILF3	115868428
ILK	139907843
ILVBL	39550409
IMMT	97386050
IMPDH2	21776098
INF2	16955099
IPO5	9850030
IPO7	7468051
IQGAP1	144305366
IQGAP2	6780391
ISOC2	16235803
ITCH	2435478
ITGA1	196439497
ITGA2	64285314
ITGA3	173067073
ITGA5	15453941
ITGA6	27120409
ITGAL	7576871
ITGAM	25949581
ITGAV	21919678
ITGAX	9057149
ITGB1	437857464
ITGB2	52596949
ITGB5	13785320
ITIH1	27569221
ITIH2	45768375
ITIH4	33846834
ITPR1	7853444
ITPR2	2144517
ITPR3	20054187
IVD	36247708
JAK1	4965822
JUP	67115250
KANK2	107858941
KARS	44940921
KCTD12	169170059
KDELC2	14010330
KDSR	37649966
KHDRBS1	89079657
KHSRP	55429980
KIAA0196	6478900
KIAA1033	3344005
KIF13B	4701283
KIF5B	33350170
KLC1	16907986
KNG1	79558824
KPNB1	88775866
KRT1	187357965
KRT10	357824954
KRT17	210582544
KRT18	279384665
KRT19	518767787
KRT2	23622103
KRT7	631422050
KRT8	704273432
KRT9	3767588
KTN1	72035749
LACTB	48798309
LAMA4	148122141
LAMA5	238728205
LAMB1	112015132
LAMB2	710411581
LAMC1	553133241
LAMP1	146217355
LAMTOR1	57734025
LAMTOR3	63052440
LAMTOR5	157839993
LANCL1	37979588
LAP3	41097239
LARS	9040688
LASP1	215866153
LBP	13532450
LBR	47189932
LCP1	70230575
LDHA	114004385
LDHB	122368033
LEMD2	93758923
LEMD3	5545803
LETM1	17821552
LGALS1	NA
LGALS3	1561523097
LGALS3BP	68889539
LGALS9	31581299
LIG3	919943
LIMA1	53586344
LIMCH1	75255104
LIMS1	59642993
LIN7C	90498147
LLGL2	12233995
LMAN1	209492452
LMAN2	109349096
LMAN2L	14648017
LMCD1	13981412
LMNB1	228626555
LMNB2	681724581
LMO7	61234770
LNP	23446555
LNPEP	10626793
LONP1	24028571
LPCAT1	51267950
LPCAT2	19577119
LPP	163465657
LRP1	50739835
LRPAP1	45833332
LRPPRC	38258114
LRRC47	20669198
LRRC59	73469224
LRRFIP1	26008829
LRRFIP2	15188776
LSP1	59810660
LSS	20711871
LTA4H	29056028
LTBP1	15616140
LTBP2	72407830
LUC7L2	76079432
LUM	NA
LYN	21018057
LYZ	799177241
M6PR	54350609
MACF1	54681351
MAGOH	43203999
MANF	80431611
MAOA	345380485
MAOB	246288740
MAP1B	3987541
MAP1S	9149399
MAP4	33806431
MAPK1	83054118
MAPK3	35009876
MAPRE1	39400070
MARC2	66386879
MARCKS	90336316
MARS	16352380
MATR3	104171787
MCAM	113528579
MCCC1	13142199
MCCC2	14889251
MCU	29776704
MDH1	56233160
MDH2	256446415
ME2	20750969
MECP2	152150282
METAP2	14079631
METTL7A	174637000
MFAP2	583140800
MFGE8	52673178
MFN2	14808148
MGAT1	8402324
MGST3	500749385
MIA2	5795700
MIA3	5863127
MIF	258644092
MLEC	55912209
MLLT4	16891722
MLYCD	6300857
MMP2	11338751
MMRN2	110660967
MNDA	70945213
MOGS	36519917
MPO	150119118
MPRIP	57129307
MPST	7493818
MRC2	37501876
MRE11A	31005125
MRPS22	6271353
MSN	1217952038
MSRA	4616623
MTA2	14123183
MTAP	5584658
MTCH1	35903608
MTCH2	99577310
MT-CO2	244004495
MTDH	79837309
MTHFD1	17594325
MTOR	2461557
MTPN	16019218
MTX1	14193222
MTX2	27452727
MUC1	14349368
MUT	6626334
MVP	188869880
MYADM	158568338
MYCBP	20773197
MYDGF	42651084
MYH10	920734135
MYH11	1200934510
MYH14	277613081
MYH9	2088834751
MYL12B	NA
MYL6	2146123310
MYL6B	466407930
MYL9	531092264
MYLK	64691178
MYO18A	17359103
MYO1B	89891859
MYO1C	650303611
MYO1D	64178847
MYO1E	3902635
MYO1F	10463369
MYO1G	21317726
MYO5A	1705222
MYO6	35049642
MYOF	103976521
NBAS	2702354
NCEH1	47775544
NCKAP1	21085666
NCL	91377460
NCLN	53966594
NCSTN	15900423
NDRG1	75400556
NDUFA10	29264828
NDUFA12	112677708
NDUFA13	134355288
NDUFA5	73356522
NDUFA6	83810688
NDUFA8	163119810
NDUFA9	55588997
NDUFAB1	171505590
NDUFB10	80285974
NDUFB4	76932056
NDUFB9	53291539
NDUFS1	76218031
NDUFS2	42706481
NDUFS3	97041474
NDUFS6	157159395
NDUFS8	39004662
NDUFV1	82567827
NDUFV2	48526665
NECAP2	6162973
NEK7	32588458
NFIC	28916227
NFKB1	11198107
NFS1	8490986
NHP2L1	77731287
NID1	599296559
NID2	194596593
NLRX1	3329647
NME1	43979625
NME2	172243617
NME3	39707168
NMT1	6182270
NNT	87186213
NOMO2	28475920
NONO	397020247
NOP56	47451718
NOP58	53888355
NPC2	126748464
NPEPPS	14762162
NPM1	448313334
NPTN	68680421
NRP1	22749192
NSF	46910566
NSFL1C	25858077
NT5E	50191833
NUCB1	143321816
NUCB2	31043050
NUDT21	70230575
NUMA1	97581266
NUP133	10292881
NUP155	14300033
NUP160	6013394
NUP205	11841798
NUP210	6676516
NUP35	19968318
NUP43	8688604
NUP54	12294444
NUP62	49307440
NUP88	9967454
NUP93	22400130
NUP98	10036217
NUTF2	15028733
OAS2	13643244
OAT	5060012
OCIAD1	59899919
ODR4	18021268
OGDH	122148362
OGN	1535323778
OGT	8753575
OLA1	2771130
OLFML3	252819792
OPA1	36694413
ORM1	356310044
OS9	5512443
OSBPL8	5160749
OSTF1	18373730
OXCT1	32280945
OXSR1	11956231
P4HA1	18637348
P4HB	476878686
PA2G4	95798352
PABPC1	47041129
PABPN1	37879494
PACSIN2	47386509
PAFAH1B1	32391586
PAFAH1B2	28881919
PAICS	14604902
PAK2	10637181
PALLD	52380082
PAPSS2	15487246
PARK7	73703655
PARP1	52971533
PARP4	4543784
PARP9	4832903
PARVA	62572296
PBXIP1	18121476
PCBP1	70725025
PCBP2	130251217
PCCA	19438400
PCCB	17180665
PCK2	39502155
PCMT1	58160036
PCYOX1	266550757
PDCD6	87640872
PDCD6IP	61411043
PDE12	2585312
PDGFRB	28541349
PDHA1	105123939
PDHB	77977746
PDHX	15061474
PDIA3	727815087
PDIA4	186475866
PDIA5	60685767
PDIA6	307165370
PDLIM1	290860177
PDLIM5	40026481
PDLIM7	92868072
PDP1	12909035
PDPR	8274079
PDS5A	5663594
PDS5B	18355635
PDXK	24596590
PEBP1	111571764
PECAM1	234257187
PEF1	84242510
PELP1	6653704
PEX11B	46149214
PFDN5	16135264
PFKL	46483624
PFKM	18575797
PFKP	23420170
PFN1	603760630
PGAM1	92347132
PGD	52892585
PGK1	201352915
PGLYRP2	6171752
PGM1	28843743
PGM2	8189167
PGRMC1	140516409
PGRMC2	104342275
PHB	370105801
PHB2	431442156
PHGDH	44392901
PHIP	3327027
PI4K2A	9999599
PICALM	30268957
PIGK	6511056
PIGS	13391137
PIGT	5644421
PIP4K2A	18905468
PITRM1	5381236
PKM	318102124
PLCB3	6402215
PLD3	19389361
PLEC	376865963
PLEKHO2	24431782
PLG	82277237
PLIN3	26870213
PLOD1	14518285
PLOD3	9184675
PLRG1	25831050
PLS3	54107971
PLXDC2	25011480
PLXNB2	22113571
PML	158213304
PMPCA	11512398
PMPCB	7206008
PNN	29632197
PNP	10814761
PNPLA6	10595694
PNPT1	8769725
POFUT1	8410556
POLR2A	6973553
POLR2B	11668583
POLR2C	21818432
POLR2E	27207774
PON2	49544809
POR	83955435
POSTN	822007533
PPA1	28509356
PPA2	34352728
PPFIBP1	12645583
PPIA	856002179
PPIB	660513628
PPIL1	15519297
PPL	137505128
PPOX	6767890
PPP1CA	154737595
PPP1CB	20601487
PPP1R12A	34270639
PPP1R7	5103916
PPP1R9B	19006824
PPP2CA	53368463
PPP2R1A	93953144
PPP2R2A	10045529
PPP3CA	43638084
PPP3R1	34188810
PPT1	32429368
PRCP	18555918
PRDX1	791467503
PRDX2	579324906
PRDX3	201900429
PRDX4	124925724
PRDX5	143640226
PRDX6	161342801
PREB	23648164
PRELP	1271013138
PREP	1691273
PRKAA1	22672302
PRKACA	48187587
PRKAR1A	41692382
PRKAR2A	106846461
PRKCA	13908499
PRKCD	4469708
PRKCDBP	590997235
PRKCSH	275035703
PRKDC	42426343
PRKRA	32745215
PRMT1	41805352
PRPF19	71798135
PRPF40A	16267119
PRPF4B	8672723
PRPF6	20030975
PRPF8	30300733
PRPS1	113078382
PRPSAP1	11987478
PRPSAP2	15712881
PSAP	301947190
PSIP1	46419195
PSMA1	100712267
PSMA2	34515740
PSMA3	100122242
PSMA4	54038706
PSMA5	86412460
PSMA6	58418343
PSMA7	106042587
PSMB1	63978823
PSMB10	30162474
PSMB3	37067029
PSMB4	25038612
PSMB8	55195512
PSMC1	32784841
PSMC2	46971380
PSMC3	27626882
PSMC4	71917022
PSMC5	44100370
PSMC6	35434471
PSMD1	20358085
PSMD11	40601077
PSMD12	14954286
PSMD13	32239857
PSMD14	33151230
PSMD2	35483119
PSMD3	27028559
PSMD4	67215048
PSMD5	28015343
PSMD6	32084703
PSMD7	31618965
PSME1	83672287
PSME2	39864200
PSPC1	33306275
PTBP1	120501844
PTGES2	5900746
PTGES3	56797046
PTGFRN	16401616
PTGS1	10473403
PTK2	7761338
PTK7	15649327
PTPN1	35839570
PTPN11	4628192
PTPN23	3514813
PTPN6	11208847
PTPRA	6865372
PTPRC	40379781
PTPRJ	2799785
PTRF	NA
PUF60	26625309
PURA	65285588
PXDN	44756761
PXN	16204050
PYCARD	14394647
PYGB	47710081
PYGL	10195631
QARS	32980489
QDPR	27294643
QKI	21258517
QSOX1	6294393
RAB10	185125653
RAB11A	189393184
RAB14	150436832
RAB18	58975055
RAB1A	145542413
RAB1B	326817858
RAB21	86558849
RAB27A	53057628
RAB2A	95455964
RAB35	42478389
RAB3D	16434593
RAB3GAP1	501482
RAB5B	31360898
RAB5C	134902776
RAB6A	108062007
RAB7A	204979992
RAB8A	74484243
RAB8B	70830875
RAB9A	7375196
RAC1	440037015
RAD21	25729097
RAD23B	59312012
RAD50	19536001
RAE1	19874975
RAI14	20225751
RALA	262487031
RALB	352037971
RALGAPB	5335062
RALY	257167930
RAN	177269365
RANBP2	5073892
RAP1A	108921293
RAP1B	549776858
RAP2B	68238041
RARS	30375466
RBBP4	60857796
RBBP7	106644905
RBM14	49689205
RBM25	23313713
RBM39	36475038
RBM8A	40711622
RBMX	185586593
RCC1	40765241
RCN1	134628088
RCN2	29735631
RDH11	78257607
RDH13	8795227
RDH14	23946110
RDX	232452411
RECQL	37791693
REEP5	1109416790
RELA	18701259
RER1	21895341
RFTN1	65197700
RHOA	512644440
RHOG	241235170
RHOT2	11523471
RMDN3	38126138
RNF213	2497072
RNH1	58602888
RNPEP	7239517
RNPS1	31811394
ROCK1	8078179
ROCK2	12129892
RP2	24625737
RPA1	16283513
RPA3	16566441
RPL10	322883137
RPL10A	360813507
RPL11	371549816
RPL12	333039599
RPL13	278490599
RPL13A	182693086
RPL14	400423240
RPL15	339225651
RPL17	195069830
RPL18	419197047
RPL18A	205556080
RPL19	636397114
RPL22	245520563
RPL23A	459089542
RPL27A	173860375
RPL29	285047833
RPL3	393640308
RPL30	388407583
RPL32	543404436
RPL35	265791656
RPL35A	425332646
RPL4	490074860
RPL5	373437680
RPL6	289916318
RPL7	411424177
RPL7A	527913240
RPL8	297658256
RPL9	94236783
RPLP0	359288510
RPLP1	145215279
RPLP2	901151150
RPN1	239344604
RPN2	149153369
RPRD1B	11466822
RPS10	83216602
RPS11	365377708
RPS12	328037549
RPS13	162395325
RPS14	503611652
RPS15A	234875767
RPS16	421187746
RPS17	299778883
RPS18	487392880
RPS19	456868093
