GeneID	LUAD_07T
ERLIN1	9613718
ERLIN2	115654761
ERMP1	10194195
ERO1L	153650596
ERP29	134771822
ERP44	81364533
ESD	149062163
ESYT1	87488132
ESYT2	29540023
ETFA	225129856
ETFB	214972416
ETFDH	20122732
ETHE1	30749901
EVL	22871344
EVPL	38418217
EWSR1	50205519
EXOC1	6372844
EXOC2	9020399
EXOC3	7820055
EXOC4	5763323
EXOC7	5491941
EXOC8	5950430
EZR	301603207
F11R	25219744
F13A1	62492616
F2	80952382
F9	4921246
FABP5	95285886
FAF2	64382969
FAHD1	73687324
FAHD2A	55886556
FAM120A	28664508
FAM129A	17602608
FAM129B	81616107
FAM21C	4652880
FAM3C	27793847
FAM49B	52260163
FAM98B	18913596
FARP1	9435625
FARSA	59332858
FARSB	41045359
FASN	13667255
FBL	122234633
FBLN1	197161216
FBLN2	79583557
FBLN5	71326815
FBN1	153320129
FBP1	267266617
FCGRT	6218434
FCHO2	17195349
FDPS	22284332
FDXR	53473829
FECH	12745020
FERMT2	63032462
FERMT3	20819524
FGA	179438122
FGB	216148622
FGG	281252660
FH	140944774
FHL2	34655794
FHOD1	7190521
FKBP15	14210070
FKBP1A	690886049
FKBP2	134517725
FKBP3	155380826
FKBP8	10965830
FKBP9	9846256
FLII	17178950
FLNB	122696072
FLNC	2360217
FLOT1	83169503
FLOT2	46514663
FMNL1	6229183
FMNL2	3732560
FMR1	6011739
FN1	377160903
FNDC3A	2328562
FSCN1	52965511
FUBP1	99193729
FUBP3	18722747
FUS	60461188
FXR1	10071264
FYCO1	14427621
G3BP1	53200523
G6PD	69713334
GALNT2	15716202
GAPDH	NA
GARS	26698305
GATD3A	413066566
GBA	13216837
GBAS	220656223
GBF1	4038753
GBP1	43767017
GC	191778481
GCA	51126056
GCN1L1	8458362
GDI1	41155441
GDI2	241265010
GFM1	13681073
GGT5	25836519
GHDC	22654801
GID8	11104995
GIMAP1	4522442
GIMAP4	13761612
GIPC1	3222638
GIT2	5440771
GLG1	77474102
GLIPR2	46393130
GLO1	151231218
GLRX	104034690
GLS	73088550
GLUD1	227492579
GLYR1	26116096
GNB1	434385089
GNB2	272896392
GNB2L1	333113085
GNB4	31825258
GNG12	534070734
GNG5	33738684
GNS	18662481
GOLGA2	13929661
GOLGA3	13448572
GOLGB1	24770251
GOLIM4	6482335
GORASP2	54980131
GOT2	49274263
GPC4	13509512
GPD1L	40937972
GPD2	39742215
GPI	416895114
GPNMB	49009351
GPR89B	2375358
GPX1	212601382
GPX3	26319777
GRB2	90463250
GRHPR	99366741
GRPEL1	36482381
GSN	783820595
GSPT1	76580265
GSR	261320772
GSTK1	363399511
GSTP1	1524454247
GTF2I	37561642
GTPBP4	1002683
GUCY1B3	1833369
GYG1	14197766
GYS1	4965003
H1F0	1275365629
H1FX	181572683
H2AFV	482073466
H2AFY	210618586
H3F3A	NA
H6PD	60872784
HACD3	68104979
HADH	335514466
HADHA	442352725
HADHB	436291564
HARS	24983441
HBA1	NA
HBB	NA
HBD	NA
HCFC1	11310678
HDAC1	45419830
HDGF	157569010
HDLBP	66765795
HEBP2	61484858
HEXA	131643546
HEXB	162522219
HGS	19380149
HIBADH	306546337
HIBCH	106366703
HINT1	696189522
HINT2	110947182
HIP1	15057098
HIST1H1B	276987072
HIST1H1D	1548468717
HIST1H2BH	NA
HIST1H4A	NA
HIST2H2AA3	NA
HK1	83738832
HLA-A	204485291
HLA-B	30205740
HLA-C	89385116
HLA-DPA1	456083155
HLA-DRA	1573698771
HLA-DRB1	203130492
HLA-E	7519612
HM13	28356233
HMGB1	718873771
HMGB2	900791157
HMGCL	160577110
HMOX1	5048226
HMOX2	48066792
HNRNPA0	106925795
HNRNPA1	587296501
HNRNPA2B1	1391741139
HNRNPA3	1242356596
HNRNPC	519536332
HNRNPD	777729336
HNRNPDL	59015645
HNRNPF	176918008
HNRNPH1	602988435
HNRNPH2	87194207
HNRNPH3	162865212
HNRNPK	642260210
HNRNPL	378657486
HNRNPM	255644327
HNRNPR	139199561
HNRNPU	409561248
HNRNPUL1	34953717
HNRNPUL2	66667665
HOOK3	4099905
HP1BP3	138936021
HPCAL1	40784738
HPRT1	94233540
HPX	516567984
HRAS	31468071
HRG	55966544
HSBP1	49077731
HSD17B10	357704612
HSD17B11	48692133
HSD17B12	151541235
HSD17B4	142944082
HSDL2	108892135
HSP90AA1	426342873
HSP90AB1	810880589
HSP90B1	841529261
HSPA1B	1477646301
HSPA4	66367886
HSPA5	1686898357
HSPA8	1029542684
HSPA9	438249038
HSPB1	1178483008
HSPD1	1094274069
HSPE1	NA
HSPG2	104546680
HSPH1	21070855
HUWE1	10831131
HYOU1	126826210
IARS	14996812
IARS2	75273801
IBA57	17450021
ICAM1	44595786
IDH1	264266841
IDH2	424467654
IDH3A	34410548
IDH3B	30400645
IDH3G	33820804
IFI16	62940040
IFI30	341433490
IFIT1	3679871
IGF2R	4756953
IGFBP7	55210918
IGHA1	849810400
IGHG1	NA
IGHG2	418690818
IGHG3	454022583
IGHG4	96443606
IGHM	338949381
IGHV3-7	21874396
IGJ	68000502
IGKC	NA
IGKV3-20	171150674
IGLC2	583539861
IGLL5	95110838
IK	15011049
IKBIP	7090399
ILF2	153991877
ILF3	157267940
ILK	121111037
ILVBL	18951858
IMMT	145993232
IMPDH2	57916302
INF2	8382597
IPO5	18464513
IPO7	20922935
IQGAP1	243868424
IQGAP2	15176997
ISOC2	85458908
ITCH	2058451
ITGA1	26439095
ITGA2	40578983
ITGA3	13007633
ITGA5	4801825
ITGA6	3629916
ITGAL	2735329
ITGAM	17817362
ITGAV	12530118
ITGAX	10000472
ITGB1	164255696
ITGB2	56116905
ITGB5	6367419
ITIH1	37061804
ITIH2	57504117
ITIH4	13826023
ITPR1	2383581
ITPR2	1387693
ITPR3	18083300
IVD	178601529
JAK1	711157
JUP	43819643
KANK2	20862785
KARS	84143908
KCTD12	61044453
KDELC2	11802338
KDSR	5974657
KHDRBS1	187290254
KHSRP	74292908
KIAA0196	4561875
KIAA1033	2721650
KIF13B	11911554
KIF5B	33309865
KLC1	8331367
KNG1	50984272
KPNB1	97878317
KRT1	21233533
KRT10	11493477
KRT17	292965124
KRT18	1209112910
KRT19	1856911513
KRT2	5940898
KRT7	1600842079
KRT8	NA
KRT9	9693121
KTN1	113882023
LACTB	36840738
LAMA4	9798193
LAMA5	4956452
LAMB1	14077080
LAMB2	9174098
LAMC1	136138649
LAMP1	72291245
LAMTOR1	55279653
LAMTOR3	101639658
LAMTOR5	150914650
LANCL1	34138247
LAP3	194572679
LARS	24212265
LASP1	230609653
LBP	5639755
LBR	5617633
LCP1	245274067
LDHA	NA
LDHB	372180038
LEMD2	18642181
LEMD3	1882825
LETM1	16240432
LGALS1	1780890298
LGALS3	2068757471
LGALS3BP	232947022
LGALS9	25165024
LIG3	5412971
LIMA1	36545152
LIMCH1	6421668
LIMS1	55358330
LIN7C	122448224
LLGL2	5052901
LMAN1	136406225
LMAN2	203458292
LMAN2L	9974706
LMCD1	35943193
LMNB1	555343330
LMNB2	422428868
LMO7	19124284
LNP	11899535
LNPEP	3850883
LONP1	47429615
LPCAT1	5768064
LPCAT2	22240286
LPP	155990989
LRP1	21478338
LRPAP1	27247577
LRPPRC	73088550
LRRC47	41260849
LRRC59	176518550
LRRFIP1	38372754
LRRFIP2	4264530
LSP1	108490890
LSS	7437772
LTA4H	177351347
LTBP1	14692453
LTBP2	62026594
LUC7L2	53269305
LUM	502340952
LYN	16807609
LYZ	330726670
M6PR	24133386
MACF1	11743163
MAGOH	71547605
MANF	158595561
MAOA	348414503
MAOB	135044156
MAP1B	21563183
MAP1S	16935725
MAP4	32666863
MAPK1	87342570
MAPK3	40524262
MAPRE1	67242828
MARC2	98474141
MARCKS	93365292
MARS	26961308
MATR3	127786435
MCAM	7317923
MCCC1	68925880
MCCC2	73929920
MCU	83457105
MDH1	479671036
MDH2	1007787444
ME2	29475523
MECP2	59886084
METAP2	28292151
METTL7A	93696701
MFAP2	866323603
MFGE8	4819656
MFN2	8750752
MGAT1	10699098
MGST3	107701237
MIA2	7672171
MIA3	12844590
MIF	440294970
MLEC	54043763
MLLT4	9630899
MLYCD	14818800
MMP2	12185480
MMRN2	3196505
MNDA	16613720
MOGS	39448307
MPO	2508215
MPRIP	27082751
MPST	33162390
MRC2	14053021
MRE11A	16790615
MRPS22	13389071
MSN	1370725930
MSRA	8008727
MTA2	5911174
MTAP	50654889
MTCH1	22518208
MTCH2	174460571
MT-CO2	531127819
MTDH	17080957
MTHFD1	40085675
MTOR	2379521
MTPN	113017380
MTX1	29026139
MTX2	82705646
MUC1	35900907
MUT	36289172
MVP	542746051
MYADM	5182031
MYCBP	32632879
MYDGF	92209126
MYH10	211620630
MYH11	411379076
MYH14	63814306
MYH9	956663885
MYL12B	1151404237
MYL6	1749915232
MYL6B	882989440
MYL9	236490057
MYLK	17315912
MYO18A	10679941
MYO1B	30135690
MYO1C	58670487
MYO1D	62580667
MYO1E	6021616
MYO1F	7177790
MYO1G	31032192
MYO5A	2780558
MYO6	91128841
MYOF	39073537
NBAS	4634043
NCEH1	22327514
NCKAP1	15292437
NCL	237723987
NCLN	31931699
NCSTN	10342702
NDRG1	646418297
NDUFA10	56798304
NDUFA12	84553580
NDUFA13	68728077
NDUFA5	180270299
NDUFA6	77968837
NDUFA8	145051117
NDUFA9	42840425
NDUFAB1	420578897
NDUFB10	118154745
NDUFB4	65911568
NDUFB9	86462078
NDUFS1	140051859
NDUFS2	44262884
NDUFS3	59096425
NDUFS6	246034447
NDUFS8	45239235
NDUFV1	114978982
NDUFV2	32852530
NECAP2	11340567
NEK7	11176982
NFIC	15237583
NFKB1	8628874
NFS1	16598869
NHP2L1	171516471
NID1	30686859
NID2	25700710
NLRX1	10212489
NME1	52891325
NME2	238899785
NME3	118616377
NMT1	18798672
NNT	119079311
NOMO2	24567491
NONO	305522769
NOP56	67335431
NOP58	48826290
NPC2	320138619
NPEPPS	86891456
NPM1	818125023
NPTN	55504833
NRP1	7183913
NSF	118850173
NSFL1C	105113589
NT5E	35697356
NUCB1	205899471
NUCB2	89895136
NUDT21	57679717
NUMA1	93872848
NUP133	7610192
NUP155	12134531
NUP160	7878173
NUP205	77358278
NUP210	9165200
NUP35	10844970
NUP43	16757968
NUP54	14141815
NUP62	35238737
NUP88	10786824
NUP93	15472167
NUP98	8168546
NUTF2	285668537
OAS2	9719749
OAT	19183643
OCIAD1	122915725
ODR4	19586638
OGDH	109695065
OGN	44477766
OGT	5079153
OLA1	26468189
OLFML3	16144615
OPA1	50267794
ORM1	565630373
OS9	4556670
OSBPL8	2854480
OSTF1	35114452
OXCT1	43390106
OXSR1	13534586
P4HA1	47250554
P4HB	946910725
PA2G4	78594851
PABPC1	92857183
PABPN1	40736606
PACSIN2	35323102
PAFAH1B1	45179819
PAFAH1B2	138655183
PAICS	62404213
PAK2	41714295
PALLD	27024540
PAPSS2	39495914
PARK7	974280679
PARP1	128253638
PARP4	11790936
PARP9	3068256
PARVA	46017997
PBXIP1	42023234
PCBP1	218847718
PCBP2	152589277
PCCA	37699912
PCCB	37516075
PCK2	55582970
PCMT1	143877240
PCYOX1	83012628
PDCD6	133408153
PDCD6IP	26992394
PDE12	3461444
PDGFRB	38150553
PDHA1	193661231
PDHB	116052055
PDHX	36333012
PDIA3	1349509596
PDIA4	804208253
PDIA5	54647606
PDIA6	748107799
PDLIM1	219419601
PDLIM5	33898212
PDLIM7	46456896
PDP1	20219155
PDPR	14705430
PDS5A	6571339
PDS5B	6186344
PDXK	96120743
PEBP1	766223086
PECAM1	7980823
PEF1	72113514
PELP1	6621499
PEX11B	26874983
PFDN5	46198262
PFKL	119524939
PFKM	18856172
PFKP	73466936
PFN1	1720092421
PGAM1	833431396
PGD	217729441
PGK1	NA
PGLYRP2	11504000
PGM1	200422415
PGM2	74663182
PGRMC1	484593961
PGRMC2	57591121
PHB	446198661
PHB2	283946383
PHGDH	15804973
PHIP	1868824
PI4K2A	5463225
PICALM	48629435
PIGK	15671987
PIGS	21343361
PIGT	9304965
PIP4K2A	17693474
PITRM1	34528215
PKM	NA
PLCB3	2151247
PLD3	41818618
PLEC	262698015
PLEKHO2	25727247
PLG	65241920
PLIN3	98657864
PLOD1	12452756
PLOD3	12329005
PLRG1	9427336
PLS3	231212847
PLXDC2	13957726
PLXNB2	18214825
PML	96607687
PMPCA	14452273
PMPCB	17710171
PNN	16709757
PNP	58240710
PNPLA6	1892733
PNPT1	9939360
POFUT1	20717564
POLR2A	5835096
POLR2B	7148615
POLR2C	12663195
POLR2E	20078132
PON2	96961302
POR	37377080
POSTN	61938023
PPA1	178993463
PPA2	124863103
PPFIBP1	2933919
PPIA	NA
PPIB	1309468369
PPIL1	37110856
PPL	100777106
PPOX	17675232
PPP1CA	226369826
PPP1CB	42722532
PPP1R12A	12816260
PPP1R7	40371362
PPP1R9B	6286466
PPP2CA	44091955
PPP2R1A	201922912
PPP2R2A	16890642
PPP3CA	27303472
PPP3R1	16982332
PPT1	70761283
PRCP	9114893
PRDX1	NA
PRDX2	825757476
PRDX3	430190306
PRDX4	248038732
PRDX5	984223895
PRDX6	685878130
PREB	17798925
PRELP	232393109
PREP	22349272
PRKAA1	14025982
PRKACA	63516073
PRKAR1A	28258917
PRKAR2A	66564779
PRKCA	3322792
PRKCD	12946391
PRKCDBP	17537806
PRKCSH	226935881
PRKDC	35525956
PRKRA	36246821
PRMT1	34865225
PRPF19	149983603
PRPF40A	12173974
PRPF4B	5884933
PRPF6	23132821
PRPF8	35437462
PRPS1	89429003
PRPSAP1	11145544
PRPSAP2	21298891
PSAP	159200288
PSIP1	17836024
PSMA1	64580522
PSMA2	72466994
PSMA3	87624245
PSMA4	77105429
PSMA5	259842135
PSMA6	155010898
PSMA7	251455518
PSMB1	98832409
PSMB10	150282521
PSMB3	44423144
PSMB4	53340563
PSMB8	120895712
PSMC1	44145213
PSMC2	82283619
PSMC3	88066579
PSMC4	66866110
PSMC5	80817202
PSMC6	99531463
PSMD1	22702310
PSMD11	76444423
PSMD12	30296625
PSMD13	41767923
PSMD14	42405392
PSMD2	61309060
PSMD3	51729058
PSMD4	71092026
PSMD5	52477610
PSMD6	63610894
PSMD7	85086409
PSME1	469611032
PSME2	202473953
PSPC1	27950520
PTBP1	299586437
PTGES2	13043337
PTGES3	209027649
PTGFRN	32228454
PTGS1	5371213
PTK2	5598014
PTK7	30165650
PTPN1	13401262
PTPN11	7731064
PTPN23	5626815
PTPN6	14639771
PTPRA	6045906
PTPRC	26091684
PTPRJ	649328
PTRF	127062574
PUF60	46742679
PURA	111808817
PXDN	2828428
PXN	4295617
PYCARD	48506859
PYGB	125590062
PYGL	36795982
QARS	41408961
QDPR	151872482
QKI	17586179
QSOX1	18426064
RAB10	22172481
RAB11A	181149572
RAB14	136678222
RAB18	33427145
RAB1A	65717892
RAB1B	334356788
RAB21	56726836
RAB27A	54412281
RAB2A	168540008
RAB35	26816671
RAB3D	10280999
RAB3GAP1	12381973
RAB5B	21213776
RAB5C	85196027
RAB6A	103840563
RAB7A	270403333
RAB8A	32303630
RAB8B	6325072
RAB9A	14653446
RAC1	233500913
RAD21	30955707
RAD23B	179866695
RAD50	21027344
RAE1	28925635
RAI14	32780343
RALA	11251199
RALB	102361824
RALGAPB	1337540
RALY	117049320
RAN	407763308
RANBP2	7738231
RAP1A	43442456
RAP1B	383355686
RAP2B	38978246
RARS	67609940
RBBP4	94933785
RBBP7	58494850
RBM14	39260330
RBM25	38549429
RBM39	27110958
RBM8A	120466045
RBMX	237117545
RCC1	133961658
RCN1	62676994
RCN2	23431689
RDH11	23508607
RDH13	8001821
RDH14	25356093
RDX	29349712
RECQL	14118838
REEP5	172209093
RELA	15789598
RER1	52612395
RFTN1	7096401
RHOA	448095279
RHOG	113648872
RHOT2	14504133
RMDN3	27362753
RNF213	5371213
RNH1	259061549
RNPEP	57993789
RNPS1	63226039
ROCK1	5449896
ROCK2	9753110
RP2	5354568
RPA1	36419567
RPA3	126110756
RPL10	201400139
RPL10A	321312439
RPL11	337866255
RPL12	216701338
RPL13	254290839
RPL13A	29664962
RPL14	182911733
RPL15	31966685
RPL17	148716686
RPL18	250823652
RPL18A	62306785
RPL19	258352927
RPL22	551750171
RPL23A	796753777
RPL27A	359078339
RPL29	462605113
RPL3	75676016
RPL30	451935454
RPL32	129002438
RPL35	214412108
RPL35A	69924288
RPL4	138109310
RPL5	198055673
RPL6	178224555
RPL7	241925366
RPL7A	272026152
RPL8	142655828
RPL9	223418785
RPLP0	404333434
RPLP1	352236195
RPLP2	892354359
RPN1	160922422
RPN2	235270154
RPRD1B	12934989
RPS10	173741469
RPS11	181940660
RPS12	919342761
RPS13	218294438
RPS14	598741190
RPS15A	508052756
RPS16	139750966
RPS17	244541685
RPS18	203852786
