GeneID	RNA.seq_LADC54
LOC107984915	1
LINC01714	5
SLC45A1	61
RERE	3470
RERE-AS1	10
ENO1	56881
MIR6728	7
ENO1-AS1	12
CA6	0
SLC2A5	349
GPR157	386
MIR34AHG	627
MIR34A	2
LNCTAM34A	32
H6PD	2817
SPSB1	2240
LINC02606	32
SLC25A33	416
TMEM201	599
107985734	18
PIK3CD	876
PIK3CD-AS1	3
PIK3CD-AS2	75
CLSTN1	11093
CTNNBIP1	1310
LOC105376717	150
LZIC	1354
NMNAT1	306
RBP7	43
UBE4B	1648
KIF1B	1768
105376725	5
PGD	3881
CENPS-CORT	199
CENPS	198
CORT	8
DFFA	1475
PEX14	784
CASZ1	1101
LOC105376733	7
C1orf127	43
TARDBP	5286
MASP2	50
SRM	1467
EXOSC10	2051
EXOSC10-AS1	91
MTOR	2131
MTOR-AS1	50
ANGPTL7	11
UBIAD1	675
LOC105376739	0
LOC105376740	0
DISP3	8
112268221	0
FBXO2	122
FBXO44	580
FBXO6	766
MAD2L2	686
DRAXIN	41
AGTRAP	1118
C1orf167	176
MTHFR	699
CLCN6	517
NPPA-AS1	92
NPPA	11
KIAA2013	2146
PLOD1	4841
MFN2	3351
MIIP	718
MIR6729	4
TNFRSF8	24
MIR7846	1
TNFRSF1B	1697
107984917	1
VPS13D	2097
SNORA59A	13
LINC02766	4
DHRS3	724
MIR6730	1
AADACL4	0
C1orf158	1
LRRC38	1
PDPN	1181
PRDM2	2207
KAZN	600
LOC107985467	0
LOC105376759	1
LOC107985469	1
TMEM51-AS1	121
TMEM51	1024
TMEM51-AS2	0
FHAD1	198
FHAD1-AS1	40
LOC101927441	10
EFHD2	1926
CTRC	0
CELA2A	0
CELA2B	5
CASP9	427
DNAJC16	716
AGMAT	65
DDI2	2039
RSC1A1	231
PLEKHM2	2360
SLC25A34	18
SLC25A34-AS1	1
TMEM82	0
FBLIM1	2148
UQCRHL	58
FLJ37453	115
SPEN	2791
ZBTB17	1119
SRARP	0
HSPB7	202
CLCNKA	16
CLCNKB	23
FAM131C	7
EPHA2	1669
LOC101927479	38
ARHGEF19	1857
ANO7L1	98
CPLANE2	123
FBXO42	1199
SZRD1	3148
SPATA21	1791
NECAP2	2488
LINC01772	42
CROCCP3	189
RNU1-1	0
LINC01783	14
NBPF1	675
105376794	266
CROCCP2	219
MST1P2	190
LOC107985736	29
RNU1-3	0
ESPNP	47
MST1L	658
LOC112267871	37
LOC105376805	198
CROCC	977
MFAP2	1421
LOC105376806	596
ATP13A2	1363
SDHB	1438
PADI2	1275
LINC02783	4
PADI1	494
PADI3	41
PADI4	5
PADI6	2
RCC2	6435
ARHGEF10L	1904
ACTL8	0
IGSF21	158
KLHDC7A	908
PAX7	1
ALDH4A1	495
IFFO2	843
UBR4	5037
EMC1-AS1	135
EMC1	2543
MRTO4	1211
AKR7L	39
AKR7A3	223
LOC100506730	74
AKR7A2	1475
SLC66A1	542
CAPZB	7399
MICOS10	686
MICOS10-NBL1	4672
RPS14P3	32
NBL1	4343
HTR6	0
TMCO4	841
RNF186	12
OTUD3	440
PLA2G2A	139
PLA2G5	138
PLA2G2D	29
PLA2G2F	2
PLA2G2C	3
UBXN10	888
101928017	14
LOC105376825	12
VWA5B1	4
LINC01141	1
CAMK2N1	1015
MUL1	1262
FAM43B	6
CDA	182
PINK1	1018
MIR6084	43
PINK1-AS	1236
DDOST	8879
KIF17	68
SH2D5	12
112268222	1583
HP1BP3	5145
EIF4G3	2659
LOC105376830	7
LOC105376829	2
ECE1	7951
ECE1-AS1	14
NBPF3	207
ALPL	8429
LINC02596	0
RAP1GAP	2829
USP48	2526
LDLRAD2	2568
HSPG2	14840
LINC01635	13
LINC00339	449
CDC42-AS1	12
CDC42	12501
WNT4	34
LOC105376845	1
LOC105376850	31
LOC107985377	1
ZBTB40	813
EPHA8	4
C1QA	6863
C1QC	9700
C1QB	8888
EPHB2	1371
MIR4253	40
KDM1A	2506
LUZP1	1229
HTR1D	115
LINC01355	233
HNRNPR	5071
ZNF436	1046
ZNF436-AS1	90
TCEA3	1752
ASAP3	1205
E2F2	190
LOC101928163	2
LOC105376859	3
ID3	1624
MDS2	19
RPL11	14649
ELOA	2535
ELOA-AS1	295
PITHD1	1467
LOC105376860	614
LYPLA2	3628
GALE	1631
HMGCL	1160
LOC105376861	6
FUCA1	3674
CNR2	1
PNRC2	4339
SRSF10	4333
LOC105376863	29
LOC107984931	5
MYOM3	25
IL22RA1	66
IFNLR1	127
LINC02800	0
GRHL3-AS1	5
GRHL3	81
STPG1	368
NIPAL3	881
RCAN3AS	5
RCAN3	1195
NCMAP-DT	98
NCMAP	168
SRRM1	4299
CLIC4	11906
RUNX3	329
107984932	3
RUNX3-AS1	18
SYF2	1683
RSRP1	2999
LOC105376882	0
RHD	21
TMEM50A	2358
RHCE	1322
MACO1	1466
LDLRAP1	1406
MAN1C1	320
SELENON	5691
MTFR1L	968
LOC646471	250
AUNIP	288
PAQR7	355
STMN1	4851
MIR3917	477
PAFAH2	702
101928216	10
EXTL1	28
SLC30A2	45
TRIM63	3
PDIK1L	951
FAM110D	25
ZNF593	543
CNKSR1	1106
CATSPER4	0
ZPLD2P	8
CEP85	761
SH3BGRL3	4753
UBXN11	1000
CD52	322
CRYBG2	110
ZNF683	45
DHDDS	959
DHDDS-AS1	6
HMGN2	10172
RPS6KA1	1711
LOC101928728	21
ARID1A	3906
PIGV	518
ZDHHC18	1290
SFN	3234
GPN2	943
GPATCH3	331
NUDC	2828
NR0B2	19
KDF1	563
TRNP1	533
TENT5B	240
LOC101928391	8
SLC9A1	1748
WDTC1	2465
TMEM222	1213
ACTG1P20	44
SYTL1	1141
MAP3K6	1899
FCN3	37
CD164L2	124
GPR3	111
WASF2	3145
LOC105376892	5
AHDC1	2652
FGR	685
LINC02574	0
IFI6	9011
FAM76A	373
STX12	2577
PPP1R8	1614
THEMIS2	1182
RPA2	1931
SMPDL3B	991
XKR8	294
EYA3	1058
PTAFR	1241
DNAJC8	3124
ATP5IF1	1268
SESN2	793
MED18	251
PHACTR4	1949
RCC1	2661
SNHG3	714
SNORA73A	18
SNORA73B	25
TRNAU1AP	688
SNHG12	656
SNORD99	17
SNORA61	58
SNORA44	15
SNORA16A	20
RAB42	218
TAF12	1191
LINC01715	18
RNU11	1
GMEB1	439
YTHDF2	2964
OPRD1	42
EPB41	1922
TMEM200B	387
SRSF4	3353
MECR	614
PTPRU	1921
LOC105378617	6
MATN1	23
MATN1-AS1	40
LAPTM5	11384
MIR4420	1
LOC105378620	14
LINC01778	10
SDC3	3668
PUM1	4102
SNORD103A	23
SNORD103B	7
LOC107984935	3
NKAIN1	2
SNRNP40	993
ZCCHC17	956
FABP3	627
SERINC2	3696
LOC105378625	28
LOC105379772	54
LDC1P	7
LINC01226	17
LOC105378626	69
TINAGL1	1203
HCRTR1	246
PEF1	1845
PEF1-AS1	113
105378628	2
COL16A1	3889
LOC101929444	85
ADGRB2	165
SPOCD1	260
PTP4A2	6884
KHDRBS1	4998
TMEM39B	662
KPNA6	2589
TXLNA	3194
CCDC28B	153
TMEM234	407
IQCC	165
DCDC2B	72
EIF3I	4500
MTMR9LP	289
FAM167B	106
LCK	211
HDAC1	3554
MARCKSL1	6466
LOC105378629	2
TSSK3	127
FAM229A	27
BSDC1	2881
ZBTB8B	21
ZBTB8A	335
LOC102723870	5
ZBTB8OS	546
RBBP4	5409
SYNC	1579
KIAA1522	4180
YARS1	3096
S100PBP	1039
FNDC5	37
HPCA	39
TMEM54	943
LOC105378632	1
RNF19B	1361
AK2	4810
AZIN2	217
112268224	2
TRIM62	311
ZNF362	1226
A3GALT2	6
PHC2	5076
MIR3605	198
PHC2-AS1	3
ZSCAN20	216
CSMD2	417
105378640	0
LOC105378641	8
LOC105378642	1
GJB5	12
GJB4	14
GJB3	161
GJA4	330
SMIM12	809
DLGAP3	22
GPR199P	85
TMEM35B	1088
ZMYM6	725
ZMYM1	724
LOC105378644	4
SFPQ	7732
ZMYM4	2261
ZMYM4-AS1	40
KIAA0319L	2961
NCDN	1353
TFAP2E	184
TFAP2E-AS1	19
PSMB2	3478
C1orf216	557
CLSPN	450
AGO4	1076
AGO1	1219
AGO3	1334
TEKT2	145
ADPRS	1626
COL8A2	4615
TRAPPC3	1754
MAP7D1	4165
THRAP3	5565
SH3D21	528
EVA1B	553
STK40	1766
LSM10	687
OSCP1	189
MRPS15	1204
CSF3R	438
GRIK3	8
LINC01137	150
ZC3H12A	1271
MIR6732	17
MEAF6	2205
MIR5581	6
LOC105378649	51
SNIP1	686
DNALI1	1135
GNL2	2206
RSPO1	14
C1orf109	823
CDCA8	471
EPHA10	197
MANEAL	774
YRDC	544
C1orf122	736
MTF1	789
INPP5B	790
LOC105378651	14
SF3A3	2175
FHL3	675
UTP11	1115
POU3F1	6
MIR3659HG	5
LOC105378657	0
RRAGC	1163
GJA9-MYCBP	548
MYCBP	529
LOC105378663	7
GJA9	18
RHBDL2	282
LOC105378662	52
AKIRIN1	1283
NDUFS5	1966
MACF1	10740
643314	314
105378950	1
BMP8A	514
OXCT2P1	39
PPIEL	437
PABPC4	3062
PABPC4-AS1	591
SNORA55	6
HEYL	471
NT5C1A	0
HPCAL4	7
PPIE	1528
BMP8B	208
OXCT2	66
LOC101929536	2
105378951	13
LINC02811	5
105378665	3
TRIT1	705
MYCL	126
MYCL-AS1	10
MFSD2A	329
CAP1	10410
PPT1	10616
RLF	1161
TMCO2	0
ZMPSTE24	3223
COL9A2	1366
107984945	10
SMAP2	2506
ZFP69B	145
ZFP69	161
LOC105378672	7
EXO5	380
ZNF684	122
RIMS3	164
LOC105378675	25
NFYC-AS1	203
NFYC	1729
KCNQ4	47
CITED4	44
CTPS1	1037
SLFNL1-AS1	166
SLFNL1	26
SCMH1	1194
FOXO6	283
FOXO6-AS1	4
LOC105378678	33
EDN2	922
HIVEP3	656
GUCA2B	0
GUCA2A	1
FOXJ3	2440
RIMKLA	243
ZMYND12	34
CCDC30	461
PPCS	1583
PPIH	849
YBX1	11787
CLDN19	0
P3H1	1775
C1orf50	296
TMEM269-DT	6
TMEM269	2
LOC107984946	5
SVBP	253
ERMAP	463
ZNF691	365
LOC339539	4
SLC2A1	7123
SLC2A1-AS1	36
FAM183A	67
EBNA1BP2	2241
CFAP57	67
LOC105378685	8
TMEM125	1894
C1orf210	598
TIE1	452
MPL	9
LOC105378687	15
CDC20	859
ELOVL1	2510
MIR6734	8
LOC112268225	13
MED8	1169
MED8-AS1	203
SZT2	1692
SZT2-AS1	113
HYI	487
PTPRF	12207
KDM4A	1300
KDM4A-AS1	194
ST3GAL3	499
ARTN	58
LOC105378688	24
LOC101929609	131
IPO13	1145
DPH2	1253
ATP6V0B	2721
B4GALT2	1296
CCDC24	343
SLC6A9	630
LOC107984948	3
KLF17	3
DMAP1	800
ERI3	1348
ERI3-IT1	35
RNF220	1301
LOC107984950	427
TMEM53	379
ARMH1	61
LOC105378690	13
RNU5F-1	2
RNU5D-1	0
KIF2C	700
RPS8	19799
SNORD55	43
SNORD46	12
SNORD38A	33
SNORD38B	25
BEST4	19
PLK3	793
DYNLT4	67
BTBD19	184
LOC107984952	11
PTCH2	42
EIF2B3	672
HECTD3	1042
UROD	1522
ZSWIM5	313
LOC105378691	11
LINC01144	11
HPDL	45
MUTYH	450
TOE1	300
TESK2	180
CCDC163	63
MMACHC	1935
PRDX1	7780
AKR1A1	3812
NASP	3931
CCDC17	26
GPBP1L1	4089
RPS15AP10	5
TMEM69	956
IPP	446
MAST2	1975
P3R3URF-PIK3R3	1420
PIK3R3	1682
LOC101929626	2
TSPAN1	3051
POMGNT1	2312
LURAP1	43
RAD54L	307
LRRC41	3257
UQCRH	2819
NSUN4	866
FAAH	818
FAAHP1	26
LINC01398	1
DMBX1	22
MKNK1-AS1	182
MKNK1	1175
MOB3C	753
ATPAF1	1165
EFCAB14-AS1	170
EFCAB14	4329
LOC105378698	16
LOC105378699	2
CYP4B1	1738
CYP4Z2P	39
CYP4A11	4
CYP4X1	536
CYP4Z1	23
CYP4A22	6
LOC105378701	28
LINC00853	8
PDZK1IP1	2331
TAL1	61
STIL	551
CMPK1	8477
LINC01389	12
FOXE3	5
FOXD2-AS1	617
FOXD2	280
LINC01738	0
TRABD2B	70
LINC02794	10
SKINT1L	6
SLC5A9	44
SPATA6	405
AGBL4	59
BEND5	234
ELAVL4	21
DMRTA2	13
LOC105378714	0
FAF1	1474
FAF1-AS1	9
CDKN2C	819
LINC01562	5
RNF11	2777
TTC39A	1055
TTC39A-AS1	17
EPS15	2822
EPS15-AS1	10
CALR4P	1
OSBPL9	2870
NRDC	3728
105378721	313
MIR761	27
RAB3B	157
TXNDC12	3329
KTI12	207
BTF3L4	2530
ZFYVE9	735
CC2D1B	1787
ORC1	167
PRPF38A	1883
TUT4	1245
GPX7	362
SHISAL2A	7
COA7	671
ZYG11B	1633
ZYG11A	36
ECHDC2	1478
SCP2	5420
PODN	2337
SLC1A7	225
CPT2	753
CZIB	949
MAGOH	841
LOC100507564	23
LRP8	483
LOC105378728	20
LOC105378726	22
LOC105378731	3
105378730	7
LINC02812	5
GLIS1	41
NDC1	1285
YIPF1	982
DIO1	330
HSPB11	612
LRRC42	923
LDLRAD1	52
TMEM59	9781
TCEANC2	447
CDCP2	2
CYB5RL	250
MRPL37	1899
SSBP3	2629
SSBP3-AS1	25
ACOT11	330
FAM151A	92
MROH7-TTC4	465
MROH7	31
TTC4	438
PARS2	207
TTC22	300
LEXM	2
DHCR24	14066
DHCR24-DT	39
TMEM61	70
BSND	1
PCSK9	400
USP24	2597
LOC100507634	26
LINC01767	17
PLPP3	2934
PRKAA2	459
FYB2	193
C8A	68
C8B	143
105378745	0
LOC112267900	3
DAB1	8
LOC107984960	2
OMA1	692
TACSTD2	8492
MYSM1	1728
LOC112268263	9
LOC105378751	2
JUN	20162
LINC01135	1
LOC101926907	74
LINC02777	17
LINC01358	5
FGGY-DT	24
FGGY	387
LOC101926944	3
LOC105378758	2
HOOK1	2220
CYP2J2	277
C1orf87	0
LINC01748	39
LOC101926964	1
LOC105378764	1
NFIA-AS2	1
NFIA	1478
NFIA-AS1	2
LOC107984964	0
MGC34796	0
TM2D1	953
PATJ	2553
LOC107984965	8
L1TD1	13
KANK4	345
USP1	2282
DOCK7	1357
ANGPTL3	4
ATG4C	506
LINC00466	0
FOXD3-AS1	4
FOXD3	1
ALG6	568
ITGB3BP	469
LOC102724319	0
EFCAB7	290
DLEU2L	19
PGM1	2169
ROR1	409
ROR1-AS1	11
LOC105378773	191
UBE2U	101
LOC107984966	2
CACHD1	394
RAVER2	747
JAK1	4873
LINC01359	5
MIR3671	8
AK4	1950
DNAJC6	108
LOC102724416	0
LEPR	727
LEPROT	4327
PDE4B	484
LOC105378776	0
SGIP1	364
DYNLT5	29
DNAI4	107
MIER1	1802
SLC35D1	1022
C1orf141	0
IL23R	5
IL12RB2	64
105378779	3
SERBP1	13436
GADD45A	2333
GNG12	4583
LOC105378781	4
GNG12-AS1	81
DIRAS3	53
WLS	4225
RPE65	0
DEPDC1	399
LRRC7	8
LRRC40	696
SRSF11	5029
ANKRD13C	878
HHLA3	253
HHLA3-AS1	4
CTH	189
PTGER3	143
ZRANB2-AS1	297
ZRANB2	2640
MIR186	24
ZRANB2-AS2	8
LOC105378795	1
NEGR1	581
LOC105378797	8
LOC105378798	2
LRRIQ3	12
FPGT-TNNI3K	104
FPGT	657
TNNI3K	33
105378805	0
ERICH3	31
ERICH3-AS1	3
CRYZ	1627
TYW3	507
LHX8	38
SLC44A5	758
ACADM	1363
DLSTP1	13
RABGGTB	1273
SNORD45C	20
SNORD45A	16
SNORD45B	20
MSH4	1
ST6GALNAC3	126
LOC105378807	0
ST6GALNAC5	280
PIGK	1304
LOC105378808	0
AK5	33
ZZZ3	1251
USP33	1913
MIGA1	821
NEXN-AS1	50
NEXN	1639
FUBP1	3353
DNAJB4	851
GIPC2	81
LOC107984997	31
MGC27382	3
PTGFR	113
IFI44L	2406
IFI44	3209
ADGRL4	614
LOC107984998	1
LOC105378810	34
LINC01781	3
ADGRL2	774
LOC101927434	0
LINC01361	1
107985037	12
LOC105378816	5
LINC01725	6
LOC101927560	5
107985041	7
TTLL7	201
PRKACB	1286
107985046	3
SAMD13	29
UOX	2
DNASE2B	22
RPF1	800
GNG5	2214
SPATA1	109
CTBS	1006
LOC105378819	15
LINC01461	2
SSX2IP	504
LOC102724892	3
LPAR3	63
MCOLN2	137
MCOLN3	124
DNAI3	17
SYDE2	256
C1orf52	1020
BCL10	904
LOC646626	81
DDAH1	4035
107985054	29
CCN1	10787
LOC107985057	11
LOC112268231	3
ZNHIT6	978
COL24A1	253
LINC02795	6
LOC105378825	9
ODF2L	1723
MIR7856	2
CLCA2	1122
CLCA1	0
LOC105378827	5
CLCA4	2
CLCA4-AS1	28
CLCA3P	9
SH3GLB1	3491
SELENOF	4667
HS2ST1	2218
LINC01140	57
LMO4	1725
LOC105378833	4
LOC105378839	1
PKN2-AS1	0
PKN2	1836
GTF2B	605
KYAT3	670
RBMXL1	694
GBP3	2211
LOC105378841	9
GBP1	2714
GBP2	2356
LOC112268267	678
LOC105378842	65
GBP7	32
GBP4	1267
LOC107985076	2
GBP5	1066
GBP6	145
GBP1P1	202
LOC105378844	7
LRRC8B	1042
LRRC8C	598
LRRC8C-DT	8
LOC107985743	2
101927952	7
LOC107985744	3
LOC101927975	2
LRRC8D	831
GEMIN8P4	24
ZNF326	767
LOC105378849	8
LOC107985088	47
LINC02609	51
LINC02788	2
ZNF644	1851
HFM1	8
CDC7	520
LOC102723436	10
TGFBR3	245
BRDT	179
EPHX4	117
SETSIP	10
BTBD8	22
23285	142
C1orf146	0
GLMN	234
RPAP2	585
GFI1	52
EVI5	710
RPL5	10992
DIPK1A	401
SNORD21	11
SNORA66	16
MTF2	834
TMED5	2668
CCDC18	328
LOC107985521	1
CCDC18-AS1	388
DR1	2381
FNBP1L	4316
BCAR3	604
BCAR3-AS1	77
LOC102723480	11
723788	0
TRR-TCT1-1	4
DNTTIP2	1579
GCLM	931
ABCA4	815
LOC105378858	1
ARHGAP29	2055
ARHGAP29-AS1	5
105378859	4
ABCD3	2161
F3	1857
LOC105378861	8
SLC44A3-AS1	232
105378860	2
SLC44A3	985
CNN3	7586
105378862	23
CNN3-DT	142
ALG14	259
LOC105378863	1
TLCD4	292
TLCD4-RWDD3	107
LOC101928118	9
RWDD3	310
PTBP2	584
DPYD	2538
DPYD-AS1	182
LOC105378867	15
MIR137HG	0
SNX7	795
PLPPR5	7
PLPPR4	131
LINC01708	0
PALMD	318
FRRS1	327
AGL	883
SLC35A3	2090
MFSD14A	1575
SASS6	594
TRMT13	978
LRRC39	181
DBT	728
RTCA-AS1	21
RTCA	935
CDC14A	190
LOC105379827	2
GPR88	53
VCAM1	4756
EXTL2	576
SLC30A7	1076
DPH5	1237
LOC102606465	90
LOC101928334	3
LOC101928370	11
S1PR1	548
COL11A1	22434
LOC101928436	2
RNPC3	562
AMY2B	493
ACTG1P4	22
AMY2A	20
AMY1A	807
AMY1B	577
LOC105378878	29
AMY1C	786
LOC100129138	1
PRMT6	624
NTNG1	0
VAV3	1461
LINC02785	10
SLC25A24	1606
NBPF4	2
NBPF6	2
FAM102B	940
HENMT1	412
LOC105378890	3
PRPF38B	2205
STXBP3	1363
LOC105378891	5
AKNAD1	10
GPSM2	1132
CLCC1	1028
WDR47	567
TAF13	615
TMEM167B-DT	5
TMEM167B	1847
SCARNA2	1
C1orf194	18
ELAPOR1	4436
SARS1	3407
CELSR2	962
PSRC1	173
MYBPHL	63
SORT1	3499
PSMA5	1936
SYPL2	9
ATXN7L2	159
CYB561D1	176
AMIGO1	169
GNAI3	3538
GNAT2	3
AMPD2	1345
GSTM4	352
GSTM2	602
GSTM1	58
GSTM5	85
GSTM3	519
EPS8L3	4
CSF1	1829
AHCYL1	4019
STRIP1	727
ALX3	50
UBL4B	2
SLC6A17	86
LINC02586	2
KCNC4	194
RBM15-AS1	13
RBM15	410
SLC16A4	349
LAMTOR5	1296
LAMTOR5-AS1	4
PROK1	1
CYMP	6
CYMP-AS1	6
KCNA10	0
KCNA2	8
LOC107985174	5
KCNA3	173
LOC105378901	3
CD53	2433
LRIF1	616
DRAM2	983
CEPT1	1158
DENND2D	1066
107985180	1
CHI3L2	583
CHIAP2	0
CHIA	22
PIFO	168
OVGP1	68
WDR77	1158
ATP5PB	2982
C1orf162	617
TMIGD3	383
ADORA3	349
RAP1A	2367
LINC01160	7
LOC107985184	28
INKA2	126
INKA2-AS1	7
LOC101928718	6
DDX20	545
KCND3	97
LINC01750	7
LINC02884	37
CTTNBP2NL	1282
WNT2B	172
ST7L	538
CAPZA1	4786
MOV10	3196
RHOC	2937
PPM1J	21
TAFA3	6
LINC01356	0
LINC01357	0
SLC16A1	803
AKR7A2P1	0
SLC16A1-AS1	12
LOC107985189	2
LRIG2-DT	5
LRIG2	666
LOC643441	29
MAGI3	1438
PHTF1	447
RSBN1	979
AP4B1-AS1	185
PTPN22	517
BCL2L15	716
AP4B1	477
DCLRE1B	477
HIPK1-AS1	5
HIPK1	2765
OLFML3	1952
SYT6	6
TRIM33	1743
BCAS2	1206
LOC105378914	0
DENND2C	96
AMPD1	2
NRAS	2394
CSDE1	14776
SIKE1	1177
TSHB	0
TSPAN2	282
LINC01765	1
NGF	16
112268287	13
VANGL1	992
CASQ2	26
NHLH2	3
LINC01649	0
LOC101928977	0
SLC22A15	319
MAB21L3	59
LINC01779	1
ATP1A1	16627
ATP1A1-AS1	4014
LINC01762	1
LOC112268235	33
CD58	640
LOC105378925	1
IGSF3	3376
LOC105378924	18
CD2	358
PTGFRN	3623
CD101	1285
LOC101929099	23
TTF2	818
TRIM45	362
VTCN1	439
MAN1A2	2333
TENT5C	1304
LOC105378929	49
GDAP2	822
WDR3	1727
SPAG17	961
TBX15	321
LOC105378933	6
WARS2	427
WARS2-IT1	0
WARS2-AS1	199
LOC107985192	10
HSD3B2	0
LOC105378935	0
HSD3BP4	6
LINC00622	9
ZNF697	296
PHGDH	791
105378936	17
HMGCS2	1
REG4	0
NOTCH2	5665
SEC22B	3481
107985522	5
105378941	1
105378954	90
LOC101929788	2
NBPF8	846
107985523	21
PFN1P2	29
PDE4DIPP2	585
LOC107985524	52
NOTCH2NLR	46
NBPF26	684
RNVU1-19	0
LINC00623	186
LOC100996720	48
RNVU1-4	1
TRN-GTT11-1	0
LOC105369199	3
PDE4DIPP4	4
H3P4	36
FCGR1B	92
LOC100996318	17
H2BP1	22
FAM72B	87
SRGAP2C	772
LOC107985193	1
LINC02798	7
EMBP1	79
LINC01691	2
LOC105371175	13
LOC107985200	138
LOC107985201	39
LOC105369140	5
PDE4DIPP3	6
H2BP2	37
FCGR1CP	90
H3-2	84
FAM72C	115
SRGAP2D	333
LOC105371206	11
LINC02802	191
105373467	6
NBPF15	1492
LOC105371211	2
LSP1P5	182
LOC105371216	10
SRGAP2B	780
LOC107985595	1
FAM72D	174
LOC101929805	3
LINC01145	387
LOC100996740	105
RNVU1-14	3
NBPF20	319
LOC105371312	78
NBPF25P	268
GPR89A	772
PDZK1	20
CD160	11
RNF115	1435
POLR3C	1177
NUDT17	320
PIAS3	2180
ANKRD35	233
LOC107985593	13
ITGA10	213
PEX11B	1258
GNRHR2	478
RBM8A	2580
LIX1L-AS1	673
LIX1L	1321
POLR3GL	948
ANKRD34A	88
TXNIP	34585
HJV	1
RNVU1-6	0
LINC01719	98
NBPF10	1476
NOTCH2NLA	810
LOC105371254	27
NUDT4P2	367
SEC22B4P	143
PPIAL4H	2
LOC112268274	5
LOC100996756	89
LOC105371235	6
107985591	1
HYDIN2	64
NBPF12	993
LOC728989	6
105371231	8
PRKAB2	914
CHD1L	1736
PDIA3P1	760
FMO5	3034
LINC00624	20
BCL9	1892
ACP6	813
GJA5	1853
GPR89B	745
PDZK1P1	12
LINC02804	19
PDE4DIPP1	9
NBPF11	796
LOC105371227	3
LOC101927468	15
LINC02806	3
LOC105371225	2
PDE4DIPP6	62
RNVU1-3	4
107985525	6
LINC01138	239
LOC105371224	156
NBPF14	1771
NOTCH2NLB	401
LOC105371223	15
NUDT4B	494
SEC22B3P	68
PDE4DIP	2294
LOC112268272	50
NBPF9	609
LOC101929790	2
LOC653513	107
SEC22B2P	109
NOTCH2NLC	443
NBPF19	1527
PPIAL4C	0
LINC00869	236
112268236	26
LOC644634	61
PDE4DIPP7	9
LOC105371406	3
FCGR1A	567
H2BC18	137
112268237	6
H3C13	1
H4C14	412
H3C14	26
H2AC18	911
H2BC20P	80
H2AC19	829
H3C15	23
112268238	461
H4C15	335
H2BC21	1528
H2AC20	20
H2AC21	2
