GeneID	RNA.seq_LADC74
FBXO44	635
FBXO6	211
MAD2L2	870
DRAXIN	5
AGTRAP	916
C1orf167	82
MTHFR	312
CLCN6	616
NPPA-AS1	99
NPPA	13
KIAA2013	2186
PLOD1	4699
MFN2	3678
MIIP	828
MIR6729	4
TNFRSF8	47
MIR7846	3
TNFRSF1B	1142
107984917	0
VPS13D	1708
SNORA59A	7
LINC02766	2
DHRS3	947
MIR6730	5
AADACL4	0
C1orf158	0
LRRC38	0
PDPN	671
PRDM2	1467
KAZN	562
LOC107985467	1
LOC105376759	0
LOC107985469	0
TMEM51-AS1	46
TMEM51	471
TMEM51-AS2	0
FHAD1	72
FHAD1-AS1	8
LOC101927441	9
EFHD2	2199
CTRC	1
CELA2A	1
CELA2B	5
CASP9	193
DNAJC16	616
AGMAT	37
DDI2	1192
RSC1A1	157
PLEKHM2	1903
SLC25A34	35
SLC25A34-AS1	3
TMEM82	1
FBLIM1	827
UQCRHL	102
FLJ37453	152
SPEN	3361
ZBTB17	824
SRARP	1
HSPB7	124
CLCNKA	1
CLCNKB	2
FAM131C	59
EPHA2	566
LOC101927479	2
ARHGEF19	1075
ANO7L1	26
CPLANE2	36
FBXO42	779
SZRD1	2182
SPATA21	1375
NECAP2	1587
LINC01772	36
CROCCP3	149
RNU1-1	0
LINC01783	0
NBPF1	974
105376794	1024
CROCCP2	547
MST1P2	115
LOC107985736	20
RNU1-3	1
ESPNP	17
MST1L	28
LOC112267871	0
LOC105376805	18
CROCC	782
MFAP2	835
LOC105376806	347
ATP13A2	1502
SDHB	1934
PADI2	251
LINC02783	1
PADI1	7
PADI3	6
PADI4	4
PADI6	0
RCC2	5261
ARHGEF10L	546
ACTL8	1
IGSF21	41
KLHDC7A	5
PAX7	0
ALDH4A1	671
IFFO2	401
UBR4	4047
EMC1-AS1	91
EMC1	2376
MRTO4	960
AKR7L	21
AKR7A3	25
LOC100506730	63
AKR7A2	840
SLC66A1	302
CAPZB	4115
MICOS10	484
MICOS10-NBL1	1862
RPS14P3	65
NBL1	1669
HTR6	11
TMCO4	436
RNF186	0
OTUD3	703
PLA2G2A	56
PLA2G5	77
PLA2G2D	721
PLA2G2F	0
PLA2G2C	0
UBXN10	11
101928017	0
LOC105376825	0
VWA5B1	1
LINC01141	1
CAMK2N1	233
MUL1	622
FAM43B	6
CDA	48
PINK1	574
MIR6084	26
PINK1-AS	737
DDOST	5784
KIF17	77
SH2D5	375
112268222	1730
HP1BP3	6256
EIF4G3	2733
LOC105376830	10
LOC105376829	10
ECE1	5010
ECE1-AS1	15
NBPF3	181
ALPL	132
LINC02596	0
RAP1GAP	1639
USP48	2639
LDLRAD2	1667
HSPG2	8294
LINC01635	21
LINC00339	314
CDC42-AS1	11
CDC42	7079
WNT4	7
LOC105376845	2
LOC105376850	0
LOC107985377	0
ZBTB40	1048
EPHA8	7
C1QA	7187
C1QC	10367
C1QB	12719
EPHB2	581
MIR4253	15
KDM1A	3176
LUZP1	1302
HTR1D	3
LINC01355	251
HNRNPR	6057
ZNF436	1026
ZNF436-AS1	136
TCEA3	184
ASAP3	944
E2F2	356
LOC101928163	11
LOC105376859	15
ID3	1559
MDS2	3
RPL11	15235
ELOA	1715
ELOA-AS1	264
PITHD1	1361
LOC105376860	192
LYPLA2	1113
GALE	259
HMGCL	606
LOC105376861	1
FUCA1	2079
CNR2	12
PNRC2	2791
SRSF10	4332
LOC105376863	0
LOC107984931	7
MYOM3	36
IL22RA1	132
IFNLR1	314
LINC02800	6
GRHL3-AS1	8
GRHL3	145
STPG1	341
NIPAL3	651
RCAN3AS	2
RCAN3	641
NCMAP-DT	55
NCMAP	9
SRRM1	3662
CLIC4	7749
RUNX3	716
107984932	0
RUNX3-AS1	12
SYF2	1267
RSRP1	2234
LOC105376882	2
RHD	19
TMEM50A	1720
RHCE	1108
MACO1	532
LDLRAP1	893
MAN1C1	314
SELENON	3069
MTFR1L	516
LOC646471	113
AUNIP	381
PAQR7	321
STMN1	5563
MIR3917	494
PAFAH2	294
101928216	3
EXTL1	23
SLC30A2	2
TRIM63	1
PDIK1L	540
FAM110D	21
ZNF593	500
CNKSR1	489
CATSPER4	1
ZPLD2P	3
CEP85	1473
SH3BGRL3	2476
UBXN11	721
CD52	234
CRYBG2	59
ZNF683	250
DHDDS	587
DHDDS-AS1	8
HMGN2	7793
RPS6KA1	1277
LOC101928728	10
ARID1A	3300
PIGV	499
ZDHHC18	1558
SFN	7161
GPN2	639
GPATCH3	360
NUDC	2105
NR0B2	0
KDF1	281
TRNP1	104
TENT5B	29
LOC101928391	3
SLC9A1	1047
WDTC1	987
TMEM222	692
ACTG1P20	45
SYTL1	711
MAP3K6	684
FCN3	13
CD164L2	51
GPR3	180
WASF2	5039
LOC105376892	17
AHDC1	1024
FGR	410
LINC02574	1
IFI6	2756
FAM76A	242
STX12	1311
PPP1R8	1395
THEMIS2	695
RPA2	917
SMPDL3B	72
XKR8	116
EYA3	1109
PTAFR	707
DNAJC8	2524
ATP5IF1	1020
SESN2	313
MED18	183
PHACTR4	1273
RCC1	2517
SNHG3	1033
SNORA73A	28
SNORA73B	23
TRNAU1AP	267
SNHG12	623
SNORD99	18
SNORA61	62
SNORA44	21
SNORA16A	21
RAB42	195
TAF12	567
LINC01715	11
RNU11	0
GMEB1	322
YTHDF2	2060
OPRD1	4
EPB41	1333
TMEM200B	247
SRSF4	2855
MECR	367
PTPRU	264
LOC105378617	4
MATN1	16
MATN1-AS1	34
LAPTM5	10569
MIR4420	3
LOC105378620	8
LINC01778	0
SDC3	3291
PUM1	2795
SNORD103A	20
SNORD103B	10
LOC107984935	1
NKAIN1	5
SNRNP40	1213
ZCCHC17	585
FABP3	207
SERINC2	825
LOC105378625	1
LOC105379772	1
LDC1P	0
LINC01226	1
LOC105378626	10
TINAGL1	854
HCRTR1	240
PEF1	1828
PEF1-AS1	98
105378628	0
COL16A1	2607
LOC101929444	51
ADGRB2	310
SPOCD1	121
PTP4A2	3316
KHDRBS1	5022
TMEM39B	660
KPNA6	2184
TXLNA	2142
CCDC28B	96
TMEM234	189
IQCC	87
DCDC2B	24
EIF3I	2621
MTMR9LP	166
FAM167B	83
LCK	435
HDAC1	3512
MARCKSL1	3584
LOC105378629	1
TSSK3	160
FAM229A	60
BSDC1	1789
ZBTB8B	12
ZBTB8A	215
LOC102723870	3
ZBTB8OS	344
RBBP4	3490
SYNC	1072
KIAA1522	3986
YARS1	2618
S100PBP	859
FNDC5	35
HPCA	37
TMEM54	1144
LOC105378632	1
RNF19B	1717
AK2	5279
AZIN2	179
112268224	12
TRIM62	436
ZNF362	1706
A3GALT2	0
PHC2	1784
MIR3605	68
PHC2-AS1	3
ZSCAN20	304
CSMD2	52
105378640	0
LOC105378641	2
LOC105378642	54
GJB5	1141
GJB4	289
GJB3	1446
GJA4	263
SMIM12	1130
DLGAP3	88
GPR199P	55
TMEM35B	876
ZMYM6	1098
ZMYM1	972
LOC105378644	2
SFPQ	13893
ZMYM4	2844
ZMYM4-AS1	47
KIAA0319L	1661
NCDN	1208
TFAP2E	209
TFAP2E-AS1	39
PSMB2	5991
C1orf216	750
CLSPN	804
AGO4	1159
AGO1	1736
AGO3	1783
TEKT2	6
ADPRS	1103
COL8A2	1367
TRAPPC3	1759
MAP7D1	2826
THRAP3	6312
SH3D21	711
EVA1B	583
STK40	2811
LSM10	1166
OSCP1	68
MRPS15	2224
CSF3R	415
GRIK3	3
LINC01137	45
ZC3H12A	328
MIR6732	2
MEAF6	2495
MIR5581	10
LOC105378649	68
SNIP1	917
DNALI1	64
GNL2	2565
RSPO1	5
C1orf109	1449
CDCA8	1186
EPHA10	6
MANEAL	683
YRDC	944
C1orf122	842
MTF1	961
INPP5B	840
LOC105378651	3
SF3A3	3298
FHL3	568
UTP11	1718
POU3F1	95
MIR3659HG	18
LOC105378657	0
RRAGC	1165
GJA9-MYCBP	797
MYCBP	794
LOC105378663	3
GJA9	3
RHBDL2	9
LOC105378662	3
AKIRIN1	2428
NDUFS5	3380
MACF1	7502
643314	137
105378950	1
BMP8A	293
OXCT2P1	20
PPIEL	140
PABPC4	7847
PABPC4-AS1	1406
SNORA55	26
HEYL	426
NT5C1A	0
HPCAL4	21
PPIE	1301
BMP8B	92
OXCT2	16
LOC101929536	4
105378951	14
LINC02811	6
105378665	3
TRIT1	1571
MYCL	347
MYCL-AS1	21
MFSD2A	527
CAP1	6864
PPT1	23858
RLF	2340
TMCO2	2
ZMPSTE24	4448
COL9A2	260
107984945	10
SMAP2	1419
ZFP69B	423
ZFP69	295
LOC105378672	19
EXO5	291
ZNF684	155
RIMS3	187
LOC105378675	7
NFYC-AS1	312
NFYC	1811
KCNQ4	20
CITED4	399
CTPS1	2651
SLFNL1-AS1	222
SLFNL1	148
SCMH1	915
FOXO6	15
FOXO6-AS1	1
LOC105378678	1
EDN2	2
HIVEP3	191
GUCA2B	0
GUCA2A	0
FOXJ3	4253
RIMKLA	259
ZMYND12	25
CCDC30	413
PPCS	1722
PPIH	1475
YBX1	37049
CLDN19	0
P3H1	1669
C1orf50	316
TMEM269-DT	6
TMEM269	47
LOC107984946	17
SVBP	286
ERMAP	762
ZNF691	406
LOC339539	11
SLC2A1	28207
SLC2A1-AS1	228
FAM183A	132
EBNA1BP2	3599
CFAP57	5
LOC105378685	1
TMEM125	21
C1orf210	13
TIE1	333
MPL	11
LOC105378687	34
CDC20	2768
ELOVL1	2574
MIR6734	20
LOC112268225	16
MED8	1175
MED8-AS1	221
SZT2	1592
SZT2-AS1	107
HYI	286
PTPRF	17544
KDM4A	4366
KDM4A-AS1	755
ST3GAL3	1074
ARTN	5184
LOC105378688	260
LOC101929609	211
IPO13	2535
DPH2	2310
ATP6V0B	4737
B4GALT2	2309
CCDC24	274
SLC6A9	1462
LOC107984948	7
KLF17	2
DMAP1	882
ERI3	2506
ERI3-IT1	62
RNF220	2427
LOC107984950	647
TMEM53	139
ARMH1	31
LOC105378690	6
RNU5F-1	0
RNU5D-1	4
KIF2C	2288
RPS8	50995
SNORD55	198
SNORD46	32
SNORD38A	76
SNORD38B	84
BEST4	4
PLK3	620
DYNLT4	65
BTBD19	130
LOC107984952	21
PTCH2	74
EIF2B3	785
HECTD3	1277
UROD	2161
ZSWIM5	25
LOC105378691	19
LINC01144	18
HPDL	10
MUTYH	869
TOE1	401
TESK2	440
CCDC163	114
MMACHC	9710
PRDX1	41565
AKR1A1	3963
NASP	8899
CCDC17	64
GPBP1L1	5973
RPS15AP10	11
TMEM69	1127
IPP	284
MAST2	1328
P3R3URF-PIK3R3	361
PIK3R3	405
LOC101929626	0
TSPAN1	147
POMGNT1	2317
LURAP1	24
RAD54L	1279
LRRC41	1762
UQCRH	5118
NSUN4	808
FAAH	201
FAAHP1	6
LINC01398	0
DMBX1	3
MKNK1-AS1	311
MKNK1	1804
MOB3C	1064
ATPAF1	1656
EFCAB14-AS1	196
EFCAB14	5278
LOC105378698	33
LOC105378699	0
CYP4B1	7
CYP4Z2P	0
CYP4A11	0
CYP4X1	59
CYP4Z1	0
CYP4A22	0
LOC105378701	2
LINC00853	2
PDZK1IP1	29
TAL1	43
STIL	737
CMPK1	4768
LINC01389	16
FOXE3	0
FOXD2-AS1	298
FOXD2	35
LINC01738	0
TRABD2B	88
LINC02794	1
SKINT1L	9
SLC5A9	18
SPATA6	303
AGBL4	1
BEND5	21
ELAVL4	16
DMRTA2	10
LOC105378714	0
FAF1	1538
FAF1-AS1	4
CDKN2C	169
LINC01562	1
RNF11	3008
TTC39A	65
TTC39A-AS1	1
EPS15	3105
EPS15-AS1	2
CALR4P	0
OSBPL9	4431
NRDC	6131
105378721	585
MIR761	25
RAB3B	2564
TXNDC12	4383
KTI12	157
BTF3L4	2596
ZFYVE9	860
CC2D1B	953
ORC1	851
PRPF38A	2030
TUT4	1771
GPX7	114
SHISAL2A	12
COA7	876
ZYG11B	763
ZYG11A	3
ECHDC2	278
SCP2	2869
PODN	964
SLC1A7	25
CPT2	473
CZIB	804
MAGOH	1081
LOC100507564	116
LRP8	3963
LOC105378728	143
LOC105378726	143
LOC105378731	3
105378730	4
LINC02812	11
GLIS1	19
NDC1	3247
YIPF1	857
DIO1	7
HSPB11	647
LRRC42	1033
LDLRAD1	11
TMEM59	4962
TCEANC2	465
CDCP2	4
CYB5RL	204
MRPL37	2686
SSBP3	1208
SSBP3-AS1	43
ACOT11	195
FAM151A	57
MROH7-TTC4	850
MROH7	18
TTC4	832
PARS2	161
TTC22	2091
LEXM	145
DHCR24	4213
DHCR24-DT	19
TMEM61	4
BSND	0
PCSK9	1349
USP24	3071
LOC100507634	8
LINC01767	0
PLPP3	1628
PRKAA2	41
FYB2	1
C8A	0
C8B	1
105378745	0
LOC112267900	0
DAB1	5
LOC107984960	1
OMA1	736
TACSTD2	1941
MYSM1	2955
LOC112268263	6
LOC105378751	15
JUN	4674
LINC01135	6
LOC101926907	21
LINC02777	11
LINC01358	10
FGGY-DT	13
FGGY	138
LOC101926944	4
LOC105378758	4
HOOK1	1145
CYP2J2	46
C1orf87	5
LINC01748	105
LOC101926964	0
LOC105378764	3
NFIA-AS2	5
NFIA	978
NFIA-AS1	1
LOC107984964	0
MGC34796	0
TM2D1	866
PATJ	2103
LOC107984965	6
L1TD1	27
KANK4	25
USP1	2605
DOCK7	1638
ANGPTL3	26
ATG4C	561
LINC00466	0
FOXD3-AS1	38
FOXD3	18
ALG6	699
ITGB3BP	776
LOC102724319	1
EFCAB7	287
DLEU2L	7
PGM1	713
ROR1	118
ROR1-AS1	8
LOC105378773	0
UBE2U	4
LOC107984966	5
CACHD1	2255
RAVER2	1409
JAK1	4431
LINC01359	10
MIR3671	14
AK4	2670
DNAJC6	207
LOC102724416	2
LEPR	519
LEPROT	3080
PDE4B	1940
LOC105378776	5
SGIP1	437
DYNLT5	23
DNAI4	55
MIER1	1787
SLC35D1	608
C1orf141	0
IL23R	1
IL12RB2	78
105378779	9
SERBP1	14274
GADD45A	1505
GNG12	3013
LOC105378781	5
GNG12-AS1	105
DIRAS3	41
WLS	3702
RPE65	10
DEPDC1	1169
LRRC7	9
LRRC40	720
SRSF11	8528
ANKRD13C	1025
HHLA3	203
HHLA3-AS1	4
CTH	125
PTGER3	96
ZRANB2-AS1	419
ZRANB2	3550
MIR186	36
ZRANB2-AS2	5
LOC105378795	0
NEGR1	107
LOC105378797	2
LOC105378798	0
LRRIQ3	6
FPGT-TNNI3K	50
FPGT	520
TNNI3K	9
105378805	3
ERICH3	2
ERICH3-AS1	0
CRYZ	1871
TYW3	1575
LHX8	2
SLC44A5	37
ACADM	1191
DLSTP1	25
RABGGTB	3595
SNORD45C	69
SNORD45A	45
SNORD45B	64
MSH4	22
ST6GALNAC3	76
LOC105378807	0
ST6GALNAC5	168
PIGK	1824
LOC105378808	3
AK5	34
ZZZ3	2269
USP33	2079
MIGA1	790
NEXN-AS1	22
NEXN	1833
FUBP1	4289
DNAJB4	1456
GIPC2	26
LOC107984997	1
MGC27382	0
PTGFR	19
IFI44L	1308
IFI44	1034
ADGRL4	462
LOC107984998	3
LOC105378810	0
LINC01781	10
ADGRL2	458
LOC101927434	0
LINC01361	1
107985037	24
LOC105378816	5
LINC01725	2
LOC101927560	0
107985041	4
TTLL7	99
PRKACB	875
107985046	2
SAMD13	15
UOX	0
DNASE2B	22
RPF1	998
GNG5	1596
SPATA1	94
CTBS	839
LOC105378819	9
LINC01461	1
SSX2IP	621
LOC102724892	6
LPAR3	166
MCOLN2	384
MCOLN3	256
DNAI3	5
SYDE2	165
C1orf52	1244
BCL10	467
LOC646626	50
DDAH1	346
107985054	10
CCN1	4692
LOC107985057	25
LOC112268231	3
ZNHIT6	830
COL24A1	67
LINC02795	0
LOC105378825	6
ODF2L	808
MIR7856	4
CLCA2	5062
CLCA1	0
LOC105378827	0
CLCA4	1
CLCA4-AS1	13
CLCA3P	1
SH3GLB1	2287
SELENOF	5057
HS2ST1	2084
LINC01140	79
LMO4	1423
LOC105378833	0
LOC105378839	4
PKN2-AS1	0
PKN2	2598
GTF2B	486
KYAT3	674
RBMXL1	753
GBP3	674
LOC105378841	6
GBP1	3848
GBP2	2549
LOC112268267	708
LOC105378842	0
GBP7	3
GBP4	2454
LOC107985076	5
GBP5	2672
GBP6	1494
GBP1P1	219
LOC105378844	2
LRRC8B	827
LRRC8C	1490
LRRC8C-DT	19
LOC107985743	5
101927952	17
LOC107985744	4
LOC101927975	3
LRRC8D	2632
GEMIN8P4	68
ZNF326	1922
LOC105378849	1
LOC107985088	3
LINC02609	95
LINC02788	2
ZNF644	1674
HFM1	4
CDC7	1594
LOC102723436	10
TGFBR3	865
BRDT	7
EPHX4	102
SETSIP	15
BTBD8	9
23285	180
C1orf146	3
GLMN	515
RPAP2	549
GFI1	156
EVI5	592
RPL5	19526
DIPK1A	925
SNORD21	46
SNORA66	48
MTF2	1289
TMED5	2302
CCDC18	494
LOC107985521	2
CCDC18-AS1	403
DR1	3451
FNBP1L	563
BCAR3	201
BCAR3-AS1	20
LOC102723480	0
723788	5
TRR-TCT1-1	3
DNTTIP2	4553
GCLM	8626
ABCA4	104
LOC105378858	6
ARHGAP29	1937
ARHGAP29-AS1	0
105378859	3
ABCD3	1281
F3	845
LOC105378861	1
SLC44A3-AS1	33
105378860	0
SLC44A3	63
CNN3	2736
105378862	6
CNN3-DT	42
ALG14	126
LOC105378863	1
TLCD4	31
TLCD4-RWDD3	113
LOC101928118	3
RWDD3	226
PTBP2	668
DPYD	923
DPYD-AS1	42
LOC105378867	1
MIR137HG	0
SNX7	370
PLPPR5	5
PLPPR4	106
LINC01708	0
PALMD	163
FRRS1	241
AGL	1702
SLC35A3	1921
MFSD14A	2325
SASS6	1159
TRMT13	913
LRRC39	193
DBT	680
RTCA-AS1	9
RTCA	846
CDC14A	521
LOC105379827	0
GPR88	34
VCAM1	2515
EXTL2	1134
SLC30A7	858
DPH5	1282
LOC102606465	135
LOC101928334	0
LOC101928370	8
S1PR1	326
COL11A1	6661
LOC101928436	0
RNPC3	480
AMY2B	348
ACTG1P4	6
AMY2A	13
AMY1A	37
AMY1B	25
LOC105378878	1
AMY1C	40
LOC100129138	0
PRMT6	462
NTNG1	8
VAV3	195
LINC02785	22
SLC25A24	1528
NBPF4	0
NBPF6	0
FAM102B	585
HENMT1	80
LOC105378890	6
PRPF38B	2996
STXBP3	1180
LOC105378891	0
AKNAD1	0
GPSM2	802
CLCC1	825
WDR47	632
TAF13	344
TMEM167B-DT	2
TMEM167B	1504
SCARNA2	12
C1orf194	9
ELAPOR1	1401
SARS1	2584
CELSR2	1397
PSRC1	496
MYBPHL	0
SORT1	1482
PSMA5	2625
SYPL2	16
ATXN7L2	400
CYB561D1	360
AMIGO1	93
GNAI3	3329
GNAT2	28
AMPD2	2124
GSTM4	5244
GSTM2	9681
GSTM1	23385
GSTM5	93
GSTM3	10321
EPS8L3	1
CSF1	804
AHCYL1	4000
STRIP1	1029
ALX3	150
UBL4B	2
SLC6A17	2
LINC02586	2
KCNC4	463
RBM15-AS1	5
RBM15	498
SLC16A4	117
LAMTOR5	1255
LAMTOR5-AS1	5
PROK1	0
CYMP	0
CYMP-AS1	0
KCNA10	1
KCNA2	25
LOC107985174	4
KCNA3	290
LOC105378901	0
CD53	2261
LRIF1	1083
DRAM2	1323
CEPT1	1628
DENND2D	1027
107985180	1
CHI3L2	61
CHIAP2	0
CHIA	1
PIFO	4
OVGP1	202
WDR77	1196
ATP5PB	3346
C1orf162	530
TMIGD3	123
ADORA3	260
RAP1A	1823
LINC01160	6
LOC107985184	22
INKA2	185
INKA2-AS1	2
LOC101928718	4
DDX20	875
KCND3	46
LINC01750	3
LINC02884	14
CTTNBP2NL	924
WNT2B	566
ST7L	568
CAPZA1	4660
MOV10	2079
RHOC	1686
PPM1J	197
TAFA3	3
LINC01356	4
LINC01357	2
SLC16A1	4150
AKR7A2P1	13
SLC16A1-AS1	48
LOC107985189	15
LRIG2-DT	10
LRIG2	907
LOC643441	0
MAGI3	221
PHTF1	407
RSBN1	885
AP4B1-AS1	187
PTPN22	380
BCL2L15	16
AP4B1	503
DCLRE1B	386
HIPK1-AS1	2
HIPK1	2135
OLFML3	844
SYT6	2
TRIM33	2131
BCAS2	1441
LOC105378914	7
DENND2C	607
AMPD1	40
NRAS	2215
CSDE1	17566
SIKE1	1587
TSHB	1
TSPAN2	137
LINC01765	1
NGF	74
112268287	3
VANGL1	700
CASQ2	56
NHLH2	0
LINC01649	0
LOC101928977	1
SLC22A15	383
MAB21L3	7
LINC01779	0
ATP1A1	8603
ATP1A1-AS1	2191
LINC01762	2
LOC112268235	76
CD58	494
LOC105378925	7
IGSF3	1413
LOC105378924	8
CD2	657
PTGFRN	2231
CD101	1113
LOC101929099	20
TTF2	915
TRIM45	151
VTCN1	6
MAN1A2	2066
TENT5C	425
LOC105378929	1
GDAP2	511
WDR3	1560
SPAG17	129
TBX15	42
LOC105378933	0
WARS2	260
WARS2-IT1	1
WARS2-AS1	97
LOC107985192	7
HSD3B2	0
LOC105378935	0
HSD3BP4	7
LINC00622	35
ZNF697	243
PHGDH	2497
105378936	48
HMGCS2	0
REG4	0
NOTCH2	3231
SEC22B	2154
107985522	9
105378941	3
105378954	50
LOC101929788	0
NBPF8	1372
107985523	22
PFN1P2	46
PDE4DIPP2	451
LOC107985524	40
NOTCH2NLR	43
NBPF26	1094
RNVU1-19	0
LINC00623	118
LOC100996720	28
RNVU1-4	0
TRN-GTT11-1	3
LOC105369199	1
PDE4DIPP4	2
H3P4	9
FCGR1B	164
LOC100996318	24
H2BP1	8
FAM72B	479
SRGAP2C	846
LOC107985193	7
LINC02798	6
EMBP1	33
LINC01691	0
LOC105371175	0
LOC107985200	20
LOC107985201	4
LOC105369140	0
PDE4DIPP3	6
H2BP2	47
FCGR1CP	160
H3-2	34
FAM72C	257
SRGAP2D	402
LOC105371206	0
LINC02802	11
105373467	4
NBPF15	909
LOC105371211	1
LSP1P5	11
LOC105371216	0
SRGAP2B	948
LOC107985595	4
FAM72D	294
LOC101929805	5
LINC01145	191
LOC100996740	52
RNVU1-14	2
NBPF20	442
LOC105371312	59
NBPF25P	218
GPR89A	558
PDZK1	16
CD160	10
RNF115	721
POLR3C	656
NUDT17	212
PIAS3	1185
ANKRD35	42
LOC107985593	0
ITGA10	143
PEX11B	614
GNRHR2	396
RBM8A	2343
LIX1L-AS1	507
LIX1L	591
POLR3GL	491
ANKRD34A	26
TXNIP	6255
HJV	0
RNVU1-6	1
LINC01719	17
NBPF10	673
NOTCH2NLA	201
LOC105371254	2
NUDT4P2	337
SEC22B4P	104
PPIAL4H	0
LOC112268274	2
LOC100996756	11
LOC105371235	0
107985591	0
HYDIN2	28
NBPF12	925
LOC728989	20
105371231	1
PRKAB2	1988
CHD1L	1045
PDIA3P1	720
FMO5	121
LINC00624	0
BCL9	540
ACP6	363
GJA5	489
GPR89B	474
PDZK1P1	13
LINC02804	31
PDE4DIPP1	4
NBPF11	639
LOC105371227	1
LOC101927468	9
LINC02806	3
LOC105371225	1
PDE4DIPP6	20
RNVU1-3	1
107985525	8
LINC01138	90
LOC105371224	62
NBPF14	782
NOTCH2NLB	134
LOC105371223	1
NUDT4B	464
SEC22B3P	43
PDE4DIP	1147
LOC112268272	38
NBPF9	539
LOC101929790	0
LOC653513	116
SEC22B2P	94
NOTCH2NLC	188
NBPF19	955
PPIAL4C	3
LINC00869	93
112268236	12
LOC644634	25
PDE4DIPP7	16
LOC105371406	5
FCGR1A	906
H2BC18	124
112268237	6
H3C13	9
H4C14	91
H3C14	9
H2AC18	198
H2BC20P	61
H2AC19	168
H3C15	7
112268238	104
H4C15	70
H2BC21	440
H2AC20	22
H2AC21	7
BOLA1	233
SV2A	1116
SF3B4	1994
MTMR11	461
