GeneID	RNA.seq_LADC91
LINC01134	18
AJAP1	7
LOC107984911	0
NPHP4	680
KCNAB2	1445
CHD5	16
RPL22	10252
107985733	186
RNF207-AS1	14
RNF207	598
ICMT	3986
LINC00337	2
GPR153	337
ACOT7	646
HES2	22
ESPN	323
TNFRSF25	896
PLEKHG5	743
NOL9	575
TAS1R1	9
LOC107984912	1
ZBTB48	603
KLHL21	1883
LOC107984913	15
PHF13	716
THAP3	885
DNAJC11	1360
CAMTA1-DT	13
CAMTA1	1008
LOC105376689	48
VAMP3	4289
PER3	2909
UTS2	598
TNFRSF9	293
PARK7	5341
ERRFI1	3972
LOC107984915	2
LINC01714	2
SLC45A1	29
RERE	4503
RERE-AS1	6
ENO1	55621
MIR6728	6
ENO1-AS1	10
CA6	12
SLC2A5	254
GPR157	761
MIR34AHG	391
MIR34A	1
LNCTAM34A	35
H6PD	4205
SPSB1	2294
LINC02606	22
SLC25A33	324
TMEM201	515
107985734	10
PIK3CD	1476
PIK3CD-AS1	2
PIK3CD-AS2	135
CLSTN1	9029
CTNNBIP1	2728
LOC105376717	238
LZIC	1181
NMNAT1	411
RBP7	43
UBE4B	2433
KIF1B	2723
105376725	1
PGD	5075
CENPS-CORT	290
CENPS	290
CORT	23
DFFA	1703
PEX14	813
CASZ1	1578
LOC105376733	6
C1orf127	47
TARDBP	5282
MASP2	121
SRM	1001
EXOSC10	2054
EXOSC10-AS1	96
MTOR	2640
MTOR-AS1	56
ANGPTL7	4
UBIAD1	822
LOC105376739	1
LOC105376740	0
DISP3	26
112268221	2
FBXO2	1190
FBXO44	988
FBXO6	1129
MAD2L2	542
DRAXIN	14
AGTRAP	1479
C1orf167	367
MTHFR	1251
CLCN6	820
NPPA-AS1	136
NPPA	28
KIAA2013	2081
PLOD1	4266
MFN2	4570
MIIP	708
MIR6729	2
TNFRSF8	40
MIR7846	0
TNFRSF1B	2424
107984917	2
VPS13D	3310
SNORA59A	8
LINC02766	5
DHRS3	1440
MIR6730	2
AADACL4	0
C1orf158	34
LRRC38	12
PDPN	334
PRDM2	2689
KAZN	743
LOC107985467	5
LOC105376759	0
LOC107985469	0
TMEM51-AS1	110
TMEM51	700
TMEM51-AS2	1
FHAD1	233
FHAD1-AS1	55
LOC101927441	24
EFHD2	3055
CTRC	3
CELA2A	3
CELA2B	21
CASP9	512
DNAJC16	1181
AGMAT	60
DDI2	3828
RSC1A1	475
PLEKHM2	2383
SLC25A34	43
SLC25A34-AS1	4
TMEM82	1
FBLIM1	1426
UQCRHL	33
FLJ37453	106
SPEN	4082
ZBTB17	940
SRARP	0
HSPB7	89
CLCNKA	20
CLCNKB	31
FAM131C	1
EPHA2	704
LOC101927479	35
ARHGEF19	1347
ANO7L1	123
CPLANE2	124
FBXO42	1088
SZRD1	3287
SPATA21	1816
NECAP2	2308
LINC01772	44
CROCCP3	173
RNU1-1	1
LINC01783	7
NBPF1	1143
105376794	734
CROCCP2	469
MST1P2	263
LOC107985736	32
RNU1-3	1
ESPNP	11
MST1L	621
LOC112267871	17
LOC105376805	153
CROCC	1042
MFAP2	290
LOC105376806	105
ATP13A2	2118
SDHB	1953
PADI2	260
LINC02783	4
PADI1	9
PADI3	0
PADI4	5
PADI6	0
RCC2	5405
ARHGEF10L	1733
ACTL8	0
IGSF21	38
KLHDC7A	579
PAX7	4
ALDH4A1	765
IFFO2	1697
UBR4	8029
EMC1-AS1	141
EMC1	2337
MRTO4	983
AKR7L	26
AKR7A3	59
LOC100506730	114
AKR7A2	1074
SLC66A1	540
CAPZB	6069
MICOS10	766
MICOS10-NBL1	1579
RPS14P3	22
NBL1	1247
HTR6	15
TMCO4	1486
RNF186	4
OTUD3	834
PLA2G2A	94
PLA2G5	32
PLA2G2D	513
PLA2G2F	11
PLA2G2C	12
UBXN10	1167
101928017	15
LOC105376825	45
VWA5B1	7
LINC01141	1
CAMK2N1	260
MUL1	1036
FAM43B	5
CDA	149
PINK1	1248
MIR6084	43
PINK1-AS	1596
DDOST	10799
KIF17	85
SH2D5	2
112268222	1406
HP1BP3	5562
EIF4G3	2848
LOC105376830	9
LOC105376829	5
ECE1	5252
ECE1-AS1	23
NBPF3	467
ALPL	4213
LINC02596	0
RAP1GAP	1732
USP48	2815
LDLRAD2	1651
HSPG2	13491
LINC01635	14
LINC00339	387
CDC42-AS1	35
CDC42	11555
WNT4	96
LOC105376845	5
LOC105376850	1
LOC107985377	5
ZBTB40	1410
EPHA8	0
C1QA	6698
C1QC	9359
C1QB	9173
EPHB2	634
MIR4253	18
KDM1A	2112
LUZP1	1243
HTR1D	0
LINC01355	152
HNRNPR	4407
ZNF436	738
ZNF436-AS1	80
TCEA3	2575
ASAP3	1292
E2F2	139
LOC101928163	5
LOC105376859	5
ID3	1237
MDS2	2
RPL11	13425
ELOA	2409
ELOA-AS1	283
PITHD1	1530
LOC105376860	433
LYPLA2	2187
GALE	1673
HMGCL	1505
LOC105376861	9
FUCA1	5341
CNR2	25
PNRC2	5003
SRSF10	4831
LOC105376863	17
LOC107984931	5
MYOM3	8
IL22RA1	50
IFNLR1	332
LINC02800	0
GRHL3-AS1	8
GRHL3	85
STPG1	315
NIPAL3	2750
RCAN3AS	5
RCAN3	1636
NCMAP-DT	149
NCMAP	347
SRRM1	3328
CLIC4	6286
RUNX3	801
107984932	5
RUNX3-AS1	45
SYF2	1757
RSRP1	4058
LOC105376882	5
RHD	49
TMEM50A	3369
RHCE	1934
MACO1	1547
LDLRAP1	1492
MAN1C1	390
SELENON	6115
MTFR1L	824
LOC646471	271
AUNIP	238
PAQR7	338
STMN1	1786
MIR3917	212
PAFAH2	981
101928216	3
EXTL1	10
SLC30A2	2
TRIM63	6
PDIK1L	1210
FAM110D	77
ZNF593	622
CNKSR1	1415
CATSPER4	1
ZPLD2P	18
CEP85	846
SH3BGRL3	2968
UBXN11	1249
CD52	399
CRYBG2	330
ZNF683	141
DHDDS	1153
DHDDS-AS1	6
HMGN2	8469
RPS6KA1	2824
LOC101928728	22
ARID1A	4579
PIGV	477
ZDHHC18	1858
SFN	5676
GPN2	1232
GPATCH3	484
NUDC	3330
NR0B2	233
KDF1	565
TRNP1	122
TENT5B	328
LOC101928391	24
SLC9A1	2697
WDTC1	3646
TMEM222	1145
ACTG1P20	35
SYTL1	1455
MAP3K6	3662
FCN3	342
CD164L2	392
GPR3	87
WASF2	4819
LOC105376892	7
AHDC1	2129
FGR	467
LINC02574	8
IFI6	62693
FAM76A	568
STX12	2988
PPP1R8	1559
THEMIS2	2361
RPA2	1655
SMPDL3B	3893
XKR8	494
EYA3	1364
PTAFR	1494
DNAJC8	3275
ATP5IF1	1482
SESN2	766
MED18	326
PHACTR4	2754
RCC1	2594
SNHG3	536
SNORA73A	18
SNORA73B	13
TRNAU1AP	950
SNHG12	981
SNORD99	24
SNORA61	98
SNORA44	44
SNORA16A	68
RAB42	379
TAF12	908
LINC01715	9
RNU11	0
GMEB1	491
YTHDF2	3498
OPRD1	11
EPB41	4287
TMEM200B	381
SRSF4	3157
MECR	636
PTPRU	2174
LOC105378617	2
MATN1	32
MATN1-AS1	42
LAPTM5	11196
MIR4420	4
LOC105378620	8
LINC01778	3
SDC3	5056
PUM1	4584
SNORD103A	12
SNORD103B	11
LOC107984935	1
NKAIN1	1
SNRNP40	1103
ZCCHC17	1186
FABP3	249
SERINC2	6966
LOC105378625	15
LOC105379772	47
LDC1P	23
LINC01226	39
LOC105378626	39
TINAGL1	898
HCRTR1	228
PEF1	1759
PEF1-AS1	115
105378628	1
COL16A1	908
LOC101929444	28
ADGRB2	66
SPOCD1	176
PTP4A2	7959
KHDRBS1	3971
TMEM39B	598
KPNA6	4122
TXLNA	4593
CCDC28B	80
TMEM234	326
IQCC	120
DCDC2B	68
EIF3I	3512
MTMR9LP	243
FAM167B	131
LCK	649
HDAC1	3206
MARCKSL1	4226
LOC105378629	7
TSSK3	149
FAM229A	35
BSDC1	3358
ZBTB8B	4
ZBTB8A	504
LOC102723870	12
ZBTB8OS	725
RBBP4	5326
SYNC	1397
KIAA1522	8231
YARS1	3930
S100PBP	1005
FNDC5	32
HPCA	74
TMEM54	1756
LOC105378632	1
RNF19B	2170
AK2	7149
AZIN2	385
112268224	5
TRIM62	342
ZNF362	766
A3GALT2	0
PHC2	3605
MIR3605	158
PHC2-AS1	6
ZSCAN20	256
CSMD2	93
105378640	2
LOC105378641	17
LOC105378642	2
GJB5	1
GJB4	0
GJB3	20
GJA4	388
SMIM12	851
DLGAP3	12
GPR199P	127
TMEM35B	916
ZMYM6	992
ZMYM1	645
LOC105378644	3
SFPQ	9955
ZMYM4	3365
ZMYM4-AS1	95
KIAA0319L	5384
NCDN	1538
TFAP2E	283
TFAP2E-AS1	27
PSMB2	4416
C1orf216	417
CLSPN	286
AGO4	1470
AGO1	1426
AGO3	1385
TEKT2	67
ADPRS	1043
COL8A2	475
TRAPPC3	1406
MAP7D1	3217
THRAP3	5129
SH3D21	285
EVA1B	280
STK40	3079
LSM10	720
OSCP1	316
MRPS15	1000
CSF3R	582
GRIK3	4
LINC01137	182
ZC3H12A	2276
MIR6732	26
MEAF6	2124
MIR5581	8
LOC105378649	76
SNIP1	863
DNALI1	1660
GNL2	1991
RSPO1	15
C1orf109	729
CDCA8	307
EPHA10	973
MANEAL	1189
YRDC	510
C1orf122	595
MTF1	1202
INPP5B	1114
LOC105378651	25
SF3A3	2428
FHL3	406
UTP11	1018
POU3F1	12
MIR3659HG	1
LOC105378657	0
RRAGC	1233
GJA9-MYCBP	593
MYCBP	567
LOC105378663	5
GJA9	18
RHBDL2	289
LOC105378662	52
AKIRIN1	1809
NDUFS5	2523
MACF1	10914
643314	162
105378950	0
BMP8A	205
OXCT2P1	4
PPIEL	160
PABPC4	3376
PABPC4-AS1	748
SNORA55	11
HEYL	557
NT5C1A	50
HPCAL4	335
PPIE	1508
BMP8B	172
OXCT2	4
LOC101929536	2
105378951	6
LINC02811	7
105378665	1
TRIT1	768
MYCL	371
MYCL-AS1	27
MFSD2A	2890
CAP1	10060
PPT1	11215
RLF	1135
TMCO2	0
ZMPSTE24	3474
COL9A2	751
107984945	9
SMAP2	2478
ZFP69B	95
ZFP69	128
LOC105378672	10
EXO5	246
ZNF684	137
RIMS3	487
LOC105378675	1
NFYC-AS1	211
NFYC	1271
KCNQ4	22
CITED4	8
CTPS1	951
SLFNL1-AS1	222
SLFNL1	95
SCMH1	1235
FOXO6	263
FOXO6-AS1	16
LOC105378678	20
EDN2	38
HIVEP3	588
GUCA2B	0
GUCA2A	4
FOXJ3	2477
RIMKLA	231
ZMYND12	204
CCDC30	666
PPCS	1793
PPIH	693
YBX1	8862
CLDN19	1
P3H1	700
C1orf50	350
TMEM269-DT	8
TMEM269	9
LOC107984946	3
SVBP	212
ERMAP	614
ZNF691	399
LOC339539	2
SLC2A1	1084
SLC2A1-AS1	4
FAM183A	42
EBNA1BP2	1828
CFAP57	318
LOC105378685	38
TMEM125	3641
C1orf210	1191
TIE1	890
MPL	26
LOC105378687	13
CDC20	391
ELOVL1	3491
MIR6734	10
LOC112268225	27
MED8	1356
MED8-AS1	241
SZT2	2539
SZT2-AS1	142
HYI	416
PTPRF	18532
KDM4A	1975
KDM4A-AS1	247
ST3GAL3	439
ARTN	25
LOC105378688	18
LOC101929609	144
IPO13	1282
DPH2	931
ATP6V0B	2895
B4GALT2	1906
CCDC24	427
SLC6A9	2064
LOC107984948	14
KLF17	7
DMAP1	650
ERI3	1469
ERI3-IT1	50
RNF220	1389
LOC107984950	534
TMEM53	498
ARMH1	63
LOC105378690	19
RNU5F-1	4
RNU5D-1	0
KIF2C	429
RPS8	20889
SNORD55	113
SNORD46	10
SNORD38A	12
SNORD38B	24
BEST4	20
PLK3	477
DYNLT4	58
BTBD19	46
LOC107984952	5
PTCH2	65
EIF2B3	749
HECTD3	1500
UROD	1445
ZSWIM5	169
LOC105378691	9
LINC01144	9
HPDL	12
MUTYH	410
TOE1	317
TESK2	136
CCDC163	62
MMACHC	1975
PRDX1	8180
AKR1A1	4379
NASP	2967
CCDC17	203
GPBP1L1	5132
RPS15AP10	26
TMEM69	904
IPP	551
MAST2	1760
P3R3URF-PIK3R3	754
PIK3R3	904
LOC101929626	4
TSPAN1	4462
POMGNT1	2195
LURAP1	15
RAD54L	232
LRRC41	3305
UQCRH	1794
NSUN4	1148
FAAH	689
FAAHP1	15
LINC01398	3
DMBX1	17
MKNK1-AS1	158
MKNK1	1005
MOB3C	866
ATPAF1	1372
EFCAB14-AS1	321
EFCAB14	8033
LOC105378698	25
LOC105378699	5
CYP4B1	1784
CYP4Z2P	16
CYP4A11	2
CYP4X1	399
CYP4Z1	21
CYP4A22	4
LOC105378701	26
LINC00853	16
PDZK1IP1	2107
TAL1	110
STIL	504
CMPK1	11273
LINC01389	17
FOXE3	0
FOXD2-AS1	141
FOXD2	59
LINC01738	0
TRABD2B	31
LINC02794	1
SKINT1L	23
SLC5A9	134
SPATA6	540
AGBL4	14
BEND5	77
ELAVL4	31
DMRTA2	13
LOC105378714	0
FAF1	1219
FAF1-AS1	5
CDKN2C	431
LINC01562	0
RNF11	2805
TTC39A	795
TTC39A-AS1	17
EPS15	2802
EPS15-AS1	7
CALR4P	3
OSBPL9	2912
NRDC	5740
105378721	480
MIR761	25
RAB3B	11
TXNDC12	3061
KTI12	184
BTF3L4	2616
ZFYVE9	898
CC2D1B	2112
ORC1	118
PRPF38A	1831
TUT4	1656
GPX7	239
SHISAL2A	24
COA7	959
ZYG11B	1858
ZYG11A	69
ECHDC2	2398
SCP2	6336
PODN	972
SLC1A7	66
CPT2	1176
CZIB	725
MAGOH	762
LOC100507564	30
LRP8	496
LOC105378728	12
LOC105378726	15
LOC105378731	4
105378730	6
LINC02812	23
GLIS1	18
NDC1	1162
YIPF1	1445
DIO1	68
HSPB11	579
LRRC42	886
LDLRAD1	115
TMEM59	11566
TCEANC2	594
CDCP2	3
CYB5RL	440
MRPL37	1857
SSBP3	2130
SSBP3-AS1	17
ACOT11	271
FAM151A	71
MROH7-TTC4	449
MROH7	35
TTC4	422
PARS2	199
TTC22	587
LEXM	14
DHCR24	25934
DHCR24-DT	28
TMEM61	65
BSND	8
PCSK9	341
USP24	4218
LOC100507634	9
LINC01767	8
PLPP3	2259
PRKAA2	117
FYB2	76
C8A	7
C8B	5
105378745	0
LOC112267900	1
DAB1	5
LOC107984960	3
OMA1	957
TACSTD2	17815
MYSM1	2176
LOC112268263	15
LOC105378751	32
JUN	4237
LINC01135	46
LOC101926907	66
LINC02777	28
LINC01358	21
FGGY-DT	22
FGGY	206
LOC101926944	18
LOC105378758	3
HOOK1	2334
CYP2J2	272
C1orf87	37
LINC01748	2
LOC101926964	0
LOC105378764	4
NFIA-AS2	4
NFIA	1176
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	729
PATJ	2829
LOC107984965	0
L1TD1	34
KANK4	15
USP1	1768
DOCK7	1055
ANGPTL3	0
ATG4C	673
LINC00466	8
FOXD3-AS1	48
FOXD3	0
ALG6	451
ITGB3BP	416
LOC102724319	3
EFCAB7	304
DLEU2L	18
PGM1	3117
ROR1	204
ROR1-AS1	75
LOC105378773	1
UBE2U	2
LOC107984966	2
CACHD1	492
RAVER2	518
JAK1	6003
LINC01359	10
MIR3671	3
AK4	1224
DNAJC6	122
LOC102724416	0
LEPR	1178
LEPROT	4003
PDE4B	862
LOC105378776	0
SGIP1	135
DYNLT5	58
DNAI4	277
MIER1	1964
SLC35D1	1149
C1orf141	14
IL23R	9
IL12RB2	85
105378779	12
SERBP1	8852
GADD45A	1097
GNG12	5006
LOC105378781	1
GNG12-AS1	73
DIRAS3	88
WLS	3182
RPE65	0
DEPDC1	182
LRRC7	14
LRRC40	710
SRSF11	6974
ANKRD13C	1066
HHLA3	235
HHLA3-AS1	5
CTH	139
PTGER3	29
ZRANB2-AS1	292
ZRANB2	2728
MIR186	44
ZRANB2-AS2	11
LOC105378795	0
NEGR1	75
LOC105378797	2
LOC105378798	0
LRRIQ3	15
FPGT-TNNI3K	107
FPGT	598
TNNI3K	38
105378805	3
ERICH3	205
ERICH3-AS1	10
CRYZ	1393
TYW3	673
LHX8	0
SLC44A5	57
ACADM	1616
DLSTP1	40
RABGGTB	1523
SNORD45C	42
SNORD45A	31
SNORD45B	33
MSH4	4
ST6GALNAC3	66
LOC105378807	0
ST6GALNAC5	80
PIGK	1580
LOC105378808	1
AK5	6
ZZZ3	1414
USP33	2426
MIGA1	1035
NEXN-AS1	30
NEXN	1040
FUBP1	3082
DNAJB4	596
GIPC2	53
LOC107984997	9
MGC27382	3
PTGFR	56
IFI44L	11038
IFI44	9743
ADGRL4	784
LOC107984998	1
LOC105378810	0
LINC01781	18
ADGRL2	1053
LOC101927434	0
LINC01361	1
107985037	4
LOC105378816	0
LINC01725	0
LOC101927560	1
107985041	16
TTLL7	85
PRKACB	1082
107985046	2
SAMD13	4
UOX	0
DNASE2B	2
RPF1	796
GNG5	2062
SPATA1	103
CTBS	1188
LOC105378819	27
LINC01461	0
SSX2IP	477
LOC102724892	3
LPAR3	128
MCOLN2	439
MCOLN3	62
DNAI3	59
SYDE2	260
C1orf52	893
BCL10	1077
LOC646626	111
DDAH1	4397
107985054	6
CCN1	1563
LOC107985057	9
LOC112268231	1
ZNHIT6	868
COL24A1	52
LINC02795	42
LOC105378825	66
ODF2L	1696
MIR7856	6
CLCA2	19
CLCA1	2
LOC105378827	10
CLCA4	2
CLCA4-AS1	39
CLCA3P	3
SH3GLB1	4131
SELENOF	5643
HS2ST1	1844
LINC01140	131
LMO4	1259
LOC105378833	3
LOC105378839	0
PKN2-AS1	12
PKN2	2007
GTF2B	848
KYAT3	784
RBMXL1	713
GBP3	4065
LOC105378841	42
GBP1	4627
GBP2	3558
LOC112268267	1232
LOC105378842	3
GBP7	3
GBP4	3698
LOC107985076	15
GBP5	2052
GBP6	69
GBP1P1	429
LOC105378844	9
LRRC8B	1519
LRRC8C	746
LRRC8C-DT	5
LOC107985743	5
101927952	6
LOC107985744	2
LOC101927975	5
LRRC8D	676
GEMIN8P4	57
ZNF326	1237
LOC105378849	5
LOC107985088	13
LINC02609	62
LINC02788	1
ZNF644	2227
HFM1	20
CDC7	566
LOC102723436	3
TGFBR3	533
BRDT	5
EPHX4	200
SETSIP	6
BTBD8	25
23285	183
C1orf146	0
GLMN	298
RPAP2	1300
GFI1	207
EVI5	820
RPL5	12181
DIPK1A	439
SNORD21	9
SNORA66	16
MTF2	852
TMED5	4815
CCDC18	422
LOC107985521	4
CCDC18-AS1	537
DR1	2181
FNBP1L	3409
BCAR3	433
BCAR3-AS1	51
LOC102723480	9
723788	5
TRR-TCT1-1	1
DNTTIP2	1652
GCLM	575
ABCA4	207
LOC105378858	3
ARHGAP29	1378
ARHGAP29-AS1	0
105378859	0
ABCD3	3022
F3	1158
LOC105378861	2
SLC44A3-AS1	291
105378860	9
SLC44A3	647
CNN3	6397
105378862	6
CNN3-DT	58
ALG14	237
LOC105378863	3
TLCD4	430
TLCD4-RWDD3	106
LOC101928118	26
RWDD3	229
PTBP2	392
DPYD	4380
DPYD-AS1	234
LOC105378867	1
MIR137HG	0
SNX7	467
PLPPR5	0
PLPPR4	71
LINC01708	0
PALMD	271
FRRS1	347
AGL	1212
SLC35A3	2072
MFSD14A	2161
SASS6	562
TRMT13	876
LRRC39	155
DBT	1231
RTCA-AS1	20
RTCA	910
CDC14A	190
LOC105379827	5
GPR88	15
VCAM1	1049
EXTL2	283
SLC30A7	1152
DPH5	1290
LOC102606465	192
LOC101928334	4
LOC101928370	37
S1PR1	825
COL11A1	1069
LOC101928436	4
RNPC3	1130
AMY2B	1016
ACTG1P4	37
AMY2A	97
AMY1A	1983
AMY1B	1439
LOC105378878	137
AMY1C	1763
LOC100129138	0
PRMT6	509
NTNG1	18
VAV3	310
LINC02785	21
SLC25A24	1600
NBPF4	0
NBPF6	0
FAM102B	580
HENMT1	273
LOC105378890	2
PRPF38B	2400
STXBP3	1458
LOC105378891	1
AKNAD1	3
GPSM2	1104
CLCC1	1307
WDR47	489
TAF13	558
TMEM167B-DT	7
TMEM167B	2356
SCARNA2	5
C1orf194	41
ELAPOR1	887
SARS1	3252
CELSR2	735
PSRC1	97
MYBPHL	62
SORT1	3973
PSMA5	2826
SYPL2	11
ATXN7L2	271
CYB561D1	448
AMIGO1	466
GNAI3	2800
GNAT2	14
AMPD2	1341
GSTM4	436
GSTM2	665
GSTM1	698
GSTM5	45
GSTM3	364
EPS8L3	1
CSF1	1382
AHCYL1	5502
STRIP1	893
ALX3	116
UBL4B	0
SLC6A17	10
LINC02586	3
KCNC4	213
RBM15-AS1	18
RBM15	575
SLC16A4	699
LAMTOR5	1502
LAMTOR5-AS1	6
PROK1	1
CYMP	9
CYMP-AS1	10
KCNA10	0
KCNA2	82
LOC107985174	7
KCNA3	1059
LOC105378901	1
CD53	2834
LRIF1	564
DRAM2	1410
CEPT1	1410
DENND2D	2144
107985180	5
CHI3L2	207
CHIAP2	1
CHIA	25
PIFO	596
OVGP1	105
WDR77	877
ATP5PB	3357
C1orf162	529
TMIGD3	208
ADORA3	216
RAP1A	2557
LINC01160	11
LOC107985184	29
INKA2	120
INKA2-AS1	1
LOC101928718	2
DDX20	717
KCND3	78
LINC01750	6
LINC02884	23
CTTNBP2NL	1524
WNT2B	212
ST7L	718
CAPZA1	5818
MOV10	3376
RHOC	2558
PPM1J	56
TAFA3	2
LINC01356	2
LINC01357	2
SLC16A1	304
AKR7A2P1	1
SLC16A1-AS1	8
LOC107985189	3
LRIG2-DT	5
LRIG2	693
LOC643441	26
MAGI3	3021
PHTF1	975
RSBN1	1281
AP4B1-AS1	319
PTPN22	1417
BCL2L15	835
AP4B1	641
DCLRE1B	385
HIPK1-AS1	6
HIPK1	4262
OLFML3	1953
SYT6	8
TRIM33	2258
BCAS2	1170
LOC105378914	2
DENND2C	100
AMPD1	90
NRAS	2196
CSDE1	15703
SIKE1	1587
TSHB	0
TSPAN2	134
LINC01765	3
NGF	60
112268287	1
VANGL1	982
CASQ2	81
NHLH2	6
LINC01649	4
LOC101928977	3
SLC22A15	330
MAB21L3	32
LINC01779	0
ATP1A1	18751
ATP1A1-AS1	4428
LINC01762	3
LOC112268235	143
CD58	655
LOC105378925	6
IGSF3	3156
LOC105378924	2
CD2	1292
PTGFRN	2193
CD101	724
LOC101929099	29
TTF2	598
TRIM45	91
VTCN1	49
MAN1A2	4342
TENT5C	3635
LOC105378929	54
GDAP2	711
WDR3	1367
SPAG17	476
TBX15	85
LOC105378933	5
WARS2	470
WARS2-IT1	0
WARS2-AS1	224
LOC107985192	8
HSD3B2	0
LOC105378935	0
HSD3BP4	6
LINC00622	7
ZNF697	150
PHGDH	115
105378936	4
HMGCS2	0
REG4	1
NOTCH2	6658
SEC22B	4012
107985522	15
105378941	2
105378954	115
LOC101929788	6
NBPF8	689
107985523	19
PFN1P2	36
PDE4DIPP2	725
LOC107985524	92
NOTCH2NLR	47
NBPF26	784
RNVU1-19	0
LINC00623	270
LOC100996720	75
RNVU1-4	2
TRN-GTT11-1	1
LOC105369199	19
PDE4DIPP4	5
H3P4	14
FCGR1B	44
LOC100996318	7
H2BP1	8
FAM72B	31
SRGAP2C	359
LOC107985193	1
LINC02798	5
EMBP1	77
LINC01691	3
LOC105371175	1
LOC107985200	7
LOC107985201	3
LOC105369140	4
PDE4DIPP3	0
H2BP2	26
FCGR1CP	49
H3-2	83
FAM72C	43
SRGAP2D	179
LOC105371206	1
LINC02802	6
105373467	2
NBPF15	703
LOC105371211	1
LSP1P5	13
LOC105371216	0
SRGAP2B	448
LOC107985595	3
FAM72D	64
LOC101929805	12
LINC01145	325
LOC100996740	110
RNVU1-14	1
NBPF20	374
LOC105371312	97
NBPF25P	233
GPR89A	833
PDZK1	43
CD160	29
RNF115	1253
POLR3C	1090
NUDT17	259
PIAS3	2086
ANKRD35	104
LOC107985593	14
ITGA10	103
PEX11B	1248
GNRHR2	470
RBM8A	2550
LIX1L-AS1	613
LIX1L	537
POLR3GL	768
ANKRD34A	21
TXNIP	18923
HJV	0
RNVU1-6	1
LINC01719	8
NBPF10	1861
NOTCH2NLA	687
LOC105371254	16
NUDT4P2	342
SEC22B4P	192
PPIAL4H	2
LOC112268274	0
LOC100996756	40
LOC105371235	1
107985591	4
HYDIN2	46
NBPF12	1213
LOC728989	40
105371231	5
PRKAB2	1145
CHD1L	1954
PDIA3P1	1005
FMO5	1441
LINC00624	9
BCL9	837
ACP6	581
GJA5	1368
GPR89B	750
PDZK1P1	19
LINC02804	43
PDE4DIPP1	3
NBPF11	757
LOC105371227	4
LOC101927468	1
LINC02806	6
LOC105371225	3
PDE4DIPP6	45
RNVU1-3	4
107985525	20
LINC01138	203
LOC105371224	167
NBPF14	2106
NOTCH2NLB	904
LOC105371223	15
NUDT4B	441
SEC22B3P	101
PDE4DIP	2623
LOC112268272	125
NBPF9	396
LOC101929790	3
LOC653513	43
SEC22B2P	190
NOTCH2NLC	524
NBPF19	2087
PPIAL4C	2
LINC00869	347
112268236	21
LOC644634	40
PDE4DIPP7	5
LOC105371406	2
FCGR1A	327
H2BC18	78
112268237	5
H3C13	4
H4C14	125
H3C14	5
H2AC18	295
H2BC20P	43
H2AC19	281
H3C15	4
112268238	150
H4C15	104
H2BC21	363
