GeneID	RNA.seq_LADC52
SLC25A33	429
TMEM201	500
107985734	11
PIK3CD	884
PIK3CD-AS1	2
PIK3CD-AS2	152
CLSTN1	6259
CTNNBIP1	1348
LOC105376717	102
LZIC	1245
NMNAT1	278
RBP7	98
UBE4B	1701
KIF1B	2096
105376725	5
PGD	3772
CENPS-CORT	267
CENPS	265
CORT	20
DFFA	1826
PEX14	739
CASZ1	863
LOC105376733	18
C1orf127	27
TARDBP	4467
MASP2	95
SRM	1431
EXOSC10	1942
EXOSC10-AS1	89
MTOR	2358
MTOR-AS1	39
ANGPTL7	138
UBIAD1	756
LOC105376739	15
LOC105376740	8
DISP3	51
112268221	4
FBXO2	149
FBXO44	727
FBXO6	813
MAD2L2	722
DRAXIN	26
AGTRAP	943
C1orf167	292
MTHFR	1080
CLCN6	673
NPPA-AS1	94
NPPA	15
KIAA2013	1886
PLOD1	4740
MFN2	3920
MIIP	665
MIR6729	4
TNFRSF8	48
MIR7846	1
TNFRSF1B	2028
107984917	3
VPS13D	3588
SNORA59A	16
LINC02766	8
DHRS3	3904
MIR6730	8
AADACL4	1
C1orf158	150
LRRC38	2
PDPN	645
PRDM2	2008
KAZN	759
LOC107985467	5
LOC105376759	4
LOC107985469	0
TMEM51-AS1	95
TMEM51	607
TMEM51-AS2	1
FHAD1	464
FHAD1-AS1	109
LOC101927441	12
EFHD2	2300
CTRC	1
CELA2A	0
CELA2B	10
CASP9	488
DNAJC16	750
AGMAT	96
DDI2	2370
RSC1A1	246
PLEKHM2	2321
SLC25A34	40
SLC25A34-AS1	4
TMEM82	4
FBLIM1	2725
UQCRHL	36
FLJ37453	161
SPEN	2251
ZBTB17	994
SRARP	22
HSPB7	401
CLCNKA	61
CLCNKB	154
FAM131C	8
EPHA2	1490
LOC101927479	40
ARHGEF19	1384
ANO7L1	110
CPLANE2	187
FBXO42	1128
SZRD1	2621
SPATA21	1592
NECAP2	1951
LINC01772	69
CROCCP3	248
RNU1-1	0
LINC01783	1
NBPF1	1016
105376794	304
CROCCP2	305
MST1P2	114
LOC107985736	8
RNU1-3	0
ESPNP	10
MST1L	71
LOC112267871	13
LOC105376805	228
CROCC	1569
MFAP2	1226
LOC105376806	471
ATP13A2	2015
SDHB	1410
PADI2	390
LINC02783	0
PADI1	17
PADI3	4
PADI4	3
PADI6	0
RCC2	4494
ARHGEF10L	1478
ACTL8	0
IGSF21	57
KLHDC7A	890
PAX7	4
ALDH4A1	566
IFFO2	1093
UBR4	5060
EMC1-AS1	90
EMC1	1874
MRTO4	796
AKR7L	13
AKR7A3	57
LOC100506730	116
AKR7A2	1221
SLC66A1	591
CAPZB	6346
MICOS10	839
MICOS10-NBL1	5067
RPS14P3	39
NBL1	4741
HTR6	7
TMCO4	1031
RNF186	5
OTUD3	337
PLA2G2A	1127
PLA2G5	210
PLA2G2D	228
PLA2G2F	0
PLA2G2C	5
UBXN10	976
101928017	35
LOC105376825	40
VWA5B1	3
LINC01141	1
CAMK2N1	1822
MUL1	1149
FAM43B	59
CDA	93
PINK1	1763
MIR6084	72
PINK1-AS	1622
DDOST	6411
KIF17	98
SH2D5	13
112268222	1301
HP1BP3	4393
EIF4G3	2352
LOC105376830	3
LOC105376829	2
ECE1	10266
ECE1-AS1	16
NBPF3	602
ALPL	811
LINC02596	1
RAP1GAP	2583
USP48	2023
LDLRAD2	3457
HSPG2	17411
LINC01635	8
LINC00339	366
CDC42-AS1	12
CDC42	9114
WNT4	204
LOC105376845	18
LOC105376850	6
LOC107985377	43
ZBTB40	1115
EPHA8	1
C1QA	4592
C1QC	5512
C1QB	6312
EPHB2	800
MIR4253	27
KDM1A	2582
LUZP1	1543
HTR1D	10
LINC01355	192
HNRNPR	4200
ZNF436	912
ZNF436-AS1	114
TCEA3	804
ASAP3	1152
E2F2	148
LOC101928163	10
LOC105376859	14
ID3	2452
MDS2	4
RPL11	13103
ELOA	1505
ELOA-AS1	221
PITHD1	1048
LOC105376860	322
LYPLA2	2146
GALE	1410
HMGCL	1126
LOC105376861	4
FUCA1	3748
CNR2	28
PNRC2	3317
SRSF10	3533
LOC105376863	1
LOC107984931	3
MYOM3	42
IL22RA1	84
IFNLR1	298
LINC02800	0
GRHL3-AS1	12
GRHL3	87
STPG1	386
NIPAL3	2398
RCAN3AS	13
RCAN3	1480
NCMAP-DT	131
NCMAP	1658
SRRM1	2538
CLIC4	10304
RUNX3	684
107984932	3
RUNX3-AS1	80
SYF2	1738
RSRP1	2562
LOC105376882	0
RHD	44
TMEM50A	2313
RHCE	1392
MACO1	1202
LDLRAP1	1253
MAN1C1	913
SELENON	5871
MTFR1L	1028
LOC646471	272
AUNIP	298
PAQR7	682
STMN1	2613
MIR3917	253
PAFAH2	939
101928216	16
EXTL1	104
SLC30A2	12
TRIM63	24
PDIK1L	1101
FAM110D	127
ZNF593	560
CNKSR1	835
CATSPER4	1
ZPLD2P	52
CEP85	466
SH3BGRL3	3337
UBXN11	1133
CD52	324
CRYBG2	81
ZNF683	47
DHDDS	885
DHDDS-AS1	11
HMGN2	6990
RPS6KA1	1581
LOC101928728	22
ARID1A	3128
PIGV	407
ZDHHC18	1148
SFN	1254
GPN2	1189
GPATCH3	332
NUDC	2732
NR0B2	66
KDF1	355
TRNP1	1069
TENT5B	273
LOC101928391	31
SLC9A1	1785
WDTC1	2821
TMEM222	1031
ACTG1P20	25
SYTL1	1622
MAP3K6	1320
FCN3	357
CD164L2	246
GPR3	72
WASF2	3822
LOC105376892	8
AHDC1	1783
FGR	510
LINC02574	2
IFI6	3220
FAM76A	471
STX12	2391
PPP1R8	1222
THEMIS2	1264
RPA2	1393
SMPDL3B	1785
XKR8	351
EYA3	683
PTAFR	670
DNAJC8	2387
ATP5IF1	1798
SESN2	569
MED18	206
PHACTR4	2172
RCC1	1506
SNHG3	417
SNORA73A	2
SNORA73B	9
TRNAU1AP	446
SNHG12	503
SNORD99	23
SNORA61	48
SNORA44	21
SNORA16A	18
RAB42	132
TAF12	658
LINC01715	15
RNU11	1
GMEB1	423
YTHDF2	2234
OPRD1	33
EPB41	2371
TMEM200B	450
SRSF4	2596
MECR	554
PTPRU	1441
LOC105378617	5
MATN1	34
MATN1-AS1	76
LAPTM5	8641
MIR4420	5
LOC105378620	11
LINC01778	6
SDC3	2930
PUM1	3098
SNORD103A	10
SNORD103B	5
LOC107984935	1
NKAIN1	6
SNRNP40	813
ZCCHC17	952
FABP3	204
SERINC2	3799
LOC105378625	0
LOC105379772	3
LDC1P	3
LINC01226	2
LOC105378626	32
TINAGL1	1855
HCRTR1	191
PEF1	1536
PEF1-AS1	89
105378628	7
COL16A1	3575
LOC101929444	60
ADGRB2	313
SPOCD1	107
PTP4A2	5404
KHDRBS1	4579
TMEM39B	525
KPNA6	2787
TXLNA	2838
CCDC28B	111
TMEM234	432
IQCC	162
DCDC2B	188
EIF3I	3510
MTMR9LP	513
FAM167B	216
LCK	407
HDAC1	2893
MARCKSL1	5152
LOC105378629	2
TSSK3	120
FAM229A	61
BSDC1	2872
ZBTB8B	13
ZBTB8A	367
LOC102723870	5
ZBTB8OS	473
RBBP4	3320
SYNC	1084
KIAA1522	4188
YARS1	2369
S100PBP	839
FNDC5	160
HPCA	59
TMEM54	977
LOC105378632	1
RNF19B	1760
AK2	4787
AZIN2	597
112268224	5
TRIM62	342
ZNF362	1504
A3GALT2	3
PHC2	3406
MIR3605	143
PHC2-AS1	2
ZSCAN20	205
CSMD2	128
105378640	1
LOC105378641	3
LOC105378642	2
GJB5	51
GJB4	24
GJB3	70
GJA4	709
SMIM12	751
DLGAP3	34
GPR199P	95
TMEM35B	947
ZMYM6	873
ZMYM1	509
LOC105378644	57
SFPQ	8582
ZMYM4	1812
ZMYM4-AS1	38
KIAA0319L	2952
NCDN	1432
TFAP2E	72
TFAP2E-AS1	10
PSMB2	2606
C1orf216	587
CLSPN	274
AGO4	945
AGO1	1255
AGO3	1273
TEKT2	369
ADPRS	925
COL8A2	1815
TRAPPC3	1428
MAP7D1	3330
THRAP3	4284
SH3D21	340
EVA1B	912
STK40	1989
LSM10	641
OSCP1	461
MRPS15	1034
CSF3R	765
GRIK3	77
LINC01137	123
ZC3H12A	597
MIR6732	9
MEAF6	1832
MIR5581	3
LOC105378649	46
SNIP1	474
DNALI1	1063
GNL2	1219
RSPO1	32
C1orf109	548
CDCA8	199
EPHA10	183
MANEAL	218
YRDC	345
C1orf122	927
MTF1	514
INPP5B	543
LOC105378651	16
SF3A3	1539
FHL3	463
UTP11	662
POU3F1	14
MIR3659HG	4
LOC105378657	0
RRAGC	976
GJA9-MYCBP	458
MYCBP	445
LOC105378663	5
GJA9	10
RHBDL2	75
LOC105378662	13
AKIRIN1	1569
NDUFS5	1914
MACF1	9109
643314	245
105378950	0
BMP8A	915
OXCT2P1	28
PPIEL	237
PABPC4	3092
PABPC4-AS1	538
SNORA55	11
HEYL	1505
NT5C1A	6
HPCAL4	71
PPIE	1022
BMP8B	278
OXCT2	12
LOC101929536	8
105378951	15
LINC02811	8
105378665	5
TRIT1	577
MYCL	219
MYCL-AS1	18
MFSD2A	307
CAP1	6407
PPT1	6831
RLF	732
TMCO2	0
ZMPSTE24	2338
COL9A2	1779
107984945	5
SMAP2	2302
ZFP69B	138
ZFP69	156
LOC105378672	10
EXO5	195
ZNF684	89
RIMS3	162
LOC105378675	6
NFYC-AS1	167
NFYC	1229
KCNQ4	67
CITED4	89
CTPS1	674
SLFNL1-AS1	128
SLFNL1	25
SCMH1	851
FOXO6	105
FOXO6-AS1	8
LOC105378678	4
EDN2	148
HIVEP3	401
GUCA2B	0
GUCA2A	1
FOXJ3	1628
RIMKLA	152
ZMYND12	100
CCDC30	549
PPCS	1513
PPIH	514
YBX1	9305
CLDN19	21
P3H1	1389
C1orf50	246
TMEM269-DT	16
TMEM269	13
LOC107984946	6
SVBP	206
ERMAP	468
ZNF691	175
LOC339539	1
SLC2A1	1460
SLC2A1-AS1	27
FAM183A	236
EBNA1BP2	1176
CFAP57	336
LOC105378685	49
TMEM125	1185
C1orf210	289
TIE1	1521
MPL	21
LOC105378687	9
CDC20	231
ELOVL1	2079
MIR6734	6
LOC112268225	5
MED8	715
MED8-AS1	120
SZT2	1260
SZT2-AS1	82
HYI	304
PTPRF	5322
KDM4A	1178
KDM4A-AS1	187
ST3GAL3	286
ARTN	55
LOC105378688	14
LOC101929609	93
IPO13	984
DPH2	479
ATP6V0B	2373
B4GALT2	1126
CCDC24	508
SLC6A9	370
LOC107984948	3
KLF17	8
DMAP1	724
ERI3	1044
ERI3-IT1	23
RNF220	958
LOC107984950	301
TMEM53	290
ARMH1	74
LOC105378690	12
RNU5F-1	0
RNU5D-1	0
KIF2C	282
RPS8	18578
SNORD55	98
SNORD46	5
SNORD38A	18
SNORD38B	25
BEST4	86
PLK3	743
DYNLT4	211
BTBD19	187
LOC107984952	42
PTCH2	214
EIF2B3	596
HECTD3	1009
UROD	1303
ZSWIM5	433
LOC105378691	14
LINC01144	14
HPDL	28
MUTYH	298
TOE1	262
TESK2	270
CCDC163	115
MMACHC	1420
PRDX1	6059
AKR1A1	2580
NASP	2259
CCDC17	812
GPBP1L1	2861
RPS15AP10	10
TMEM69	605
IPP	378
MAST2	2372
P3R3URF-PIK3R3	960
PIK3R3	1119
LOC101929626	4
TSPAN1	4191
POMGNT1	1747
LURAP1	47
RAD54L	131
LRRC41	2181
UQCRH	1677
NSUN4	629
FAAH	506
FAAHP1	27
LINC01398	4
DMBX1	44
MKNK1-AS1	128
MKNK1	878
MOB3C	769
ATPAF1	763
EFCAB14-AS1	115
EFCAB14	3659
LOC105378698	11
LOC105378699	8
CYP4B1	2287
CYP4Z2P	9
CYP4A11	1
CYP4X1	928
CYP4Z1	32
CYP4A22	1
LOC105378701	7
LINC00853	18
PDZK1IP1	294
TAL1	205
STIL	271
CMPK1	4842
LINC01389	12
FOXE3	2
FOXD2-AS1	65
FOXD2	51
LINC01738	2
TRABD2B	258
LINC02794	3
SKINT1L	17
SLC5A9	41
SPATA6	561
AGBL4	31
BEND5	228
ELAVL4	19
DMRTA2	23
LOC105378714	2
FAF1	955
FAF1-AS1	2
CDKN2C	401
LINC01562	8
RNF11	2789
TTC39A	531
TTC39A-AS1	13
EPS15	2469
EPS15-AS1	3
CALR4P	1
OSBPL9	2707
NRDC	2997
105378721	265
MIR761	15
RAB3B	289
TXNDC12	1965
KTI12	108
BTF3L4	1329
ZFYVE9	816
CC2D1B	1269
ORC1	88
PRPF38A	1097
TUT4	980
GPX7	579
SHISAL2A	36
COA7	452
ZYG11B	1238
ZYG11A	83
ECHDC2	1738
SCP2	4418
PODN	5262
SLC1A7	96
CPT2	694
CZIB	867
MAGOH	445
LOC100507564	17
LRP8	185
LOC105378728	7
LOC105378726	6
LOC105378731	0
105378730	0
LINC02812	15
GLIS1	42
NDC1	621
YIPF1	763
DIO1	45
HSPB11	482
LRRC42	551
LDLRAD1	815
TMEM59	9894
TCEANC2	427
CDCP2	4
CYB5RL	231
MRPL37	1332
SSBP3	1723
SSBP3-AS1	21
ACOT11	184
FAM151A	47
MROH7-TTC4	329
MROH7	82
TTC4	258
PARS2	86
TTC22	310
LEXM	5
DHCR24	7229
DHCR24-DT	18
TMEM61	59
BSND	5
PCSK9	24
USP24	1683
LOC100507634	11
LINC01767	2
PLPP3	4227
PRKAA2	399
FYB2	184
C8A	1
C8B	0
105378745	0
LOC112267900	4
DAB1	29
LOC107984960	3
OMA1	582
TACSTD2	5989
MYSM1	1130
LOC112268263	12
LOC105378751	28
JUN	11598
LINC01135	13
LOC101926907	57
LINC02777	47
LINC01358	4
FGGY-DT	24
FGGY	214
LOC101926944	8
LOC105378758	0
HOOK1	1753
CYP2J2	360
C1orf87	257
LINC01748	13
LOC101926964	2
LOC105378764	0
NFIA-AS2	18
NFIA	1418
NFIA-AS1	0
LOC107984964	6
MGC34796	0
TM2D1	729
PATJ	1446
LOC107984965	2
L1TD1	11
KANK4	777
USP1	1134
DOCK7	1005
ANGPTL3	2
ATG4C	539
LINC00466	10
FOXD3-AS1	87
FOXD3	29
ALG6	420
ITGB3BP	304
LOC102724319	2
EFCAB7	287
DLEU2L	16
PGM1	1380
ROR1	339
ROR1-AS1	13
LOC105378773	2
UBE2U	3
LOC107984966	6
CACHD1	583
RAVER2	791
JAK1	4798
LINC01359	5
MIR3671	4
AK4	326
DNAJC6	162
LOC102724416	0
LEPR	2150
LEPROT	4025
PDE4B	1118
LOC105378776	0
SGIP1	410
DYNLT5	168
DNAI4	619
MIER1	1347
SLC35D1	896
C1orf141	73
IL23R	4
IL12RB2	38
105378779	6
SERBP1	7224
GADD45A	1381
GNG12	4245
LOC105378781	2
GNG12-AS1	98
DIRAS3	115
WLS	2569
RPE65	6
DEPDC1	131
LRRC7	15
LRRC40	554
SRSF11	4929
ANKRD13C	921
HHLA3	206
HHLA3-AS1	6
CTH	166
PTGER3	117
ZRANB2-AS1	239
ZRANB2	2245
MIR186	17
ZRANB2-AS2	5
LOC105378795	0
NEGR1	954
LOC105378797	8
LOC105378798	0
LRRIQ3	36
FPGT-TNNI3K	76
FPGT	508
TNNI3K	26
105378805	3
ERICH3	776
ERICH3-AS1	31
CRYZ	1653
TYW3	568
LHX8	1
SLC44A5	160
ACADM	1232
DLSTP1	16
RABGGTB	1209
SNORD45C	31
SNORD45A	7
SNORD45B	17
MSH4	4
ST6GALNAC3	111
LOC105378807	1
ST6GALNAC5	383
PIGK	1435
LOC105378808	5
AK5	66
ZZZ3	957
USP33	1703
MIGA1	924
NEXN-AS1	56
NEXN	1697
FUBP1	2421
DNAJB4	1218
GIPC2	184
LOC107984997	0
MGC27382	6
PTGFR	375
IFI44L	648
IFI44	1314
ADGRL4	1400
LOC107984998	4
LOC105378810	0
LINC01781	12
ADGRL2	2371
LOC101927434	0
LINC01361	2
107985037	2
LOC105378816	3
LINC01725	7
LOC101927560	4
107985041	18
TTLL7	420
PRKACB	1750
107985046	4
SAMD13	30
UOX	1
DNASE2B	29
RPF1	702
GNG5	1623
SPATA1	114
CTBS	1262
LOC105378819	10
LINC01461	1
SSX2IP	466
LOC102724892	4
LPAR3	197
MCOLN2	167
MCOLN3	164
DNAI3	217
SYDE2	276
C1orf52	673
BCL10	767
LOC646626	70
DDAH1	3059
107985054	14
CCN1	10005
LOC107985057	13
LOC112268231	1
ZNHIT6	962
COL24A1	163
LINC02795	40
LOC105378825	29
ODF2L	1353
MIR7856	0
CLCA2	595
CLCA1	1
LOC105378827	12
CLCA4	21
CLCA4-AS1	44
CLCA3P	5
SH3GLB1	3779
SELENOF	4667
HS2ST1	1718
LINC01140	306
LMO4	2232
LOC105378833	12
LOC105378839	4
PKN2-AS1	5
PKN2	1657
GTF2B	732
KYAT3	459
RBMXL1	603
GBP3	2034
LOC105378841	40
GBP1	1624
GBP2	1724
LOC112268267	516
LOC105378842	9
GBP7	6
GBP4	1464
LOC107985076	10
GBP5	642
GBP6	104
GBP1P1	64
LOC105378844	3
LRRC8B	759
LRRC8C	943
LRRC8C-DT	16
LOC107985743	0
101927952	2
LOC107985744	1
LOC101927975	1
LRRC8D	882
GEMIN8P4	22
ZNF326	1144
LOC105378849	0
LOC107985088	12
LINC02609	96
LINC02788	2
ZNF644	1378
HFM1	31
CDC7	225
LOC102723436	1
TGFBR3	1262
BRDT	1
EPHX4	60
SETSIP	2
BTBD8	29
23285	181
C1orf146	1
GLMN	180
RPAP2	617
GFI1	126
EVI5	829
RPL5	14398
DIPK1A	496
SNORD21	13
SNORA66	9
MTF2	625
TMED5	2815
CCDC18	287
LOC107985521	0
CCDC18-AS1	348
DR1	1884
FNBP1L	3210
BCAR3	729
BCAR3-AS1	59
LOC102723480	19
723788	10
TRR-TCT1-1	10
DNTTIP2	1323
GCLM	849
ABCA4	42
LOC105378858	6
ARHGAP29	1893
ARHGAP29-AS1	1
105378859	2
ABCD3	1906
F3	4273
LOC105378861	3
SLC44A3-AS1	226
105378860	4
SLC44A3	778
CNN3	6138
105378862	24
CNN3-DT	141
ALG14	264
LOC105378863	0
TLCD4	323
TLCD4-RWDD3	112
LOC101928118	42
RWDD3	232
PTBP2	582
DPYD	1693
DPYD-AS1	86
LOC105378867	3
MIR137HG	0
SNX7	681
PLPPR5	12
PLPPR4	226
LINC01708	5
PALMD	1358
FRRS1	226
AGL	1140
SLC35A3	2275
MFSD14A	1472
SASS6	502
TRMT13	650
LRRC39	144
DBT	961
RTCA-AS1	28
RTCA	707
CDC14A	524
LOC105379827	6
GPR88	89
VCAM1	4078
EXTL2	745
SLC30A7	842
DPH5	1050
LOC102606465	104
LOC101928334	24
LOC101928370	46
S1PR1	2071
COL11A1	6321
LOC101928436	0
RNPC3	529
AMY2B	550
ACTG1P4	17
AMY2A	22
AMY1A	391
AMY1B	272
LOC105378878	10
AMY1C	394
LOC100129138	1
PRMT6	652
NTNG1	49
VAV3	439
LINC02785	8
SLC25A24	1611
NBPF4	0
NBPF6	3
FAM102B	1299
HENMT1	186
LOC105378890	7
PRPF38B	1970
STXBP3	1306
LOC105378891	1
AKNAD1	3
GPSM2	957
CLCC1	1060
WDR47	597
TAF13	496
TMEM167B-DT	11
TMEM167B	1947
SCARNA2	3
C1orf194	285
ELAPOR1	3859
SARS1	3032
CELSR2	494
PSRC1	100
MYBPHL	2
SORT1	4058
PSMA5	1906
SYPL2	127
ATXN7L2	127
CYB561D1	327
AMIGO1	447
GNAI3	2412
GNAT2	8
AMPD2	1225
GSTM4	591
GSTM2	954
GSTM1	1819
GSTM5	599
GSTM3	1654
EPS8L3	1
CSF1	1455
AHCYL1	3381
STRIP1	880
ALX3	88
UBL4B	1
SLC6A17	30
LINC02586	2
KCNC4	394
RBM15-AS1	13
RBM15	303
SLC16A4	935
LAMTOR5	1216
LAMTOR5-AS1	5
PROK1	2
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	51
LOC107985174	6
KCNA3	418
LOC105378901	0
CD53	1966
LRIF1	673
DRAM2	1269
CEPT1	1159
DENND2D	775
107985180	3
CHI3L2	158
CHIAP2	7
CHIA	18
PIFO	1079
OVGP1	109
WDR77	1038
ATP5PB	2661
C1orf162	656
TMIGD3	66
ADORA3	125
RAP1A	2638
LINC01160	12
LOC107985184	25
INKA2	325
INKA2-AS1	12
LOC101928718	13
DDX20	513
KCND3	207
LINC01750	17
LINC02884	88
CTTNBP2NL	1405
WNT2B	272
ST7L	500
CAPZA1	3290
MOV10	2961
RHOC	3270
PPM1J	54
TAFA3	27
LINC01356	8
LINC01357	1
SLC16A1	894
AKR7A2P1	1
SLC16A1-AS1	18
LOC107985189	5
LRIG2-DT	9
LRIG2	535
LOC643441	3
MAGI3	920
PHTF1	720
RSBN1	795
AP4B1-AS1	123
PTPN22	253
BCL2L15	23
AP4B1	366
DCLRE1B	278
HIPK1-AS1	2
HIPK1	3053
OLFML3	1564
SYT6	6
TRIM33	1527
BCAS2	910
LOC105378914	3
DENND2C	162
AMPD1	129
NRAS	1500
CSDE1	15001
SIKE1	933
TSHB	2
TSPAN2	494
LINC01765	25
NGF	33
112268287	26
VANGL1	634
CASQ2	537
NHLH2	1
LINC01649	0
LOC101928977	1
SLC22A15	209
MAB21L3	119
LINC01779	1
ATP1A1	15647
ATP1A1-AS1	3735
LINC01762	1
LOC112268235	61
CD58	468
LOC105378925	1
IGSF3	2715
LOC105378924	16
CD2	539
PTGFRN	1817
CD101	820
LOC101929099	29
TTF2	442
TRIM45	280
VTCN1	258
MAN1A2	2660
TENT5C	2853
LOC105378929	2
GDAP2	543
WDR3	958
SPAG17	454
TBX15	51
LOC105378933	2
WARS2	337
WARS2-IT1	2
WARS2-AS1	197
LOC107985192	13
HSD3B2	1
LOC105378935	1
HSD3BP4	17
LINC00622	38
ZNF697	322
PHGDH	1146
105378936	20
HMGCS2	303
REG4	10
NOTCH2	4628
SEC22B	2976
107985522	21
105378941	6
105378954	171
LOC101929788	1
NBPF8	770
107985523	20
PFN1P2	36
PDE4DIPP2	593
LOC107985524	56
NOTCH2NLR	57
NBPF26	975
RNVU1-19	2
LINC00623	334
LOC100996720	88
RNVU1-4	2
TRN-GTT11-1	4
LOC105369199	4
PDE4DIPP4	4
H3P4	14
FCGR1B	54
LOC100996318	13
H2BP1	6
FAM72B	21
SRGAP2C	579
LOC107985193	1
LINC02798	13
EMBP1	47
LINC01691	0
LOC105371175	21
LOC107985200	69
LOC107985201	14
LOC105369140	3
PDE4DIPP3	5
H2BP2	31
FCGR1CP	40
H3-2	53
FAM72C	25
SRGAP2D	182
LOC105371206	12
LINC02802	67
105373467	4
NBPF15	1128
LOC105371211	5
LSP1P5	95
LOC105371216	12
SRGAP2B	564
LOC107985595	1
FAM72D	49
LOC101929805	8
LINC01145	322
LOC100996740	218
RNVU1-14	1
NBPF20	394
LOC105371312	48
NBPF25P	273
GPR89A	621
PDZK1	33
CD160	27
RNF115	1319
POLR3C	945
NUDT17	276
PIAS3	1507
ANKRD35	376
LOC107985593	25
ITGA10	371
PEX11B	879
GNRHR2	370
RBM8A	1997
LIX1L-AS1	445
LIX1L	1272
POLR3GL	922
ANKRD34A	68
TXNIP	20759
HJV	3
RNVU1-6	0
LINC01719	23
NBPF10	1190
NOTCH2NLA	493
LOC105371254	14
NUDT4P2	504
SEC22B4P	146
PPIAL4H	1
LOC112268274	12
LOC100996756	50
LOC105371235	4
107985591	2
HYDIN2	124
NBPF12	860
LOC728989	11
105371231	2
PRKAB2	1069
CHD1L	1561
PDIA3P1	567
FMO5	1976
LINC00624	60
BCL9	1341
ACP6	855
GJA5	1674
GPR89B	589
PDZK1P1	18
LINC02804	29
PDE4DIPP1	8
NBPF11	843
LOC105371227	1
LOC101927468	6
LINC02806	13
LOC105371225	7
PDE4DIPP6	32
RNVU1-3	2
107985525	7
LINC01138	263
LOC105371224	272
NBPF14	1572
NOTCH2NLB	350
LOC105371223	14
NUDT4B	676
SEC22B3P	68
PDE4DIP	1893
LOC112268272	72
NBPF9	764
LOC101929790	1
LOC653513	217
SEC22B2P	108
NOTCH2NLC	388
NBPF19	1456
PPIAL4C	2
LINC00869	487
112268236	22
LOC644634	55
PDE4DIPP7	15
LOC105371406	3
FCGR1A	299
H2BC18	85
112268237	23
H3C13	5
H4C14	208
H3C14	22
H2AC18	462
H2BC20P	39
H2AC19	430
H3C15	24
112268238	236
H4C15	151
H2BC21	560
H2AC20	17
H2AC21	2
BOLA1	376
SV2A	176
SF3B4	1484
MTMR11	439
