GeneID	RNA.seq_LADC56
CEP104	1178
DFFB	244
107984910	6
C1orf174	560
LINC01134	29
AJAP1	56
LOC107984911	0
NPHP4	776
KCNAB2	2519
CHD5	8
RPL22	11699
107985733	173
RNF207-AS1	21
RNF207	484
ICMT	2765
LINC00337	1
GPR153	421
ACOT7	422
HES2	65
ESPN	381
TNFRSF25	321
PLEKHG5	645
NOL9	541
TAS1R1	4
LOC107984912	2
ZBTB48	499
KLHL21	1680
LOC107984913	12
PHF13	445
THAP3	619
DNAJC11	805
CAMTA1-DT	4
CAMTA1	935
LOC105376689	93
VAMP3	3156
PER3	2290
UTS2	7
TNFRSF9	88
PARK7	4131
ERRFI1	2540
LOC107984915	0
LINC01714	0
SLC45A1	22
RERE	4041
RERE-AS1	11
ENO1	41020
MIR6728	10
ENO1-AS1	9
CA6	0
SLC2A5	133
GPR157	408
MIR34AHG	546
MIR34A	5
LNCTAM34A	36
H6PD	2346
SPSB1	1426
LINC02606	36
SLC25A33	280
TMEM201	281
107985734	13
PIK3CD	1033
PIK3CD-AS1	2
PIK3CD-AS2	89
CLSTN1	3779
CTNNBIP1	1301
LOC105376717	96
LZIC	943
NMNAT1	295
RBP7	87
UBE4B	1902
KIF1B	1932
105376725	5
PGD	4997
CENPS-CORT	271
CENPS	275
CORT	15
DFFA	1301
PEX14	636
CASZ1	785
LOC105376733	8
C1orf127	67
TARDBP	4761
MASP2	93
SRM	784
EXOSC10	1478
EXOSC10-AS1	75
MTOR	1676
MTOR-AS1	29
ANGPTL7	7
UBIAD1	517
LOC105376739	4
LOC105376740	1
DISP3	15
112268221	2
FBXO2	618
FBXO44	891
FBXO6	651
MAD2L2	497
DRAXIN	9
AGTRAP	1432
C1orf167	191
MTHFR	752
CLCN6	792
NPPA-AS1	143
NPPA	47
KIAA2013	1462
PLOD1	2200
MFN2	3453
MIIP	970
MIR6729	4
TNFRSF8	15
MIR7846	0
TNFRSF1B	1512
107984917	7
VPS13D	2539
SNORA59A	12
LINC02766	15
DHRS3	3760
MIR6730	6
AADACL4	0
C1orf158	7
LRRC38	3
PDPN	189
PRDM2	1899
KAZN	351
LOC107985467	1
LOC105376759	2
LOC107985469	0
TMEM51-AS1	89
TMEM51	669
TMEM51-AS2	2
FHAD1	125
FHAD1-AS1	29
LOC101927441	4
EFHD2	1979
CTRC	2
CELA2A	2
CELA2B	10
CASP9	351
DNAJC16	670
AGMAT	27
DDI2	1869
RSC1A1	212
PLEKHM2	1935
SLC25A34	64
SLC25A34-AS1	3
TMEM82	6
FBLIM1	868
UQCRHL	51
FLJ37453	120
SPEN	2495
ZBTB17	763
SRARP	0
HSPB7	127
CLCNKA	22
CLCNKB	69
FAM131C	1
EPHA2	932
LOC101927479	52
ARHGEF19	1339
ANO7L1	99
CPLANE2	158
FBXO42	853
SZRD1	2272
SPATA21	1351
NECAP2	2279
LINC01772	34
CROCCP3	162
RNU1-1	0
LINC01783	12
NBPF1	800
105376794	397
CROCCP2	282
MST1P2	264
LOC107985736	52
RNU1-3	0
ESPNP	22
MST1L	1173
LOC112267871	61
LOC105376805	240
CROCC	704
MFAP2	329
LOC105376806	111
ATP13A2	1250
SDHB	1904
PADI2	418
LINC02783	0
PADI1	5
PADI3	0
PADI4	9
PADI6	2
RCC2	3572
ARHGEF10L	1935
ACTL8	0
IGSF21	61
KLHDC7A	828
PAX7	0
ALDH4A1	594
IFFO2	846
UBR4	4555
EMC1-AS1	48
EMC1	942
MRTO4	572
AKR7L	8
AKR7A3	15
LOC100506730	69
AKR7A2	1090
SLC66A1	622
CAPZB	5160
MICOS10	663
MICOS10-NBL1	2509
RPS14P3	41
NBL1	2262
HTR6	4
TMCO4	860
RNF186	0
OTUD3	431
PLA2G2A	14
PLA2G5	58
PLA2G2D	68
PLA2G2F	0
PLA2G2C	3
UBXN10	464
101928017	14
LOC105376825	9
VWA5B1	0
LINC01141	0
CAMK2N1	385
MUL1	748
FAM43B	20
CDA	511
PINK1	1455
MIR6084	44
PINK1-AS	1380
DDOST	5554
KIF17	83
SH2D5	12
112268222	1354
HP1BP3	4761
EIF4G3	2105
LOC105376830	4
LOC105376829	3
ECE1	2802
ECE1-AS1	15
NBPF3	267
ALPL	5184
LINC02596	0
RAP1GAP	9046
USP48	2255
LDLRAD2	1616
HSPG2	10054
LINC01635	10
LINC00339	279
CDC42-AS1	8
CDC42	9435
WNT4	138
LOC105376845	5
LOC105376850	0
LOC107985377	9
ZBTB40	1147
EPHA8	1
C1QA	12625
C1QC	10080
C1QB	17516
EPHB2	283
MIR4253	7
KDM1A	1835
LUZP1	795
HTR1D	0
LINC01355	200
HNRNPR	3680
ZNF436	549
ZNF436-AS1	75
TCEA3	2734
ASAP3	1411
E2F2	39
LOC101928163	2
LOC105376859	0
ID3	1168
MDS2	2
RPL11	17628
ELOA	2393
ELOA-AS1	314
PITHD1	1086
LOC105376860	443
LYPLA2	2705
GALE	2246
HMGCL	1286
LOC105376861	13
FUCA1	5835
CNR2	32
PNRC2	4480
SRSF10	3780
LOC105376863	18
LOC107984931	4
MYOM3	18
IL22RA1	18
IFNLR1	250
LINC02800	0
GRHL3-AS1	18
GRHL3	26
STPG1	318
NIPAL3	1677
RCAN3AS	7
RCAN3	906
NCMAP-DT	78
NCMAP	606
SRRM1	2545
CLIC4	6862
RUNX3	363
107984932	3
RUNX3-AS1	23
SYF2	1758
RSRP1	3434
LOC105376882	1
RHD	45
TMEM50A	2494
RHCE	1329
MACO1	1002
LDLRAP1	1674
MAN1C1	1777
SELENON	4148
MTFR1L	942
LOC646471	253
AUNIP	208
PAQR7	559
STMN1	1652
MIR3917	145
PAFAH2	847
101928216	9
EXTL1	10
SLC30A2	6
TRIM63	6
PDIK1L	1070
FAM110D	62
ZNF593	473
CNKSR1	923
CATSPER4	4
ZPLD2P	15
CEP85	594
SH3BGRL3	3496
UBXN11	1516
CD52	807
CRYBG2	51
ZNF683	44
DHDDS	808
DHDDS-AS1	14
HMGN2	7350
RPS6KA1	3145
LOC101928728	18
ARID1A	2815
PIGV	556
ZDHHC18	1125
SFN	2530
GPN2	882
GPATCH3	313
NUDC	2235
NR0B2	391
KDF1	447
TRNP1	126
TENT5B	49
LOC101928391	10
SLC9A1	2077
WDTC1	2972
TMEM222	995
ACTG1P20	32
SYTL1	1048
MAP3K6	2306
FCN3	31
CD164L2	86
GPR3	8
WASF2	3539
LOC105376892	2
AHDC1	1272
FGR	1134
LINC02574	2
IFI6	7281
FAM76A	497
STX12	2977
PPP1R8	1066
THEMIS2	1236
RPA2	1314
SMPDL3B	1547
XKR8	294
EYA3	804
PTAFR	1280
DNAJC8	2506
ATP5IF1	1287
SESN2	1071
MED18	277
PHACTR4	1420
RCC1	1208
SNHG3	634
SNORA73A	10
SNORA73B	11
TRNAU1AP	776
SNHG12	546
SNORD99	18
SNORA61	44
SNORA44	22
SNORA16A	33
RAB42	269
TAF12	667
LINC01715	7
RNU11	0
GMEB1	390
YTHDF2	2918
OPRD1	170
EPB41	3561
TMEM200B	471
SRSF4	2113
MECR	471
PTPRU	1566
LOC105378617	6
MATN1	28
MATN1-AS1	54
LAPTM5	17329
MIR4420	2
LOC105378620	11
LINC01778	0
SDC3	1874
PUM1	3427
SNORD103A	6
SNORD103B	6
LOC107984935	0
NKAIN1	3
SNRNP40	711
ZCCHC17	815
FABP3	456
SERINC2	3370
LOC105378625	1
LOC105379772	0
LDC1P	0
LINC01226	4
LOC105378626	41
TINAGL1	832
HCRTR1	236
PEF1	1856
PEF1-AS1	84
105378628	2
COL16A1	1500
LOC101929444	25
ADGRB2	34
SPOCD1	110
PTP4A2	6402
KHDRBS1	3507
TMEM39B	493
KPNA6	2071
TXLNA	2616
CCDC28B	77
TMEM234	216
IQCC	86
DCDC2B	53
EIF3I	2582
MTMR9LP	164
FAM167B	64
LCK	310
HDAC1	1746
MARCKSL1	544
LOC105378629	1
TSSK3	129
FAM229A	18
BSDC1	2313
ZBTB8B	0
ZBTB8A	341
LOC102723870	11
ZBTB8OS	560
RBBP4	3951
SYNC	1211
KIAA1522	4054
YARS1	3815
S100PBP	884
FNDC5	118
HPCA	43
TMEM54	1414
LOC105378632	4
RNF19B	1898
AK2	5873
AZIN2	239
112268224	12
TRIM62	205
ZNF362	1041
A3GALT2	0
PHC2	2669
MIR3605	108
PHC2-AS1	2
ZSCAN20	182
CSMD2	79
105378640	3
LOC105378641	0
LOC105378642	2
GJB5	0
GJB4	2
GJB3	17
GJA4	174
SMIM12	652
DLGAP3	17
GPR199P	72
TMEM35B	1146
ZMYM6	804
ZMYM1	362
LOC105378644	2
SFPQ	6599
ZMYM4	1704
ZMYM4-AS1	37
KIAA0319L	3831
NCDN	1087
TFAP2E	116
TFAP2E-AS1	17
PSMB2	2473
C1orf216	258
CLSPN	76
AGO4	1415
AGO1	1125
AGO3	941
TEKT2	66
ADPRS	719
COL8A2	1010
TRAPPC3	1186
MAP7D1	3256
THRAP3	3811
SH3D21	566
EVA1B	346
STK40	2444
LSM10	678
OSCP1	297
MRPS15	1320
CSF3R	8687
GRIK3	7
LINC01137	191
ZC3H12A	455
MIR6732	4
MEAF6	2125
MIR5581	5
LOC105378649	42
SNIP1	450
DNALI1	1216
GNL2	1045
RSPO1	27
C1orf109	529
CDCA8	92
EPHA10	284
MANEAL	402
YRDC	432
C1orf122	475
MTF1	543
INPP5B	1428
LOC105378651	29
SF3A3	1588
FHL3	329
UTP11	718
POU3F1	10
MIR3659HG	10
LOC105378657	0
RRAGC	1208
GJA9-MYCBP	406
MYCBP	389
LOC105378663	6
GJA9	13
RHBDL2	102
LOC105378662	15
AKIRIN1	1418
NDUFS5	2049
MACF1	9893
643314	61
105378950	2
BMP8A	189
OXCT2P1	6
PPIEL	157
PABPC4	3427
PABPC4-AS1	655
SNORA55	10
HEYL	576
NT5C1A	74
HPCAL4	379
PPIE	1256
BMP8B	131
OXCT2	9
LOC101929536	4
105378951	9
LINC02811	7
105378665	3
TRIT1	562
MYCL	233
MYCL-AS1	9
MFSD2A	1027
CAP1	7458
PPT1	11818
RLF	754
TMCO2	2
ZMPSTE24	2020
COL9A2	1200
107984945	6
SMAP2	2014
ZFP69B	93
ZFP69	140
LOC105378672	6
EXO5	322
ZNF684	134
RIMS3	223
LOC105378675	3
NFYC-AS1	223
NFYC	1610
KCNQ4	81
CITED4	43
CTPS1	663
SLFNL1-AS1	222
SLFNL1	102
SCMH1	1092
FOXO6	77
FOXO6-AS1	5
LOC105378678	11
EDN2	23
HIVEP3	362
GUCA2B	0
GUCA2A	3
FOXJ3	1511
RIMKLA	375
ZMYND12	175
CCDC30	583
PPCS	2044
PPIH	472
YBX1	10421
CLDN19	0
P3H1	633
C1orf50	263
TMEM269-DT	2
TMEM269	7
LOC107984946	6
SVBP	237
ERMAP	616
ZNF691	393
LOC339539	0
SLC2A1	520
SLC2A1-AS1	7
FAM183A	15
EBNA1BP2	1087
CFAP57	52
LOC105378685	7
TMEM125	3375
C1orf210	889
TIE1	459
MPL	20
LOC105378687	8
CDC20	109
ELOVL1	3392
MIR6734	13
LOC112268225	12
MED8	1242
MED8-AS1	167
SZT2	1726
SZT2-AS1	103
HYI	345
PTPRF	7931
KDM4A	1268
KDM4A-AS1	174
ST3GAL3	398
ARTN	43
LOC105378688	15
LOC101929609	95
IPO13	968
DPH2	529
ATP6V0B	3494
B4GALT2	916
CCDC24	419
SLC6A9	656
LOC107984948	11
KLF17	9
DMAP1	475
ERI3	1091
ERI3-IT1	29
RNF220	1190
LOC107984950	379
TMEM53	514
ARMH1	45
LOC105378690	8
RNU5F-1	0
RNU5D-1	0
KIF2C	73
RPS8	27114
SNORD55	11
SNORD46	11
SNORD38A	20
SNORD38B	17
BEST4	24
PLK3	492
DYNLT4	36
BTBD19	71
LOC107984952	5
PTCH2	59
EIF2B3	371
HECTD3	1492
UROD	1555
ZSWIM5	254
LOC105378691	12
LINC01144	11
HPDL	3
MUTYH	328
TOE1	264
TESK2	234
CCDC163	30
MMACHC	2144
PRDX1	9499
AKR1A1	3317
NASP	1513
CCDC17	84
GPBP1L1	4127
RPS15AP10	14
TMEM69	682
IPP	351
MAST2	915
P3R3URF-PIK3R3	383
PIK3R3	429
LOC101929626	6
TSPAN1	977
POMGNT1	1664
LURAP1	36
RAD54L	68
LRRC41	2272
UQCRH	2449
NSUN4	841
FAAH	688
FAAHP1	26
LINC01398	5
DMBX1	8
MKNK1-AS1	186
MKNK1	1297
MOB3C	657
ATPAF1	1036
EFCAB14-AS1	197
EFCAB14	6199
LOC105378698	24
LOC105378699	12
CYP4B1	18626
CYP4Z2P	81
CYP4A11	9
CYP4X1	435
CYP4Z1	74
CYP4A22	3
LOC105378701	7
LINC00853	11
PDZK1IP1	1708
TAL1	106
STIL	118
CMPK1	6463
LINC01389	9
FOXE3	0
FOXD2-AS1	66
FOXD2	73
LINC01738	1
TRABD2B	73
LINC02794	2
SKINT1L	2
SLC5A9	258
SPATA6	527
AGBL4	9
BEND5	67
ELAVL4	16
DMRTA2	0
LOC105378714	0
FAF1	1022
FAF1-AS1	1
CDKN2C	289
LINC01562	7
RNF11	2588
TTC39A	2131
TTC39A-AS1	23
EPS15	3004
EPS15-AS1	1
CALR4P	0
OSBPL9	4624
NRDC	3311
105378721	292
MIR761	28
RAB3B	10
TXNDC12	2330
KTI12	174
BTF3L4	1657
ZFYVE9	594
CC2D1B	1808
ORC1	55
PRPF38A	1269
TUT4	1142
GPX7	221
SHISAL2A	55
COA7	525
ZYG11B	1684
ZYG11A	11
ECHDC2	3045
SCP2	8553
PODN	2435
SLC1A7	172
CPT2	1286
CZIB	879
MAGOH	521
LOC100507564	34
LRP8	308
LOC105378728	9
LOC105378726	9
LOC105378731	1
105378730	8
LINC02812	22
GLIS1	7
NDC1	640
YIPF1	953
DIO1	23
HSPB11	424
LRRC42	487
LDLRAD1	37
TMEM59	10423
TCEANC2	415
CDCP2	3
CYB5RL	387
MRPL37	1388
SSBP3	1355
SSBP3-AS1	18
ACOT11	341
FAM151A	96
MROH7-TTC4	352
MROH7	50
TTC4	310
PARS2	162
TTC22	297
LEXM	6
DHCR24	25482
DHCR24-DT	31
TMEM61	73
BSND	2
PCSK9	484
USP24	2289
LOC100507634	8
LINC01767	21
PLPP3	2904
PRKAA2	182
FYB2	749
C8A	12
C8B	78
105378745	2
LOC112267900	3
DAB1	14
LOC107984960	3
OMA1	1003
TACSTD2	6170
MYSM1	1326
LOC112268263	9
LOC105378751	26
JUN	2419
LINC01135	11
LOC101926907	70
LINC02777	43
LINC01358	8
FGGY-DT	0
FGGY	322
LOC101926944	21
LOC105378758	1
HOOK1	1818
CYP2J2	188
C1orf87	6
LINC01748	3
LOC101926964	0
LOC105378764	0
NFIA-AS2	2
NFIA	1057
NFIA-AS1	1
LOC107984964	0
MGC34796	0
TM2D1	799
PATJ	3201
LOC107984965	0
L1TD1	94
KANK4	18
USP1	1208
DOCK7	797
ANGPTL3	3
ATG4C	580
LINC00466	3
FOXD3-AS1	4
FOXD3	0
ALG6	538
ITGB3BP	208
LOC102724319	1
EFCAB7	273
DLEU2L	13
PGM1	1967
ROR1	113
ROR1-AS1	11
LOC105378773	15
UBE2U	29
LOC107984966	7
CACHD1	1259
RAVER2	510
JAK1	5132
LINC01359	12
MIR3671	13
AK4	65
DNAJC6	112
LOC102724416	1
LEPR	933
LEPROT	3668
PDE4B	574
LOC105378776	14
SGIP1	250
DYNLT5	44
DNAI4	128
MIER1	1925
SLC35D1	868
C1orf141	0
IL23R	5
IL12RB2	15
105378779	5
SERBP1	8167
GADD45A	755
GNG12	3784
LOC105378781	4
GNG12-AS1	61
DIRAS3	123
WLS	1882
RPE65	0
DEPDC1	69
LRRC7	8
LRRC40	576
SRSF11	5754
ANKRD13C	912
HHLA3	201
HHLA3-AS1	6
CTH	317
PTGER3	61
ZRANB2-AS1	441
ZRANB2	4342
MIR186	79
ZRANB2-AS2	12
LOC105378795	14
NEGR1	425
LOC105378797	10
LOC105378798	0
LRRIQ3	33
FPGT-TNNI3K	107
FPGT	826
TNNI3K	45
105378805	3
ERICH3	85
ERICH3-AS1	3
CRYZ	5808
TYW3	925
LHX8	0
SLC44A5	3
ACADM	2034
DLSTP1	26
RABGGTB	1925
SNORD45C	46
SNORD45A	25
SNORD45B	19
MSH4	7
ST6GALNAC3	84
LOC105378807	4
ST6GALNAC5	101
PIGK	1264
LOC105378808	0
AK5	3
ZZZ3	1324
USP33	2173
MIGA1	802
NEXN-AS1	21
NEXN	1238
FUBP1	3104
DNAJB4	562
GIPC2	62
LOC107984997	182
MGC27382	121
PTGFR	100
IFI44L	1731
IFI44	1897
ADGRL4	466
LOC107984998	0
LOC105378810	0
LINC01781	18
ADGRL2	573
LOC101927434	0
LINC01361	0
107985037	2
LOC105378816	1
LINC01725	2
LOC101927560	1
107985041	4
TTLL7	95
PRKACB	1370
107985046	0
SAMD13	29
UOX	1
DNASE2B	103
RPF1	1018
GNG5	4827
SPATA1	193
CTBS	1324
LOC105378819	22
LINC01461	0
SSX2IP	250
LOC102724892	0
LPAR3	24
MCOLN2	190
MCOLN3	295
DNAI3	29
SYDE2	512
C1orf52	843
BCL10	436
LOC646626	49
DDAH1	4797
107985054	10
CCN1	1543
LOC107985057	5
LOC112268231	7
ZNHIT6	822
COL24A1	59
LINC02795	12
LOC105378825	8
ODF2L	1449
MIR7856	2
CLCA2	7
CLCA1	0
LOC105378827	1
CLCA4	0
CLCA4-AS1	25
CLCA3P	0
SH3GLB1	2987
SELENOF	6074
HS2ST1	1662
LINC01140	212
LMO4	1585
LOC105378833	2
LOC105378839	3
PKN2-AS1	9
PKN2	2162
GTF2B	841
KYAT3	703
RBMXL1	695
GBP3	1412
LOC105378841	13
GBP1	797
GBP2	1263
LOC112268267	386
LOC105378842	1
GBP7	1
GBP4	895
LOC107985076	5
GBP5	575
GBP6	7
GBP1P1	20
LOC105378844	7
LRRC8B	892
LRRC8C	1013
LRRC8C-DT	14
LOC107985743	4
101927952	10
LOC107985744	5
LOC101927975	13
LRRC8D	1472
GEMIN8P4	33
ZNF326	1005
LOC105378849	0
LOC107985088	0
LINC02609	93
LINC02788	5
ZNF644	1879
HFM1	17
CDC7	216
LOC102723436	1
TGFBR3	393
BRDT	1
EPHX4	10
SETSIP	9
BTBD8	22
23285	183
C1orf146	1
GLMN	170
RPAP2	526
GFI1	114
EVI5	964
RPL5	18249
DIPK1A	615
SNORD21	2
SNORA66	12
MTF2	728
TMED5	6657
CCDC18	442
LOC107985521	4
CCDC18-AS1	678
DR1	2399
FNBP1L	2796
BCAR3	380
BCAR3-AS1	127
LOC102723480	2
723788	5
TRR-TCT1-1	3
DNTTIP2	1329
GCLM	1511
ABCA4	1145
LOC105378858	2
ARHGAP29	1198
ARHGAP29-AS1	2
105378859	2
ABCD3	3766
F3	646
LOC105378861	1
SLC44A3-AS1	145
105378860	1
SLC44A3	660
CNN3	4305
105378862	5
CNN3-DT	140
ALG14	229
LOC105378863	0
TLCD4	972
TLCD4-RWDD3	143
LOC101928118	8
RWDD3	232
PTBP2	517
DPYD	3733
DPYD-AS1	408
LOC105378867	23
MIR137HG	0
SNX7	559
PLPPR5	0
PLPPR4	99
LINC01708	0
PALMD	315
FRRS1	374
AGL	3207
SLC35A3	1768
MFSD14A	1594
SASS6	454
TRMT13	820
LRRC39	211
DBT	1083
RTCA-AS1	28
RTCA	966
CDC14A	275
LOC105379827	0
GPR88	34
VCAM1	693
EXTL2	354
SLC30A7	783
DPH5	1130
LOC102606465	103
LOC101928334	0
LOC101928370	10
S1PR1	421
COL11A1	579
LOC101928436	3
RNPC3	1019
AMY2B	872
ACTG1P4	23
AMY2A	42
AMY1A	193
AMY1B	133
LOC105378878	12
AMY1C	173
LOC100129138	1
PRMT6	404
NTNG1	37
VAV3	375
LINC02785	39
SLC25A24	1991
NBPF4	4
NBPF6	2
FAM102B	1217
HENMT1	113
LOC105378890	2
PRPF38B	2009
STXBP3	1567
LOC105378891	0
AKNAD1	1
GPSM2	1037
CLCC1	1347
WDR47	635
TAF13	482
TMEM167B-DT	2
TMEM167B	2395
SCARNA2	5
C1orf194	34
ELAPOR1	9508
SARS1	5209
CELSR2	1306
PSRC1	123
MYBPHL	320
SORT1	5525
PSMA5	2286
SYPL2	13
ATXN7L2	182
CYB561D1	387
AMIGO1	488
GNAI3	2286
GNAT2	8
AMPD2	1114
GSTM4	492
GSTM2	453
GSTM1	40
GSTM5	114
GSTM3	589
EPS8L3	0
CSF1	1296
AHCYL1	7565
STRIP1	651
ALX3	71
UBL4B	0
SLC6A17	0
LINC02586	1
KCNC4	205
RBM15-AS1	7
RBM15	342
SLC16A4	922
LAMTOR5	1723
LAMTOR5-AS1	11
PROK1	0
CYMP	1
CYMP-AS1	1
KCNA10	0
KCNA2	43
LOC107985174	23
KCNA3	4994
LOC105378901	14
CD53	3687
LRIF1	674
DRAM2	1913
CEPT1	1783
DENND2D	3017
107985180	11
CHI3L2	1382
CHIAP2	53
CHIA	1978
PIFO	1059
OVGP1	598
WDR77	1135
ATP5PB	3657
C1orf162	1266
TMIGD3	230
ADORA3	430
RAP1A	3726
LINC01160	22
LOC107985184	32
INKA2	292
INKA2-AS1	6
LOC101928718	5
DDX20	609
KCND3	256
LINC01750	11
LINC02884	47
CTTNBP2NL	1145
WNT2B	185
ST7L	497
CAPZA1	4937
MOV10	2160
RHOC	1923
PPM1J	53
TAFA3	2
LINC01356	9
LINC01357	2
SLC16A1	322
AKR7A2P1	0
SLC16A1-AS1	7
LOC107985189	1
LRIG2-DT	3
LRIG2	776
LOC643441	105
MAGI3	2593
PHTF1	723
RSBN1	1302
AP4B1-AS1	183
PTPN22	574
BCL2L15	807
AP4B1	508
DCLRE1B	335
HIPK1-AS1	2
HIPK1	2800
OLFML3	935
SYT6	7
TRIM33	2066
BCAS2	1079
LOC105378914	0
DENND2C	106
AMPD1	239
NRAS	1719
CSDE1	17680
SIKE1	1146
TSHB	4
TSPAN2	114
LINC01765	3
NGF	74
112268287	0
VANGL1	492
CASQ2	67
NHLH2	121
LINC01649	19
LOC101928977	17
SLC22A15	1323
MAB21L3	52
LINC01779	0
ATP1A1	22003
ATP1A1-AS1	5143
LINC01762	1
LOC112268235	66
CD58	577
LOC105378925	4
IGSF3	2954
LOC105378924	21
CD2	606
PTGFRN	867
CD101	413
LOC101929099	21
TTF2	384
TRIM45	272
VTCN1	33
MAN1A2	2571
TENT5C	1947
LOC105378929	9
GDAP2	764
WDR3	1180
SPAG17	2335
TBX15	26
LOC105378933	1
WARS2	456
WARS2-IT1	1
WARS2-AS1	270
LOC107985192	21
HSD3B2	0
LOC105378935	0
HSD3BP4	1
LINC00622	17
ZNF697	219
PHGDH	497
105378936	12
HMGCS2	36
REG4	0
NOTCH2	4056
SEC22B	3921
107985522	12
105378941	4
105378954	103
LOC101929788	11
NBPF8	1144
107985523	29
PFN1P2	96
PDE4DIPP2	850
LOC107985524	59
NOTCH2NLR	37
NBPF26	1047
RNVU1-19	1
LINC00623	261
LOC100996720	69
RNVU1-4	2
TRN-GTT11-1	2
LOC105369199	8
PDE4DIPP4	5
H3P4	82
FCGR1B	172
LOC100996318	16
H2BP1	23
FAM72B	28
SRGAP2C	300
LOC107985193	0
LINC02798	2
EMBP1	61
LINC01691	2
LOC105371175	14
LOC107985200	1
LOC107985201	1
LOC105369140	2
PDE4DIPP3	8
H2BP2	82
FCGR1CP	185
H3-2	188
FAM72C	25
SRGAP2D	125
LOC105371206	7
LINC02802	9
105373467	3
NBPF15	845
LOC105371211	2
LSP1P5	4
LOC105371216	7
SRGAP2B	371
LOC107985595	0
FAM72D	30
LOC101929805	6
LINC01145	175
LOC100996740	64
RNVU1-14	1
NBPF20	348
LOC105371312	68
NBPF25P	262
GPR89A	400
PDZK1	15
CD160	16
RNF115	1125
POLR3C	755
NUDT17	223
PIAS3	1117
ANKRD35	72
LOC107985593	6
ITGA10	123
PEX11B	934
GNRHR2	348
RBM8A	1804
LIX1L-AS1	325
LIX1L	1117
POLR3GL	1091
ANKRD34A	58
TXNIP	35320
HJV	4
RNVU1-6	0
LINC01719	17
NBPF10	1136
NOTCH2NLA	296
LOC105371254	28
NUDT4P2	228
SEC22B4P	189
PPIAL4H	2
LOC112268274	0
LOC100996756	36
LOC105371235	0
107985591	1
HYDIN2	52
NBPF12	909
LOC728989	17
105371231	2
PRKAB2	657
CHD1L	1310
PDIA3P1	478
FMO5	10079
LINC00624	8
BCL9	791
ACP6	588
GJA5	764
GPR89B	392
PDZK1P1	19
LINC02804	45
PDE4DIPP1	3
NBPF11	685
LOC105371227	5
LOC101927468	7
LINC02806	0
LOC105371225	0
PDE4DIPP6	28
RNVU1-3	1
107985525	4
LINC01138	110
LOC105371224	143
NBPF14	1445
NOTCH2NLB	320
LOC105371223	16
NUDT4B	313
SEC22B3P	79
PDE4DIP	2704
LOC112268272	111
NBPF9	924
LOC101929790	7
LOC653513	134
SEC22B2P	129
NOTCH2NLC	225
NBPF19	1208
PPIAL4C	0
LINC00869	185
112268236	10
LOC644634	23
PDE4DIPP7	15
LOC105371406	10
FCGR1A	773
H2BC18	124
112268237	17
H3C13	3
H4C14	77
H3C14	0
H2AC18	87
H2BC20P	29
H2AC19	71
H3C15	1
112268238	85
H4C15	55
H2BC21	153
H2AC20	9
H2AC21	0
BOLA1	382
SV2A	69
SF3B4	1472
MTMR11	436
