GeneID	RNA.seq_LADC40
TMEM201	242
107985734	11
PIK3CD	431
PIK3CD-AS1	0
PIK3CD-AS2	37
CLSTN1	3683
CTNNBIP1	1760
LOC105376717	114
LZIC	1104
NMNAT1	288
RBP7	65
UBE4B	921
KIF1B	1237
105376725	4
PGD	3870
CENPS-CORT	343
CENPS	350
CORT	21
DFFA	1424
PEX14	584
CASZ1	486
LOC105376733	1
C1orf127	29
TARDBP	3648
MASP2	72
SRM	994
EXOSC10	1156
EXOSC10-AS1	38
MTOR	1032
MTOR-AS1	14
ANGPTL7	3
UBIAD1	602
LOC105376739	0
LOC105376740	0
DISP3	67
112268221	5
FBXO2	440
FBXO44	934
FBXO6	630
MAD2L2	516
DRAXIN	11
AGTRAP	1815
C1orf167	265
MTHFR	839
CLCN6	465
NPPA-AS1	87
NPPA	29
KIAA2013	2117
PLOD1	2630
MFN2	1973
MIIP	909
MIR6729	2
TNFRSF8	16
MIR7846	0
TNFRSF1B	1061
107984917	1
VPS13D	1474
SNORA59A	12
LINC02766	2
DHRS3	2376
MIR6730	4
AADACL4	0
C1orf158	1
LRRC38	0
PDPN	210
PRDM2	1121
KAZN	744
LOC107985467	0
LOC105376759	2
LOC107985469	3
TMEM51-AS1	103
TMEM51	632
TMEM51-AS2	1
FHAD1	31
FHAD1-AS1	7
LOC101927441	3
EFHD2	1686
CTRC	0
CELA2A	0
CELA2B	17
CASP9	512
DNAJC16	598
AGMAT	26
DDI2	915
RSC1A1	68
PLEKHM2	2105
SLC25A34	57
SLC25A34-AS1	5
TMEM82	0
FBLIM1	890
UQCRHL	56
FLJ37453	224
SPEN	1054
ZBTB17	1021
SRARP	10
HSPB7	197
CLCNKA	42
CLCNKB	10
FAM131C	1
EPHA2	833
LOC101927479	22
ARHGEF19	1423
ANO7L1	228
CPLANE2	199
FBXO42	834
SZRD1	1991
SPATA21	1354
NECAP2	2159
LINC01772	30
CROCCP3	148
RNU1-1	0
LINC01783	24
NBPF1	783
105376794	221
CROCCP2	183
MST1P2	286
LOC107985736	22
RNU1-3	1
ESPNP	27
MST1L	395
LOC112267871	62
LOC105376805	773
CROCC	880
MFAP2	163
LOC105376806	55
ATP13A2	1948
SDHB	1351
PADI2	131
LINC02783	0
PADI1	2
PADI3	1
PADI4	1
PADI6	0
RCC2	2755
ARHGEF10L	2098
ACTL8	0
IGSF21	47
KLHDC7A	508
PAX7	17
ALDH4A1	858
IFFO2	771
UBR4	2447
EMC1-AS1	35
EMC1	1014
MRTO4	583
AKR7L	9
AKR7A3	30
LOC100506730	129
AKR7A2	1618
SLC66A1	571
CAPZB	4434
MICOS10	621
MICOS10-NBL1	588
RPS14P3	46
NBL1	289
HTR6	0
TMCO4	973
RNF186	6
OTUD3	400
PLA2G2A	2
PLA2G5	23
PLA2G2D	78
PLA2G2F	0
PLA2G2C	7
UBXN10	405
101928017	46
LOC105376825	8
VWA5B1	0
LINC01141	0
CAMK2N1	107
MUL1	1256
FAM43B	16
CDA	59
PINK1	1679
MIR6084	47
PINK1-AS	1832
DDOST	8211
KIF17	64
SH2D5	13
112268222	1322
HP1BP3	2741
EIF4G3	1233
LOC105376830	3
LOC105376829	1
ECE1	2510
ECE1-AS1	6
NBPF3	408
ALPL	14377
LINC02596	2
RAP1GAP	10085
USP48	1373
LDLRAD2	1353
HSPG2	4261
LINC01635	9
LINC00339	348
CDC42-AS1	12
CDC42	8147
WNT4	156
LOC105376845	13
LOC105376850	0
LOC107985377	18
ZBTB40	676
EPHA8	0
C1QA	3376
C1QC	4343
C1QB	3814
EPHB2	726
MIR4253	18
KDM1A	1663
LUZP1	275
HTR1D	1
LINC01355	123
HNRNPR	3380
ZNF436	337
ZNF436-AS1	38
TCEA3	2884
ASAP3	1510
E2F2	49
LOC101928163	1
LOC105376859	3
ID3	589
MDS2	1
RPL11	23037
ELOA	2023
ELOA-AS1	335
PITHD1	1255
LOC105376860	349
LYPLA2	2407
GALE	2947
HMGCL	1642
LOC105376861	6
FUCA1	4105
CNR2	9
PNRC2	3015
SRSF10	2703
LOC105376863	2
LOC107984931	2
MYOM3	9
IL22RA1	6
IFNLR1	280
LINC02800	0
GRHL3-AS1	1
GRHL3	22
STPG1	281
NIPAL3	1109
RCAN3AS	6
RCAN3	679
NCMAP-DT	103
NCMAP	997
SRRM1	2057
CLIC4	3689
RUNX3	277
107984932	0
RUNX3-AS1	20
SYF2	1553
RSRP1	3236
LOC105376882	2
RHD	44
TMEM50A	2272
RHCE	1489
MACO1	1598
LDLRAP1	1656
MAN1C1	878
SELENON	6414
MTFR1L	924
LOC646471	164
AUNIP	221
PAQR7	439
STMN1	2258
MIR3917	197
PAFAH2	1009
101928216	12
EXTL1	10
SLC30A2	4
TRIM63	3
PDIK1L	837
FAM110D	27
ZNF593	969
CNKSR1	1207
CATSPER4	6
ZPLD2P	32
CEP85	415
SH3BGRL3	2877
UBXN11	818
CD52	383
CRYBG2	12
ZNF683	101
DHDDS	848
DHDDS-AS1	4
HMGN2	7303
RPS6KA1	3711
LOC101928728	13
ARID1A	2120
PIGV	816
ZDHHC18	1035
SFN	10231
GPN2	1033
GPATCH3	398
NUDC	2868
NR0B2	210
KDF1	682
TRNP1	280
TENT5B	79
LOC101928391	6
SLC9A1	3799
WDTC1	2663
TMEM222	887
ACTG1P20	5
SYTL1	1353
MAP3K6	2058
FCN3	123
CD164L2	155
GPR3	34
WASF2	1979
LOC105376892	1
AHDC1	727
FGR	276
LINC02574	0
IFI6	4238
FAM76A	613
STX12	2263
PPP1R8	1090
THEMIS2	492
RPA2	1505
SMPDL3B	3194
XKR8	625
EYA3	542
PTAFR	331
DNAJC8	2880
ATP5IF1	2448
SESN2	689
MED18	345
PHACTR4	1261
RCC1	1392
SNHG3	814
SNORA73A	10
SNORA73B	15
TRNAU1AP	533
SNHG12	407
SNORD99	8
SNORA61	37
SNORA44	16
SNORA16A	16
RAB42	113
TAF12	865
LINC01715	5
RNU11	0
GMEB1	258
YTHDF2	2695
OPRD1	281
EPB41	2895
TMEM200B	531
SRSF4	2701
MECR	498
PTPRU	2893
LOC105378617	0
MATN1	12
MATN1-AS1	26
LAPTM5	5274
MIR4420	0
LOC105378620	7
LINC01778	4
SDC3	2649
PUM1	2625
SNORD103A	5
SNORD103B	1
LOC107984935	5
NKAIN1	7
SNRNP40	802
ZCCHC17	825
FABP3	294
SERINC2	6770
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	0
LOC105378626	41
TINAGL1	618
HCRTR1	354
PEF1	3054
PEF1-AS1	160
105378628	5
COL16A1	1150
LOC101929444	74
ADGRB2	114
SPOCD1	98
PTP4A2	4869
KHDRBS1	3458
TMEM39B	574
KPNA6	1826
TXLNA	2203
CCDC28B	120
TMEM234	218
IQCC	92
DCDC2B	49
EIF3I	3913
MTMR9LP	195
FAM167B	50
LCK	236
HDAC1	1527
MARCKSL1	2153
LOC105378629	5
TSSK3	183
FAM229A	22
BSDC1	2767
ZBTB8B	12
ZBTB8A	357
LOC102723870	10
ZBTB8OS	526
RBBP4	4173
SYNC	1426
KIAA1522	4574
YARS1	2147
S100PBP	1049
FNDC5	2955
HPCA	107
TMEM54	1397
LOC105378632	6
RNF19B	1223
AK2	4711
AZIN2	368
112268224	0
TRIM62	219
ZNF362	959
A3GALT2	1
PHC2	4350
MIR3605	121
PHC2-AS1	0
ZSCAN20	110
CSMD2	12
105378640	4
LOC105378641	0
LOC105378642	0
GJB5	0
GJB4	0
GJB3	3
GJA4	155
SMIM12	654
DLGAP3	13
GPR199P	72
TMEM35B	965
ZMYM6	623
ZMYM1	188
LOC105378644	16
SFPQ	5665
ZMYM4	1586
ZMYM4-AS1	12
KIAA0319L	4462
NCDN	1510
TFAP2E	44
TFAP2E-AS1	7
PSMB2	2467
C1orf216	218
CLSPN	60
AGO4	878
AGO1	738
AGO3	634
TEKT2	25
ADPRS	1122
COL8A2	271
TRAPPC3	1936
MAP7D1	1508
THRAP3	2819
SH3D21	154
EVA1B	215
STK40	2109
LSM10	1065
OSCP1	237
MRPS15	1649
CSF3R	8173
GRIK3	0
LINC01137	232
ZC3H12A	697
MIR6732	6
MEAF6	2320
MIR5581	4
LOC105378649	40
SNIP1	490
DNALI1	1136
GNL2	1139
RSPO1	4
C1orf109	433
CDCA8	72
EPHA10	410
MANEAL	1247
YRDC	520
C1orf122	1177
MTF1	392
INPP5B	633
LOC105378651	3
SF3A3	1736
FHL3	395
UTP11	945
POU3F1	91
MIR3659HG	11
LOC105378657	0
RRAGC	1096
GJA9-MYCBP	290
MYCBP	273
LOC105378663	7
GJA9	16
RHBDL2	126
LOC105378662	21
AKIRIN1	1664
NDUFS5	2312
MACF1	4515
643314	10
105378950	0
BMP8A	133
OXCT2P1	3
PPIEL	220
PABPC4	2213
PABPC4-AS1	401
SNORA55	4
HEYL	296
NT5C1A	4
HPCAL4	26
PPIE	1162
BMP8B	187
OXCT2	7
LOC101929536	4
105378951	15
LINC02811	8
105378665	4
TRIT1	482
MYCL	264
MYCL-AS1	7
MFSD2A	11730
CAP1	4825
PPT1	6991
RLF	421
TMCO2	0
ZMPSTE24	2164
COL9A2	172
107984945	1
SMAP2	1477
ZFP69B	79
ZFP69	135
LOC105378672	6
EXO5	210
ZNF684	100
RIMS3	132
LOC105378675	4
NFYC-AS1	172
NFYC	1836
KCNQ4	29
CITED4	69
CTPS1	1504
SLFNL1-AS1	339
SLFNL1	226
SCMH1	1280
FOXO6	85
FOXO6-AS1	4
LOC105378678	1
EDN2	102
HIVEP3	415
GUCA2B	0
GUCA2A	17
FOXJ3	1178
RIMKLA	352
ZMYND12	178
CCDC30	514
PPCS	1854
PPIH	421
YBX1	7424
CLDN19	0
P3H1	872
C1orf50	270
TMEM269-DT	4
TMEM269	4
LOC107984946	3
SVBP	188
ERMAP	456
ZNF691	419
LOC339539	3
SLC2A1	791
SLC2A1-AS1	9
FAM183A	2
EBNA1BP2	1129
CFAP57	8
LOC105378685	1
TMEM125	9620
C1orf210	1520
TIE1	380
MPL	39
LOC105378687	19
CDC20	143
ELOVL1	4295
MIR6734	3
LOC112268225	16
MED8	993
MED8-AS1	159
SZT2	1502
SZT2-AS1	120
HYI	771
PTPRF	12691
KDM4A	1139
KDM4A-AS1	205
ST3GAL3	510
ARTN	24
LOC105378688	17
LOC101929609	66
IPO13	1189
DPH2	603
ATP6V0B	2905
B4GALT2	1156
CCDC24	787
SLC6A9	399
LOC107984948	10
KLF17	1
DMAP1	864
ERI3	1299
ERI3-IT1	23
RNF220	1277
LOC107984950	394
TMEM53	398
ARMH1	54
LOC105378690	15
RNU5F-1	0
RNU5D-1	0
KIF2C	96
RPS8	30017
SNORD55	7
SNORD46	5
SNORD38A	8
SNORD38B	24
BEST4	26
PLK3	314
DYNLT4	22
BTBD19	46
LOC107984952	10
PTCH2	35
EIF2B3	560
HECTD3	1741
UROD	1803
ZSWIM5	333
LOC105378691	15
LINC01144	15
HPDL	2
MUTYH	409
TOE1	251
TESK2	187
CCDC163	56
MMACHC	1778
PRDX1	5634
AKR1A1	4166
NASP	2032
CCDC17	18
GPBP1L1	2639
RPS15AP10	5
TMEM69	611
IPP	263
MAST2	1483
P3R3URF-PIK3R3	361
PIK3R3	377
LOC101929626	8
TSPAN1	1110
POMGNT1	2036
LURAP1	24
RAD54L	111
LRRC41	3183
UQCRH	2685
NSUN4	963
FAAH	1409
FAAHP1	22
LINC01398	0
DMBX1	23
MKNK1-AS1	141
MKNK1	691
MOB3C	547
ATPAF1	1249
EFCAB14-AS1	77
EFCAB14	4756
LOC105378698	1
LOC105378699	2
CYP4B1	1481
CYP4Z2P	15
CYP4A11	0
CYP4X1	1429
CYP4Z1	14
CYP4A22	2
LOC105378701	8
LINC00853	27
PDZK1IP1	3331
TAL1	101
STIL	92
CMPK1	6588
LINC01389	14
FOXE3	1
FOXD2-AS1	162
FOXD2	46
LINC01738	0
TRABD2B	72
LINC02794	6
SKINT1L	10
SLC5A9	35
SPATA6	427
AGBL4	3
BEND5	60
ELAVL4	15
DMRTA2	1
LOC105378714	0
FAF1	808
FAF1-AS1	2
CDKN2C	191
LINC01562	4
RNF11	2502
TTC39A	2092
TTC39A-AS1	20
EPS15	1667
EPS15-AS1	2
CALR4P	2
OSBPL9	2521
NRDC	2818
105378721	337
MIR761	9
RAB3B	15
TXNDC12	3339
KTI12	267
BTF3L4	1857
ZFYVE9	677
CC2D1B	1451
ORC1	40
PRPF38A	1120
TUT4	600
GPX7	394
SHISAL2A	13
COA7	560
ZYG11B	1376
ZYG11A	9
ECHDC2	2150
SCP2	9360
PODN	3456
SLC1A7	712
CPT2	1058
CZIB	1095
MAGOH	622
LOC100507564	38
LRP8	284
LOC105378728	7
LOC105378726	6
LOC105378731	0
105378730	2
LINC02812	8
GLIS1	0
NDC1	610
YIPF1	1024
DIO1	1
HSPB11	388
LRRC42	593
LDLRAD1	0
TMEM59	8835
TCEANC2	286
CDCP2	7
CYB5RL	277
MRPL37	1475
SSBP3	1267
SSBP3-AS1	17
ACOT11	61
FAM151A	29
MROH7-TTC4	288
MROH7	8
TTC4	281
PARS2	146
TTC22	448
LEXM	11
DHCR24	35326
DHCR24-DT	22
TMEM61	30
BSND	0
PCSK9	429
USP24	1572
LOC100507634	21
LINC01767	16
PLPP3	2161
PRKAA2	368
FYB2	95
C8A	12
C8B	22
105378745	0
LOC112267900	0
DAB1	5
LOC107984960	0
OMA1	802
TACSTD2	5325
MYSM1	846
LOC112268263	3
LOC105378751	3
JUN	8310
LINC01135	11
LOC101926907	150
LINC02777	21
LINC01358	3
FGGY-DT	2
FGGY	897
LOC101926944	100
LOC105378758	8
HOOK1	1728
CYP2J2	243
C1orf87	3
LINC01748	0
LOC101926964	0
LOC105378764	0
NFIA-AS2	1
NFIA	607
NFIA-AS1	0
LOC107984964	0
MGC34796	2
TM2D1	870
PATJ	3177
LOC107984965	2
L1TD1	8
KANK4	31
USP1	938
DOCK7	526
ANGPTL3	0
ATG4C	651
LINC00466	0
FOXD3-AS1	69
FOXD3	3
ALG6	582
ITGB3BP	215
LOC102724319	3
EFCAB7	226
DLEU2L	2
PGM1	3615
ROR1	394
ROR1-AS1	11
LOC105378773	99
UBE2U	96
LOC107984966	9
CACHD1	2522
RAVER2	925
JAK1	4176
LINC01359	7
MIR3671	3
AK4	401
DNAJC6	66
LOC102724416	0
LEPR	549
LEPROT	3309
PDE4B	225
LOC105378776	1
SGIP1	35
DYNLT5	14
DNAI4	84
MIER1	1354
SLC35D1	550
C1orf141	0
IL23R	2
IL12RB2	7
105378779	1
SERBP1	6736
GADD45A	1304
GNG12	3467
LOC105378781	0
GNG12-AS1	76
DIRAS3	191
WLS	2190
RPE65	0
DEPDC1	35
LRRC7	5
LRRC40	451
SRSF11	3767
ANKRD13C	882
HHLA3	326
HHLA3-AS1	3
CTH	137
PTGER3	32
ZRANB2-AS1	162
ZRANB2	2406
MIR186	15
ZRANB2-AS2	10
LOC105378795	4
NEGR1	33
LOC105378797	1
LOC105378798	0
LRRIQ3	23
FPGT-TNNI3K	89
FPGT	648
TNNI3K	51
105378805	7
ERICH3	3
ERICH3-AS1	0
CRYZ	4312
TYW3	592
LHX8	3
SLC44A5	4
ACADM	1300
DLSTP1	10
RABGGTB	1850
SNORD45C	5
SNORD45A	1
SNORD45B	14
MSH4	3
ST6GALNAC3	31
LOC105378807	0
ST6GALNAC5	99
PIGK	1117
LOC105378808	1
AK5	2
ZZZ3	621
USP33	1330
MIGA1	428
NEXN-AS1	3
NEXN	566
FUBP1	1798
DNAJB4	199
GIPC2	49
LOC107984997	127
MGC27382	45
PTGFR	590
IFI44L	325
IFI44	743
ADGRL4	195
LOC107984998	0
LOC105378810	0
LINC01781	6
ADGRL2	412
LOC101927434	0
LINC01361	0
107985037	3
LOC105378816	0
LINC01725	6
LOC101927560	6
107985041	2
TTLL7	29
PRKACB	674
107985046	0
SAMD13	92
UOX	3
DNASE2B	6
RPF1	832
GNG5	3612
SPATA1	114
CTBS	723
LOC105378819	22
LINC01461	0
SSX2IP	331
LOC102724892	0
LPAR3	157
MCOLN2	153
MCOLN3	42
DNAI3	8
SYDE2	194
C1orf52	573
BCL10	441
LOC646626	31
DDAH1	6261
107985054	3
CCN1	903
LOC107985057	6
LOC112268231	3
ZNHIT6	499
COL24A1	31
LINC02795	27
LOC105378825	16
ODF2L	1069
MIR7856	0
CLCA2	12
CLCA1	0
LOC105378827	21
CLCA4	3
CLCA4-AS1	29
CLCA3P	2
SH3GLB1	3389
SELENOF	6250
HS2ST1	3043
LINC01140	32
LMO4	1075
LOC105378833	3
LOC105378839	0
PKN2-AS1	2
PKN2	1267
GTF2B	801
KYAT3	612
RBMXL1	354
GBP3	1678
LOC105378841	11
GBP1	372
GBP2	1278
LOC112268267	179
LOC105378842	2
GBP7	2
GBP4	446
LOC107985076	1
GBP5	261
GBP6	1
GBP1P1	32
LOC105378844	10
LRRC8B	1130
LRRC8C	455
LRRC8C-DT	6
LOC107985743	0
101927952	1
LOC107985744	1
LOC101927975	1
LRRC8D	523
GEMIN8P4	32
ZNF326	974
LOC105378849	9
LOC107985088	132
LINC02609	149
LINC02788	3
ZNF644	706
HFM1	10
CDC7	172
LOC102723436	14
TGFBR3	233
BRDT	1
EPHX4	12
SETSIP	5
BTBD8	2
23285	53
C1orf146	1
GLMN	142
RPAP2	378
GFI1	59
EVI5	309
RPL5	17086
DIPK1A	391
SNORD21	5
SNORA66	15
MTF2	356
TMED5	3292
CCDC18	176
LOC107985521	1
CCDC18-AS1	163
DR1	1142
FNBP1L	1555
BCAR3	106
BCAR3-AS1	11
LOC102723480	2
723788	10
TRR-TCT1-1	3
DNTTIP2	794
GCLM	568
ABCA4	2565
LOC105378858	1
ARHGAP29	645
ARHGAP29-AS1	0
105378859	0
ABCD3	3100
F3	1087
LOC105378861	0
SLC44A3-AS1	113
105378860	0
SLC44A3	1012
CNN3	3982
105378862	18
CNN3-DT	152
ALG14	177
LOC105378863	0
TLCD4	462
TLCD4-RWDD3	51
LOC101928118	16
RWDD3	184
PTBP2	228
DPYD	2355
DPYD-AS1	100
LOC105378867	2
MIR137HG	0
SNX7	386
PLPPR5	0
PLPPR4	35
LINC01708	0
PALMD	118
FRRS1	172
AGL	793
SLC35A3	711
MFSD14A	998
SASS6	345
TRMT13	376
LRRC39	118
DBT	608
RTCA-AS1	13
RTCA	506
CDC14A	165
LOC105379827	0
GPR88	5
VCAM1	258
EXTL2	300
SLC30A7	510
DPH5	854
LOC102606465	132
LOC101928334	1
LOC101928370	10
S1PR1	362
COL11A1	93
LOC101928436	0
RNPC3	200
AMY2B	281
ACTG1P4	5
AMY2A	16
AMY1A	79
AMY1B	55
LOC105378878	3
AMY1C	70
LOC100129138	0
PRMT6	436
NTNG1	13
VAV3	150
LINC02785	6
SLC25A24	704
NBPF4	2
NBPF6	4
FAM102B	452
HENMT1	70
LOC105378890	0
PRPF38B	1272
STXBP3	997
LOC105378891	1
AKNAD1	3
GPSM2	502
CLCC1	775
WDR47	261
TAF13	280
TMEM167B-DT	3
TMEM167B	1162
SCARNA2	8
C1orf194	9
ELAPOR1	586
SARS1	3022
CELSR2	353
PSRC1	67
MYBPHL	83
SORT1	2612
PSMA5	1517
SYPL2	16
ATXN7L2	137
CYB561D1	292
AMIGO1	340
GNAI3	1732
GNAT2	8
AMPD2	1038
GSTM4	414
GSTM2	280
GSTM1	28
GSTM5	27
GSTM3	303
EPS8L3	0
CSF1	2257
AHCYL1	4171
STRIP1	635
ALX3	65
UBL4B	0
SLC6A17	0
LINC02586	2
KCNC4	92
RBM15-AS1	10
RBM15	227
SLC16A4	486
LAMTOR5	1663
LAMTOR5-AS1	5
PROK1	1
CYMP	618
CYMP-AS1	721
KCNA10	0
KCNA2	37
LOC107985174	1
KCNA3	764
LOC105378901	0
CD53	1409
LRIF1	592
DRAM2	744
CEPT1	848
DENND2D	999
107985180	3
CHI3L2	1555
CHIAP2	524
CHIA	87
PIFO	495
OVGP1	151
WDR77	650
ATP5PB	2619
C1orf162	409
TMIGD3	194
ADORA3	248
RAP1A	2240
LINC01160	11
LOC107985184	23
INKA2	97
INKA2-AS1	6
LOC101928718	6
DDX20	307
KCND3	902
LINC01750	76
LINC02884	10
CTTNBP2NL	777
WNT2B	79
ST7L	266
CAPZA1	2742
MOV10	1971
RHOC	2225
PPM1J	69
TAFA3	2
LINC01356	9
LINC01357	1
SLC16A1	1114
AKR7A2P1	0
SLC16A1-AS1	9
LOC107985189	2
LRIG2-DT	1
LRIG2	443
LOC643441	29
MAGI3	657
PHTF1	467
RSBN1	597
AP4B1-AS1	129
PTPN22	201
BCL2L15	216
AP4B1	393
DCLRE1B	171
HIPK1-AS1	5
HIPK1	1366
OLFML3	271
SYT6	1
TRIM33	1011
BCAS2	791
LOC105378914	3
DENND2C	39
AMPD1	111
NRAS	1015
CSDE1	8306
SIKE1	722
TSHB	0
TSPAN2	24
LINC01765	0
NGF	5
112268287	0
VANGL1	432
CASQ2	27
NHLH2	257
LINC01649	12
LOC101928977	6
SLC22A15	1006
MAB21L3	3
LINC01779	0
ATP1A1	16432
ATP1A1-AS1	4524
LINC01762	1
LOC112268235	21
CD58	278
LOC105378925	0
IGSF3	2389
LOC105378924	0
CD2	500
PTGFRN	620
CD101	407
LOC101929099	23
TTF2	228
TRIM45	116
VTCN1	5
MAN1A2	1118
TENT5C	2183
LOC105378929	1
GDAP2	522
WDR3	509
SPAG17	218
TBX15	52
LOC105378933	0
WARS2	261
WARS2-IT1	0
WARS2-AS1	119
LOC107985192	10
HSD3B2	2
LOC105378935	0
HSD3BP4	1
LINC00622	9
ZNF697	144
PHGDH	1102
105378936	7
HMGCS2	62
REG4	1
NOTCH2	1054
SEC22B	2349
107985522	5
105378941	1
105378954	216
LOC101929788	10
NBPF8	906
107985523	22
PFN1P2	13
PDE4DIPP2	255
LOC107985524	22
NOTCH2NLR	8
NBPF26	518
RNVU1-19	2
LINC00623	277
LOC100996720	161
RNVU1-4	0
TRN-GTT11-1	1
LOC105369199	5
PDE4DIPP4	1
H3P4	5
FCGR1B	20
LOC100996318	4
H2BP1	3
FAM72B	11
SRGAP2C	170
LOC107985193	0
LINC02798	1
EMBP1	24
LINC01691	0
LOC105371175	0
LOC107985200	0
LOC107985201	0
LOC105369140	1
PDE4DIPP3	2
H2BP2	24
FCGR1CP	10
H3-2	131
FAM72C	21
SRGAP2D	55
LOC105371206	0
LINC02802	2
105373467	8
NBPF15	659
LOC105371211	6
LSP1P5	10
LOC105371216	0
SRGAP2B	135
LOC107985595	0
FAM72D	20
LOC101929805	4
LINC01145	377
LOC100996740	287
RNVU1-14	7
NBPF20	506
LOC105371312	53
NBPF25P	312
GPR89A	801
PDZK1	23
CD160	8
RNF115	1246
POLR3C	779
NUDT17	298
PIAS3	1206
ANKRD35	37
LOC107985593	0
ITGA10	137
PEX11B	1887
GNRHR2	539
RBM8A	2946
LIX1L-AS1	591
LIX1L	2163
POLR3GL	1257
ANKRD34A	236
TXNIP	44402
HJV	1
RNVU1-6	0
LINC01719	60
NBPF10	705
NOTCH2NLA	393
LOC105371254	12
NUDT4P2	169
SEC22B4P	149
PPIAL4H	1
LOC112268274	8
LOC100996756	78
LOC105371235	2
107985591	1
HYDIN2	10
NBPF12	720
LOC728989	7
105371231	0
PRKAB2	448
CHD1L	1522
PDIA3P1	769
FMO5	13515
LINC00624	24
BCL9	799
ACP6	955
GJA5	461
GPR89B	641
PDZK1P1	13
LINC02804	41
PDE4DIPP1	2
NBPF11	560
LOC105371227	1
LOC101927468	7
LINC02806	8
LOC105371225	1
PDE4DIPP6	50
RNVU1-3	0
107985525	3
LINC01138	179
LOC105371224	440
NBPF14	913
NOTCH2NLB	216
LOC105371223	6
NUDT4B	256
SEC22B3P	67
PDE4DIP	1701
LOC112268272	108
NBPF9	924
LOC101929790	20
LOC653513	23
SEC22B2P	131
NOTCH2NLC	171
NBPF19	769
PPIAL4C	2
LINC00869	466
112268236	20
LOC644634	64
PDE4DIPP7	6
LOC105371406	3
FCGR1A	171
H2BC18	59
112268237	2
H3C13	7
H4C14	269
H3C14	8
H2AC18	2105
H2BC20P	46
H2AC19	1929
H3C15	8
112268238	252
H4C15	184
H2BC21	1430
H2AC20	22
H2AC21	2
BOLA1	1012
SV2A	124
SF3B4	2053
MTMR11	1367
OTUD7B	813
105371427	15
VPS45	1129
PLEKHO1	484
LOC105371433	3
ANP32E	4416
