GeneID	RNA-seq_normal_lung20
DNAJC8	2656
ATP5IF1	2063
SESN2	526
MED18	355
PHACTR4	2110
RCC1	558
SNHG3	470
SNORA73A	9
SNORA73B	14
TRNAU1AP	672
SNHG12	632
SNORD99	32
SNORA61	70
SNORA44	42
SNORA16A	40
RAB42	94
TAF12	615
LINC01715	12
RNU11	7
GMEB1	498
YTHDF2	2154
OPRD1	8
EPB41	2019
TMEM200B	681
SRSF4	4707
MECR	363
PTPRU	1496
LOC105378617	18
MATN1	25
MATN1-AS1	58
LAPTM5	14009
MIR4420	14
LOC105378620	67
LINC01778	11
SDC3	2925
PUM1	2217
SNORD103A	5
SNORD103B	6
LOC107984935	3
NKAIN1	0
SNRNP40	740
ZCCHC17	914
FABP3	163
SERINC2	636
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	10
LOC105378626	50
TINAGL1	3956
HCRTR1	220
PEF1	2207
PEF1-AS1	87
105378628	4
COL16A1	2234
LOC101929444	22
ADGRB2	68
SPOCD1	125
PTP4A2	6313
KHDRBS1	3892
TMEM39B	612
KPNA6	2299
TXLNA	2106
CCDC28B	192
TMEM234	462
IQCC	128
DCDC2B	216
EIF3I	3964
MTMR9LP	1626
FAM167B	391
LCK	1190
HDAC1	2868
MARCKSL1	1600
LOC105378629	2
TSSK3	323
FAM229A	246
BSDC1	2358
ZBTB8B	5
ZBTB8A	595
LOC102723870	15
ZBTB8OS	591
RBBP4	2427
SYNC	1035
KIAA1522	2225
YARS1	1700
S100PBP	1034
FNDC5	48
HPCA	36
TMEM54	682
LOC105378632	3
RNF19B	2000
AK2	3227
AZIN2	203
112268224	3
TRIM62	223
ZNF362	1343
A3GALT2	5
PHC2	3411
MIR3605	101
PHC2-AS1	0
ZSCAN20	120
CSMD2	18
105378640	0
LOC105378641	1
LOC105378642	5
GJB5	6
GJB4	1
GJB3	13
GJA4	1272
SMIM12	1155
DLGAP3	39
GPR199P	164
TMEM35B	1443
ZMYM6	864
ZMYM1	364
LOC105378644	3
SFPQ	10595
ZMYM4	1477
ZMYM4-AS1	8
KIAA0319L	3149
NCDN	559
TFAP2E	238
TFAP2E-AS1	64
PSMB2	2607
C1orf216	413
CLSPN	65
AGO4	1703
AGO1	1174
AGO3	1110
TEKT2	236
ADPRS	986
COL8A2	343
TRAPPC3	1510
MAP7D1	5849
THRAP3	4043
SH3D21	432
EVA1B	1625
STK40	2785
LSM10	676
OSCP1	397
MRPS15	1182
CSF3R	5656
GRIK3	8
LINC01137	132
ZC3H12A	4508
MIR6732	28
MEAF6	1952
MIR5581	1
LOC105378649	45
SNIP1	610
DNALI1	931
GNL2	1172
RSPO1	366
C1orf109	315
CDCA8	67
EPHA10	23
MANEAL	145
YRDC	519
C1orf122	909
MTF1	763
INPP5B	1455
LOC105378651	31
SF3A3	1770
FHL3	296
UTP11	701
POU3F1	36
MIR3659HG	3
LOC105378657	2
RRAGC	1231
GJA9-MYCBP	341
MYCBP	334
LOC105378663	5
GJA9	7
RHBDL2	43
LOC105378662	8
AKIRIN1	2235
NDUFS5	2801
MACF1	22775
643314	104
105378950	5
BMP8A	306
OXCT2P1	60
PPIEL	370
PABPC4	3418
PABPC4-AS1	385
SNORA55	16
HEYL	2012
NT5C1A	1
HPCAL4	115
PPIE	1319
BMP8B	202
OXCT2	39
LOC101929536	14
105378951	12
LINC02811	3
105378665	4
TRIT1	450
MYCL	150
MYCL-AS1	7
MFSD2A	3167
CAP1	6064
PPT1	8432
RLF	1138
TMCO2	2
ZMPSTE24	1271
COL9A2	329
107984945	10
SMAP2	2800
ZFP69B	44
ZFP69	159
LOC105378672	11
EXO5	186
ZNF684	114
RIMS3	373
LOC105378675	7
NFYC-AS1	116
NFYC	1605
KCNQ4	99
CITED4	605
CTPS1	498
SLFNL1-AS1	210
SLFNL1	103
SCMH1	1176
FOXO6	80
FOXO6-AS1	17
LOC105378678	0
EDN2	24
HIVEP3	819
GUCA2B	1
GUCA2A	5
FOXJ3	1707
RIMKLA	362
ZMYND12	57
CCDC30	399
PPCS	1260
PPIH	675
YBX1	16942
CLDN19	4
P3H1	922
C1orf50	301
TMEM269-DT	4
TMEM269	17
LOC107984946	5
SVBP	364
ERMAP	794
ZNF691	219
LOC339539	2
SLC2A1	427
SLC2A1-AS1	8
FAM183A	173
EBNA1BP2	975
CFAP57	103
LOC105378685	8
TMEM125	4619
C1orf210	357
TIE1	3853
MPL	52
LOC105378687	23
CDC20	78
ELOVL1	2584
MIR6734	12
LOC112268225	4
MED8	957
MED8-AS1	172
SZT2	3084
SZT2-AS1	135
HYI	1375
PTPRF	5560
KDM4A	1285
KDM4A-AS1	162
ST3GAL3	602
ARTN	88
LOC105378688	14
LOC101929609	44
IPO13	724
DPH2	426
ATP6V0B	3085
B4GALT2	705
CCDC24	324
SLC6A9	528
LOC107984948	18
KLF17	37
DMAP1	1074
ERI3	1127
ERI3-IT1	35
RNF220	1515
LOC107984950	421
TMEM53	260
ARMH1	259
LOC105378690	19
RNU5F-1	1
RNU5D-1	6
KIF2C	140
RPS8	27481
SNORD55	81
SNORD46	16
SNORD38A	29
SNORD38B	45
BEST4	38
PLK3	2955
DYNLT4	419
BTBD19	799
LOC107984952	192
PTCH2	117
EIF2B3	613
HECTD3	1293
UROD	1768
ZSWIM5	253
LOC105378691	14
LINC01144	14
HPDL	22
MUTYH	651
TOE1	455
TESK2	338
CCDC163	26
MMACHC	1772
PRDX1	5971
AKR1A1	3112
NASP	3204
CCDC17	491
GPBP1L1	3082
RPS15AP10	11
TMEM69	490
IPP	328
MAST2	1570
P3R3URF-PIK3R3	784
PIK3R3	864
LOC101929626	2
TSPAN1	934
POMGNT1	1645
LURAP1	35
RAD54L	117
LRRC41	1920
UQCRH	2431
NSUN4	728
FAAH	900
FAAHP1	43
LINC01398	0
DMBX1	0
MKNK1-AS1	249
MKNK1	1906
MOB3C	1444
ATPAF1	1000
EFCAB14-AS1	46
EFCAB14	3799
LOC105378698	7
LOC105378699	5
CYP4B1	9420
CYP4Z2P	60
CYP4A11	5
CYP4X1	361
CYP4Z1	46
CYP4A22	9
LOC105378701	4
LINC00853	11
PDZK1IP1	820
TAL1	1104
STIL	68
CMPK1	4346
LINC01389	18
FOXE3	0
FOXD2-AS1	49
FOXD2	28
LINC01738	2
TRABD2B	164
LINC02794	8
SKINT1L	18
SLC5A9	908
SPATA6	574
AGBL4	15
BEND5	204
ELAVL4	7
DMRTA2	1
LOC105378714	1
FAF1	1060
FAF1-AS1	7
CDKN2C	377
LINC01562	3
RNF11	3166
TTC39A	573
TTC39A-AS1	18
EPS15	3091
EPS15-AS1	9
CALR4P	0
OSBPL9	3198
NRDC	3159
105378721	280
MIR761	12
RAB3B	9
TXNDC12	2153
KTI12	101
BTF3L4	1208
ZFYVE9	1175
CC2D1B	2042
ORC1	42
PRPF38A	1436
TUT4	1029
GPX7	315
SHISAL2A	39
COA7	260
ZYG11B	1031
ZYG11A	7
ECHDC2	3877
SCP2	4248
PODN	2589
SLC1A7	250
CPT2	626
CZIB	1467
MAGOH	979
LOC100507564	15
LRP8	214
LOC105378728	9
LOC105378726	9
LOC105378731	1
105378730	2
LINC02812	19
GLIS1	7
NDC1	434
YIPF1	714
DIO1	21
HSPB11	448
LRRC42	561
LDLRAD1	282
TMEM59	8994
TCEANC2	401
CDCP2	12
CYB5RL	286
MRPL37	1128
SSBP3	2013
SSBP3-AS1	23
ACOT11	107
FAM151A	24
MROH7-TTC4	347
MROH7	93
TTC4	259
PARS2	53
TTC22	207
LEXM	32
DHCR24	15043
DHCR24-DT	22
TMEM61	59
BSND	10
PCSK9	957
USP24	2015
LOC100507634	14
LINC01767	4
PLPP3	5910
PRKAA2	154
FYB2	105
C8A	6
C8B	48
105378745	9
LOC112267900	134
DAB1	79
LOC107984960	20
OMA1	500
TACSTD2	7743
MYSM1	1392
LOC112268263	25
LOC105378751	58
JUN	70599
LINC01135	13
LOC101926907	158
LINC02777	49
LINC01358	21
FGGY-DT	8
FGGY	293
LOC101926944	24
LOC105378758	2
HOOK1	304
CYP2J2	59
C1orf87	84
LINC01748	3
LOC101926964	6
LOC105378764	1
NFIA-AS2	13
NFIA	1671
NFIA-AS1	0
LOC107984964	1
MGC34796	0
TM2D1	859
PATJ	1558
LOC107984965	2
L1TD1	79
KANK4	211
USP1	1064
DOCK7	685
ANGPTL3	6
ATG4C	515
LINC00466	0
FOXD3-AS1	0
FOXD3	7
ALG6	374
ITGB3BP	231
LOC102724319	3
EFCAB7	278
DLEU2L	16
PGM1	1940
ROR1	469
ROR1-AS1	5
LOC105378773	1
UBE2U	1
LOC107984966	13
CACHD1	976
RAVER2	1273
JAK1	5176
LINC01359	34
MIR3671	4
AK4	148
DNAJC6	88
LOC102724416	0
LEPR	3261
LEPROT	4533
PDE4B	2408
LOC105378776	24
SGIP1	680
DYNLT5	121
DNAI4	220
MIER1	1789
SLC35D1	619
C1orf141	0
IL23R	11
IL12RB2	96
105378779	9
SERBP1	6017
GADD45A	4702
GNG12	2720
LOC105378781	0
GNG12-AS1	111
DIRAS3	179
WLS	2198
RPE65	0
DEPDC1	31
LRRC7	15
LRRC40	692
SRSF11	5735
ANKRD13C	799
HHLA3	152
HHLA3-AS1	5
CTH	334
PTGER3	47
ZRANB2-AS1	208
ZRANB2	2883
MIR186	15
ZRANB2-AS2	6
LOC105378795	2
NEGR1	516
LOC105378797	2
LOC105378798	0
LRRIQ3	3
FPGT-TNNI3K	64
FPGT	360
TNNI3K	34
105378805	0
ERICH3	189
ERICH3-AS1	5
CRYZ	997
TYW3	682
LHX8	1
SLC44A5	7
ACADM	1385
DLSTP1	45
RABGGTB	1680
SNORD45C	3
SNORD45A	10
SNORD45B	31
MSH4	9
ST6GALNAC3	373
LOC105378807	7
ST6GALNAC5	838
PIGK	1083
LOC105378808	2
AK5	7
ZZZ3	960
USP33	2110
MIGA1	782
NEXN-AS1	29
NEXN	1652
FUBP1	2078
DNAJB4	2324
GIPC2	423
LOC107984997	8
MGC27382	69
PTGFR	251
IFI44L	1748
IFI44	2761
ADGRL4	1498
LOC107984998	0
LOC105378810	0
LINC01781	7
ADGRL2	5025
LOC101927434	1
LINC01361	0
107985037	0
LOC105378816	2
LINC01725	3
LOC101927560	2
107985041	7
TTLL7	613
PRKACB	1200
107985046	0
SAMD13	29
UOX	2
DNASE2B	32
RPF1	1058
GNG5	2557
SPATA1	143
CTBS	915
LOC105378819	27
LINC01461	1
SSX2IP	286
LOC102724892	2
LPAR3	82
MCOLN2	812
MCOLN3	639
DNAI3	95
SYDE2	483
C1orf52	1102
BCL10	1019
LOC646626	67
DDAH1	1489
107985054	6
CCN1	18970
LOC107985057	2
LOC112268231	2
ZNHIT6	622
COL24A1	43
LINC02795	16
LOC105378825	11
ODF2L	1552
MIR7856	4
CLCA2	21
CLCA1	0
LOC105378827	2
CLCA4	2
CLCA4-AS1	50
CLCA3P	0
SH3GLB1	3796
SELENOF	4892
HS2ST1	875
LINC01140	401
LMO4	2385
LOC105378833	17
LOC105378839	17
PKN2-AS1	8
PKN2	1958
GTF2B	1444
KYAT3	756
RBMXL1	974
GBP3	2743
LOC105378841	87
GBP1	9435
GBP2	5404
LOC112268267	1175
LOC105378842	17
GBP7	39
GBP4	10899
LOC107985076	9
GBP5	3147
GBP6	26
GBP1P1	325
LOC105378844	1
LRRC8B	557
LRRC8C	1202
LRRC8C-DT	23
LOC107985743	7
101927952	19
LOC107985744	8
LOC101927975	16
LRRC8D	430
GEMIN8P4	23
ZNF326	992
LOC105378849	0
LOC107985088	2
LINC02609	82
LINC02788	1
ZNF644	1086
HFM1	20
CDC7	387
LOC102723436	9
TGFBR3	3313
BRDT	0
EPHX4	18
SETSIP	4
BTBD8	9
23285	155
C1orf146	5
GLMN	265
RPAP2	501
GFI1	293
EVI5	956
RPL5	21813
DIPK1A	296
SNORD21	26
SNORA66	25
MTF2	841
TMED5	2361
CCDC18	236
LOC107985521	5
CCDC18-AS1	676
DR1	1815
FNBP1L	1537
BCAR3	1075
BCAR3-AS1	64
LOC102723480	2
723788	14
TRR-TCT1-1	1
DNTTIP2	1750
GCLM	590
ABCA4	24
LOC105378858	1
ARHGAP29	3975
ARHGAP29-AS1	7
105378859	8
ABCD3	1483
F3	3203
LOC105378861	2
SLC44A3-AS1	41
105378860	0
SLC44A3	479
CNN3	6245
105378862	46
CNN3-DT	158
ALG14	260
LOC105378863	1
TLCD4	330
TLCD4-RWDD3	92
LOC101928118	16
RWDD3	381
PTBP2	804
DPYD	2315
DPYD-AS1	95
LOC105378867	11
MIR137HG	0
SNX7	537
PLPPR5	2
PLPPR4	90
LINC01708	0
PALMD	1569
FRRS1	372
AGL	753
SLC35A3	1521
MFSD14A	1748
SASS6	571
TRMT13	552
LRRC39	158
DBT	953
RTCA-AS1	14
RTCA	1046
CDC14A	688
LOC105379827	2
GPR88	11
VCAM1	3085
EXTL2	504
SLC30A7	714
DPH5	1194
LOC102606465	215
LOC101928334	16
LOC101928370	84
S1PR1	4225
COL11A1	8
LOC101928436	0
RNPC3	387
AMY2B	1062
ACTG1P4	24
AMY2A	71
AMY1A	153
AMY1B	79
LOC105378878	1
AMY1C	139
LOC100129138	0
PRMT6	234
NTNG1	515
VAV3	589
LINC02785	19
SLC25A24	1455
NBPF4	1
NBPF6	1
FAM102B	1127
HENMT1	226
LOC105378890	2
PRPF38B	1886
STXBP3	1720
LOC105378891	2
AKNAD1	12
GPSM2	762
CLCC1	833
WDR47	687
TAF13	418
TMEM167B-DT	3
TMEM167B	2022
SCARNA2	42
C1orf194	123
ELAPOR1	408
SARS1	4826
CELSR2	379
PSRC1	160
MYBPHL	48
SORT1	3763
PSMA5	2026
SYPL2	35
ATXN7L2	231
CYB561D1	530
AMIGO1	345
GNAI3	2732
GNAT2	9
AMPD2	1887
GSTM4	412
GSTM2	1350
GSTM1	196
GSTM5	516
GSTM3	1037
EPS8L3	3
CSF1	4326
AHCYL1	3567
STRIP1	1105
ALX3	150
UBL4B	2
SLC6A17	8
LINC02586	18
KCNC4	754
RBM15-AS1	17
RBM15	357
SLC16A4	680
LAMTOR5	1690
LAMTOR5-AS1	5
PROK1	4
CYMP	5
CYMP-AS1	2
KCNA10	5
KCNA2	19
LOC107985174	18
KCNA3	779
LOC105378901	0
CD53	4316
LRIF1	320
DRAM2	1524
CEPT1	1547
DENND2D	1048
107985180	4
CHI3L2	2898
CHIAP2	361
CHIA	130
PIFO	444
OVGP1	143
WDR77	681
ATP5PB	3206
C1orf162	1944
TMIGD3	92
ADORA3	142
RAP1A	4071
LINC01160	43
LOC107985184	79
INKA2	539
INKA2-AS1	9
LOC101928718	7
DDX20	443
KCND3	122
LINC01750	20
LINC02884	133
CTTNBP2NL	1510
WNT2B	592
ST7L	494
CAPZA1	4407
MOV10	4453
RHOC	4097
PPM1J	42
TAFA3	1
LINC01356	6
LINC01357	3
SLC16A1	436
AKR7A2P1	3
SLC16A1-AS1	25
LOC107985189	3
LRIG2-DT	25
LRIG2	912
LOC643441	74
MAGI3	1345
PHTF1	527
RSBN1	819
AP4B1-AS1	245
PTPN22	764
BCL2L15	49
AP4B1	779
DCLRE1B	354
HIPK1-AS1	7
HIPK1	3292
OLFML3	2484
SYT6	0
TRIM33	1569
BCAS2	1056
LOC105378914	5
DENND2C	297
AMPD1	96
NRAS	1639
CSDE1	17166
SIKE1	734
TSHB	14
TSPAN2	445
LINC01765	35
NGF	47
112268287	0
VANGL1	389
CASQ2	313
NHLH2	9
LINC01649	7
LOC101928977	2
SLC22A15	377
MAB21L3	5
LINC01779	1
ATP1A1	17793
ATP1A1-AS1	3583
LINC01762	5
LOC112268235	96
CD58	834
LOC105378925	8
IGSF3	1006
LOC105378924	8
CD2	1437
PTGFRN	407
CD101	449
LOC101929099	47
TTF2	314
TRIM45	168
VTCN1	7
MAN1A2	1176
TENT5C	2059
LOC105378929	0
GDAP2	544
WDR3	530
SPAG17	166
TBX15	32
LOC105378933	0
WARS2	308
WARS2-IT1	2
WARS2-AS1	173
LOC107985192	16
HSD3B2	1
LOC105378935	4
HSD3BP4	19
LINC00622	105
ZNF697	278
PHGDH	577
105378936	13
HMGCS2	46
REG4	0
NOTCH2	2928
SEC22B	2575
107985522	19
105378941	5
105378954	204
LOC101929788	0
NBPF8	1048
107985523	10
PFN1P2	65
PDE4DIPP2	714
LOC107985524	62
NOTCH2NLR	55
NBPF26	970
RNVU1-19	29
LINC00623	447
LOC100996720	56
RNVU1-4	11
TRN-GTT11-1	9
LOC105369199	2
PDE4DIPP4	2
H3P4	23
FCGR1B	281
LOC100996318	25
H2BP1	6
FAM72B	41
SRGAP2C	909
LOC107985193	2
LINC02798	4
EMBP1	43
LINC01691	7
LOC105371175	21
LOC107985200	10
LOC107985201	3
LOC105369140	3
PDE4DIPP3	10
H2BP2	39
FCGR1CP	290
H3-2	57
FAM72C	71
SRGAP2D	289
LOC105371206	31
LINC02802	29
105373467	11
NBPF15	1310
LOC105371211	0
LSP1P5	42
LOC105371216	29
SRGAP2B	885
LOC107985595	4
FAM72D	90
LOC101929805	10
LINC01145	456
LOC100996740	158
RNVU1-14	27
NBPF20	355
LOC105371312	31
NBPF25P	414
GPR89A	448
PDZK1	34
CD160	70
RNF115	1454
POLR3C	785
NUDT17	277
PIAS3	1089
ANKRD35	193
LOC107985593	8
ITGA10	714
PEX11B	775
GNRHR2	230
RBM8A	2505
LIX1L-AS1	494
LIX1L	1522
POLR3GL	1273
ANKRD34A	46
TXNIP	25583
HJV	0
RNVU1-6	8
LINC01719	10
NBPF10	1364
NOTCH2NLA	614
LOC105371254	5
NUDT4P2	251
SEC22B4P	237
PPIAL4H	4
LOC112268274	9
LOC100996756	53
LOC105371235	0
107985591	0
HYDIN2	52
NBPF12	1247
LOC728989	12
105371231	1
PRKAB2	725
CHD1L	1074
PDIA3P1	440
FMO5	1508
LINC00624	0
BCL9	431
ACP6	393
GJA5	3530
GPR89B	453
PDZK1P1	11
LINC02804	39
PDE4DIPP1	9
NBPF11	756
LOC105371227	3
LOC101927468	7
LINC02806	3
LOC105371225	1
PDE4DIPP6	40
RNVU1-3	5
107985525	6
LINC01138	275
LOC105371224	118
NBPF14	1658
NOTCH2NLB	368
LOC105371223	4
NUDT4B	393
SEC22B3P	84
PDE4DIP	1830
LOC112268272	215
NBPF9	613
LOC101929790	1
LOC653513	262
SEC22B2P	110
NOTCH2NLC	507
NBPF19	1531
PPIAL4C	4
LINC00869	422
112268236	32
LOC644634	73
PDE4DIPP7	27
LOC105371406	20
FCGR1A	891
H2BC18	91
112268237	4
H3C13	5
H4C14	59
H3C14	3
H2AC18	397
H2BC20P	22
H2AC19	399
H3C15	2
112268238	84
H4C15	45
H2BC21	461
H2AC20	29
H2AC21	1
