GeneID,Intensity.LUAD_phos_08T
PRKCA,273090910
JUNB,262853310
GJA1,0
UBTF,128585355
JUND,0
ATF7,253000910
PRKACA,126482355
PRKACA;PRKACG;PRKACB,0
DES,259684930
PTPN2,0
CTPS1,401398965
PFKL,0
IGFBP3,128057855
SPI1,0
TCP1,258103910
PTPN1,258196610
ARF4,125718845
PTPRA,0
NELFE,398545865
LAG3,0
PGAM1,0
PGAM1;PGAM4,125249585
RCC1,177582455
SDC1,126365155
LIG1,380485665
XRCC1,693735440
PAM,0
MYL12A;MYL12B;MYL9,0
PLCG1,0
NCL,976758186
ELK1,0
TRIM21,0
TFEB,126482955
TFE3,379893985
SLC9A1,422191665
ITIH2,0
NFKB1,0
NCF2,0
TYMP,0
ATP2B1,259535910
ATP2B1;ATP2B2,128146455
EIF2S2,268060480
CD33,132001155
TPSB2;TPSAB1;TPSD1,0
CD22,0
RAB4A,0
RAB6A,0
MX2,0
LMNB1,444783565
LMNB1;LMNB2,159002455
HOXA5,0
BCL3,0
CAST,1073868042
PTMS,0
CDK11B,0
CDK11B;CDK11A,755296016
CSRP1,134262955
FLNA;FLNC,126467555
NF1,256079410
MAOA,126228255
S1PR1,0
TNFAIP3,0
TAF1,126202355
C5AR1,320301910
TBXA2R,126926355
MSR1,126043255
VDAC1,148070455
ERBB3,259182410
TGM2,133455055
OSBP,1176786622
FBL,127218555
CDH3,0
PAICS,0
SCP2,378497865
UBA1,0
ENPP1,129031655
FGFR4,125625765
HIST1H1T,0
HNRNPA2B1,257713910
RFX1,127672455
CBL,0
PRKACB,0
MRC1,0
FBLN1,131732455
TCEA1,276141910
SFPQ,0
KEL,0
HRC,765708311
RPS3,339730455
PTPRG,0
PTPRZ1,0
SP100,1325641297
MCC,0
NFYA,129403855
CFL1,266271910
EIF4B,513278920
ATP2B4,0
PAX7,0
EEF1B2,346990910
AKAP5,0
IGFBP5,0
PRKCH,130605855
TNC,396672910
POLR2A,258861510
APC,382556965
ADRBK1,126997655
PTAFR,0
F2R,0
MCM3,398080065
BRD2,254514510
FAS,133992255
YY1,137638455
DNAJB1;DNAJB4,0
DNAJB2,0
ATP5A1,0
PSMA3,0
MSN,252977400
PTPN3,0
DNMT1,126358655
U2AF2,387544910
RPL13,0
PTBP1,0
ZFP36,0
PLN,129304655
IL3RA,0
STOM,256860840
MAPK3,127091855
MARK3,125491085
MARK3;MARK2;MARK4;MARK1,131402455
ARNT,0
RPA1,0
DCK,0
CAD,255547090
CALR,126280455
PDE4A,0
MAP4,1347076997
PIK3R1,0
PSMA5,0
HLA-DMB,0
CHAT,0
TEAD1,0
SMARCA1,128894555
MAPK1,262726910
ERCC5,387335565
GRN,0
PTPRM,0
EPHA2,0
EPHB2,0
PTPN6,0
SHC1,127298555
ARID4A,125743415
KDM5A,130782455
TKT,0
NOS3,255984510
LMOD1,264036010
OAS2,0
MARCKS,1064754631
AQP1,139319455
PRDX6,0
PEBP1,126812355
FCER1G,137976455
CDC25B,0
NKTR,390187065
NMT1,280792210
HLA-F,129649855
LRPAP1,128904055
ADSL,132422555
CLIP1,0
CLIP1;CLIP2,0
PRKAR1B,0
PRKAR2B,170672455
RRM2,0
SDC4,0
HIVEP2,0
SLC6A4,126486355
AKT1,0
AKT1;AKT2;AKT3,0
AKT2,126361355
HNRNPH3,0
HNRNPH1,127127055
HNRNPH1;HNRNPF,0
HNRNPH1;HNRNPH2,273280455
STIP1,0
S100A11,136949455
VIPR1,0
CCR1,272485010
PYCR1,0
SLC8A1,0
ELF1,145069455
ICAM3,0
ACSL1,0
KIF5B,0
CSTF2,0
ABCC1,264708940
SDC2,0
EVI2B,125449965
EPHX2,0
HSPA4,125667475
CTNNA1,904096280
CTNNA1;CTNNA2,715771820
CTNNB1,594008300
BMI1,0
NF2,0
RDX,0
RFC1,0
GTF2F1,0
SPR,0
HRH1,0
PTGER4,0
THBS2,0
FBN1,221143455
IRS1,126640955
MYH10,1155909352
MYH10;MYH11,0
COPB2,321427910
ADD1,1098197286
ADD1;ADD2;ADD3,127490655
BSG,127314155
NUP214,648725276
HNF1B,0
SOX5,0
SOX5;SOX6,0
SLC16A2,255000760
GJA5,128495455
MAP2K2,479060265
MAP2K2;MAP2K1,0
CPOX,125841595
RPL4,0
PGM1,0
ACVR1B,0
GNL1,149973455
ACVRL1,129376655
TGFBR2,255569110
HPCAL1;HPCA;NCALD,0
ZEB1,254390510
TAGLN2,167942455
TALDO1,0
RBMX,139542455
RBMX;RBMXL1,222725455
COIL,263453910
EIF4A3,0
COL18A1,0
CAPG,125303535
CAP2,0
IL6ST,128269755
TXLNA,0
PSMB10,0
PBX2,0
MLH1,127933955
STAT3,149765455
USP8,135588455
PEX19,126701555
MDH1,0
ETV3,0
CASR,0
BCL6,126115955
CETN2,182397455
ETV6,416239765
NAA10,0
KDM5C,129493955
PPP1R2,0
PPP1R2;PPP1R2P3,286830910
MAP3K8,0
SLC19A1,125880705
PRKCI,0
ELK3,0
TMPO,405603538
STAT1,128697055
STAT5A;STAT5B,127700955
ARHGAP25,126935755
MTOR,134157555
PI4KA,0
EPS15,553062320
CASP2,0
RPS27,126334655
ABL2,125890435
FRK,0
HELZ,0
RBM34,0
WAS,0
HTT,134647655
SLC1A1,0
SLC1A4,0
MCAM,128401555
DCC,0
MATR3,1228951231
GRK6;GRK5,127962355
GPD2,125288135
SSR1,0
RANBP1,0
PSMC4,0
NKX2-1,180379455
VDAC2,135447455
CBX5,126536855
USP5,0
MAP2K4,0
MKI67,0
PHKA2,125705765
PHKA1,0
NOP2,126137155
ATRX,1341599052
CRK,0
BAG6,694066976
NSF,125124405
MAP2K3,0
MAP2K3;MAP2K6,0
RPS10;RPS10P5,0
NEDD4,0
YAP1,267570710
UTRN,134626155
IQGAP1,266252110
PLA2G4A,1026514276
RAP1GAP,125803845
CAPZA2,128165155
CAPZB,0
SCTR,0
ZFP36L2,503159070
LIMS1,0
LEPR,0
RFX2,0
RFX5,127651655
ARCN1,0
IFNAR2,253544310
TRAPPC10,0
PRRC2A,637975176
GSS,126777255
PTDSS1,263528110
CSNK1D,125581565
CD97,130931755
MARCKSL1,259819740
PXN,389612805
NR2C2,0
SLC11A1,0
NASP,407510765
FMO5,0
FASN,137464455
FNTA,0
FNTB,0
CCT3,0
ARRB1,156120455
CYB561,0
CENPA,130431255
CENPF,0
PCYT1A,281592910
PCYT1A;PCYT1B,0
HARS2,134807055
MCM2,277179910
YLPM1,127359455
RBM25,388226865
NUMB,125617405
CLK1,127678155
CLK1;CLK4,127779655
CLK2,130612555
CLK3,511416420
PSEN1,0
EIF2B2,0
NUP153,699518446
RANBP2,1378975452
RANBP2;RGPD4,126472155
RANBP2;RGPD4;RGPD3,132305155
RGS19,0
RGS3,256252510
PSEN2,384740225
TSC2,127156155
GSK3A;GSK3B,138230455
GSK3B,126441855
TAF6,131983655
NT5C2,0
SEPHS1,0
SEPP1,0
GMPS,0
LIG3,262328440
MRE11A,256223110
GNG10,127823655
EMD,143213455
SLC26A2,0
SERPINH1,125935155
PDLIM4,186347455
PEX5,0
ERF,0
VASP,131946455
DNM2,0
CDK7,0
HLCS,126705655
CDK9,0
LRBA,260654610
BCAM,0
CCT8,0
PAPOLA,0
FXR1,0
FXR2,263006110
RAB7A,136658455
RAB9A,0
RAB27A,0
SCNN1B,0
PLCD1,139269455
DAP,0
MMP15,0
NOVA1,0
ZNF84,0
SMARCA2,414956465
SMARCA4,649541676
BCAP31,0
P2RX1,0
TPMT,131318955
RENBP,0
MECP2,245780455
HCFC1,523580920
CAV2,556306120
ALDH3A2,0
HSD17B4,125523225
GPM6A,0
KCNQ1,0
CLCN7,0
VAMP7,0
RPS6KA3,260534610
RPS6KA3;RPS6KA6;RPS6KA1,261007710
PRELP,0
CCNH,0
MNAT1,0
NEK4,0
HNRNPA3,127088855
PGD,0
HNRNPM,266510910
KPNA2,0
NCBP2,0
JAK3,0
ARHGDIA,0
SLC7A2,0
AGFG1,128369955
HNRNPF,125487915
STAT2,0
MSH6,525113420
KIF11,0
VAV2,0
RBM5,394080665
EFNB2,0
DGKQ,0
CAPZA1,126742855
HMGA2,0
CRIP2,0
NUP98,969178686
BLVRA,0
SLC25A1,0
DAPK1,0
ARFIP2,0
ARFIP1,126722555
ACLY,305054910
MVD,0
COPA,130294755
RCAN1;RCAN3,0
SMTN,0
SLC16A1,126759955
IST1,127658555
SUB1,252987010
CLNS1A,214771455
HIRA,0
ATXN3,0
ATXN1,255352300
ATN1,125436835
TERF1,0
PMS2,0
USP14,126772055
PRKAA2,0
PRKAA2;PRKAA1,130368955
RAD23A,0
RAD23B,163160455
EPHB4,0
AK2,125500625
NAPA,0
AIF1,143846455
EIF5,254862510
SLC12A2,129992455
PSMD4,0
VCP,125802085
MFAP1,1121601586
AQP4,379412065
NCKAP1L,0
MLLT4,701453076
MLLT6,125791925
ELL,0
BRPF1,253637910
NAP1L1,0
ADAR,391077645
LAMB2,0
CDH6,0
CDH11,265712210
FOXA1,278159910
TPD52,126983155
PKNOX1,0
HNRNPH2,0
EIF3B,0
FCGRT,126024955
MARS,0
AP1S2,0
HDAC4,383914365
CLDN12,0
CLDN18,253176410
BCAR1,0
STX17,125979555
SIK1;LOC102724428,0
RWDD2B,0
UBASH3A,0
WDR4,128954655
TBX4,125452875
EVC,0
KLF3,0
RAB38,0
CORO7,254499890
CLDN2,0
NUP107,125994855
SNX16,0
EEFSEC,0
SESN2,0
EPPK1,431044065
MLF1,130439155
FAM3B,0
EVA1C,0
GNG2,0
TPI1,155764455
SEC61B,171807455
PTEN,0
ACTB,0
ACTB;ACTA2;ACTG2;ACTG1;ACTC1;ACTA1,128154755
ACTB;ACTG1,0
ACTB;ACTG1;POTEE,0
RPS20,0
DSTN,258721710
RAB8A,255028740
RAB4B,0
RAB2A;RAB2B,0
CXCR4,127401255
RAB14,0
ZC3H6,0
ACTR2,0
RAP1B;RAP1A,125864015
MAX,261276010
RPS3A,0
MAGOH;MAGOHB,0
SEC61A1,255455810
STXBP1,0
COPZ1,0
UFM1,507319020
AP1S1,125962545
HNRNPK,337207910
RRAS2,286219010
RPS8,0
YWHAE,134294155
RPS29,0
TMSB4X,130227055
SELT,0
RAB11A,0
RAB11A;RAB11B,0
CNBP,0
ACTA2;ACTG2;ACTC1;ACTA1,125444545
RPS6,153772455
HIST1H4A,137676455
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BO;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST3H2BB;HIST1H2BA;HIST1H2BN,0
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST1H2BN,0
RAB1A,0
RAN,0
GNB1,0
GNB2;GNB4,0
UBA52;RPS27A;UBB;UBC,253455510
TRA2B,1542017731
TRA2B;TRA2A,739120910
AP2B1,0
VAMP2;VAMP1;VAMP3,149066455
VAMP2;VAMP3,0
GNAS,0
YWHAZ,128997255
SUMO1,185845455
SKP1,131923055
GNG5,257611270
TMSB10,0
YBX1,282157110
CSNK2B,0
TPM4,0
TUBA1B;TUBA4A,0
