GeneID,Intensity.LUAD_phos_06T
PPP3CB,108132749
NCK1,259197798
GCFC2,506917797
HIST1H1B,1040344148
HIST1H1D,421186898
HIST1H1C,360914898
POR,0
EPB42,0
MGMT,117765449
ATP2A2,141070449
STMN1,328378647
STMN1;STMN2,0
YBX3,0
YBX3;YBX1;YBX2,0
ZNF22,141505449
ZKSCAN1,231392698
ZSCAN20,0
HMGA1,421633047
TMEM11,0
IFNAR1,107931249
PRKCA,357729898
JUNB,224155298
GJA1,116361449
UBTF,110002349
JUND,0
ATF7,0
PRKACA,127238449
PRKACA;PRKACG;PRKACB,0
DES,106145149
PTPN2,109344749
CTPS1,309322898
PFKL,105255079
IGFBP3,123591449
SPI1,0
TCP1,225410778
PTPN1,333335347
ARF4,106319649
PTPRA,0
NELFE,374536447
LAG3,106301849
PGAM1,222312998
PGAM1;PGAM4,108291149
RCC1,234041449
SDC1,214486698
LIG1,580687446
XRCC1,1230809697
PAM,107039549
MYL12A;MYL12B;MYL9,129355449
PLCG1,106350149
NCL,941266995
ELK1,0
TRIM21,106025949
TFEB,110612549
TFE3,133044449
SLC9A1,623437646
ITIH2,0
NFKB1,105940449
NCF2,0
TYMP,128516449
ATP2B1,123176449
ATP2B1;ATP2B2,118678449
EIF2S2,408271847
CD33,135725449
TPSB2;TPSAB1;TPSD1,0
CD22,0
RAB4A,0
RAB6A,0
MX2,0
LMNB1,112150049
LMNB1;LMNB2,169075449
HOXA5,0
BCL3,0
CAST,1018842694
PTMS,219372298
CDK11B,151547449
CDK11B;CDK11A,1162964396
CSRP1,127924449
FLNA;FLNC,0
NF1,353137147
MAOA,0
S1PR1,0
TNFAIP3,0
TAF1,108931149
C5AR1,131970449
TBXA2R,106485049
MSR1,230243598
VDAC1,155698449
ERBB3,115154449
TGM2,106389249
OSBP,1044599945
FBL,106529949
CDH3,105928949
PAICS,107855449
SCP2,0
UBA1,0
ENPP1,0
FGFR4,0
HIST1H1T,0
HNRNPA2B1,113169849
RFX1,108352449
CBL,105785749
PRKACB,120066449
MRC1,0
FBLN1,119593449
TCEA1,367886898
SFPQ,0
KEL,0
HRC,0
RPS3,373131449
PTPRG,0
PTPRZ1,0
SP100,2089574393
MCC,0
NFYA,0
CFL1,139872449
EIF4B,236572998
ATP2B4,106077249
PAX7,0
EEF1B2,643287547
AKAP5,0
IGFBP5,0
PRKCH,218350698
TNC,1201848248
POLR2A,526007797
APC,114328549
ADRBK1,108031449
PTAFR,0
F2R,0
MCM3,739989346
BRD2,217472098
FAS,110981649
YY1,149701449
DNAJB1;DNAJB4,0
DNAJB2,0
ATP5A1,0
PSMA3,105794449
MSN,220439398
PTPN3,0
DNMT1,0
U2AF2,456118898
RPL13,0
PTBP1,0
ZFP36,0
PLN,133951449
IL3RA,0
STOM,0
MAPK3,224133298
MARK3,105755049
MARK3;MARK2;MARK4;MARK1,117183449
ARNT,0
RPA1,0
DCK,108127049
CAD,228959998
CALR,0
PDE4A,0
MAP4,1831440994
PIK3R1,107434549
PSMA5,0
HLA-DMB,0
CHAT,0
TEAD1,105978149
SMARCA1,0
MAPK1,226359798
ERCC5,485623497
GRN,105289359
PTPRM,0
EPHA2,0
EPHB2,110460149
PTPN6,106816249
SHC1,108134349
ARID4A,111007849
KDM5A,106696749
TKT,109536249
NOS3,106682449
LMOD1,216032898
OAS2,0
MARCKS,1111439094
AQP1,150324449
PRDX6,0
PEBP1,261361898
FCER1G,205631449
CDC25B,105196889
NKTR,236061098
NMT1,245197098
HLA-F,112326349
LRPAP1,0
ADSL,132277449
CLIP1,0
CLIP1;CLIP2,118124449
PRKAR1B,107284449
PRKAR2B,793984347
RRM2,0
SDC4,0
HIVEP2,108252449
SLC6A4,0
AKT1,0
AKT1;AKT2;AKT3,0
AKT2,230554898
HNRNPH3,0
HNRNPH1,0
HNRNPH1;HNRNPF,0
HNRNPH1;HNRNPH2,303591449
STIP1,105562499
S100A11,117520449
VIPR1,0
CCR1,318378898
PYCR1,0
SLC8A1,0
ELF1,162861449
ICAM3,0
ACSL1,0
KIF5B,133604449
CSTF2,0
ABCC1,228700998
SDC2,0
EVI2B,350117047
EPHX2,0
HSPA4,107098149
CTNNA1,919922347
CTNNA1;CTNNA2,799158797
CTNNB1,440705047
BMI1,0
NF2,105556809
RDX,0
RFC1,0
GTF2F1,1108826794
SPR,106753749
HRH1,0
PTGER4,0
THBS2,0
FBN1,388591449
IRS1,536325626
MYH10,1295438693
MYH10;MYH11,0
COPB2,563774898
ADD1,383676247
ADD1;ADD2;ADD3,113364349
BSG,115758449
NUP214,623187246
HNF1B,0
SOX5,0
SOX5;SOX6,106626049
SLC16A2,108781749
GJA5,0
MAP2K2,366901047
MAP2K2;MAP2K1,0
CPOX,108166849
RPL4,107634849
PGM1,155975449
ACVR1B,0
GNL1,265141449
ACVRL1,106061149
TGFBR2,111215949
HPCAL1;HPCA;NCALD,0
ZEB1,221225898
TAGLN2,632421449
TALDO1,0
RBMX,150958449
RBMX;RBMXL1,382531449
COIL,226545898
EIF4A3,0
COL18A1,0
CAPG,107300249
CAP2,0
IL6ST,0
TXLNA,120244449
PSMB10,0
PBX2,0
MLH1,0
STAT3,360422998
USP8,173231449
PEX19,0
MDH1,105032709
ETV3,0
CASR,0
BCL6,321857047
CETN2,205641449
ETV6,606277797
NAA10,111978449
KDM5C,341386447
PPP1R2,106607649
PPP1R2;PPP1R2P3,314494898
MAP3K8,0
SLC19A1,0
PRKCI,0
ELK3,107657449
TMPO,832455587
STAT1,230707998
STAT5A;STAT5B,110860949
ARHGAP25,106922749
MTOR,241885098
PI4KA,0
EPS15,536422697
CASP2,0
RPS27,108266649
ABL2,113009649
FRK,108275049
HELZ,213615598
RBM34,0
WAS,0
HTT,491090497
SLC1A1,0
SLC1A4,108616649
MCAM,0
DCC,0
MATR3,1209538096
GRK6;GRK5,0
GPD2,106094449
SSR1,115290449
RANBP1,0
PSMC4,0
NKX2-1,303521449
VDAC2,0
CBX5,112882449
USP5,0
MAP2K4,106459149
MKI67,0
PHKA2,117103449
PHKA1,106117649
NOP2,0
ATRX,2030668639
CRK,0
BAG6,710238797
NSF,212034768
MAP2K3,0
MAP2K3;MAP2K6,0
RPS10;RPS10P5,0
NEDD4,0
YAP1,280251798
UTRN,221159398
IQGAP1,226031998
PLA2G4A,856756246
RAP1GAP,325030447
CAPZA2,112339149
CAPZB,237786998
SCTR,0
ZFP36L2,107504249
LIMS1,0
LEPR,0
RFX2,0
RFX5,227119808
ARCN1,0
IFNAR2,213978198
TRAPPC10,107370949
PRRC2A,892188194
GSS,0
PTDSS1,116460449
CSNK1D,0
CD97,111966049
MARCKSL1,460369597
PXN,703876945
NR2C2,217153898
SLC11A1,0
NASP,404810347
FMO5,0
FASN,343809347
FNTA,108826449
FNTB,0
CCT3,110345549
ARRB1,181251449
CYB561,0
CENPA,315450898
CENPF,0
PCYT1A,272872898
PCYT1A;PCYT1B,0
HARS2,127788449
MCM2,824993346
YLPM1,110713249
RBM25,558921347
NUMB,0
CLK1,119335449
CLK1;CLK4,0
CLK2,108505749
CLK3,279208898
PSEN1,119620449
EIF2B2,0
NUP153,925180365
RANBP2,1173369144
RANBP2;RGPD4,0
RANBP2;RGPD4;RGPD3,121601449
RGS19,221540098
RGS3,225172898
PSEN2,129595449
TSC2,107072449
GSK3A;GSK3B,160303449
GSK3B,0
TAF6,113129449
NT5C2,0
SEPHS1,0
SEPP1,0
GMPS,111407449
LIG3,221343598
MRE11A,240109998
GNG10,231931198
EMD,331158047
SLC26A2,0
SERPINH1,106337549
PDLIM4,748776647
PEX5,0
ERF,0
VASP,141133449
DNM2,0
CDK7,130984449
HLCS,109907049
CDK9,108814949
LRBA,381683347
BCAM,106067449
CCT8,113507849
PAPOLA,122608449
FXR1,115381449
FXR2,402687047
RAB7A,113305549
RAB9A,0
RAB27A,0
SCNN1B,0
PLCD1,137415449
DAP,114772449
MMP15,110766349
NOVA1,107081549
ZNF84,0
SMARCA2,613134246
SMARCA4,633239646
BCAP31,0
P2RX1,0
TPMT,124745449
RENBP,107220649
MECP2,660991198
HCFC1,340570047
CAV2,107371549
ALDH3A2,0
HSD17B4,116572449
GPM6A,0
KCNQ1,0
CLCN7,274532898
VAMP7,0
RPS6KA3,379859847
RPS6KA3;RPS6KA6;RPS6KA1,153148449
PRELP,0
CCNH,112591849
MNAT1,107174149
NEK4,107109249
HNRNPA3,0
PGD,0
HNRNPM,0
KPNA2,0
NCBP2,0
JAK3,0
ARHGDIA,107583649
SLC7A2,0
AGFG1,106661949
HNRNPF,107166149
STAT2,0
MSH6,969794794
KIF11,0
VAV2,0
RBM5,277017898
EFNB2,0
DGKQ,0
CAPZA1,0
HMGA2,107136449
CRIP2,0
NUP98,1095312224
BLVRA,0
SLC25A1,107130449
DAPK1,109695649
ARFIP2,0
ARFIP1,433700147
ACLY,359814898
MVD,105943149
COPA,0
RCAN1;RCAN3,0
SMTN,105625469
SLC16A1,0
IST1,236338498
SUB1,580668446
CLNS1A,376541449
HIRA,0
ATXN3,0
ATXN1,220633398
ATN1,448046897
TERF1,120898449
PMS2,115695449
USP14,0
PRKAA2,0
PRKAA2;PRKAA1,113552849
RAD23A,346450898
RAD23B,132693449
EPHB4,0
AK2,0
NAPA,106814449
AIF1,346012898
EIF5,0
SLC12A2,373684347
PSMD4,114521749
VCP,107252749
MFAP1,1623502145
AQP4,302610898
NCKAP1L,0
MLLT4,1002923294
MLLT6,214581798
ELL,106600649
BRPF1,0
NAP1L1,0
ADAR,224498198
LAMB2,0
CDH6,112652849
CDH11,239830898
FOXA1,454207898
TPD52,123283449
PKNOX1,0
HNRNPH2,0
EIF3B,0
FCGRT,0
MARS,116415449
AP1S2,0
HDAC4,393385247
CLDN12,107019949
CLDN18,0
BCAR1,0
STX17,115793449
SIK1;LOC102724428,0
RWDD2B,106033149
UBASH3A,0
WDR4,126390449
TBX4,0
EVC,106831749
KLF3,105444109
RAB38,0
CORO7,212692498
CLDN2,0
NUP107,105584309
SNX16,0
EEFSEC,0
SESN2,0
EPPK1,273931449
MLF1,0
FAM3B,111758849
EVA1C,0
GNG2,0
TPI1,321621449
SEC61B,309997198
PTEN,109530749
ACTB,0
ACTB;ACTA2;ACTG2;ACTG1;ACTC1;ACTA1,115489449
ACTB;ACTG1,0
ACTB;ACTG1;POTEE,0
RPS20,0
DSTN,108563549
RAB8A,113781249
RAB4B,0
RAB2A;RAB2B,0
CXCR4,112442949
RAB14,0
ZC3H6,0
ACTR2,108595849
RAP1B;RAP1A,0
MAX,239388898
RPS3A,119101449
MAGOH;MAGOHB,106942649
SEC61A1,117466449
STXBP1,0
COPZ1,0
UFM1,366422347
AP1S1,0
HNRNPK,528659047
RRAS2,110597949
RPS8,214048998
YWHAE,138996449
RPS29,106683749
TMSB4X,145818449
SELT,0
RAB11A,0
RAB11A;RAB11B,0
CNBP,0
ACTA2;ACTG2;ACTC1;ACTA1,0
RPS6,0
HIST1H4A,230671998
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BO;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST3H2BB;HIST1H2BA;HIST1H2BN,108263849
