GeneID,Intensity.LUAD_phos_08N
PFKL,0
IGFBP3,129436007
SPI1,0
TCP1,0
PTPN1,260964175
ARF4,128417857
PTPRA,0
NELFE,396486522
LAG3,0
PGAM1,130240907
PGAM1;PGAM4,128939447
RCC1,174320607
SDC1,129427807
LIG1,129801907
XRCC1,501934252
PAM,0
MYL12A;MYL12B;MYL9,0
PLCG1,0
NCL,270464015
ELK1,0
TRIM21,0
TFEB,129420207
TFE3,131232407
SLC9A1,410839122
ITIH2,0
NFKB1,129062697
NCF2,0
TYMP,0
ATP2B1,133266707
ATP2B1;ATP2B2,0
EIF2S2,141311607
CD33,128655707
TPSB2;TPSAB1;TPSD1,0
CD22,0
RAB4A,0
RAB6A,0
MX2,0
LMNB1,330955815
LMNB1;LMNB2,190091607
HOXA5,0
BCL3,0
CAST,927936953
PTMS,0
CDK11B,0
CDK11B;CDK11A,736268958
CSRP1,128937937
FLNA;FLNC,0
NF1,397159022
MAOA,0
S1PR1,0
TNFAIP3,0
TAF1,0
C5AR1,307852015
TBXA2R,131862707
MSR1,0
VDAC1,139682607
ERBB3,130050707
TGM2,134073907
OSBP,675526498
FBL,0
CDH3,0
PAICS,0
SCP2,0
UBA1,0
ENPP1,0
FGFR4,130727607
HIST1H1T,0
HNRNPA2B1,134955807
RFX1,0
CBL,0
PRKACB,131204807
MRC1,129496507
FBLN1,137771807
TCEA1,130480907
SFPQ,0
KEL,0
HRC,129999507
RPS3,205886607
PTPRG,0
PTPRZ1,0
SP100,954437253
MCC,128922967
NFYA,0
CFL1,161291607
EIF4B,264121615
ATP2B4,0
PAX7,0
EEF1B2,144464607
AKAP5,129969607
IGFBP5,0
PRKCH,141744607
TNC,440986215
POLR2A,704572238
APC,0
ADRBK1,0
PTAFR,0
F2R,0
MCM3,392963852
BRD2,0
FAS,0
YY1,130279907
DNAJB1;DNAJB4,0
DNAJB2,0
ATP5A1,0
PSMA3,0
MSN,128620927
PTPN3,0
DNMT1,0
U2AF2,273100325
RPL13,132243407
PTBP1,0
ZFP36,0
PLN,132706407
IL3RA,0
STOM,130021007
MAPK3,304387215
MARK3,0
MARK3;MARK2;MARK4;MARK1,0
ARNT,0
RPA1,0
DCK,0
CAD,262158115
CALR,0
PDE4A,0
MAP4,1014583546
PIK3R1,0
PSMA5,0
HLA-DMB,0
CHAT,0
TEAD1,0
SMARCA1,0
MAPK1,296771215
ERCC5,393421322
GRN,0
PTPRM,0
EPHA2,0
EPHB2,129898607
PTPN6,0
SHC1,130414807
ARID4A,0
KDM5A,128518357
TKT,388917622
NOS3,134599607
LMOD1,131520407
OAS2,0
MARCKS,951061645
AQP1,154870607
PRDX6,129904107
PEBP1,134831407
FCER1G,133017707
CDC25B,0
NKTR,134497607
NMT1,131605807
HLA-F,0
LRPAP1,0
ADSL,129711207
CLIP1,0
CLIP1;CLIP2,0
PRKAR1B,0
PRKAR2B,228382607
RRM2,0
SDC4,0
HIVEP2,0
SLC6A4,0
AKT1,0
AKT1;AKT2;AKT3,0
AKT2,0
HNRNPH3,0
HNRNPH1,0
HNRNPH1;HNRNPF,0
HNRNPH1;HNRNPH2,260302607
STIP1,0
S100A11,129980607
VIPR1,0
CCR1,291675515
PYCR1,0
SLC8A1,130611307
ELF1,147311607
ICAM3,0
ACSL1,0
KIF5B,0
CSTF2,0
ABCC1,0
SDC2,0
EVI2B,0
EPHX2,0
HSPA4,128685797
CTNNA1,315022315
CTNNA1;CTNNA2,684762430
CTNNB1,484194822
BMI1,0
NF2,0
RDX,128525807
RFC1,0
GTF2F1,130540107
SPR,0
HRH1,0
PTGER4,0
THBS2,0
FBN1,167561607
IRS1,515838560
MYH10,1254546711
MYH10;MYH11,0
COPB2,495282607
ADD1,1131059546
ADD1;ADD2;ADD3,144381607
BSG,135149707
NUP214,530155830
HNF1B,0
SOX5,0
SOX5;SOX6,129130037
SLC16A2,0
GJA5,131556607
MAP2K2,276385815
MAP2K2;MAP2K1,0
CPOX,0
RPL4,0
PGM1,0
ACVR1B,0
GNL1,0
ACVRL1,268036115
TGFBR2,133545207
HPCAL1;HPCA;NCALD,0
ZEB1,262368815
TAGLN2,136953807
TALDO1,0
RBMX,135065107
RBMX;RBMXL1,153350607
COIL,130231007
EIF4A3,0
COL18A1,0
CAPG,0
CAP2,0
IL6ST,258089635
TXLNA,0
PSMB10,0
PBX2,0
MLH1,0
STAT3,226290607
USP8,265332515
PEX19,0
MDH1,0
ETV3,0
CASR,0
BCL6,0
CETN2,170806607
ETV6,132242307
NAA10,0
KDM5C,0
PPP1R2,0
PPP1R2;PPP1R2P3,263451015
MAP3K8,0
SLC19A1,129446307
PRKCI,0
ELK3,0
TMPO,533738972
STAT1,133621407
STAT5A;STAT5B,140042607
ARHGAP25,0
MTOR,129126867
PI4KA,132294807
EPS15,416358922
CASP2,0
RPS27,129290607
ABL2,130113607
FRK,130475007
HELZ,0
RBM34,0
WAS,0
HTT,0
SLC1A1,0
SLC1A4,0
MCAM,137162407
DCC,0
MATR3,717793538
GRK6;GRK5,135816007
GPD2,0
SSR1,0
RANBP1,129951807
PSMC4,0
NKX2-1,165676607
VDAC2,128833607
CBX5,0
USP5,130558307
MAP2K4,0
MKI67,0
PHKA2,0
PHKA1,0
NOP2,129704707
ATRX,658815438
CRK,0
BAG6,596365030
NSF,129010407
MAP2K3,0
MAP2K3;MAP2K6,0
RPS10;RPS10P5,0
NEDD4,0
YAP1,163442607
UTRN,263117275
IQGAP1,264466315
PLA2G4A,879228445
RAP1GAP,0
CAPZA2,0
CAPZB,259496715
SCTR,0
ZFP36L2,128601157
LIMS1,128584827
LEPR,0
RFX2,130129307
RFX5,0
ARCN1,0
IFNAR2,260318995
TRAPPC10,0
PRRC2A,258986615
GSS,0
PTDSS1,268168215
CSNK1D,0
CD97,0
MARCKSL1,130094607
PXN,524865640
NR2C2,0
SLC11A1,0
NASP,0
FMO5,0
FASN,0
FNTA,0
FNTB,0
CCT3,0
ARRB1,131143207
CYB561,0
CENPA,0
CENPF,0
PCYT1A,263761015
PCYT1A;PCYT1B,0
HARS2,138481607
MCM2,130836707
YLPM1,0
RBM25,166378607
NUMB,0
CLK1,130190007
CLK1;CLK4,0
CLK2,0
CLK3,129699007
PSEN1,133204007
EIF2B2,0
NUP153,398375402
RANBP2,859888635
RANBP2;RGPD4,0
RANBP2;RGPD4;RGPD3,0
RGS19,132359207
RGS3,388483692
PSEN2,136174907
TSC2,0
GSK3A;GSK3B,149344607
GSK3B,130936407
TAF6,0
NT5C2,0
SEPHS1,0
SEPP1,0
GMPS,0
LIG3,131183907
MRE11A,0
GNG10,130788607
EMD,0
SLC26A2,0
SERPINH1,0
PDLIM4,196778607
PEX5,0
ERF,0
VASP,0
DNM2,0
CDK7,0
HLCS,0
CDK9,0
LRBA,133051307
BCAM,128830797
CCT8,0
PAPOLA,0
FXR1,130209907
FXR2,268816015
RAB7A,0
RAB9A,0
RAB27A,0
SCNN1B,0
PLCD1,137365407
DAP,0
MMP15,0
NOVA1,0
ZNF84,0
SMARCA2,427743822
SMARCA4,141746607
BCAP31,0
P2RX1,0
TPMT,129152037
RENBP,0
MECP2,305232607
HCFC1,0
CAV2,444963922
ALDH3A2,0
HSD17B4,129113337
GPM6A,0
KCNQ1,0
CLCN7,129469007
VAMP7,0
RPS6KA3,267271915
RPS6KA3;RPS6KA6;RPS6KA1,0
PRELP,0
CCNH,0
MNAT1,128669327
NEK4,0
HNRNPA3,0
PGD,0
HNRNPM,0
KPNA2,0
NCBP2,0
JAK3,0
ARHGDIA,0
SLC7A2,0
AGFG1,129753007
HNRNPF,129206607
STAT2,0
MSH6,260976555
KIF11,0
VAV2,0
RBM5,134933407
EFNB2,0
DGKQ,0
CAPZA1,0
HMGA2,0
CRIP2,0
NUP98,566491230
BLVRA,0
SLC25A1,0
DAPK1,0
ARFIP2,0
ARFIP1,0
ACLY,279139115
MVD,0
COPA,0
RCAN1;RCAN3,0
SMTN,447066822
SLC16A1,131077507
IST1,132331507
SUB1,0
CLNS1A,151254607
HIRA,0
ATXN3,0
ATXN1,0
ATN1,129158137
TERF1,0
PMS2,0
USP14,0
PRKAA2,0
PRKAA2;PRKAA1,134068307
RAD23A,443411715
RAD23B,201448607
EPHB4,0
AK2,129067447
NAPA,0
AIF1,132475207
EIF5,0
SLC12A2,262501315
PSMD4,129002227
VCP,0
MFAP1,1062765953
AQP4,133948207
NCKAP1L,0
MLLT4,820539795
MLLT6,0
ELL,0
BRPF1,260639815
NAP1L1,0
ADAR,0
LAMB2,0
CDH6,0
CDH11,260543915
FOXA1,273997115
TPD52,130407907
PKNOX1,0
HNRNPH2,0
EIF3B,0
FCGRT,0
MARS,0
AP1S2,0
HDAC4,0
CLDN12,0
CLDN18,261045315
BCAR1,0
STX17,0
SIK1;LOC102724428,0
RWDD2B,128678967
UBASH3A,0
WDR4,0
TBX4,128718237
EVC,0
KLF3,0
RAB38,0
CORO7,0
CLDN2,0
NUP107,128681537
SNX16,0
EEFSEC,0
SESN2,0
EPPK1,130671607
MLF1,0
FAM3B,134070907
EVA1C,0
GNG2,0
TPI1,0
SEC61B,311611815
PTEN,130409807
ACTB,0
ACTB;ACTA2;ACTG2;ACTG1;ACTC1;ACTA1,0
ACTB;ACTG1,0
ACTB;ACTG1;POTEE,0
RPS20,0
DSTN,131233307
RAB8A,129753307
RAB4B,0
RAB2A;RAB2B,0
CXCR4,0
RAB14,0
ZC3H6,0
ACTR2,0
RAP1B;RAP1A,0
MAX,131499807
RPS3A,0
MAGOH;MAGOHB,0
SEC61A1,0
STXBP1,0
COPZ1,0
UFM1,0
AP1S1,128919217
HNRNPK,134971607
RRAS2,283451915
RPS8,0
YWHAE,140009607
RPS29,0
TMSB4X,132184907
SELT,0
RAB11A,0
RAB11A;RAB11B,0
CNBP,0
ACTA2;ACTG2;ACTC1;ACTA1,0
RPS6,0
HIST1H4A,149956607
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BO;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST3H2BB;HIST1H2BA;HIST1H2BN,0
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST1H2BN,0
RAB1A,0
RAN,0
GNB1,0
GNB2;GNB4,0
UBA52;RPS27A;UBB;UBC,259405115
TRA2B,552135030
TRA2B;TRA2A,403223215
AP2B1,129119357
VAMP2;VAMP1;VAMP3,0
VAMP2;VAMP3,133208607
GNAS,0
YWHAZ,135232207
SUMO1,139810607
SKP1,0
GNG5,0
TMSB10,0
YBX1,259595115
CSNK2B,0
TPM4,128888927
TUBA1B;TUBA4A,0
TUBA1B;TUBA1A;TUBA3E;TUBA1C,0
PAFAH1B2,0
HIST1H3A;H3F3A;HIST3H3;HIST2H3A,0
HIST1H3A;H3F3C;H3F3A;HIST3H3;HIST2H3A,128712777
HBB,261761815
NOMO3;NOMO2,129129437
HBG1,0
HBG1;HBG2,0
HBA1,308368015
CXADR,0
FAM193A,0
SH3BP2,0
NOP14,0
RBM6,140795607
EIF4G2,0
RPP30,0
GTF2I,257617845
