GeneID,Intensity.LUAD_phos_06N
YBX3;YBX1;YBX2,0
ZNF22,0
ZKSCAN1,122732025
ZSCAN20,0
HMGA1,378839376
TMEM11,0
IFNAR1,0
PRKCA,311974450
JUNB,0
GJA1,285122050
UBTF,0
JUND,0
ATF7,0
PRKACA,129855025
PRKACA;PRKACG;PRKACB,0
DES,1201923409
PTPN2,121499925
CTPS1,131066225
PFKL,0
IGFBP3,0
SPI1,0
TCP1,0
PTPN1,123160825
ARF4,120569705
PTPRA,127895825
NELFE,121148525
LAG3,0
PGAM1,247302150
PGAM1;PGAM4,0
RCC1,127972825
SDC1,121434425
LIG1,121895925
XRCC1,411775450
PAM,0
MYL12A;MYL12B;MYL9,252742750
PLCG1,0
NCL,122848625
ELK1,0
TRIM21,0
TFEB,121532425
TFE3,121087225
SLC9A1,707471867
ITIH2,0
NFKB1,0
NCF2,0
TYMP,0
ATP2B1,257693850
ATP2B1;ATP2B2,121204125
EIF2S2,276307850
CD33,126448725
TPSB2;TPSAB1;TPSD1,132602225
CD22,0
RAB4A,0
RAB6A,0
MX2,0
LMNB1,125925525
LMNB1;LMNB2,0
HOXA5,0
BCL3,120817585
CAST,1298985854
PTMS,249538850
CDK11B,127878525
CDK11B;CDK11A,656445891
CSRP1,167034225
FLNA;FLNC,122492025
NF1,502741151
MAOA,0
S1PR1,121250525
TNFAIP3,0
TAF1,121975225
C5AR1,142378225
TBXA2R,134124225
MSR1,252452550
VDAC1,134360225
ERBB3,255794150
TGM2,124763125
OSBP,824412252
FBL,0
CDH3,0
PAICS,0
SCP2,0
UBA1,0
ENPP1,122909325
FGFR4,120871605
HIST1H1T,0
HNRNPA2B1,126206225
RFX1,0
CBL,0
PRKACB,122826225
MRC1,125513725
FBLN1,135087225
TCEA1,134078225
SFPQ,0
KEL,121245225
HRC,0
RPS3,143967225
PTPRG,0
PTPRZ1,0
SP100,1177239283
MCC,243435350
NFYA,0
CFL1,211448225
EIF4B,365737696
ATP2B4,376339076
PAX7,0
EEF1B2,330203450
AKAP5,0
IGFBP5,0
PRKCH,257503850
TNC,398496250
POLR2A,371301276
APC,247397250
ADRBK1,0
PTAFR,0
F2R,120957625
MCM3,249256750
BRD2,0
FAS,123478825
YY1,261221950
DNAJB1;DNAJB4,120491665
DNAJB2,0
ATP5A1,0
PSMA3,0
MSN,253631450
PTPN3,0
DNMT1,0
U2AF2,286679450
RPL13,0
PTBP1,119986671
ZFP36,0
PLN,263090650
IL3RA,0
STOM,123333525
MAPK3,411013450
MARK3,121332425
MARK3;MARK2;MARK4;MARK1,129888425
ARNT,0
RPA1,0
DCK,0
CAD,0
CALR,0
PDE4A,0
MAP4,1411412978
PIK3R1,0
PSMA5,0
HLA-DMB,0
CHAT,0
TEAD1,0
SMARCA1,0
MAPK1,496744450
ERCC5,504038721
GRN,0
PTPRM,0
EPHA2,0
EPHB2,0
PTPN6,0
SHC1,246425050
ARID4A,0
KDM5A,120947425
TKT,0
NOS3,380516976
LMOD1,388219086
OAS2,0
MARCKS,938071152
AQP1,521330676
PRDX6,0
PEBP1,166954225
FCER1G,125515825
CDC25B,0
NKTR,126050125
NMT1,129349525
HLA-F,122502025
LRPAP1,0
ADSL,126689625
CLIP1,0
CLIP1;CLIP2,269665950
PRKAR1B,0
PRKAR2B,561529676
RRM2,0
SDC4,0
HIVEP2,0
SLC6A4,125165325
AKT1,0
AKT1;AKT2;AKT3,0
AKT2,0
HNRNPH3,0
HNRNPH1,0
HNRNPH1;HNRNPF,0
HNRNPH1;HNRNPH2,162402225
STIP1,0
S100A11,0
VIPR1,120351005
CCR1,259379150
PYCR1,0
SLC8A1,123670625
ELF1,0
ICAM3,0
ACSL1,0
KIF5B,0
CSTF2,130924225
ABCC1,243177950
SDC2,0
EVI2B,377861376
EPHX2,0
HSPA4,0
CTNNA1,913450261
CTNNA1;CTNNA2,879563801
CTNNB1,860807601
BMI1,0
NF2,0
RDX,120466005
RFC1,124691725
GTF2F1,630553327
SPR,0
HRH1,0
PTGER4,0
THBS2,0
FBN1,139844225
IRS1,361468456
MYH10,1181916033
MYH10;MYH11,0
COPB2,367777225
ADD1,1474014828
ADD1;ADD2;ADD3,137967225
BSG,127722325
NUP214,501767421
HNF1B,0
SOX5,0
SOX5;SOX6,124000725
SLC16A2,121510025
GJA5,0
MAP2K2,434691476
MAP2K2;MAP2K1,0
CPOX,0
RPL4,0
PGM1,171357225
ACVR1B,0
GNL1,127463425
ACVRL1,381753976
TGFBR2,379699976
HPCAL1;HPCA;NCALD,0
ZEB1,130402225
TAGLN2,131033225
TALDO1,123143025
RBMX,121697925
RBMX;RBMXL1,144644225
COIL,0
EIF4A3,0
COL18A1,0
CAPG,0
CAP2,0
IL6ST,131923225
TXLNA,0
PSMB10,0
PBX2,364592546
MLH1,121088125
STAT3,404147750
USP8,120989325
PEX19,122734825
MDH1,0
ETV3,0
CASR,0
BCL6,121502325
CETN2,155199225
ETV6,395876876
NAA10,0
KDM5C,121630125
PPP1R2,131816225
PPP1R2;PPP1R2P3,266382450
MAP3K8,0
SLC19A1,123916925
PRKCI,0
ELK3,0
TMPO,1021542690
STAT1,125155325
STAT5A;STAT5B,125288925
ARHGAP25,122444625
MTOR,0
PI4KA,122311725
EPS15,526781701
CASP2,0
RPS27,0
ABL2,0
FRK,120124365
HELZ,0
RBM34,120774835
WAS,0
HTT,378523066
SLC1A1,125243125
SLC1A4,0
MCAM,245092650
DCC,0
MATR3,946306652
GRK6;GRK5,133058225
GPD2,0
SSR1,0
RANBP1,0
PSMC4,0
NKX2-1,164428225
VDAC2,128345525
CBX5,0
USP5,0
MAP2K4,0
MKI67,0
PHKA2,253301550
PHKA1,0
NOP2,0
ATRX,917955927
CRK,125975925
BAG6,525695701
NSF,121693325
MAP2K3,0
MAP2K3;MAP2K6,0
RPS10;RPS10P5,0
NEDD4,0
YAP1,667055627
UTRN,534203201
IQGAP1,127195425
PLA2G4A,507130701
RAP1GAP,0
CAPZA2,122934425
CAPZB,123320025
SCTR,0
ZFP36L2,124392825
LIMS1,120948025
LEPR,0
RFX2,0
RFX5,125474925
ARCN1,0
IFNAR2,243726630
TRAPPC10,0
PRRC2A,609223747
GSS,122008025
PTDSS1,0
CSNK1D,0
CD97,121072925
MARCKSL1,127511525
PXN,868076452
NR2C2,129338625
SLC11A1,0
NASP,121905225
FMO5,0
FASN,0
FNTA,0
FNTB,0
CCT3,0
ARRB1,330071450
CYB561,0
CENPA,272294450
CENPF,0
PCYT1A,288379450
PCYT1A;PCYT1B,0
HARS2,0
MCM2,134468225
YLPM1,121699025
RBM25,248347225
NUMB,121708125
CLK1,124446925
CLK1;CLK4,0
CLK2,0
CLK3,125792525
PSEN1,124228025
EIF2B2,0
NUP153,536914561
RANBP2,999516433
RANBP2;RGPD4,120966225
RANBP2;RGPD4;RGPD3,0
RGS19,0
RGS3,0
PSEN2,124691125
TSC2,128080525
GSK3A;GSK3B,278003750
GSK3B,120844815
TAF6,121313225
NT5C2,0
SEPHS1,0
SEPP1,128503325
GMPS,0
LIG3,122184925
MRE11A,257224150
GNG10,122217925
EMD,138515225
SLC26A2,121927625
SERPINH1,0
PDLIM4,190337225
PEX5,0
ERF,0
VASP,152130225
DNM2,0
CDK7,121757625
HLCS,120584325
CDK9,120347295
LRBA,255035150
BCAM,558893401
CCT8,0
PAPOLA,0
FXR1,0
FXR2,0
RAB7A,141538225
RAB9A,0
RAB27A,0
SCNN1B,0
PLCD1,388661376
DAP,0
MMP15,0
NOVA1,0
ZNF84,0
SMARCA2,579754501
SMARCA4,247944350
BCAP31,0
P2RX1,0
TPMT,0
RENBP,120899035
MECP2,320977225
HCFC1,0
CAV2,998574901
ALDH3A2,0
HSD17B4,127170325
GPM6A,0
KCNQ1,0
CLCN7,248171550
VAMP7,0
RPS6KA3,368620666
RPS6KA3;RPS6KA6;RPS6KA1,126490825
PRELP,0
CCNH,121158725
MNAT1,120924225
NEK4,0
HNRNPA3,0
PGD,0
HNRNPM,120973825
KPNA2,0
NCBP2,0
JAK3,0
ARHGDIA,120801335
SLC7A2,0
AGFG1,364570776
HNRNPF,0
STAT2,0
MSH6,0
KIF11,0
VAV2,0
RBM5,245849950
EFNB2,0
DGKQ,0
CAPZA1,0
HMGA2,0
CRIP2,0
NUP98,713328627
BLVRA,0
SLC25A1,120378585
DAPK1,0
ARFIP2,0
ARFIP1,122619725
ACLY,389033566
MVD,0
COPA,0
RCAN1;RCAN3,0
SMTN,218519225
SLC16A1,122711925
IST1,0
SUB1,0
CLNS1A,176051225
HIRA,0
ATXN3,0
ATXN1,122901425
ATN1,123349525
TERF1,129671725
PMS2,0
USP14,120245815
PRKAA2,0
PRKAA2;PRKAA1,0
RAD23A,0
RAD23B,283462450
EPHB4,0
AK2,0
NAPA,0
AIF1,0
EIF5,0
SLC12A2,121170725
PSMD4,0
VCP,0
MFAP1,1050179778
AQP4,713711676
NCKAP1L,0
MLLT4,828554552
MLLT6,122963725
ELL,0
BRPF1,246675850
NAP1L1,0
ADAR,125131225
LAMB2,120752375
CDH6,261529050
CDH11,300027450
FOXA1,129575125
TPD52,123090225
PKNOX1,0
HNRNPH2,0
EIF3B,0
FCGRT,0
MARS,0
AP1S2,0
HDAC4,269635450
CLDN12,124141925
CLDN18,878786252
BCAR1,0
STX17,0
SIK1;LOC102724428,0
RWDD2B,121193025
UBASH3A,0
WDR4,0
TBX4,0
EVC,0
KLF3,0
RAB38,0
CORO7,121544425
CLDN2,0
NUP107,0
SNX16,0
EEFSEC,0
SESN2,0
EPPK1,0
MLF1,246113150
FAM3B,0
EVA1C,121051325
GNG2,0
TPI1,331499550
SEC61B,393332786
PTEN,0
ACTB,120889605
ACTB;ACTA2;ACTG2;ACTG1;ACTC1;ACTA1,126263325
ACTB;ACTG1,121247225
ACTB;ACTG1;POTEE,0
RPS20,0
DSTN,255092850
RAB8A,0
RAB4B,0
RAB2A;RAB2B,0
CXCR4,0
RAB14,245820750
ZC3H6,120555965
ACTR2,0
RAP1B;RAP1A,0
MAX,121729225
RPS3A,0
MAGOH;MAGOHB,0
SEC61A1,124299125
STXBP1,0
COPZ1,0
UFM1,0
AP1S1,0
HNRNPK,311283450
RRAS2,310311350
RPS8,0
YWHAE,138155225
RPS29,0
TMSB4X,128359225
SELT,0
RAB11A,0
RAB11A;RAB11B,0
CNBP,0
ACTA2;ACTG2;ACTC1;ACTA1,121150425
RPS6,0
HIST1H4A,249074150
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BO;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST3H2BB;HIST1H2BA;HIST1H2BN,0
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST1H2BN,0
RAB1A,0
RAN,0
GNB1,0
GNB2;GNB4,0
UBA52;RPS27A;UBB;UBC,242405600
TRA2B,1253325852
TRA2B;TRA2A,620335676
AP2B1,122927525
VAMP2;VAMP1;VAMP3,122811225
VAMP2;VAMP3,125155925
GNAS,126749025
YWHAZ,131717225
SUMO1,158046225
SKP1,0
GNG5,251030750
TMSB10,0
