GeneID,Intensity.LUAD_phos_02N
ZKSCAN1,0
ZSCAN20,0
HMGA1,381147483
TMEM11,0
IFNAR1,120940594
PRKCA,303223388
JUNB,0
GJA1,394772583
UBTF,0
JUND,0
ATF7,0
PRKACA,0
PRKACA;PRKACG;PRKACB,137462694
DES,636243722
PTPN2,0
CTPS1,0
PFKL,0
IGFBP3,0
SPI1,0
TCP1,122183994
PTPN1,242154458
ARF4,119824454
PTPRA,0
NELFE,241374598
LAG3,0
PGAM1,240868688
PGAM1;PGAM4,0
RCC1,159247694
SDC1,121340394
LIG1,0
XRCC1,400949388
PAM,0
MYL12A;MYL12B;MYL9,0
PLCG1,0
NCL,0
ELK1,0
TRIM21,0
TFEB,243077288
TFE3,122341694
SLC9A1,869365466
ITIH2,119739184
NFKB1,0
NCF2,0
TYMP,0
ATP2B1,248683488
ATP2B1;ATP2B2,0
EIF2S2,125829494
CD33,138058694
TPSB2;TPSAB1;TPSD1,148928694
CD22,0
RAB4A,0
RAB6A,0
MX2,0
LMNB1,167930694
LMNB1;LMNB2,176155694
HOXA5,0
BCL3,0
CAST,888162520
PTMS,0
CDK11B,124602694
CDK11B;CDK11A,510338487
CSRP1,127129594
FLNA;FLNC,0
NF1,367622283
MAOA,121678494
S1PR1,122350894
TNFAIP3,0
TAF1,0
C5AR1,168675694
TBXA2R,257370788
MSR1,492791677
VDAC1,146220694
ERBB3,272053388
TGM2,133610694
OSBP,429000563
FBL,120378234
CDH3,0
PAICS,0
SCP2,0
UBA1,0
ENPP1,127604594
FGFR4,0
HIST1H1T,0
HNRNPA2B1,121640794
RFX1,0
CBL,0
PRKACB,0
MRC1,132922694
FBLN1,135355694
TCEA1,129855694
SFPQ,0
KEL,0
HRC,495863777
RPS3,142138694
PTPRG,125610594
PTPRZ1,0
SP100,1493079980
MCC,493796257
NFYA,0
CFL1,142975694
EIF4B,122016094
ATP2B4,244096768
PAX7,0
EEF1B2,266602488
AKAP5,0
IGFBP5,0
PRKCH,252216188
TNC,493971893
POLR2A,243189588
APC,0
ADRBK1,0
PTAFR,0
F2R,0
MCM3,0
BRD2,0
FAS,123056594
YY1,250585078
DNAJB1;DNAJB4,0
DNAJB2,0
ATP5A1,0
PSMA3,0
MSN,253394588
PTPN3,0
DNMT1,0
U2AF2,267303088
RPL13,0
PTBP1,0
ZFP36,0
PLN,265582888
IL3RA,0
STOM,258804988
MAPK3,356117388
MARK3,0
MARK3;MARK2;MARK4;MARK1,123328194
ARNT,0
RPA1,0
DCK,0
CAD,123022794
CALR,0
PDE4A,0
MAP4,1224688220
PIK3R1,0
PSMA5,0
HLA-DMB,0
CHAT,0
TEAD1,0
SMARCA1,0
MAPK1,398774388
ERCC5,251349588
GRN,0
PTPRM,121410294
EPHA2,0
EPHB2,0
PTPN6,0
SHC1,242167588
ARID4A,244058288
KDM5A,0
TKT,0
NOS3,365809733
LMOD1,517630377
OAS2,0
MARCKS,1040186366
AQP1,274284268
PRDX6,0
PEBP1,258608288
FCER1G,132193694
CDC25B,0
NKTR,131398694
NMT1,125985094
HLA-F,127446494
LRPAP1,0
ADSL,122282294
CLIP1,0
CLIP1;CLIP2,244110148
PRKAR1B,0
PRKAR2B,187278694
RRM2,0
SDC4,0
HIVEP2,0
SLC6A4,122182094
AKT1,0
AKT1;AKT2;AKT3,0
AKT2,0
HNRNPH3,0
HNRNPH1,0
HNRNPH1;HNRNPF,0
HNRNPH1;HNRNPH2,155374694
STIP1,0
S100A11,125315194
VIPR1,0
CCR1,273222588
PYCR1,0
SLC8A1,124030994
ELF1,143077694
ICAM3,0
ACSL1,0
KIF5B,0
CSTF2,0
ABCC1,493984207
SDC2,0
EVI2B,482914007
EPHX2,0
HSPA4,0
CTNNA1,1318405282
CTNNA1;CTNNA2,1390308778
CTNNB1,433838083
BMI1,0
NF2,0
RDX,120928494
RFC1,241484588
GTF2F1,123130394
SPR,0
HRH1,122616494
PTGER4,0
THBS2,0
FBN1,242609694
IRS1,0
MYH10,1682642754
MYH10;MYH11,0
COPB2,464093188
ADD1,1398907666
ADD1;ADD2;ADD3,0
BSG,124699994
NUP214,626052802
HNF1B,0
SOX5,120273724
SOX5;SOX6,0
SLC16A2,139556694
GJA5,0
MAP2K2,369195973
MAP2K2;MAP2K1,0
CPOX,0
RPL4,0
PGM1,0
ACVR1B,0
GNL1,130884694
ACVRL1,374751383
TGFBR2,790941226
HPCAL1;HPCA;NCALD,0
ZEB1,249203388
TAGLN2,139356694
TALDO1,121749194
RBMX,0
RBMX;RBMXL1,141401694
COIL,120612494
EIF4A3,0
COL18A1,0
CAPG,0
CAP2,123201494
IL6ST,139383694
TXLNA,122340994
PSMB10,0
PBX2,0
MLH1,0
STAT3,426181288
USP8,124321494
PEX19,0
MDH1,0
ETV3,0
CASR,0
BCL6,122165394
CETN2,187069694
ETV6,272591388
NAA10,0
KDM5C,0
PPP1R2,0
PPP1R2;PPP1R2P3,259231388
MAP3K8,0
SLC19A1,246449288
PRKCI,0
ELK3,0
TMPO,1063873422
STAT1,122717294
STAT5A;STAT5B,150329694
ARHGAP25,122063694
MTOR,123350294
PI4KA,243577888
EPS15,654277172
CASP2,0
RPS27,0
ABL2,0
FRK,0
HELZ,0
RBM34,0
WAS,0
HTT,371606483
SLC1A1,128146894
SLC1A4,0
MCAM,144091694
DCC,0
MATR3,945557472
GRK6;GRK5,123539494
GPD2,0
SSR1,0
RANBP1,0
PSMC4,0
NKX2-1,172960694
VDAC2,133043694
CBX5,124260394
USP5,0
MAP2K4,0
MKI67,0
PHKA2,246327988
PHKA1,0
NOP2,0
ATRX,795878166
CRK,0
BAG6,269536388
NSF,120952494
MAP2K3,0
MAP2K3;MAP2K6,0
RPS10;RPS10P5,0
NEDD4,0
YAP1,277834088
UTRN,540343767
IQGAP1,253158088
PLA2G4A,372716683
RAP1GAP,0
CAPZA2,120864194
CAPZB,246341428
SCTR,0
ZFP36L2,0
LIMS1,0
LEPR,119872944
RFX2,121070594
RFX5,247624088
ARCN1,0
IFNAR2,0
TRAPPC10,120500574
PRRC2A,120932394
GSS,0
PTDSS1,120643994
CSNK1D,0
CD97,127260294
MARCKSL1,127397694
PXN,644698452
NR2C2,122428094
SLC11A1,138533694
NASP,0
FMO5,0
FASN,123231194
FNTA,0
FNTB,0
CCT3,0
ARRB1,264146588
CYB561,0
CENPA,283397388
CENPF,0
PCYT1A,289955388
PCYT1A;PCYT1B,0
HARS2,0
MCM2,243894488
YLPM1,122545294
RBM25,347307488
NUMB,0
CLK1,121607294
CLK1;CLK4,123783394
CLK2,0
CLK3,240718738
PSEN1,0
EIF2B2,0
NUP153,914086520
RANBP2,1003242565
RANBP2;RGPD4,120454594
RANBP2;RGPD4;RGPD3,0
RGS19,0
RGS3,0
PSEN2,247372088
TSC2,246033158
GSK3A;GSK3B,136183694
GSK3B,120878394
TAF6,0
NT5C2,0
SEPHS1,0
SEPP1,121613694
GMPS,0
LIG3,120472674
MRE11A,0
GNG10,243190158
EMD,379267783
SLC26A2,120918394
SERPINH1,0
PDLIM4,159190694
PEX5,0
ERF,0
VASP,144058694
DNM2,0
CDK7,130000694
HLCS,0
CDK9,0
LRBA,0
BCAM,511810277
CCT8,0
PAPOLA,0
FXR1,0
FXR2,240876568
RAB7A,152503694
RAB9A,0
RAB27A,0
SCNN1B,0
PLCD1,122248294
DAP,0
MMP15,0
NOVA1,0
ZNF84,0
SMARCA2,684748272
SMARCA4,491215177
BCAP31,120539394
P2RX1,0
TPMT,0
RENBP,120580694
MECP2,745405883
HCFC1,243472888
CAV2,876355777
ALDH3A2,0
HSD17B4,146667694
GPM6A,0
KCNQ1,0
CLCN7,0
VAMP7,0
RPS6KA3,251041588
RPS6KA3;RPS6KA6;RPS6KA1,121550094
PRELP,0
CCNH,0
MNAT1,121148694
NEK4,0
HNRNPA3,0
PGD,0
HNRNPM,120184984
KPNA2,0
NCBP2,0
JAK3,0
ARHGDIA,0
SLC7A2,0
AGFG1,367979363
HNRNPF,0
STAT2,0
MSH6,0
KIF11,0
VAV2,0
RBM5,365266113
EFNB2,0
DGKQ,0
CAPZA1,0
HMGA2,0
CRIP2,124978994
NUP98,812322736
BLVRA,0
SLC25A1,119892214
DAPK1,0
ARFIP2,0
ARFIP1,0
ACLY,262746888
MVD,0
COPA,120365044
RCAN1;RCAN3,0
SMTN,434600683
SLC16A1,0
IST1,120753894
SUB1,119848904
CLNS1A,127953394
HIRA,0
ATXN3,0
ATXN1,126142294
ATN1,120278054
TERF1,136610694
PMS2,0
USP14,124133094
PRKAA2,0
PRKAA2;PRKAA1,126318594
RAD23A,0
RAD23B,165074694
EPHB4,0
AK2,0
NAPA,120499994
AIF1,0
EIF5,0
SLC12A2,0
PSMD4,0
VCP,0
MFAP1,1011456861
AQP4,554473183
NCKAP1L,0
MLLT4,959740400
MLLT6,0
ELL,0
BRPF1,246925588
NAP1L1,0
ADAR,128735394
LAMB2,119848034
CDH6,132740694
CDH11,270383888
FOXA1,258392788
TPD52,246319388
PKNOX1,0
HNRNPH2,0
EIF3B,0
FCGRT,120451004
MARS,0
AP1S2,0
HDAC4,125573294
CLDN12,243653888
CLDN18,970907166
BCAR1,0
STX17,0
SIK1;LOC102724428,0
RWDD2B,119782474
UBASH3A,0
WDR4,0
TBX4,120804994
EVC,0
KLF3,0
RAB38,0
CORO7,0
CLDN2,0
NUP107,120965194
SNX16,0
EEFSEC,0
SESN2,0
EPPK1,146648694
MLF1,120929094
FAM3B,0
EVA1C,0
GNG2,0
TPI1,258542088
SEC61B,275780888
PTEN,0
ACTB,0
ACTB;ACTA2;ACTG2;ACTG1;ACTC1;ACTA1,130995694
ACTB;ACTG1,0
ACTB;ACTG1;POTEE,0
RPS20,0
DSTN,125204694
RAB8A,250494088
RAB4B,0
RAB2A;RAB2B,0
CXCR4,0
RAB14,120195514
ZC3H6,0
ACTR2,0
RAP1B;RAP1A,0
MAX,247276988
RPS3A,0
MAGOH;MAGOHB,0
SEC61A1,0
STXBP1,0
COPZ1,0
UFM1,510910877
AP1S1,0
HNRNPK,278336388
RRAS2,320558388
RPS8,0
YWHAE,122929594
RPS29,0
TMSB4X,0
SELT,0
RAB11A,122608394
RAB11A;RAB11B,120575594
CNBP,0
ACTA2;ACTG2;ACTC1;ACTA1,0
RPS6,146938694
HIST1H4A,245089778
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BO;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST3H2BB;HIST1H2BA;HIST1H2BN,0
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST1H2BN,0
RAB1A,119757694
RAN,0
GNB1,0
GNB2;GNB4,120432964
UBA52;RPS27A;UBB;UBC,122565694
TRA2B,1200694311
TRA2B;TRA2A,385221388
AP2B1,120877294
VAMP2;VAMP1;VAMP3,170398694
VAMP2;VAMP3,257109888
GNAS,122470994
YWHAZ,121856694
SUMO1,172016694
SKP1,0
GNG5,262393388
TMSB10,0
YBX1,0
CSNK2B,0
TPM4,0
TUBA1B;TUBA4A,121095794
