GeneID,Intensity.LUAD_phos_10T
HOXA5,0
BCL3,127767153
CAST,521056715
PTMS,0
CDK11B,0
CDK11B;CDK11A,139108253
CSRP1,128889653
FLNA;FLNC,0
NF1,256047707
MAOA,0
S1PR1,0
TNFAIP3,0
TAF1,0
C5AR1,0
TBXA2R,0
MSR1,127072723
VDAC1,0
ERBB3,0
TGM2,0
OSBP,0
FBL,0
CDH3,0
PAICS,0
SCP2,0
UBA1,0
ENPP1,0
FGFR4,0
HIST1H1T,126489723
HNRNPA2B1,0
RFX1,0
CBL,0
PRKACB,0
MRC1,0
FBLN1,151996253
TCEA1,134770553
SFPQ,0
KEL,0
HRC,129103553
RPS3,150545253
PTPRG,0
PTPRZ1,0
SP100,135491153
MCC,0
NFYA,0
CFL1,131331253
EIF4B,265056107
ATP2B4,0
PAX7,0
EEF1B2,149115253
AKAP5,0
IGFBP5,0
PRKCH,0
TNC,225121253
POLR2A,0
APC,0
ADRBK1,0
PTAFR,0
F2R,0
MCM3,127824553
BRD2,0
FAS,0
YY1,130273753
DNAJB1;DNAJB4,0
DNAJB2,0
ATP5A1,0
PSMA3,127225353
MSN,126357153
PTPN3,126485793
DNMT1,0
U2AF2,0
RPL13,0
PTBP1,193623253
ZFP36,0
PLN,0
IL3RA,0
STOM,159698253
MAPK3,0
MARK3,0
MARK3;MARK2;MARK4;MARK1,0
ARNT,0
RPA1,0
DCK,0
CAD,0
CALR,0
PDE4A,0
MAP4,658688015
PIK3R1,0
PSMA5,0
HLA-DMB,0
CHAT,0
TEAD1,0
SMARCA1,0
MAPK1,0
ERCC5,126769833
GRN,0
PTPRM,0
EPHA2,0
EPHB2,0
PTPN6,126717123
SHC1,127869653
ARID4A,0
KDM5A,0
TKT,129150753
NOS3,0
LMOD1,397137361
OAS2,0
MARCKS,284648507
AQP1,0
PRDX6,0
PEBP1,0
FCER1G,127243053
CDC25B,0
NKTR,254630757
NMT1,0
HLA-F,0
LRPAP1,127797153
ADSL,127717753
CLIP1,0
CLIP1;CLIP2,0
PRKAR1B,0
PRKAR2B,132643553
RRM2,0
SDC4,0
HIVEP2,0
SLC6A4,0
AKT1,0
AKT1;AKT2;AKT3,0
AKT2,0
HNRNPH3,0
HNRNPH1,0
HNRNPH1;HNRNPF,0
HNRNPH1;HNRNPH2,127100823
STIP1,128285053
S100A11,126939673
VIPR1,0
CCR1,0
PYCR1,0
SLC8A1,0
ELF1,0
ICAM3,0
ACSL1,0
KIF5B,131358753
CSTF2,0
ABCC1,127831453
SDC2,0
EVI2B,0
EPHX2,0
HSPA4,0
CTNNA1,451745253
CTNNA1;CTNNA2,393690561
CTNNB1,278484507
BMI1,0
NF2,0
RDX,0
RFC1,0
GTF2F1,126933433
SPR,0
HRH1,0
PTGER4,0
THBS2,0
FBN1,0
IRS1,127845653
MYH10,154276253
MYH10;MYH11,0
COPB2,152730253
ADD1,142461253
ADD1;ADD2;ADD3,0
BSG,0
NUP214,131759453
HNF1B,0
SOX5,0
SOX5;SOX6,0
SLC16A2,0
GJA5,0
MAP2K2,162064253
MAP2K2;MAP2K1,0
CPOX,0
RPL4,0
PGM1,0
ACVR1B,0
GNL1,138406253
ACVRL1,0
TGFBR2,0
HPCAL1;HPCA;NCALD,0
ZEB1,0
TAGLN2,194786253
TALDO1,0
RBMX,129384553
RBMX;RBMXL1,0
COIL,0
EIF4A3,0
COL18A1,0
CAPG,0
CAP2,252822087
IL6ST,0
TXLNA,126544223
PSMB10,0
PBX2,0
MLH1,0
STAT3,0
USP8,131422853
PEX19,0
MDH1,0
ETV3,0
CASR,0
BCL6,0
CETN2,127748853
ETV6,0
NAA10,0
KDM5C,0
PPP1R2,0
PPP1R2;PPP1R2P3,303204507
MAP3K8,0
SLC19A1,0
PRKCI,0
ELK3,0
TMPO,435031761
STAT1,0
STAT5A;STAT5B,126989483
ARHGAP25,0
MTOR,0
PI4KA,128458353
EPS15,393598801
CASP2,0
RPS27,0
ABL2,0
FRK,0
HELZ,0
RBM34,0
WAS,0
HTT,126709223
SLC1A1,0
SLC1A4,0
MCAM,0
DCC,0
MATR3,419691561
GRK6;GRK5,0
GPD2,0
SSR1,126595023
RANBP1,0
PSMC4,0
NKX2-1,138537253
VDAC2,0
CBX5,0
USP5,0
MAP2K4,0
MKI67,0
PHKA2,127384453
PHKA1,0
NOP2,0
ATRX,255248127
CRK,0
BAG6,256729207
NSF,0
MAP2K3,0
MAP2K3;MAP2K6,0
RPS10;RPS10P5,0
NEDD4,0
YAP1,274537007
UTRN,0
IQGAP1,255851007
PLA2G4A,152722253
RAP1GAP,0
CAPZA2,0
CAPZB,0
SCTR,0
ZFP36L2,0
LIMS1,0
LEPR,0
RFX2,0
RFX5,0
ARCN1,0
IFNAR2,0
TRAPPC10,0
PRRC2A,386753161
GSS,0
PTDSS1,126610023
CSNK1D,0
CD97,0
MARCKSL1,254602857
PXN,256907407
NR2C2,0
SLC11A1,0
NASP,260948607
FMO5,0
FASN,129361053
FNTA,0
FNTB,0
CCT3,0
ARRB1,0
CYB561,0
CENPA,0
CENPF,0
PCYT1A,0
PCYT1A;PCYT1B,0
HARS2,0
MCM2,0
YLPM1,0
RBM25,128925053
NUMB,0
CLK1,129059553
CLK1;CLK4,0
CLK2,0
CLK3,0
PSEN1,0
EIF2B2,0
NUP153,0
RANBP2,773270503
RANBP2;RGPD4,0
RANBP2;RGPD4;RGPD3,0
RGS19,0
RGS3,127097343
PSEN2,0
TSC2,0
GSK3A;GSK3B,139799253
GSK3B,0
TAF6,0
NT5C2,0
SEPHS1,0
SEPP1,0
GMPS,0
LIG3,0
MRE11A,0
GNG10,126959963
EMD,0
SLC26A2,0
SERPINH1,0
PDLIM4,390964507
PEX5,0
ERF,0
VASP,0
DNM2,0
CDK7,0
HLCS,126743183
CDK9,0
LRBA,0
BCAM,0
CCT8,0
PAPOLA,127122063
FXR1,0
FXR2,0
RAB7A,128043853
RAB9A,0
RAB27A,0
SCNN1B,0
PLCD1,0
DAP,127896553
MMP15,0
NOVA1,0
ZNF84,0
SMARCA2,255718607
SMARCA4,256896407
BCAP31,126829403
P2RX1,0
TPMT,0
RENBP,0
MECP2,349390507
HCFC1,0
CAV2,0
ALDH3A2,0
HSD17B4,129335853
GPM6A,0
KCNQ1,0
CLCN7,268605107
VAMP7,0
RPS6KA3,126841493
RPS6KA3;RPS6KA6;RPS6KA1,0
PRELP,0
CCNH,0
MNAT1,0
NEK4,0
HNRNPA3,0
PGD,0
HNRNPM,0
KPNA2,0
NCBP2,0
JAK3,0
ARHGDIA,0
SLC7A2,0
AGFG1,130410753
HNRNPF,0
STAT2,0
MSH6,127687653
KIF11,0
VAV2,0
RBM5,127483753
EFNB2,0
DGKQ,0
CAPZA1,0
HMGA2,0
CRIP2,0
NUP98,267797907
BLVRA,0
SLC25A1,0
DAPK1,0
ARFIP2,0
ARFIP1,0
ACLY,130350953
MVD,0
COPA,127570153
RCAN1;RCAN3,0
SMTN,0
SLC16A1,0
IST1,0
SUB1,0
CLNS1A,249085253
HIRA,0
ATXN3,0
ATXN1,0
ATN1,0
TERF1,129284353
PMS2,0
USP14,131206353
PRKAA2,0
PRKAA2;PRKAA1,132546553
RAD23A,0
RAD23B,0
EPHB4,0
AK2,0
NAPA,0
AIF1,137045253
EIF5,0
SLC12A2,0
PSMD4,0
VCP,0
MFAP1,524155915
AQP4,131111553
NCKAP1L,0
MLLT4,0
MLLT6,0
ELL,0
BRPF1,0
NAP1L1,0
ADAR,0
LAMB2,0
CDH6,0
CDH11,133735353
FOXA1,0
TPD52,0
PKNOX1,0
HNRNPH2,0
EIF3B,0
FCGRT,0
MARS,0
AP1S2,0
HDAC4,131561153
CLDN12,0
CLDN18,0
BCAR1,0
STX17,0
SIK1;LOC102724428,0
RWDD2B,0
UBASH3A,0
WDR4,0
TBX4,0
EVC,0
KLF3,0
RAB38,0
CORO7,127156553
CLDN2,0
NUP107,0
SNX16,0
EEFSEC,0
SESN2,0
EPPK1,0
MLF1,0
FAM3B,0
EVA1C,0
GNG2,0
TPI1,0
SEC61B,0
PTEN,0
ACTB,0
ACTB;ACTA2;ACTG2;ACTG1;ACTC1;ACTA1,127780153
ACTB;ACTG1,0
ACTB;ACTG1;POTEE,0
RPS20,0
DSTN,0
RAB8A,253953627
RAB4B,0
RAB2A;RAB2B,0
CXCR4,0
RAB14,0
ZC3H6,0
ACTR2,0
RAP1B;RAP1A,0
MAX,0
RPS3A,0
MAGOH;MAGOHB,126465353
SEC61A1,127853153
STXBP1,0
COPZ1,0
UFM1,0
AP1S1,0
HNRNPK,139358253
RRAS2,0
RPS8,0
YWHAE,0
RPS29,0
TMSB4X,0
SELT,0
RAB11A,0
RAB11A;RAB11B,0
CNBP,0
ACTA2;ACTG2;ACTC1;ACTA1,0
RPS6,0
HIST1H4A,0
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BO;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST3H2BB;HIST1H2BA;HIST1H2BN,0
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST1H2BN,0
RAB1A,0
RAN,0
GNB1,0
GNB2;GNB4,0
UBA52;RPS27A;UBB;UBC,0
TRA2B,276099507
TRA2B;TRA2A,281224507
AP2B1,0
VAMP2;VAMP1;VAMP3,127471353
VAMP2;VAMP3,0
GNAS,131491253
YWHAZ,145126253
SUMO1,145931253
SKP1,0
GNG5,127127633
TMSB10,0
YBX1,127887853
CSNK2B,0
TPM4,0
TUBA1B;TUBA4A,0
TUBA1B;TUBA1A;TUBA3E;TUBA1C,0
PAFAH1B2,0
HIST1H3A;H3F3A;HIST3H3;HIST2H3A,0
HIST1H3A;H3F3C;H3F3A;HIST3H3;HIST2H3A,0
HBB,0
NOMO3;NOMO2,0
HBG1,0
HBG1;HBG2,0
HBA1,0
CXADR,0
FAM193A,0
SH3BP2,0
NOP14,0
RBM6,126593483
EIF4G2,0
RPP30,0
GTF2I,0
SRPK2,127583153
PHC1,0
CCT2,0
BTN3A2,0
IRX5,0
IRX1,0
IRX3,0
ST5,0
PRKDC,0
ADAM17,142935253
ELF3,0
MAP1A,127857953
PHEX,0
NUCB2,0
BASP1,258199327
GPSM2,0
SSBP2,0
TMF1,0
MRPS36,0
ADAMTSL3,0
RPL24,0
CBX1,133319353
RPL19,0
SRSF3,262030707
MXRA7,0
H3F3A,0
FOXK1,382062151
PRR5,0
ZBED6,0
CCZ1;CCZ1B,0
DAB2,126873883
FBLN2,0
DGCR2,0
HSPG2,0
LRP2,0
ARHGAP4,0
EFNB1,0
FGD1,0
RBM10,0
ATP2C1,0
ATP8B2,0
TFAM,0
HDLBP,130339053
CDK16,0
CDK16;CDK17,126744433
CDK17,0
CDC42EP1,127145553
CLTC,0
HSF1,271470307
FKBP3,0
PLCB2,0
REEP5,0
HNRNPU,0
PLIN5,0
SET,141021253
SCN7A,0
FOXK2,0
RUNX1,132630053
RELB,0
AMPD2,267208907
ANK2,0
CAP1,245105253
FLI1,0
IFITM2,0
TFAP4,0
OTUD4,0
PFKP,128789453
