GeneID,Intensity.LUAD_phos_07N
KPNA3,286384014
STK25;STK26;STK24,0
BCL9,369386421
LAD1,376376521
EBAG9,333694907
SDCBP,247760414
PITPNM1,250429514
MPHOSPH10,396049621
NOP56,548477229
PEX12,0
KPNA4,125243707
NFIB,384692821
ACACB,0
SCD,0
PPAP2A,0
PPAP2B,125454007
ARID1A,383899421
BHLHE40,0
C2CD2L,122223307
FCHO1,0
TRAFD1,142587907
HSPB6,123674507
CIT,0
COPE,263340314
CDC42EP2,0
AP3D1,258129214
ENPP3,476360721
ABLIM1,1688301180
DVL1,0
DVL1;DVL1P1,0
CHD1,0
CHD2,531158929
STX16,122205407
EI24,373835051
TP53I11,719874907
KMT2D,1518161828
RGPD8;RGPD5,0
RGPD8;RGPD5;RGPD1;RGPD2,0
RGPD8;RGPD5;RGPD1;RGPD2;RANBP2;RGPD4;RGPD3,127579107
RGPD8;RGPD5;RANBP2;RGPD4;RGPD3,256789954
PDCD5,0
SLC9A3R1,566134929
NRP1,0
TNPO2,0
APOL1,281507814
UNC13B,370023751
RASGRF2,0
SCAMP3,304668814
BACH1,0
BCKDK,156475907
IRF6,0
GIPC1,0
IKBKB,0
RGS12,128241907
CASK,122094507
PPP1R12A,652384036
GAK,125749507
ZNF263,0
HNRNPDL,132015907
XPO1,254071214
ARHGEF10,123971207
ZNF609,495154769
ZNF646,0
PDZD2,122581107
SPTBN2,0
MAST4,244210494
SEC16A,1112854558
PLXNB2,123681007
AREL1,128235907
KHNYN,0
U2SURP,249542844
SETD1A,257750314
SYNJ2,0
SYNM,1051076758
KIAA0355,0
MCF2L,251423714
DCLK1,0
ARHGEF11,1367013380
FYB,0
TBX3,249777214
SCAMP2,401904907
ARPC1B,128989907
BET1,131379907
TRIM24,127330407
PGRMC2,844616721
CTDSPL,0
SMAD9;SMAD1,0
RGL2,0
NKRF,0
ZNF185,402476521
CASC3,125568107
RER1,332590214
ATXN7,0
MID1,0
MID1;MID2,0
INPPL1,258857114
SLC16A4,0
HDAC3,143471907
SIGLEC5,0
STX7,378424721
TOX3,0
FOXP2,0
TNRC18,383518021
SLC16A3,131030107
SLC31A2,0
ABCC3,370762211
ABCC4,386707821
ABCC5,123332307
CD3EAP,0
MSH4,0
PER1,247961114
RNF113A,0
KDM6A,122196607
CLDN3,456294721
FFAR2,0
ZZEF1,0
ASAP2,123745507
RRP8,0
PJA2,0
SIPA1L1,903833391
ARHGAP6,122387807
PHF1,0
GPR39,122617807
SEPTIN4,139644907
DYNC1LI2,138819907
PSMD3,0
SART1,331694907
SPINT2,126252207
HSPA12A,0
CCP110,0
ADCY6,247834614
CTIF,259228714
PPIP5K2,252683634
MAP3K7,257143314
RIPK2,0
RASA4;RASA4B,0
WDR62,0
PRPF3,127546807
TXNL1,0
TPD52L2,404611021
SYNJ1,136843907
EIF4G3,126018107
CBFA2T2,249338514
AKR7A2,123369707
EPB41L2,771332653
TGOLN2,284631014
WIPF1,0
ATP8B1,0
FOXO3,0
SMAD6,0
SGCE,0
LAT,123149107
RGS14,121569357
RNF13,0
AKAP10,0
SYT7,122606107
DENR,122499207
SPRY2,0
DNPH1,0
CHMP2A,135374907
RGS10,0
BUB3,0
AKAP7,0
ACTN4,124088707
ACTN4;ACTN1,122754507
ACTN4;ACTN1;ACTN3;ACTN2,252504334
PRKAB2,173570907
STX6,122337007
SYNGR2,126170707
SGTA,247323014
ENSA,0
ENSA;ARPP19,121929117
STRN,127963507
RRP9,418304721
C21orf2,122710307
AKAP8,374453001
ZBTB14,0
NRD1,122261707
CALU,0
AHCYL1,0
KIF1C,0
TYROBP,124004007
FIGF,121862757
PEX1,269552414
RAD21,0
TIMM8A,0
KALRN,0
DHX16,525608899
SSSCA1,0
PPP1R12B,124078407
BNIP3L,703293196
SH3BP5,0
PLIN1,0
BAI3,0
MED14,125715607
PCDH7,0
PRPSAP2,170371907
SMARCA5,121721087
GPRIN2,0
SPAG9,700746829
SUSD5,0
MGRN1,0
SIPA1L3,125715807
ZFC3H1,249607314
TRAK2,121669077
LZTS3,0
KIAA0556,122757007
AQR,0
MAST3,0
ATP10A,0
ZEB2,391209621
MCM3AP,128792707
KIF1B,248189914
KDM1A,130481807
TBC1D4,121692767
FZD6,0
HBP1,0
PPL,1109053448
EVI5,0
LY75,0
PLXNC1,321665574
MPZL2,0
ACSL4,0
SNX3,127265107
DOK2,0
STX10,0
MGEA5,129157907
ADCY9,122879207
SORBS3,770926416
EIF4EBP3,0
NEMF,378559721
GMDS,0
NMT2,123659407
GREM1,135200907
EIF4E2,124559607
CCNT2,122593307
SELENOF,0
PDE8A,126402007
PDE8A;PDE8B,122645707
PLIN3,0
SLC16A7,0
MAFK,0
PRMT3,0
KPNA6,0
UGDH,122371207
LPXN,0
SNX2,390487621
DPM1,188599907
USO1,147660907
TOM1,247708954
PFKFB2,245678214
EIF5B,978186251
GAS7,125837207
BRD4,263618814
OPHN1,123042807
PPP1R11,584871629
RNASEH1,0
NBN,0
NOL3,0
DTNB,0
LILRB3,127431607
LILRB5,250436114
MITF,125838607
SRGAP2,0
SRGAP2;SRGAP2B;SRGAP2C,123561607
NOS1AP,121781297
IGSF3,129256207
DENND4B,0
TMCC2,252944614
CBFA2T3,123231907
LRP4,0
LDB3,0
N4BP1,127512607
ROCK2,0
CLASP2,248954814
COBL,247416814
CPNE3,0
ZBED4,0
DEPDC5,129737007
ATG13,125913807
OBSL1,0
PHF2,778882343
PHF2;PHF8,0
ZC3H11A,257663014
RAB11FIP3,0
SOCS5,0
NPHP4,122953307
PHACTR2,0
PPP6R2,0
CNOT3,0
ANKRD17,248856214
SIN3B,123341507
DNAJB6,142479907
SNN,0
VPS4B,121689577
VPS4B;VPS4A,0
ENTPD3,122870507
ZNF217,122378307
H2AFY,389547761
FLNB,513116429
NCOR1,896847951
VAMP4,310381564
PEX14,373026921
TRIM3,124429707
ULK1,122813307
SLC43A1,246108514
SEC22B,595932921
DEAF1,0
PRPF40A,672586116
TACC1,0
GIGYF1,0
LRCH4,125330407
SAP30,0
MED24,257911214
KATNA1,0
ERN1,0
PSIP1,529934329
SRSF10,731569814
CLDN11,0
TNFRSF21,0
TADA3,0
SF3B1,900458761
WBP4,0
SKAP2,121997317
PRKRA,366474514
RPS6KA5,0
MYCBP2,1036167758
NPM3,0
PRDM1,0
REM1,0
SNRNP200,814739834
OFD1,0
TOM1L1,0
RPS6KA4,123796607
SURF6,0
UTP20,178630907
NUP155,134739907
TCEA3,123243907
PALM,121978317
GRAP2,0
CAPN15,0
BCAR3,0
EIF3G,339295314
EIF3J,396516691
PPP1R37,0
DGAT1,0
CCNK,0
DYSF,0
PIAS1,132490907
FLOT1,0
TRIO,249513114
MPDZ,492741329
CPD,288445814
SASH3,0
GLRX3,0
RSL1D1,312686084
WFS1,257296414
NEBL,129012307
RNF8,0
PDE5A,0
ZFAND5,122748807
SRP72,0
RECQL5,130937107
URI1,0
STK17B,0
ECM2,129613607
MTA2,137153907
USP1,0
STK10,247822514
PRKD3,130455107
PRKD3;PRKD1,386682521
GFPT2,0
TPPP,0
KBTBD11,124103207
ATP10B,0
TOMM70A,136149907
MYO1D,0
TOX4,125876407
MICAL2,0
KIAA0754,124786307
SUPT7L,0
FCHSD2,0
UFL1,0
SORBS2,1461104223
TMCC1,274001814
PHF14,387766021
SASH1,510451929
TMEM63A,254962614
FARP2,368809871
UBXN7,122275707
SUN1,138012907
PROSC,123403607
PRPF6,0
PCF11,367983421
FRYL,122156807
CDK14,0
GLCE,0
ABLIM3,1160449396
KDM4B,0
KDM4B;KDM4E;KDM4C,0
SLCO2B1,142092907
WDR47,0
TRIM37,0
SEC31A,837585629
CEP152,123794207
FAM13A,0
ARHGEF15,0
TJP3,499467229
YIF1A,0
UBR5,258031614
FSBP,0
SCAF4,123819407
UBE4B,128341907
SCEL,1206212186
VAMP5,243344934
RTN3,176224907
ZNF205,0
EPN2,254732614
STBD1,141481907
ZRANB2,424500814
LUC7L3,0
KIF20A,0
MBD4,0
SBF1,0
KAT7,506258429
ABCC6,0
PDE8B,122143807
KCNK5,0
VAPB,804431543
SNAPIN,127496307
MPZL1,377456321
PGLS,0
TACC2,519250029
TRIM16,0
ZBTB7A,143888907
MAP3K6,126690207
SLU7,268352814
PGM3,0
RAPGEF3,121974967
CD2BP2,143673907
MED26,246121314
ZFYVE9,0
SVIL,1626526973
BAG4,0
SLC34A2,0
PARN,131244907
FMNL1,403982821
CLDN7,122733207
ABCA1,126394507
SEC24B,0
LPHN2,247608414
CBX6,0
NADK,0
SFT2D2,0
ACSL3,0
POLR1A,246922514
PCNT,755932243
CNOT4,125869007
NFATC1,122301407
ASMTL,125305807
CDS2,694861121
FGFR1OP,131411907
PPP1R3D,0
BRD1,247177704
POP4,0
HERC2,124802607
HERC2;HERC2P3,123304707
OXSR1,131947907
PTBP3,125396807
STARD3NL,515113529
WIZ,254397214
DDX58,0
STAU1,0
TMEM50A,121443197
BAG2,0
BAG3,366833814
MAP4K4,126098307
AIFM1,123837707
LATS1,0
TSPAN13,0
ABHD16A,0
C6orf47,0
EOMES,0
S1PR4,0
BCL10,0
MOCS2,0
PEX11B,0
PAK4,134274907
CHEK2,122835107
APBA3,122494907
LDHA,0
ALDH1A1,0
CYB5R3,122727307
PNP,0
ABL1,0
EGFR,531512129
PGK1,0
AK1,0
F9,0
PLG,0
CA1,0
CA2,0
SERPINC1,156293907
SERPINA1,0
KNG1,503288914
FOS,0
MYC;MYCN,0
PIGR,277045814
HLA-B,0
HLA-DRB1;HLA-DRB3,0
HBD,0
HBD;HBB,0
COL1A1,0
SPTA1,367931821
APOE,124580607
APOA2,123549307
FGB,0
MBP,0
GYPA,283444907
SLC4A1,1181343829
FN1,288394907
AHSG,126780307
TFRC,0
FTH1,122428407
VTN,127328807
HMGCR,0
CAT,128788007
RAF1,0
RAF1;ARAF,128343007
ALDOA,261663414
ANXA1,0
APOB,0
NR3C1,123080807
TK1,128768207
CD74,127647307
SEMG1;SEMG2,0
GAPDH,124932207
ERBB2,394826021
TP53,0
SLC4A2,268674614
GYPC,0
ATP1A1,123932507
ATP1A1;ATP1A3,122844107
ATP1A1;ATP1A3;ATP4A;ATP1A2,0
APP,0
HMGN1,373943071
PRKCG;PRKCB,241934907
SLC25A5;SLC25A4;SLC25A6,124321507
ALPL,125492707
ALPP;ALPPL2,125635007
EIF2S1,0
ICAM1,155895907
RPLP2,275410214
RPLP0;RPLP0P6,301046814
JUN,260542714
JUN;JUND,124597607
SSB,124759207
PRKCB,122985607
KRT18,550688529
UROD,0
FYN,123023307
GSN,124159507
RB1,0
PTMA,130717207
CDK1;CDK3;CDK2,0
ATP5B,0
S100A9,0
S100A6,0
APOA4,0
ENO1,121766367
ENO1;ENO3;ENO2,0
NPM1,667871414
TPM3,249631214
TPM3;TPM1,132565907
EPHX1,0
NEFM,121782257
CENPB,0
P4HB,122042307
FES,0
CSF1R,0
CTSD,0
ANXA2,121537927
ANXA2;ANXA2P2,1638802788
GP1BA,0
CAPN1,0
ADRB2,123027107
BPGM,0
APRT,0
EPRS,382742021
HNRNPC,709198529
UQCRH,0
YES1,0
LYN,323095814
SFTPB,121964287
GJB1,0
SP1,126927807
ZFY;ZFX,0
ANXA6,122140607
NGFR,0
ABCB1,122570707
SLC3A2,0
NR3C2,0
HSP90AB1;HSP90AB3P,167690907
SRPR,545819721
MME,283648114
PDHA1,134625907
PDHA1;PDHA2,425584921
PTPRC,173279907
MET,0
ADRB1,126505007
SNRNP70,132022907
HCK,0
ITGA5,184162907
NFIC,397952221
RPS17,0
ANXA5,0
RPSA,0
IL6R,0
ADRA2A,0
SNRPA,0
HOXD4,246600014
GSTA2;GSTA1;GSTA3,0
SNRPC,0
LGALS1,0
TPM1,258367514
CLTA,0
ANXA4,126852007
CNP,125632007
CD7,0
HMOX1,0
CSF1,122694707
PDGFRB,121750757
HNRNPA1,536169814
HNRNPA1;HNRNPA1L2,0
PARP1,0
ALDOC,0
TFPT,374325821
ATXN1L,368148411
POLR2M;GCOM2,0
SMIM13,122078507
RGPD1;RGPD2,121908047
RGPD1;RGPD2;RANBP2;RGPD4;RGPD3,0
HSPA1B;HSPA1A,130825307
HSPA1B;HSPA1A;HSPA6;HSPA7,0
PGBD3,0
GLI3,124192707
ZBTB48,0
GLI4,0
TROVE2,123935007
RRAS,121961437
ARAF,126399207
HIST1H1E,180407907
HIST1H1E;HIST1H1B;HIST1H1D;HIST1H1C;HIST1H1A,0
HIST1H1E;HIST1H1D,502474907
SPP1,632464736
PTPRF,0
NR2F6,124675207
NR2F1,0
MAPT,0
PRKAR1A,192036907
KIT,248577014
HSPD1,124510407
CLU,139432907
IRF1,0
HSPA5,0
MAP2,262444114
SLC2A1,378812814
SLC2A3,122597807
EPB41,1024027158
PYGB,0
RALA,0
BCR,247843314
ERG,0
TOP1,0
TOP2A,620645236
G6PD,0
ESRRA,0
DMD,378188351
SFTPC,124777807
IGF2R,643460429
SRF,122522307
MS4A1,245760014
COL6A1,0
COL6A3,0
TPR,250549114
ANXA3,0
BCKDHA,417778814
SKI,0
ACTN1,246121514
ACE,0
CDH1,123007607
SRC,458821921
XRCC6,246127114
UNG,0
NR2C1,0
GP1BB,235324907
RNH1,124758907
CYBA,122539307
SCG2,124402507
CFTR,0
VCAN,437035784
ITGA4,131779907
CEACAM1,0
HLA-A,593034675
HLA-E,0
HLA-DRB4,0
LCP1,318494814
PLS3,121731387
APEH,122666407
GYS1,122216407
PRKAR2A,1779814722
CCDC130,250013714
CD99,121385937
PRKCSH,0
HCLS1,122200407
PKM,127181007
HSP90B1,372921821
SLC2A4,0
HNRNPL,0
DARS,122352107
ETS1,0
JUP,271877814
BRAF,0
PVR,0
PGAM2;PGAM1;PGAM4,0
IFNGR1,126205507
B4GALT1,0
EZR,246863044
ATF2,256192014
UCHL3,0
FOSL2,280791314
NME1;NME2;NME2P1,124139707
HIVEP1,121604267
RPS2,122075107
TCF4,0
TCF3,124076207
DSP,703316289
MUC1,382512691
CD44,272818714
ITGB4,123080107
SPN,277785914
CBR1,0
CREB1,127746707
PECAM1,122155407
PPP3CB,122316807
NCK1,137095907
GCFC2,885192851
HIST1H1B,694127629
HIST1H1D,309518014
HIST1H1C,1265849815
POR,0
EPB42,0
MGMT,0
ATP2A2,158168907
STMN1,390858121
STMN1;STMN2,0
YBX3,335272514
YBX3;YBX1;YBX2,0
ZNF22,137644907
ZKSCAN1,125284207
ZSCAN20,0
HMGA1,707540829
TMEM11,0
IFNAR1,127250007
PRKCA,530533221
JUNB,258818314
GJA1,421403021
UBTF,121757917
JUND,123376707
ATF7,378391821
PRKACA,122429607
PRKACA;PRKACG;PRKACB,0
DES,631054006
PTPN2,123382507
CTPS1,273843114
PFKL,0
IGFBP3,124822307
SPI1,0
TCP1,259209014
PTPN1,373305981
ARF4,122130907
PTPRA,0
NELFE,269545814
LAG3,0
PGAM1,247167114
PGAM1;PGAM4,0
RCC1,192726907
SDC1,123383407
LIG1,497187529
XRCC1,803384036
PAM,0
MYL12A;MYL12B;MYL9,0
PLCG1,0
NCL,702871036
ELK1,0
TRIM21,0
TFEB,0
TFE3,128112707
SLC9A1,557645129
ITIH2,122255507
NFKB1,122497607
NCF2,0
TYMP,0
ATP2B1,257756314
ATP2B1;ATP2B2,0
EIF2S2,294871014
CD33,0
TPSB2;TPSAB1;TPSD1,0
CD22,0
RAB4A,0
RAB6A,0
MX2,122332607
LMNB1,335064614
LMNB1;LMNB2,199073907
HOXA5,0
BCL3,0
CAST,1346178763
PTMS,245737414
CDK11B,141245907
CDK11B;CDK11A,739915796
CSRP1,148019907
FLNA;FLNC,129093307
NF1,509128829
MAOA,122991207
S1PR1,0
TNFAIP3,0
TAF1,122103707
C5AR1,191131907
TBXA2R,258939814
MSR1,387714221
VDAC1,162462907
ERBB3,275935814
TGM2,124141807
OSBP,1203924081
FBL,124919207
CDH3,0
PAICS,0
SCP2,0
UBA1,0
ENPP1,139121907
FGFR4,124490107
HIST1H1T,0
HNRNPA2B1,134136907
RFX1,132025907
CBL,0
PRKACB,122103107
MRC1,130734707
FBLN1,171541907
TCEA1,250526814
SFPQ,0
KEL,0
HRC,1021984958
RPS3,314614907
PTPRG,0
PTPRZ1,0
SP100,1146127951
MCC,122602607
NFYA,140321907
CFL1,165706907
EIF4B,252437314
ATP2B4,124537307
PAX7,0
EEF1B2,437043814
AKAP5,124590007
IGFBP5,0
PRKCH,136143907
TNC,505334814
POLR2A,777386943
APC,0
ADRBK1,122378307
PTAFR,0
F2R,0
MCM3,126846507
BRD2,0
FAS,0
YY1,131170907
DNAJB1;DNAJB4,122072107
DNAJB2,0
ATP5A1,0
PSMA3,0
MSN,246692714
PTPN3,0
DNMT1,0
U2AF2,306968314
RPL13,124577407
PTBP1,0
ZFP36,0
PLN,124128407
IL3RA,0
STOM,0
MAPK3,297429814
MARK3,0
MARK3;MARK2;MARK4;MARK1,272863814
ARNT,0
RPA1,0
DCK,0
CAD,127050907
CALR,0
PDE4A,0
MAP4,1293600848
PIK3R1,0
PSMA5,122508607
HLA-DMB,0
CHAT,0
TEAD1,0
SMARCA1,129190907
MAPK1,298965814
ERCC5,389080021
GRN,0
PTPRM,122816107
EPHA2,0
EPHB2,124816507
PTPN6,121601727
SHC1,247572014
ARID4A,0
KDM5A,122248507
TKT,0
NOS3,262013314
LMOD1,384886021
OAS2,0
MARCKS,1058026044
AQP1,321665814
PRDX6,0
PEBP1,142176907
FCER1G,138792907
CDC25B,0
NKTR,255811114
NMT1,125067007
HLA-F,0
LRPAP1,133389907
ADSL,122331107
CLIP1,0
CLIP1;CLIP2,153435907
PRKAR1B,0
PRKAR2B,219436907
RRM2,0
SDC4,0
HIVEP2,124427907
SLC6A4,125444607
AKT1,0
AKT1;AKT2;AKT3,0
AKT2,0
HNRNPH3,0
HNRNPH1,0
HNRNPH1;HNRNPF,0
HNRNPH1;HNRNPH2,368914907
STIP1,0
S100A11,123075307
VIPR1,243266034
CCR1,314530814
PYCR1,0
SLC8A1,0
ELF1,161386907
ICAM3,0
ACSL1,121653497
KIF5B,0
CSTF2,0
ABCC1,253121014
SDC2,0
EVI2B,374510111
EPHX2,0
HSPA4,122136007
CTNNA1,688535089
CTNNA1;CTNNA2,980345229
CTNNB1,604218721
BMI1,0
NF2,123017207
RDX,123141607
RFC1,0
GTF2F1,247498514
SPR,0
HRH1,245991364
PTGER4,125590807
THBS2,0
FBN1,223284907
IRS1,245898514
MYH10,1211931626
MYH10;MYH11,121921047
COPB2,255324907
ADD1,569846229
ADD1;ADD2;ADD3,125486207
BSG,127062907
NUP214,502837429
HNF1B,248125914
SOX5,0
SOX5;SOX6,124530007
SLC16A2,125905507
GJA5,128148207
MAP2K2,366663221
MAP2K2;MAP2K1,0
CPOX,0
RPL4,0
PGM1,140224907
ACVR1B,0
GNL1,308980314
ACVRL1,245832644
TGFBR2,392570341
HPCAL1;HPCA;NCALD,0
ZEB1,252823214
TAGLN2,161111907
TALDO1,123203107
RBMX,123534507
RBMX;RBMXL1,147125907
COIL,134945907
EIF4A3,0
COL18A1,0
CAPG,124610007
CAP2,0
IL6ST,245048314
TXLNA,0
PSMB10,0
PBX2,0
MLH1,125376007
STAT3,371085014
USP8,131116907
PEX19,0
MDH1,0
ETV3,0
CASR,0
BCL6,123438307
CETN2,201177907
ETV6,584558829
NAA10,0
KDM5C,122057207
PPP1R2,0
PPP1R2;PPP1R2P3,313132814
MAP3K8,0
SLC19A1,0
PRKCI,0
ELK3,0
TMPO,832769379
STAT1,128091707
STAT5A;STAT5B,131474907
ARHGAP25,121656247
MTOR,152144907
PI4KA,369786121
EPS15,716508136
CASP2,0
RPS27,123651407
ABL2,122887707
FRK,121439357
HELZ,0
RBM34,0
WAS,0
HTT,390397521
SLC1A1,131289907
SLC1A4,124296707
MCAM,137560907
DCC,0
MATR3,944429343
GRK6;GRK5,0
GPD2,121524417
SSR1,0
RANBP1,123348407
PSMC4,0
NKX2-1,0
VDAC2,150306907
CBX5,0
USP5,0
MAP2K4,0
MKI67,0
PHKA2,124873007
PHKA1,0
NOP2,261325614
ATRX,1581775118
CRK,125167107
BAG6,542236229
NSF,0
MAP2K3,0
MAP2K3;MAP2K6,0
RPS10;RPS10P5,123018407
NEDD4,122231807
YAP1,308410314
UTRN,1052549958
IQGAP1,266444714
PLA2G4A,900174343
RAP1GAP,245822664
CAPZA2,126967907
CAPZB,124412307
SCTR,0
ZFP36L2,249812234
LIMS1,0
LEPR,0
RFX2,124273307
RFX5,128286907
ARCN1,0
IFNAR2,249371014
TRAPPC10,256715134
PRRC2A,867625081
GSS,0
PTDSS1,261941914
CSNK1D,0
CD97,127378207
MARCKSL1,246289714
PXN,373984351
NR2C2,130773307
SLC11A1,0
NASP,306850814
FMO5,0
FASN,138301907
FNTA,0
FNTB,0
CCT3,0
ARRB1,339664214
CYB561,0
CENPA,0
CENPF,0
PCYT1A,0
PCYT1A;PCYT1B,0
HARS2,137535907
MCM2,258565714
YLPM1,247148704
RBM25,426229521
NUMB,0
CLK1,254911514
CLK1;CLK4,0
CLK2,0
CLK3,251663514
PSEN1,129124807
EIF2B2,0
NUP153,633169916
RANBP2,1097150158
RANBP2;RGPD4,0
RANBP2;RGPD4;RGPD3,0
RGS19,0
RGS3,248880024
PSEN2,0
TSC2,125748507
GSK3A;GSK3B,138501907
GSK3B,122824607
TAF6,507993229
NT5C2,0
SEPHS1,121658357
SEPP1,122598007
GMPS,0
LIG3,125057707
MRE11A,247569914
GNG10,245857634
EMD,450889421
SLC26A2,0
SERPINH1,0
PDLIM4,271104907
PEX5,0
ERF,0
VASP,0
DNM2,0
CDK7,127326707
HLCS,0
CDK9,123180507
LRBA,391415821
BCAM,274855114
CCT8,0
PAPOLA,0
FXR1,124253607
FXR2,256021414
RAB7A,184440907
RAB9A,0
RAB27A,0
SCNN1B,0
PLCD1,0
DAP,0
MMP15,0
NOVA1,0
ZNF84,0
SMARCA2,595040229
SMARCA4,902261151
BCAP31,0
P2RX1,0
TPMT,129861207
RENBP,0
MECP2,494024907
HCFC1,0
CAV2,883099629
ALDH3A2,122504007
HSD17B4,154492907
GPM6A,247157484
KCNQ1,0
CLCN7,271439814
VAMP7,0
RPS6KA3,264659114
RPS6KA3;RPS6KA6;RPS6KA1,131250907
PRELP,121771557
CCNH,0
MNAT1,122181207
NEK4,122289807
HNRNPA3,246947614
PGD,0
HNRNPM,154759907
KPNA2,0
NCBP2,0
JAK3,0
ARHGDIA,127746607
SLC7A2,0
AGFG1,253344114
HNRNPF,0
STAT2,0
MSH6,651916226
KIF11,0
VAV2,0
RBM5,394890021
EFNB2,122005347
DGKQ,0
CAPZA1,123999807
HMGA2,0
CRIP2,0
NUP98,1146483098
BLVRA,0
SLC25A1,0
DAPK1,0
ARFIP2,0
ARFIP1,131292907
ACLY,278596814
MVD,0
COPA,126741107
RCAN1;RCAN3,0
SMTN,369096601
SLC16A1,128336007
IST1,245053814
SUB1,123858907
CLNS1A,337444907
HIRA,124699707
ATXN3,0
ATXN1,247476414
ATN1,248444214
TERF1,133461907
PMS2,0
USP14,0
PRKAA2,0
PRKAA2;PRKAA1,137855907
RAD23A,0
RAD23B,177826907
EPHB4,0
AK2,124180507
NAPA,0
AIF1,0
EIF5,257034814
SLC12A2,126907507
PSMD4,124608707
VCP,123554807
MFAP1,1088719444
AQP4,447134814
NCKAP1L,0
MLLT4,937047651
MLLT6,0
ELL,0
BRPF1,252055814
NAP1L1,0
ADAR,284253414
LAMB2,121658327
CDH6,126369007
CDH11,338430614
FOXA1,398263521
TPD52,123154307
PKNOX1,0
HNRNPH2,0
EIF3B,0
FCGRT,123380407
MARS,0
AP1S2,0
HDAC4,269113814
CLDN12,127479507
CLDN18,815472743
BCAR1,0
STX17,0
SIK1;LOC102724428,122355607
RWDD2B,122834507
UBASH3A,0
WDR4,0
TBX4,0
EVC,0
KLF3,0
RAB38,0
CORO7,129368307
CLDN2,0
NUP107,0
SNX16,0
EEFSEC,0
SESN2,0
EPPK1,246535604
MLF1,124284007
FAM3B,140596907
EVA1C,0
GNG2,0
TPI1,294544907
SEC61B,354707514
PTEN,0
ACTB,0
ACTB;ACTA2;ACTG2;ACTG1;ACTC1;ACTA1,249182884
ACTB;ACTG1,123686307
ACTB;ACTG1;POTEE,0
RPS20,0
DSTN,259999214
RAB8A,244061224
RAB4B,122084407
RAB2A;RAB2B,0
CXCR4,0
RAB14,0
ZC3H6,0
ACTR2,123034607
RAP1B;RAP1A,122007287
MAX,0
RPS3A,0
MAGOH;MAGOHB,0
SEC61A1,129980107
STXBP1,0
COPZ1,0
UFM1,275994907
AP1S1,0
HNRNPK,596352529
RRAS2,331484814
RPS8,0
YWHAE,136086907
RPS29,122283807
TMSB4X,128403107
SELT,0
RAB11A,0
RAB11A;RAB11B,121729297
CNBP,0
ACTA2;ACTG2;ACTC1;ACTA1,0
RPS6,0
HIST1H4A,276064714
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BO;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST3H2BB;HIST1H2BA;HIST1H2BN,0
