GeneID,Intensity.LUAD_phos_05T
DNPH1,124766288
CHMP2A,0
RGS10,0
BUB3,228101776
AKAP7,0
ACTN4,0
ACTN4;ACTN1,0
ACTN4;ACTN1;ACTN3;ACTN2,127578288
PRKAB2,271147076
STX6,117064988
SYNGR2,121640288
SGTA,114711688
ENSA,228975376
ENSA;ARPP19,0
STRN,0
RRP9,226609776
C21orf2,111459488
AKAP8,373116864
ZBTB14,0
NRD1,130547288
CALU,146377288
AHCYL1,111953488
KIF1C,232384376
TYROBP,0
FIGF,0
PEX1,246140376
RAD21,0
TIMM8A,0
KALRN,0
DHX16,503924152
SSSCA1,167476288
PPP1R12B,0
BNIP3L,815782629
SH3BP5,0
PLIN1,0
BAI3,0
MED14,141794288
PCDH7,0
PRPSAP2,114617888
SMARCA5,491021752
GPRIN2,0
SPAG9,1518833894
SUSD5,0
MGRN1,113249088
SIPA1L3,688396249
ZFC3H1,118524488
TRAK2,0
LZTS3,0
KIAA0556,226964476
AQR,113584488
MAST3,114054188
ATP10A,0
ZEB2,116550488
MCM3AP,123021288
KIF1B,473160452
KDM1A,490092552
TBC1D4,516813552
FZD6,115529888
HBP1,117148888
PPL,777625921
EVI5,115667188
LY75,0
PLXNC1,134026288
MPZL2,0
ACSL4,0
SNX3,118465188
DOK2,111980988
STX10,345817464
MGEA5,130481288
ADCY9,491105052
SORBS3,279537288
EIF4EBP3,125915288
NEMF,117401088
GMDS,0
NMT2,119792588
GREM1,0
EIF4E2,0
CCNT2,233792976
SELENOF,111031448
PDE8A,224392376
PDE8A;PDE8B,0
PLIN3,129488288
SLC16A7,0
MAFK,112594888
PRMT3,0
KPNA6,115881188
UGDH,0
LPXN,0
SNX2,926551017
DPM1,165880288
USO1,310173876
TOM1,615873141
PFKFB2,233235276
EIF5B,980981317
GAS7,0
BRD4,283674576
OPHN1,117489888
PPP1R11,497497152
RNASEH1,115474688
NBN,360942464
NOL3,120142788
DTNB,115487588
LILRB3,114971188
LILRB5,114222588
MITF,113873288
SRGAP2,122881288
SRGAP2;SRGAP2B;SRGAP2C,116874888
NOS1AP,241615876
IGSF3,121790288
DENND4B,111895888
TMCC2,135915288
CBFA2T3,0
LRP4,0
LDB3,0
N4BP1,360462464
ROCK2,0
CLASP2,231217176
COBL,590643041
CPNE3,112689488
ZBED4,0
DEPDC5,113776688
ATG13,0
OBSL1,0
PHF2,964529305
PHF2;PHF8,158919288
ZC3H11A,443180073
RAB11FIP3,0
SOCS5,0
NPHP4,112856188
PHACTR2,0
PPP6R2,227081776
CNOT3,116748788
ANKRD17,235751376
SIN3B,111552988
DNAJB6,113479688
SNN,0
VPS4B,0
VPS4B;VPS4A,0
ENTPD3,0
ZNF217,119781688
H2AFY,123412288
FLNB,467409552
NCOR1,1294376140
VAMP4,113249988
PEX14,351500564
TRIM3,112119788
ULK1,334358864
SLC43A1,112516588
SEC22B,530349364
DEAF1,0
PRPF40A,738466929
TACC1,132564288
GIGYF1,123604288
LRCH4,486305652
SAP30,0
MED24,252845476
KATNA1,113160788
ERN1,113493588
PSIP1,363444464
SRSF10,1225523865
CLDN11,0
TNFRSF21,0
TADA3,113042388
SF3B1,1081692506
WBP4,0
SKAP2,0
PRKRA,648195364
RPS6KA5,0
MYCBP2,1337965470
NPM3,0
PRDM1,0
REM1,112627988
SNRNP200,703244164
OFD1,449744452
TOM1L1,0
RPS6KA4,354642264
SURF6,114812988
UTP20,120691288
NUP155,139386288
TCEA3,149406288
PALM,338235064
GRAP2,114587588
CAPN15,111309888
BCAR3,0
EIF3G,245087288
EIF3J,298949876
PPP1R37,112992288
DGAT1,0
CCNK,241352176
DYSF,0
PIAS1,121050288
FLOT1,0
TRIO,236912276
MPDZ,338799464
CPD,300096576
SASH3,113607188
GLRX3,114844588
RSL1D1,182330288
WFS1,0
NEBL,259821576
RNF8,111188988
PDE5A,0
ZFAND5,111498088
SRP72,171629288
RECQL5,138853288
URI1,123759288
STK17B,0
ECM2,0
MTA2,155513288
USP1,0
STK10,242783276
PRKD3,232275976
PRKD3;PRKD1,365448764
GFPT2,0
TPPP,248411576
KBTBD11,110479448
ATP10B,111770688
TOMM70A,165663288
MYO1D,114113988
TOX4,117239088
MICAL2,0
KIAA0754,0
SUPT7L,131569288
FCHSD2,113541088
UFL1,111854188
SORBS2,1122498306
TMCC1,252033276
PHF14,278969076
SASH1,931849505
TMEM63A,227055876
FARP2,230759176
UBXN7,113802988
SUN1,233344976
PROSC,118843288
PRPF6,0
PCF11,349335664
FRYL,0
CDK14,0
GLCE,0
ABLIM3,351183264
KDM4B,113573388
KDM4B;KDM4E;KDM4C,0
SLCO2B1,138114288
WDR47,0
TRIM37,0
SEC31A,1108444441
CEP152,112091788
FAM13A,117651688
ARHGEF15,0
TJP3,923194417
YIF1A,0
UBR5,590496352
FSBP,0
SCAF4,155901288
UBE4B,253311776
SCEL,570474041
VAMP5,0
RTN3,161362288
ZNF205,0
EPN2,246157576
STBD1,153901288
ZRANB2,781511864
LUC7L3,0
KIF20A,0
MBD4,0
SBF1,111371288
KAT7,692822929
ABCC6,116209288
PDE8B,230486776
KCNK5,0
VAPB,717690341
SNAPIN,152761288
MPZL1,374583264
PGLS,0
TACC2,1150573134
TRIM16,0
ZBTB7A,121151288
MAP3K6,116169588
SLU7,277943576
PGM3,0
RAPGEF3,110953688
CD2BP2,781480352
MED26,112037688
ZFYVE9,0
SVIL,1531622970
BAG4,0
SLC34A2,0
PARN,369867576
FMNL1,293809276
CLDN7,116658388
ABCA1,0
SEC24B,0
LPHN2,343732864
CBX6,114327188
NADK,115185488
SFT2D2,115607888
ACSL3,0
POLR1A,0
PCNT,577313241
CNOT4,0
NFATC1,112887688
ASMTL,245467276
CDS2,261417288
FGFR1OP,117354888
PPP1R3D,116162988
BRD1,111436388
POP4,112470888
HERC2,112536088
HERC2;HERC2P3,237845476
OXSR1,118696088
PTBP3,131839288
STARD3NL,916706417
WIZ,231219176
DDX58,0
STAU1,0
TMEM50A,111460088
BAG2,0
BAG3,630094152
MAP4K4,350815964
AIFM1,347585464
LATS1,114803488
TSPAN13,0
ABHD16A,0
C6orf47,235150176
EOMES,0
S1PR4,0
BCL10,113385788
MOCS2,0
PEX11B,0
PAK4,272560576
CHEK2,0
APBA3,112634288
LDHA,113305988
ALDH1A1,0
CYB5R3,0
PNP,0
ABL1,114638988
EGFR,1335736294
PGK1,121544288
AK1,119014388
F9,115946688
PLG,0
CA1,0
CA2,0
SERPINC1,130466288
SERPINA1,0
KNG1,358910776
FOS,225756576
MYC;MYCN,0
PIGR,1002305153
HLA-B,0
HLA-DRB1;HLA-DRB3,0
HBD,0
HBD;HBB,0
COL1A1,0
SPTA1,223022076
APOE,0
APOA2,0
FGB,0
MBP,0
GYPA,279715576
SLC4A1,687541864
FN1,158088288
AHSG,111419088
TFRC,0
FTH1,315436576
VTN,115575088
HMGCR,114838088
CAT,226706776
RAF1,115603988
RAF1;ARAF,198970288
ALDOA,522939864
ANXA1,117993888
APOB,0
NR3C1,131058288
TK1,0
CD74,132975288
SEMG1;SEMG2,0
GAPDH,115432988
ERBB2,938853805
TP53,0
SLC4A2,0
GYPC,116501288
ATP1A1,111903288
ATP1A1;ATP1A3,112391288
ATP1A1;ATP1A3;ATP4A;ATP1A2,0
APP,121142288
HMGN1,427295064
PRKCG;PRKCB,208905288
SLC25A5;SLC25A4;SLC25A6,0
ALPL,141713288
ALPP;ALPPL2,0
EIF2S1,112817488
ICAM1,122869288
RPLP2,247026576
RPLP0;RPLP0P6,268818576
JUN,271103576
JUN;JUND,133890288
SSB,111834188
PRKCB,0
KRT18,1036083254
UROD,111902688
FYN,0
GSN,237774176
RB1,114489588
PTMA,413793864
CDK1;CDK3;CDK2,0
ATP5B,0
S100A9,0
S100A6,0
APOA4,230894376
ENO1,365631724
ENO1;ENO3;ENO2,0
NPM1,631845894
TPM3,0
TPM3;TPM1,113734688
EPHX1,0
NEFM,0
CENPB,236186276
P4HB,113958188
FES,0
CSF1R,0
CTSD,0
ANXA2,0
ANXA2;ANXA2P2,801567841
GP1BA,0
CAPN1,111833688
ADRB2,0
BPGM,114867788
APRT,113733688
EPRS,704913629
HNRNPC,889506152
UQCRH,0
YES1,0
LYN,115111088
SFTPB,120528288
GJB1,114474688
SP1,113354588
ZFY;ZFX,0
ANXA6,111137738
NGFR,0
ABCB1,0
SLC3A2,0
NR3C2,0
HSP90AB1;HSP90AB3P,333667288
SRPR,618187052
MME,136313288
PDHA1,230057288
PDHA1;PDHA2,831734152
PTPRC,242027288
MET,113969588
ADRB1,0
SNRNP70,311310576
HCK,0
ITGA5,0
NFIC,1383419370
RPS17,136473288
ANXA5,0
RPSA,0
IL6R,0
ADRA2A,0
SNRPA,169197288
HOXD4,0
GSTA2;GSTA1;GSTA3,0
SNRPC,112233788
LGALS1,0
TPM1,112371288
CLTA,549357288
ANXA4,117767588
CNP,114543788
CD7,0
HMOX1,0
CSF1,0
PDGFRB,111364188
HNRNPA1,953914576
HNRNPA1;HNRNPA1L2,0
PARP1,0
ALDOC,112719988
TFPT,236528776
ATXN1L,460102052
POLR2M;GCOM2,0
SMIM13,117365188
RGPD1;RGPD2,113726488
RGPD1;RGPD2;RANBP2;RGPD4;RGPD3,0
HSPA1B;HSPA1A,176043288
HSPA1B;HSPA1A;HSPA6;HSPA7,0
PGBD3,113295688
GLI3,140625288
ZBTB48,0
GLI4,0
TROVE2,0
RRAS,111958088
ARAF,250917276
HIST1H1E,129540288
HIST1H1E;HIST1H1B;HIST1H1D;HIST1H1C;HIST1H1A,0
HIST1H1E;HIST1H1D,339717288
SPP1,0
PTPRF,0
NR2F6,0
NR2F1,0
MAPT,610776341
PRKAR1A,186088288
KIT,112398788
HSPD1,115598788
CLU,228602676
IRF1,0
HSPA5,111521788
MAP2,297419476
SLC2A1,186561288
SLC2A3,0
EPB41,799970929
PYGB,122187288
RALA,0
BCR,381056164
ERG,0
TOP1,0
TOP2A,115225088
G6PD,112617088
ESRRA,0
DMD,341439764
SFTPC,0
IGF2R,566543952
SRF,119040288
MS4A1,226081376
COL6A1,0
COL6A3,112548388
TPR,584035941
ANXA3,0
BCKDHA,934235564
SKI,0
ACTN1,0
ACE,0
CDH1,126653288
SRC,371705576
XRCC6,225514076
UNG,112142888
NR2C1,111312788
GP1BB,135304288
RNH1,115699988
CYBA,111558288
SCG2,0
CFTR,0
VCAN,295736576
ITGA4,124925288
CEACAM1,0
HLA-A,255373576
HLA-E,0
HLA-DRB4,115731888
LCP1,277150276
PLS3,111420588
APEH,0
GYS1,135336288
PRKAR2A,1941643253
CCDC130,114173288
CD99,0
PRKCSH,0
HCLS1,112621988
PKM,118256388
HSP90B1,222633756
SLC2A4,117278488
HNRNPL,114016788
DARS,0
ETS1,0
JUP,228335876
BRAF,440919864
PVR,0
PGAM2;PGAM1;PGAM4,113169088
IFNGR1,119481288
B4GALT1,0
EZR,229214476
ATF2,621503741
UCHL3,0
FOSL2,242357276
NME1;NME2;NME2P1,0
HIVEP1,113576288
RPS2,113629888
TCF4,0
TCF3,119583588
DSP,223277916
MUC1,499444392
CD44,255633576
ITGB4,113218288
SPN,362923474
CBR1,0
CREB1,361805576
PECAM1,111815888
PPP3CB,114822088
NCK1,275272376
GCFC2,233596976
HIST1H1B,540893864
HIST1H1D,274555976
HIST1H1C,1350524576
POR,0
EPB42,0
MGMT,225578166
ATP2A2,184378288
STMN1,250648476
STMN1;STMN2,112610388
YBX3,242910276
YBX3;YBX1;YBX2,116110688
ZNF22,0
ZKSCAN1,117409988
ZSCAN20,112745588
HMGA1,754510152
TMEM11,0
IFNAR1,116184788
PRKCA,442145164
JUNB,111370788
GJA1,348841664
UBTF,112470688
JUND,381775864
ATF7,116966688
PRKACA,128240288
PRKACA;PRKACG;PRKACB,0
DES,355392364
PTPN2,114010988
CTPS1,131627288
PFKL,0
IGFBP3,110686148
SPI1,0
TCP1,0
PTPN1,362274464
ARF4,112063788
PTPRA,0
NELFE,644243852
LAG3,0
PGAM1,114005088
PGAM1;PGAM4,0
RCC1,464107288
SDC1,0
LIG1,471548852
XRCC1,990423152
PAM,111477288
MYL12A;MYL12B;MYL9,457284576
PLCG1,0
NCL,691538141
ELK1,111431488
TRIM21,0
TFEB,773865929
TFE3,117396888
SLC9A1,1100012517
ITIH2,110588378
NFKB1,346241864
NCF2,0
TYMP,132227288
ATP2B1,533785252
ATP2B1;ATP2B2,116250488
EIF2S2,260758776
CD33,125641288
TPSB2;TPSAB1;TPSD1,0
CD22,0
RAB4A,0
RAB6A,142168288
MX2,0
LMNB1,692554051
LMNB1;LMNB2,179578288
HOXA5,0
BCL3,0
CAST,1407506582
PTMS,0
CDK11B,157470288
CDK11B;CDK11A,1366724317
CSRP1,261801976
FLNA;FLNC,0
NF1,114926188
MAOA,117458888
S1PR1,111200138
TNFAIP3,0
TAF1,113764488
C5AR1,123271288
TBXA2R,0
MSR1,115355288
VDAC1,158087288
ERBB3,359803864
TGM2,0
OSBP,932465529
FBL,143744288
CDH3,0
PAICS,0
SCP2,128119288
UBA1,114311388
ENPP1,0
FGFR4,0
HIST1H1T,0
HNRNPA2B1,494264952
RFX1,132081288
CBL,112305088
PRKACB,0
MRC1,0
FBLN1,111758188
TCEA1,357114576
SFPQ,110935808
KEL,0
HRC,110914068
RPS3,445337288
PTPRG,0
PTPRZ1,0
SP100,1315085306
MCC,236757976
NFYA,148364288
CFL1,263436076
EIF4B,851710817
ATP2B4,229454876
PAX7,0
EEF1B2,363345576
AKAP5,0
IGFBP5,0
PRKCH,235274276
TNC,156019288
POLR2A,493875952
APC,571460141
ADRBK1,117363788
PTAFR,0
F2R,112426388
MCM3,122432288
BRD2,240763476
FAS,227483176
YY1,155082288
DNAJB1;DNAJB4,112844288
DNAJB2,0
ATP5A1,0
PSMA3,0
MSN,263097576
PTPN3,0
DNMT1,125575288
U2AF2,468143576
RPL13,0
PTBP1,0
ZFP36,112121488
PLN,116776988
IL3RA,0
STOM,0
MAPK3,418353576
MARK3,342534744
MARK3;MARK2;MARK4;MARK1,128925288
ARNT,0
RPA1,0
DCK,114133888
CAD,113758388
CALR,129692288
PDE4A,110588748
MAP4,2010761082
PIK3R1,0
PSMA5,0
HLA-DMB,0
CHAT,0
TEAD1,0
SMARCA1,0
MAPK1,354843576
ERCC5,283567576
GRN,0
PTPRM,0
EPHA2,0
EPHB2,113418788
PTPN6,231904536
SHC1,126871288
ARID4A,345410264
KDM5A,339322964
TKT,118299388
NOS3,343628964
LMOD1,227741386
OAS2,0
MARCKS,963869529
AQP1,179212288
PRDX6,114973188
PEBP1,194090288
FCER1G,141312288
CDC25B,0
NKTR,239293076
NMT1,282204576
HLA-F,0
LRPAP1,0
ADSL,117405488
CLIP1,115427188
CLIP1;CLIP2,0
PRKAR1B,0
PRKAR2B,421989864
RRM2,0
SDC4,0
HIVEP2,0
SLC6A4,121961288
AKT1,0
AKT1;AKT2;AKT3,112768488
AKT2,118820788
HNRNPH3,0
HNRNPH1,112211888
HNRNPH1;HNRNPF,111729088
HNRNPH1;HNRNPH2,500353176
STIP1,223774576
S100A11,125419288
VIPR1,0
CCR1,0
PYCR1,0
SLC8A1,0
ELF1,392396164
ICAM3,0
ACSL1,0
KIF5B,169950288
CSTF2,0
ABCC1,129489288
SDC2,0
EVI2B,120114688
EPHX2,113140288
HSPA4,0
CTNNA1,1536925617
CTNNA1;CTNNA2,1666539153
CTNNB1,408727064
BMI1,113008388
NF2,112585888
RDX,115376388
RFC1,337012564
GTF2F1,848163617
SPR,0
HRH1,0
PTGER4,0
THBS2,0
FBN1,268359976
IRS1,110556648
MYH10,1551288902
MYH10;MYH11,0
COPB2,305947288
ADD1,804158829
ADD1;ADD2;ADD3,143025288
BSG,0
NUP214,616899641
HNF1B,248600576
SOX5,0
SOX5;SOX6,111578888
SLC16A2,117732988
GJA5,115800388
MAP2K2,672248852
MAP2K2;MAP2K1,0
CPOX,0
RPL4,0
PGM1,177076288
ACVR1B,0
GNL1,121436288
ACVRL1,115723188
TGFBR2,228486576
HPCAL1;HPCA;NCALD,0
ZEB1,0
TAGLN2,308887288
TALDO1,113396788
RBMX,292680776
RBMX;RBMXL1,515164076
COIL,111526188
EIF4A3,0
COL18A1,0
CAPG,111431788
CAP2,0
IL6ST,0
TXLNA,0
PSMB10,0
PBX2,343229664
MLH1,116860388
STAT3,498912864
USP8,121864288
PEX19,254484576
MDH1,0
ETV3,230827276
CASR,122072288
BCL6,126999288
CETN2,285933776
ETV6,880914717
NAA10,112952088
KDM5C,230871476
PPP1R2,131158288
PPP1R2;PPP1R2P3,275100576
MAP3K8,113979188
SLC19A1,0
PRKCI,111683688
ELK3,0
TMPO,1052420610
STAT1,139289288
STAT5A;STAT5B,120481288
ARHGAP25,115082488
MTOR,141473288
PI4KA,349901664
EPS15,1203283306
CASP2,0
RPS27,116445288
ABL2,116215688
FRK,0
HELZ,0
RBM34,111759888
WAS,0
HTT,641966541
SLC1A1,0
SLC1A4,0
MCAM,0
DCC,0
MATR3,1437246117
GRK6;GRK5,120475288
GPD2,110713508
SSR1,128778288
RANBP1,123483288
PSMC4,0
NKX2-1,626867288
VDAC2,121322288
CBX5,484838152
USP5,386397864
MAP2K4,0
MKI67,0
PHKA2,237335226
PHKA1,112243488
NOP2,0
ATRX,1871560935
CRK,119669688
BAG6,683559541
NSF,0
MAP2K3,113296788
MAP2K3;MAP2K6,0
RPS10;RPS10P5,115387888
NEDD4,0
YAP1,1636720000
UTRN,483675752
IQGAP1,255628576
PLA2G4A,230590276
RAP1GAP,470992052
CAPZA2,0
CAPZB,232525176
SCTR,0
ZFP36L2,116551888
LIMS1,0
LEPR,0
RFX2,124032288
RFX5,257827576
ARCN1,115079388
IFNAR2,115918588
TRAPPC10,0
PRRC2A,940563505
GSS,115604788
PTDSS1,0
CSNK1D,240570876
CD97,119305088
MARCKSL1,454505164
PXN,1229652382
NR2C2,233286176
SLC11A1,0
NASP,112642088
FMO5,0
FASN,0
FNTA,112597088
FNTB,0
CCT3,129145288
ARRB1,223337288
CYB561,0
CENPA,0
CENPF,0
PCYT1A,0
PCYT1A;PCYT1B,0
HARS2,128959288
MCM2,256243776
YLPM1,125047288
RBM25,513841964
NUMB,235600576
CLK1,246779576
CLK1;CLK4,0
CLK2,119069288
CLK3,241287376
PSEN1,122385288
EIF2B2,0
NUP153,1188029482
RANBP2,1949686323
RANBP2;RGPD4,111553088
RANBP2;RGPD4;RGPD3,0
RGS19,0
RGS3,131008288
PSEN2,118242188
TSC2,618245641
GSK3A;GSK3B,159628288
GSK3B,240570276
TAF6,241728376
NT5C2,0
SEPHS1,0
SEPP1,0
GMPS,115334188
LIG3,254550776
MRE11A,256038576
GNG10,111230388
EMD,728166629
SLC26A2,0
SERPINH1,117248188
PDLIM4,158915288
PEX5,115497788
ERF,111946888
VASP,123507288
DNM2,122224288
CDK7,0
HLCS,112029388
CDK9,112750688
LRBA,941653317
BCAM,227211276
CCT8,0
PAPOLA,114788688
FXR1,235069076
FXR2,397814264
RAB7A,160308288
RAB9A,0
RAB27A,0
SCNN1B,131939288
PLCD1,125009288
DAP,0
MMP15,0
NOVA1,0
ZNF84,111277988
SMARCA2,615737852
SMARCA4,766167429
BCAP31,0
P2RX1,0
TPMT,124756288
RENBP,111433888
MECP2,525737288
HCFC1,654430041
CAV2,734629441
ALDH3A2,123782288
HSD17B4,230315946
GPM6A,0
KCNQ1,0
CLCN7,274778576
VAMP7,0
RPS6KA3,592993152
RPS6KA3;RPS6KA6;RPS6KA1,166489288
PRELP,0
CCNH,0
MNAT1,111976188
NEK4,0
HNRNPA3,329203576
PGD,111673388
HNRNPM,123500288
KPNA2,0
NCBP2,0
JAK3,0
ARHGDIA,126858288
SLC7A2,112666088
AGFG1,115193088
HNRNPF,0
STAT2,0
MSH6,984109305
KIF11,0
VAV2,0
RBM5,369037864
EFNB2,0
DGKQ,0
CAPZA1,0
HMGA2,0
CRIP2,163769288
NUP98,884426229
BLVRA,0
SLC25A1,0
DAPK1,0
ARFIP2,123302288
ARFIP1,616999864
ACLY,277110176
MVD,0
COPA,352861864
RCAN1;RCAN3,0
SMTN,139065288
SLC16A1,0
IST1,114413788
SUB1,1228220994
CLNS1A,328237288
HIRA,115218988
ATXN3,0
ATXN1,227070776
ATN1,469281752
TERF1,126140288
PMS2,0
USP14,0
PRKAA2,0
PRKAA2;PRKAA1,123536288
RAD23A,219027288
RAD23B,289665576
EPHB4,0
AK2,0
NAPA,113195688
AIF1,137949288
EIF5,0
SLC12A2,234529276
PSMD4,0
VCP,225096186
MFAP1,1366545817
AQP4,279182576
NCKAP1L,0
MLLT4,1631854758
MLLT6,224419576
ELL,0
BRPF1,0
NAP1L1,132242288
ADAR,328329576
LAMB2,0
CDH6,122536288
CDH11,132309288
FOXA1,415059564
TPD52,376237576
PKNOX1,0
HNRNPH2,110746448
EIF3B,0
FCGRT,111306388
MARS,0
AP1S2,0
HDAC4,248730376
CLDN12,115856388
CLDN18,468377652
BCAR1,110846658
STX17,116645188
SIK1;LOC102724428,0
RWDD2B,111202608
UBASH3A,0
WDR4,111091138
TBX4,0
EVC,0
KLF3,0
RAB38,0
CORO7,225663876
CLDN2,0
NUP107,239689376
SNX16,0
EEFSEC,112062688
SESN2,0
EPPK1,110392638
MLF1,111585988
FAM3B,0
EVA1C,0
GNG2,0
TPI1,566573576
SEC61B,619505152
PTEN,113243988
ACTB,0
ACTB;ACTA2;ACTG2;ACTG1;ACTC1;ACTA1,0
ACTB;ACTG1,0
ACTB;ACTG1;POTEE,0
RPS20,245832576
DSTN,250215576
RAB8A,228944496
RAB4B,0
RAB2A;RAB2B,115869788
CXCR4,0
RAB14,309740876
ZC3H6,0
ACTR2,112533988
RAP1B;RAP1A,0
MAX,0
RPS3A,118346988
MAGOH;MAGOHB,0
SEC61A1,121428288
STXBP1,0
COPZ1,222954966
UFM1,643347841
AP1S1,117056488
HNRNPK,748554576
RRAS2,292253876
RPS8,0
YWHAE,135276288
RPS29,0
TMSB4X,285912076
SELT,0
RAB11A,114052788
RAB11A;RAB11B,111903788
