GeneID	LUAD_03N
ATP5O	81817405
ATP6V0A1	68655722
ATP6V0D1	188475540
ATP6V1A	119520457
ATP6V1B2	42546418
ATP6V1C1	35515665
ATP6V1E1	35873687
ATP6V1F	8642250
ATP6V1H	21564574
BAG3	21352275
BAG5	4684568
BAG6	6507189
BANF1	204743408
BASP1	156307067
BAX	53288520
BAZ1B	4100750
BCAM	411166314
BCAP31	674993978
BCAT2	279185435
BCKDHA	23391552
BCKDHB	49573412
BCKDK	14312776
BCL2L13	22583753
BCLAF1	21587054
BCS1L	19880994
BLVRA	17671748
BLVRB	347220144
BRK1	16742237
BSG	189005377
BST1	48401977
BUB3	31529536
C14orf159	48674982
C14orf166	48333140
C16orf58	13195153
C1QB	66142743
C1QBP	341089061
C1QC	104988756
C1S	29053106
C3	154145635
C4A	2707189
C4B	88342028
C4BPA	292705965
C5	17250707
C7	11733069
C8A	8530119
C9	48273844
CA1	1006483192
CA2	257482996
CACYBP	6789203
CAD	3725221
CALD1	181768416
CALU	427257205
CAMK2D	22133457
CAMK2G	25252527
CAND1	20947352
CANX	624543913
CAP1	169835653
CAPG	169458179
CAPN1	67882372
CAPN2	46478497
CAPNS1	389810170
CAPRIN1	31198339
CAPZA1	298652254
CAPZA2	401864869
CAPZB	245784734
CARKD	4904297
CASK	10177396
CAST	23894063
CAT	1315816663
CBR1	43550544
CBX1	61036224
CBX3	43835523
CBX5	6388748
CCAR1	11299689
CCAR2	14944550
CCDC22	7323795
CCDC47	90940844
CCDC6	5957823
CCT2	229319774
CCT3	87231915
CCT4	183256512
CCT5	164478247
CCT6A	138386767
CCT7	110110949
CCT8	167222997
CD14	243478386
CD151	71196220
CD163	423081296
CD2AP	1595409
CD44	163339348
CD47	375416431
CD55	155269228
CD59	1766458405
CD74	309355227
CD81	696997867
CD9	504545385
CD97	38274610
CDC37	59713483
CDC42	209317708
CDC42BPA	803407
CDC42BPB	8370902
CDC5L	12997705
CDH1	52287045
CDH13	53137247
CES1	574034260
CFH	99413719
CHCHD2	30050010
CHCHD3	139264624
CHD4	8658308
CHERP	13365666
CHID1	25026069
CHMP4B	23621366
CHMP6	55701723
CHP1	33943568
CIB1	28596969
CISD1	252394361
CISD2	167804313
CKAP4	482523831
CKAP5	3088649
CKB	31383845
CLCC1	34624598
CLEC3B	18900657
CLIC1	153430136
CLIC4	31645982
CLINT1	22312078
CLIP1	4188674
CLPB	16187726
CLTB	33068892
CLTC	659243486
CNDP2	44311673
CNN2	23575727
CNN3	22894564
CNOT1	1789190
CNP	38185880
CNPY2	136860960
CNPY3	21633428
COL12A1	45367405
COL14A1	498867865
COL15A1	34112504
COL18A1	180879573
COL3A1	5465957
COL4A1	72046448
COL4A2	29019749
COL6A3	304127140
COLGALT1	35208779
COMT	510504376
COPA	46849414
COPB1	42910127
COPB2	38720769
COPE	71806391
COPG1	35830460
COPS2	7977609
COPS3	12957259
COPS4	19348224
COQ5	12355260
COQ9	12530218
CORO1A	108825595
CORO1B	11494913
CORO1C	54963613
COTL1	15726397
COX4I1	799086928
COX5A	142342928
COX5B	144599463
COX6B1	37607841
COX7A2	283985516
CP	159041592
CPM	64211638
CPNE1	45609159
CPNE2	15018509
CPNE3	97022369
CPOX	11188907
CPSF1	7603062
CPSF3	7669042
CPT1A	57781892
CPT2	81282048
CRAT	10121175
CRELD1	22791783
CRIP2	43037967
CRKL	5990005
CROCC	7384020
CRYAB	43102527
CRYZ	76139176
CS	305612460
CSDE1	4534642
CSE1L	7891243
CSK	8323503
CSNK1A1	10548039
CSNK2A1	40809696
CSNK2A2	15035288
CSNK2B	63385224
CSPG4	19905829
CSRP1	238863252
CSRP2	37312680
CTBP1	16507808
CTNNB1	125248544
CTNND1	72422778
CTSA	30463466
CTSB	222321210
CTSC	16136972
CTSD	893193685
CTSH	34288177
CTSS	50564538
CTSZ	133633431
CTTN	26372621
CUL3	3550466
CUX1	3559388
CYB5B	501549144
CYB5R1	116579008
CYB5R3	648742307
CYBB	255380905
CYC1	144911717
CYFIP1	24606807
CYP20A1	44612865
CYP27A1	142975972
DAD1	589287929
DAG1	17107665
DARS	47192708
DARS2	32903240
DAZAP1	4821004
DBI	39632635
DBN1	44191707
DBNL	17038457
DBT	43321671
DCTN1	52117260
DCTN2	107141832
DCTN4	2964069
DCXR	84251114
DDAH1	15244501
DDAH2	76866151
DDB1	41809540
DDOST	262161525
DDRGK1	46971605
DDX1	38093074
DDX17	47456882
DDX18	6477760
DDX23	7116727
DDX39B	194294570
DDX3X	29231201
DDX5	77525946
DDX6	9537811
DECR1	142664307
DEK	13902014
DERA	7142061
DHRS7	189997133
DHRS7B	46075428
DHX15	60766544
DHX30	2090656
DHX9	122187527
DIABLO	60944589
DIAPH1	7548288
DKC1	35298034
DLAT	40758887
DLD	225385182
DLST	101499526
DNM1L	9228537
DNM2	32586651
DNPEP	19789749
DOCK1	1074355
DOCK11	1366104
DOCK2	14074737
DOCK4	4167158
DOCK6	1218443
DOCK9	2060966
DPM1	74385892
DPYSL2	191793220
DPYSL3	29670663
DST	1658646
DSTN	50428196
DTX3L	5887822
DTYMK	9827332
DUT	11576706
DYNC1H1	61797345
DYNC1I2	18755335
DYNC1LI1	14959280
DYNC1LI2	52663786
DYNLL1	472043075
DYNLRB1	10932982
DYSF	45545177
ECE1	5035532
ECH1	149874068
ECHDC1	28500719
ECHS1	258265165
ECI1	164902530
ECI2	17089293
ECM1	29331452
EDC4	14407277
EEA1	21800309
EEF1B2	70944503
EEF1D	136278577
EEF1E1	22843646
EEF1G	86445719
EEF2	111261347
EEFSEC	5407875
EFEMP1	197094291
EFEMP2	79264413
EFHD2	32503035
EFR3A	4877363
EFTUD2	70615636
EGFR	9874890
EHD1	82407378
EHD2	384558723
EHD3	4130815
EHD4	48133061
EHHADH	10437466
EIF1	8157056
EIF2AK2	2776924
EIF2S1	103415132
EIF2S2	14435010
EIF2S3	54043625
EIF3A	31129904
EIF3B	39581816
EIF3C	23526526
EIF3D	8346826
EIF3E	43947778
EIF3F	41695819
EIF3G	2969043
EIF3H	27706361
EIF3I	51642740
EIF3L	34244187
EIF3M	25339442
EIF4A1	101837399
EIF4A2	7370752
EIF4A3	72165681
EIF5	5731203
EIF5A	104036982
EIF6	212015732
ELAVL1	17357033
ELMO1	22242180
ELMO2	6659876
ELMOD2	7265713
EMC1	50157846
EMC2	20992855
EMD	87058047
EMILIN1	135385621
EMILIN2	5590010
EML4	5068743
ENDOD1	69934322
ENG	33026610
ENPP4	9176318
ENTPD1	48948950
EPB41	83371675
EPB41L1	8683118
EPB41L2	94835356
EPB41L3	23100458
EPCAM	57505996
EPN1	41035797
EPPK1	31094616
EPRS	27003518
EPS15	16690092
EPS15L1	13990495
EPS8L2	7649680
ERAP1	100340942
ERBB2IP	3957281
ERGIC1	145563896
ERGIC2	19247134
ERH	190442276
ERLEC1	38776724
ERLIN1	26439943
ERLIN2	213881080
ERMP1	27066256
ERO1L	122677402
ERP29	158377299
ERP44	95418917
ESD	49646885
ESYT1	267029364
ESYT2	38926767
ETFA	256806792
ETFB	173425352
ETFDH	66240719
ETHE1	97746710
EVL	3656038
EVPL	93534391
EWSR1	17176790
EXOC1	3595776
EXOC2	5206426
EXOC3	4266075
EXOC4	6868348
EXOC7	6337859
EXOC8	6547636
EZR	75165503
F11R	105911616
F13A1	548058021
F2	83674598
F9	17002208
FABP5	108173863
FAF2	31915886
FAHD1	21494558
FAHD2A	10487835
FAM120A	15949646
FAM129A	34534225
FAM129B	30508501
FAM21C	2007955
FAM3C	30278900
FAM49B	44705666
FAM98B	9342658
FARP1	8772763
FARSA	20313144
FARSB	16356358
FASN	67178424
FBL	14173255
FBLN1	324448818
FBLN2	101300261
FBLN5	168220522
FBN1	264643605
FBP1	45821834
FCGRT	95600091
FCHO2	7310109
FDPS	13128287
FDXR	5606127
FECH	14232522
FERMT2	20479197
FERMT3	45912199
FH	148488603
FHL2	29296674
FHOD1	7728227
FKBP15	11234515
FKBP2	63278041
FKBP3	7148096
FKBP8	22022774
FKBP9	19732507
FLII	20724760
FLNB	116046752
FLNC	29087186
FLOT1	147520056
FLOT2	122412461
FMNL1	10054873
FMNL2	1761726
FMR1	2752190
FNDC3A	4611448
FSCN1	16238955
FUBP1	20902938
FUBP3	7622348
FUS	6223808
FXR1	18364364
FYCO1	3987087
G3BP1	13549651
G6PD	65747523
GALNT2	19644243
GARS	9762613
GATD3A	202822035
GBA	39902113
GBAS	66661385
GBF1	10961471
GBP1	7240261
GC	71449017
GCA	117831953
GCN1L1	3589731
GDI1	18211652
GDI2	92805811
GFM1	4963979
GGT5	35916872
GHDC	15288481
GID8	13353326
GIMAP1	78982378
GIMAP4	10906764
GIPC1	2111140
GIT2	7161036
GLG1	52443347
GLIPR2	166596410
GLO1	24411999
GLRX	23948847
GLS	48542884
GLUD1	469181428
GLYR1	19474607
GNB1	419019311
GNB2	192311776
GNB2L1	377941396
GNB4	26070148
GNG12	721259285
GNG5	349968159
GNS	15271767
GOLGA2	37412446
GOLGA3	7390586
GOLGB1	21973207
GOLIM4	19601967
GORASP2	57168695
GOT2	193311190
GPC4	8163979
GPD1L	44484889
GPD2	137169752
GPI	69707942
GPNMB	82717972
GPR89B	13923371
GPX1	147834725
GPX3	150859526
GRB2	68207050
GRHPR	21541431
GRPEL1	30692751
GSN	375416431
GSPT1	6939684
GSR	93895683
GSTK1	291766936
GSTP1	450468773
GTF2I	1551070
GTPBP4	3227393
GUCY1B3	4288144
GYG1	28229169
GYS1	6012884
H1FX	2848204
H2AFY	290774497
H6PD	48818802
HACD3	128375980
HADH	72545954
HADHA	360124670
HADHB	123667989
HARS	5921890
HCFC1	2428813
HDAC1	33357746
HDGF	43781928
HDLBP	10885798
HEBP2	7412563
HEXA	21900766
HEXB	21656806
HGS	6211966
HIBADH	48201882
HIBCH	72915676
HINT1	21179494
HINT2	10739313
HIP1	28632138
HK1	152254654
HLA-A	321487981
HLA-B	59251138
HLA-C	130328650
HLA-DPA1	448440408
HLA-DRB1	233891173
HLA-E	27609925
HM13	141156801
HMGB2	232515909
HMGCL	75448886
HMOX2	39030692
HNRNPA0	25679943
HNRNPA3	131449793
HNRNPC	190909963
HNRNPD	123940196
HNRNPDL	22217936
HNRNPF	54694503
HNRNPH1	269640976
HNRNPH2	28099340
HNRNPH3	85232793
HNRNPK	197515052
HNRNPL	137447708
HNRNPM	86134768
HNRNPR	56674688
HNRNPU	89299302
HNRNPUL1	16795197
HNRNPUL2	42664650
HOOK3	4668337
HP1BP3	36880021
HPCAL1	195703515
HPRT1	17486716
HPX	357114619
HRAS	60065835
HRG	118549089
HSBP1	37071137
HSD17B10	554999387
HSD17B11	261441728
HSD17B12	270377325
HSD17B4	822183190
HSDL2	80682458
HSP90AA1	119043506
HSP90AB1	316049849
HSPA1B	141463553
HSPA4	20570458
HSPA8	559253901
HSPA9	393267885
HSPD1	680572421
HSPG2	414991533
HSPH1	8355122
HUWE1	3256746
HYOU1	124999063
IARS	27274794
IARS2	42086261
IBA57	8483361
ICAM1	440080710
IDH1	91942954
IDH2	318338526
IDH3A	76006668
IDH3B	18398401
IDH3G	23724733
IFI16	9038286
IFIT1	1410632
IGF2R	45174725
IGFBP7	15180487
IGHG2	314986664
IGHG3	95034756
IGHG4	168665139
IGHM	883214844
IGHV3-7	64415947
IGKV3-20	77268714
IGLL5	38474483
IK	3242240
IKBIP	39080557
ILF2	174200791
ILF3	115616254
ILK	76422600
ILVBL	51506447
IMMT	215755082
IMPDH2	19168612
INF2	16655625
IPO5	24553340
IPO7	8506768
IQGAP1	207577936
IQGAP2	15964993
ISOC2	61133682
ITCH	6195127
ITGA1	98096284
ITGA2	24826149
ITGA3	52203092
ITGA5	30350147
ITGA6	26486822
ITGAL	18588020
ITGAM	111496227
ITGAV	28434727
ITGAX	64629158
ITGB1	355534078
ITGB2	238233606
ITGB5	27934983
ITIH1	24852828
ITIH2	51875762
ITIH4	25136079
ITPR1	11309837
ITPR2	8074296
ITPR3	37267376
IVD	126072564
JAK1	4864623
JUP	65042516
KANK2	74004473
KARS	45432443
KCTD12	119271248
KDELC2	17375675
KDSR	43889823
KHDRBS1	86287208
KHSRP	32785321
KIAA0196	7471094
KIAA1033	3820187
KIF13B	1702837
KIF5B	24252208
KLC1	8029682
KNG1	34850597
KPNB1	120277266
KRT1	1804289732
KRT10	1403622736
KRT17	459348064
KRT2	454831879
KRT9	873434707
KTN1	37845888
LACTB	74902674
LAMA4	97910373
LAMA5	81552913
LAMB1	99231967
LAMB2	182752018
LAMC1	263744067
LAMP1	178202998
LAMTOR1	106734941
LAMTOR3	33155148
LAMTOR5	272119373
LANCL1	18492413
LAP3	129195650
LARS	13495658
LASP1	52813476
LBP	59458653
LBR	49941260
LCP1	209881182
LDHB	253141541
LEMD2	22561383
LEMD3	4382679
LETM1	118297124
LGALS3BP	96118735
LGALS9	113025039
LIG3	2356400
LIMA1	22662343
LIMCH1	23229181
LIMS1	96288714
LIN7C	20174607
LLGL2	5963198
LMAN1	169086332
LMAN2	294700984
LMAN2L	21373480
LMCD1	5441914
LMNB1	348606795
LMNB2	259863788
LMO7	30050010
LNP	49298935
LNPEP	22515311
LONP1	69823924
LPCAT1	114658435
LPCAT2	79655826
LPP	98262920
LRP1	61411469
LRPAP1	73733517
LRPPRC	100930202
LRRC47	12377949
LRRC59	108396625
LRRFIP1	28949161
LRRFIP2	23075243
LSP1	242120626
LSS	97197473
LTA4H	67075735
LTBP1	11279082
LTBP2	65236180
LUC7L2	44071697
LYN	62585981
LYZ	143639046
M6PR	78594124
MACF1	35377951
MAGOH	93349116
MANF	44366870
MAOA	634800473
MAOB	109895414
MAP1B	3898046
MAP1S	3841024
MAP4	13577751
MAPK1	78725488
MAPK3	19579500
MAPRE1	39130988
MARC2	83049452
MARCKS	300843549
MARS	30983751
MATR3	124732539
MCAM	43269365
MCCC1	47326578
MCCC2	67778187
MCU	99585234
MDH1	63697327
ME2	99026256
MECP2	39379776
METAP2	5240318
METTL7A	715390070
MFAP2	95935943
MFGE8	44977319
MFN2	21949425
MGAT1	35033359
MGST3	271204312
MIA2	16254592
MIA3	15838690
MLEC	86592306
MLLT4	6758354
MLYCD	14856088
MMP2	19953586
MMRN2	51578513
MNDA	29400582
MOGS	73861069
MPO	305612460
MPRIP	52366905
MPST	82117805
MRC2	62190608
MRE11A	4184776
MRPS22	18650771
MSN	433730187
MSRA	3176705
MTA2	6348967
MTAP	6744851
MTCH1	56513677
MTCH2	339700717
MT-CO2	981552012
MTDH	63071104
MTHFD1	5910513
MTOR	2623700
MTPN	1465440
MTX1	12465027
MTX2	107350459
MUC1	84400308
MUT	24770141
MVP	253903029
MYADM	87844312
MYCBP	8363039
MYDGF	148854629
MYH10	493529215
MYH14	293665438
MYL6B	1382385527
MYL9	654306528
MYLK	28466731
MYO18A	14503979
MYO1B	113481922
MYO1C	303067979
MYO1D	44852913
MYO1E	3143056
MYO1F	24128218
MYO1G	47523978
MYO5A	5099384
MYO6	56910422
MYOF	111032429
NBAS	9791577
NCEH1	216337725
NCKAP1	14518235
NCL	53214781
NCLN	89470567
NCSTN	31685207
NDRG1	80538706
NDUFA10	160868474
NDUFA12	115844876
NDUFA13	196637888
NDUFA5	102827368
NDUFA6	22441415
NDUFA8	107956554
NDUFA9	85977450
NDUFAB1	84817240
NDUFB10	64944324
NDUFB4	112407916
NDUFB9	49803344
NDUFS1	153057785
NDUFS2	138979805
NDUFS3	171442471
NDUFS6	3891392
NDUFS8	70279115
NDUFV1	136565253
NDUFV2	39800090
NECAP2	4230952
NEK7	398409
NFIC	9439316
NFKB1	4086916
NFS1	3032270
NHP2L1	21681402
NID1	352687548
NID2	193809924
NLRX1	8021881
NME1	101114622
NME2	226056488
NME3	134261871
NMT1	20456618
NNT	144310543
NOMO2	73380158
NONO	162584420
NOP56	54275631
NOP58	62792934
NPEPPS	19449701
NPM1	485295880
NPTN	110801196
NRP1	35965974
NSF	140187420
NSFL1C	9299322
NT5E	11756759
NUCB1	249499034
NUCB2	85111512
NUDT21	33689082
NUMA1	69357493
NUP133	20812898
NUP155	25107847
NUP160	11720168
NUP205	60501474
NUP210	25311648
NUP35	5081384
NUP43	7840435
NUP54	16540695
NUP62	48885235
NUP88	9602719
NUP93	40423823
NUP98	12867103
NUTF2	24439839
OAS2	14019581
OAT	10044848
OCIAD1	123168104
ODR4	28197572
OGDH	268784266
OGT	3816725
OLA1	4860148
OLFML3	77926822
OPA1	51209732
OS9	20661054
OSBPL8	12248221
OSTF1	23365276
OXCT1	64520212
OXSR1	10375672
P4HA1	24169707
PA2G4	75875000
PABPC1	9087054
PABPN1	26533632
PACSIN2	30582975
PAFAH1B1	46341842
PAFAH1B2	7285125
PAICS	8617860
PAK2	6360454
PALLD	6455000
PAPSS2	4709584
PARK7	87543501
PARP1	29782290
PARP4	9809239
PARP9	6578561
PARVA	83961198
PBXIP1	59794811
PCBP1	161898566
PCBP2	82265611
PCCA	36287798
PCCB	39531868
PCK2	125515598
PCMT1	63958867
PCYOX1	330881295
PDCD6	151533216
PDCD6IP	33233158
PDE12	8521888
PDGFRB	26193400
PDHA1	92984302
PDHB	117577415
PDHX	19329972
PDIA4	276561942
PDIA5	35787350
PDIA6	538511796
PDLIM1	68099137
PDLIM5	6856414
PDLIM7	73610549
PDP1	16725770
PDPR	13405499
PDS5A	2006221
PDS5B	7377583
PDXK	42975856
PEBP1	83214055
PECAM1	156627620
PEF1	31238733
PELP1	13819534
PEX11B	89811328
PFDN5	6714034
PFKL	38043670
PFKM	15612865
PFKP	13475801
PGAM1	128920495
PGD	91471959
PGLYRP2	3506719
PGM1	25165137
PGM2	11121323
PGRMC1	236947038
PGRMC2	194782546
PHB	765871875
PHB2	277409525
PHGDH	20682805
PHIP	1664393
PI4K2A	41370149
PICALM	79126521
PIGK	14477146
PIGS	32153203
PIGT	11908245
PIP4K2A	12296458
PITRM1	30618796
PLCB3	1331882
PLD3	88988463
PLEC	358589360
PLEKHO2	19429504
PLG	96643101
PLIN3	16901452
PLOD1	35468358
PLOD3	36011495
PLRG1	13862740
PLS3	98657146
PLXDC2	6082705
PLXNB2	31953332
PML	92637274
PMPCA	26922299
PMPCB	28985897
PNN	18628998
PNP	44254791
PNPLA6	14312776
PNPT1	6832014
POFUT1	12829235
POLR2A	6620723
POLR2B	7761056
POLR2C	13591292
POLR2E	16933662
PON2	247940378
POR	244947196
PPA1	29706877
PPA2	203335280
PPFIBP1	3166877
PPIL1	65139922
PPL	179032879
PPOX	7213503
PPP1CA	142027796
PPP1CB	37509468
PPP1R12A	7574741
PPP1R7	17612757
PPP1R9B	10994127
PPP2CA	55211330
PPP2R1A	103616732
PPP2R2A	1961694
PPP3CA	18858980
PPP3R1	9493096
PPT1	71322267
PRCP	29194934
PRDX2	644001500
PRDX3	619445237
PRDX4	267878604
PRDX5	205340523
PRDX6	219882789
PREB	46538242
PREP	1631590
PRKAA1	7199230
PRKACA	42029228
PRKAR1A	20153523
PRKAR2A	177755202
PRKCA	17232559
PRKCD	3938686
PRKCDBP	20880298
PRKCSH	733222867
PRKDC	40865632
PRKRA	5253716
PRMT1	21874447
PRPF19	179959666
PRPF40A	12223770
PRPF4B	5762565
PRPF6	11110795
PRPF8	45040229
PRPS1	120984038
PRPSAP1	3737828
PRPSAP2	19267367
PSAP	382916553
PSIP1	9370097
PSMA1	18525436
PSMA2	28911794
PSMA3	73494649
PSMA4	82558651
PSMA5	52514709
PSMA6	71684327
PSMA7	47390982
PSMB1	35118167
PSMB10	6732357
PSMB3	33115441
PSMB4	34453721
PSMB8	18271109
PSMC1	19833814
PSMC2	50292513
PSMC3	38228081
PSMC4	45301369
PSMC5	39848463
PSMC6	31457943
PSMD1	27187320
PSMD11	41972092
PSMD12	12754490
PSMD13	57082594
PSMD14	26097347
PSMD2	29366103
PSMD3	21082620
PSMD4	16885405
PSMD5	17331228
PSMD6	25491813
PSMD7	57331194
PSME1	107759948
PSME2	53815461
PSPC1	32745275
PTBP1	103828510
PTGES2	22289237
PTGES3	37705470
PTGFRN	10225714
PTGS1	18381512
PTK2	3091383
PTK7	18127918
PTPN1	67669674
PTPN11	1842527
PTPN23	3601993
PTPN6	8807630
PTPRA	4055810
PTPRC	150188204
PTPRJ	9893755
PUF60	32275984
PURA	18607887
PXDN	21421525
PXN	6217887
PYCARD	9980000
PYGB	29121925
PYGL	10035481
QARS	32426044
QDPR	14534383
QKI	6813958
QSOX1	8088886
RAB10	118055638
RAB11A	319571513
RAB14	237599240
RAB18	103197337
RAB1A	40477625
RAB1B	606280903
RAB21	187469092
RAB27A	68446659
RAB2A	322012689
RAB35	67470583
RAB3D	21058820
RAB3GAP1	3148809
RAB5B	23551872
RAB5C	379544572
RAB6A	285831570
RAB7A	412992374
RAB8A	38617493
RAB8B	42436780
RAB9A	26124463
RAC1	466759595
RAD21	23201236
RAD23B	62689895
RAD50	6144665
RAE1	21396349
RAI14	18017306
RALA	127879645
RALB	218047544
RALGAPB	1876698
RALY	18191447
RAN	65849043
RANBP2	7929964
RAP1A	120522475
RAP1B	865423111
RAP2B	251622989
RARS	46910151
RBBP4	32705146
RBBP7	28698496
RBM14	33437820
RBM25	30867471
RBM39	19309347
RBM8A	52964716
RBMX	16287342
RCC1	33984703
RCN1	208671957
RCN2	46722005
RDH11	121710430
RDH13	13508880
RDH14	24226899
RDX	66439753
RECQL	36472102
REEP5	247135113
RELA	5183168
RER1	127615762
RFTN1	68866985
RHOA	602088061
RHOG	405482918
RHOT2	26687031
RMDN3	55369798
RNF213	5828637
RNH1	182202397
RNPEP	10416753
RNPS1	26922299
ROCK1	6820165
ROCK2	7534573
RP2	37464911
RPA1	8294591
RPA3	4825279
RPL10	8263746
RPL10A	69235908
RPL11	62881006
RPL12	100137683
RPL13	28162774
RPL13A	20744713
RPL14	81416736
RPL15	40704018
RPL17	192828605
RPL18	83814425
RPL18A	35741827
RPL19	37359272
RPL22	55527793
RPL27A	41293902
RPL29	490766238
RPL3	23698148
RPL30	19207814
RPL32	10875820
RPL35	24384822
RPL35A	3343309
RPL4	34991626
RPL5	140482129
RPL6	51279614
RPL7	125792952
RPL7A	7642909
RPL8	6273562
RPL9	46140709
RPLP0	444411276
RPLP1	593411217
RPN1	366273876
RPN2	1242993110
RPRD1B	8994948
RPS10	14362810
RPS11	11889642
RPS13	35341008
RPS14	250264255
RPS15A	44705666
RPS16	3557391
RPS17	99768791
RPS18	10254486
RPS19	32352457
RPS2	12932185
RPS20	32543780
RPS21	23498720
RPS24	8789781
RPS25	19002951
RPS28	17020377
RPS3	80252323
RPS3A	77672770
RPS4X	53891989
RPS5	106529790
RPS6	55782088
RPS6KA3	5995497
RPS7	20279050
RPS8	111948761
RPS9	67375571
RPSA	345948383
RRAS	200101801
RRBP1	32943805
RSL1D1	10601399
RSU1	67987306
RTCB	64728677
RTN3	46202632
RTN4	183769943
RUFY1	17785245
RUVBL1	66342676
RUVBL2	47934094
S100A13	199580337
S100A16	213204251
SACM1L	102240096
SAFB2	37993742
SAMHD1	120750699
SAMM50	85528180
SAR1A	76568762
SARS	14826828
SARS2	11608403
SBDS	1157739
SBF1	759928
SCAMP1	70722156
SCAMP2	217452226
SCAMP3	126588068
SCARB2	175101136
SCCPDH	28000616
SCFD1	32983290
SCFD2	16270349
SCP2	126358597
SCPEP1	8698302
SCRIB	8230331
SDCBP	110354704
SDF2L1	36054155
SDHA	282024533
SDHB	133083095
SDPR	260679873
SEC11A	162968413
SEC13	187975776
SEC16A	8867667
SEC22B	165656514
SEC23A	14049068
SEC23B	25723077
SEC23IP	12476701
SEC24A	2600664
SEC24B	8459116
SEC24C	18735768
SEC31A	16371792
SEC61A1	278284967
SEC63	32191704
SEH1L	14158253
SEL1L	48072303
SEPTIN10	20085494
SEPTIN11	117345547
SEPTIN2	130910854
SEPTIN7	101660708
SEPTIN8	28533638
SEPTIN9	19125809
SERBP1	42202294
SERPINB1	46412530
SERPINB6	17440461
SERPINC1	37943736
SERPIND1	14720169
SERPINF1	21245781
SERPINF2	18072279
SERPING1	50499747
SET	42782782
SF3A1	56828125
SF3A2	3490435
SF3A3	60229466
SF3B1	79946348
SF3B2	16019894
