GeneID	LUAD_06T
FKBP3	196498276
FKBP8	9344260
FKBP9	41682322
FLII	11684307
FLNB	202754165
FLNC	13375046
FLOT1	54409058
FLOT2	41188057
FMNL1	3845793
FMNL2	1229487
FMR1	8005413
FNDC3A	2379996
FSCN1	114686527
FUBP1	78349550
FUBP3	23354642
FUS	154211463
FXR1	19866976
FYCO1	1570086
G3BP1	67147274
G6PD	104115014
GALNT2	16197991
GARS	52460734
GATD3A	173809929
GBA	17842959
GBAS	82031705
GBF1	4726672
GBP1	41964372
GC	120869573
GCA	72968433
GCN1L1	6606056
GDI1	54573077
GDI2	279716890
GFM1	14269005
GGT5	17322855
GHDC	1588949
GID8	2515551
GIMAP1	4542845
GIMAP4	9923246
GIPC1	2111710
GIT2	8852935
GLG1	57092478
GLIPR2	84059287
GLO1	111474618
GLRX	190220853
GLS	71844146
GLUD1	150196385
GLYR1	7345942
GNB1	375860804
GNB2	200488684
GNB2L1	372196270
GNB4	27114980
GNG12	393127713
GNG5	212085750
GNS	23216100
GOLGA2	14489182
GOLGA3	14198061
GOLGB1	30660089
GOLIM4	11942040
GORASP2	64659867
GOT2	260860370
GPC4	12881184
GPD1L	23408077
GPD2	69105032
GPI	227613939
GPNMB	60031813
GPR89B	2445822
GPX1	154570040
GPX3	102293338
GRB2	128646258
GRHPR	75270208
GRPEL1	34309647
GSN	788536873
GSPT1	44153810
GSR	40132877
GSTK1	168557860
GSTP1	781981792
GTF2I	24753494
GTPBP4	1396024
GUCY1B3	392624
GYG1	20613397
GYS1	1889388
H1FX	113257079
H2AFY	256921349
H6PD	11570898
HACD3	17347989
HADH	236071212
HADHA	214600785
HADHB	248726815
HARS	28034070
HCFC1	5815229
HDAC1	19984151
HDGF	106647203
HDLBP	137899804
HEBP2	27796360
HEXA	17024683
HEXB	77392787
HGS	18535454
HIBADH	64030635
HIBCH	22288904
HINT1	286449105
HINT2	70741137
HIP1	20636177
HK1	51511372
HLA-A	164568890
HLA-B	44649330
HLA-C	27507391
HLA-DPA1	12314300
HLA-DRB1	85381858
HLA-E	4467040
HM13	21017956
HMGB2	1320829045
HMGCL	43679225
HMOX2	18618598
HNRNPA0	66726403
HNRNPA3	1430839496
HNRNPC	890974109
HNRNPD	635765324
HNRNPDL	116368363
HNRNPF	203287010
HNRNPH1	509559397
HNRNPH2	150524209
HNRNPH3	124934190
HNRNPK	528471482
HNRNPL	290522945
HNRNPM	265743073
HNRNPR	122316185
HNRNPU	407369402
HNRNPUL1	48983293
HNRNPUL2	76400820
HOOK3	8724172
HP1BP3	138238428
HPCAL1	12598234
HPRT1	61987436
HPX	198437005
HRAS	32783844
HRG	67753619
HSBP1	36296387
HSD17B10	440675457
HSD17B11	18018147
HSD17B12	37094739
HSD17B4	70970400
HSDL2	17043253
HSP90AA1	220116385
HSP90AB1	593629668
HSPA1B	811228737
HSPA4	58703685
HSPA8	1056634869
HSPA9	429715016
HSPD1	803960546
HSPG2	151563138
HSPH1	16366315
HUWE1	2177283
HYOU1	135192103
IARS	11487983
IARS2	32419197
IBA57	8999819
ICAM1	71723659
IDH1	299650725
IDH2	253205998
IDH3A	45593712
IDH3B	24254919
IDH3G	27829596
IFI16	38129544
IFIT1	10000633
IGF2R	5473832
IGFBP7	61303719
IGHG2	1029470508
IGHG3	920292130
IGHG4	17743734
IGHM	447033176
IGHV3-7	58151786
IGKV3-20	97811099
IGLL5	162091016
IK	18150577
IKBIP	53697506
ILF2	89686109
ILF3	180979706
ILK	119894382
ILVBL	11626985
IMMT	130932329
IMPDH2	63607279
INF2	17165253
IPO5	17923826
IPO7	10097154
IQGAP1	164741665
IQGAP2	6845105
ISOC2	61494741
ITCH	2938645
ITGA1	19628820
ITGA2	65585447
ITGA3	5214271
ITGA5	10848434
ITGA6	1212890
ITGAL	820999
ITGAM	17450935
ITGAV	30586557
ITGAX	3771774
ITGB1	191579543
ITGB2	31588561
ITGB5	25012536
ITIH1	39700331
ITIH2	106028201
ITIH4	5167732
ITPR1	658166
ITPR2	800116
ITPR3	10963335
IVD	49622033
JAK1	403547
JUP	26760217
KANK2	53855201
KARS	44514972
KCTD12	81470175
KDELC2	19018782
KDSR	1768823
KHDRBS1	114455806
KHSRP	113975524
KIAA0196	3807044
KIAA1033	2787045
KIF13B	2971607
KIF5B	50628930
KLC1	14737507
KNG1	40339505
KPNB1	61787834
KRT1	17069317
KRT10	8019808
KRT17	421310129
KRT2	4397934
KRT9	5825924
KTN1	55024947
LACTB	28000049
LAMA4	10624180
LAMA5	1937151
LAMB1	25763814
LAMB2	4758387
LAMC1	22143062
LAMP1	91685782
LAMTOR1	27456778
LAMTOR3	84778408
LAMTOR5	121104322
LANCL1	12086110
LAP3	102498196
LARS	11131696
LASP1	489587590
LBP	3581010
LBR	4095909
LCP1	165542750
LDHB	743210083
LEMD2	30063098
LEMD3	5558792
LETM1	13026409
LGALS3BP	198921060
LGALS9	22043377
LIG3	4675913
LIMA1	35065329
LIMCH1	8594780
LIMS1	75707355
LIN7C	59074078
LLGL2	1187123
LMAN1	191137361
LMAN2	135774878
LMAN2L	2044246
LMCD1	59939156
LMNB1	353419983
LMNB2	284590011
LMO7	26698042
LNP	15774919
LNPEP	2349822
LONP1	57004638
LPCAT1	46597806
LPCAT2	14446154
LPP	244148225
LRP1	32660858
LRPAP1	46336734
LRPPRC	30697459
LRRC47	31627035
LRRC59	253978063
LRRFIP1	8633322
LRRFIP2	9380590
LSP1	110550889
LSS	4068154
LTA4H	100763716
LTBP1	25733684
LTBP2	120395723
LUC7L2	92720459
LYN	8111234
LYZ	400034628
M6PR	24059996
MACF1	11257364
MAGOH	70632848
MANF	340236043
MAOA	53776224
MAOB	26543403
MAP1B	3721854
MAP1S	20926434
MAP4	84935094
MAPK1	63505008
MAPK3	25040282
MAPRE1	76258562
MARC2	6039679
MARCKS	192617986
MARS	15654912
MATR3	126805340
MCAM	6928774
MCCC1	12703099
MCCC2	31105449
MCU	35109282
MDH1	210482264
ME2	31862194
MECP2	73677522
METAP2	28407537
METTL7A	36436735
MFAP2	749691807
MFGE8	16144269
MFN2	6682276
MGAT1	5256935
MGST3	29993853
MIA2	4317131
MIA3	10172528
MLEC	32823050
MLLT4	5185435
MLYCD	3415003
MMP2	39083093
MMRN2	687118
MNDA	53167451
MOGS	21087138
MPO	113028612
MPRIP	48228892
MPST	59758953
MRC2	37386365
MRE11A	16654219
MRPS22	9991551
MSN	950690770
MSRA	4713075
MTA2	4535595
MTAP	39133914
MTCH1	13905849
MTCH2	56596343
MT-CO2	127062783
MTDH	49129935
MTHFD1	45281292
MTOR	3879566
MTPN	240607295
MTX1	8504103
MTX2	41302790
MUC1	13309676
MUT	12685031
MVP	349291745
MYADM	45414485
MYCBP	10754071
MYDGF	188716314
MYH10	333889488
MYH14	32903571
MYL6B	1246102620
MYL9	729734375
MYLK	34705920
MYO18A	12360724
MYO1B	30511293
MYO1C	59248414
MYO1D	29659854
MYO1E	7286262
MYO1F	4592450
MYO1G	21944689
MYO5A	2157708
MYO6	22386914
MYOF	72599436
NBAS	1640871
NCEH1	22018321
NCKAP1	4888083
NCL	316156984
NCLN	32304838
NCSTN	10456850
NDRG1	80733735
NDUFA10	20589893
NDUFA12	72731860
NDUFA13	89008961
NDUFA5	53933461
NDUFA6	23462477
NDUFA8	89843172
NDUFA9	25272849
NDUFAB1	112819078
NDUFB10	76704461
NDUFB4	80144952
NDUFB9	71967112
NDUFS1	87385898
NDUFS2	25425333
NDUFS3	42197207
NDUFS6	201547921
NDUFS8	31900907
NDUFV1	59332060
NDUFV2	34837619
NECAP2	12109898
NEK7	11637285
NFIC	11716444
NFKB1	7260487
NFS1	13254209
NHP2L1	158149591
NID1	20362910
NID2	25975580
NLRX1	69168
NME1	110770630
NME2	1042261309
NME3	68080062
NMT1	10383039
NNT	88017132
NOMO2	15362557
NONO	247112436
NOP56	43565147
NOP58	30875931
NPEPPS	50703874
NPM1	795774863
NPTN	42135823
NRP1	5995247
NSF	58235340
NSFL1C	36898210
NT5E	14358693
NUCB1	156720026
NUCB2	120146492
NUDT21	38420323
NUMA1	45474933
NUP133	4649481
NUP155	8103260
NUP160	2113555
NUP205	69943325
NUP210	41879
NUP35	18255675
NUP43	18173233
NUP54	12768024
NUP62	20905073
NUP88	8740277
NUP93	9076806
NUP98	5946458
NUTF2	101337040
OAS2	10446801
OAT	109204184
OCIAD1	58806591
ODR4	9353429
OGDH	62186957
OGT	3567522
OLA1	44395299
OLFML3	20027768
OPA1	28964835
OS9	24837313
OSBPL8	2155872
OSTF1	34182171
OXCT1	31785348
OXSR1	11222901
P4HA1	139879324
PA2G4	85496414
PABPC1	127590413
PABPN1	63718090
PACSIN2	42723984
PAFAH1B1	60374733
PAFAH1B2	111004135
PAICS	87850745
PAK2	47274116
PALLD	220783181
PAPSS2	23806658
PARK7	522131941
PARP1	103909550
PARP4	8322376
PARP9	7160254
PARVA	65079990
PBXIP1	18468484
PCBP1	225038395
PCBP2	215241970
PCCA	16025984
PCCB	21746961
PCK2	30240230
PCMT1	123857152
PCYOX1	50489241
PDCD6	92012106
PDCD6IP	84353573
PDE12	6175343
PDGFRB	29176918
PDHA1	62694165
PDHB	65481980
PDHX	9570446
PDIA4	484008398
PDIA5	89325942
PDIA6	615477789
PDLIM1	281662738
PDLIM5	160295969
PDLIM7	217609223
PDP1	8421684
PDPR	7386580
PDS5A	6146771
PDS5B	2095966
PDXK	183401824
PEBP1	379188674
PECAM1	5758717
PEF1	36015176
PELP1	6023561
PEX11B	6647383
PFDN5	94764030
PFKL	57620028
PFKM	7109024
PFKP	65180548
PGAM1	442913847
PGD	96798990
PGLYRP2	10120468
PGM1	86743483
PGM2	33446214
PGRMC1	119135174
PGRMC2	45809812
PHB	226384345
PHB2	236772073
PHGDH	64882328
PHIP	369899
PI4K2A	4809297
PICALM	36755534
PIGK	5842079
PIGS	13241561
PIGT	6034370
PIP4K2A	11648741
PITRM1	29034134
PLCB3	3093367
PLD3	7656112
PLEC	431908675
PLEKHO2	29697520
PLG	86430859
PLIN3	132353655
PLOD1	63828716
PLOD3	29386827
PLRG1	12337341
PLS3	282586668
PLXDC2	19520414
PLXNB2	5869994
PML	102091213
PMPCA	9317534
PMPCB	15597132
PNN	22494664
PNP	29559105
PNPLA6	1676457
PNPT1	14664742
POFUT1	21840355
POLR2A	2823770
POLR2B	6857469
POLR2C	12290043
POLR2E	23013184
PON2	97171577
POR	35200651
PPA1	148841310
PPA2	70525069
PPFIBP1	10560016
PPIL1	29853000
PPL	38218644
PPOX	11290675
PPP1CA	203720729
PPP1CB	35787949
PPP1R12A	25945270
PPP1R7	47118931
PPP1R9B	12408537
PPP2CA	33917325
PPP2R1A	132068121
PPP2R2A	11246506
PPP3CA	15252791
PPP3R1	15461984
PPT1	44768049
PRCP	3125954
PRDX2	562528335
PRDX3	273457861
PRDX4	241299531
PRDX5	310437517
PRDX6	297501840
PREB	15239193
PREP	9407556
PRKAA1	14650148
PRKACA	17962970
PRKAR1A	57345884
PRKAR2A	58416238
PRKCA	8179896
PRKCD	5163100
PRKCDBP	57885416
PRKCSH	298505322
PRKDC	19561770
PRKRA	40028688
PRMT1	23891647
PRPF19	140670934
PRPF40A	27084160
PRPF4B	4043209
PRPF6	13486475
PRPF8	14040419
PRPS1	66299319
PRPSAP1	4531798
PRPSAP2	15140831
PSAP	73438706
PSIP1	16920205
PSMA1	47469735
PSMA2	49200892
PSMA3	66399405
PSMA4	76852563
PSMA5	136088144
PSMA6	100361048
PSMA7	133133765
PSMB1	71226859
PSMB10	78207133
PSMB3	70174392
PSMB4	51067507
PSMB8	59585933
PSMC1	30465678
PSMC2	54847483
PSMC3	50773983
PSMC4	51141600
PSMC5	73554150
PSMC6	81609859
PSMD1	9589286
PSMD11	36206311
PSMD12	20974107
PSMD13	22667320
PSMD14	17607821
PSMD2	31473720
PSMD3	22903728
PSMD4	31707553
PSMD5	18332687
PSMD6	24115134
PSMD7	56514060
PSME1	138831659
PSME2	80885257
PSPC1	34607081
PTBP1	377577500
PTGES2	16778343
PTGES3	135474668
PTGFRN	5962510
PTGS1	6425067
PTK2	4078236
PTK7	66619557
PTPN1	16903742
PTPN11	9713554
PTPN23	5503864
PTPN6	12072225
PTPRA	1673186
PTPRC	12036431
PTPRJ	1484866
PUF60	40785860
PURA	77522062
PXDN	15562387
PXN	16247784
PYCARD	32623495
PYGB	81743453
PYGL	29594474
QARS	13722599
QDPR	50141703
QKI	38467759
QSOX1	26227211
RAB10	69357283
RAB11A	142230823
RAB14	77260867
RAB18	38828940
RAB1A	79686083
RAB1B	205316812
RAB21	54489375
RAB27A	10991115
RAB2A	99025567
RAB35	20497963
RAB3D	6757971
RAB3GAP1	7835960
RAB5B	28100226
RAB5C	82335203
RAB6A	40841740
RAB7A	166904198
RAB8A	20520624
RAB8B	7226251
RAB9A	2440932
RAC1	269119633
RAD21	14329524
RAD23B	110071112
RAD50	16279907
RAE1	20789859
RAI14	62978343
RALA	30168254
RALB	105301813
RALGAPB	848661
RALY	163186486
RAN	369104268
RANBP2	6308224
RAP1A	27635470
RAP1B	232897588
RAP2B	48359328
RARS	38665382
RBBP4	31438343
RBBP7	50416340
RBM14	38516868
RBM25	27219305
RBM39	27391196
RBM8A	55107409
RBMX	221945768
RCC1	90148092
RCN1	196972446
RCN2	58512238
RDH11	5312860
RDH13	3577431
RDH14	16707997
RDX	29249648
RECQL	35335151
REEP5	106853355
RELA	17367059
RER1	28067428
RFTN1	5468227
RHOA	350661584
RHOG	92537310
RHOT2	5238847
RMDN3	8603231
RNF213	2171307
RNH1	144235101
RNPEP	35463715
RNPS1	42666730
ROCK1	3323103
ROCK2	6337090
RP2	2703621
RPA1	16230939
RPA3	43910401
RPL10	541148901
RPL10A	225697381
RPL11	309368135
RPL12	276136284
RPL13	409319031
RPL13A	126307190
RPL14	401840204
RPL15	35154409
RPL17	261619903
RPL18	458028337
RPL18A	115156561
RPL19	403633878
RPL22	762759392
RPL27A	251664101
RPL29	693298994
RPL3	195542338
RPL30	554550197
RPL32	256171789
RPL35	221364355
RPL35A	133704029
RPL4	434236503
RPL5	500565236
RPL6	323407044
RPL7	322213179
RPL7A	573944299
RPL8	158514601
RPL9	259194201
RPLP0	293446179
RPLP1	671359559
RPN1	169760627
RPN2	146804055
RPRD1B	24305111
RPS10	336501907
RPS11	364226870
RPS13	277871147
RPS14	853968150
RPS15A	280697283
RPS16	177305719
RPS17	640538666
RPS18	260052821
RPS19	419271027
RPS2	147488563
RPS20	655595253
RPS21	620130331
RPS24	229027437
RPS25	525182397
RPS28	736329065
RPS3	178662256
RPS3A	387674906
RPS4X	345224125
RPS5	229669170
RPS6	438458603
RPS6KA3	13453983
RPS7	356456038
RPS8	476086142
RPS9	215892913
RPSA	705644866
RRAS	20681806
RRBP1	109423162
RSL1D1	21529777
RSU1	136384070
RTCB	123073379
RTN3	2317661
RTN4	54011236
RUFY1	23187603
RUVBL1	111236454
RUVBL2	94386094
S100A13	132888188
S100A16	211006094
SACM1L	13001078
SAFB2	18000090
SAMHD1	124368753
SAMM50	16760520
SAR1A	79832735
SARS	42546809
SARS2	5069275
SBDS	77120332
SBF1	1454739
SCAMP1	21039819
SCAMP2	57436589
SCAMP3	59845407
SCARB2	45530331
SCCPDH	22851590
SCFD1	36663185
SCFD2	43447492
SCP2	186292248
SCPEP1	23112043
SCRIB	4775251
SDCBP	18073901
SDF2L1	66098788
SDHA	182336614
SDHB	88357584
SDPR	19330394
SEC11A	24672029
SEC13	144531631
SEC16A	4361325
SEC22B	179105134
SEC23A	55689225
SEC23B	26727824
SEC23IP	16332859
SEC24A	14300293
SEC24B	5908966
SEC24C	17761626
SEC31A	77670972
SEC61A1	56833360
SEC63	8862358
SEH1L	6490830
SEL1L	7415574
SEPTIN10	9524508
SEPTIN11	292496089
SEPTIN2	335182365
SEPTIN7	250281401
SEPTIN8	34042275
SEPTIN9	74671996
SERBP1	96990178
SERPINB1	69713300
SERPINB6	25153404
SERPINC1	9856826
SERPIND1	6227104
SERPINF1	237436464
SERPINF2	9761201
SERPING1	32497049
SET	44337207
SF3A1	43800099
SF3A2	48708125
SF3A3	52607118
SF3B1	31323597
SF3B2	35969823
SF3B3	26071818
SF3B5	62289203
