GeneID	LUAD_09N
DTX3L	4020075
DTYMK	8518083
DUT	7928034
DYNC1H1	73245232
DYNC1I2	46136251
DYNC1LI1	22003979
DYNC1LI2	29624150
DYNLL1	294950198
DYNLRB1	83878152
DYSF	17655146
ECE1	4075763
ECH1	95292046
ECHDC1	31817642
ECHS1	114984478
ECI1	54942632
ECI2	12064284
ECM1	4128474
EDC4	5727166
EEA1	34253190
EEF1B2	57439524
EEF1D	173274997
EEF1E1	9249573
EEF1G	127651938
EEF2	209365389
EEFSEC	11609241
EFEMP1	44763966
EFEMP2	34441028
EFHD2	40917010
EFR3A	1540852
EFTUD2	30347862
EGFR	5259417
EHD1	357337621
EHD2	1198325167
EHD3	64033880
EHD4	140950989
EHHADH	1025882
EIF1	56863288
EIF2AK2	12578541
EIF2S1	84374523
EIF2S2	22277364
EIF2S3	60212298
EIF3A	42497008
EIF3B	35043003
EIF3C	22385516
EIF3D	16690466
EIF3E	31902900
EIF3F	49163758
EIF3G	15842633
EIF3H	24097778
EIF3I	36564584
EIF3L	42106798
EIF3M	21406066
EIF4A1	135165939
EIF4A2	81504884
EIF4A3	157639691
EIF5	7538081
EIF5A	236312056
EIF6	45409692
ELAVL1	45539462
ELMO1	15987519
ELMO2	3939733
ELMOD2	10979429
EMC1	4714949
EMC2	11019600
EMD	73102343
EMILIN1	254664650
EMILIN2	2154366
EML4	22057723
ENDOD1	10090363
ENG	11710186
ENPP4	8545222
ENTPD1	34839597
EPB41	36102268
EPB41L1	8304003
EPB41L2	106990866
EPB41L3	7399070
EPCAM	34348311
EPN1	17783868
EPPK1	6214660
EPRS	32522255
EPS15	5982887
EPS15L1	13676982
EPS8L2	15172621
ERAP1	32350747
ERBB2IP	2416899
ERGIC1	75555000
ERGIC2	310205
ERH	77749475
ERLEC1	5080702
ERLIN1	6985480
ERLIN2	131055729
ERMP1	13236848
ERO1L	17886863
ERP29	93793123
ERP44	46061983
ESD	189869082
ESYT1	84848672
ESYT2	37749416
ETFA	77593367
ETFB	139866957
ETFDH	10342281
ETHE1	30184177
EVL	10582554
EVPL	56411070
EWSR1	26248703
EXOC1	5573730
EXOC2	6582344
EXOC3	6044117
EXOC4	8409154
EXOC7	8288270
EXOC8	2915562
EZR	320737634
F11R	65997338
F13A1	63329869
F2	62545958
F9	51401789
FABP5	474879146
FAF2	7637538
FAHD1	12397840
FAHD2A	5110268
FAM120A	13296971
FAM129A	16446623
FAM129B	76673288
FAM21C	1534084
FAM3C	3604960
FAM49B	15859882
FAM98B	12711361
FARP1	20823144
FARSA	21783227
FARSB	23189278
FASN	56318372
FBL	57535796
FBLN1	193067310
FBLN2	53486451
FBLN5	108409048
FBN1	304406890
FBP1	197850075
FCGRT	19022339
FCHO2	4233039
FDPS	36515773
FDXR	4047955
FECH	3289669
FERMT2	223397885
FERMT3	27131176
FH	24809419
FHL2	2963365
FHOD1	15228206
FKBP15	5631031
FKBP2	91825421
FKBP3	53658903
FKBP8	7488850
FKBP9	7729822
FLII	34691728
FLNB	97117442
FLNC	6014667
FLOT1	138532318
FLOT2	66803950
FMNL1	4993507
FMNL2	1081065
FMR1	3797256
FNDC3A	1164683
FSCN1	217252634
FUBP1	55952907
FUBP3	9193966
FUS	48088678
FXR1	9706398
FYCO1	6806659
G3BP1	27605674
G6PD	68332171
GALNT2	1433033
GARS	7568060
GATD3A	92193193
GBA	1326240
GBAS	78031915
GBF1	2561597
GBP1	54738261
GC	128527705
GCA	132014933
GCN1L1	5175280
GDI1	71861141
GDI2	251244301
GFM1	1658997
GGT5	7721102
GHDC	2404599
GID8	2897303
GIMAP1	29357245
GIMAP4	74218291
GIPC1	5206579
GIT2	6874977
GLG1	13221927
GLIPR2	65644312
GLO1	142673680
GLRX	187043385
GLS	12107000
GLUD1	177655277
GLYR1	6481579
GNB1	1180210820
GNB2	143405560
GNB2L1	215964948
GNB4	43190602
GNG12	402266800
GNG5	120767933
GNS	7008921
GOLGA2	2571961
GOLGA3	2081519
GOLGB1	15117013
GOLIM4	4391574
GORASP2	11737525
GOT2	12985160
GPC4	8047933
GPD1L	70137679
GPD2	44697968
GPI	158672038
GPNMB	69478190
GPR89B	515219
GPX1	92381912
GPX3	121846594
GRB2	180141848
GRHPR	92779676
GRPEL1	2531780
GSN	820180249
GSPT1	17023891
GSR	70768252
GSTK1	56507436
GSTP1	1238113940
GTF2I	8937558
GTPBP4	1034288
GUCY1B3	9822470
GYG1	36309308
GYS1	7294130
H1FX	71727367
H2AFY	337885398
H6PD	10218352
HACD3	32434406
HADH	96099656
HADHA	194170112
HADHB	151569232
HARS	16484995
HCFC1	2865163
HDAC1	28386478
HDGF	98965111
HDLBP	18790115
HEBP2	48012012
HEXA	15154160
HEXB	21948292
HGS	8374086
HIBADH	42833608
HIBCH	29703205
HINT1	296056430
HINT2	18371359
HIP1	20024478
HK1	58323737
HLA-A	156483133
HLA-B	4059008
HLA-C	45370766
HLA-DPA1	48544471
HLA-DRB1	42853771
HLA-E	15384782
HM13	15607211
HMGB2	688354013
HMGCL	29914574
HMOX2	19486130
HNRNPA0	26635614
HNRNPA3	508939665
HNRNPC	303229883
HNRNPD	245458912
HNRNPDL	21301997
HNRNPF	97732853
HNRNPH1	264127319
HNRNPH2	49395536
HNRNPH3	108893128
HNRNPK	426463241
HNRNPL	175170987
HNRNPM	81019907
HNRNPR	57055581
HNRNPU	160886357
HNRNPUL1	27477713
HNRNPUL2	43429033
HOOK3	7496531
HP1BP3	207420972
HPCAL1	113926844
HPRT1	35192646
HPX	477861694
HRAS	61880557
HRG	57746444
HSBP1	80363405
HSD17B10	138213129
HSD17B11	87496746
HSD17B12	96490216
HSD17B4	120510234
HSDL2	58030974
HSP90AA1	178623110
HSP90AB1	406341284
HSPA1B	414963674
HSPA4	27438253
HSPA8	438472178
HSPA9	100675041
HSPD1	346280049
HSPG2	417293828
HSPH1	6106026
HUWE1	4861043
HYOU1	38731574
IARS	10642904
IARS2	27095842
IBA57	7936607
ICAM1	93081997
IDH1	148931830
IDH2	235571386
IDH3A	22844665
IDH3B	20547711
IDH3G	16576918
IFI16	18506346
IFIT1	5785701
IGF2R	3982443
IGFBP7	29510804
IGHG2	564036940
IGHG3	144847066
IGHG4	63807652
IGHM	1278179083
IGHV3-7	335052943
IGKV3-20	166458810
IGLL5	118277434
IK	2802535
IKBIP	7264960
ILF2	86518787
ILF3	105828718
ILK	326473158
ILVBL	10433531
IMMT	78353421
IMPDH2	38020888
INF2	14189133
IPO5	11237181
IPO7	12999217
IQGAP1	181690708
IQGAP2	6038499
ISOC2	17983473
ITCH	5196721
ITGA1	93596785
ITGA2	16789377
ITGA3	63215703
ITGA5	10619192
ITGA6	14706386
ITGAL	3088911
ITGAM	20153240
ITGAV	13414505
ITGAX	986871
ITGB1	353891172
ITGB2	41114097
ITGB5	5608774
ITIH1	61127858
ITIH2	94231394
ITIH4	50128389
ITPR1	1705553
ITPR2	1004761
ITPR3	6547383
IVD	52279604
JAK1	897692
JUP	44288247
KANK2	57338594
KARS	42311134
KCTD12	172339759
KDELC2	5669002
KDSR	17760773
KHDRBS1	59439534
KHSRP	50673826
KIAA0196	5867978
KIAA1033	2712739
KIF13B	5071202
KIF5B	34302266
KLC1	9378580
KNG1	40419567
KPNB1	106312597
KRT1	42172743
KRT10	38673608
KRT17	344788372
KRT2	16926555
KRT9	7918816
KTN1	45477120
LACTB	22530978
LAMA4	94427927
LAMA5	121290546
LAMB1	97917391
LAMB2	260609986
LAMC1	319349901
LAMP1	85482115
LAMTOR1	57841881
LAMTOR3	34743738
LAMTOR5	134529121
LANCL1	99402781
LAP3	60024787
LARS	7583494
LASP1	256256809
LBP	14170998
LBR	24403700
LCP1	309144884
LDHB	568072629
LEMD2	22100970
LEMD3	2083770
LETM1	15063866
LGALS3BP	50435240
LGALS9	6056553
LIG3	1542513
LIMA1	11815672
LIMCH1	48240533
LIMS1	155561638
LIN7C	40793814
LLGL2	17102370
LMAN1	74939351
LMAN2	84046719
LMAN2L	4812234
LMCD1	58134518
LMNB1	201327094
LMNB2	352373513
LMO7	60121316
LNP	4148203
LNPEP	2862381
LONP1	25563616
LPCAT1	22581067
LPCAT2	6648487
LPP	120233064
LRP1	22030854
LRPAP1	19229578
LRPPRC	20244919
LRRC47	27539464
LRRC59	50281849
LRRFIP1	50589960
LRRFIP2	7001017
LSP1	49475776
LSS	13913059
LTA4H	172814370
LTBP1	5190883
LTBP2	33485198
LUC7L2	17324956
LYN	17343292
LYZ	463086529
M6PR	17741025
MACF1	31063864
MAGOH	19275538
MANF	69757082
MAOA	170614755
MAOB	159610523
MAP1B	407742
MAP1S	17140799
MAP4	39023411
MAPK1	156514977
MAPK3	59626342
MAPRE1	76339328
MARC2	16982586
MARCKS	282824419
MARS	14138727
MATR3	33984715
MCAM	45336155
MCCC1	15568759
MCCC2	18766500
MCU	11062103
MDH1	327873810
ME2	13486722
MECP2	58228928
METAP2	4215986
METTL7A	163657387
MFAP2	779051175
MFGE8	15875687
MFN2	4328950
MGAT1	2368995
MGST3	93391695
MIA2	1437528
MIA3	2491286
MLEC	21000099
MLLT4	15008680
MLYCD	5708750
MMP2	7031248
MMRN2	42904341
MNDA	125584020
MOGS	15750428
MPO	224077178
MPRIP	27059922
MPST	39531996
MRC2	26316245
MRE11A	2354837
MRPS22	1545930
MSN	1696175358
MSRA	4288876
MTA2	3766709
MTAP	29082122
MTCH1	38508305
MTCH2	81186672
MT-CO2	204241310
MTDH	16247120
MTHFD1	18065198
MTOR	1190922
MTPN	91065434
MTX1	5338444
MTX2	18288982
MUC1	5976412
MUT	4915249
MVP	145976754
MYADM	33164744
MYCBP	39189779
MYDGF	88298149
MYH10	384665891
MYH14	203240454
MYL6B	1298703539
MYL9	252958462
MYLK	32476701
MYO18A	7474199
MYO1B	83719397
MYO1C	522796961
MYO1D	27026030
MYO1E	366162
MYO1F	7614463
MYO1G	9487107
MYO5A	315319
MYO6	28230182
MYOF	52370019
NBAS	1417558
NCEH1	31180444
NCKAP1	22872939
NCL	45915039
NCLN	14992202
NCSTN	3185498
NDRG1	155561638
NDUFA10	13725366
NDUFA12	18411148
NDUFA13	28460042
NDUFA5	48468777
NDUFA6	41795463
NDUFA8	58430099
NDUFA9	23220905
NDUFAB1	53407953
NDUFB10	17447249
NDUFB4	20347383
NDUFB9	18350100
NDUFS1	38453629
NDUFS2	24193251
NDUFS3	18884338
NDUFS6	56134521
NDUFS8	6541192
NDUFV1	37202291
NDUFV2	19389911
NECAP2	13611937
NEK7	11672462
NFIC	18649068
NFKB1	10262180
NFS1	964683
NHP2L1	16769632
NID1	315491531
NID2	113394007
NLRX1	2335339
NME1	129472044
NME2	183352402
NME3	73494266
NMT1	8491656
NNT	51818670
NOMO2	15276449
NONO	147034369
NOP56	24036778
NOP58	26423569
NPEPPS	64973144
NPM1	365936358
NPTN	50832904
NRP1	9387631
NSF	34103805
NSFL1C	52705131
NT5E	25899863
NUCB1	100225162
NUCB2	17264419
NUDT21	46513265
NUMA1	67706500
NUP133	2458804
NUP155	8625828
NUP160	3658623
NUP205	135814995
NUP210	4185285
NUP35	5496061
NUP43	1555610
NUP54	4880523
NUP62	25635407
NUP88	2169393
NUP93	5935457
NUP98	3951172
NUTF2	119114848
OAS2	6195369
OAT	2077084
OCIAD1	17384981
ODR4	7629707
OGDH	69883278
OGT	1671230
OLA1	24253573
OLFML3	143779642
OPA1	20200673
OS9	2006328
OSBPL8	2514117
OSTF1	44149309
OXCT1	17064317
OXSR1	23494816
P4HA1	6609447
PA2G4	80523107
PABPC1	27640989
PABPN1	21975155
PACSIN2	89028731
PAFAH1B1	52618491
PAFAH1B2	66917379
PAICS	15734466
PAK2	41304923
PALLD	23880596
PAPSS2	38853386
PARK7	512398276
PARP1	38401321
PARP4	3040629
PARP9	1491503
PARVA	107693509
PBXIP1	8233328
PCBP1	211814555
PCBP2	187575870
PCCA	8773134
PCCB	9014117
PCK2	33866182
PCMT1	145208380
PCYOX1	379022401
PDCD6	72971910
PDCD6IP	76990637
PDE12	2194327
PDGFRB	12346365
PDHA1	71315899
PDHB	45116007
PDHX	14046531
PDIA4	99806165
PDIA5	41602533
PDIA6	188146966
PDLIM1	197308738
PDLIM5	29279587
PDLIM7	57932263
PDP1	9023475
PDPR	3875108
PDS5A	4784195
PDS5B	7301144
PDXK	98127461
PEBP1	468687136
PECAM1	131363811
PEF1	4905947
PELP1	5545913
PEX11B	8183856
PFDN5	25257289
PFKL	85026967
PFKM	27935198
PFKP	21379003
PGAM1	371216220
PGD	133199712
PGLYRP2	10502191
PGM1	106536660
PGM2	76504978
PGRMC1	83203174
PGRMC2	27678834
PHB	222019578
PHB2	290532014
PHGDH	45262435
PHIP	1818222
PI4K2A	4360136
PICALM	13265715
PIGK	471494
PIGS	5885858
PIGT	1781131
PIP4K2A	15422374
PITRM1	6561737
PLCB3	6252387
PLD3	15941102
PLEC	257090272
PLEKHO2	14110264
PLG	171043286
PLIN3	20000012
PLOD1	3594385
PLOD3	6264738
PLRG1	3389648
PLS3	240614626
PLXDC2	42043958
PLXNB2	7545774
PML	62779383
PMPCA	4306156
PMPCB	5614710
PNN	8199313
PNP	45040867
PNPLA6	3198209
PNPT1	2911399
POFUT1	2632414
POLR2A	3825742
POLR2B	6240275
POLR2C	7090722
POLR2E	19057908
PON2	60304655
POR	46442642
PPA1	101714557
PPA2	29120936
PPFIBP1	6349656
PPIL1	20049843
PPL	102389163
PPOX	1853987
PPP1CA	196820027
PPP1CB	43945542
PPP1R12A	14876131
PPP1R7	30149015
PPP1R9B	7330869
PPP2CA	50515095
PPP2R1A	200734432
PPP2R2A	12866723
PPP3CA	35694956
PPP3R1	25866185
PPT1	50753586
PRCP	24685344
PRDX2	803111036
PRDX3	150804749
PRDX4	37964472
PRDX5	471852012
PRDX6	543975113
PREB	8616865
PREP	7621664
PRKAA1	12238431
PRKACA	44222960
PRKAR1A	59155693
PRKAR2A	61239946
PRKCA	11098769
PRKCD	10892769
PRKCDBP	237810424
PRKCSH	233435867
PRKDC	25158347
PRKRA	30932480
PRMT1	21673610
PRPF19	39645928
PRPF40A	3001599
PRPF4B	1486693
PRPF6	8829950
PRPF8	16029229
PRPS1	72708201
PRPSAP1	7652491
PRPSAP2	17532270
PSAP	239888278
PSIP1	40069879
PSMA1	78194793
PSMA2	43561215
PSMA3	90286875
PSMA4	80684376
PSMA5	152850837
PSMA6	70891597
PSMA7	122935553
PSMB1	85166422
PSMB10	46206141
PSMB3	76181284
PSMB4	112175265
PSMB8	48694875
PSMC1	32569129
PSMC2	38795587
PSMC3	28648248
PSMC4	39417545
PSMC5	35383535
PSMC6	54085892
PSMD1	13116325
PSMD11	41209968
PSMD12	20446365
PSMD13	23754450
PSMD14	21921074
PSMD2	28758122
PSMD3	24281036
PSMD4	24591482
PSMD5	23691919
PSMD6	48928358
PSMD7	43497922
PSME1	300737079
PSME2	116026634
PSPC1	27163720
PTBP1	97309811
PTGES2	751194
PTGES3	126780842
PTGFRN	1707260
PTGS1	4007532
PTK2	7884127
PTK7	8812571
PTPN1	30268148
PTPN11	62328056
PTPN23	3781152
PTPN6	35488279
PTPRA	530556
PTPRC	23343726
PTPRJ	1468066
PUF60	14740378
PURA	29741426
PXDN	6290772
PXN	13532072
PYCARD	75727271
PYGB	74654885
PYGL	19728373
QARS	27403324
QDPR	110100773
QKI	36820610
QSOX1	6032500
RAB10	37583411
RAB11A	382809185
RAB14	146331534
RAB18	33347163
RAB1A	17304746
RAB1B	283966202
RAB21	47325102
RAB27A	15457690
RAB2A	95512165
RAB35	31990509
RAB3D	40129301
RAB3GAP1	2949262
RAB5B	35538362
RAB5C	194723698
RAB6A	150054892
RAB7A	246335186
RAB8A	26180753
RAB8B	6388129
RAB9A	11357430
RAC1	536945489
RAD21	13692015
RAD23B	119668925
RAD50	8601250
RAE1	7046572
RAI14	18836327
RALA	54638740
RALB	329265596
RALGAPB	2035209
RALY	87037797
RAN	265111221
RANBP2	1750991
RAP1A	61990615
RAP1B	585513970
RAP2B	42761002
RARS	31511230
RBBP4	47080560
RBBP7	36208242
RBM14	12280302
RBM25	12852692
RBM39	4797904
RBM8A	59534124
RBMX	104589777
RCC1	62981747
RCN1	60517320
RCN2	5479534
RDH11	28084216
RDH13	5448480
RDH14	10655121
RDX	189321616
RECQL	35743711
REEP5	261467559
RELA	8850564
RER1	43820759
RFTN1	17467277
RHOA	613959749
RHOG	161645587
RHOT2	2468496
RMDN3	13251001
RNF213	1121834
RNH1	208007669
RNPEP	29396504
RNPS1	18149647
ROCK1	9669944
ROCK2	11997088
RP2	13355659
RPA1	17364071
RPA3	22963410
RPL10	209995048
RPL10A	141487095
RPL11	130460980
RPL12	103490484
RPL13	232771307
RPL13A	36665148
RPL14	176161564
RPL15	134215368
RPL17	115529538
RPL18	191379452
RPL18A	174156876
RPL19	98545718
RPL22	128219570
RPL27A	226245212
RPL29	410633386
RPL3	104811547
RPL30	242919266
RPL32	154921407
RPL35	183933556
RPL35A	46578592
RPL4	102614884
RPL5	192505894
RPL6	339208807
RPL7	198444114
RPL7A	241382344
RPL8	247930908
RPL9	143029132
RPLP0	168829341
RPLP1	263153190
RPN1	110628756
RPN2	130152571
RPRD1B	19139655
RPS10	37695348
RPS11	266014615
RPS13	105281463
RPS14	229889363
RPS15A	213863521
RPS16	83380356
RPS17	224755777
RPS18	225483170
RPS19	112430869
RPS2	88680991
RPS20	280706739
RPS21	268835352
RPS24	87744418
RPS25	285007368
RPS28	117206251
RPS3	151193394
RPS3A	243739555
RPS4X	306755903
RPS5	123498693
RPS6	278591085
RPS6KA3	22994603
RPS7	118560634
RPS8	274645445
RPS9	230640560
RPSA	205515030
RRAS	288272456
RRBP1	39830767
RSL1D1	5129969
RSU1	287147537
RTCB	70396354
RTN3	12251886
RTN4	90116877
RUFY1	8965512
RUVBL1	40302292
RUVBL2	49083679
S100A13	210610135
S100A16	219969304
SACM1L	67946832
SAFB2	10174643
SAMHD1	121030040
SAMM50	16870886
SAR1A	79395577
SARS	34892060
SARS2	3190015
SBDS	55130398
SBF1	626550
SCAMP1	21514352
SCAMP2	86868533
SCAMP3	49242926
SCARB2	48777151
SCCPDH	6904826
SCFD1	15404707
SCFD2	2758738
SCP2	93081997
SCPEP1	17621405
SCRIB	4943802
SDCBP	16651388
SDF2L1	9313341
SDHA	77890999
SDHB	38182928
SDPR	956503038
SEC11A	27971835
SEC13	40856115
SEC16A	1488120
SEC22B	67373821
SEC23A	21832739
SEC23B	17720180
SEC23IP	6020583
SEC24A	2678847
SEC24B	2049471
SEC24C	12924946
SEC31A	26529751
SEC61A1	77436832
SEC63	3518771
SEH1L	7599421
SEL1L	7023397
SEPTIN10	19884518
SEPTIN11	158073464
SEPTIN2	242185760
SEPTIN7	91273070
SEPTIN8	9139688
SEPTIN9	45987894
SERBP1	66325513
SERPINB1	21199103
SERPINB6	15805668
SERPINC1	73914257
SERPIND1	61553104
SERPINF1	46862983
SERPINF2	26215585
SERPING1	91997197
SET	137164788
SF3A1	20757465
SF3A2	5513421
SF3A3	37307581
SF3B1	31304720
SF3B2	9611219
SF3B3	27573613
SF3B5	46363914
