GeneID	LUAD_01N
ANXA7	183929036
AOC3	1796171049
AP1B1	59958983
AP1G1	26847884
AP1M1	31723998
AP2A1	110566282
AP2A2	91848418
AP2B1	234255647
AP2M1	34259835
AP2S1	88872619
AP3B1	10727289
AP3D1	13742063
AP3M1	21472305
APEH	21800762
APEX1	64219904
API5	53999724
APMAP	289084266
APOA1	529539932
APOA2	225905035
APOA4	73225069
APOB	40512998
APOC1	335423067
APOC3	135829599
APOD	28780808
APOE	64740610
APOH	410805723
APOOL	25503136
APP	7586262
APPL1	22589277
APRT	12041864
AQR	4331016
ARAP1	5055981
ARCN1	23010761
ARF1	640863394
ARF4	173889311
ARF6	87877253
ARHGAP1	43690668
ARHGAP18	4616617
ARHGDIA	250263819
ARHGDIB	65247942
ARHGEF1	6452434
ARHGEF17	3137839
ARL8A	245754259
ARL8B	62287492
ARMC10	30937343
ARPC1A	12866831
ARPC1B	45014711
ARPC2	377463666
ARPC3	120196489
ARPC4	305481490
ARPC5	113707209
ARPC5L	14942746
ARRB1	57752325
ASAH1	435605216
ASPH	57918481
ASPN	199303088
ATAD3A	14853522
ATIC	7014059
ATL2	14674563
ATL3	223995851
ATP13A1	14268132
ATP1A1	523144446
ATP1B1	303448771
ATP1B3	172673234
ATP2A2	195445635
ATP2A3	16531984
ATP2B1	20807419
ATP2B4	184385990
ATP2C1	12570729
ATP5A1	535822544
ATP5C1	213314046
ATP5D	1108453496
ATP5F1	169123714
ATP5H	85244906
ATP5J	32868898
ATP5J2	241356879
ATP5L	195927028
ATP5O	50932694
ATP6V0A1	42287084
ATP6V0D1	127971632
ATP6V1A	110090756
ATP6V1B2	45216618
ATP6V1C1	22060692
ATP6V1E1	15871397
ATP6V1F	7634498
ATP6V1H	5503814
BAG3	13395681
BAG5	5548574
BAG6	9707856
BANF1	154440100
BASP1	189707148
BAX	46524070
BAZ1B	2713582
BCAM	1079296878
BCAP31	645239748
BCAT2	235528317
BCKDHA	9201241
BCKDHB	43632421
BCKDK	8387855
BCL2L13	18966073
BCLAF1	11200800
BCS1L	12545350
BLVRA	25190550
BLVRB	157604300
BRK1	10842413
BSG	104937731
BST1	61691839
BUB3	23239146
C14orf159	16227936
C14orf166	69502394
C16orf58	22060692
C1QB	16547848
C1QBP	151824556
C1QC	33996891
C1S	20494547
C3	196858571
C4A	534865
C4B	56561051
C4BPA	89338580
C5	55983993
C7	7709463
C8A	6095053
C9	34177034
CA1	167840068
CA2	67203343
CACYBP	4644211
CAD	4665547
CALD1	244183238
CALU	344108206
CAMK2D	25851443
CAMK2G	31684108
CAND1	60933101
CANX	308218012
CAP1	174692618
CAPG	167052790
CAPN1	83677830
CAPN2	95306940
CAPNS1	337947899
CAPRIN1	21187752
CAPZA1	207369525
CAPZA2	520172586
CAPZB	232420432
CARKD	14097980
CASK	10587849
CAST	53536765
CAT	513991246
CBR1	108141778
CBX1	61988467
CBX3	14793783
CBX5	11532792
CCAR1	10144828
CCAR2	40600871
CCDC22	15599686
CCDC47	36137522
CCDC6	9613682
CCT2	228520304
CCT3	83049194
CCT4	166625682
CCT5	198785087
CCT6A	111938968
CCT7	89515511
CCT8	176475916
CD14	133204380
CD151	207884214
CD163	86307225
CD2AP	2931706
CD44	243437413
CD47	545269472
CD55	108366343
CD59	1290908096
CD74	295992916
CD81	1013589335
CD9	705425267
CD97	29178817
CDC37	55169743
CDC42	1001116866
CDC42BPA	660581
CDC42BPB	9794154
CDC5L	7627158
CDH1	104352713
CDH13	127448982
CES1	526232921
CFH	91525242
CHCHD2	18016611
CHCHD3	114665107
CHD4	11258331
CHERP	20292979
CHID1	7552448
CHMP4B	15729206
CHMP6	43979607
CHP1	28894692
CIB1	29885492
CISD1	116599954
CISD2	57137666
CKAP4	356533915
CKAP5	9191647
CKB	156597236
CLCC1	14777694
CLEC3B	66574931
CLIC1	227160393
CLIC4	91181956
CLINT1	13696701
CLIP1	9945935
CLPB	2109329
CLTB	15244374
CLTC	566765376
CNDP2	72364719
CNN2	11580330
CNN3	28416146
CNOT1	4291094
CNP	37597380
CNPY2	112171705
CNPY3	6551683
COL12A1	77368592
COL14A1	474703886
COL15A1	96024434
COL18A1	263840186
COL3A1	2985408
COL4A1	58184382
COL4A2	101432359
COL6A3	1064793526
COLGALT1	19213752
COMT	308218012
COPA	54824573
COPB1	73446161
COPB2	49366920
COPE	81407949
COPG1	62792164
COPS2	21540336
COPS3	19296248
COPS4	43461408
COQ5	7607423
COQ9	21731705
CORO1A	87570545
CORO1B	33661229
CORO1C	82261022
COTL1	25019275
COX4I1	616016530
COX5A	126926277
COX5B	65054822
COX6B1	3337889
COX7A2	466702252
CP	111016611
CPM	55569788
CPNE1	66362411
CPNE2	18945696
CPNE3	119559838
CPOX	2764307
CPSF1	7759636
CPSF3	9094541
CPT1A	26630318
CPT2	54552425
CRAT	9236179
CRELD1	22902014
CRIP2	97284920
CRKL	9835595
CROCC	21756302
CRYAB	72745939
CRYZ	57837427
CS	309766684
CSDE1	4374356
CSE1L	13893892
CSK	13063609
CSNK1A1	9378846
CSNK2A1	94721432
CSNK2A2	34344848
CSNK2B	76380876
CSPG4	32750899
CSRP1	496319307
CSRP2	62880855
CTBP1	80524654
CTNNB1	205673091
CTNND1	85381959
CTSA	13303778
CTSB	41437082
CTSC	20719686
CTSD	485347399
CTSH	87085739
CTSS	16465428
CTSZ	54471445
CTTN	28681265
CUL3	11971527
CUX1	2162670
CYB5B	362642773
CYB5R1	159023255
CYB5R3	420731892
CYBB	89183466
CYC1	71002167
CYFIP1	43242987
CYP20A1	40656965
CYP27A1	43190737
DAD1	620661625
DAG1	44710715
DARS	63388445
DARS2	18090395
DAZAP1	20449361
DBI	16024601
DBN1	78313687
DBNL	18590947
DBT	33700698
DCTN1	93422867
DCTN2	199855286
DCTN4	268124
DCXR	73808619
DDAH1	36455767
DDAH2	238169898
DDB1	58926471
DDOST	197765554
DDRGK1	47028270
DDX1	66460645
DDX17	45525528
DDX18	3946506
DDX23	11190214
DDX39B	387447512
DDX3X	30231037
DDX5	59100529
DDX6	8462085
DECR1	160858927
DEK	21155252
DERA	16629995
DHRS7	198297973
DHRS7B	19132483
DHX15	78958877
DHX30	2005630
DHX9	185828453
DIABLO	82403601
DIAPH1	11738396
DKC1	20051734
DLAT	48065595
DLD	146153295
DLST	106895424
DNM1L	14443841
DNM2	30719665
DNPEP	53688274
DOCK1	2954624
DOCK11	3265302
DOCK2	6688962
DOCK4	10576694
DOCK6	5624622
DOCK9	8136135
DPM1	52223666
DPYSL2	399710938
DPYSL3	106291449
DST	4821475
DSTN	21586338
DTX3L	3162080
DTYMK	11866144
DUT	3493211
DYNC1H1	126158881
DYNC1I2	36365669
DYNC1LI1	38373912
DYNC1LI2	82877789
DYNLL1	625985015
DYNLRB1	19503915
DYSF	51153534
ECE1	7441423
ECH1	117129725
ECHDC1	18191765
ECHS1	190170527
ECI1	237527974
ECI2	5823197
ECM1	8769487
EDC4	8486239
EEA1	54225546
EEF1B2	75408090
EEF1D	139738013
EEF1E1	26785496
EEF1G	130755307
EEF2	148404136
EEFSEC	1793131
EFEMP1	138555586
EFEMP2	85995210
EFHD2	37007806
EFR3A	5771755
EFTUD2	63592348
EGFR	23401965
EHD1	178704640
EHD2	1352615001
EHD3	28857887
EHD4	100462285
EHHADH	3340915
EIF1	1434472
EIF2AK2	2934256
EIF2S1	75694580
EIF2S2	8164904
EIF2S3	38924717
EIF3A	34597259
EIF3B	41651637
EIF3C	38665663
EIF3D	4768733
EIF3E	56309488
EIF3F	31272327
EIF3G	797342
EIF3H	26373658
EIF3I	65450193
EIF3L	45344554
EIF3M	30161972
EIF4A1	126664269
EIF4A2	43576501
EIF4A3	58639809
EIF5	5683189
EIF5A	173084073
EIF6	134958932
ELAVL1	43890045
ELMO1	18071904
ELMO2	5333874
ELMOD2	21823315
EMC1	24597279
EMC2	12450496
EMD	121997921
EMILIN1	186274303
EMILIN2	8662625
EML4	12304767
ENDOD1	76963497
ENG	26568580
ENPP4	19799888
ENTPD1	147093234
EPB41	23796149
EPB41L1	24143742
EPB41L2	191513827
EPB41L3	27407679
EPCAM	142226982
EPN1	53613499
EPPK1	26003930
EPRS	19869406
EPS15	22721037
EPS15L1	17842839
EPS8L2	9641819
ERAP1	55002224
ERBB2IP	3405056
ERGIC1	194018693
ERGIC2	12374969
ERH	226577728
ERLEC1	27192943
ERLIN1	19918110
ERLIN2	236180787
ERMP1	33241235
ERO1L	38134535
ERP29	96737762
ERP44	104179869
ESD	107925178
ESYT1	258318185
ESYT2	49945545
ETFA	180526994
ETFB	46772872
ETFDH	27326920
ETHE1	117857650
EVL	837557
EVPL	137938981
EWSR1	4628361
EXOC1	12103334
EXOC2	13036324
EXOC3	10372492
EXOC4	17408505
EXOC7	10030395
EXOC8	15953429
EZR	107527342
F11R	161529017
F13A1	187648802
F2	48883114
F9	22123503
FABP5	86614925
FAF2	35398356
FAHD1	39029393
FAHD2A	9859763
FAM120A	22679509
FAM129A	64013508
FAM129B	116863207
FAM21C	3816812
FAM3C	26912271
FAM49B	34425218
FAM98B	25973970
FARP1	19090082
FARSA	20247254
FARSB	17352325
FASN	38469842
FBL	9466497
FBLN1	507799510
FBLN2	171099606
FBLN5	263005289
FBN1	297957605
FBP1	109232162
FCGRT	81680297
FCHO2	6523522
FDPS	27071857
FDXR	2637284
FECH	2189592
FERMT2	61890476
FERMT3	11247574
FH	68801514
FHL2	11634923
FHOD1	20007271
FKBP15	9983918
FKBP2	40820161
FKBP3	3060418
FKBP8	13567838
FKBP9	32507204
FLII	28481590
FLNB	221005409
FLNC	47446379
FLOT1	142862866
FLOT2	200330820
FMNL1	4702920
FMNL2	1987803
FMR1	3001608
FNDC3A	1201333
FSCN1	22614745
FUBP1	48605394
FUBP3	24215162
FUS	7373881
FXR1	14298954
FYCO1	10906349
G3BP1	13539771
G6PD	44459411
GALNT2	4165838
GARS	7846428
GATD3A	85545102
GBA	17050365
GBAS	65654303
GBF1	5358082
GBP1	20760106
GC	79241466
GCA	63702391
GCN1L1	7494591
GDI1	41936577
GDI2	124809325
GFM1	4118430
GGT5	22148178
GHDC	4840999
GID8	16362194
GIMAP1	37884164
GIMAP4	32155027
GIPC1	1864804
GIT2	7508935
GLG1	23660838
GLIPR2	87714037
GLO1	23908155
GLRX	1253851
GLS	52757048
GLUD1	310847719
GLYR1	21010197
GNB1	321377046
GNB2	216152505
GNB2L1	205090488
GNB4	23964002
GNG12	947241513
GNG5	340454418
GNS	10226322
GOLGA2	13485674
GOLGA3	4507290
GOLGB1	15499741
GOLIM4	12932296
GORASP2	40713307
GOT2	217295430
GPC4	14211098
GPD1L	59777912
GPD2	106695625
GPI	91676197
GPNMB	110784589
GPR89B	10536532
GPX1	76679854
GPX3	274962605
GRB2	27745725
GRHPR	45657680
GRPEL1	7481412
GSN	391196277
GSPT1	7789006
GSR	59524719
GSTK1	220383269
GSTP1	802608958
GTF2I	6965484
GTPBP4	234349
GUCY1B3	17482472
GYG1	62970009
GYS1	8897996
H1FX	23182917
H2AFY	236870853
H6PD	77899845
HACD3	104739523
HADH	48126810
HADHA	259085806
HADHB	93053455
HARS	9850280
HCFC1	7208643
HDAC1	44769288
HDGF	93778789
HDLBP	10759372
HEBP2	20563906
HEXA	29316809
HEXB	54071641
HGS	14716988
HIBADH	93604012
HIBCH	47315651
HINT1	15131242
HINT2	58738884
HIP1	49806580
HK1	134673748
HLA-A	244803898
HLA-B	41705862
HLA-C	26375453
HLA-DPA1	139145578
HLA-DRB1	161795280
HLA-E	29694616
HM13	71383286
HMGB2	72107183
HMGCL	59188628
HMOX2	32710892
HNRNPA0	24904737
HNRNPA3	127179711
HNRNPC	194998309
HNRNPD	221574463
HNRNPDL	20028551
HNRNPF	147436832
HNRNPH1	266359551
HNRNPH2	19633002
HNRNPH3	121508570
HNRNPK	291060217
HNRNPL	197291679
HNRNPM	116062059
HNRNPR	84827830
HNRNPU	172246892
HNRNPUL1	26069256
HNRNPUL2	78443919
HOOK3	13938262
HP1BP3	86466348
HPCAL1	342402838
HPRT1	24681142
HPX	349419047
HRAS	71618681
HRG	36914449
HSBP1	66996560
HSD17B10	406943721
HSD17B11	186717917
HSD17B12	204244225
HSD17B4	230492092
HSDL2	55326773
HSP90AA1	161896091
HSP90AB1	385738181
HSPA1B	345385741
HSPA4	23739375
HSPA8	490850497
HSPA9	229825524
HSPD1	361094506
HSPG2	761988967
HSPH1	5142472
HUWE1	10875145
HYOU1	60049754
IARS	26720030
IARS2	51814481
IBA57	12397940
ICAM1	315485803
IDH1	50720383
IDH2	234885178
IDH3A	103982402
IDH3B	8380487
IDH3G	4569835
IFI16	4789654
IFIT1	281518
IGF2R	18549725
IGFBP7	8837027
IGHG2	302381754
IGHG3	92517555
IGHG4	74216070
IGHM	1123398849
IGHV3-7	240672297
IGKV3-20	113959735
IGLL5	34303462
IK	2466003
IKBIP	6225785
ILF2	358050180
ILF3	120793390
ILK	152993537
ILVBL	42629010
IMMT	250923221
IMPDH2	17282471
INF2	32829868
IPO5	31876645
IPO7	16076824
IQGAP1	273207931
IQGAP2	20403657
ISOC2	107104381
ITCH	4280491
ITGA1	100065244
ITGA2	31508244
ITGA3	110333855
ITGA5	26252985
ITGA6	31916244
ITGAL	7730571
ITGAM	39749875
ITGAV	38564932
ITGAX	7921234
ITGB1	372109036
ITGB2	83966518
ITGB5	17335165
ITIH1	38319631
ITIH2	60390583
ITIH4	22292541
ITPR1	10620248
ITPR2	4222106
ITPR3	29988403
IVD	115376308
JAK1	2253970
JUP	132956553
KANK2	140362115
KARS	44341765
KCTD12	292062115
KDELC2	11761541
KDSR	43349262
KHDRBS1	54733176
KHSRP	79925633
KIAA0196	10172726
KIAA1033	7093189
KIF13B	2164417
KIF5B	42223154
KLC1	14838734
KNG1	46647610
KPNB1	151470426
KRT1	2121481576
KRT10	1659204443
KRT17	408865174
KRT2	607235305
KRT9	1169858160
KTN1	55485553
LACTB	37256621
LAMA4	182903213
LAMA5	153377573
LAMB1	165324607
LAMB2	354943197
LAMC1	477378036
LAMP1	119821327
LAMTOR1	101044929
LAMTOR3	16927283
LAMTOR5	152595199
LANCL1	56962963
LAP3	159722683
LARS	11178727
LASP1	86927008
LBP	32297078
LBR	28448060
LCP1	248722748
LDHB	370488930
LEMD2	26158843
LEMD3	4670252
LETM1	45801835
LGALS3BP	124005808
LGALS9	43402357
LIG3	39130311
LIMA1	26096804
LIMCH1	44399916
LIMS1	201947864
LIN7C	18739213
LLGL2	18311357
LMAN1	269762997
LMAN2	276733830
LMAN2L	27375983
LMCD1	30057005
LMNB1	285140734
LMNB2	439871848
LMO7	36819123
LNP	44160962
LNPEP	28315837
LONP1	44827677
LPCAT1	141358719
LPCAT2	34490568
LPP	229196897
LRP1	55083709
LRPAP1	20919456
LRPPRC	51291152
LRRC47	10984144
LRRC59	42400832
LRRFIP1	22838009
LRRFIP2	12957562
LSP1	80383021
LSS	57048079
LTA4H	102379878
LTBP1	9576223
LTBP2	103136779
LUC7L2	12352300
LYN	48744396
LYZ	77773864
M6PR	36865937
MACF1	62133961
MAGOH	113022089
MANF	7523697
MAOA	448293981
MAOB	209668942
MAP1B	8187354
MAP1S	8974817
MAP4	57217021
MAPK1	161200449
MAPK3	65866783
MAPRE1	36962338
MARC2	44893139
MARCKS	392887399
MARS	23132182
MATR3	128480063
MCAM	65153293
MCCC1	24266669
MCCC2	50646876
MCU	70662551
MDH1	83818409
ME2	32297078
MECP2	25046163
METAP2	3868512
METTL7A	671457998
MFAP2	1140324561
MFGE8	34490568
MFN2	16843158
MGAT1	16943322
MGST3	325101776
MIA2	7929493
MIA3	19483323
MLEC	94352907
MLLT4	12584427
MLYCD	8846497
MMP2	18169613
MMRN2	105616065
MNDA	3380986
MOGS	73945919
MPO	129013496
MPRIP	42871720
MPST	256845373
MRC2	50507137
MRE11A	13796939
MRPS22	11446372
MSN	781032422
MSRA	5740903
MTA2	5926887
MTAP	16769890
MTCH1	35229325
MTCH2	306583299
MT-CO2	570862530
MTDH	50231260
MTHFD1	16396700
MTOR	2991193
MTPN	5839018
MTX1	11133953
MTX2	67101267
MUC1	49159883
MUT	24845302
MVP	193033949
MYADM	177860182
MYCBP	6202401
MYDGF	79636277
MYH10	636192401
MYH14	353510535
MYL6B	433472521
MYL9	742639737
MYLK	36411565
MYO18A	8395492
MYO1B	127701939
MYO1C	450331147
MYO1D	51443268
MYO1E	1925306
MYO1F	8037038
MYO1G	24048124
MYO5A	1929568
MYO6	35855022
MYOF	134102836
NBAS	7812621
NCEH1	176087776
NCKAP1	28110345
NCL	109447551
NCLN	62133961
NCSTN	21780024
NDRG1	210225659
NDUFA10	69754652
NDUFA12	32373820
NDUFA13	147752531
NDUFA5	35994043
NDUFA6	5693913
NDUFA8	25676808
NDUFA9	58003211
NDUFAB1	85121079
NDUFB10	8880312
NDUFB4	30498535
NDUFB9	8761284
NDUFS1	82715788
NDUFS2	77494210
NDUFS3	129310248
NDUFS6	707825
NDUFS8	24344995
NDUFV1	52139193
NDUFV2	17648907
NECAP2	8021984
NEK7	3383920
NFIC	7353108
NFKB1	8510027
NFS1	2040443
NHP2L1	33620380
NID1	510729270
NID2	342402838
NLRX1	14328220
NME1	31194545
NME2	143868727
NME3	121026794
NMT1	15680917
NNT	138267179
NOMO2	46582745
NONO	132707860
NOP56	41046831
NOP58	35766912
NPEPPS	27103046
NPM1	825847022
NPTN	95116535
NRP1	18441730
NSF	89695341
NSFL1C	14166589
NT5E	31508244
NUCB1	145461211
NUCB2	69029407
NUDT21	85852437
NUMA1	149803146
NUP133	18328676
NUP155	26223437
NUP160	13010428
NUP205	19964796
NUP210	11428796
NUP35	1822058
NUP43	11418281
NUP54	171861887
NUP62	44956508
NUP88	12317515
NUP93	29919071
NUP98	11784573
NUTF2	23211263
OAS2	16126865
OAT	1984066
OCIAD1	82111778
ODR4	20585700
OGDH	255410976
OGT	5904747
OLA1	5094545
OLFML3	122235895
OPA1	41880400
OS9	7387092
OSBPL8	8670768
OSTF1	29250817
OXCT1	31020225
OXSR1	10716285
P4HA1	16995399
PA2G4	53844313
PABPC1	5725040
PABPN1	114205587
PACSIN2	10950066
PAFAH1B1	72980176
PAFAH1B2	31125727
PAICS	17628498
PAK2	9360878
PALLD	16614064
PAPSS2	9085463
PARK7	49299206
PARP1	21099331
PARP4	6913785
PARP9	5103533
PARVA	352160309
PBXIP1	30575064
PCBP1	179626888
PCBP2	160491890
PCCA	27945880
PCCB	23427482
PCK2	53314002
PCMT1	61222887
PCYOX1	403258519
PDCD6	175660527
PDCD6IP	64324935
PDE12	5230945
PDGFRB	43520646
PDHA1	95503531
PDHB	121759016
PDHX	8735792
PDIA4	169882450
PDIA5	25334428
PDIA6	472008993
PDLIM1	96376216
PDLIM5	13908207
PDLIM7	148090703
PDP1	32591541
PDPR	21705515
PDS5A	8744301
PDS5B	11280888
PDXK	58837856
PEBP1	120196489
PECAM1	268010748
PEF1	68368574
PELP1	15759165
PEX11B	65971145
PFDN5	11375615
PFKL	68693466
PFKM	12078473
PFKP	41770473
PGAM1	211840075
PGD	60576212
PGLYRP2	8007623
PGM1	37696723
PGM2	36501539
PGRMC1	203567569
PGRMC2	300162208
PHB	479971329
PHB2	175195746
PHGDH	51004016
PHIP	2388248
PI4K2A	14557683
PICALM	62392832
PIGK	6334671
PIGS	14898169
PIGT	13472600
PIP4K2A	12411429
PITRM1	12486752
PLCB3	2524629
PLD3	49014792
PLEC	488085665
PLEKHO2	24748651
PLG	79779591
PLIN3	30270159
PLOD1	13840197
PLOD3	13434518
PLRG1	8786477
PLS3	163684938
PLXDC2	51970802
PLXNB2	38180329
PML	95843566
PMPCA	11808079
PMPCB	19336640
PNN	15841917
PNP	18505387
PNPLA6	8906953
PNPT1	5438973
POFUT1	13922625
POLR2A	5343979
POLR2B	6083626
POLR2C	13982393
POLR2E	15050600
PON2	183408867
POR	128756488
PPA1	39960686
PPA2	144509450
PPFIBP1	10211968
PPIL1	28209262
PPL	242073424
PPOX	10121131
PPP1CA	379062807
PPP1CB	63280361
PPP1R12A	12474275
PPP1R7	24626998
PPP1R9B	9316173
PPP2CA	80235401
PPP2R1A	157985676
PPP2R2A	7312662
PPP3CA	50163272
PPP3R1	18654210
PPT1	57662010
PRCP	34037990
PRDX2	257521394
PRDX3	516967949
PRDX4	193526543
PRDX5	274065996
PRDX6	287046468
PREB	17445371
PREP	5629513
PRKAA1	10961348
PRKACA	48816123
PRKAR1A	22679509
PRKAR2A	111716796
PRKCA	20144522
PRKCD	5198401
PRKCDBP	103769179
PRKCSH	548521594
PRKDC	76528760
PRKRA	3774261
PRMT1	47252886
PRPF19	174270881
PRPF40A	7781054
PRPF4B	5188275
PRPF6	5573136
PRPF8	38086096
PRPS1	64856274
PRPSAP1	7660923
PRPSAP2	21927152
PSAP	348032958
PSIP1	8933266
PSMA1	26880278
PSMA2	39689865
PSMA3	136141522
PSMA4	97665817
PSMA5	217866535
PSMA6	81952007
PSMA7	71501782
PSMB1	14732086
PSMB10	30453506
PSMB3	31566328
PSMB4	34382817
PSMB8	40512998
PSMC1	43890045
PSMC2	41221622
PSMC3	35538320
PSMC4	71128692
PSMC5	35898612
PSMC6	24570640
PSMD1	41988326
PSMD11	98367003
PSMD12	18271868
PSMD13	84114548
PSMD14	37650469
PSMD2	52990390
PSMD3	35494242
PSMD4	32236225
PSMD5	31305659
PSMD6	69397228
PSMD7	60755652
PSME1	219076539
PSME2	122733135
PSPC1	48195128
PTBP1	131020323
PTGES2	10363002
PTGES3	102582534
PTGFRN	13711676
PTGS1	36771003
PTK2	9936307
PTK7	21656445
PTPN1	47177920
PTPN11	2490514
PTPN23	4989578
PTPN6	15402315
PTPRA	5990456
PTPRC	53765295
PTPRJ	8533653
PUF60	37057308
PURA	16498647
PXDN	22957098
PXN	20270362
PYCARD	20539455
PYGB	70326342
PYGL	15001390
QARS	39533499
QDPR	39432175
QKI	22376904
QSOX1	6346000
RAB10	167444182
RAB11A	446243151
RAB14	382425246
RAB18	66066827
RAB1A	88039769
RAB1B	380718495
RAB21	162972855
RAB27A	51591779
RAB2A	275858190
RAB35	68243844
RAB3D	25549336
RAB3GAP1	2615051
RAB5B	61598889
RAB5C	281318874
RAB6A	350776793
RAB7A	365742821
RAB8A	67698213
RAB8B	64530948
RAB9A	22496512
RAC1	359552463
RAD21	39906085
RAD23B	67301510
RAD50	17101523
RAE1	14082255
RAI14	48671395
RALA	164492917
RALB	208741937
RALGAPB	3633048
RALY	42508580
RAN	61402419
RANBP2	8654259
RAP1A	299043200
RAP1B	1692142046
RAP2B	87259930
RARS	42342845
RBBP4	99340395
RBBP7	73096392
RBM14	28930127
RBM25	24456987
RBM39	15483273
RBM8A	61222887
RBMX	10342324
RCC1	39583815
RCN1	118578764
RCN2	44584548
RDH11	50298443
RDH13	5958080
RDH14	38518416
RDX	117367613
RECQL	38773555
REEP5	559872708
RELA	4287483
RER1	90995721
RFTN1	68906541
RHOA	834185700
RHOG	246493505
RHOT2	31160528
RMDN3	72487582
RNF213	4187356
RNH1	225240496
RNPEP	15565207
RNPS1	33742265
ROCK1	12944915
ROCK2	16413302
RP2	32115634
RPA1	12173936
RPA3	19780214
RPL10	3300500
RPL10A	47775750
RPL11	39177461
RPL12	71746604
RPL13	9220047
RPL13A	22099581
RPL14	44284932
RPL15	19028522
RPL17	40431344
RPL18	60487543
RPL18A	12462469
RPL19	9594549
RPL22	31090193
RPL27A	24291139
RPL29	33322379
RPL3	8992681
RPL30	12664990
RPL32	8265232
RPL35	3420200
RPL35A	3670910
RPL4	17521877
RPL5	51367262
RPL6	65342339
RPL7	26342730
RPL7A	4749298
RPL8	1978864
RPL9	20516990
RPLP0	326506118
RPLP1	563323144
RPN1	313158309
RPN2	809874314
RPRD1B	15179928
RPS10	44518528
RPS11	6214031
RPS13	16564350
RPS14	15033731
RPS15A	73683214
RPS16	4394825
RPS17	16717750
RPS18	803347
RPS19	5776968
RPS2	15969318
RPS20	79501914
RPS21	15696577
RPS24	1479428
RPS25	14660421
RPS28	7715845
RPS3	56477032
RPS3A	83214785
RPS4X	27777942
RPS5	77096593
RPS6	64116782
RPS6KA3	19985343
RPS7	20338943
RPS8	26283909
RPS9	50789356
RPSA	429072726
RRAS	555704189
RRBP1	39228721
RSL1D1	332360
RSU1	145136632
RTCB	61222887
RTN3	70769313
RTN4	253159662
RUFY1	18420466
RUVBL1	74858922
RUVBL2	36679900
S100A13	143209807
S100A16	253925470
SACM1L	90462212
SAFB2	44650617
SAMHD1	224593254
SAMM50	74475109
SAR1A	98191253
SARS	18759013
SARS2	7613836
SBDS	5039475
SBF1	1094294
SCAMP1	88712489
SCAMP2	154822546
SCAMP3	70094404
SCARB2	211287845
SCCPDH	21350120
SCFD1	27843006
SCFD2	11486866
SCP2	42161753
SCPEP1	15581467
SCRIB	13317323
SDCBP	40119881
SDF2L1	2290376
SDHA	155220748
SDHB	19417540
SDPR	389320971
SEC11A	122467893
SEC13	138858836
SEC16A	4114619
SEC22B	133487876
SEC23A	24415572
SEC23B	21889013
SEC23IP	10684945
SEC24A	3891898
SEC24B	6498686
SEC24C	30022956
SEC31A	14927739
SEC61A1	168710127
SEC63	13142553
SEH1L	32790765
SEL1L	37208383
SEPTIN10	47644424
SEPTIN11	233014676
SEPTIN2	206843622
SEPTIN7	171496116
SEPTIN8	34217244
SEPTIN9	28968979
SERBP1	33447598
SERPINB1	128208367
SERPINB6	47096201
SERPINC1	83373223
SERPIND1	22772388
SERPINF1	30825649
SERPINF2	16894657
SERPING1	53079299
SET	208741937
SF3A1	52307600
SF3A2	1568002
SF3A3	51893577
SF3B1	53391206
SF3B2	21231974
SF3B3	55744076
