GeneID	LUAD_03T
EHD3	1817970
EHD4	40688618
EHHADH	9692326
EIF1	4202119
EIF2AK2	3294922
EIF2S1	152724293
EIF2S2	35091050
EIF2S3	51221093
EIF3A	49751919
EIF3B	46777466
EIF3C	41786837
EIF3D	3658451
EIF3E	70720551
EIF3F	48826742
EIF3G	8809727
EIF3H	25175618
EIF3I	50544269
EIF3L	92492866
EIF3M	41272957
EIF4A1	179599260
EIF4A2	19940937
EIF4A3	47925201
EIF5	11845574
EIF5A	292016786
EIF6	231657632
ELAVL1	9374475
ELMO1	15562256
ELMO2	3500442
ELMOD2	31403822
EMC1	42939421
EMC2	15656391
EMD	85339775
EMILIN1	255825880
EMILIN2	4490780
EML4	23545947
ENDOD1	44424817
ENG	41371027
ENPP4	8881089
ENTPD1	102280206
EPB41	11756873
EPB41L1	7102530
EPB41L2	51849043
EPB41L3	11074643
EPCAM	119222603
EPN1	34836991
EPPK1	25286202
EPRS	25969551
EPS15	16277250
EPS15L1	14639893
EPS8L2	3518631
ERAP1	77019929
ERBB2IP	1108930
ERGIC1	272534253
ERGIC2	64261470
ERH	141759930
ERLEC1	42999947
ERLIN1	8502012
ERLIN2	156172987
ERMP1	32356220
ERO1L	166995554
ERP29	110768729
ERP44	78778350
ESD	31578092
ESYT1	212236802
ESYT2	32040694
ETFA	122207088
ETFB	21484134
ETFDH	92174485
ETHE1	44772311
EVL	7291549
EVPL	5313505
EWSR1	26671875
EXOC1	6175443
EXOC2	6964082
EXOC3	4348444
EXOC4	11124421
EXOC7	2722462
EXOC8	4623992
EZR	90569141
F11R	72560796
F13A1	599261967
F2	16074077
F9	5650261
FABP5	86932113
FAF2	49344699
FAHD1	17723082
FAHD2A	1925232
FAM120A	22234673
FAM129A	73798046
FAM129B	41890459
FAM21C	6535931
FAM3C	84689847
FAM49B	121066220
FAM98B	17494945
FARP1	4741931
FARSA	31942232
FARSB	16649267
FASN	72800293
FBL	11865988
FBLN1	448874488
FBLN2	199469718
FBLN5	204865965
FBN1	193566009
FBP1	81333182
FCGRT	37709668
FCHO2	3332602
FDPS	34343380
FDXR	1730311
FECH	3280897
FERMT2	33580339
FERMT3	29822363
FH	88126894
FHL2	97678698
FHOD1	4302494
FKBP15	7598384
FKBP2	25041890
FKBP3	17475901
FKBP8	10265024
FKBP9	54743244
FLII	11681132
FLNB	53903393
FLNC	22516175
FLOT1	49824172
FLOT2	129896669
FMNL1	11911501
FMNL2	1532684
FMR1	1627276
FNDC3A	4047836
FSCN1	29358381
FUBP1	36497120
FUBP3	8722145
FUS	6038661
FXR1	10475526
FYCO1	4693378
G3BP1	24280845
G6PD	156491035
GALNT2	42818435
GARS	64652086
GATD3A	62059844
GBA	55227289
GBAS	47599466
GBF1	10871559
GBP1	37293697
GC	45919365
GCA	71166852
GCN1L1	18030669
GDI1	50023826
GDI2	259325591
GFM1	2286746
GGT5	65905417
GHDC	9140533
GID8	5532673
GIMAP1	27419210
GIMAP4	46599122
GIPC1	2137184
GIT2	5961618
GLG1	98002277
GLIPR2	123369971
GLO1	82397217
GLRX	64553926
GLS	45002679
GLUD1	217986912
GLYR1	3847803
GNB1	160470243
GNB2	50611701
GNB2L1	361533858
GNB4	11658683
GNG12	569376724
GNG5	162132549
GNS	26073533
GOLGA2	35680151
GOLGA3	13788275
GOLGB1	21526221
GOLIM4	25428666
GORASP2	59645060
GOT2	294783064
GPC4	7912502
GPD1L	33384514
GPD2	51697486
GPI	291072643
GPNMB	59250827
GPR89B	28597750
GPX1	73250890
GPX3	60890516
GRB2	42047435
GRHPR	18166405
GRPEL1	6927735
GSN	184520571
GSPT1	19732306
GSR	237668795
GSTK1	111423439
GSTP1	831102259
GTF2I	3401159
GTPBP4	4818811
GUCY1B3	5169495
GYG1	14217434
GYS1	8280314
H1FX	3569948
H2AFY	168953050
H6PD	59487987
HACD3	238862193
HADH	26405124
HADHA	239446002
HADHB	89978050
HARS	19671565
HCFC1	1287328
HDAC1	19098807
HDGF	166590536
HDLBP	23356021
HEBP2	18777933
HEXA	55996064
HEXB	59805319
HGS	15286815
HIBADH	61420533
HIBCH	26497010
HINT1	48366233
HINT2	37667521
HIP1	13585666
HK1	137691022
HLA-A	224342978
HLA-B	22906389
HLA-C	127816135
HLA-DPA1	180439583
HLA-DRB1	226225948
HLA-E	14384613
HM13	243901089
HMGB2	486269881
HMGCL	56147139
HMOX2	68352440
HNRNPA0	17851301
HNRNPA3	139692072
HNRNPC	186291692
HNRNPD	198960730
HNRNPDL	31504696
HNRNPF	158463935
HNRNPH1	293809954
HNRNPH2	62531043
HNRNPH3	66772096
HNRNPK	305599689
HNRNPL	126396229
HNRNPM	105486784
HNRNPR	72443337
HNRNPU	131212686
HNRNPUL1	48502841
HNRNPUL2	44142942
HOOK3	15123630
HP1BP3	40842283
HPCAL1	99586421
HPRT1	54828882
HPX	466238250
HRAS	38666689
HRG	48949274
HSBP1	67254525
HSD17B10	332384268
HSD17B11	647664636
HSD17B12	226153061
HSD17B4	551597037
HSDL2	24257800
HSP90AA1	268543764
HSP90AB1	530693365
HSPA1B	177036636
HSPA4	30088132
HSPA8	595263012
HSPA9	355769862
HSPD1	587604173
HSPG2	267673230
HSPH1	18600327
HUWE1	11542356
HYOU1	154126194
IARS	43120545
IARS2	51501612
IBA57	1529313
ICAM1	140892344
IDH1	151645866
IDH2	394546236
IDH3A	15594343
IDH3B	15485288
IDH3G	4729332
IFI16	25690144
IFIT1	431308
IGF2R	28443840
IGFBP7	22677492
IGHG2	334863266
IGHG3	115958913
IGHG4	211243242
IGHM	330014278
IGHV3-7	207055685
IGKV3-20	100297044
IGLL5	67533986
IK	2889217
IKBIP	24181613
ILF2	340810834
ILF3	162451126
ILK	63082545
ILVBL	33227448
IMMT	275044865
IMPDH2	21184355
INF2	8472176
IPO5	66568370
IPO7	25800602
IQGAP1	200200122
IQGAP2	11002954
ISOC2	20065053
ITCH	7273595
ITGA1	34756548
ITGA2	16858676
ITGA3	11465582
ITGA5	13022877
ITGA6	13507780
ITGAL	8849562
ITGAM	60381490
ITGAV	39056082
ITGAX	16421819
ITGB1	289225150
ITGB2	153100824
ITGB5	42154156
ITIH1	25205362
ITIH2	21412547
ITIH4	12052789
ITPR1	6390329
ITPR2	6952515
ITPR3	25854032
IVD	69527442
JAK1	2304098
JUP	79025060
KANK2	30505228
KARS	58565984
KCTD12	292880865
KDELC2	16674015
KDSR	18629713
KHDRBS1	162784197
KHSRP	37569981
KIAA0196	17740447
KIAA1033	11876982
KIF13B	978454
KIF5B	29391357
KLC1	11053150
KNG1	24542265
KPNB1	147826310
KRT1	1437678232
KRT10	1486197778
KRT17	393028076
KRT2	562541459
KRT9	1228610322
KTN1	78413170
LACTB	26525876
LAMA4	62250730
LAMA5	37113125
LAMB1	132791794
LAMB2	91563719
LAMC1	312793351
LAMP1	230448009
LAMTOR1	95645502
LAMTOR3	2393493
LAMTOR5	127587778
LANCL1	53261640
LAP3	215827423
LARS	15330874
LASP1	146016813
LBP	36237612
LBR	62155291
LCP1	808556485
LDHB	1166615032
LEMD2	12088823
LEMD3	5795445
LETM1	98335476
LGALS3BP	281001078
LGALS9	57396953
LIG3	2104384
LIMA1	16455006
LIMCH1	6358397
LIMS1	103003530
LIN7C	4565041
LLGL2	3037505
LMAN1	899158382
LMAN2	389726582
LMAN2L	37016563
LMCD1	10485307
LMNB1	471138680
LMNB2	288246977
LMO7	2183028
LNP	49116232
LNPEP	20087184
LONP1	74064698
LPCAT1	151985695
LPCAT2	23263955
LPP	73680684
LRP1	44480134
LRPAP1	7987020
LRPPRC	161446917
LRRC47	18309761
LRRC59	167369218
LRRFIP1	30462648
LRRFIP2	3196575
LSP1	266892143
LSS	49606952
LTA4H	222626600
LTBP1	13775020
LTBP2	40179390
LUC7L2	46165375
LYN	74551198
LYZ	61878860
M6PR	79159092
MACF1	14340873
MAGOH	92997232
MANF	94046495
MAOA	1095152187
MAOB	166122103
MAP1B	7680712
MAP1S	15154057
MAP4	41521322
MAPK1	150675136
MAPK3	31761271
MAPRE1	66001088
MARC2	68560814
MARCKS	422911343
MARS	56689841
MATR3	79412425
MCAM	23761562
MCCC1	10057406
MCCC2	54186168
MCU	184988555
MDH1	113297694
ME2	43325096
MECP2	33898330
METAP2	10021781
METTL7A	536573773
MFAP2	125604510
MFGE8	12323669
MFN2	11343271
MGAT1	42211308
MGST3	242561330
MIA2	26317276
MIA3	25120172
MLEC	154808347
MLLT4	2128611
MLYCD	28286277
MMP2	21815241
MMRN2	15271084
MNDA	16326429
MOGS	138306504
MPO	473709715
MPRIP	24304563
MPST	55153681
MRC2	83870028
MRE11A	12366398
MRPS22	8156819
MSN	620014255
MSRA	2920322
MTA2	4068173
MTAP	10910942
MTCH1	48115717
MTCH2	436920617
MT-CO2	1509687525
MTDH	97319750
MTHFD1	10952378
MTOR	3530747
MTPN	1388408
MTX1	30286657
MTX2	82124041
MUC1	36412504
MUT	19021851
MVP	245332615
MYADM	114414339
MYCBP	21279618
MYDGF	136306079
MYH10	496551167
MYH14	97836093
MYL6B	1122770001
MYL9	507341717
MYLK	23521066
MYO18A	21368188
MYO1B	32095560
MYO1C	90738093
MYO1D	66088664
MYO1E	3539540
MYO1F	14626497
MYO1G	18101330
MYO5A	2930476
MYO6	31834646
MYOF	124337051
NBAS	7972073
NCEH1	118768668
NCKAP1	16649267
NCL	90901967
NCLN	127833330
NCSTN	31128106
NDRG1	57308296
NDUFA10	112070095
NDUFA12	104870161
NDUFA13	229233625
NDUFA5	98883822
NDUFA6	16906618
NDUFA8	59978275
NDUFA9	103180859
NDUFAB1	29453581
NDUFB10	30317928
NDUFB4	121756098
NDUFB9	20943398
NDUFS1	91706350
NDUFS2	194949186
NDUFS3	220946705
NDUFS6	6326183
NDUFS8	35257108
NDUFV1	68856644
NDUFV2	23116946
NECAP2	3953000
NEK7	2241458
NFIC	7876195
NFKB1	3731315
NFS1	4806575
NHP2L1	27148036
NID1	136856785
NID2	201413486
NLRX1	5870348
NME1	183135830
NME2	428852076
NME3	113513634
NMT1	29262280
NNT	326467390
NOMO2	62444603
NONO	73564959
NOP56	78893294
NOP58	82263464
NPEPPS	58300793
NPM1	346638478
NPTN	61604844
NRP1	18532445
NSF	119700995
NSFL1C	15500632
NT5E	7796408
NUCB1	286355870
NUCB2	249600778
NUDT21	45373992
NUMA1	84969260
NUP133	20673534
NUP155	33736726
NUP160	21591508
NUP205	56376596
NUP210	33071782
NUP35	3180777
NUP43	2633371
NUP54	6429926
NUP62	93169895
NUP88	12697966
NUP93	81458234
NUP98	12538267
NUTF2	21007253
OAS2	30844491
OAT	109910392
OCIAD1	173043218
ODR4	26728367
OGDH	177493550
OGT	7143687
OLA1	8191108
OLFML3	3395693
OPA1	20713930
OS9	20110019
OSBPL8	8776555
OSTF1	21246914
OXCT1	22751446
OXSR1	24487294
P4HA1	29162694
PA2G4	47720053
PABPC1	14204961
PABPN1	44204571
PACSIN2	12899809
PAFAH1B1	104499111
PAFAH1B2	41991322
PAICS	35174938
PAK2	8691073
PALLD	18944101
PAPSS2	3764672
PARK7	180894150
PARP1	53542202
PARP4	3759727
PARP9	6059227
PARVA	167732642
PBXIP1	73019605
PCBP1	124102234
PCBP2	150056120
PCCA	15957181
PCCB	18510780
PCK2	53756183
PCMT1	54495405
PCYOX1	241928822
PDCD6	254469656
PDCD6IP	32990834
PDE12	10533854
PDGFRB	20416569
PDHA1	40371261
PDHB	55528269
PDHX	3392821
PDIA4	545491280
PDIA5	28413771
PDIA6	1314454943
PDLIM1	91071767
PDLIM5	27632055
PDLIM7	83600917
PDP1	18234211
PDPR	12961846
PDS5A	2606807
PDS5B	4767047
PDXK	252328864
PEBP1	278342712
PECAM1	109508337
PEF1	46542317
PELP1	28002640
PEX11B	205425186
PFDN5	9913531
PFKL	86351935
PFKM	12745022
PFKP	42592996
PGAM1	542484275
PGD	133810436
PGLYRP2	2663377
PGM1	145060994
PGM2	89052302
PGRMC1	413350785
PGRMC2	284622525
PHB	662529229
PHB2	235184657
PHGDH	29551453
PHIP	520088
PI4K2A	17441632
PICALM	121284282
PIGK	18118227
PIGS	34926127
PIGT	18600327
PIP4K2A	23138943
PITRM1	34536568
PLCB3	914497
PLD3	147212363
PLEC	298513616
PLEKHO2	22323145
PLG	27971094
PLIN3	69764153
PLOD1	27782005
PLOD3	22898752
PLRG1	17962728
PLS3	419083875
PLXDC2	10652265
PLXNB2	24234992
PML	102092473
PMPCA	11955195
PMPCB	24593181
PNN	10128750
PNP	117397401
PNPLA6	6726401
PNPT1	6843822
POFUT1	10341572
POLR2A	4880188
POLR2B	4653709
POLR2C	8601967
POLR2E	19197809
PON2	159083925
POR	146891041
PPA1	71515028
PPA2	80912923
PPFIBP1	3095769
PPIL1	92331540
PPL	17424087
PPOX	3943556
PPP1CA	250319131
PPP1CB	46224025
PPP1R12A	9508111
PPP1R7	45668468
PPP1R9B	7553310
PPP2CA	110985764
PPP2R1A	157761815
PPP2R2A	5253068
PPP3CA	46659902
PPP3R1	15972656
PPT1	43379540
PRCP	62900011
PRDX2	397817408
PRDX3	446931517
PRDX4	839334977
PRDX5	158781610
PRDX6	338376175
PREB	72327574
PREP	17101342
PRKAA1	6674609
PRKACA	54996158
PRKAR1A	10137267
PRKAR2A	39625614
PRKCA	9290872
PRKCD	8287202
PRKCDBP	29292634
PRKCSH	698470473
PRKDC	94389719
PRKRA	6587081
PRMT1	43813695
PRPF19	68657648
PRPF40A	5776200
PRPF4B	6033655
PRPF6	5781446
PRPF8	51017326
PRPS1	26139717
PRPSAP1	4721248
PRPSAP2	13147790
PSAP	260877934
PSIP1	5122612
PSMA1	21153922
PSMA2	25941313
PSMA3	114630423
PSMA4	100108162
PSMA5	76208027
PSMA6	69649902
PSMA7	52389455
PSMB1	105071459
PSMB10	7114002
PSMB3	48057378
PSMB4	36839300
PSMB8	34055394
PSMC1	31540960
PSMC2	46486210
PSMC3	36453929
PSMC4	58925197
PSMC5	21681198
PSMC6	29955893
PSMD1	28124607
PSMD11	62625737
PSMD12	34223144
PSMD13	112293280
PSMD14	17596213
PSMD2	36059268
PSMD3	57231298
PSMD4	36730224
PSMD5	45251609
PSMD6	73457742
PSMD7	86056674
PSME1	452861433
PSME2	257846943
PSPC1	33819836
PTBP1	142327585
PTGES2	6244717
PTGES3	76076154
PTGFRN	25895469
PTGS1	14975563
PTK2	4932915
PTK7	27314225
PTPN1	31978365
PTPN11	2385760
PTPN23	3879266
PTPN6	35635024
PTPRA	2335773
PTPRC	113082124
PTPRJ	4155617
PUF60	23634486
PURA	37981964
PXDN	13083845
PXN	6260113
PYCARD	40324306
PYGB	47229687
PYGL	28319935
QARS	49887034
QDPR	26967539
QKI	16579265
QSOX1	28065163
RAB10	301629545
RAB11A	402790790
RAB14	363013175
RAB18	154448867
RAB1A	125342715
RAB1B	763595736
RAB21	143870222
RAB27A	53033350
RAB2A	401091183
RAB35	63379779
RAB3D	25828233
RAB3GAP1	6826722
RAB5B	59088772
RAB5C	309633769
RAB6A	205986177
RAB7A	228601304
RAB8A	69203653
RAB8B	15927323
RAB9A	25632282
RAC1	369048473
RAD21	26937271
RAD23B	137415592
RAD50	8328310
RAE1	9977584
RAI14	19508020
RALA	75697246
RALB	178348270
RALGAPB	2620323
RALY	28381927
RAN	67923344
RANBP2	11382548
RAP1A	96295843
RAP1B	781455221
RAP2B	164189176
RARS	41471591
RBBP4	31367693
RBBP7	34668275
RBM14	13211167
RBM25	9407488
RBM39	8021860
RBM8A	39297206
RBMX	29030146
RCC1	111201676
RCN1	287305852
RCN2	110115001
RDH11	123862063
RDH13	6201695
RDH14	47079811
RDX	15852476
RECQL	37801560
REEP5	261586924
RELA	7442340
RER1	277510378
RFTN1	60978171
RHOA	643339083
RHOG	182135828
RHOT2	24383717
RMDN3	22072533
RNF213	13273199
RNH1	424965166
RNPEP	31688462
RNPS1	9995114
ROCK1	8483723
ROCK2	11392633
RP2	3784546
RPA1	13905971
RPA3	9798700
RPL10	8745204
RPL10A	135456454
RPL11	52737216
RPL12	114851971
RPL13	30952504
RPL13A	30712824
RPL14	102832675
RPL15	65314466
RPL17	220353303
RPL18	110564078
RPL18A	44032818
RPL19	20630182
RPL22	24697673
RPL27A	21325104
RPL29	187576431
RPL3	69869745
RPL30	8425352
RPL32	8761115
RPL35	39386281
RPL35A	7334367
RPL4	34014164
RPL5	165361793
RPL6	128567437
RPL7	171548295
RPL7A	4494632
RPL8	1548906
RPL9	30880344
RPLP0	323886579
RPLP1	1018783695
RPN1	481139311
RPN2	1397790424
RPRD1B	13962078
RPS10	44827318
RPS11	6095464
RPS13	34499358
RPS14	524640126
RPS15A	84425729
RPS16	5875608
RPS17	191241615
RPS18	9753070
RPS19	39127899
RPS2	5900883
RPS20	14557046
RPS21	23046099
RPS24	30610805
RPS25	2497735
RPS28	31192618
RPS3	148144506
RPS3A	155530046
RPS4X	26289784
RPS5	122419816
RPS6	174538847
RPS6KA3	22345334
RPS7	23069852
RPS8	144193439
RPS9	91867959
RPSA	367466092
RRAS	87391749
RRBP1	172255588
RSL1D1	7059488
RSU1	88610824
RTCB	68025374
RTN3	32461500
RTN4	198511916
RUFY1	20965898
RUVBL1	36883357
RUVBL2	13409842
S100A13	203490866
S100A16	102658178
SACM1L	90402743
SAFB2	25772456
SAMHD1	123601369
SAMM50	101210861
SAR1A	357261152
SARS	65608450
SARS2	6697988
SBDS	1718871
SBF1	804077
SCAMP1	60640893
SCAMP2	161789330
SCAMP3	127340332
SCARB2	256497486
SCCPDH	34142216
SCFD1	27940366
SCFD2	9744029
SCP2	66672233
SCPEP1	16437981
SCRIB	12231708
SDCBP	36540113
SDF2L1	37934887
SDHA	188056297
SDHB	48177003
SDPR	14960816
SEC11A	233991140
SEC13	196697493
SEC16A	8049645
SEC22B	262272644
SEC23A	37886146
SEC23B	77397441
SEC23IP	15790809
SEC24A	35011741
SEC24B	14863659
SEC24C	51570849
SEC31A	39484344
SEC61A1	321634959
SEC63	31266268
SEH1L	27257311
SEL1L	81048234
SEPTIN10	6626720
SEPTIN11	128303956
SEPTIN2	91246604
SEPTIN7	66460916
SEPTIN8	22419640
SEPTIN9	16041847
SERBP1	86498777
SERPINB1	107881246
SERPINB6	19444176
SERPINC1	14057819
SERPIND1	7041338
SERPINF1	39675772
SERPINF2	7303312
SERPING1	29859356
SET	445065089
SF3A1	50748840
SF3A2	834726
SF3A3	69083939
SF3B1	57075406
SF3B2	7701172
