GeneID	RNA.seq_LADC28
SLC25A33	345
TMEM201	1225
107985734	45
PIK3CD	1068
PIK3CD-AS1	9
PIK3CD-AS2	256
CLSTN1	9194
CTNNBIP1	1635
LOC105376717	168
LZIC	1538
NMNAT1	481
RBP7	35
UBE4B	2904
KIF1B	2200
105376725	9
PGD	3652
CENPS-CORT	389
CENPS	386
CORT	38
DFFA	2094
PEX14	1076
CASZ1	1532
LOC105376733	0
C1orf127	83
TARDBP	7318
MASP2	250
SRM	926
EXOSC10	3310
EXOSC10-AS1	151
MTOR	2611
MTOR-AS1	53
ANGPTL7	3
UBIAD1	907
LOC105376739	0
LOC105376740	0
DISP3	74
112268221	5
FBXO2	367
FBXO44	1211
FBXO6	749
MAD2L2	1511
DRAXIN	121
AGTRAP	1991
C1orf167	378
MTHFR	1396
CLCN6	955
NPPA-AS1	168
NPPA	19
KIAA2013	2374
PLOD1	4674
MFN2	4224
MIIP	931
MIR6729	3
TNFRSF8	16
MIR7846	0
TNFRSF1B	2324
107984917	8
VPS13D	2056
SNORA59A	6
LINC02766	2
DHRS3	3422
MIR6730	9
AADACL4	0
C1orf158	304
LRRC38	4
PDPN	565
PRDM2	2180
KAZN	419
LOC107985467	0
LOC105376759	3
LOC107985469	5
TMEM51-AS1	109
TMEM51	977
TMEM51-AS2	2
FHAD1	525
FHAD1-AS1	133
LOC101927441	17
EFHD2	2588
CTRC	7
CELA2A	1
CELA2B	16
CASP9	720
DNAJC16	1069
AGMAT	83
DDI2	2343
RSC1A1	210
PLEKHM2	2499
SLC25A34	149
SLC25A34-AS1	11
TMEM82	4
FBLIM1	3244
UQCRHL	86
FLJ37453	176
SPEN	4059
ZBTB17	1681
SRARP	1
HSPB7	184
CLCNKA	105
CLCNKB	106
FAM131C	46
EPHA2	1356
LOC101927479	97
ARHGEF19	4438
ANO7L1	183
CPLANE2	211
FBXO42	1445
SZRD1	4120
SPATA21	2400
NECAP2	3081
LINC01772	73
CROCCP3	322
RNU1-1	1
LINC01783	9
NBPF1	925
105376794	1215
CROCCP2	748
MST1P2	747
LOC107985736	38
RNU1-3	0
ESPNP	141
MST1L	1332
LOC112267871	24
LOC105376805	141
CROCC	1817
MFAP2	1563
LOC105376806	634
ATP13A2	2075
SDHB	2183
PADI2	204
LINC02783	0
PADI1	9
PADI3	7
PADI4	2
PADI6	0
RCC2	8243
ARHGEF10L	2574
ACTL8	0
IGSF21	31
KLHDC7A	470
PAX7	1
ALDH4A1	869
IFFO2	1552
UBR4	5964
EMC1-AS1	166
EMC1	2420
MRTO4	1283
AKR7L	20
AKR7A3	47
LOC100506730	205
AKR7A2	2118
SLC66A1	862
CAPZB	6399
MICOS10	1015
MICOS10-NBL1	2624
RPS14P3	66
NBL1	2158
HTR6	7
TMCO4	1462
RNF186	3
OTUD3	788
PLA2G2A	60
PLA2G5	49
PLA2G2D	256
PLA2G2F	0
PLA2G2C	7
UBXN10	1926
101928017	24
LOC105376825	39
VWA5B1	59
LINC01141	0
CAMK2N1	360
MUL1	1486
FAM43B	4
CDA	21
PINK1	983
MIR6084	33
PINK1-AS	1398
DDOST	10251
KIF17	122
SH2D5	3
112268222	2001
HP1BP3	7378
EIF4G3	3972
LOC105376830	2
LOC105376829	5
ECE1	5851
ECE1-AS1	15
NBPF3	430
ALPL	5521
LINC02596	1
RAP1GAP	7030
USP48	4123
LDLRAD2	2633
HSPG2	12747
LINC01635	20
LINC00339	397
CDC42-AS1	14
CDC42	15158
WNT4	124
LOC105376845	8
LOC105376850	2
LOC107985377	0
ZBTB40	1242
EPHA8	11
C1QA	4382
C1QC	4610
C1QB	4668
EPHB2	1439
MIR4253	46
KDM1A	3292
LUZP1	1012
HTR1D	43
LINC01355	489
HNRNPR	4816
ZNF436	939
ZNF436-AS1	177
TCEA3	2968
ASAP3	1872
E2F2	435
LOC101928163	7
LOC105376859	5
ID3	1713
MDS2	20
RPL11	18522
ELOA	2186
ELOA-AS1	343
PITHD1	1351
LOC105376860	598
LYPLA2	3430
GALE	1926
HMGCL	1780
LOC105376861	16
FUCA1	6998
CNR2	13
PNRC2	4896
SRSF10	5310
LOC105376863	3
LOC107984931	0
MYOM3	3
IL22RA1	116
IFNLR1	293
LINC02800	0
GRHL3-AS1	39
GRHL3	93
STPG1	721
NIPAL3	1925
RCAN3AS	12
RCAN3	1279
NCMAP-DT	124
NCMAP	546
SRRM1	5674
CLIC4	8467
RUNX3	642
107984932	4
RUNX3-AS1	93
SYF2	2091
RSRP1	6401
LOC105376882	1
RHD	59
TMEM50A	2584
RHCE	1464
MACO1	1888
LDLRAP1	1866
MAN1C1	450
SELENON	4967
MTFR1L	1018
LOC646471	297
AUNIP	274
PAQR7	667
STMN1	10716
MIR3917	1089
PAFAH2	622
101928216	9
EXTL1	16
SLC30A2	45
TRIM63	11
PDIK1L	1070
FAM110D	66
ZNF593	707
CNKSR1	1701
CATSPER4	1
ZPLD2P	10
CEP85	873
SH3BGRL3	3395
UBXN11	2458
CD52	460
CRYBG2	65
ZNF683	151
DHDDS	1439
DHDDS-AS1	18
HMGN2	18934
RPS6KA1	2513
LOC101928728	41
ARID1A	3740
PIGV	512
ZDHHC18	1391
SFN	2879
GPN2	1106
GPATCH3	427
NUDC	4295
NR0B2	16
KDF1	728
TRNP1	185
TENT5B	41
LOC101928391	7
SLC9A1	1907
WDTC1	3440
TMEM222	1312
ACTG1P20	51
SYTL1	2396
MAP3K6	2242
FCN3	67
CD164L2	153
GPR3	37
WASF2	5962
LOC105376892	8
AHDC1	3252
FGR	300
LINC02574	3
IFI6	22974
FAM76A	444
STX12	1618
PPP1R8	1366
THEMIS2	1114
RPA2	2520
SMPDL3B	2321
XKR8	419
EYA3	957
PTAFR	516
DNAJC8	3771
ATP5IF1	1442
SESN2	547
MED18	317
PHACTR4	2459
RCC1	3255
SNHG3	571
SNORA73A	23
SNORA73B	11
TRNAU1AP	1519
SNHG12	1029
SNORD99	28
SNORA61	85
SNORA44	38
SNORA16A	48
RAB42	358
TAF12	1062
LINC01715	13
RNU11	0
GMEB1	600
YTHDF2	3628
OPRD1	38
EPB41	2952
TMEM200B	447
SRSF4	4121
MECR	625
PTPRU	2944
LOC105378617	1
MATN1	37
MATN1-AS1	98
LAPTM5	7073
MIR4420	2
LOC105378620	10
LINC01778	5
SDC3	4584
PUM1	4233
SNORD103A	24
SNORD103B	17
LOC107984935	0
NKAIN1	3
SNRNP40	1273
ZCCHC17	1415
FABP3	175
SERINC2	4382
LOC105378625	4
LOC105379772	1
LDC1P	0
LINC01226	0
LOC105378626	61
TINAGL1	1118
HCRTR1	326
PEF1	2683
PEF1-AS1	128
105378628	4
COL16A1	1545
LOC101929444	39
ADGRB2	1089
SPOCD1	148
PTP4A2	6994
KHDRBS1	5037
TMEM39B	787
KPNA6	2906
TXLNA	3820
CCDC28B	202
TMEM234	512
IQCC	359
DCDC2B	135
EIF3I	3998
MTMR9LP	386
FAM167B	170
LCK	419
HDAC1	5036
MARCKSL1	9142
LOC105378629	11
TSSK3	257
FAM229A	107
BSDC1	3272
ZBTB8B	72
ZBTB8A	538
LOC102723870	6
ZBTB8OS	699
RBBP4	6772
SYNC	1872
KIAA1522	7127
YARS1	3091
S100PBP	1339
FNDC5	87
HPCA	67
TMEM54	1723
LOC105378632	1
RNF19B	1414
AK2	6009
AZIN2	306
112268224	3
TRIM62	220
ZNF362	1555
A3GALT2	2
PHC2	4990
MIR3605	179
PHC2-AS1	4
ZSCAN20	316
CSMD2	85
105378640	0
LOC105378641	0
LOC105378642	1
GJB5	96
GJB4	4
GJB3	69
GJA4	247
SMIM12	829
DLGAP3	20
GPR199P	112
TMEM35B	1107
ZMYM6	781
ZMYM1	755
LOC105378644	4
SFPQ	14509
ZMYM4	2902
ZMYM4-AS1	48
KIAA0319L	3517
NCDN	1370
TFAP2E	166
TFAP2E-AS1	20
PSMB2	4561
C1orf216	610
CLSPN	546
AGO4	1462
AGO1	1256
AGO3	1384
TEKT2	838
ADPRS	1543
COL8A2	1503
TRAPPC3	2100
MAP7D1	3488
THRAP3	5856
SH3D21	392
EVA1B	428
STK40	2150
LSM10	772
OSCP1	380
MRPS15	1563
CSF3R	273
GRIK3	13
LINC01137	293
ZC3H12A	851
MIR6732	19
MEAF6	3315
MIR5581	8
LOC105378649	69
SNIP1	746
DNALI1	4573
GNL2	2452
RSPO1	3
C1orf109	649
CDCA8	452
EPHA10	92
MANEAL	847
YRDC	329
C1orf122	514
MTF1	731
INPP5B	1242
LOC105378651	4
SF3A3	2465
FHL3	400
UTP11	950
POU3F1	7
MIR3659HG	0
LOC105378657	0
RRAGC	807
GJA9-MYCBP	689
MYCBP	670
LOC105378663	5
GJA9	19
RHBDL2	321
LOC105378662	54
AKIRIN1	1245
NDUFS5	2316
MACF1	10161
643314	95
105378950	0
BMP8A	406
OXCT2P1	54
PPIEL	482
PABPC4	2332
PABPC4-AS1	453
SNORA55	5
HEYL	377
NT5C1A	13
HPCAL4	124
PPIE	2110
BMP8B	360
OXCT2	33
LOC101929536	11
105378951	6
LINC02811	2
105378665	1
TRIT1	759
MYCL	120
MYCL-AS1	13
MFSD2A	574
CAP1	6002
PPT1	8923
RLF	1020
TMCO2	0
ZMPSTE24	2300
COL9A2	3880
107984945	3
SMAP2	1654
ZFP69B	144
ZFP69	176
LOC105378672	10
EXO5	563
ZNF684	177
RIMS3	251
LOC105378675	3
NFYC-AS1	229
NFYC	1973
KCNQ4	28
CITED4	16
CTPS1	818
SLFNL1-AS1	291
SLFNL1	97
SCMH1	1432
FOXO6	220
FOXO6-AS1	7
LOC105378678	10
EDN2	12
HIVEP3	537
GUCA2B	0
GUCA2A	1
FOXJ3	2266
RIMKLA	464
ZMYND12	66
CCDC30	926
PPCS	2093
PPIH	956
YBX1	10034
CLDN19	0
P3H1	1130
C1orf50	324
TMEM269-DT	4
TMEM269	5
LOC107984946	0
SVBP	458
ERMAP	758
ZNF691	459
LOC339539	3
SLC2A1	1412
SLC2A1-AS1	8
FAM183A	416
EBNA1BP2	2122
CFAP57	848
LOC105378685	95
TMEM125	2754
C1orf210	841
TIE1	502
MPL	15
LOC105378687	3
CDC20	571
ELOVL1	2952
MIR6734	9
LOC112268225	24
MED8	1613
MED8-AS1	259
SZT2	2214
SZT2-AS1	176
HYI	496
PTPRF	16397
KDM4A	1483
KDM4A-AS1	255
ST3GAL3	320
ARTN	10
LOC105378688	34
LOC101929609	113
IPO13	1023
DPH2	984
ATP6V0B	2977
B4GALT2	1110
CCDC24	649
SLC6A9	446
LOC107984948	3
KLF17	2
DMAP1	1133
ERI3	2038
ERI3-IT1	77
RNF220	1552
LOC107984950	526
TMEM53	411
ARMH1	100
LOC105378690	26
RNU5F-1	2
RNU5D-1	3
KIF2C	790
RPS8	25704
SNORD55	139
SNORD46	6
SNORD38A	24
SNORD38B	19
BEST4	56
PLK3	445
DYNLT4	61
BTBD19	70
LOC107984952	12
PTCH2	59
EIF2B3	598
HECTD3	1402
UROD	2159
ZSWIM5	359
LOC105378691	18
LINC01144	17
HPDL	9
MUTYH	674
TOE1	609
TESK2	284
CCDC163	71
MMACHC	2210
PRDX1	9198
AKR1A1	7101
NASP	8349
CCDC17	109
GPBP1L1	5136
RPS15AP10	23
TMEM69	842
IPP	489
MAST2	1441
P3R3URF-PIK3R3	854
PIK3R3	938
LOC101929626	4
TSPAN1	2944
POMGNT1	1830
LURAP1	95
RAD54L	493
LRRC41	2424
UQCRH	2896
NSUN4	985
FAAH	1178
FAAHP1	41
LINC01398	5
DMBX1	220
MKNK1-AS1	154
MKNK1	956
MOB3C	850
ATPAF1	1682
EFCAB14-AS1	131
EFCAB14	4124
LOC105378698	22
LOC105378699	8
CYP4B1	10684
CYP4Z2P	29
CYP4A11	3
CYP4X1	645
CYP4Z1	9
CYP4A22	0
LOC105378701	7
LINC00853	5
PDZK1IP1	1493
TAL1	51
STIL	710
CMPK1	8310
LINC01389	14
FOXE3	51
FOXD2-AS1	357
FOXD2	192
LINC01738	0
TRABD2B	72
LINC02794	0
SKINT1L	6
SLC5A9	115
SPATA6	871
AGBL4	116
BEND5	242
ELAVL4	2
DMRTA2	186
LOC105378714	41
FAF1	2537
FAF1-AS1	4
CDKN2C	3345
LINC01562	3
RNF11	2678
TTC39A	909
TTC39A-AS1	8
EPS15	2200
EPS15-AS1	7
CALR4P	8
OSBPL9	3925
NRDC	5262
105378721	506
MIR761	16
RAB3B	121
TXNDC12	3602
KTI12	240
BTF3L4	2313
ZFYVE9	642
CC2D1B	1715
ORC1	198
PRPF38A	2233
TUT4	1606
GPX7	507
SHISAL2A	19
COA7	603
ZYG11B	1521
ZYG11A	29
ECHDC2	3859
SCP2	6114
PODN	1056
SLC1A7	240
CPT2	764
CZIB	982
MAGOH	812
LOC100507564	43
LRP8	658
LOC105378728	22
LOC105378726	10
LOC105378731	5
105378730	8
LINC02812	9
GLIS1	8
NDC1	987
YIPF1	931
DIO1	25
HSPB11	681
LRRC42	742
LDLRAD1	11
TMEM59	9839
TCEANC2	517
CDCP2	5
CYB5RL	504
MRPL37	1747
SSBP3	1629
SSBP3-AS1	47
ACOT11	326
FAM151A	104
MROH7-TTC4	451
MROH7	47
TTC4	411
PARS2	183
TTC22	448
LEXM	7
DHCR24	8934
DHCR24-DT	25
TMEM61	12
BSND	2
PCSK9	168
USP24	1938
LOC100507634	15
LINC01767	17
PLPP3	1453
PRKAA2	362
FYB2	162
C8A	4
C8B	14
105378745	0
LOC112267900	2
DAB1	8
LOC107984960	3
OMA1	706
TACSTD2	11986
MYSM1	1254
LOC112268263	28
LOC105378751	124
JUN	13215
LINC01135	4
LOC101926907	44
LINC02777	31
LINC01358	11
FGGY-DT	5
FGGY	254
LOC101926944	6
LOC105378758	0
HOOK1	1284
CYP2J2	141
C1orf87	0
LINC01748	1
LOC101926964	0
LOC105378764	1
NFIA-AS2	3
NFIA	1305
NFIA-AS1	0
LOC107984964	0
MGC34796	2
TM2D1	665
PATJ	2515
LOC107984965	3
L1TD1	18
KANK4	14
USP1	2640
DOCK7	707
ANGPTL3	4
ATG4C	544
LINC00466	31
FOXD3-AS1	324
FOXD3	74
ALG6	675
ITGB3BP	918
LOC102724319	1
EFCAB7	579
DLEU2L	20
PGM1	1425
ROR1	109
ROR1-AS1	3
LOC105378773	32
UBE2U	4
LOC107984966	3
CACHD1	624
RAVER2	652
JAK1	3813
LINC01359	10
MIR3671	2
AK4	859
DNAJC6	97
LOC102724416	4
LEPR	787
LEPROT	2969
PDE4B	459
LOC105378776	0
SGIP1	224
DYNLT5	145
DNAI4	495
MIER1	1543
SLC35D1	569
C1orf141	1
IL23R	1
IL12RB2	29
105378779	2
SERBP1	9150
GADD45A	1465
GNG12	4193
LOC105378781	4
GNG12-AS1	134
DIRAS3	180
WLS	4068
RPE65	0
DEPDC1	391
LRRC7	15
LRRC40	579
SRSF11	7669
ANKRD13C	1138
HHLA3	374
HHLA3-AS1	10
CTH	142
PTGER3	26
ZRANB2-AS1	342
ZRANB2	3903
MIR186	50
ZRANB2-AS2	10
LOC105378795	0
NEGR1	56
LOC105378797	1
LOC105378798	0
LRRIQ3	7
FPGT-TNNI3K	108
FPGT	685
TNNI3K	42
105378805	1
ERICH3	3
ERICH3-AS1	1
CRYZ	1675
TYW3	680
LHX8	1
SLC44A5	363
ACADM	1936
DLSTP1	46
RABGGTB	1691
SNORD45C	22
SNORD45A	16
SNORD45B	28
MSH4	7
ST6GALNAC3	56
LOC105378807	0
ST6GALNAC5	208
PIGK	1414
LOC105378808	7
AK5	7
ZZZ3	1351
USP33	1593
MIGA1	709
NEXN-AS1	23
NEXN	1218
FUBP1	4730
DNAJB4	526
GIPC2	72
LOC107984997	152
MGC27382	2
PTGFR	137
IFI44L	8258
IFI44	11356
ADGRL4	426
LOC107984998	1
LOC105378810	0
LINC01781	14
ADGRL2	861
LOC101927434	0
LINC01361	0
107985037	1
LOC105378816	0
LINC01725	7
LOC101927560	2
107985041	9
TTLL7	534
PRKACB	1038
107985046	2
SAMD13	26
UOX	0
DNASE2B	18
RPF1	1047
GNG5	2762
SPATA1	84
CTBS	739
LOC105378819	17
LINC01461	2
SSX2IP	702
LOC102724892	0
LPAR3	111
MCOLN2	203
MCOLN3	490
DNAI3	139
SYDE2	181
C1orf52	1042
BCL10	654
LOC646626	74
DDAH1	3652
107985054	7
CCN1	2023
LOC107985057	15
LOC112268231	1
ZNHIT6	993
COL24A1	114
LINC02795	6
LOC105378825	7
ODF2L	1595
MIR7856	3
CLCA2	5
CLCA1	0
LOC105378827	7
CLCA4	0
CLCA4-AS1	20
CLCA3P	3
SH3GLB1	2776
SELENOF	5573
HS2ST1	1676
LINC01140	129
LMO4	1800
LOC105378833	2
LOC105378839	0
PKN2-AS1	8
PKN2	2163
GTF2B	973
KYAT3	1061
RBMXL1	589
GBP3	4466
LOC105378841	26
GBP1	2414
GBP2	3143
LOC112268267	833
LOC105378842	19
GBP7	6
GBP4	1603
LOC107985076	8
GBP5	620
GBP6	17
GBP1P1	285
LOC105378844	6
LRRC8B	1095
LRRC8C	547
LRRC8C-DT	2
LOC107985743	1
101927952	5
LOC107985744	0
LOC101927975	2
LRRC8D	776
GEMIN8P4	39
ZNF326	1165
LOC105378849	0
LOC107985088	9
LINC02609	172
LINC02788	4
ZNF644	2413
HFM1	31
CDC7	728
LOC102723436	12
TGFBR3	317
BRDT	1
EPHX4	146
SETSIP	5
BTBD8	32
23285	244
C1orf146	3
GLMN	388
RPAP2	742
GFI1	122
EVI5	811
RPL5	15055
DIPK1A	410
SNORD21	10
SNORA66	25
MTF2	1053
TMED5	2853
CCDC18	393
LOC107985521	2
CCDC18-AS1	670
DR1	1958
FNBP1L	4124
BCAR3	360
BCAR3-AS1	99
LOC102723480	3
723788	5
TRR-TCT1-1	1
DNTTIP2	2024
GCLM	576
ABCA4	70
LOC105378858	3
ARHGAP29	809
ARHGAP29-AS1	0
105378859	1
ABCD3	2820
F3	532
LOC105378861	0
SLC44A3-AS1	130
105378860	1
SLC44A3	656
CNN3	5284
105378862	13
CNN3-DT	112
ALG14	285
LOC105378863	2
TLCD4	457
TLCD4-RWDD3	181
LOC101928118	10
RWDD3	318
PTBP2	838
DPYD	2617
DPYD-AS1	144
LOC105378867	0
MIR137HG	0
SNX7	1176
PLPPR5	0
PLPPR4	90
LINC01708	0
PALMD	357
FRRS1	320
AGL	913
SLC35A3	1698
MFSD14A	1314
SASS6	577
TRMT13	910
LRRC39	214
DBT	1044
RTCA-AS1	29
RTCA	800
CDC14A	636
LOC105379827	3
GPR88	31
VCAM1	1253
EXTL2	602
SLC30A7	807
DPH5	1007
LOC102606465	168
LOC101928334	1
LOC101928370	7
S1PR1	385
COL11A1	828
LOC101928436	3
RNPC3	1656
AMY2B	2237
ACTG1P4	95
AMY2A	332
AMY1A	6058
AMY1B	4078
LOC105378878	337
AMY1C	4997
LOC100129138	0
PRMT6	519
NTNG1	9
VAV3	267
LINC02785	9
SLC25A24	2523
NBPF4	0
NBPF6	1
FAM102B	628
HENMT1	89
LOC105378890	1
PRPF38B	2754
STXBP3	1460
LOC105378891	1
AKNAD1	2
GPSM2	1381
CLCC1	1515
WDR47	462
TAF13	557
TMEM167B-DT	4
TMEM167B	1959
SCARNA2	3
C1orf194	45
ELAPOR1	3263
SARS1	3767
CELSR2	498
PSRC1	277
MYBPHL	52
SORT1	2823
PSMA5	3479
SYPL2	8
ATXN7L2	386
CYB561D1	479
AMIGO1	174
GNAI3	2761
GNAT2	8
AMPD2	1136
GSTM4	290
GSTM2	726
GSTM1	73
GSTM5	63
GSTM3	286
EPS8L3	0
CSF1	992
AHCYL1	4949
STRIP1	982
ALX3	93
UBL4B	1
SLC6A17	1
LINC02586	3
KCNC4	303
RBM15-AS1	15
RBM15	612
SLC16A4	728
LAMTOR5	1727
LAMTOR5-AS1	8
PROK1	1
CYMP	1
CYMP-AS1	1
KCNA10	2
KCNA2	22
LOC107985174	4
KCNA3	371
LOC105378901	1
CD53	1804
LRIF1	766
DRAM2	1658
CEPT1	1571
DENND2D	1606
107985180	2
CHI3L2	348
CHIAP2	0
CHIA	91
PIFO	1279
OVGP1	156
WDR77	1177
ATP5PB	4006
C1orf162	355
TMIGD3	167
ADORA3	175
RAP1A	2622
LINC01160	19
LOC107985184	25
INKA2	208
INKA2-AS1	6
LOC101928718	5
DDX20	678
KCND3	189
LINC01750	20
LINC02884	9
CTTNBP2NL	1070
WNT2B	155
ST7L	576
CAPZA1	5392
MOV10	3878
RHOC	2641
PPM1J	58
TAFA3	2
LINC01356	3
LINC01357	1
SLC16A1	347
AKR7A2P1	0
SLC16A1-AS1	9
LOC107985189	2
LRIG2-DT	4
LRIG2	695
LOC643441	8
MAGI3	1467
PHTF1	850
RSBN1	911
AP4B1-AS1	205
PTPN22	378
BCL2L15	706
AP4B1	537
DCLRE1B	484
HIPK1-AS1	2
HIPK1	2829
OLFML3	500
SYT6	1
TRIM33	1489
BCAS2	1505
LOC105378914	3
DENND2C	81
AMPD1	88
NRAS	2389
CSDE1	17107
SIKE1	1401
TSHB	0
TSPAN2	141
LINC01765	0
NGF	65
112268287	0
VANGL1	604
CASQ2	34
NHLH2	0
LINC01649	3
LOC101928977	4
SLC22A15	269
MAB21L3	27
LINC01779	0
ATP1A1	15619
ATP1A1-AS1	3951
LINC01762	0
LOC112268235	65
CD58	514
LOC105378925	9
IGSF3	2738
LOC105378924	7
CD2	770
PTGFRN	1844
CD101	699
LOC101929099	12
TTF2	402
TRIM45	362
VTCN1	60
MAN1A2	2030
TENT5C	1751
LOC105378929	2
GDAP2	547
WDR3	1154
SPAG17	1315
TBX15	132
LOC105378933	11
WARS2	528
WARS2-IT1	9
WARS2-AS1	368
LOC107985192	40
HSD3B2	7
LOC105378935	0
HSD3BP4	4
LINC00622	18
ZNF697	128
PHGDH	1834
105378936	36
HMGCS2	0
REG4	3
NOTCH2	3956
SEC22B	4338
107985522	10
105378941	4
105378954	76
LOC101929788	1
NBPF8	1494
107985523	19
PFN1P2	76
PDE4DIPP2	635
LOC107985524	52
NOTCH2NLR	47
NBPF26	1022
RNVU1-19	0
LINC00623	379
LOC100996720	114
RNVU1-4	4
TRN-GTT11-1	5
LOC105369199	5
PDE4DIPP4	4
H3P4	12
FCGR1B	40
LOC100996318	5
H2BP1	7
FAM72B	83
SRGAP2C	530
LOC107985193	1
LINC02798	43
EMBP1	107
LINC01691	2
LOC105371175	9
LOC107985200	4
LOC107985201	4
LOC105369140	0
PDE4DIPP3	1
H2BP2	31
FCGR1CP	39
H3-2	66
FAM72C	72
SRGAP2D	259
LOC105371206	4
LINC02802	14
105373467	11
NBPF15	1244
LOC105371211	1
LSP1P5	25
LOC105371216	4
SRGAP2B	583
LOC107985595	1
FAM72D	97
LOC101929805	2
LINC01145	563
LOC100996740	175
RNVU1-14	4
NBPF20	433
LOC105371312	48
NBPF25P	309
GPR89A	770
PDZK1	42
CD160	26
RNF115	1263
POLR3C	1158
NUDT17	262
PIAS3	1644
ANKRD35	66
LOC107985593	3
ITGA10	53
PEX11B	884
GNRHR2	427
RBM8A	2565
LIX1L-AS1	681
LIX1L	757
POLR3GL	1377
ANKRD34A	33
TXNIP	38632
HJV	1
RNVU1-6	0
LINC01719	36
NBPF10	1184
NOTCH2NLA	455
LOC105371254	19
NUDT4P2	306
SEC22B4P	206
PPIAL4H	2
LOC112268274	6
LOC100996756	49
LOC105371235	1
107985591	0
HYDIN2	257
NBPF12	1151
LOC728989	15
105371231	3
PRKAB2	742
CHD1L	1340
PDIA3P1	893
FMO5	6600
LINC00624	7
BCL9	1316
ACP6	551
GJA5	858
GPR89B	745
PDZK1P1	18
LINC02804	30
PDE4DIPP1	7
NBPF11	894
LOC105371227	8
LOC101927468	39
LINC02806	9
LOC105371225	4
PDE4DIPP6	77
RNVU1-3	7
107985525	14
LINC01138	233
LOC105371224	265
NBPF14	1308
NOTCH2NLB	562
LOC105371223	22
NUDT4B	419
SEC22B3P	108
PDE4DIP	2455
LOC112268272	80
NBPF9	888
LOC101929790	1
LOC653513	83
SEC22B2P	187
NOTCH2NLC	404
NBPF19	1235
PPIAL4C	3
LINC00869	477
112268236	33
LOC644634	67
PDE4DIPP7	4
LOC105371406	1
FCGR1A	360
H2BC18	52
112268237	7
H3C13	2
H4C14	65
H3C14	1
H2AC18	133
H2BC20P	39
H2AC19	113
H3C15	1
