GeneID	RNA.seq_LADC19
LOC105378606	14
LOC107984909	53
LOC105378604	40
ARHGEF16	1674
MEGF6	2780
LOC105378608	0
105378607	1
TPRG1L	2026
WRAP73	759
TP73	225
TP73-AS3	4
TP73-AS1	1453
CCDC27	1
SMIM1	83
LRRC47	1974
CEP104	1382
DFFB	247
107984910	15
C1orf174	1035
LINC01134	11
AJAP1	21
LOC107984911	0
NPHP4	562
KCNAB2	897
CHD5	43
RPL22	9697
107985733	74
RNF207-AS1	60
RNF207	393
ICMT	2928
LINC00337	4
GPR153	242
ACOT7	955
HES2	22
ESPN	1017
TNFRSF25	866
PLEKHG5	810
NOL9	456
TAS1R1	12
LOC107984912	1
ZBTB48	876
KLHL21	1028
LOC107984913	6
PHF13	773
THAP3	1058
DNAJC11	1501
CAMTA1-DT	15
CAMTA1	541
LOC105376689	47
VAMP3	3188
PER3	1687
UTS2	142
TNFRSF9	134
PARK7	5541
ERRFI1	11837
LOC107984915	0
LINC01714	5
SLC45A1	33
RERE	4020
RERE-AS1	3
ENO1	104437
MIR6728	15
ENO1-AS1	24
CA6	0
SLC2A5	312
GPR157	439
MIR34AHG	535
MIR34A	7
LNCTAM34A	67
H6PD	3334
SPSB1	1569
LINC02606	16
SLC25A33	441
TMEM201	719
107985734	25
PIK3CD	495
PIK3CD-AS1	2
PIK3CD-AS2	161
CLSTN1	11613
CTNNBIP1	829
LOC105376717	146
LZIC	1249
NMNAT1	228
RBP7	15
UBE4B	2008
KIF1B	1521
105376725	2
PGD	3318
CENPS-CORT	270
CENPS	264
CORT	21
DFFA	1387
PEX14	882
CASZ1	769
LOC105376733	0
C1orf127	8
TARDBP	3261
MASP2	42
SRM	1513
EXOSC10	1932
EXOSC10-AS1	69
MTOR	1663
MTOR-AS1	29
ANGPTL7	0
UBIAD1	791
LOC105376739	0
LOC105376740	2
DISP3	138
112268221	9
FBXO2	994
FBXO44	907
FBXO6	611
MAD2L2	940
DRAXIN	53
AGTRAP	1105
C1orf167	104
MTHFR	494
CLCN6	859
NPPA-AS1	192
NPPA	57
KIAA2013	3082
PLOD1	7772
MFN2	3962
MIIP	1033
MIR6729	4
TNFRSF8	14
MIR7846	12
TNFRSF1B	980
107984917	0
VPS13D	1156
SNORA59A	7
LINC02766	3
DHRS3	796
MIR6730	1
AADACL4	0
C1orf158	2
LRRC38	0
PDPN	1062
PRDM2	1461
KAZN	184
LOC107985467	2
LOC105376759	0
LOC107985469	0
TMEM51-AS1	27
TMEM51	461
TMEM51-AS2	2
FHAD1	88
FHAD1-AS1	26
LOC101927441	4
EFHD2	2315
CTRC	2
CELA2A	1
CELA2B	14
CASP9	645
DNAJC16	801
AGMAT	17
DDI2	1292
RSC1A1	208
PLEKHM2	2293
SLC25A34	86
SLC25A34-AS1	4
TMEM82	2
FBLIM1	1746
UQCRHL	46
FLJ37453	151
SPEN	1891
ZBTB17	1653
SRARP	0
HSPB7	90
CLCNKA	55
CLCNKB	183
FAM131C	18
EPHA2	9607
LOC101927479	185
ARHGEF19	2907
ANO7L1	134
CPLANE2	167
FBXO42	1425
SZRD1	2962
SPATA21	1685
NECAP2	2327
LINC01772	12
CROCCP3	78
RNU1-1	0
LINC01783	0
NBPF1	907
105376794	268
CROCCP2	321
MST1P2	133
LOC107985736	6
RNU1-3	0
ESPNP	30
MST1L	114
LOC112267871	6
LOC105376805	263
CROCC	1155
MFAP2	1105
LOC105376806	434
ATP13A2	1795
SDHB	1860
PADI2	254
LINC02783	0
PADI1	22
PADI3	6
PADI4	2
PADI6	1
RCC2	3884
ARHGEF10L	1169
ACTL8	0
IGSF21	147
KLHDC7A	545
PAX7	14
ALDH4A1	473
IFFO2	588
UBR4	2938
EMC1-AS1	164
EMC1	2977
MRTO4	1226
AKR7L	11
AKR7A3	115
LOC100506730	58
AKR7A2	1561
SLC66A1	842
CAPZB	8032
MICOS10	460
MICOS10-NBL1	2174
RPS14P3	13
NBL1	1968
HTR6	3
TMCO4	785
RNF186	4
OTUD3	1209
PLA2G2A	0
PLA2G5	6
PLA2G2D	6
PLA2G2F	12
PLA2G2C	2
UBXN10	680
101928017	7
LOC105376825	12
VWA5B1	0
LINC01141	0
CAMK2N1	106
MUL1	1344
FAM43B	2
CDA	20
PINK1	1017
MIR6084	35
PINK1-AS	1529
DDOST	12943
KIF17	65
SH2D5	27
112268222	1284
HP1BP3	5179
EIF4G3	2772
LOC105376830	1
LOC105376829	1
ECE1	6530
ECE1-AS1	5
NBPF3	417
ALPL	1408
LINC02596	0
RAP1GAP	3126
USP48	2045
LDLRAD2	1143
HSPG2	5321
LINC01635	3
LINC00339	465
CDC42-AS1	36
CDC42	8336
WNT4	43
LOC105376845	8
LOC105376850	2
LOC107985377	0
ZBTB40	543
EPHA8	2
C1QA	1990
C1QC	4445
C1QB	3499
EPHB2	320
MIR4253	11
KDM1A	2654
LUZP1	2143
HTR1D	4
LINC01355	41
HNRNPR	3908
ZNF436	1106
ZNF436-AS1	97
TCEA3	2728
ASAP3	1073
E2F2	365
LOC101928163	9
LOC105376859	29
ID3	3134
MDS2	0
RPL11	17149
ELOA	2093
ELOA-AS1	276
PITHD1	1949
LOC105376860	360
LYPLA2	2342
GALE	3385
HMGCL	1175
LOC105376861	7
FUCA1	5308
CNR2	0
PNRC2	2702
SRSF10	2420
LOC105376863	0
LOC107984931	0
MYOM3	11
IL22RA1	5
IFNLR1	121
LINC02800	0
GRHL3-AS1	5
GRHL3	17
STPG1	234
NIPAL3	1557
RCAN3AS	3
RCAN3	729
NCMAP-DT	53
NCMAP	544
SRRM1	3483
CLIC4	2929
RUNX3	486
107984932	1
RUNX3-AS1	34
SYF2	1609
RSRP1	2980
LOC105376882	5
RHD	50
TMEM50A	2180
RHCE	1467
MACO1	2281
LDLRAP1	1560
MAN1C1	240
SELENON	7401
MTFR1L	1081
LOC646471	239
AUNIP	364
PAQR7	432
STMN1	5396
MIR3917	619
PAFAH2	618
101928216	7
EXTL1	22
SLC30A2	6
TRIM63	0
PDIK1L	335
FAM110D	18
ZNF593	858
CNKSR1	1436
CATSPER4	4
ZPLD2P	1
CEP85	913
SH3BGRL3	4997
UBXN11	751
CD52	162
CRYBG2	129
ZNF683	8
DHDDS	1195
DHDDS-AS1	11
HMGN2	11626
RPS6KA1	2940
LOC101928728	28
ARID1A	3174
PIGV	956
ZDHHC18	1439
SFN	4938
GPN2	1015
GPATCH3	452
NUDC	4879
NR0B2	45
KDF1	722
TRNP1	272
TENT5B	373
LOC101928391	5
SLC9A1	3255
WDTC1	3319
TMEM222	1512
ACTG1P20	20
SYTL1	1691
MAP3K6	1765
FCN3	33
CD164L2	46
GPR3	116
WASF2	3343
LOC105376892	5
AHDC1	2826
FGR	368
LINC02574	0
IFI6	3838
FAM76A	320
STX12	1273
PPP1R8	1421
THEMIS2	689
RPA2	1822
SMPDL3B	1459
XKR8	447
EYA3	919
PTAFR	277
DNAJC8	4256
ATP5IF1	1570
SESN2	1195
MED18	251
PHACTR4	1835
RCC1	1702
SNHG3	283
SNORA73A	6
SNORA73B	2
TRNAU1AP	532
SNHG12	594
SNORD99	19
SNORA61	53
SNORA44	30
SNORA16A	31
RAB42	118
TAF12	1237
LINC01715	16
RNU11	1
GMEB1	467
YTHDF2	2434
OPRD1	12
EPB41	2082
TMEM200B	341
SRSF4	3427
MECR	377
PTPRU	1692
LOC105378617	3
MATN1	55
MATN1-AS1	133
LAPTM5	7965
MIR4420	2
LOC105378620	0
LINC01778	14
SDC3	5544
PUM1	3149
SNORD103A	7
SNORD103B	4
LOC107984935	0
NKAIN1	6
SNRNP40	1448
ZCCHC17	1371
FABP3	471
SERINC2	6735
LOC105378625	11
LOC105379772	130
LDC1P	44
LINC01226	43
LOC105378626	81
TINAGL1	1466
HCRTR1	278
PEF1	1984
PEF1-AS1	130
105378628	2
COL16A1	4533
LOC101929444	96
ADGRB2	97
SPOCD1	101
PTP4A2	7363
KHDRBS1	4307
TMEM39B	1211
KPNA6	2935
TXLNA	3064
CCDC28B	118
TMEM234	366
IQCC	129
DCDC2B	53
EIF3I	5802
MTMR9LP	242
FAM167B	65
LCK	109
HDAC1	4536
MARCKSL1	4126
LOC105378629	3
TSSK3	68
FAM229A	49
BSDC1	3733
ZBTB8B	4
ZBTB8A	183
LOC102723870	7
ZBTB8OS	555
RBBP4	3796
SYNC	671
KIAA1522	6517
YARS1	3304
S100PBP	993
FNDC5	30
HPCA	62
TMEM54	1373
LOC105378632	3
RNF19B	2032
AK2	5646
AZIN2	177
112268224	3
TRIM62	280
ZNF362	2496
A3GALT2	9
PHC2	9642
MIR3605	337
PHC2-AS1	2
ZSCAN20	265
CSMD2	214
105378640	0
LOC105378641	0
LOC105378642	2
GJB5	4
GJB4	3
GJB3	15
GJA4	124
SMIM12	745
DLGAP3	38
GPR199P	67
TMEM35B	624
ZMYM6	788
ZMYM1	317
LOC105378644	0
SFPQ	10285
ZMYM4	2072
ZMYM4-AS1	16
KIAA0319L	3737
NCDN	1353
TFAP2E	67
TFAP2E-AS1	5
PSMB2	3571
C1orf216	296
CLSPN	378
AGO4	1109
AGO1	992
AGO3	862
TEKT2	10
ADPRS	1580
COL8A2	1602
TRAPPC3	1450
MAP7D1	4590
THRAP3	3978
SH3D21	795
EVA1B	613
STK40	3041
LSM10	1065
OSCP1	196
MRPS15	1964
CSF3R	224
GRIK3	2
LINC01137	272
ZC3H12A	2357
MIR6732	28
MEAF6	3420
MIR5581	5
LOC105378649	80
SNIP1	679
DNALI1	1086
GNL2	2296
RSPO1	1
C1orf109	784
CDCA8	835
EPHA10	339
MANEAL	554
YRDC	478
C1orf122	845
MTF1	644
INPP5B	1106
LOC105378651	25
SF3A3	2282
FHL3	236
UTP11	1028
POU3F1	12
MIR3659HG	1
LOC105378657	0
RRAGC	1616
GJA9-MYCBP	503
MYCBP	487
LOC105378663	8
GJA9	15
RHBDL2	247
LOC105378662	57
AKIRIN1	2594
NDUFS5	2956
MACF1	12517
643314	53
105378950	2
BMP8A	329
OXCT2P1	157
PPIEL	341
PABPC4	8412
PABPC4-AS1	1470
SNORA55	9
HEYL	592
NT5C1A	2
HPCAL4	176
PPIE	2901
BMP8B	755
OXCT2	119
LOC101929536	17
105378951	19
LINC02811	12
105378665	5
TRIT1	701
MYCL	257
MYCL-AS1	30
MFSD2A	1330
CAP1	7291
PPT1	10398
RLF	1187
TMCO2	0
ZMPSTE24	1906
COL9A2	533
107984945	1
SMAP2	1748
ZFP69B	99
ZFP69	130
LOC105378672	8
EXO5	249
ZNF684	84
RIMS3	150
LOC105378675	4
NFYC-AS1	216
NFYC	2711
KCNQ4	26
CITED4	57
CTPS1	855
SLFNL1-AS1	203
SLFNL1	20
SCMH1	1388
FOXO6	146
FOXO6-AS1	10
LOC105378678	14
EDN2	84
HIVEP3	204
GUCA2B	0
GUCA2A	0
FOXJ3	2501
RIMKLA	561
ZMYND12	127
CCDC30	546
PPCS	1610
PPIH	785
YBX1	18214
CLDN19	0
P3H1	2250
C1orf50	390
TMEM269-DT	3
TMEM269	6
LOC107984946	4
SVBP	249
ERMAP	784
ZNF691	383
LOC339539	4
SLC2A1	8565
SLC2A1-AS1	47
FAM183A	1
EBNA1BP2	1960
CFAP57	18
LOC105378685	3
TMEM125	2800
C1orf210	506
TIE1	270
MPL	8
LOC105378687	7
CDC20	1466
ELOVL1	2845
MIR6734	7
LOC112268225	8
MED8	1344
MED8-AS1	258
SZT2	1869
SZT2-AS1	126
HYI	622
PTPRF	15638
KDM4A	1669
KDM4A-AS1	264
ST3GAL3	422
ARTN	35
LOC105378688	9
LOC101929609	95
IPO13	1262
DPH2	1180
ATP6V0B	2334
B4GALT2	2185
CCDC24	540
SLC6A9	210
LOC107984948	5
KLF17	19
DMAP1	1043
ERI3	2027
ERI3-IT1	43
RNF220	1276
LOC107984950	477
TMEM53	319
ARMH1	77
LOC105378690	10
RNU5F-1	1
RNU5D-1	1
KIF2C	1111
RPS8	22522
SNORD55	108
SNORD46	6
SNORD38A	13
SNORD38B	20
BEST4	73
PLK3	850
DYNLT4	51
BTBD19	75
LOC107984952	2
PTCH2	29
EIF2B3	677
HECTD3	1611
UROD	1526
ZSWIM5	642
LOC105378691	6
LINC01144	6
HPDL	15
MUTYH	552
TOE1	527
TESK2	195
CCDC163	200
MMACHC	1252
PRDX1	4836
AKR1A1	4203
NASP	4292
CCDC17	47
GPBP1L1	4522
RPS15AP10	6
TMEM69	947
IPP	291
MAST2	3058
P3R3URF-PIK3R3	881
PIK3R3	990
LOC101929626	15
TSPAN1	2776
POMGNT1	2287
LURAP1	17
RAD54L	360
LRRC41	3084
UQCRH	2008
NSUN4	977
FAAH	1070
FAAHP1	53
LINC01398	1
DMBX1	14
MKNK1-AS1	187
MKNK1	1222
MOB3C	910
ATPAF1	1656
EFCAB14-AS1	231
EFCAB14	5482
LOC105378698	10
LOC105378699	2
CYP4B1	31
CYP4Z2P	0
CYP4A11	3
CYP4X1	407
CYP4Z1	21
CYP4A22	2
LOC105378701	32
LINC00853	12
PDZK1IP1	1331
TAL1	13
STIL	731
CMPK1	3829
LINC01389	58
FOXE3	0
FOXD2-AS1	136
FOXD2	76
LINC01738	0
TRABD2B	205
LINC02794	5
SKINT1L	1
SLC5A9	12
SPATA6	302
AGBL4	22
BEND5	258
ELAVL4	51
DMRTA2	402
LOC105378714	12
FAF1	1639
FAF1-AS1	0
CDKN2C	1029
LINC01562	5
RNF11	2409
TTC39A	1885
TTC39A-AS1	45
EPS15	1749
EPS15-AS1	24
CALR4P	6
OSBPL9	4064
NRDC	5634
105378721	502
MIR761	22
RAB3B	8
TXNDC12	3660
KTI12	273
BTF3L4	2125
ZFYVE9	460
CC2D1B	2082
ORC1	291
PRPF38A	2050
TUT4	1108
GPX7	301
SHISAL2A	28
COA7	716
ZYG11B	730
ZYG11A	10
ECHDC2	1568
SCP2	4472
PODN	1243
SLC1A7	103
CPT2	1028
CZIB	1004
MAGOH	606
LOC100507564	56
LRP8	480
LOC105378728	34
LOC105378726	29
LOC105378731	1
105378730	0
LINC02812	2
GLIS1	82
NDC1	1068
YIPF1	1044
DIO1	18
HSPB11	542
LRRC42	1083
LDLRAD1	4
TMEM59	7140
TCEANC2	336
CDCP2	3
CYB5RL	269
MRPL37	2105
SSBP3	2186
SSBP3-AS1	15
ACOT11	312
FAM151A	86
MROH7-TTC4	481
MROH7	23
TTC4	458
PARS2	127
TTC22	616
LEXM	5
DHCR24	34345
DHCR24-DT	33
TMEM61	91
BSND	1
PCSK9	565
USP24	1895
LOC100507634	12
LINC01767	5
PLPP3	2169
PRKAA2	325
FYB2	54
C8A	2
C8B	4
105378745	1
LOC112267900	3
DAB1	21
LOC107984960	4
OMA1	692
TACSTD2	8813
MYSM1	670
LOC112268263	19
LOC105378751	27
JUN	30452
LINC01135	14
LOC101926907	57
LINC02777	37
LINC01358	5
FGGY-DT	8
FGGY	203
LOC101926944	6
LOC105378758	1
HOOK1	439
CYP2J2	73
C1orf87	0
LINC01748	0
LOC101926964	0
LOC105378764	0
NFIA-AS2	0
NFIA	700
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	359
PATJ	1115
LOC107984965	0
L1TD1	0
KANK4	134
USP1	895
DOCK7	690
ANGPTL3	1
ATG4C	185
LINC00466	0
FOXD3-AS1	13
FOXD3	4
ALG6	327
ITGB3BP	250
LOC102724319	1
EFCAB7	154
DLEU2L	0
PGM1	2717
ROR1	196
ROR1-AS1	7
LOC105378773	63
UBE2U	37
LOC107984966	29
CACHD1	2613
RAVER2	458
JAK1	3811
LINC01359	2
MIR3671	0
AK4	887
DNAJC6	266
LOC102724416	5
LEPR	1890
LEPROT	2429
PDE4B	899
LOC105378776	0
SGIP1	126
DYNLT5	6
DNAI4	116
MIER1	893
SLC35D1	484
C1orf141	0
IL23R	1
IL12RB2	16
105378779	0
SERBP1	7373
GADD45A	3512
GNG12	3643
LOC105378781	14
GNG12-AS1	146
DIRAS3	75
WLS	3543
RPE65	0
DEPDC1	161
LRRC7	3
LRRC40	326
SRSF11	2851
ANKRD13C	881
HHLA3	583
HHLA3-AS1	5
CTH	167
PTGER3	45
ZRANB2-AS1	178
ZRANB2	905
MIR186	2
ZRANB2-AS2	11
LOC105378795	0
NEGR1	358
LOC105378797	0
LOC105378798	0
LRRIQ3	15
FPGT-TNNI3K	78
FPGT	235
TNNI3K	22
105378805	0
ERICH3	3
ERICH3-AS1	1
CRYZ	773
TYW3	400
LHX8	4
SLC44A5	8
ACADM	883
DLSTP1	15
RABGGTB	1137
SNORD45C	17
SNORD45A	5
SNORD45B	4
MSH4	6
ST6GALNAC3	16
LOC105378807	0
ST6GALNAC5	133
PIGK	845
LOC105378808	1
AK5	64
ZZZ3	734
USP33	1244
MIGA1	401
NEXN-AS1	24
NEXN	224
FUBP1	2045
DNAJB4	1773
GIPC2	20
LOC107984997	33
MGC27382	0
PTGFR	315
IFI44L	481
IFI44	1075
ADGRL4	161
LOC107984998	0
LOC105378810	3
LINC01781	1
ADGRL2	482
LOC101927434	0
LINC01361	4
107985037	39
LOC105378816	13
LINC01725	0
LOC101927560	0
107985041	4
TTLL7	17
PRKACB	222
107985046	0
SAMD13	20
UOX	1
DNASE2B	1
RPF1	797
GNG5	1824
SPATA1	42
CTBS	675
LOC105378819	6
LINC01461	0
SSX2IP	130
LOC102724892	0
LPAR3	165
MCOLN2	65
MCOLN3	11
DNAI3	0
SYDE2	70
C1orf52	406
BCL10	808
LOC646626	69
DDAH1	1598
107985054	0
CCN1	11873
LOC107985057	4
LOC112268231	1
ZNHIT6	704
COL24A1	226
LINC02795	0
LOC105378825	7
ODF2L	467
MIR7856	0
CLCA2	12
CLCA1	0
LOC105378827	2
CLCA4	0
CLCA4-AS1	21
CLCA3P	1
SH3GLB1	2438
SELENOF	2846
HS2ST1	970
LINC01140	3
LMO4	1754
LOC105378833	7
LOC105378839	1
PKN2-AS1	9
PKN2	740
GTF2B	551
KYAT3	476
RBMXL1	346
GBP3	1133
LOC105378841	7
GBP1	801
GBP2	1104
LOC112268267	207
LOC105378842	27
GBP7	19
GBP4	225
LOC107985076	3
GBP5	198
GBP6	8
GBP1P1	9
LOC105378844	4
LRRC8B	484
LRRC8C	269
LRRC8C-DT	2
LOC107985743	9
101927952	2
LOC107985744	1
LOC101927975	1
LRRC8D	579
GEMIN8P4	53
ZNF326	645
LOC105378849	0
LOC107985088	0
LINC02609	52
LINC02788	0
ZNF644	734
HFM1	2
CDC7	150
LOC102723436	0
TGFBR3	17
BRDT	0
EPHX4	6
SETSIP	2
BTBD8	5
23285	67
C1orf146	0
GLMN	66
RPAP2	436
GFI1	15
EVI5	268
RPL5	8001
DIPK1A	100
SNORD21	5
SNORA66	4
MTF2	415
TMED5	999
CCDC18	184
LOC107985521	0
CCDC18-AS1	188
DR1	1194
FNBP1L	2507
BCAR3	332
BCAR3-AS1	93
LOC102723480	1
723788	5
TRR-TCT1-1	0
DNTTIP2	1304
GCLM	285
ABCA4	193
LOC105378858	1
ARHGAP29	1139
ARHGAP29-AS1	11
105378859	2
ABCD3	849
F3	1502
LOC105378861	5
SLC44A3-AS1	163
105378860	0
SLC44A3	375
CNN3	5783
105378862	14
CNN3-DT	219
ALG14	180
LOC105378863	0
TLCD4	32
TLCD4-RWDD3	88
LOC101928118	2
RWDD3	109
PTBP2	291
DPYD	2286
DPYD-AS1	138
LOC105378867	0
MIR137HG	0
SNX7	521
PLPPR5	0
PLPPR4	21
LINC01708	0
PALMD	136
FRRS1	214
AGL	237
SLC35A3	991
MFSD14A	1066
SASS6	176
TRMT13	257
LRRC39	46
DBT	482
RTCA-AS1	11
RTCA	657
CDC14A	214
LOC105379827	0
GPR88	12
VCAM1	978
EXTL2	301
SLC30A7	376
DPH5	592
LOC102606465	103
LOC101928334	0
LOC101928370	5
S1PR1	209
COL11A1	6516
LOC101928436	0
RNPC3	399
AMY2B	504
ACTG1P4	25
AMY2A	45
AMY1A	779
AMY1B	682
LOC105378878	61
AMY1C	740
LOC100129138	0
PRMT6	139
NTNG1	1
VAV3	352
LINC02785	2
SLC25A24	767
NBPF4	0
NBPF6	1
FAM102B	289
HENMT1	38
LOC105378890	0
PRPF38B	1461
STXBP3	736
LOC105378891	4
AKNAD1	4
GPSM2	939
CLCC1	732
WDR47	294
TAF13	177
TMEM167B-DT	3
TMEM167B	1049
SCARNA2	4
C1orf194	5
ELAPOR1	3060
SARS1	3288
CELSR2	231
PSRC1	176
MYBPHL	1
SORT1	1300
PSMA5	1666
SYPL2	2
ATXN7L2	330
CYB561D1	130
AMIGO1	224
GNAI3	1913
GNAT2	5
AMPD2	1014
GSTM4	408
GSTM2	328
GSTM1	642
GSTM5	66
GSTM3	174
EPS8L3	0
CSF1	4087
AHCYL1	4286
STRIP1	516
ALX3	44
UBL4B	0
SLC6A17	5
LINC02586	2
KCNC4	173
RBM15-AS1	26
RBM15	326
SLC16A4	271
LAMTOR5	922
LAMTOR5-AS1	6
PROK1	0
CYMP	4
CYMP-AS1	7
KCNA10	0
KCNA2	2
LOC107985174	1
KCNA3	504
LOC105378901	0
CD53	1278
LRIF1	371
DRAM2	551
CEPT1	808
DENND2D	828
107985180	0
CHI3L2	236
CHIAP2	0
CHIA	8
PIFO	74
OVGP1	217
WDR77	967
ATP5PB	3950
C1orf162	378
TMIGD3	126
ADORA3	138
RAP1A	2360
LINC01160	7
LOC107985184	59
INKA2	120
INKA2-AS1	3
LOC101928718	6
DDX20	534
KCND3	8
LINC01750	3
LINC02884	5
CTTNBP2NL	919
WNT2B	145
ST7L	575
CAPZA1	3293
MOV10	2863
RHOC	3117
PPM1J	49
TAFA3	1
LINC01356	6
LINC01357	1
SLC16A1	201
AKR7A2P1	0
SLC16A1-AS1	5
LOC107985189	2
LRIG2-DT	1
LRIG2	519
LOC643441	13
MAGI3	1250
PHTF1	516
RSBN1	532
AP4B1-AS1	115
PTPN22	192
BCL2L15	254
AP4B1	312
DCLRE1B	459
HIPK1-AS1	3
HIPK1	1271
OLFML3	1299
SYT6	5
TRIM33	615
BCAS2	1693
LOC105378914	3
DENND2C	18
AMPD1	0
NRAS	1579
CSDE1	20666
SIKE1	893
TSHB	0
TSPAN2	9
LINC01765	0
NGF	185
112268287	0
VANGL1	561
CASQ2	0
NHLH2	1
LINC01649	4
LOC101928977	3
SLC22A15	203
MAB21L3	2
LINC01779	0
ATP1A1	16794
ATP1A1-AS1	4159
LINC01762	2
LOC112268235	20
CD58	317
LOC105378925	0
IGSF3	1437
LOC105378924	3
CD2	173
PTGFRN	1730
CD101	664
LOC101929099	24
TTF2	478
TRIM45	188
VTCN1	18
MAN1A2	1321
TENT5C	901
LOC105378929	19
GDAP2	504
WDR3	733
SPAG17	154
TBX15	59
LOC105378933	2
WARS2	279
WARS2-IT1	0
WARS2-AS1	181
LOC107985192	0
HSD3B2	0
LOC105378935	0
HSD3BP4	3
LINC00622	1
ZNF697	110
PHGDH	147
105378936	2
HMGCS2	0
REG4	0
NOTCH2	1798
SEC22B	2273
107985522	1
105378941	0
105378954	35
LOC101929788	0
NBPF8	644
107985523	3
PFN1P2	6
PDE4DIPP2	401
LOC107985524	29
NOTCH2NLR	39
NBPF26	465
RNVU1-19	2
LINC00623	48
LOC100996720	26
RNVU1-4	0
TRN-GTT11-1	0
LOC105369199	1
PDE4DIPP4	3
H3P4	40
FCGR1B	33
LOC100996318	9
H2BP1	21
FAM72B	77
SRGAP2C	251
LOC107985193	0
LINC02798	3
EMBP1	16
LINC01691	0
LOC105371175	16
LOC107985200	4
LOC107985201	0
LOC105369140	0
PDE4DIPP3	0
H2BP2	64
FCGR1CP	60
H3-2	121
FAM72C	80
SRGAP2D	160
LOC105371206	19
LINC02802	8
105373467	2
NBPF15	727
LOC105371211	0
LSP1P5	20
LOC105371216	24
SRGAP2B	375
LOC107985595	0
FAM72D	90
LOC101929805	1
LINC01145	96
LOC100996740	41
RNVU1-14	1
NBPF20	226
LOC105371312	32
NBPF25P	182
GPR89A	514
PDZK1	7
CD160	4
RNF115	1080
POLR3C	939
NUDT17	238
PIAS3	1430
ANKRD35	24
LOC107985593	8
ITGA10	285
PEX11B	652
GNRHR2	426
RBM8A	2275
LIX1L-AS1	907
LIX1L	1247
POLR3GL	1268
ANKRD34A	187
TXNIP	29061
HJV	0
RNVU1-6	1
LINC01719	4
NBPF10	428
NOTCH2NLA	501
LOC105371254	10
NUDT4P2	320
SEC22B4P	61
PPIAL4H	1
LOC112268274	10
LOC100996756	30
LOC105371235	1
107985591	0
HYDIN2	107
NBPF12	534
LOC728989	3
105371231	3
PRKAB2	699
CHD1L	1042
PDIA3P1	880
FMO5	2771
LINC00624	2
BCL9	844
ACP6	575
GJA5	255
GPR89B	492
PDZK1P1	3
LINC02804	13
PDE4DIPP1	0
NBPF11	503
LOC105371227	6
LOC101927468	41
LINC02806	0
LOC105371225	0
PDE4DIPP6	21
RNVU1-3	0
107985525	0
LINC01138	19
LOC105371224	15
NBPF14	569
NOTCH2NLB	158
LOC105371223	9
NUDT4B	461
SEC22B3P	32
PDE4DIP	1367
LOC112268272	36
NBPF9	309
LOC101929790	0
LOC653513	43
SEC22B2P	71
NOTCH2NLC	260
NBPF19	607
PPIAL4C	0
LINC00869	112
112268236	6
LOC644634	9
PDE4DIPP7	2
LOC105371406	0
FCGR1A	169
H2BC18	107
112268237	24
H3C13	13
H4C14	91
H3C14	12
H2AC18	750
H2BC20P	38
H2AC19	656
H3C15	12
112268238	130
H4C15	84
H2BC21	623
H2AC20	60
H2AC21	0
BOLA1	223
SV2A	238
SF3B4	2244
MTMR11	562
OTUD7B	586
