GeneID	RNA-seq_LADC38
LOC105376759	0
LOC107985469	2
TMEM51-AS1	102
TMEM51	808
TMEM51-AS2	2
FHAD1	105
FHAD1-AS1	19
LOC101927441	1
EFHD2	1562
CTRC	0
CELA2A	1
CELA2B	30
CASP9	645
DNAJC16	1035
AGMAT	29
DDI2	3109
RSC1A1	303
PLEKHM2	2276
SLC25A34	49
SLC25A34-AS1	6
TMEM82	3
FBLIM1	1306
UQCRHL	56
FLJ37453	128
SPEN	3325
ZBTB17	1289
SRARP	1
HSPB7	223
CLCNKA	105
CLCNKB	117
FAM131C	26
EPHA2	1675
LOC101927479	61
ARHGEF19	2705
ANO7L1	161
CPLANE2	143
FBXO42	1289
SZRD1	2930
SPATA21	1741
NECAP2	2366
LINC01772	68
CROCCP3	246
RNU1-1	0
LINC01783	14
NBPF1	1025
105376794	444
CROCCP2	337
MST1P2	522
LOC107985736	16
RNU1-3	0
ESPNP	41
MST1L	180
LOC112267871	31
LOC105376805	227
CROCC	1152
MFAP2	676
LOC105376806	255
ATP13A2	2327
SDHB	2284
PADI2	158
LINC02783	0
PADI1	189
PADI3	12
PADI4	0
PADI6	0
RCC2	6630
ARHGEF10L	1970
ACTL8	0
IGSF21	21
KLHDC7A	1046
PAX7	1521
ALDH4A1	385
IFFO2	897
UBR4	5478
EMC1-AS1	66
EMC1	1488
MRTO4	1067
AKR7L	58
AKR7A3	303
LOC100506730	172
AKR7A2	1768
SLC66A1	770
CAPZB	6512
MICOS10	802
MICOS10-NBL1	2415
RPS14P3	39
NBL1	2045
HTR6	1
TMCO4	1142
RNF186	4
OTUD3	516
PLA2G2A	7
PLA2G5	45
PLA2G2D	112
PLA2G2F	5
PLA2G2C	36
UBXN10	1202
101928017	65
LOC105376825	49
VWA5B1	4
LINC01141	2
CAMK2N1	491
MUL1	1063
FAM43B	7
CDA	128
PINK1	1486
MIR6084	58
PINK1-AS	1532
DDOST	6598
KIF17	76
SH2D5	0
112268222	1670
HP1BP3	5433
EIF4G3	2234
LOC105376830	3
LOC105376829	0
ECE1	3770
ECE1-AS1	12
NBPF3	488
ALPL	11600
LINC02596	0
RAP1GAP	8391
USP48	2932
LDLRAD2	4234
HSPG2	18511
LINC01635	11
LINC00339	482
CDC42-AS1	22
CDC42	13684
WNT4	658
LOC105376845	35
LOC105376850	9
LOC107985377	0
ZBTB40	1766
EPHA8	17
C1QA	3522
C1QC	3163
C1QB	3200
EPHB2	640
MIR4253	19
KDM1A	2685
LUZP1	1133
HTR1D	118
LINC01355	270
HNRNPR	4590
ZNF436	614
ZNF436-AS1	78
TCEA3	5532
ASAP3	1877
E2F2	234
LOC101928163	5
LOC105376859	7
ID3	1475
MDS2	2
RPL11	17161
ELOA	3390
ELOA-AS1	449
PITHD1	1702
LOC105376860	787
LYPLA2	4525
GALE	3646
HMGCL	1965
LOC105376861	30
FUCA1	5278
CNR2	14
PNRC2	6514
SRSF10	6364
LOC105376863	406
LOC107984931	61
MYOM3	109
IL22RA1	35
IFNLR1	824
LINC02800	0
GRHL3-AS1	29
GRHL3	186
STPG1	623
NIPAL3	2166
RCAN3AS	3
RCAN3	1604
NCMAP-DT	154
NCMAP	3287
SRRM1	3928
CLIC4	5490
RUNX3	471
107984932	0
RUNX3-AS1	21
SYF2	2250
RSRP1	3750
LOC105376882	3
RHD	54
TMEM50A	3389
RHCE	1934
MACO1	2062
LDLRAP1	1556
MAN1C1	564
SELENON	3670
MTFR1L	727
LOC646471	228
AUNIP	185
PAQR7	566
STMN1	1544
MIR3917	160
PAFAH2	644
101928216	2
EXTL1	13
SLC30A2	21
TRIM63	5
PDIK1L	958
FAM110D	56
ZNF593	394
CNKSR1	953
CATSPER4	1
ZPLD2P	10
CEP85	456
SH3BGRL3	2893
UBXN11	1428
CD52	425
CRYBG2	151
ZNF683	31
DHDDS	964
DHDDS-AS1	23
HMGN2	11277
RPS6KA1	3569
LOC101928728	24
ARID1A	4439
PIGV	690
ZDHHC18	1790
SFN	1874
GPN2	1324
GPATCH3	463
NUDC	4146
NR0B2	119
KDF1	854
TRNP1	203
TENT5B	119
LOC101928391	4
SLC9A1	1538
WDTC1	3551
TMEM222	1236
ACTG1P20	21
SYTL1	2074
MAP3K6	1503
FCN3	229
CD164L2	191
GPR3	20
WASF2	3578
LOC105376892	2
AHDC1	2992
FGR	309
LINC02574	2
IFI6	19235
FAM76A	654
STX12	3165
PPP1R8	1467
THEMIS2	893
RPA2	1971
SMPDL3B	2389
XKR8	649
EYA3	981
PTAFR	683
DNAJC8	3602
ATP5IF1	2287
SESN2	1973
MED18	322
PHACTR4	2390
RCC1	4325
SNHG3	543
SNORA73A	16
SNORA73B	21
TRNAU1AP	1664
SNHG12	1052
SNORD99	25
SNORA61	110
SNORA44	39
SNORA16A	50
RAB42	170
TAF12	917
LINC01715	12
RNU11	0
GMEB1	651
YTHDF2	3678
OPRD1	21
EPB41	3074
TMEM200B	494
SRSF4	4299
MECR	673
PTPRU	2712
LOC105378617	4
MATN1	26
MATN1-AS1	70
LAPTM5	5362
MIR4420	1
LOC105378620	3
LINC01778	12
SDC3	4248
PUM1	4315
SNORD103A	17
SNORD103B	13
LOC107984935	3
NKAIN1	4
SNRNP40	1007
ZCCHC17	1111
FABP3	717
SERINC2	9143
LOC105378625	5
LOC105379772	0
LDC1P	3
LINC01226	10
LOC105378626	35
TINAGL1	1489
HCRTR1	336
PEF1	2409
PEF1-AS1	118
105378628	3
COL16A1	1640
LOC101929444	24
ADGRB2	89
SPOCD1	53
PTP4A2	7165
KHDRBS1	4256
TMEM39B	646
KPNA6	3546
TXLNA	3250
CCDC28B	144
TMEM234	363
IQCC	207
DCDC2B	108
EIF3I	4364
MTMR9LP	211
FAM167B	124
LCK	446
HDAC1	4347
MARCKSL1	6038
LOC105378629	6
TSSK3	305
FAM229A	63
BSDC1	4004
ZBTB8B	48
ZBTB8A	492
LOC102723870	11
ZBTB8OS	709
RBBP4	5053
SYNC	1739
KIAA1522	10801
YARS1	4246
S100PBP	1027
FNDC5	128
HPCA	56
TMEM54	1737
LOC105378632	1
RNF19B	1809
AK2	6934
AZIN2	382
112268224	10
TRIM62	398
ZNF362	1803
A3GALT2	1
PHC2	3597
MIR3605	137
PHC2-AS1	0
ZSCAN20	225
CSMD2	32
105378640	1
LOC105378641	15
LOC105378642	1
GJB5	1
GJB4	2
GJB3	30
GJA4	333
SMIM12	610
DLGAP3	7
GPR199P	71
TMEM35B	1060
ZMYM6	786
ZMYM1	677
LOC105378644	1
SFPQ	8111
ZMYM4	2175
ZMYM4-AS1	25
KIAA0319L	5724
NCDN	1238
TFAP2E	489
TFAP2E-AS1	36
PSMB2	3800
C1orf216	207
CLSPN	171
AGO4	1441
AGO1	1508
AGO3	1229
TEKT2	246
ADPRS	1386
COL8A2	683
TRAPPC3	2111
MAP7D1	3351
THRAP3	4817
SH3D21	419
EVA1B	335
STK40	2742
LSM10	764
OSCP1	523
MRPS15	1566
CSF3R	294
GRIK3	0
LINC01137	188
ZC3H12A	663
MIR6732	10
MEAF6	6498
MIR5581	21
LOC105378649	71
SNIP1	846
DNALI1	2552
GNL2	2277
RSPO1	16
C1orf109	690
CDCA8	260
EPHA10	350
MANEAL	325
YRDC	590
C1orf122	526
MTF1	726
INPP5B	858
LOC105378651	7
SF3A3	2326
FHL3	333
UTP11	847
POU3F1	8
MIR3659HG	3
LOC105378657	3
RRAGC	1131
GJA9-MYCBP	556
MYCBP	535
LOC105378663	3
GJA9	15
RHBDL2	220
LOC105378662	38
AKIRIN1	1461
NDUFS5	1886
MACF1	14691
643314	121
105378950	1
BMP8A	416
OXCT2P1	35
PPIEL	95
PABPC4	4184
PABPC4-AS1	788
SNORA55	4
HEYL	845
NT5C1A	27
HPCAL4	138
PPIE	1828
BMP8B	506
OXCT2	29
LOC101929536	7
105378951	11
LINC02811	4
105378665	0
TRIT1	745
MYCL	492
MYCL-AS1	17
MFSD2A	1168
CAP1	9774
PPT1	10846
RLF	1229
TMCO2	6
ZMPSTE24	2449
COL9A2	5275
107984945	1
SMAP2	2513
ZFP69B	146
ZFP69	219
LOC105378672	7
EXO5	480
ZNF684	218
RIMS3	272
LOC105378675	5
NFYC-AS1	262
NFYC	2365
KCNQ4	150
CITED4	44
CTPS1	784
SLFNL1-AS1	334
SLFNL1	151
SCMH1	1607
FOXO6	538
FOXO6-AS1	23
LOC105378678	7
EDN2	176
HIVEP3	544
GUCA2B	2
GUCA2A	4
FOXJ3	2643
RIMKLA	643
ZMYND12	74
CCDC30	862
PPCS	2725
PPIH	640
YBX1	11667
CLDN19	0
P3H1	818
C1orf50	381
TMEM269-DT	6
TMEM269	8
LOC107984946	2
SVBP	268
ERMAP	744
ZNF691	464
LOC339539	2
SLC2A1	1678
SLC2A1-AS1	6
FAM183A	250
EBNA1BP2	1966
CFAP57	442
LOC105378685	49
TMEM125	6831
C1orf210	1037
TIE1	740
MPL	25
LOC105378687	5
CDC20	427
ELOVL1	4730
MIR6734	16
LOC112268225	21
MED8	1686
MED8-AS1	308
SZT2	2592
SZT2-AS1	177
HYI	743
PTPRF	16274
KDM4A	1711
KDM4A-AS1	262
ST3GAL3	721
ARTN	41
LOC105378688	14
LOC101929609	88
IPO13	1110
DPH2	825
ATP6V0B	4134
B4GALT2	1439
CCDC24	518
SLC6A9	1574
LOC107984948	23
KLF17	6
DMAP1	908
ERI3	1485
ERI3-IT1	51
RNF220	1683
LOC107984950	543
TMEM53	556
ARMH1	93
LOC105378690	15
RNU5F-1	1
RNU5D-1	0
KIF2C	390
RPS8	22251
SNORD55	20
SNORD46	8
SNORD38A	24
SNORD38B	25
BEST4	17
PLK3	809
DYNLT4	64
BTBD19	86
LOC107984952	13
PTCH2	41
EIF2B3	383
HECTD3	1669
UROD	1703
ZSWIM5	438
LOC105378691	6
LINC01144	6
HPDL	14
MUTYH	501
TOE1	455
TESK2	234
CCDC163	31
MMACHC	2276
PRDX1	8934
AKR1A1	3968
NASP	3255
CCDC17	79
GPBP1L1	5930
RPS15AP10	23
TMEM69	766
IPP	525
MAST2	2482
P3R3URF-PIK3R3	811
PIK3R3	957
LOC101929626	22
TSPAN1	1826
POMGNT1	2934
LURAP1	33
RAD54L	179
LRRC41	4006
UQCRH	3046
NSUN4	1054
FAAH	1509
FAAHP1	30
LINC01398	1
DMBX1	86
MKNK1-AS1	177
MKNK1	1054
MOB3C	724
ATPAF1	988
EFCAB14-AS1	181
EFCAB14	6264
LOC105378698	16
LOC105378699	14
CYP4B1	7145
CYP4Z2P	67
CYP4A11	12
CYP4X1	1235
CYP4Z1	81
CYP4A22	12
LOC105378701	10
LINC00853	15
PDZK1IP1	707
TAL1	110
STIL	227
CMPK1	8289
LINC01389	11
FOXE3	5
FOXD2-AS1	103
FOXD2	53
LINC01738	0
TRABD2B	83
LINC02794	12
SKINT1L	9
SLC5A9	461
SPATA6	850
AGBL4	64
BEND5	200
ELAVL4	3
DMRTA2	33
LOC105378714	2
FAF1	1237
FAF1-AS1	0
CDKN2C	336
LINC01562	5
RNF11	3801
TTC39A	1627
TTC39A-AS1	5
EPS15	2810
EPS15-AS1	3
CALR4P	3
OSBPL9	6391
NRDC	3574
105378721	352
MIR761	16
RAB3B	2
TXNDC12	2590
KTI12	248
BTF3L4	2028
ZFYVE9	873
CC2D1B	2075
ORC1	46
PRPF38A	1879
TUT4	1359
GPX7	254
SHISAL2A	13
COA7	699
ZYG11B	2344
ZYG11A	119
ECHDC2	4296
SCP2	10601
PODN	2518
SLC1A7	2623
CPT2	1364
CZIB	1303
MAGOH	689
LOC100507564	27
LRP8	159
LOC105378728	6
LOC105378726	1
LOC105378731	2
105378730	7
LINC02812	12
GLIS1	15
NDC1	895
YIPF1	1362
DIO1	1048
HSPB11	736
LRRC42	757
LDLRAD1	19
TMEM59	12939
TCEANC2	358
CDCP2	10
CYB5RL	346
MRPL37	1765
SSBP3	2039
SSBP3-AS1	36
ACOT11	201
FAM151A	67
MROH7-TTC4	464
MROH7	45
TTC4	424
PARS2	286
TTC22	738
LEXM	12
DHCR24	18196
DHCR24-DT	18
TMEM61	82
BSND	0
PCSK9	313
USP24	3221
LOC100507634	13
LINC01767	57
PLPP3	2639
PRKAA2	323
FYB2	290
C8A	17
C8B	100
105378745	0
LOC112267900	1
DAB1	9
LOC107984960	10
OMA1	1263
TACSTD2	16236
MYSM1	1670
LOC112268263	17
LOC105378751	64
JUN	15329
LINC01135	17
LOC101926907	94
LINC02777	65
LINC01358	6
FGGY-DT	20
FGGY	729
LOC101926944	34
LOC105378758	11
HOOK1	2315
CYP2J2	227
C1orf87	18
LINC01748	150
LOC101926964	3
LOC105378764	1
NFIA-AS2	8
NFIA	1406
NFIA-AS1	0
LOC107984964	0
MGC34796	2
TM2D1	911
PATJ	3609
LOC107984965	5
L1TD1	39
KANK4	57
USP1	1973
DOCK7	1030
ANGPTL3	15
ATG4C	665
LINC00466	1
FOXD3-AS1	4
FOXD3	3
ALG6	817
ITGB3BP	284
LOC102724319	4
EFCAB7	262
DLEU2L	7
PGM1	2124
ROR1	282
ROR1-AS1	20
LOC105378773	5
UBE2U	19
LOC107984966	2
CACHD1	797
RAVER2	741
JAK1	5524
LINC01359	7
MIR3671	9
AK4	1432
DNAJC6	113
LOC102724416	4
LEPR	1119
LEPROT	3560
PDE4B	434
LOC105378776	1
SGIP1	200
DYNLT5	29
DNAI4	331
MIER1	1878
SLC35D1	1328
C1orf141	5
IL23R	5
IL12RB2	23
105378779	3
SERBP1	9964
GADD45A	1050
GNG12	5170
LOC105378781	1
GNG12-AS1	169
DIRAS3	141
WLS	5721
RPE65	0
DEPDC1	191
LRRC7	12
LRRC40	721
SRSF11	8391
ANKRD13C	1221
HHLA3	314
HHLA3-AS1	4
CTH	290
PTGER3	33
ZRANB2-AS1	409
ZRANB2	3995
MIR186	56
ZRANB2-AS2	20
LOC105378795	8
NEGR1	416
LOC105378797	3
LOC105378798	1
LRRIQ3	4
FPGT-TNNI3K	116
FPGT	721
TNNI3K	60
105378805	14
ERICH3	54
ERICH3-AS1	1
CRYZ	4345
TYW3	743
LHX8	0
SLC44A5	1592
ACADM	2082
DLSTP1	25
RABGGTB	1870
SNORD45C	32
SNORD45A	22
SNORD45B	33
MSH4	13
ST6GALNAC3	88
LOC105378807	2
ST6GALNAC5	139
PIGK	1381
LOC105378808	4
AK5	13
ZZZ3	1522
USP33	2434
MIGA1	1168
NEXN-AS1	46
NEXN	1351
FUBP1	2905
DNAJB4	502
GIPC2	58
LOC107984997	47
MGC27382	0
PTGFR	62
IFI44L	4383
IFI44	4824
ADGRL4	485
LOC107984998	0
LOC105378810	1
LINC01781	2
ADGRL2	1368
LOC101927434	0
LINC01361	1
107985037	27
LOC105378816	20
LINC01725	6
LOC101927560	3
107985041	3
TTLL7	139
PRKACB	1111
107985046	5
SAMD13	52
UOX	0
DNASE2B	10
RPF1	1292
GNG5	4248
SPATA1	162
CTBS	1305
LOC105378819	11
LINC01461	5
SSX2IP	465
LOC102724892	0
LPAR3	30
MCOLN2	81
MCOLN3	136
DNAI3	43
SYDE2	1152
C1orf52	1288
BCL10	715
LOC646626	77
DDAH1	9586
107985054	18
CCN1	6406
LOC107985057	9
LOC112268231	6
ZNHIT6	2120
COL24A1	387
LINC02795	62
LOC105378825	33
ODF2L	1610
MIR7856	9
CLCA2	5
CLCA1	0
LOC105378827	0
CLCA4	2
CLCA4-AS1	6
CLCA3P	4
SH3GLB1	2723
SELENOF	4496
HS2ST1	1150
LINC01140	199
LMO4	1673
LOC105378833	5
LOC105378839	0
PKN2-AS1	3
PKN2	2470
GTF2B	1087
KYAT3	876
RBMXL1	912
GBP3	1096
LOC105378841	16
GBP1	932
GBP2	1954
LOC112268267	510
LOC105378842	119
GBP7	70
GBP4	846
LOC107985076	7
GBP5	458
GBP6	132
GBP1P1	196
LOC105378844	8
LRRC8B	1294
LRRC8C	812
LRRC8C-DT	5
LOC107985743	5
101927952	3
LOC107985744	1
LOC101927975	1
LRRC8D	1645
GEMIN8P4	53
ZNF326	1484
LOC105378849	0
LOC107985088	11
LINC02609	73
LINC02788	0
ZNF644	1656
HFM1	41
CDC7	155
LOC102723436	1
TGFBR3	518
BRDT	97
EPHX4	20
SETSIP	7
BTBD8	8
23285	175
C1orf146	1
GLMN	182
RPAP2	455
GFI1	104
EVI5	1009
RPL5	12294
DIPK1A	672
SNORD21	5
SNORA66	9
MTF2	679
TMED5	3909
CCDC18	302
LOC107985521	2
CCDC18-AS1	520
DR1	2047
FNBP1L	4301
BCAR3	286
BCAR3-AS1	41
LOC102723480	1
723788	6
TRR-TCT1-1	2
DNTTIP2	1066
GCLM	583
ABCA4	49
LOC105378858	2
ARHGAP29	1492
ARHGAP29-AS1	0
105378859	0
ABCD3	2703
F3	1027
LOC105378861	5
SLC44A3-AS1	230
105378860	0
SLC44A3	1582
CNN3	3952
105378862	4
CNN3-DT	48
ALG14	199
LOC105378863	0
TLCD4	859
TLCD4-RWDD3	122
LOC101928118	9
RWDD3	224
PTBP2	371
DPYD	1199
DPYD-AS1	56
LOC105378867	7
MIR137HG	1
SNX7	362
PLPPR5	1
PLPPR4	58
LINC01708	0
PALMD	296
FRRS1	176
AGL	867
SLC35A3	2624
MFSD14A	1056
SASS6	370
TRMT13	626
LRRC39	141
DBT	705
RTCA-AS1	22
RTCA	679
CDC14A	232
LOC105379827	4
GPR88	11
VCAM1	494
EXTL2	243
SLC30A7	498
DPH5	744
LOC102606465	185
LOC101928334	5
LOC101928370	14
S1PR1	661
COL11A1	236
LOC101928436	15
RNPC3	1418
AMY2B	2028
ACTG1P4	69
AMY2A	101
AMY1A	754
AMY1B	515
LOC105378878	35
AMY1C	709
LOC100129138	0
PRMT6	341
NTNG1	68
VAV3	201
LINC02785	3
SLC25A24	1139
NBPF4	3
NBPF6	1
FAM102B	773
HENMT1	276
LOC105378890	4
PRPF38B	1892
STXBP3	1367
LOC105378891	0
AKNAD1	2
GPSM2	893
CLCC1	938
WDR47	535
TAF13	309
TMEM167B-DT	4
TMEM167B	1617
SCARNA2	6
C1orf194	36
ELAPOR1	286
SARS1	2523
CELSR2	438
PSRC1	88
MYBPHL	262
SORT1	3376
PSMA5	1878
SYPL2	16
ATXN7L2	150
CYB561D1	228
AMIGO1	353
GNAI3	2096
GNAT2	3
AMPD2	998
GSTM4	297
GSTM2	740
GSTM1	92
GSTM5	111
GSTM3	914
EPS8L3	1
CSF1	870
AHCYL1	4033
STRIP1	546
ALX3	84
UBL4B	0
SLC6A17	4
LINC02586	3
KCNC4	175
RBM15-AS1	9
RBM15	375
SLC16A4	699
LAMTOR5	1277
LAMTOR5-AS1	6
PROK1	1
CYMP	0
CYMP-AS1	0
KCNA10	2
KCNA2	20
LOC107985174	4
KCNA3	386
LOC105378901	2
CD53	1386
LRIF1	586
DRAM2	952
CEPT1	1091
DENND2D	1156
107985180	1
CHI3L2	164
CHIAP2	2
CHIA	498
PIFO	705
OVGP1	320
WDR77	844
ATP5PB	2541
C1orf162	471
TMIGD3	80
ADORA3	118
RAP1A	2378
LINC01160	17
LOC107985184	26
INKA2	152
INKA2-AS1	3
LOC101928718	3
DDX20	380
KCND3	96
LINC01750	5
LINC02884	37
CTTNBP2NL	805
WNT2B	188
ST7L	443
CAPZA1	2798
MOV10	2309
RHOC	2126
PPM1J	28
TAFA3	1
LINC01356	7
LINC01357	2
SLC16A1	157
AKR7A2P1	2
SLC16A1-AS1	6
LOC107985189	0
LRIG2-DT	5
LRIG2	538
LOC643441	34
MAGI3	1740
PHTF1	422
RSBN1	903
AP4B1-AS1	162
PTPN22	407
BCL2L15	697
AP4B1	410
DCLRE1B	239
HIPK1-AS1	9
HIPK1	2257
OLFML3	964
SYT6	5
TRIM33	1523
BCAS2	796
LOC105378914	5
DENND2C	75
AMPD1	63
NRAS	1384
CSDE1	10673
SIKE1	974
TSHB	0
TSPAN2	117
LINC01765	1
NGF	98
112268287	2
VANGL1	602
CASQ2	47
NHLH2	26
LINC01649	7
LOC101928977	6
SLC22A15	372
MAB21L3	56
LINC01779	0
ATP1A1	26133
ATP1A1-AS1	6701
LINC01762	2
LOC112268235	41
CD58	444
LOC105378925	5
IGSF3	2491
LOC105378924	18
CD2	772
PTGFRN	962
CD101	471
LOC101929099	19
TTF2	262
TRIM45	214
VTCN1	143
MAN1A2	1813
TENT5C	1542
LOC105378929	0
GDAP2	558
WDR3	800
SPAG17	438
TBX15	164
LOC105378933	0
WARS2	307
WARS2-IT1	0
WARS2-AS1	156
LOC107985192	8
HSD3B2	0
LOC105378935	1
HSD3BP4	7
LINC00622	6
ZNF697	228
PHGDH	274
105378936	9
HMGCS2	36
REG4	1
NOTCH2	4769
SEC22B	2555
107985522	11
105378941	1
105378954	108
LOC101929788	1
NBPF8	817
107985523	15
PFN1P2	40
PDE4DIPP2	527
LOC107985524	57
NOTCH2NLR	67
NBPF26	899
RNVU1-19	0
LINC00623	216
LOC100996720	64
RNVU1-4	0
TRN-GTT11-1	4
LOC105369199	5
PDE4DIPP4	3
H3P4	17
FCGR1B	44
LOC100996318	17
H2BP1	9
FAM72B	25
SRGAP2C	451
LOC107985193	1
LINC02798	1
EMBP1	93
LINC01691	2
LOC105371175	2
LOC107985200	1
LOC107985201	0
LOC105369140	1
PDE4DIPP3	0
H2BP2	16
FCGR1CP	35
H3-2	45
FAM72C	32
SRGAP2D	122
LOC105371206	5
LINC02802	4
105373467	4
NBPF15	408
LOC105371211	0
LSP1P5	9
LOC105371216	5
SRGAP2B	476
LOC107985595	1
FAM72D	52
LOC101929805	2
LINC01145	222
LOC100996740	63
RNVU1-14	3
NBPF20	413
LOC105371312	51
NBPF25P	254
GPR89A	626
PDZK1	26
CD160	22
RNF115	1190
POLR3C	1076
NUDT17	348
PIAS3	1914
ANKRD35	109
LOC107985593	10
ITGA10	213
PEX11B	1008
GNRHR2	474
RBM8A	2540
LIX1L-AS1	498
LIX1L	608
POLR3GL	903
ANKRD34A	40
TXNIP	29456
HJV	1
RNVU1-6	0
LINC01719	29
NBPF10	1610
NOTCH2NLA	624
LOC105371254	22
NUDT4P2	309
SEC22B4P	152
PPIAL4H	3
LOC112268274	2
LOC100996756	36
LOC105371235	2
107985591	2
HYDIN2	41
NBPF12	734
LOC728989	5
105371231	1
PRKAB2	685
CHD1L	1005
PDIA3P1	585
FMO5	3118
LINC00624	27
BCL9	1314
ACP6	460
GJA5	543
GPR89B	629
PDZK1P1	21
LINC02804	48
PDE4DIPP1	2
NBPF11	1010
LOC105371227	4
LOC101927468	6
LINC02806	7
LOC105371225	2
PDE4DIPP6	31
RNVU1-3	2
107985525	4
LINC01138	105
LOC105371224	58
NBPF14	2308
NOTCH2NLB	535
LOC105371223	24
NUDT4B	427
SEC22B3P	92
PDE4DIP	2450
LOC112268272	85
NBPF9	827
LOC101929790	7
LOC653513	75
SEC22B2P	176
NOTCH2NLC	427
NBPF19	1410
PPIAL4C	5
LINC00869	200
112268236	15
LOC644634	35
PDE4DIPP7	1
LOC105371406	2
FCGR1A	217
H2BC18	57
112268237	16
H3C13	1
H4C14	147
H3C14	6
H2AC18	401
H2BC20P	35
H2AC19	360
H3C15	4
112268238	187
H4C15	102
H2BC21	670
H2AC20	23
