GeneID	RNA-seq_normal_lung26
EMC1	1133
MRTO4	614
AKR7L	7
AKR7A3	21
LOC100506730	94
AKR7A2	1003
SLC66A1	411
CAPZB	5427
MICOS10	1193
MICOS10-NBL1	7392
RPS14P3	33
NBL1	7112
HTR6	12
TMCO4	706
RNF186	0
OTUD3	714
PLA2G2A	300
PLA2G5	238
PLA2G2D	170
PLA2G2F	0
PLA2G2C	10
UBXN10	184
101928017	21
LOC105376825	10
VWA5B1	24
LINC01141	1
CAMK2N1	2788
MUL1	832
FAM43B	54
CDA	65
PINK1	1641
MIR6084	131
PINK1-AS	1566
DDOST	4651
KIF17	364
SH2D5	4
112268222	1373
HP1BP3	5098
EIF4G3	2342
LOC105376830	20
LOC105376829	20
ECE1	5584
ECE1-AS1	24
NBPF3	343
ALPL	8361
LINC02596	3
RAP1GAP	730
USP48	2164
LDLRAD2	2691
HSPG2	16607
LINC01635	8
LINC00339	284
CDC42-AS1	18
CDC42	7124
WNT4	112
LOC105376845	11
LOC105376850	0
LOC107985377	11
ZBTB40	1923
EPHA8	0
C1QA	4569
C1QC	4449
C1QB	4107
EPHB2	211
MIR4253	4
KDM1A	1363
LUZP1	2179
HTR1D	8
LINC01355	136
HNRNPR	3683
ZNF436	1001
ZNF436-AS1	80
TCEA3	620
ASAP3	1177
E2F2	40
LOC101928163	1
LOC105376859	13
ID3	4087
MDS2	12
RPL11	17629
ELOA	1627
ELOA-AS1	204
PITHD1	1122
LOC105376860	161
LYPLA2	1109
GALE	766
HMGCL	897
LOC105376861	0
FUCA1	2294
CNR2	98
PNRC2	3471
SRSF10	3274
LOC105376863	5
LOC107984931	3
MYOM3	10
IL22RA1	22
IFNLR1	156
LINC02800	0
GRHL3-AS1	0
GRHL3	9
STPG1	260
NIPAL3	1823
RCAN3AS	8
RCAN3	775
NCMAP-DT	63
NCMAP	204
SRRM1	2912
CLIC4	8805
RUNX3	1347
107984932	19
RUNX3-AS1	60
SYF2	1233
RSRP1	2871
LOC105376882	5
RHD	60
TMEM50A	1853
RHCE	957
MACO1	844
LDLRAP1	1478
MAN1C1	1382
SELENON	4761
MTFR1L	813
LOC646471	247
AUNIP	155
PAQR7	511
STMN1	1040
MIR3917	69
PAFAH2	712
101928216	11
EXTL1	49
SLC30A2	2
TRIM63	22
PDIK1L	386
FAM110D	655
ZNF593	267
CNKSR1	628
CATSPER4	0
ZPLD2P	5
CEP85	391
SH3BGRL3	2810
UBXN11	1217
CD52	1190
CRYBG2	131
ZNF683	264
DHDDS	725
DHDDS-AS1	30
HMGN2	5705
RPS6KA1	2201
LOC101928728	16
ARID1A	3927
PIGV	354
ZDHHC18	1178
SFN	1292
GPN2	958
GPATCH3	296
NUDC	1960
NR0B2	30
KDF1	129
TRNP1	409
TENT5B	543
LOC101928391	22
SLC9A1	2010
WDTC1	2631
TMEM222	784
ACTG1P20	51
SYTL1	1590
MAP3K6	2303
FCN3	2839
CD164L2	14
GPR3	46
WASF2	5788
LOC105376892	8
AHDC1	1718
FGR	1115
LINC02574	0
IFI6	2471
FAM76A	468
STX12	3058
PPP1R8	921
THEMIS2	1252
RPA2	1016
SMPDL3B	297
XKR8	330
EYA3	873
PTAFR	1018
DNAJC8	2130
ATP5IF1	1503
SESN2	580
MED18	331
PHACTR4	1548
RCC1	481
SNHG3	347
SNORA73A	13
SNORA73B	7
TRNAU1AP	467
SNHG12	424
SNORD99	20
SNORA61	39
SNORA44	32
SNORA16A	30
RAB42	249
TAF12	527
LINC01715	26
RNU11	14
GMEB1	478
YTHDF2	1873
OPRD1	26
EPB41	2386
TMEM200B	508
SRSF4	2971
MECR	321
PTPRU	1443
LOC105378617	234
MATN1	21
MATN1-AS1	73
LAPTM5	9403
MIR4420	14
LOC105378620	180
LINC01778	2
SDC3	3731
PUM1	2962
SNORD103A	16
SNORD103B	9
LOC107984935	2
NKAIN1	0
SNRNP40	621
ZCCHC17	708
FABP3	214
SERINC2	796
LOC105378625	1
LOC105379772	0
LDC1P	0
LINC01226	1
LOC105378626	49
TINAGL1	3684
HCRTR1	177
PEF1	1465
PEF1-AS1	103
105378628	4
COL16A1	3292
LOC101929444	43
ADGRB2	91
SPOCD1	69
PTP4A2	4824
KHDRBS1	3213
TMEM39B	510
KPNA6	2462
TXLNA	2105
CCDC28B	174
TMEM234	317
IQCC	109
DCDC2B	93
EIF3I	2824
MTMR9LP	1018
FAM167B	277
LCK	1126
HDAC1	2495
MARCKSL1	2597
LOC105378629	4
TSSK3	202
FAM229A	121
BSDC1	2182
ZBTB8B	1
ZBTB8A	430
LOC102723870	9
ZBTB8OS	439
RBBP4	2707
SYNC	1150
KIAA1522	2350
YARS1	1630
S100PBP	1091
FNDC5	52
HPCA	31
TMEM54	713
LOC105378632	3
RNF19B	1311
AK2	2689
AZIN2	169
112268224	13
TRIM62	322
ZNF362	1194
A3GALT2	7
PHC2	3052
MIR3605	124
PHC2-AS1	1
ZSCAN20	222
CSMD2	53
105378640	0
LOC105378641	10
LOC105378642	9
GJB5	2
GJB4	10
GJB3	16
GJA4	1097
SMIM12	939
DLGAP3	43
GPR199P	118
TMEM35B	1061
ZMYM6	896
ZMYM1	504
LOC105378644	3
SFPQ	9800
ZMYM4	1793
ZMYM4-AS1	50
KIAA0319L	2733
NCDN	858
TFAP2E	197
TFAP2E-AS1	54
PSMB2	2268
C1orf216	425
CLSPN	67
AGO4	1828
AGO1	1378
AGO3	1615
TEKT2	19
ADPRS	688
COL8A2	221
TRAPPC3	1047
MAP7D1	4069
THRAP3	4061
SH3D21	642
EVA1B	1192
STK40	2135
LSM10	524
OSCP1	193
MRPS15	811
CSF3R	2835
GRIK3	1
LINC01137	61
ZC3H12A	819
MIR6732	8
MEAF6	1576
MIR5581	13
LOC105378649	28
SNIP1	473
DNALI1	568
GNL2	1045
RSPO1	155
C1orf109	432
CDCA8	56
EPHA10	112
MANEAL	194
YRDC	477
C1orf122	846
MTF1	865
INPP5B	1213
LOC105378651	40
SF3A3	1669
FHL3	365
UTP11	636
POU3F1	20
MIR3659HG	4
LOC105378657	2
RRAGC	864
GJA9-MYCBP	281
MYCBP	276
LOC105378663	1
GJA9	5
RHBDL2	42
LOC105378662	14
AKIRIN1	2093
NDUFS5	1777
MACF1	29330
643314	683
105378950	12
BMP8A	216
OXCT2P1	19
PPIEL	230
PABPC4	3306
PABPC4-AS1	440
SNORA55	16
HEYL	1893
NT5C1A	9
HPCAL4	51
PPIE	1058
BMP8B	125
OXCT2	12
LOC101929536	0
105378951	19
LINC02811	4
105378665	3
TRIT1	403
MYCL	154
MYCL-AS1	9
MFSD2A	2876
CAP1	5818
PPT1	6201
RLF	901
TMCO2	5
ZMPSTE24	1380
COL9A2	264
107984945	14
SMAP2	2462
ZFP69B	83
ZFP69	154
LOC105378672	7
EXO5	166
ZNF684	105
RIMS3	515
LOC105378675	12
NFYC-AS1	91
NFYC	1320
KCNQ4	108
CITED4	233
CTPS1	558
SLFNL1-AS1	156
SLFNL1	90
SCMH1	974
FOXO6	46
FOXO6-AS1	4
LOC105378678	0
EDN2	34
HIVEP3	757
GUCA2B	0
GUCA2A	1
FOXJ3	2323
RIMKLA	598
ZMYND12	69
CCDC30	315
PPCS	1096
PPIH	525
YBX1	11901
CLDN19	1
P3H1	837
C1orf50	265
TMEM269-DT	14
TMEM269	11
LOC107984946	2
SVBP	211
ERMAP	605
ZNF691	228
LOC339539	0
SLC2A1	624
SLC2A1-AS1	18
FAM183A	17
EBNA1BP2	751
CFAP57	53
LOC105378685	11
TMEM125	3422
C1orf210	299
TIE1	3854
MPL	53
LOC105378687	19
CDC20	99
ELOVL1	2172
MIR6734	7
LOC112268225	15
MED8	729
MED8-AS1	124
SZT2	2545
SZT2-AS1	120
HYI	625
PTPRF	6003
KDM4A	1592
KDM4A-AS1	225
ST3GAL3	434
ARTN	68
LOC105378688	8
LOC101929609	69
IPO13	733
DPH2	488
ATP6V0B	1953
B4GALT2	807
CCDC24	291
SLC6A9	517
LOC107984948	10
KLF17	56
DMAP1	751
ERI3	833
ERI3-IT1	55
RNF220	1208
LOC107984950	346
TMEM53	188
ARMH1	108
LOC105378690	9
RNU5F-1	11
RNU5D-1	9
KIF2C	48
RPS8	22610
SNORD55	43
SNORD46	16
SNORD38A	16
SNORD38B	22
BEST4	16
PLK3	1232
DYNLT4	286
BTBD19	400
LOC107984952	55
PTCH2	76
EIF2B3	435
HECTD3	1200
UROD	1184
ZSWIM5	296
LOC105378691	8
LINC01144	8
HPDL	11
MUTYH	390
TOE1	274
TESK2	256
CCDC163	40
MMACHC	1193
PRDX1	4064
AKR1A1	2002
NASP	2321
CCDC17	77
GPBP1L1	2714
RPS15AP10	17
TMEM69	500
IPP	397
MAST2	1370
P3R3URF-PIK3R3	919
PIK3R3	1171
LOC101929626	2
TSPAN1	470
POMGNT1	1382
LURAP1	49
RAD54L	84
LRRC41	1699
UQCRH	1661
NSUN4	671
FAAH	476
FAAHP1	10
LINC01398	2
DMBX1	0
MKNK1-AS1	191
MKNK1	1556
MOB3C	984
ATPAF1	1006
EFCAB14-AS1	158
EFCAB14	5025
LOC105378698	26
LOC105378699	2
CYP4B1	8715
CYP4Z2P	50
CYP4A11	11
CYP4X1	245
CYP4Z1	31
CYP4A22	5
LOC105378701	7
LINC00853	9
PDZK1IP1	830
TAL1	1249
STIL	78
CMPK1	4097
LINC01389	15
FOXE3	0
FOXD2-AS1	40
FOXD2	33
LINC01738	0
TRABD2B	216
LINC02794	4
SKINT1L	9
SLC5A9	416
SPATA6	446
AGBL4	8
BEND5	145
ELAVL4	5
DMRTA2	0
LOC105378714	0
FAF1	974
FAF1-AS1	15
CDKN2C	406
LINC01562	3
RNF11	2839
TTC39A	535
TTC39A-AS1	12
EPS15	3261
EPS15-AS1	7
CALR4P	1
OSBPL9	2540
NRDC	2861
105378721	252
MIR761	20
RAB3B	7
TXNDC12	1404
KTI12	90
BTF3L4	1120
ZFYVE9	1098
CC2D1B	1778
ORC1	47
PRPF38A	1362
TUT4	1428
GPX7	316
SHISAL2A	113
COA7	386
ZYG11B	1402
ZYG11A	1
ECHDC2	2393
SCP2	3553
PODN	3052
SLC1A7	165
CPT2	745
CZIB	915
MAGOH	584
LOC100507564	16
LRP8	252
LOC105378728	8
LOC105378726	20
LOC105378731	7
105378730	16
LINC02812	32
GLIS1	6
NDC1	511
YIPF1	561
DIO1	7
HSPB11	300
LRRC42	447
LDLRAD1	16
TMEM59	7135
TCEANC2	618
CDCP2	9
CYB5RL	324
MRPL37	974
SSBP3	1518
SSBP3-AS1	42
ACOT11	121
FAM151A	34
MROH7-TTC4	292
MROH7	44
TTC4	248
PARS2	86
TTC22	259
LEXM	21
DHCR24	16896
DHCR24-DT	22
TMEM61	28
BSND	1
PCSK9	152
USP24	2574
LOC100507634	9
LINC01767	12
PLPP3	5542
PRKAA2	249
FYB2	65
C8A	0
C8B	0
105378745	0
LOC112267900	11
DAB1	106
LOC107984960	7
OMA1	521
TACSTD2	3213
MYSM1	2052
LOC112268263	22
LOC105378751	39
JUN	62151
LINC01135	29
LOC101926907	79
LINC02777	25
LINC01358	16
FGGY-DT	20
FGGY	225
LOC101926944	14
LOC105378758	1
HOOK1	397
CYP2J2	41
C1orf87	6
LINC01748	2
LOC101926964	5
LOC105378764	2
NFIA-AS2	12
NFIA	1478
NFIA-AS1	5
LOC107984964	0
MGC34796	0
TM2D1	722
PATJ	1574
LOC107984965	3
L1TD1	39
KANK4	394
USP1	1180
DOCK7	895
ANGPTL3	8
ATG4C	572
LINC00466	0
FOXD3-AS1	0
FOXD3	0
ALG6	326
ITGB3BP	330
LOC102724319	0
EFCAB7	279
DLEU2L	21
PGM1	1711
ROR1	560
ROR1-AS1	14
LOC105378773	3
UBE2U	0
LOC107984966	20
CACHD1	1526
RAVER2	983
JAK1	6960
LINC01359	9
MIR3671	11
AK4	173
DNAJC6	185
LOC102724416	7
LEPR	3151
LEPROT	4974
PDE4B	1899
LOC105378776	4
SGIP1	820
DYNLT5	170
DNAI4	108
MIER1	1769
SLC35D1	709
C1orf141	3
IL23R	12
IL12RB2	53
105378779	3
SERBP1	7036
GADD45A	1828
GNG12	3949
LOC105378781	5
GNG12-AS1	125
DIRAS3	131
WLS	2612
RPE65	0
DEPDC1	32
LRRC7	42
LRRC40	553
SRSF11	6833
ANKRD13C	851
HHLA3	225
HHLA3-AS1	9
CTH	133
PTGER3	93
ZRANB2-AS1	312
ZRANB2	2944
MIR186	51
ZRANB2-AS2	4
LOC105378795	6
NEGR1	562
LOC105378797	5
LOC105378798	0
LRRIQ3	8
FPGT-TNNI3K	74
FPGT	416
TNNI3K	33
105378805	3
ERICH3	8
ERICH3-AS1	1
CRYZ	1168
TYW3	776
LHX8	0
SLC44A5	4
ACADM	1343
DLSTP1	101
RABGGTB	1234
SNORD45C	18
SNORD45A	26
SNORD45B	26
MSH4	11
ST6GALNAC3	227
LOC105378807	1
ST6GALNAC5	326
PIGK	1203
LOC105378808	1
AK5	5
ZZZ3	1124
USP33	2260
MIGA1	982
NEXN-AS1	50
NEXN	1783
FUBP1	2435
DNAJB4	1854
GIPC2	420
LOC107984997	13
MGC27382	95
PTGFR	424
IFI44L	1197
IFI44	1939
ADGRL4	2071
LOC107984998	10
LOC105378810	0
LINC01781	33
ADGRL2	5796
LOC101927434	0
LINC01361	1
107985037	0
LOC105378816	0
LINC01725	1
LOC101927560	2
107985041	7
TTLL7	441
PRKACB	1563
107985046	5
SAMD13	37
UOX	2
DNASE2B	22
RPF1	705
GNG5	1755
SPATA1	101
CTBS	988
LOC105378819	24
LINC01461	12
SSX2IP	323
LOC102724892	0
LPAR3	46
MCOLN2	780
MCOLN3	468
DNAI3	52
SYDE2	510
C1orf52	1012
BCL10	720
LOC646626	61
DDAH1	2198
107985054	15
CCN1	26004
LOC107985057	17
LOC112268231	9
ZNHIT6	812
COL24A1	58
LINC02795	12
LOC105378825	18
ODF2L	1682
MIR7856	9
CLCA2	2
CLCA1	0
LOC105378827	2
CLCA4	2
CLCA4-AS1	41
CLCA3P	3
SH3GLB1	4340
SELENOF	4054
HS2ST1	1424
LINC01140	448
LMO4	2563
LOC105378833	16
LOC105378839	17
PKN2-AS1	11
PKN2	2465
GTF2B	697
KYAT3	556
RBMXL1	712
GBP3	2619
LOC105378841	62
GBP1	3913
GBP2	2673
LOC112268267	958
LOC105378842	2
GBP7	2
GBP4	5699
LOC107985076	12
GBP5	1517
GBP6	37
GBP1P1	222
LOC105378844	3
LRRC8B	819
LRRC8C	1539
LRRC8C-DT	26
LOC107985743	6
101927952	13
LOC107985744	8
LOC101927975	9
LRRC8D	513
GEMIN8P4	20
ZNF326	1079
LOC105378849	0
LOC107985088	3
LINC02609	55
LINC02788	2
ZNF644	1311
HFM1	37
CDC7	317
LOC102723436	8
TGFBR3	2790
BRDT	1
EPHX4	27
SETSIP	5
BTBD8	27
23285	207
C1orf146	4
GLMN	237
RPAP2	780
GFI1	456
EVI5	883
RPL5	17037
DIPK1A	389
SNORD21	18
SNORA66	12
MTF2	877
TMED5	2601
CCDC18	308
LOC107985521	7
CCDC18-AS1	662
DR1	2082
FNBP1L	2215
BCAR3	687
BCAR3-AS1	52
LOC102723480	2
723788	10
TRR-TCT1-1	3
DNTTIP2	1244
GCLM	749
ABCA4	145
LOC105378858	2
ARHGAP29	4751
ARHGAP29-AS1	5
105378859	2
ABCD3	2248
F3	4668
LOC105378861	5
SLC44A3-AS1	135
105378860	3
SLC44A3	421
CNN3	7416
105378862	42
CNN3-DT	182
ALG14	224
LOC105378863	5
TLCD4	311
TLCD4-RWDD3	98
LOC101928118	9
RWDD3	234
PTBP2	792
DPYD	2615
DPYD-AS1	133
LOC105378867	11
MIR137HG	0
SNX7	380
PLPPR5	1
PLPPR4	541
LINC01708	0
PALMD	1417
FRRS1	275
AGL	974
SLC35A3	1418
MFSD14A	1475
SASS6	382
TRMT13	900
LRRC39	172
DBT	1241
RTCA-AS1	17
RTCA	1030
CDC14A	650
LOC105379827	10
GPR88	21
VCAM1	1211
EXTL2	502
SLC30A7	813
DPH5	1018
LOC102606465	117
LOC101928334	28
LOC101928370	97
S1PR1	5285
COL11A1	0
LOC101928436	2
RNPC3	630
AMY2B	653
ACTG1P4	26
AMY2A	16
AMY1A	238
AMY1B	148
LOC105378878	6
AMY1C	242
LOC100129138	1
PRMT6	370
NTNG1	273
VAV3	513
LINC02785	12
SLC25A24	1550
NBPF4	0
NBPF6	1
FAM102B	891
HENMT1	156
LOC105378890	2
PRPF38B	2431
STXBP3	1426
LOC105378891	4
AKNAD1	14
GPSM2	895
CLCC1	1106
WDR47	660
TAF13	443
TMEM167B-DT	2
TMEM167B	1646
SCARNA2	31
C1orf194	3
ELAPOR1	100
SARS1	3203
CELSR2	565
PSRC1	109
MYBPHL	36
SORT1	3524
PSMA5	1351
SYPL2	34
ATXN7L2	189
CYB561D1	586
AMIGO1	421
GNAI3	2078
GNAT2	16
AMPD2	1186
GSTM4	361
GSTM2	732
GSTM1	84
GSTM5	510
GSTM3	1245
EPS8L3	5
CSF1	2912
AHCYL1	3280
STRIP1	1119
ALX3	144
UBL4B	1
SLC6A17	3
LINC02586	12
KCNC4	1350
RBM15-AS1	16
RBM15	378
SLC16A4	896
LAMTOR5	1208
LAMTOR5-AS1	10
PROK1	1
CYMP	5
CYMP-AS1	4
KCNA10	2
KCNA2	94
LOC107985174	6
KCNA3	982
LOC105378901	0
CD53	2863
LRIF1	398
DRAM2	1144
CEPT1	1433
DENND2D	1731
107985180	2
CHI3L2	313
CHIAP2	3
CHIA	11
PIFO	213
OVGP1	65
WDR77	684
ATP5PB	2652
C1orf162	995
TMIGD3	236
ADORA3	194
RAP1A	3259
LINC01160	22
LOC107985184	88
INKA2	848
INKA2-AS1	14
LOC101928718	8
DDX20	435
KCND3	529
LINC01750	31
LINC02884	189
CTTNBP2NL	1728
WNT2B	419
ST7L	627
CAPZA1	3964
MOV10	3179
RHOC	2760
PPM1J	45
TAFA3	3
LINC01356	7
LINC01357	1
SLC16A1	438
AKR7A2P1	5
SLC16A1-AS1	30
LOC107985189	8
LRIG2-DT	18
LRIG2	944
LOC643441	82
MAGI3	1902
PHTF1	591
RSBN1	1044
AP4B1-AS1	247
PTPN22	652
BCL2L15	71
AP4B1	621
DCLRE1B	304
HIPK1-AS1	11
HIPK1	3539
OLFML3	2211
SYT6	2
TRIM33	2043
BCAS2	720
LOC105378914	4
DENND2C	235
AMPD1	119
NRAS	1729
CSDE1	14969
SIKE1	1104
TSHB	8
TSPAN2	415
LINC01765	3
NGF	28
112268287	0
VANGL1	631
CASQ2	119
NHLH2	122
LINC01649	10
LOC101928977	6
SLC22A15	424
MAB21L3	5
LINC01779	2
ATP1A1	16458
ATP1A1-AS1	3077
LINC01762	6
LOC112268235	104
CD58	519
LOC105378925	4
IGSF3	1050
LOC105378924	9
CD2	1094
PTGFRN	1145
CD101	492
LOC101929099	16
TTF2	520
TRIM45	143
VTCN1	1
MAN1A2	2067
TENT5C	1760
LOC105378929	0
GDAP2	584
WDR3	765
SPAG17	65
TBX15	42
LOC105378933	0
WARS2	357
WARS2-IT1	10
WARS2-AS1	209
LOC107985192	16
HSD3B2	0
LOC105378935	4
HSD3BP4	159
LINC00622	97
ZNF697	626
PHGDH	270
105378936	14
HMGCS2	13
REG4	0
NOTCH2	5791
SEC22B	2958
107985522	14
105378941	4
105378954	157
LOC101929788	0
NBPF8	1201
107985523	23
PFN1P2	68
PDE4DIPP2	1030
LOC107985524	74
NOTCH2NLR	56
NBPF26	1170
RNVU1-19	15
LINC00623	378
LOC100996720	70
RNVU1-4	12
TRN-GTT11-1	5
LOC105369199	6
PDE4DIPP4	7
H3P4	35
FCGR1B	53
LOC100996318	12
H2BP1	29
FAM72B	44
SRGAP2C	919
LOC107985193	13
LINC02798	5
EMBP1	47
LINC01691	4
LOC105371175	11
LOC107985200	14
LOC107985201	2
LOC105369140	7
PDE4DIPP3	7
H2BP2	36
FCGR1CP	75
H3-2	91
FAM72C	74
SRGAP2D	400
LOC105371206	29
LINC02802	11
105373467	13
NBPF15	1229
LOC105371211	1
LSP1P5	8
LOC105371216	24
SRGAP2B	985
LOC107985595	4
FAM72D	101
LOC101929805	17
LINC01145	388
LOC100996740	150
RNVU1-14	34
NBPF20	353
LOC105371312	107
NBPF25P	279
GPR89A	399
PDZK1	47
CD160	41
RNF115	1296
POLR3C	788
NUDT17	216
PIAS3	1079
ANKRD35	152
LOC107985593	4
ITGA10	376
PEX11B	719
GNRHR2	261
RBM8A	2020
LIX1L-AS1	319
LIX1L	1632
POLR3GL	812
ANKRD34A	43
TXNIP	37596
HJV	0
RNVU1-6	3
LINC01719	8
NBPF10	1858
NOTCH2NLA	533
LOC105371254	11
NUDT4P2	347
SEC22B4P	247
PPIAL4H	4
LOC112268274	5
LOC100996756	29
LOC105371235	3
107985591	1
HYDIN2	51
NBPF12	1611
LOC728989	38
105371231	1
PRKAB2	887
CHD1L	1051
PDIA3P1	445
FMO5	663
LINC00624	0
BCL9	695
ACP6	420
GJA5	2933
GPR89B	407
PDZK1P1	9
LINC02804	22
PDE4DIPP1	10
NBPF11	1020
LOC105371227	5
LOC101927468	10
LINC02806	4
LOC105371225	1
PDE4DIPP6	68
RNVU1-3	2
107985525	25
LINC01138	169
LOC105371224	171
NBPF14	1996
NOTCH2NLB	507
LOC105371223	7
NUDT4B	437
SEC22B3P	81
PDE4DIP	2326
LOC112268272	171
NBPF9	1022
LOC101929790	3
LOC653513	112
SEC22B2P	122
NOTCH2NLC	422
NBPF19	1917
PPIAL4C	1
LINC00869	368
112268236	22
LOC644634	51
PDE4DIPP7	23
LOC105371406	3
FCGR1A	259
H2BC18	47
112268237	12
H3C13	5
H4C14	60
H3C14	3
H2AC18	310
H2BC20P	21
H2AC19	310
H3C15	3
112268238	84
H4C15	46
H2BC21	559
H2AC20	22
H2AC21	2
BOLA1	232
SV2A	212
SF3B4	1146
