GeneID	RNA-seq_LADC42
CLSPN	437
AGO4	611
AGO1	691
AGO3	641
TEKT2	46
ADPRS	551
COL8A2	320
TRAPPC3	1222
MAP7D1	2743
THRAP3	3583
SH3D21	162
EVA1B	395
STK40	1050
LSM10	715
OSCP1	94
MRPS15	1347
CSF3R	1416
GRIK3	3
LINC01137	211
ZC3H12A	1106
MIR6732	11
MEAF6	1328
MIR5581	6
LOC105378649	32
SNIP1	413
DNALI1	160
GNL2	1585
RSPO1	1
C1orf109	570
CDCA8	628
EPHA10	30
MANEAL	110
YRDC	445
C1orf122	535
MTF1	514
INPP5B	451
LOC105378651	13
SF3A3	2018
FHL3	382
UTP11	961
POU3F1	18
MIR3659HG	0
LOC105378657	1
RRAGC	869
GJA9-MYCBP	505
MYCBP	500
LOC105378663	2
GJA9	4
RHBDL2	61
LOC105378662	15
AKIRIN1	1426
NDUFS5	1532
MACF1	4947
643314	135
105378950	0
BMP8A	139
OXCT2P1	9
PPIEL	72
PABPC4	2573
PABPC4-AS1	560
SNORA55	1
HEYL	455
NT5C1A	0
HPCAL4	17
PPIE	1112
BMP8B	106
OXCT2	13
LOC101929536	2
105378951	10
LINC02811	5
105378665	1
TRIT1	542
MYCL	137
MYCL-AS1	5
MFSD2A	297
CAP1	7626
PPT1	8843
RLF	617
TMCO2	1
ZMPSTE24	2048
COL9A2	141
107984945	8
SMAP2	1829
ZFP69B	170
ZFP69	129
LOC105378672	2
EXO5	212
ZNF684	74
RIMS3	64
LOC105378675	1
NFYC-AS1	154
NFYC	1023
KCNQ4	16
CITED4	9
CTPS1	927
SLFNL1-AS1	96
SLFNL1	21
SCMH1	598
FOXO6	11
FOXO6-AS1	2
LOC105378678	3
EDN2	13
HIVEP3	522
GUCA2B	0
GUCA2A	0
FOXJ3	1266
RIMKLA	33
ZMYND12	28
CCDC30	320
PPCS	1186
PPIH	452
YBX1	12318
CLDN19	0
P3H1	1003
C1orf50	186
TMEM269-DT	5
TMEM269	6
LOC107984946	1
SVBP	183
ERMAP	330
ZNF691	178
LOC339539	1
SLC2A1	1231
SLC2A1-AS1	4
FAM183A	50
EBNA1BP2	1962
CFAP57	48
LOC105378685	7
TMEM125	315
C1orf210	87
TIE1	1036
MPL	5
LOC105378687	18
CDC20	1403
ELOVL1	2794
MIR6734	2
LOC112268225	10
MED8	941
MED8-AS1	152
SZT2	890
SZT2-AS1	59
HYI	224
PTPRF	4571
KDM4A	907
KDM4A-AS1	105
ST3GAL3	160
ARTN	16
LOC105378688	10
LOC101929609	78
IPO13	766
DPH2	714
ATP6V0B	2788
B4GALT2	1043
CCDC24	157
SLC6A9	431
LOC107984948	10
KLF17	12
DMAP1	433
ERI3	893
ERI3-IT1	20
RNF220	1052
LOC107984950	332
TMEM53	151
ARMH1	57
LOC105378690	10
RNU5F-1	0
RNU5D-1	0
KIF2C	1201
RPS8	26427
SNORD55	95
SNORD46	9
SNORD38A	12
SNORD38B	21
BEST4	20
PLK3	488
DYNLT4	60
BTBD19	95
LOC107984952	5
PTCH2	28
EIF2B3	574
HECTD3	926
UROD	1149
ZSWIM5	71
LOC105378691	6
LINC01144	6
HPDL	7
MUTYH	362
TOE1	257
TESK2	104
CCDC163	86
MMACHC	1956
PRDX1	8686
AKR1A1	2279
NASP	2676
CCDC17	141
GPBP1L1	2147
RPS15AP10	4
TMEM69	851
IPP	297
MAST2	794
P3R3URF-PIK3R3	476
PIK3R3	569
LOC101929626	2
TSPAN1	750
POMGNT1	1429
LURAP1	9
RAD54L	228
LRRC41	1798
UQCRH	2684
NSUN4	536
FAAH	157
FAAHP1	2
LINC01398	0
DMBX1	3
MKNK1-AS1	129
MKNK1	859
MOB3C	504
ATPAF1	670
EFCAB14-AS1	127
EFCAB14	3458
LOC105378698	8
LOC105378699	1
CYP4B1	332
CYP4Z2P	4
CYP4A11	0
CYP4X1	555
CYP4Z1	31
CYP4A22	1
LOC105378701	7
LINC00853	1
PDZK1IP1	809
TAL1	78
STIL	343
CMPK1	3626
LINC01389	15
FOXE3	1
FOXD2-AS1	38
FOXD2	9
LINC01738	0
TRABD2B	26
LINC02794	0
SKINT1L	1
SLC5A9	17
SPATA6	109
AGBL4	3
BEND5	26
ELAVL4	7
DMRTA2	0
LOC105378714	0
FAF1	1008
FAF1-AS1	6
CDKN2C	398
LINC01562	0
RNF11	2756
TTC39A	188
TTC39A-AS1	5
EPS15	3078
EPS15-AS1	1
CALR4P	1
OSBPL9	3503
NRDC	6482
105378721	559
MIR761	18
RAB3B	70
TXNDC12	3913
KTI12	119
BTF3L4	2474
ZFYVE9	679
CC2D1B	1220
ORC1	704
PRPF38A	1627
TUT4	1553
GPX7	422
SHISAL2A	35
COA7	1084
ZYG11B	1015
ZYG11A	127
ECHDC2	639
SCP2	3918
PODN	815
SLC1A7	21
CPT2	896
CZIB	1057
MAGOH	838
LOC100507564	45
LRP8	932
LOC105378728	44
LOC105378726	47
LOC105378731	6
105378730	13
LINC02812	28
GLIS1	6
NDC1	3003
YIPF1	1557
DIO1	7
HSPB11	964
LRRC42	1462
LDLRAD1	106
TMEM59	8798
TCEANC2	477
CDCP2	1
CYB5RL	151
MRPL37	3252
SSBP3	1050
SSBP3-AS1	17
ACOT11	404
FAM151A	129
MROH7-TTC4	633
MROH7	11
TTC4	623
PARS2	189
TTC22	258
LEXM	4
DHCR24	9017
DHCR24-DT	13
TMEM61	8
BSND	0
PCSK9	46
USP24	3085
LOC100507634	30
LINC01767	5
PLPP3	3681
PRKAA2	457
FYB2	16
C8A	12
C8B	4
105378745	0
LOC112267900	0
DAB1	9
LOC107984960	2
OMA1	907
TACSTD2	5976
MYSM1	1139
LOC112268263	16
LOC105378751	21
JUN	3836
LINC01135	8
LOC101926907	24
LINC02777	23
LINC01358	27
FGGY-DT	6
FGGY	373
LOC101926944	1
LOC105378758	0
HOOK1	714
CYP2J2	180
C1orf87	38
LINC01748	6
LOC101926964	0
LOC105378764	2
NFIA-AS2	4
NFIA	773
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	1031
PATJ	1728
LOC107984965	5
L1TD1	28
KANK4	36
USP1	2239
DOCK7	1524
ANGPTL3	5
ATG4C	848
LINC00466	0
FOXD3-AS1	26
FOXD3	4
ALG6	1063
ITGB3BP	462
LOC102724319	2
EFCAB7	221
DLEU2L	8
PGM1	4649
ROR1	280
ROR1-AS1	11
LOC105378773	3
UBE2U	1
LOC107984966	0
CACHD1	519
RAVER2	972
JAK1	7198
LINC01359	1
MIR3671	8
AK4	2060
DNAJC6	297
LOC102724416	4
LEPR	809
LEPROT	5584
PDE4B	2509
LOC105378776	5
SGIP1	145
DYNLT5	64
DNAI4	258
MIER1	1551
SLC35D1	888
C1orf141	8
IL23R	7
IL12RB2	264
105378779	17
SERBP1	18848
GADD45A	751
GNG12	6521
LOC105378781	0
GNG12-AS1	28
DIRAS3	17
WLS	639
RPE65	25
DEPDC1	1685
LRRC7	12
LRRC40	1008
SRSF11	4826
ANKRD13C	1110
HHLA3	276
HHLA3-AS1	4
CTH	156
PTGER3	35
ZRANB2-AS1	385
ZRANB2	3044
MIR186	11
ZRANB2-AS2	16
LOC105378795	1
NEGR1	84
LOC105378797	0
LOC105378798	1
LRRIQ3	49
FPGT-TNNI3K	102
FPGT	750
TNNI3K	6
105378805	0
ERICH3	142
ERICH3-AS1	7
CRYZ	1860
TYW3	1004
LHX8	0
SLC44A5	19
ACADM	3297
DLSTP1	20
RABGGTB	2408
SNORD45C	32
SNORD45A	23
SNORD45B	26
MSH4	3
ST6GALNAC3	69
LOC105378807	1
ST6GALNAC5	150
PIGK	2199
LOC105378808	3
AK5	7
ZZZ3	1673
USP33	2322
MIGA1	1059
NEXN-AS1	17
NEXN	1149
FUBP1	4159
DNAJB4	1492
GIPC2	50
LOC107984997	1
MGC27382	6
PTGFR	563
IFI44L	3008
IFI44	3269
ADGRL4	1076
LOC107984998	3
LOC105378810	0
LINC01781	13
ADGRL2	1190
LOC101927434	0
LINC01361	0
107985037	2
LOC105378816	1
LINC01725	5
LOC101927560	2
107985041	6
TTLL7	47
PRKACB	1966
107985046	4
SAMD13	60
UOX	2
DNASE2B	1
RPF1	1590
GNG5	3992
SPATA1	172
CTBS	1528
LOC105378819	11
LINC01461	3
SSX2IP	1120
LOC102724892	0
LPAR3	139
MCOLN2	474
MCOLN3	295
DNAI3	55
SYDE2	157
C1orf52	1093
BCL10	630
LOC646626	74
DDAH1	896
107985054	11
CCN1	2161
LOC107985057	7
LOC112268231	2
ZNHIT6	1594
COL24A1	110
LINC02795	3
LOC105378825	6
ODF2L	1045
MIR7856	0
CLCA2	1136
CLCA1	0
LOC105378827	0
CLCA4	3
CLCA4-AS1	27
CLCA3P	4
SH3GLB1	3802
SELENOF	9530
HS2ST1	2599
LINC01140	124
LMO4	1794
LOC105378833	2
LOC105378839	4
PKN2-AS1	12
PKN2	2565
GTF2B	839
KYAT3	797
RBMXL1	725
GBP3	1819
LOC105378841	15
GBP1	8839
GBP2	4538
LOC112268267	1223
LOC105378842	4
GBP7	4
GBP4	3836
LOC107985076	9
GBP5	3005
GBP6	25
GBP1P1	247
LOC105378844	3
LRRC8B	1031
LRRC8C	1257
LRRC8C-DT	13
LOC107985743	5
101927952	6
LOC107985744	0
LOC101927975	4
LRRC8D	1367
GEMIN8P4	40
ZNF326	1280
LOC105378849	8
LOC107985088	22
LINC02609	123
LINC02788	3
ZNF644	1779
HFM1	4
CDC7	946
LOC102723436	5
TGFBR3	877
BRDT	0
EPHX4	18
SETSIP	14
BTBD8	29
23285	209
C1orf146	0
GLMN	503
RPAP2	901
GFI1	218
EVI5	704
RPL5	29110
DIPK1A	1022
SNORD21	6
SNORA66	26
MTF2	1082
TMED5	5680
CCDC18	661
LOC107985521	2
CCDC18-AS1	440
DR1	2634
FNBP1L	2474
BCAR3	2436
BCAR3-AS1	178
LOC102723480	25
723788	780
TRR-TCT1-1	14
DNTTIP2	3109
GCLM	2461
ABCA4	42
LOC105378858	1
ARHGAP29	2392
ARHGAP29-AS1	0
105378859	1
ABCD3	2015
F3	1578
LOC105378861	2
SLC44A3-AS1	67
105378860	1
SLC44A3	233
CNN3	5832
105378862	18
CNN3-DT	79
ALG14	197
LOC105378863	0
TLCD4	128
TLCD4-RWDD3	173
LOC101928118	6
RWDD3	308
PTBP2	458
DPYD	2621
DPYD-AS1	151
LOC105378867	4
MIR137HG	3
SNX7	1175
PLPPR5	0
PLPPR4	44
LINC01708	1
PALMD	445
FRRS1	520
AGL	1474
SLC35A3	1370
MFSD14A	1849
SASS6	860
TRMT13	940
LRRC39	175
DBT	1045
RTCA-AS1	18
RTCA	1486
CDC14A	312
LOC105379827	9
GPR88	3
VCAM1	1981
EXTL2	657
SLC30A7	1283
DPH5	1862
LOC102606465	259
LOC101928334	8
LOC101928370	23
S1PR1	985
COL11A1	2055
LOC101928436	1
RNPC3	402
AMY2B	194
ACTG1P4	4
AMY2A	5
AMY1A	109
AMY1B	92
LOC105378878	11
AMY1C	106
LOC100129138	25
PRMT6	916
NTNG1	59
VAV3	1247
LINC02785	10
SLC25A24	3643
NBPF4	0
NBPF6	3
FAM102B	865
HENMT1	152
LOC105378890	2
PRPF38B	2648
STXBP3	1712
LOC105378891	2
AKNAD1	6
GPSM2	1279
CLCC1	1062
WDR47	428
TAF13	850
TMEM167B-DT	11
TMEM167B	1994
SCARNA2	7
C1orf194	39
ELAPOR1	173
SARS1	4282
CELSR2	907
PSRC1	545
MYBPHL	6
SORT1	1227
PSMA5	4394
SYPL2	14
ATXN7L2	129
CYB561D1	319
AMIGO1	62
GNAI3	4589
GNAT2	16
AMPD2	1764
GSTM4	284
GSTM2	184
GSTM1	14
GSTM5	44
GSTM3	343
EPS8L3	0
CSF1	1137
AHCYL1	3530
STRIP1	733
ALX3	67
UBL4B	3
SLC6A17	22
LINC02586	4
KCNC4	489
RBM15-AS1	24
RBM15	419
SLC16A4	646
LAMTOR5	2202
LAMTOR5-AS1	16
PROK1	0
CYMP	1
CYMP-AS1	1
KCNA10	0
KCNA2	47
LOC107985174	8
KCNA3	952
LOC105378901	9
CD53	4470
LRIF1	1341
DRAM2	2345
CEPT1	2148
DENND2D	2014
107985180	5
CHI3L2	349
CHIAP2	1
CHIA	1
PIFO	211
OVGP1	33
WDR77	1772
ATP5PB	7154
C1orf162	669
TMIGD3	64
ADORA3	93
RAP1A	3482
LINC01160	8
LOC107985184	54
INKA2	173
INKA2-AS1	7
LOC101928718	8
DDX20	791
KCND3	137
LINC01750	6
LINC02884	6
CTTNBP2NL	1065
WNT2B	110
ST7L	787
CAPZA1	9524
MOV10	4262
RHOC	3747
PPM1J	66
TAFA3	1
LINC01356	28
LINC01357	4
SLC16A1	5687
AKR7A2P1	10
SLC16A1-AS1	76
LOC107985189	4
LRIG2-DT	8
LRIG2	608
LOC643441	10
MAGI3	460
PHTF1	714
RSBN1	873
AP4B1-AS1	170
PTPN22	541
BCL2L15	14
AP4B1	390
DCLRE1B	625
HIPK1-AS1	8
HIPK1	2817
OLFML3	1175
SYT6	14
TRIM33	1999
BCAS2	1481
LOC105378914	2
DENND2C	162
AMPD1	85
NRAS	3746
CSDE1	22692
SIKE1	1634
TSHB	0
TSPAN2	223
LINC01765	11
NGF	14
112268287	0
VANGL1	1656
CASQ2	4
NHLH2	1
LINC01649	2
LOC101928977	5
SLC22A15	364
MAB21L3	15
LINC01779	1
ATP1A1	20284
ATP1A1-AS1	5071
LINC01762	2
LOC112268235	88
CD58	860
LOC105378925	19
IGSF3	1875
LOC105378924	8
CD2	1299
PTGFRN	1802
CD101	712
LOC101929099	16
TTF2	1274
TRIM45	78
VTCN1	160
MAN1A2	3096
TENT5C	2059
LOC105378929	3
GDAP2	729
WDR3	3032
SPAG17	307
TBX15	8
LOC105378933	0
WARS2	450
WARS2-IT1	4
WARS2-AS1	212
LOC107985192	10
HSD3B2	1
LOC105378935	2
HSD3BP4	24
LINC00622	38
ZNF697	555
PHGDH	2805
105378936	57
HMGCS2	4
REG4	1
NOTCH2	3917
SEC22B	3822
107985522	23
105378941	3
105378954	129
LOC101929788	0
NBPF8	626
107985523	11
PFN1P2	36
PDE4DIPP2	526
LOC107985524	39
NOTCH2NLR	33
NBPF26	642
RNVU1-19	3
LINC00623	305
LOC100996720	99
RNVU1-4	0
TRN-GTT11-1	3
LOC105369199	3
PDE4DIPP4	4
H3P4	10
FCGR1B	121
LOC100996318	10
H2BP1	5
FAM72B	375
SRGAP2C	582
LOC107985193	1
LINC02798	20
EMBP1	64
LINC01691	3
LOC105371175	11
LOC107985200	94
LOC107985201	26
LOC105369140	1
PDE4DIPP3	0
H2BP2	52
FCGR1CP	154
H3-2	55
FAM72C	223
SRGAP2D	351
LOC105371206	8
LINC02802	94
105373467	3
NBPF15	723
LOC105371211	3
LSP1P5	108
LOC105371216	8
SRGAP2B	845
LOC107985595	0
FAM72D	320
LOC101929805	2
LINC01145	247
LOC100996740	198
RNVU1-14	5
NBPF20	296
LOC105371312	46
NBPF25P	182
GPR89A	611
PDZK1	16
CD160	16
RNF115	823
POLR3C	848
NUDT17	186
PIAS3	1332
ANKRD35	67
LOC107985593	1
ITGA10	55
PEX11B	738
GNRHR2	426
RBM8A	2485
LIX1L-AS1	721
LIX1L	849
POLR3GL	646
ANKRD34A	39
TXNIP	9086
HJV	0
RNVU1-6	0
LINC01719	12
NBPF10	798
NOTCH2NLA	432
LOC105371254	27
NUDT4P2	258
SEC22B4P	149
PPIAL4H	1
LOC112268274	12
LOC100996756	33
LOC105371235	2
107985591	0
HYDIN2	31
NBPF12	486
LOC728989	25
105371231	1
PRKAB2	885
CHD1L	2194
PDIA3P1	600
FMO5	230
LINC00624	0
BCL9	901
ACP6	499
GJA5	1618
GPR89B	555
PDZK1P1	9
LINC02804	12
PDE4DIPP1	7
NBPF11	457
LOC105371227	3
LOC101927468	3
LINC02806	17
LOC105371225	2
PDE4DIPP6	37
RNVU1-3	1
107985525	28
LINC01138	214
LOC105371224	176
NBPF14	1035
NOTCH2NLB	484
LOC105371223	25
NUDT4B	330
SEC22B3P	61
PDE4DIP	2129
LOC112268272	34
NBPF9	483
LOC101929790	1
LOC653513	152
SEC22B2P	108
NOTCH2NLC	328
NBPF19	995
PPIAL4C	4
LINC00869	230
112268236	12
LOC644634	28
PDE4DIPP7	2
LOC105371406	1
FCGR1A	1008
H2BC18	209
112268237	21
H3C13	10
H4C14	177
H3C14	18
H2AC18	897
H2BC20P	103
H2AC19	799
H3C15	13
112268238	203
H4C15	133
H2BC21	1060
H2AC20	52
H2AC21	3
BOLA1	275
SV2A	87
SF3B4	2760
MTMR11	405
OTUD7B	724
105371427	11
VPS45	963
PLEKHO1	1437
