GeneID	RNA-seq_normal_lung25
NMNAT1	286
RBP7	53
UBE4B	1554
KIF1B	2287
105376725	10
PGD	2324
CENPS-CORT	127
CENPS	136
CORT	12
DFFA	1429
PEX14	820
CASZ1	3139
LOC105376733	4
C1orf127	21
TARDBP	4952
MASP2	186
SRM	590
EXOSC10	2070
EXOSC10-AS1	69
MTOR	1799
MTOR-AS1	42
ANGPTL7	70
UBIAD1	511
LOC105376739	9
LOC105376740	21
DISP3	8
112268221	0
FBXO2	293
FBXO44	683
FBXO6	374
MAD2L2	410
DRAXIN	10
AGTRAP	1139
C1orf167	737
MTHFR	2591
CLCN6	1142
NPPA-AS1	179
NPPA	34
KIAA2013	2064
PLOD1	1988
MFN2	4591
MIIP	587
MIR6729	2
TNFRSF8	53
MIR7846	18
TNFRSF1B	2142
107984917	4
VPS13D	3289
SNORA59A	25
LINC02766	11
DHRS3	2638
MIR6730	6
AADACL4	0
C1orf158	156
LRRC38	0
PDPN	2457
PRDM2	2041
KAZN	990
LOC107985467	2
LOC105376759	3
LOC107985469	1
TMEM51-AS1	203
TMEM51	449
TMEM51-AS2	4
FHAD1	392
FHAD1-AS1	28
LOC101927441	70
EFHD2	3525
CTRC	11
CELA2A	24
CELA2B	83
CASP9	579
DNAJC16	703
AGMAT	18
DDI2	1527
RSC1A1	143
PLEKHM2	3051
SLC25A34	115
SLC25A34-AS1	5
TMEM82	0
FBLIM1	620
UQCRHL	71
FLJ37453	267
SPEN	3194
ZBTB17	1194
SRARP	0
HSPB7	255
CLCNKA	20
CLCNKB	16
FAM131C	3
EPHA2	1885
LOC101927479	58
ARHGEF19	392
ANO7L1	75
CPLANE2	130
FBXO42	962
SZRD1	2340
SPATA21	1350
NECAP2	2361
LINC01772	104
CROCCP3	334
RNU1-1	1
LINC01783	11
NBPF1	604
105376794	661
CROCCP2	330
MST1P2	471
LOC107985736	20
RNU1-3	1
ESPNP	5
MST1L	668
LOC112267871	14
LOC105376805	245
CROCC	1810
MFAP2	241
LOC105376806	65
ATP13A2	1832
SDHB	1454
PADI2	211
LINC02783	0
PADI1	4
PADI3	0
PADI4	149
PADI6	1
RCC2	2236
ARHGEF10L	1182
ACTL8	0
IGSF21	71
KLHDC7A	117
PAX7	0
ALDH4A1	402
IFFO2	1272
UBR4	4840
EMC1-AS1	62
EMC1	1370
MRTO4	677
AKR7L	12
AKR7A3	25
LOC100506730	91
AKR7A2	1258
SLC66A1	560
CAPZB	5842
MICOS10	1444
MICOS10-NBL1	5799
RPS14P3	46
NBL1	5434
HTR6	4
TMCO4	952
RNF186	0
OTUD3	719
PLA2G2A	8
PLA2G5	33
PLA2G2D	22
PLA2G2F	0
PLA2G2C	3
UBXN10	1097
101928017	19
LOC105376825	110
VWA5B1	11
LINC01141	0
CAMK2N1	3084
MUL1	1108
FAM43B	1
CDA	117
PINK1	2087
MIR6084	182
PINK1-AS	1850
DDOST	4495
KIF17	312
SH2D5	0
112268222	1579
HP1BP3	4796
EIF4G3	1948
LOC105376830	12
LOC105376829	11
ECE1	4457
ECE1-AS1	13
NBPF3	298
ALPL	8133
LINC02596	12
RAP1GAP	2180
USP48	1935
LDLRAD2	1783
HSPG2	9323
LINC01635	8
LINC00339	260
CDC42-AS1	18
CDC42	9245
WNT4	127
LOC105376845	16
LOC105376850	1
LOC107985377	6
ZBTB40	1610
EPHA8	1
C1QA	7221
C1QC	5378
C1QB	4436
EPHB2	223
MIR4253	4
KDM1A	1672
LUZP1	1265
HTR1D	1
LINC01355	175
HNRNPR	3875
ZNF436	418
ZNF436-AS1	57
TCEA3	1300
ASAP3	1598
E2F2	30
LOC101928163	0
LOC105376859	3
ID3	3234
MDS2	17
RPL11	20503
ELOA	1975
ELOA-AS1	262
PITHD1	1340
LOC105376860	162
LYPLA2	1312
GALE	1182
HMGCL	1016
LOC105376861	2
FUCA1	1531
CNR2	11
PNRC2	4522
SRSF10	3828
LOC105376863	2
LOC107984931	0
MYOM3	15
IL22RA1	109
IFNLR1	343
LINC02800	2
GRHL3-AS1	0
GRHL3	13
STPG1	513
NIPAL3	2157
RCAN3AS	5
RCAN3	1075
NCMAP-DT	81
NCMAP	492
SRRM1	3401
CLIC4	7992
RUNX3	756
107984932	13
RUNX3-AS1	12
SYF2	1737
RSRP1	2710
LOC105376882	0
RHD	20
TMEM50A	2196
RHCE	1176
MACO1	992
LDLRAP1	1696
MAN1C1	977
SELENON	4598
MTFR1L	1030
LOC646471	233
AUNIP	207
PAQR7	691
STMN1	1124
MIR3917	80
PAFAH2	692
101928216	1
EXTL1	6
SLC30A2	0
TRIM63	11
PDIK1L	340
FAM110D	456
ZNF593	411
CNKSR1	920
CATSPER4	0
ZPLD2P	10
CEP85	328
SH3BGRL3	2826
UBXN11	2216
CD52	1640
CRYBG2	72
ZNF683	27
DHDDS	778
DHDDS-AS1	17
HMGN2	7104
RPS6KA1	3260
LOC101928728	16
ARID1A	3074
PIGV	415
ZDHHC18	982
SFN	2234
GPN2	947
GPATCH3	370
NUDC	3348
NR0B2	212
KDF1	352
TRNP1	1145
TENT5B	1536
LOC101928391	17
SLC9A1	1906
WDTC1	3452
TMEM222	1177
ACTG1P20	59
SYTL1	1375
MAP3K6	2407
FCN3	4364
CD164L2	180
GPR3	33
WASF2	5549
LOC105376892	13
AHDC1	1073
FGR	1809
LINC02574	0
IFI6	6233
FAM76A	724
STX12	3203
PPP1R8	1069
THEMIS2	1558
RPA2	1064
SMPDL3B	435
XKR8	354
EYA3	823
PTAFR	1148
DNAJC8	2669
ATP5IF1	1788
SESN2	320
MED18	352
PHACTR4	1771
RCC1	592
SNHG3	369
SNORA73A	2
SNORA73B	13
TRNAU1AP	570
SNHG12	522
SNORD99	21
SNORA61	54
SNORA44	37
SNORA16A	33
RAB42	71
TAF12	561
LINC01715	11
RNU11	2
GMEB1	510
YTHDF2	2391
OPRD1	1
EPB41	2024
TMEM200B	474
SRSF4	3620
MECR	415
PTPRU	2375
LOC105378617	63
MATN1	13
MATN1-AS1	30
LAPTM5	8789
MIR4420	10
LOC105378620	55
LINC01778	0
SDC3	2244
PUM1	2996
SNORD103A	5
SNORD103B	4
LOC107984935	3
NKAIN1	0
SNRNP40	682
ZCCHC17	868
FABP3	259
SERINC2	1667
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	0
LOC105378626	45
TINAGL1	2842
HCRTR1	303
PEF1	2640
PEF1-AS1	125
105378628	3
COL16A1	1803
LOC101929444	45
ADGRB2	68
SPOCD1	234
PTP4A2	5887
KHDRBS1	3314
TMEM39B	420
KPNA6	2677
TXLNA	2103
CCDC28B	138
TMEM234	560
IQCC	145
DCDC2B	257
EIF3I	3125
MTMR9LP	841
FAM167B	148
LCK	301
HDAC1	2408
MARCKSL1	1104
LOC105378629	2
TSSK3	267
FAM229A	178
BSDC1	2796
ZBTB8B	3
ZBTB8A	622
LOC102723870	10
ZBTB8OS	528
RBBP4	2712
SYNC	1061
KIAA1522	3446
YARS1	1831
S100PBP	869
FNDC5	94
HPCA	46
TMEM54	1203
LOC105378632	0
RNF19B	1377
AK2	3029
AZIN2	133
112268224	9
TRIM62	253
ZNF362	1231
A3GALT2	0
PHC2	3100
MIR3605	94
PHC2-AS1	1
ZSCAN20	173
CSMD2	28
105378640	0
LOC105378641	1
LOC105378642	9
GJB5	9
GJB4	4
GJB3	35
GJA4	416
SMIM12	1090
DLGAP3	32
GPR199P	149
TMEM35B	1130
ZMYM6	843
ZMYM1	385
LOC105378644	0
SFPQ	8772
ZMYM4	1499
ZMYM4-AS1	30
KIAA0319L	3239
NCDN	711
TFAP2E	151
TFAP2E-AS1	29
PSMB2	2269
C1orf216	428
CLSPN	26
AGO4	1882
AGO1	1223
AGO3	1401
TEKT2	840
ADPRS	1319
COL8A2	236
TRAPPC3	1458
MAP7D1	7462
THRAP3	4885
SH3D21	349
EVA1B	1135
STK40	3038
LSM10	552
OSCP1	608
MRPS15	974
CSF3R	4373
GRIK3	4
LINC01137	84
ZC3H12A	1528
MIR6732	15
MEAF6	2166
MIR5581	14
LOC105378649	41
SNIP1	610
DNALI1	1613
GNL2	1412
RSPO1	256
C1orf109	375
CDCA8	32
EPHA10	39
MANEAL	121
YRDC	451
C1orf122	837
MTF1	853
INPP5B	1869
LOC105378651	28
SF3A3	1702
FHL3	197
UTP11	700
POU3F1	4
MIR3659HG	3
LOC105378657	22
RRAGC	1140
GJA9-MYCBP	488
MYCBP	483
LOC105378663	1
GJA9	3
RHBDL2	44
LOC105378662	7
AKIRIN1	2453
NDUFS5	2593
MACF1	23018
643314	431
105378950	1
BMP8A	201
OXCT2P1	8
PPIEL	237
PABPC4	2778
PABPC4-AS1	392
SNORA55	12
HEYL	827
NT5C1A	1
HPCAL4	73
PPIE	1203
BMP8B	166
OXCT2	12
LOC101929536	2
105378951	5
LINC02811	7
105378665	2
TRIT1	539
MYCL	249
MYCL-AS1	17
MFSD2A	3876
CAP1	5872
PPT1	7489
RLF	1185
TMCO2	4
ZMPSTE24	1630
COL9A2	297
107984945	9
SMAP2	1484
ZFP69B	19
ZFP69	111
LOC105378672	9
EXO5	145
ZNF684	139
RIMS3	331
LOC105378675	8
NFYC-AS1	115
NFYC	1351
KCNQ4	72
CITED4	327
CTPS1	506
SLFNL1-AS1	215
SLFNL1	115
SCMH1	1281
FOXO6	117
FOXO6-AS1	13
LOC105378678	7
EDN2	103
HIVEP3	689
GUCA2B	2
GUCA2A	22
FOXJ3	1929
RIMKLA	1082
ZMYND12	100
CCDC30	541
PPCS	1178
PPIH	588
YBX1	13683
CLDN19	3
P3H1	670
C1orf50	279
TMEM269-DT	7
TMEM269	13
LOC107984946	0
SVBP	265
ERMAP	665
ZNF691	210
LOC339539	3
SLC2A1	315
SLC2A1-AS1	0
FAM183A	359
EBNA1BP2	1155
CFAP57	290
LOC105378685	36
TMEM125	5977
C1orf210	497
TIE1	4030
MPL	62
LOC105378687	24
CDC20	26
ELOVL1	3004
MIR6734	5
LOC112268225	13
MED8	876
MED8-AS1	123
SZT2	2914
SZT2-AS1	123
HYI	1237
PTPRF	12293
KDM4A	1528
KDM4A-AS1	213
ST3GAL3	531
ARTN	40
LOC105378688	5
LOC101929609	71
IPO13	870
DPH2	448
ATP6V0B	2502
B4GALT2	775
CCDC24	346
SLC6A9	498
LOC107984948	5
KLF17	46
DMAP1	886
ERI3	1109
ERI3-IT1	28
RNF220	1422
LOC107984950	413
TMEM53	343
ARMH1	106
LOC105378690	15
RNU5F-1	3
RNU5D-1	3
KIF2C	34
RPS8	18627
SNORD55	30
SNORD46	11
SNORD38A	23
SNORD38B	6
BEST4	32
PLK3	2530
DYNLT4	430
BTBD19	579
LOC107984952	95
PTCH2	113
EIF2B3	552
HECTD3	1448
UROD	1601
ZSWIM5	335
LOC105378691	12
LINC01144	11
HPDL	6
MUTYH	440
TOE1	305
TESK2	272
CCDC163	18
MMACHC	1857
PRDX1	6597
AKR1A1	2159
NASP	2191
CCDC17	846
GPBP1L1	3575
RPS15AP10	8
TMEM69	389
IPP	364
MAST2	1275
P3R3URF-PIK3R3	279
PIK3R3	318
LOC101929626	0
TSPAN1	1958
POMGNT1	2133
LURAP1	28
RAD54L	79
LRRC41	1997
UQCRH	1921
NSUN4	721
FAAH	1324
FAAHP1	20
LINC01398	0
DMBX1	2
MKNK1-AS1	159
MKNK1	1297
MOB3C	992
ATPAF1	1036
EFCAB14-AS1	114
EFCAB14	5160
LOC105378698	11
LOC105378699	10
CYP4B1	27332
CYP4Z2P	87
CYP4A11	25
CYP4X1	575
CYP4Z1	117
CYP4A22	11
LOC105378701	4
LINC00853	13
PDZK1IP1	1457
TAL1	647
STIL	37
CMPK1	4782
LINC01389	16
FOXE3	0
FOXD2-AS1	40
FOXD2	38
LINC01738	1
TRABD2B	51
LINC02794	4
SKINT1L	1
SLC5A9	1582
SPATA6	666
AGBL4	44
BEND5	130
ELAVL4	13
DMRTA2	0
LOC105378714	0
FAF1	1148
FAF1-AS1	7
CDKN2C	231
LINC01562	2
RNF11	3950
TTC39A	795
TTC39A-AS1	25
EPS15	2835
EPS15-AS1	2
CALR4P	1
OSBPL9	4199
NRDC	3139
105378721	277
MIR761	15
RAB3B	6
TXNDC12	1862
KTI12	93
BTF3L4	1191
ZFYVE9	2364
CC2D1B	2487
ORC1	17
PRPF38A	1571
TUT4	1120
GPX7	138
SHISAL2A	18
COA7	319
ZYG11B	1352
ZYG11A	1
ECHDC2	3053
SCP2	4356
PODN	876
SLC1A7	64
CPT2	738
CZIB	1043
MAGOH	750
LOC100507564	7
LRP8	150
LOC105378728	1
LOC105378726	14
LOC105378731	1
105378730	3
LINC02812	13
GLIS1	9
NDC1	448
YIPF1	598
DIO1	21
HSPB11	396
LRRC42	582
LDLRAD1	507
TMEM59	10174
TCEANC2	423
CDCP2	3
CYB5RL	224
MRPL37	1014
SSBP3	2000
SSBP3-AS1	39
ACOT11	123
FAM151A	31
MROH7-TTC4	368
MROH7	91
TTC4	284
PARS2	72
TTC22	392
LEXM	36
DHCR24	29408
DHCR24-DT	14
TMEM61	94
BSND	11
PCSK9	1094
USP24	2340
LOC100507634	19
LINC01767	5
PLPP3	4471
PRKAA2	210
FYB2	297
C8A	3
C8B	12
105378745	0
LOC112267900	7
DAB1	10
LOC107984960	10
OMA1	502
TACSTD2	12930
MYSM1	1569
LOC112268263	17
LOC105378751	23
JUN	49803
LINC01135	18
LOC101926907	118
LINC02777	64
LINC01358	14
FGGY-DT	8
FGGY	307
LOC101926944	15
LOC105378758	5
HOOK1	723
CYP2J2	163
C1orf87	240
LINC01748	0
LOC101926964	2
LOC105378764	0
NFIA-AS2	11
NFIA	1244
NFIA-AS1	3
LOC107984964	7
MGC34796	1
TM2D1	850
PATJ	4254
LOC107984965	2
L1TD1	113
KANK4	297
USP1	1298
DOCK7	827
ANGPTL3	4
ATG4C	408
LINC00466	0
FOXD3-AS1	2
FOXD3	1
ALG6	334
ITGB3BP	254
LOC102724319	12
EFCAB7	339
DLEU2L	41
PGM1	4882
ROR1	1065
ROR1-AS1	4
LOC105378773	1
UBE2U	4
LOC107984966	16
CACHD1	1056
RAVER2	1068
JAK1	5133
LINC01359	15
MIR3671	11
AK4	121
DNAJC6	168
LOC102724416	8
LEPR	2505
LEPROT	5260
PDE4B	1303
LOC105378776	10
SGIP1	532
DYNLT5	210
DNAI4	504
MIER1	1883
SLC35D1	449
C1orf141	38
IL23R	5
IL12RB2	51
105378779	4
SERBP1	6770
GADD45A	1505
GNG12	2779
LOC105378781	0
GNG12-AS1	109
DIRAS3	106
WLS	2754
RPE65	0
DEPDC1	9
LRRC7	19
LRRC40	653
SRSF11	6742
ANKRD13C	880
HHLA3	168
HHLA3-AS1	2
CTH	242
PTGER3	59
ZRANB2-AS1	328
ZRANB2	3264
MIR186	25
ZRANB2-AS2	9
LOC105378795	15
NEGR1	396
LOC105378797	13
LOC105378798	3
LRRIQ3	10
FPGT-TNNI3K	76
FPGT	483
TNNI3K	32
105378805	5
ERICH3	672
ERICH3-AS1	21
CRYZ	1538
TYW3	734
LHX8	0
SLC44A5	24
ACADM	1620
DLSTP1	46
RABGGTB	1445
SNORD45C	7
SNORD45A	7
SNORD45B	34
MSH4	13
ST6GALNAC3	371
LOC105378807	44
ST6GALNAC5	2216
PIGK	1189
LOC105378808	0
AK5	8
ZZZ3	1013
USP33	2361
MIGA1	1111
NEXN-AS1	84
NEXN	2359
FUBP1	2423
DNAJB4	2394
GIPC2	261
LOC107984997	10
MGC27382	95
PTGFR	299
IFI44L	1920
IFI44	2660
ADGRL4	1018
LOC107984998	0
LOC105378810	0
LINC01781	2
ADGRL2	4912
LOC101927434	1
LINC01361	2
107985037	0
LOC105378816	3
LINC01725	4
LOC101927560	2
107985041	3
TTLL7	1507
PRKACB	1084
107985046	7
SAMD13	14
UOX	0
DNASE2B	40
RPF1	883
GNG5	2770
SPATA1	145
CTBS	966
LOC105378819	33
LINC01461	0
SSX2IP	291
LOC102724892	0
LPAR3	144
MCOLN2	338
MCOLN3	633
DNAI3	212
SYDE2	1007
C1orf52	1230
BCL10	742
LOC646626	66
DDAH1	3644
107985054	19
CCN1	24423
LOC107985057	12
LOC112268231	4
ZNHIT6	741
COL24A1	47
LINC02795	23
LOC105378825	21
ODF2L	1685
MIR7856	5
CLCA2	54
CLCA1	0
LOC105378827	2
CLCA4	3
CLCA4-AS1	26
CLCA3P	2
SH3GLB1	3750
SELENOF	4878
HS2ST1	1255
LINC01140	291
LMO4	1745
LOC105378833	6
LOC105378839	7
PKN2-AS1	7
PKN2	2297
GTF2B	820
KYAT3	713
RBMXL1	932
GBP3	2329
LOC105378841	71
GBP1	2845
GBP2	2483
LOC112268267	752
LOC105378842	2
GBP7	10
GBP4	3750
LOC107985076	7
GBP5	598
GBP6	33
GBP1P1	111
LOC105378844	8
LRRC8B	724
LRRC8C	942
LRRC8C-DT	18
LOC107985743	2
101927952	11
LOC107985744	4
LOC101927975	6
LRRC8D	353
GEMIN8P4	29
ZNF326	1263
LOC105378849	1
LOC107985088	10
LINC02609	58
LINC02788	0
ZNF644	1410
HFM1	60
CDC7	295
LOC102723436	23
TGFBR3	3178
BRDT	1
EPHX4	15
SETSIP	4
BTBD8	29
23285	211
C1orf146	9
GLMN	205
RPAP2	626
GFI1	58
EVI5	1268
RPL5	16266
DIPK1A	335
SNORD21	20
SNORA66	12
MTF2	734
TMED5	3378
CCDC18	247
LOC107985521	2
CCDC18-AS1	550
DR1	1690
FNBP1L	2494
BCAR3	961
BCAR3-AS1	69
LOC102723480	2
723788	19
TRR-TCT1-1	1
DNTTIP2	1859
GCLM	731
ABCA4	32
LOC105378858	2
ARHGAP29	5398
ARHGAP29-AS1	8
105378859	14
ABCD3	2175
F3	3902
LOC105378861	5
SLC44A3-AS1	59
105378860	1
SLC44A3	506
CNN3	6682
105378862	39
CNN3-DT	210
ALG14	217
LOC105378863	6
TLCD4	626
TLCD4-RWDD3	109
LOC101928118	28
RWDD3	275
PTBP2	702
DPYD	2638
DPYD-AS1	118
LOC105378867	6
MIR137HG	0
SNX7	721
PLPPR5	0
PLPPR4	84
LINC01708	3
PALMD	2417
FRRS1	601
AGL	895
SLC35A3	2132
MFSD14A	1846
SASS6	517
TRMT13	722
LRRC39	130
DBT	1249
RTCA-AS1	23
RTCA	847
CDC14A	847
LOC105379827	6
GPR88	4
VCAM1	922
EXTL2	592
SLC30A7	521
DPH5	893
LOC102606465	131
LOC101928334	12
LOC101928370	36
S1PR1	2913
COL11A1	17
LOC101928436	5
RNPC3	692
AMY2B	899
ACTG1P4	34
AMY2A	43
AMY1A	275
AMY1B	173
LOC105378878	6
AMY1C	286
LOC100129138	3
PRMT6	369
NTNG1	402
VAV3	328
LINC02785	13
SLC25A24	2167
NBPF4	4
NBPF6	7
FAM102B	892
HENMT1	126
LOC105378890	7
PRPF38B	2297
STXBP3	1890
LOC105378891	4
AKNAD1	7
GPSM2	921
CLCC1	1098
WDR47	753
TAF13	493
TMEM167B-DT	3
TMEM167B	2089
SCARNA2	22
C1orf194	313
ELAPOR1	1136
SARS1	4208
CELSR2	460
PSRC1	74
MYBPHL	61
SORT1	4807
PSMA5	1678
SYPL2	61
ATXN7L2	193
CYB561D1	557
AMIGO1	561
GNAI3	2305
GNAT2	16
AMPD2	1008
GSTM4	239
GSTM2	877
GSTM1	120
GSTM5	350
GSTM3	1025
EPS8L3	5
CSF1	3876
AHCYL1	3781
STRIP1	1088
ALX3	127
UBL4B	0
SLC6A17	5
LINC02586	5
KCNC4	361
RBM15-AS1	12
RBM15	282
SLC16A4	999
LAMTOR5	1715
LAMTOR5-AS1	6
PROK1	1
CYMP	9
CYMP-AS1	4
KCNA10	5
KCNA2	7
LOC107985174	0
KCNA3	636
LOC105378901	1
CD53	2057
LRIF1	334
DRAM2	1341
CEPT1	1572
DENND2D	1144
107985180	3
CHI3L2	1602
CHIAP2	445
CHIA	118
PIFO	999
OVGP1	83
WDR77	630
ATP5PB	2942
C1orf162	1068
TMIGD3	36
ADORA3	44
RAP1A	3678
LINC01160	20
LOC107985184	88
INKA2	615
INKA2-AS1	14
LOC101928718	17
DDX20	532
KCND3	210
LINC01750	14
LINC02884	61
CTTNBP2NL	1724
WNT2B	422
ST7L	558
CAPZA1	3448
MOV10	3157
RHOC	2820
PPM1J	34
TAFA3	0
LINC01356	3
LINC01357	2
SLC16A1	260
AKR7A2P1	1
SLC16A1-AS1	14
LOC107985189	14
LRIG2-DT	15
LRIG2	933
LOC643441	61
MAGI3	3441
PHTF1	549
RSBN1	936
AP4B1-AS1	142
PTPN22	304
BCL2L15	43
AP4B1	521
DCLRE1B	387
HIPK1-AS1	14
HIPK1	5195
OLFML3	1196
SYT6	0
TRIM33	1706
BCAS2	932
LOC105378914	8
DENND2C	345
AMPD1	9
NRAS	1686
CSDE1	18767
SIKE1	1057
TSHB	10
TSPAN2	475
LINC01765	54
NGF	48
112268287	0
VANGL1	368
CASQ2	206
NHLH2	73
LINC01649	0
LOC101928977	1
SLC22A15	355
MAB21L3	2
LINC01779	0
ATP1A1	26972
ATP1A1-AS1	5176
LINC01762	5
LOC112268235	58
CD58	740
LOC105378925	4
IGSF3	1681
LOC105378924	16
CD2	291
PTGFRN	509
CD101	266
LOC101929099	13
TTF2	307
TRIM45	126
VTCN1	30
MAN1A2	1528
TENT5C	1114
LOC105378929	1
GDAP2	620
WDR3	684
SPAG17	383
TBX15	8
LOC105378933	0
WARS2	441
WARS2-IT1	7
WARS2-AS1	206
LOC107985192	12
HSD3B2	0
LOC105378935	2
HSD3BP4	47
LINC00622	54
ZNF697	243
PHGDH	350
105378936	2
HMGCS2	229
REG4	0
NOTCH2	3717
SEC22B	2580
107985522	15
105378941	5
105378954	168
LOC101929788	2
NBPF8	1065
107985523	12
PFN1P2	54
PDE4DIPP2	959
LOC107985524	80
NOTCH2NLR	79
NBPF26	1240
RNVU1-19	13
LINC00623	236
LOC100996720	35
RNVU1-4	1
TRN-GTT11-1	2
LOC105369199	2
PDE4DIPP4	1
H3P4	20
FCGR1B	87
LOC100996318	9
H2BP1	9
FAM72B	21
SRGAP2C	1151
LOC107985193	12
LINC02798	2
EMBP1	15
LINC01691	2
LOC105371175	13
LOC107985200	20
LOC107985201	5
LOC105369140	1
PDE4DIPP3	7
H2BP2	21
FCGR1CP	49
H3-2	58
FAM72C	32
SRGAP2D	420
LOC105371206	16
LINC02802	19
105373467	3
NBPF15	1341
LOC105371211	0
LSP1P5	45
LOC105371216	13
SRGAP2B	1051
LOC107985595	2
FAM72D	36
LOC101929805	6
LINC01145	293
LOC100996740	112
RNVU1-14	1
NBPF20	471
LOC105371312	71
NBPF25P	314
GPR89A	404
PDZK1	31
CD160	82
RNF115	1380
POLR3C	707
NUDT17	177
PIAS3	983
ANKRD35	158
LOC107985593	6
ITGA10	613
PEX11B	763
GNRHR2	296
RBM8A	2392
LIX1L-AS1	332
LIX1L	983
POLR3GL	938
ANKRD34A	38
TXNIP	18665
HJV	1
RNVU1-6	3
LINC01719	12
NBPF10	1357
NOTCH2NLA	650
LOC105371254	3
NUDT4P2	212
SEC22B4P	180
PPIAL4H	3
LOC112268274	3
LOC100996756	32
LOC105371235	1
107985591	1
HYDIN2	115
NBPF12	1518
LOC728989	8
105371231	1
PRKAB2	928
CHD1L	1090
PDIA3P1	488
FMO5	1545
LINC00624	4
BCL9	616
ACP6	478
GJA5	1172
GPR89B	399
PDZK1P1	15
LINC02804	28
PDE4DIPP1	6
NBPF11	889
LOC105371227	3
LOC101927468	13
LINC02806	3
LOC105371225	1
PDE4DIPP6	44
RNVU1-3	5
107985525	7
LINC01138	161
LOC105371224	150
NBPF14	1880
NOTCH2NLB	637
LOC105371223	3
NUDT4B	293
SEC22B3P	77
PDE4DIP	2802
LOC112268272	145
NBPF9	848
LOC101929790	1
LOC653513	282
SEC22B2P	104
NOTCH2NLC	985
NBPF19	1848
PPIAL4C	1
LINC00869	290
112268236	16
LOC644634	40
PDE4DIPP7	31
LOC105371406	25
FCGR1A	408
H2BC18	56
112268237	5
H3C13	3
H4C14	48
H3C14	3
H2AC18	193
H2BC20P	9
H2AC19	191
H3C15	3
112268238	71
H4C15	37
H2BC21	353
H2AC20	23
H2AC21	0
