GeneID	RNA-seq_normal_lung48
LAPTM5	10659
MIR4420	9
LOC105378620	30
LINC01778	8
SDC3	1888
PUM1	1728
SNORD103A	10
SNORD103B	5
LOC107984935	4
NKAIN1	0
SNRNP40	712
ZCCHC17	958
FABP3	102
SERINC2	1306
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	0
LOC105378626	23
TINAGL1	2832
HCRTR1	221
PEF1	2597
PEF1-AS1	84
105378628	4
COL16A1	3126
LOC101929444	31
ADGRB2	92
SPOCD1	159
PTP4A2	5491
KHDRBS1	3323
TMEM39B	588
KPNA6	1685
TXLNA	2344
CCDC28B	194
TMEM234	370
IQCC	138
DCDC2B	181
EIF3I	3873
MTMR9LP	916
FAM167B	191
LCK	225
HDAC1	2377
MARCKSL1	1805
LOC105378629	4
TSSK3	338
FAM229A	327
BSDC1	2000
ZBTB8B	7
ZBTB8A	309
LOC102723870	3
ZBTB8OS	659
RBBP4	2122
SYNC	934
KIAA1522	2686
YARS1	1660
S100PBP	658
FNDC5	47
HPCA	55
TMEM54	1333
LOC105378632	8
RNF19B	2159
AK2	3080
AZIN2	154
112268224	1
TRIM62	156
ZNF362	1106
A3GALT2	18
PHC2	3191
MIR3605	86
PHC2-AS1	1
ZSCAN20	108
CSMD2	16
105378640	0
LOC105378641	0
LOC105378642	5
GJB5	10
GJB4	1
GJB3	43
GJA4	799
SMIM12	1121
DLGAP3	71
GPR199P	80
TMEM35B	1195
ZMYM6	695
ZMYM1	312
LOC105378644	11
SFPQ	9650
ZMYM4	1001
ZMYM4-AS1	6
KIAA0319L	3272
NCDN	620
TFAP2E	124
TFAP2E-AS1	41
PSMB2	2401
C1orf216	366
CLSPN	29
AGO4	1055
AGO1	841
AGO3	1014
TEKT2	456
ADPRS	1304
COL8A2	469
TRAPPC3	1508
MAP7D1	5971
THRAP3	3715
SH3D21	294
EVA1B	1533
STK40	2784
LSM10	640
OSCP1	483
MRPS15	1201
CSF3R	4962
GRIK3	8
LINC01137	144
ZC3H12A	2749
MIR6732	10
MEAF6	1961
MIR5581	0
LOC105378649	25
SNIP1	537
DNALI1	1233
GNL2	1674
RSPO1	416
C1orf109	281
CDCA8	20
EPHA10	14
MANEAL	138
YRDC	485
C1orf122	1161
MTF1	558
INPP5B	1395
LOC105378651	10
SF3A3	2083
FHL3	225
UTP11	792
POU3F1	7
MIR3659HG	3
LOC105378657	10
RRAGC	1159
GJA9-MYCBP	428
MYCBP	419
LOC105378663	3
GJA9	10
RHBDL2	30
LOC105378662	8
AKIRIN1	2201
NDUFS5	3134
MACF1	15480
643314	79
105378950	7
BMP8A	202
OXCT2P1	28
PPIEL	283
PABPC4	2764
PABPC4-AS1	261
SNORA55	7
HEYL	1055
NT5C1A	0
HPCAL4	18
PPIE	1457
BMP8B	174
OXCT2	20
LOC101929536	0
105378951	4
LINC02811	1
105378665	1
TRIT1	585
MYCL	262
MYCL-AS1	11
MFSD2A	3949
CAP1	4415
PPT1	7168
RLF	717
TMCO2	15
ZMPSTE24	1265
COL9A2	335
107984945	0
SMAP2	1271
ZFP69B	33
ZFP69	96
LOC105378672	15
EXO5	161
ZNF684	133
RIMS3	159
LOC105378675	0
NFYC-AS1	96
NFYC	1422
KCNQ4	56
CITED4	957
CTPS1	644
SLFNL1-AS1	241
SLFNL1	180
SCMH1	950
FOXO6	82
FOXO6-AS1	10
LOC105378678	0
EDN2	10
HIVEP3	576
GUCA2B	6
GUCA2A	27
FOXJ3	1445
RIMKLA	507
ZMYND12	87
CCDC30	423
PPCS	1356
PPIH	767
YBX1	16291
CLDN19	10
P3H1	722
C1orf50	234
TMEM269-DT	5
TMEM269	8
LOC107984946	6
SVBP	388
ERMAP	650
ZNF691	155
LOC339539	0
SLC2A1	221
SLC2A1-AS1	3
FAM183A	434
EBNA1BP2	1393
CFAP57	199
LOC105378685	16
TMEM125	6196
C1orf210	386
TIE1	2467
MPL	33
LOC105378687	27
CDC20	37
ELOVL1	2512
MIR6734	5
LOC112268225	6
MED8	881
MED8-AS1	137
SZT2	2160
SZT2-AS1	101
HYI	1275
PTPRF	7906
KDM4A	1177
KDM4A-AS1	146
ST3GAL3	630
ARTN	35
LOC105378688	11
LOC101929609	30
IPO13	639
DPH2	487
ATP6V0B	3178
B4GALT2	950
CCDC24	437
SLC6A9	367
LOC107984948	13
KLF17	16
DMAP1	1195
ERI3	1332
ERI3-IT1	14
RNF220	1608
LOC107984950	423
TMEM53	325
ARMH1	261
LOC105378690	20
RNU5F-1	3
RNU5D-1	0
KIF2C	39
RPS8	33994
SNORD55	50
SNORD46	3
SNORD38A	42
SNORD38B	10
BEST4	74
PLK3	1474
DYNLT4	311
BTBD19	310
LOC107984952	226
PTCH2	109
EIF2B3	714
HECTD3	1226
UROD	2231
ZSWIM5	190
LOC105378691	13
LINC01144	13
HPDL	24
MUTYH	539
TOE1	422
TESK2	256
CCDC163	24
MMACHC	2179
PRDX1	6798
AKR1A1	2513
NASP	3032
CCDC17	734
GPBP1L1	2657
RPS15AP10	2
TMEM69	386
IPP	250
MAST2	1295
P3R3URF-PIK3R3	400
PIK3R3	423
LOC101929626	6
TSPAN1	1719
POMGNT1	1900
LURAP1	26
RAD54L	109
LRRC41	1629
UQCRH	2848
NSUN4	459
FAAH	1004
FAAHP1	37
LINC01398	5
DMBX1	2
MKNK1-AS1	174
MKNK1	1432
MOB3C	1044
ATPAF1	1005
EFCAB14-AS1	35
EFCAB14	3346
LOC105378698	3
LOC105378699	6
CYP4B1	20123
CYP4Z2P	102
CYP4A11	4
CYP4X1	416
CYP4Z1	124
CYP4A22	12
LOC105378701	4
LINC00853	18
PDZK1IP1	1445
TAL1	407
STIL	45
CMPK1	3986
LINC01389	16
FOXE3	1
FOXD2-AS1	39
FOXD2	19
LINC01738	1
TRABD2B	127
LINC02794	4
SKINT1L	10
SLC5A9	408
SPATA6	423
AGBL4	26
BEND5	166
ELAVL4	12
DMRTA2	7
LOC105378714	0
FAF1	1081
FAF1-AS1	5
CDKN2C	363
LINC01562	4
RNF11	2926
TTC39A	658
TTC39A-AS1	13
EPS15	2095
EPS15-AS1	1
CALR4P	0
OSBPL9	3389
NRDC	2637
105378721	264
MIR761	6
RAB3B	6
TXNDC12	1989
KTI12	129
BTF3L4	1237
ZFYVE9	1605
CC2D1B	1840
ORC1	29
PRPF38A	1345
TUT4	758
GPX7	147
SHISAL2A	16
COA7	283
ZYG11B	843
ZYG11A	0
ECHDC2	3753
SCP2	4648
PODN	3927
SLC1A7	265
CPT2	754
CZIB	1423
MAGOH	1116
LOC100507564	18
LRP8	86
LOC105378728	2
LOC105378726	2
LOC105378731	0
105378730	0
LINC02812	13
GLIS1	6
NDC1	425
YIPF1	563
DIO1	20
HSPB11	474
LRRC42	552
LDLRAD1	474
TMEM59	9874
TCEANC2	290
CDCP2	21
CYB5RL	213
MRPL37	1136
SSBP3	2005
SSBP3-AS1	42
ACOT11	112
FAM151A	28
MROH7-TTC4	346
MROH7	77
TTC4	285
PARS2	67
TTC22	541
LEXM	34
DHCR24	23856
DHCR24-DT	22
TMEM61	81
BSND	12
PCSK9	1009
USP24	1372
LOC100507634	4
LINC01767	9
PLPP3	5415
PRKAA2	167
FYB2	394
C8A	2
C8B	496
105378745	8
LOC112267900	23
DAB1	39
LOC107984960	2
OMA1	485
TACSTD2	10128
MYSM1	838
LOC112268263	7
LOC105378751	10
JUN	6576
LINC01135	10
LOC101926907	78
LINC02777	34
LINC01358	6
FGGY-DT	9
FGGY	433
LOC101926944	14
LOC105378758	1
HOOK1	377
CYP2J2	70
C1orf87	147
LINC01748	1
LOC101926964	9
LOC105378764	5
NFIA-AS2	45
NFIA	1596
NFIA-AS1	0
LOC107984964	7
MGC34796	2
TM2D1	977
PATJ	1966
LOC107984965	0
L1TD1	146
KANK4	410
USP1	918
DOCK7	539
ANGPTL3	1
ATG4C	436
LINC00466	0
FOXD3-AS1	1
FOXD3	4
ALG6	282
ITGB3BP	280
LOC102724319	4
EFCAB7	223
DLEU2L	4
PGM1	3939
ROR1	722
ROR1-AS1	7
LOC105378773	3
UBE2U	0
LOC107984966	16
CACHD1	957
RAVER2	835
JAK1	2846
LINC01359	10
MIR3671	8
AK4	108
DNAJC6	53
LOC102724416	5
LEPR	2076
LEPROT	3926
PDE4B	1212
LOC105378776	42
SGIP1	553
DYNLT5	185
DNAI4	331
MIER1	1283
SLC35D1	280
C1orf141	40
IL23R	9
IL12RB2	19
105378779	8
SERBP1	5987
GADD45A	3660
GNG12	2625
LOC105378781	0
GNG12-AS1	80
DIRAS3	219
WLS	2287
RPE65	0
DEPDC1	6
LRRC7	16
LRRC40	473
SRSF11	4835
ANKRD13C	728
HHLA3	167
HHLA3-AS1	2
CTH	208
PTGER3	136
ZRANB2-AS1	153
ZRANB2	2188
MIR186	11
ZRANB2-AS2	8
LOC105378795	9
NEGR1	456
LOC105378797	13
LOC105378798	3
LRRIQ3	14
FPGT-TNNI3K	70
FPGT	329
TNNI3K	47
105378805	2
ERICH3	312
ERICH3-AS1	7
CRYZ	1101
TYW3	690
LHX8	0
SLC44A5	14
ACADM	1252
DLSTP1	25
RABGGTB	1369
SNORD45C	1
SNORD45A	1
SNORD45B	6
MSH4	3
ST6GALNAC3	194
LOC105378807	6
ST6GALNAC5	1226
PIGK	507
LOC105378808	0
AK5	8
ZZZ3	755
USP33	1521
MIGA1	572
NEXN-AS1	27
NEXN	1591
FUBP1	1279
DNAJB4	1297
GIPC2	325
LOC107984997	5
MGC27382	37
PTGFR	220
IFI44L	683
IFI44	1404
ADGRL4	1125
LOC107984998	0
LOC105378810	0
LINC01781	1
ADGRL2	1899
LOC101927434	1
LINC01361	8
107985037	2
LOC105378816	0
LINC01725	4
LOC101927560	2
107985041	8
TTLL7	632
PRKACB	947
107985046	7
SAMD13	26
UOX	0
DNASE2B	16
RPF1	957
GNG5	3049
SPATA1	110
CTBS	617
LOC105378819	30
LINC01461	0
SSX2IP	286
LOC102724892	0
LPAR3	88
MCOLN2	450
MCOLN3	307
DNAI3	100
SYDE2	557
C1orf52	853
BCL10	418
LOC646626	35
DDAH1	2249
107985054	14
CCN1	10408
LOC107985057	8
LOC112268231	1
ZNHIT6	627
COL24A1	9
LINC02795	25
LOC105378825	8
ODF2L	1627
MIR7856	0
CLCA2	25
CLCA1	0
LOC105378827	5
CLCA4	1
CLCA4-AS1	46
CLCA3P	0
SH3GLB1	2791
SELENOF	4665
HS2ST1	885
LINC01140	430
LMO4	2110
LOC105378833	10
LOC105378839	28
PKN2-AS1	8
PKN2	1477
GTF2B	1234
KYAT3	604
RBMXL1	582
GBP3	1313
LOC105378841	52
GBP1	1276
GBP2	2338
LOC112268267	363
LOC105378842	7
GBP7	6
GBP4	1617
LOC107985076	14
GBP5	594
GBP6	31
GBP1P1	67
LOC105378844	2
LRRC8B	428
LRRC8C	656
LRRC8C-DT	14
LOC107985743	1
101927952	10
LOC107985744	4
LOC101927975	15
LRRC8D	380
GEMIN8P4	25
ZNF326	1015
LOC105378849	1
LOC107985088	2
LINC02609	120
LINC02788	1
ZNF644	644
HFM1	27
CDC7	266
LOC102723436	9
TGFBR3	1579
BRDT	0
EPHX4	40
SETSIP	5
BTBD8	1
23285	108
C1orf146	7
GLMN	260
RPAP2	419
GFI1	66
EVI5	878
RPL5	27698
DIPK1A	188
SNORD21	20
SNORA66	21
MTF2	494
TMED5	2337
CCDC18	167
LOC107985521	2
CCDC18-AS1	491
DR1	1241
FNBP1L	1252
BCAR3	578
BCAR3-AS1	27
LOC102723480	4
723788	4
TRR-TCT1-1	1
DNTTIP2	2656
GCLM	557
ABCA4	25
LOC105378858	34
ARHGAP29	1739
ARHGAP29-AS1	2
105378859	3
ABCD3	1574
F3	4262
LOC105378861	4
SLC44A3-AS1	72
105378860	0
SLC44A3	586
CNN3	5696
105378862	38
CNN3-DT	185
ALG14	322
LOC105378863	1
TLCD4	400
TLCD4-RWDD3	93
LOC101928118	10
RWDD3	327
PTBP2	551
DPYD	1591
DPYD-AS1	43
LOC105378867	3
MIR137HG	0
SNX7	773
PLPPR5	5
PLPPR4	75
LINC01708	1
PALMD	1244
FRRS1	217
AGL	485
SLC35A3	1315
MFSD14A	1207
SASS6	452
TRMT13	332
LRRC39	68
DBT	702
RTCA-AS1	16
RTCA	669
CDC14A	367
LOC105379827	1
GPR88	7
VCAM1	924
EXTL2	582
SLC30A7	339
DPH5	827
LOC102606465	130
LOC101928334	7
LOC101928370	27
S1PR1	1766
COL11A1	15
LOC101928436	1
RNPC3	276
AMY2B	1005
ACTG1P4	19
AMY2A	95
AMY1A	269
AMY1B	151
LOC105378878	4
AMY1C	266
LOC100129138	0
PRMT6	318
NTNG1	505
VAV3	200
LINC02785	19
SLC25A24	1059
NBPF4	1
NBPF6	1
FAM102B	720
HENMT1	185
LOC105378890	9
PRPF38B	1734
STXBP3	1499
LOC105378891	5
AKNAD1	16
GPSM2	558
CLCC1	711
WDR47	423
TAF13	426
TMEM167B-DT	2
TMEM167B	1573
SCARNA2	12
C1orf194	321
ELAPOR1	493
SARS1	4558
CELSR2	313
PSRC1	124
MYBPHL	81
SORT1	3718
PSMA5	1907
SYPL2	56
ATXN7L2	241
CYB561D1	518
AMIGO1	609
GNAI3	1939
GNAT2	13
AMPD2	1087
GSTM4	514
GSTM2	1429
GSTM1	270
GSTM5	828
GSTM3	1460
EPS8L3	1
CSF1	2067
AHCYL1	2879
STRIP1	885
ALX3	111
UBL4B	4
SLC6A17	1
LINC02586	12
KCNC4	390
RBM15-AS1	15
RBM15	215
SLC16A4	697
LAMTOR5	2112
LAMTOR5-AS1	1
PROK1	4
CYMP	1
CYMP-AS1	2
KCNA10	0
KCNA2	10
LOC107985174	4
KCNA3	501
LOC105378901	1
CD53	2104
LRIF1	275
DRAM2	1440
CEPT1	1246
DENND2D	590
107985180	0
CHI3L2	1412
CHIAP2	614
CHIA	90
PIFO	901
OVGP1	114
WDR77	669
ATP5PB	3196
C1orf162	1515
TMIGD3	26
ADORA3	35
RAP1A	3587
LINC01160	43
LOC107985184	41
INKA2	586
INKA2-AS1	8
LOC101928718	9
DDX20	358
KCND3	127
LINC01750	12
LINC02884	51
CTTNBP2NL	526
WNT2B	236
ST7L	294
CAPZA1	3033
MOV10	3503
RHOC	3743
PPM1J	65
TAFA3	2
LINC01356	3
LINC01357	3
SLC16A1	429
AKR7A2P1	1
SLC16A1-AS1	12
LOC107985189	5
LRIG2-DT	6
LRIG2	475
LOC643441	101
MAGI3	1412
PHTF1	368
RSBN1	583
AP4B1-AS1	116
PTPN22	306
BCL2L15	36
AP4B1	520
DCLRE1B	220
HIPK1-AS1	5
HIPK1	2086
OLFML3	2174
SYT6	0
TRIM33	1084
BCAS2	1162
LOC105378914	2
DENND2C	243
AMPD1	29
NRAS	1334
CSDE1	14829
SIKE1	594
TSHB	6
TSPAN2	405
LINC01765	53
NGF	37
112268287	0
VANGL1	402
CASQ2	151
NHLH2	17
LINC01649	4
LOC101928977	2
SLC22A15	186
MAB21L3	2
LINC01779	3
ATP1A1	18315
ATP1A1-AS1	3836
LINC01762	1
LOC112268235	36
CD58	567
LOC105378925	8
IGSF3	1281
LOC105378924	0
CD2	381
PTGFRN	446
CD101	615
LOC101929099	76
TTF2	222
TRIM45	166
VTCN1	38
MAN1A2	1022
TENT5C	1269
LOC105378929	2
GDAP2	309
WDR3	636
SPAG17	241
TBX15	26
LOC105378933	0
WARS2	252
WARS2-IT1	5
WARS2-AS1	210
LOC107985192	3
HSD3B2	0
LOC105378935	4
HSD3BP4	10
LINC00622	71
ZNF697	148
PHGDH	923
105378936	10
HMGCS2	103
REG4	0
NOTCH2	1997
SEC22B	1904
107985522	4
105378941	3
105378954	185
LOC101929788	1
NBPF8	679
107985523	5
PFN1P2	43
PDE4DIPP2	397
LOC107985524	30
NOTCH2NLR	21
NBPF26	592
RNVU1-19	6
LINC00623	377
LOC100996720	53
RNVU1-4	4
TRN-GTT11-1	9
LOC105369199	3
PDE4DIPP4	1
H3P4	11
FCGR1B	148
LOC100996318	8
H2BP1	5
FAM72B	19
SRGAP2C	823
LOC107985193	4
LINC02798	5
EMBP1	10
LINC01691	2
LOC105371175	28
LOC107985200	43
LOC107985201	5
LOC105369140	3
PDE4DIPP3	19
H2BP2	28
FCGR1CP	103
H3-2	58
FAM72C	24
SRGAP2D	175
LOC105371206	70
LINC02802	35
105373467	1
NBPF15	821
LOC105371211	4
LSP1P5	50
LOC105371216	53
SRGAP2B	657
LOC107985595	1
FAM72D	35
LOC101929805	4
LINC01145	202
LOC100996740	132
RNVU1-14	3
NBPF20	279
LOC105371312	23
NBPF25P	350
GPR89A	381
PDZK1	51
CD160	42
RNF115	1054
POLR3C	692
NUDT17	182
PIAS3	711
ANKRD35	259
LOC107985593	11
ITGA10	230
PEX11B	667
GNRHR2	179
RBM8A	2290
LIX1L-AS1	355
LIX1L	867
POLR3GL	992
ANKRD34A	18
TXNIP	12162
HJV	0
RNVU1-6	0
LINC01719	0
NBPF10	1160
NOTCH2NLA	552
LOC105371254	10
NUDT4P2	236
SEC22B4P	183
PPIAL4H	1
LOC112268274	0
LOC100996756	36
LOC105371235	2
107985591	1
HYDIN2	30
NBPF12	807
LOC728989	5
105371231	2
PRKAB2	542
CHD1L	892
PDIA3P1	505
FMO5	1327
LINC00624	0
BCL9	257
ACP6	353
GJA5	784
GPR89B	364
PDZK1P1	15
LINC02804	25
PDE4DIPP1	7
NBPF11	580
LOC105371227	3
LOC101927468	8
LINC02806	0
LOC105371225	0
PDE4DIPP6	28
RNVU1-3	2
107985525	0
LINC01138	89
LOC105371224	146
NBPF14	1366
NOTCH2NLB	683
LOC105371223	8
NUDT4B	365
SEC22B3P	62
PDE4DIP	1558
LOC112268272	205
NBPF9	722
LOC101929790	0
LOC653513	256
SEC22B2P	79
NOTCH2NLC	435
NBPF19	1254
PPIAL4C	4
LINC00869	282
112268236	9
LOC644634	48
PDE4DIPP7	22
LOC105371406	20
FCGR1A	680
H2BC18	45
112268237	4
H3C13	0
H4C14	55
H3C14	6
H2AC18	229
H2BC20P	14
H2AC19	228
H3C15	5
112268238	90
H4C15	44
H2BC21	325
H2AC20	24
H2AC21	2
BOLA1	312
SV2A	125
SF3B4	1530
MTMR11	350
