GeneID	RNA-seq_LADC46
ZBTB17	680
SRARP	0
HSPB7	22
CLCNKA	3
CLCNKB	5
FAM131C	4
EPHA2	1045
LOC101927479	59
ARHGEF19	1686
ANO7L1	161
CPLANE2	157
FBXO42	993
SZRD1	2464
SPATA21	1508
NECAP2	2354
LINC01772	54
CROCCP3	243
RNU1-1	0
LINC01783	24
NBPF1	1667
105376794	415
CROCCP2	301
MST1P2	190
LOC107985736	50
RNU1-3	1
ESPNP	7
MST1L	557
LOC112267871	52
LOC105376805	373
CROCC	904
MFAP2	64
LOC105376806	28
ATP13A2	1757
SDHB	1626
PADI2	228
LINC02783	2
PADI1	4
PADI3	0
PADI4	0
PADI6	1
RCC2	3082
ARHGEF10L	741
ACTL8	0
IGSF21	40
KLHDC7A	1125
PAX7	263
ALDH4A1	677
IFFO2	978
UBR4	7493
EMC1-AS1	99
EMC1	1727
MRTO4	780
AKR7L	28
AKR7A3	101
LOC100506730	90
AKR7A2	1907
SLC66A1	362
CAPZB	4339
MICOS10	451
MICOS10-NBL1	484
RPS14P3	40
NBL1	283
HTR6	1
TMCO4	1131
RNF186	4
OTUD3	861
PLA2G2A	8
PLA2G5	9
PLA2G2D	94
PLA2G2F	0
PLA2G2C	0
UBXN10	275
101928017	17
LOC105376825	8
VWA5B1	0
LINC01141	0
CAMK2N1	54
MUL1	1039
FAM43B	2
CDA	12
PINK1	829
MIR6084	28
PINK1-AS	1006
DDOST	6537
KIF17	68
SH2D5	0
112268222	1349
HP1BP3	5500
EIF4G3	2874
LOC105376830	8
LOC105376829	4
ECE1	2019
ECE1-AS1	4
NBPF3	1210
ALPL	11775
LINC02596	0
RAP1GAP	3373
USP48	4416
LDLRAD2	920
HSPG2	5897
LINC01635	25
LINC00339	539
CDC42-AS1	18
CDC42	12051
WNT4	190
LOC105376845	16
LOC105376850	31
LOC107985377	0
ZBTB40	1524
EPHA8	1
C1QA	3637
C1QC	5368
C1QB	5420
EPHB2	497
MIR4253	17
KDM1A	2345
LUZP1	1387
HTR1D	3
LINC01355	177
HNRNPR	4857
ZNF436	841
ZNF436-AS1	82
TCEA3	4139
ASAP3	1506
E2F2	78
LOC101928163	1
LOC105376859	13
ID3	415
MDS2	1
RPL11	16533
ELOA	4940
ELOA-AS1	646
PITHD1	1225
LOC105376860	330
LYPLA2	1654
GALE	1404
HMGCL	1492
LOC105376861	35
FUCA1	5824
CNR2	3
PNRC2	6343
SRSF10	5764
LOC105376863	0
LOC107984931	0
MYOM3	1
IL22RA1	59
IFNLR1	565
LINC02800	0
GRHL3-AS1	33
GRHL3	46
STPG1	392
NIPAL3	3124
RCAN3AS	6
RCAN3	1057
NCMAP-DT	104
NCMAP	864
SRRM1	3428
CLIC4	6354
RUNX3	358
107984932	0
RUNX3-AS1	28
SYF2	2218
RSRP1	3583
LOC105376882	0
RHD	43
TMEM50A	2134
RHCE	1430
MACO1	1485
LDLRAP1	1429
MAN1C1	239
SELENON	6058
MTFR1L	1057
LOC646471	262
AUNIP	284
PAQR7	554
STMN1	1892
MIR3917	183
PAFAH2	1204
101928216	2
EXTL1	4
SLC30A2	0
TRIM63	1
PDIK1L	1207
FAM110D	13
ZNF593	501
CNKSR1	970
CATSPER4	0
ZPLD2P	2
CEP85	658
SH3BGRL3	2222
UBXN11	691
CD52	236
CRYBG2	13
ZNF683	14
DHDDS	1204
DHDDS-AS1	14
HMGN2	8550
RPS6KA1	2401
LOC101928728	23
ARID1A	3545
PIGV	1230
ZDHHC18	736
SFN	3027
GPN2	1199
GPATCH3	335
NUDC	2167
NR0B2	14
KDF1	500
TRNP1	96
TENT5B	44
LOC101928391	3
SLC9A1	2860
WDTC1	3396
TMEM222	770
ACTG1P20	49
SYTL1	1427
MAP3K6	1296
FCN3	55
CD164L2	145
GPR3	17
WASF2	4521
LOC105376892	2
AHDC1	816
FGR	431
LINC02574	0
IFI6	3351
FAM76A	467
STX12	3308
PPP1R8	1436
THEMIS2	646
RPA2	2758
SMPDL3B	2042
XKR8	293
EYA3	988
PTAFR	707
DNAJC8	3862
ATP5IF1	2971
SESN2	1044
MED18	376
PHACTR4	2267
RCC1	1260
SNHG3	326
SNORA73A	14
SNORA73B	4
TRNAU1AP	665
SNHG12	352
SNORD99	11
SNORA61	62
SNORA44	18
SNORA16A	27
RAB42	161
TAF12	930
LINC01715	12
RNU11	1
GMEB1	551
YTHDF2	3492
OPRD1	47
EPB41	3544
TMEM200B	285
SRSF4	2785
MECR	488
PTPRU	3431
LOC105378617	1
MATN1	44
MATN1-AS1	82
LAPTM5	11475
MIR4420	4
LOC105378620	8
LINC01778	9
SDC3	3700
PUM1	4775
SNORD103A	11
SNORD103B	10
LOC107984935	0
NKAIN1	0
SNRNP40	1017
ZCCHC17	1073
FABP3	46
SERINC2	3467
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	0
LOC105378626	28
TINAGL1	396
HCRTR1	278
PEF1	1804
PEF1-AS1	139
105378628	1
COL16A1	354
LOC101929444	18
ADGRB2	69
SPOCD1	38
PTP4A2	10047
KHDRBS1	4141
TMEM39B	708
KPNA6	3060
TXLNA	3201
CCDC28B	69
TMEM234	243
IQCC	121
DCDC2B	55
EIF3I	3184
MTMR9LP	276
FAM167B	52
LCK	143
HDAC1	3042
MARCKSL1	429
LOC105378629	2
TSSK3	178
FAM229A	27
BSDC1	3084
ZBTB8B	0
ZBTB8A	443
LOC102723870	6
ZBTB8OS	579
RBBP4	4899
SYNC	1372
KIAA1522	7688
YARS1	2026
S100PBP	921
FNDC5	202
HPCA	76
TMEM54	1039
LOC105378632	0
RNF19B	1942
AK2	6356
AZIN2	151
112268224	14
TRIM62	308
ZNF362	833
A3GALT2	2
PHC2	2699
MIR3605	113
PHC2-AS1	6
ZSCAN20	330
CSMD2	5
105378640	0
LOC105378641	0
LOC105378642	1
GJB5	3
GJB4	0
GJB3	1
GJA4	132
SMIM12	576
DLGAP3	17
GPR199P	66
TMEM35B	1329
ZMYM6	1143
ZMYM1	863
LOC105378644	0
SFPQ	7491
ZMYM4	4119
ZMYM4-AS1	128
KIAA0319L	6236
NCDN	1090
TFAP2E	57
TFAP2E-AS1	15
PSMB2	2141
C1orf216	434
CLSPN	195
AGO4	1588
AGO1	1848
AGO3	1689
TEKT2	62
ADPRS	974
COL8A2	350
TRAPPC3	1142
MAP7D1	1309
THRAP3	5308
SH3D21	215
EVA1B	99
STK40	1864
LSM10	434
OSCP1	199
MRPS15	997
CSF3R	1240
GRIK3	0
LINC01137	208
ZC3H12A	484
MIR6732	6
MEAF6	3395
MIR5581	13
LOC105378649	76
SNIP1	825
DNALI1	1646
GNL2	2194
RSPO1	0
C1orf109	739
CDCA8	221
EPHA10	177
MANEAL	429
YRDC	277
C1orf122	214
MTF1	1113
INPP5B	561
LOC105378651	9
SF3A3	3013
FHL3	347
UTP11	830
POU3F1	95
MIR3659HG	12
LOC105378657	0
RRAGC	1211
GJA9-MYCBP	680
MYCBP	605
LOC105378663	10
GJA9	58
RHBDL2	821
LOC105378662	123
AKIRIN1	1649
NDUFS5	1585
MACF1	19188
643314	289
105378950	0
BMP8A	150
OXCT2P1	2
PPIEL	326
PABPC4	2564
PABPC4-AS1	548
SNORA55	12
HEYL	210
NT5C1A	2
HPCAL4	22
PPIE	1889
BMP8B	441
OXCT2	4
LOC101929536	7
105378951	21
LINC02811	14
105378665	4
TRIT1	797
MYCL	159
MYCL-AS1	19
MFSD2A	1058
CAP1	9358
PPT1	12653
RLF	1098
TMCO2	0
ZMPSTE24	4274
COL9A2	366
107984945	5
SMAP2	1287
ZFP69B	82
ZFP69	172
LOC105378672	13
EXO5	272
ZNF684	141
RIMS3	74
LOC105378675	0
NFYC-AS1	294
NFYC	1830
KCNQ4	13
CITED4	30
CTPS1	626
SLFNL1-AS1	186
SLFNL1	56
SCMH1	1216
FOXO6	74
FOXO6-AS1	10
LOC105378678	4
EDN2	14
HIVEP3	584
GUCA2B	0
GUCA2A	0
FOXJ3	2810
RIMKLA	1054
ZMYND12	223
CCDC30	667
PPCS	2307
PPIH	706
YBX1	6838
CLDN19	1
P3H1	701
C1orf50	350
TMEM269-DT	9
TMEM269	6
LOC107984946	1
SVBP	200
ERMAP	621
ZNF691	395
LOC339539	1
SLC2A1	820
SLC2A1-AS1	11
FAM183A	139
EBNA1BP2	1480
CFAP57	13
LOC105378685	5
TMEM125	6366
C1orf210	908
TIE1	276
MPL	33
LOC105378687	13
CDC20	191
ELOVL1	3931
MIR6734	6
LOC112268225	34
MED8	1411
MED8-AS1	224
SZT2	2287
SZT2-AS1	91
HYI	479
PTPRF	16214
KDM4A	2246
KDM4A-AS1	297
ST3GAL3	441
ARTN	7
LOC105378688	13
LOC101929609	82
IPO13	733
DPH2	663
ATP6V0B	1762
B4GALT2	820
CCDC24	308
SLC6A9	676
LOC107984948	8
KLF17	0
DMAP1	972
ERI3	1112
ERI3-IT1	46
RNF220	1096
LOC107984950	353
TMEM53	259
ARMH1	55
LOC105378690	10
RNU5F-1	0
RNU5D-1	0
KIF2C	255
RPS8	17532
SNORD55	60
SNORD46	2
SNORD38A	17
SNORD38B	6
BEST4	25
PLK3	223
DYNLT4	28
BTBD19	24
LOC107984952	4
PTCH2	11
EIF2B3	563
HECTD3	1838
UROD	1668
ZSWIM5	705
LOC105378691	24
LINC01144	25
HPDL	4
MUTYH	377
TOE1	341
TESK2	301
CCDC163	56
MMACHC	1942
PRDX1	7467
AKR1A1	3942
NASP	2775
CCDC17	66
GPBP1L1	5290
RPS15AP10	18
TMEM69	885
IPP	851
MAST2	1654
P3R3URF-PIK3R3	599
PIK3R3	708
LOC101929626	3
TSPAN1	543
POMGNT1	2285
LURAP1	158
RAD54L	122
LRRC41	2267
UQCRH	1505
NSUN4	1129
FAAH	1142
FAAHP1	28
LINC01398	2
DMBX1	7
MKNK1-AS1	209
MKNK1	1497
MOB3C	781
ATPAF1	1878
EFCAB14-AS1	493
EFCAB14	12501
LOC105378698	35
LOC105378699	1
CYP4B1	1282
CYP4Z2P	89
CYP4A11	14
CYP4X1	11000
CYP4Z1	321
CYP4A22	13
LOC105378701	50
LINC00853	42
PDZK1IP1	3084
TAL1	32
STIL	255
CMPK1	8667
LINC01389	13
FOXE3	0
FOXD2-AS1	63
FOXD2	36
LINC01738	0
TRABD2B	9
LINC02794	0
SKINT1L	6
SLC5A9	93
SPATA6	1077
AGBL4	13
BEND5	100
ELAVL4	58
DMRTA2	289
LOC105378714	3
FAF1	1507
FAF1-AS1	19
CDKN2C	533
LINC01562	1
RNF11	4315
TTC39A	1565
TTC39A-AS1	12
EPS15	3673
EPS15-AS1	7
CALR4P	1
OSBPL9	3628
NRDC	4651
105378721	392
MIR761	32
RAB3B	1
TXNDC12	3504
KTI12	146
BTF3L4	2497
ZFYVE9	1496
CC2D1B	1613
ORC1	125
PRPF38A	2445
TUT4	1811
GPX7	197
SHISAL2A	39
COA7	653
ZYG11B	2062
ZYG11A	104
ECHDC2	3059
SCP2	13010
PODN	3442
SLC1A7	4099
CPT2	1330
CZIB	1013
MAGOH	569
LOC100507564	54
LRP8	169
LOC105378728	11
LOC105378726	3
LOC105378731	0
105378730	1
LINC02812	20
GLIS1	0
NDC1	1598
YIPF1	1146
DIO1	17
HSPB11	642
LRRC42	667
LDLRAD1	5
TMEM59	16712
TCEANC2	778
CDCP2	0
CYB5RL	631
MRPL37	1463
SSBP3	813
SSBP3-AS1	14
ACOT11	140
FAM151A	37
MROH7-TTC4	428
MROH7	10
TTC4	418
PARS2	173
TTC22	644
LEXM	14
DHCR24	60705
DHCR24-DT	67
TMEM61	95
BSND	1
PCSK9	60
USP24	4041
LOC100507634	23
LINC01767	9
PLPP3	1745
PRKAA2	1496
FYB2	147
C8A	0
C8B	0
105378745	0
LOC112267900	1
DAB1	7
LOC107984960	3
OMA1	1383
TACSTD2	14489
MYSM1	2240
LOC112268263	80
LOC105378751	110
JUN	5411
LINC01135	32
LOC101926907	190
LINC02777	91
LINC01358	5
FGGY-DT	19
FGGY	746
LOC101926944	33
LOC105378758	8
HOOK1	2470
CYP2J2	343
C1orf87	1
LINC01748	0
LOC101926964	0
LOC105378764	4
NFIA-AS2	3
NFIA	1607
NFIA-AS1	0
LOC107984964	0
MGC34796	1
TM2D1	1240
PATJ	5550
LOC107984965	3
L1TD1	20
KANK4	259
USP1	2935
DOCK7	1379
ANGPTL3	3
ATG4C	804
LINC00466	0
FOXD3-AS1	0
FOXD3	0
ALG6	1061
ITGB3BP	699
LOC102724319	0
EFCAB7	498
DLEU2L	32
PGM1	4514
ROR1	957
ROR1-AS1	33
LOC105378773	5
UBE2U	6
LOC107984966	6
CACHD1	1578
RAVER2	1222
JAK1	7680
LINC01359	9
MIR3671	17
AK4	358
DNAJC6	169
LOC102724416	1
LEPR	865
LEPROT	6349
PDE4B	397
LOC105378776	0
SGIP1	62
DYNLT5	41
DNAI4	114
MIER1	2184
SLC35D1	818
C1orf141	5
IL23R	8
IL12RB2	13
105378779	4
SERBP1	17101
GADD45A	238
GNG12	8176
LOC105378781	4
GNG12-AS1	118
DIRAS3	34
WLS	2651
RPE65	0
DEPDC1	222
LRRC7	35
LRRC40	1067
SRSF11	8668
ANKRD13C	1463
HHLA3	395
HHLA3-AS1	21
CTH	429
PTGER3	16
ZRANB2-AS1	694
ZRANB2	5373
MIR186	92
ZRANB2-AS2	38
LOC105378795	19
NEGR1	78
LOC105378797	1
LOC105378798	0
LRRIQ3	184
FPGT-TNNI3K	200
FPGT	1980
TNNI3K	20
105378805	2
ERICH3	18
ERICH3-AS1	2
CRYZ	3526
TYW3	1101
LHX8	0
SLC44A5	2
ACADM	3443
DLSTP1	64
RABGGTB	1219
SNORD45C	24
SNORD45A	17
SNORD45B	28
MSH4	0
ST6GALNAC3	10
LOC105378807	4
ST6GALNAC5	830
PIGK	2931
LOC105378808	6
AK5	4
ZZZ3	2417
USP33	3255
MIGA1	1429
NEXN-AS1	12
NEXN	1442
FUBP1	4769
DNAJB4	608
GIPC2	19
LOC107984997	61
MGC27382	14
PTGFR	3669
IFI44L	1274
IFI44	2617
ADGRL4	261
LOC107984998	0
LOC105378810	0
LINC01781	2
ADGRL2	510
LOC101927434	0
LINC01361	0
107985037	0
LOC105378816	9
LINC01725	3
LOC101927560	3
107985041	3
TTLL7	27
PRKACB	906
107985046	3
SAMD13	73
UOX	0
DNASE2B	4
RPF1	1111
GNG5	2874
SPATA1	184
CTBS	1671
LOC105378819	40
LINC01461	0
SSX2IP	626
LOC102724892	10
LPAR3	1434
MCOLN2	217
MCOLN3	38
DNAI3	17
SYDE2	589
C1orf52	1226
BCL10	768
LOC646626	95
DDAH1	6591
107985054	44
CCN1	1485
LOC107985057	31
LOC112268231	11
ZNHIT6	1148
COL24A1	66
LINC02795	19
LOC105378825	14
ODF2L	1741
MIR7856	3
CLCA2	21
CLCA1	9
LOC105378827	25
CLCA4	3
CLCA4-AS1	95
CLCA3P	3
SH3GLB1	8359
SELENOF	7716
HS2ST1	5205
LINC01140	92
LMO4	1394
LOC105378833	7
LOC105378839	0
PKN2-AS1	6
PKN2	4190
GTF2B	819
KYAT3	749
RBMXL1	998
GBP3	1211
LOC105378841	19
GBP1	1187
GBP2	1169
LOC112268267	316
LOC105378842	0
GBP7	1
GBP4	1447
LOC107985076	1
GBP5	785
GBP6	44
GBP1P1	32
LOC105378844	18
LRRC8B	2289
LRRC8C	1208
LRRC8C-DT	25
LOC107985743	8
101927952	12
LOC107985744	2
LOC101927975	2
LRRC8D	1334
GEMIN8P4	29
ZNF326	1157
LOC105378849	47
LOC107985088	462
LINC02609	161
LINC02788	11
ZNF644	3028
HFM1	6
CDC7	552
LOC102723436	9
TGFBR3	1356
BRDT	3
EPHX4	19
SETSIP	7
BTBD8	83
23285	423
C1orf146	4
GLMN	332
RPAP2	1163
GFI1	38
EVI5	1287
RPL5	15530
DIPK1A	1340
SNORD21	14
SNORA66	30
MTF2	983
TMED5	7156
CCDC18	418
LOC107985521	0
CCDC18-AS1	620
DR1	2609
FNBP1L	6079
BCAR3	243
BCAR3-AS1	101
LOC102723480	1
723788	5
TRR-TCT1-1	3
DNTTIP2	2499
GCLM	1306
ABCA4	6147
LOC105378858	5
ARHGAP29	3079
ARHGAP29-AS1	0
105378859	1
ABCD3	6871
F3	1389
LOC105378861	12
SLC44A3-AS1	183
105378860	3
SLC44A3	1576
CNN3	5324
105378862	17
CNN3-DT	91
ALG14	332
LOC105378863	5
TLCD4	615
TLCD4-RWDD3	165
LOC101928118	10
RWDD3	344
PTBP2	533
DPYD	5517
DPYD-AS1	272
LOC105378867	16
MIR137HG	1
SNX7	1567
PLPPR5	2
PLPPR4	49
LINC01708	0
PALMD	180
FRRS1	436
AGL	2542
SLC35A3	4687
MFSD14A	1774
SASS6	801
TRMT13	1635
LRRC39	299
DBT	2112
RTCA-AS1	65
RTCA	1073
CDC14A	1310
LOC105379827	1
GPR88	2
VCAM1	409
EXTL2	957
SLC30A7	1303
DPH5	1411
LOC102606465	234
LOC101928334	1
LOC101928370	2
S1PR1	291
COL11A1	43
LOC101928436	5
RNPC3	664
AMY2B	302
ACTG1P4	4
AMY2A	27
AMY1A	1648
AMY1B	1186
LOC105378878	86
AMY1C	1551
LOC100129138	0
PRMT6	517
NTNG1	10
VAV3	1092
LINC02785	12
SLC25A24	2964
NBPF4	0
NBPF6	0
FAM102B	1103
HENMT1	563
LOC105378890	5
PRPF38B	2844
STXBP3	2596
LOC105378891	0
AKNAD1	2
GPSM2	2171
CLCC1	1999
WDR47	784
TAF13	503
TMEM167B-DT	13
TMEM167B	4055
SCARNA2	18
C1orf194	11
ELAPOR1	457
SARS1	4047
CELSR2	257
PSRC1	199
MYBPHL	35
SORT1	7079
PSMA5	1865
SYPL2	4
ATXN7L2	89
CYB561D1	718
AMIGO1	398
GNAI3	3990
GNAT2	48
AMPD2	1761
GSTM4	590
GSTM2	1725
GSTM1	1123
GSTM5	13
GSTM3	3577
EPS8L3	0
CSF1	14601
AHCYL1	12165
STRIP1	788
ALX3	125
UBL4B	0
SLC6A17	1
LINC02586	3
KCNC4	262
RBM15-AS1	18
RBM15	438
SLC16A4	1245
LAMTOR5	1310
LAMTOR5-AS1	11
PROK1	3
CYMP	2
CYMP-AS1	2
KCNA10	4
KCNA2	12
LOC107985174	6
KCNA3	266
LOC105378901	0
CD53	2402
LRIF1	845
DRAM2	1563
CEPT1	1746
DENND2D	1389
107985180	1
CHI3L2	2043
CHIAP2	237
CHIA	99
PIFO	537
OVGP1	24
WDR77	954
ATP5PB	4816
C1orf162	908
TMIGD3	203
ADORA3	245
RAP1A	4466
LINC01160	16
LOC107985184	79
INKA2	401
INKA2-AS1	7
LOC101928718	8
DDX20	826
KCND3	1008
LINC01750	24
LINC02884	8
CTTNBP2NL	1843
WNT2B	186
ST7L	784
CAPZA1	7250
MOV10	2533
RHOC	2293
PPM1J	61
TAFA3	0
LINC01356	21
LINC01357	7
SLC16A1	350
AKR7A2P1	2
SLC16A1-AS1	4
LOC107985189	2
LRIG2-DT	12
LRIG2	1295
LOC643441	20
MAGI3	3027
PHTF1	733
RSBN1	1516
AP4B1-AS1	205
PTPN22	353
BCL2L15	284
AP4B1	552
DCLRE1B	401
HIPK1-AS1	26
HIPK1	4099
OLFML3	5338
SYT6	81
TRIM33	2722
BCAS2	1994
LOC105378914	5
DENND2C	237
AMPD1	7
NRAS	2429
CSDE1	24381
SIKE1	2274
TSHB	0
TSPAN2	35
LINC01765	0
NGF	0
112268287	0
VANGL1	1051
CASQ2	24
NHLH2	7
LINC01649	1
LOC101928977	2
SLC22A15	645
MAB21L3	9
LINC01779	0
ATP1A1	26313
ATP1A1-AS1	6594
LINC01762	3
LOC112268235	59
CD58	586
LOC105378925	6
IGSF3	4059
LOC105378924	22
CD2	391
PTGFRN	2371
CD101	897
LOC101929099	31
TTF2	763
TRIM45	320
VTCN1	366
MAN1A2	3135
TENT5C	2280
LOC105378929	0
GDAP2	1296
WDR3	2316
SPAG17	2048
TBX15	331
LOC105378933	12
WARS2	607
WARS2-IT1	2
WARS2-AS1	324
LOC107985192	16
HSD3B2	1
LOC105378935	0
HSD3BP4	7
LINC00622	12
ZNF697	228
PHGDH	1928
105378936	42
HMGCS2	1
REG4	0
NOTCH2	4546
SEC22B	6354
107985522	14
105378941	6
105378954	81
LOC101929788	1
NBPF8	986
107985523	10
PFN1P2	36
PDE4DIPP2	635
LOC107985524	66
NOTCH2NLR	48
NBPF26	1170
RNVU1-19	7
LINC00623	168
LOC100996720	42
RNVU1-4	2
TRN-GTT11-1	5
LOC105369199	4
PDE4DIPP4	0
H3P4	57
FCGR1B	104
LOC100996318	21
H2BP1	27
FAM72B	59
SRGAP2C	699
LOC107985193	4
LINC02798	10
EMBP1	155
LINC01691	0
LOC105371175	11
LOC107985200	6
LOC107985201	2
LOC105369140	4
PDE4DIPP3	1
H2BP2	68
FCGR1CP	113
H3-2	121
FAM72C	48
SRGAP2D	406
LOC105371206	5
LINC02802	26
105373467	13
NBPF15	1196
LOC105371211	3
LSP1P5	23
LOC105371216	12
SRGAP2B	778
LOC107985595	4
FAM72D	70
LOC101929805	3
LINC01145	382
LOC100996740	121
RNVU1-14	7
NBPF20	537
LOC105371312	79
NBPF25P	297
GPR89A	764
PDZK1	36
CD160	21
RNF115	1138
POLR3C	1008
NUDT17	135
PIAS3	856
ANKRD35	164
LOC107985593	4
ITGA10	58
PEX11B	1594
GNRHR2	668
RBM8A	2870
LIX1L-AS1	491
LIX1L	1736
POLR3GL	1401
ANKRD34A	94
TXNIP	10575
HJV	2
RNVU1-6	0
LINC01719	53
NBPF10	1911
NOTCH2NLA	445
LOC105371254	25
NUDT4P2	402
SEC22B4P	228
PPIAL4H	0
LOC112268274	4
LOC100996756	117
LOC105371235	0
107985591	0
HYDIN2	14
NBPF12	1978
LOC728989	9
105371231	1
PRKAB2	1360
CHD1L	1573
PDIA3P1	782
FMO5	6001
LINC00624	10
BCL9	1059
ACP6	840
GJA5	716
GPR89B	759
PDZK1P1	24
LINC02804	18
PDE4DIPP1	3
NBPF11	996
LOC105371227	3
LOC101927468	1
LINC02806	1
LOC105371225	0
PDE4DIPP6	84
RNVU1-3	1
107985525	11
LINC01138	124
LOC105371224	169
NBPF14	1914
NOTCH2NLB	519
LOC105371223	9
NUDT4B	514
SEC22B3P	110
PDE4DIP	2536
LOC112268272	83
NBPF9	651
LOC101929790	1
LOC653513	108
SEC22B2P	172
NOTCH2NLC	398
NBPF19	3129
PPIAL4C	0
LINC00869	160
112268236	19
LOC644634	48
PDE4DIPP7	3
LOC105371406	0
FCGR1A	552
H2BC18	117
112268237	7
H3C13	4
H4C14	165
H3C14	3
H2AC18	233
H2BC20P	59
H2AC19	194
H3C15	2
112268238	158
H4C15	124
H2BC21	500
