GeneID	RNA-seq_normal_lung46
SNORD103B	1
LOC107984935	5
NKAIN1	3
SNRNP40	1038
ZCCHC17	1180
FABP3	275
SERINC2	1469
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	0
LOC105378626	30
TINAGL1	2913
HCRTR1	312
PEF1	3370
PEF1-AS1	102
105378628	12
COL16A1	3065
LOC101929444	44
ADGRB2	123
SPOCD1	95
PTP4A2	8117
KHDRBS1	5363
TMEM39B	869
KPNA6	2520
TXLNA	3179
CCDC28B	256
TMEM234	670
IQCC	228
DCDC2B	364
EIF3I	5101
MTMR9LP	1154
FAM167B	528
LCK	640
HDAC1	3447
MARCKSL1	2853
LOC105378629	3
TSSK3	568
FAM229A	469
BSDC1	3240
ZBTB8B	1
ZBTB8A	544
LOC102723870	11
ZBTB8OS	919
RBBP4	3142
SYNC	1334
KIAA1522	4437
YARS1	2132
S100PBP	963
FNDC5	73
HPCA	86
TMEM54	1781
LOC105378632	3
RNF19B	2803
AK2	4578
AZIN2	288
112268224	3
TRIM62	213
ZNF362	1786
A3GALT2	8
PHC2	4632
MIR3605	108
PHC2-AS1	0
ZSCAN20	123
CSMD2	27
105378640	0
LOC105378641	2
LOC105378642	4
GJB5	30
GJB4	6
GJB3	36
GJA4	740
SMIM12	1372
DLGAP3	47
GPR199P	157
TMEM35B	1879
ZMYM6	978
ZMYM1	505
LOC105378644	10
SFPQ	11725
ZMYM4	1679
ZMYM4-AS1	10
KIAA0319L	3841
NCDN	1005
TFAP2E	226
TFAP2E-AS1	66
PSMB2	3782
C1orf216	578
CLSPN	29
AGO4	1932
AGO1	1271
AGO3	1373
TEKT2	1029
ADPRS	2049
COL8A2	364
TRAPPC3	2288
MAP7D1	8684
THRAP3	5466
SH3D21	374
EVA1B	2256
STK40	3249
LSM10	1000
OSCP1	922
MRPS15	1796
CSF3R	5255
GRIK3	23
LINC01137	144
ZC3H12A	2328
MIR6732	4
MEAF6	2746
MIR5581	9
LOC105378649	48
SNIP1	813
DNALI1	2229
GNL2	1991
RSPO1	389
C1orf109	344
CDCA8	43
EPHA10	9
MANEAL	144
YRDC	707
C1orf122	1405
MTF1	956
INPP5B	1522
LOC105378651	24
SF3A3	2829
FHL3	366
UTP11	1014
POU3F1	20
MIR3659HG	6
LOC105378657	9
RRAGC	1520
GJA9-MYCBP	640
MYCBP	633
LOC105378663	5
GJA9	9
RHBDL2	70
LOC105378662	24
AKIRIN1	3118
NDUFS5	5148
MACF1	27075
643314	115
105378950	6
BMP8A	310
OXCT2P1	51
PPIEL	380
PABPC4	3774
PABPC4-AS1	360
SNORA55	7
HEYL	1071
NT5C1A	0
HPCAL4	17
PPIE	2241
BMP8B	252
OXCT2	43
LOC101929536	12
105378951	9
LINC02811	9
105378665	4
TRIT1	785
MYCL	258
MYCL-AS1	11
MFSD2A	6427
CAP1	6021
PPT1	10419
RLF	1087
TMCO2	9
ZMPSTE24	1878
COL9A2	780
107984945	5
SMAP2	1762
ZFP69B	23
ZFP69	186
LOC105378672	13
EXO5	230
ZNF684	143
RIMS3	206
LOC105378675	2
NFYC-AS1	120
NFYC	2247
KCNQ4	88
CITED4	1202
CTPS1	917
SLFNL1-AS1	333
SLFNL1	228
SCMH1	1731
FOXO6	152
FOXO6-AS1	22
LOC105378678	15
EDN2	27
HIVEP3	860
GUCA2B	10
GUCA2A	24
FOXJ3	2372
RIMKLA	685
ZMYND12	256
CCDC30	679
PPCS	1850
PPIH	1053
YBX1	21514
CLDN19	10
P3H1	889
C1orf50	396
TMEM269-DT	6
TMEM269	17
LOC107984946	2
SVBP	614
ERMAP	920
ZNF691	265
LOC339539	0
SLC2A1	372
SLC2A1-AS1	6
FAM183A	841
EBNA1BP2	1953
CFAP57	604
LOC105378685	45
TMEM125	10737
C1orf210	695
TIE1	3154
MPL	68
LOC105378687	47
CDC20	47
ELOVL1	3580
MIR6734	1
LOC112268225	9
MED8	1402
MED8-AS1	241
SZT2	3425
SZT2-AS1	138
HYI	2096
PTPRF	10898
KDM4A	1664
KDM4A-AS1	231
ST3GAL3	750
ARTN	40
LOC105378688	23
LOC101929609	43
IPO13	953
DPH2	559
ATP6V0B	4213
B4GALT2	1090
CCDC24	578
SLC6A9	556
LOC107984948	20
KLF17	14
DMAP1	1802
ERI3	1966
ERI3-IT1	40
RNF220	2336
LOC107984950	600
TMEM53	514
ARMH1	308
LOC105378690	37
RNU5F-1	4
RNU5D-1	4
KIF2C	35
RPS8	46909
SNORD55	72
SNORD46	10
SNORD38A	32
SNORD38B	18
BEST4	108
PLK3	2157
DYNLT4	394
BTBD19	434
LOC107984952	194
PTCH2	125
EIF2B3	795
HECTD3	1578
UROD	2933
ZSWIM5	317
LOC105378691	17
LINC01144	16
HPDL	22
MUTYH	617
TOE1	571
TESK2	314
CCDC163	35
MMACHC	3094
PRDX1	9040
AKR1A1	4121
NASP	3638
CCDC17	1524
GPBP1L1	3601
RPS15AP10	0
TMEM69	559
IPP	333
MAST2	1410
P3R3URF-PIK3R3	382
PIK3R3	426
LOC101929626	11
TSPAN1	3789
POMGNT1	2764
LURAP1	53
RAD54L	162
LRRC41	2412
UQCRH	3803
NSUN4	877
FAAH	1693
FAAHP1	71
LINC01398	2
DMBX1	4
MKNK1-AS1	221
MKNK1	1746
MOB3C	1317
ATPAF1	1653
EFCAB14-AS1	54
EFCAB14	5034
LOC105378698	3
LOC105378699	6
CYP4B1	12949
CYP4Z2P	89
CYP4A11	11
CYP4X1	795
CYP4Z1	82
CYP4A22	5
LOC105378701	6
LINC00853	33
PDZK1IP1	1942
TAL1	552
STIL	58
CMPK1	6006
LINC01389	34
FOXE3	0
FOXD2-AS1	71
FOXD2	31
LINC01738	2
TRABD2B	200
LINC02794	4
SKINT1L	10
SLC5A9	945
SPATA6	808
AGBL4	41
BEND5	341
ELAVL4	2
DMRTA2	5
LOC105378714	0
FAF1	1545
FAF1-AS1	7
CDKN2C	343
LINC01562	1
RNF11	4438
TTC39A	1154
TTC39A-AS1	39
EPS15	3239
EPS15-AS1	7
CALR4P	1
OSBPL9	4379
NRDC	3863
105378721	370
MIR761	15
RAB3B	7
TXNDC12	2947
KTI12	184
BTF3L4	1908
ZFYVE9	1947
CC2D1B	2517
ORC1	39
PRPF38A	2071
TUT4	1130
GPX7	247
SHISAL2A	28
COA7	436
ZYG11B	1325
ZYG11A	7
ECHDC2	5238
SCP2	5989
PODN	3070
SLC1A7	197
CPT2	1125
CZIB	2249
MAGOH	1719
LOC100507564	25
LRP8	192
LOC105378728	3
LOC105378726	2
LOC105378731	3
105378730	1
LINC02812	23
GLIS1	25
NDC1	618
YIPF1	935
DIO1	56
HSPB11	802
LRRC42	855
LDLRAD1	1252
TMEM59	14963
TCEANC2	488
CDCP2	11
CYB5RL	325
MRPL37	1604
SSBP3	2996
SSBP3-AS1	14
ACOT11	199
FAM151A	64
MROH7-TTC4	648
MROH7	101
TTC4	553
PARS2	93
TTC22	710
LEXM	30
DHCR24	30537
DHCR24-DT	34
TMEM61	118
BSND	7
PCSK9	1301
USP24	2142
LOC100507634	9
LINC01767	6
PLPP3	7674
PRKAA2	207
FYB2	379
C8A	8
C8B	262
105378745	6
LOC112267900	38
DAB1	30
LOC107984960	15
OMA1	907
TACSTD2	18031
MYSM1	1239
LOC112268263	11
LOC105378751	17
JUN	30356
LINC01135	18
LOC101926907	265
LINC02777	68
LINC01358	21
FGGY-DT	33
FGGY	745
LOC101926944	29
LOC105378758	1
HOOK1	707
CYP2J2	332
C1orf87	488
LINC01748	7
LOC101926964	8
LOC105378764	2
NFIA-AS2	13
NFIA	1851
NFIA-AS1	4
LOC107984964	1
MGC34796	6
TM2D1	1351
PATJ	3352
LOC107984965	10
L1TD1	234
KANK4	597
USP1	1518
DOCK7	927
ANGPTL3	7
ATG4C	602
LINC00466	1
FOXD3-AS1	4
FOXD3	6
ALG6	444
ITGB3BP	431
LOC102724319	17
EFCAB7	445
DLEU2L	12
PGM1	3376
ROR1	947
ROR1-AS1	3
LOC105378773	3
UBE2U	8
LOC107984966	15
CACHD1	1302
RAVER2	1580
JAK1	4608
LINC01359	27
MIR3671	11
AK4	155
DNAJC6	121
LOC102724416	5
LEPR	2186
LEPROT	5714
PDE4B	1522
LOC105378776	45
SGIP1	780
DYNLT5	364
DNAI4	735
MIER1	2286
SLC35D1	438
C1orf141	57
IL23R	2
IL12RB2	59
105378779	5
SERBP1	8810
GADD45A	3473
GNG12	3690
LOC105378781	5
GNG12-AS1	160
DIRAS3	295
WLS	3673
RPE65	0
DEPDC1	14
LRRC7	27
LRRC40	676
SRSF11	6897
ANKRD13C	1015
HHLA3	232
HHLA3-AS1	2
CTH	255
PTGER3	88
ZRANB2-AS1	251
ZRANB2	4186
MIR186	10
ZRANB2-AS2	13
LOC105378795	6
NEGR1	952
LOC105378797	14
LOC105378798	0
LRRIQ3	55
FPGT-TNNI3K	86
FPGT	602
TNNI3K	62
105378805	3
ERICH3	814
ERICH3-AS1	30
CRYZ	1585
TYW3	991
LHX8	0
SLC44A5	37
ACADM	2161
DLSTP1	49
RABGGTB	1672
SNORD45C	3
SNORD45A	9
SNORD45B	13
MSH4	7
ST6GALNAC3	263
LOC105378807	21
ST6GALNAC5	1773
PIGK	1363
LOC105378808	0
AK5	16
ZZZ3	1088
USP33	2432
MIGA1	969
NEXN-AS1	26
NEXN	2339
FUBP1	2162
DNAJB4	2444
GIPC2	350
LOC107984997	14
MGC27382	64
PTGFR	460
IFI44L	5532
IFI44	6100
ADGRL4	1310
LOC107984998	0
LOC105378810	0
LINC01781	1
ADGRL2	3747
LOC101927434	2
LINC01361	1
107985037	0
LOC105378816	1
LINC01725	3
LOC101927560	3
107985041	6
TTLL7	912
PRKACB	1241
107985046	2
SAMD13	62
UOX	0
DNASE2B	40
RPF1	1555
GNG5	4149
SPATA1	175
CTBS	916
LOC105378819	44
LINC01461	3
SSX2IP	387
LOC102724892	0
LPAR3	158
MCOLN2	537
MCOLN3	729
DNAI3	262
SYDE2	903
C1orf52	1408
BCL10	766
LOC646626	65
DDAH1	3242
107985054	9
CCN1	31743
LOC107985057	18
LOC112268231	5
ZNHIT6	1020
COL24A1	40
LINC02795	60
LOC105378825	25
ODF2L	2397
MIR7856	3
CLCA2	74
CLCA1	0
LOC105378827	0
CLCA4	6
CLCA4-AS1	36
CLCA3P	0
SH3GLB1	4213
SELENOF	6783
HS2ST1	1385
LINC01140	588
LMO4	3963
LOC105378833	12
LOC105378839	31
PKN2-AS1	26
PKN2	2516
GTF2B	1517
KYAT3	809
RBMXL1	1006
GBP3	3190
LOC105378841	114
GBP1	4836
GBP2	4359
LOC112268267	713
LOC105378842	18
GBP7	17
GBP4	4757
LOC107985076	17
GBP5	1575
GBP6	38
GBP1P1	359
LOC105378844	4
LRRC8B	629
LRRC8C	840
LRRC8C-DT	15
LOC107985743	3
101927952	8
LOC107985744	2
LOC101927975	5
LRRC8D	538
GEMIN8P4	40
ZNF326	1462
LOC105378849	1
LOC107985088	9
LINC02609	142
LINC02788	2
ZNF644	1052
HFM1	50
CDC7	309
LOC102723436	8
TGFBR3	2053
BRDT	7
EPHX4	48
SETSIP	4
BTBD8	8
23285	220
C1orf146	15
GLMN	323
RPAP2	595
GFI1	145
EVI5	1113
RPL5	37863
DIPK1A	292
SNORD21	16
SNORA66	88
MTF2	853
TMED5	3451
CCDC18	293
LOC107985521	2
CCDC18-AS1	644
DR1	2095
FNBP1L	1959
BCAR3	959
BCAR3-AS1	39
LOC102723480	3
723788	23
TRR-TCT1-1	6
DNTTIP2	3146
GCLM	759
ABCA4	52
LOC105378858	31
ARHGAP29	3702
ARHGAP29-AS1	11
105378859	20
ABCD3	2328
F3	5723
LOC105378861	7
SLC44A3-AS1	110
105378860	4
SLC44A3	1099
CNN3	7945
105378862	59
CNN3-DT	300
ALG14	451
LOC105378863	5
TLCD4	722
TLCD4-RWDD3	117
LOC101928118	34
RWDD3	551
PTBP2	814
DPYD	2749
DPYD-AS1	78
LOC105378867	5
MIR137HG	0
SNX7	968
PLPPR5	13
PLPPR4	78
LINC01708	3
PALMD	2043
FRRS1	427
AGL	764
SLC35A3	1804
MFSD14A	1682
SASS6	735
TRMT13	523
LRRC39	113
DBT	1264
RTCA-AS1	36
RTCA	1009
CDC14A	562
LOC105379827	8
GPR88	14
VCAM1	761
EXTL2	836
SLC30A7	509
DPH5	1340
LOC102606465	231
LOC101928334	9
LOC101928370	65
S1PR1	2723
COL11A1	41
LOC101928436	1
RNPC3	514
AMY2B	1430
ACTG1P4	20
AMY2A	104
AMY1A	527
AMY1B	308
LOC105378878	7
AMY1C	473
LOC100129138	0
PRMT6	363
NTNG1	802
VAV3	447
LINC02785	43
SLC25A24	1694
NBPF4	1
NBPF6	1
FAM102B	910
HENMT1	346
LOC105378890	14
PRPF38B	2530
STXBP3	2068
LOC105378891	12
AKNAD1	19
GPSM2	901
CLCC1	1037
WDR47	715
TAF13	397
TMEM167B-DT	2
TMEM167B	2434
SCARNA2	20
C1orf194	841
ELAPOR1	1477
SARS1	6351
CELSR2	379
PSRC1	114
MYBPHL	105
SORT1	5429
PSMA5	2795
SYPL2	60
ATXN7L2	333
CYB561D1	775
AMIGO1	666
GNAI3	2410
GNAT2	6
AMPD2	1165
GSTM4	614
GSTM2	2570
GSTM1	1822
GSTM5	1906
GSTM3	3178
EPS8L3	8
CSF1	2487
AHCYL1	4085
STRIP1	1320
ALX3	162
UBL4B	1
SLC6A17	7
LINC02586	14
KCNC4	620
RBM15-AS1	13
RBM15	343
SLC16A4	1027
LAMTOR5	2896
LAMTOR5-AS1	14
PROK1	5
CYMP	1
CYMP-AS1	1
KCNA10	0
KCNA2	23
LOC107985174	16
KCNA3	925
LOC105378901	0
CD53	3157
LRIF1	396
DRAM2	2129
CEPT1	1905
DENND2D	1226
107985180	1
CHI3L2	1479
CHIAP2	342
CHIA	561
PIFO	1950
OVGP1	95
WDR77	921
ATP5PB	4370
C1orf162	2619
TMIGD3	42
ADORA3	38
RAP1A	5390
LINC01160	23
LOC107985184	58
INKA2	622
INKA2-AS1	2
LOC101928718	4
DDX20	551
KCND3	168
LINC01750	23
LINC02884	22
CTTNBP2NL	801
WNT2B	379
ST7L	543
CAPZA1	4386
MOV10	5032
RHOC	4743
PPM1J	93
TAFA3	1
LINC01356	10
LINC01357	3
SLC16A1	503
AKR7A2P1	1
SLC16A1-AS1	19
LOC107985189	6
LRIG2-DT	23
LRIG2	846
LOC643441	120
MAGI3	1952
PHTF1	711
RSBN1	968
AP4B1-AS1	233
PTPN22	451
BCL2L15	58
AP4B1	921
DCLRE1B	362
HIPK1-AS1	28
HIPK1	3921
OLFML3	3299
SYT6	0
TRIM33	1638
BCAS2	1585
LOC105378914	14
DENND2C	390
AMPD1	58
NRAS	1872
CSDE1	23364
SIKE1	1029
TSHB	3
TSPAN2	436
LINC01765	170
NGF	81
112268287	1
VANGL1	565
CASQ2	449
NHLH2	0
LINC01649	1
LOC101928977	2
SLC22A15	275
MAB21L3	2
LINC01779	2
ATP1A1	23410
ATP1A1-AS1	5008
LINC01762	1
LOC112268235	55
CD58	850
LOC105378925	7
IGSF3	1820
LOC105378924	7
CD2	783
PTGFRN	597
CD101	712
LOC101929099	86
TTF2	418
TRIM45	314
VTCN1	153
MAN1A2	1443
TENT5C	2422
LOC105378929	2
GDAP2	583
WDR3	856
SPAG17	513
TBX15	12
LOC105378933	0
WARS2	465
WARS2-IT1	0
WARS2-AS1	302
LOC107985192	14
HSD3B2	0
LOC105378935	5
HSD3BP4	12
LINC00622	133
ZNF697	268
PHGDH	1540
105378936	13
HMGCS2	530
REG4	0
NOTCH2	3392
SEC22B	3164
107985522	12
105378941	5
105378954	407
LOC101929788	2
NBPF8	1272
107985523	10
PFN1P2	70
PDE4DIPP2	696
LOC107985524	50
NOTCH2NLR	29
NBPF26	861
RNVU1-19	11
LINC00623	670
LOC100996720	122
RNVU1-4	14
TRN-GTT11-1	10
LOC105369199	1
PDE4DIPP4	15
H3P4	25
FCGR1B	213
LOC100996318	21
H2BP1	16
FAM72B	53
SRGAP2C	1026
LOC107985193	10
LINC02798	6
EMBP1	17
LINC01691	0
LOC105371175	25
LOC107985200	32
LOC107985201	3
LOC105369140	4
PDE4DIPP3	41
H2BP2	41
FCGR1CP	131
H3-2	123
FAM72C	43
SRGAP2D	275
LOC105371206	85
LINC02802	58
105373467	9
NBPF15	1407
LOC105371211	6
LSP1P5	63
LOC105371216	52
SRGAP2B	825
LOC107985595	6
FAM72D	57
LOC101929805	18
LINC01145	499
LOC100996740	311
RNVU1-14	11
NBPF20	407
LOC105371312	34
NBPF25P	539
GPR89A	498
PDZK1	59
CD160	89
RNF115	1605
POLR3C	1019
NUDT17	324
PIAS3	1206
ANKRD35	458
LOC107985593	19
ITGA10	211
PEX11B	1077
GNRHR2	316
RBM8A	3450
LIX1L-AS1	535
LIX1L	1383
POLR3GL	1480
ANKRD34A	43
TXNIP	17045
HJV	2
RNVU1-6	1
LINC01719	11
NBPF10	1698
NOTCH2NLA	581
LOC105371254	18
NUDT4P2	363
SEC22B4P	281
PPIAL4H	7
LOC112268274	3
LOC100996756	122
LOC105371235	2
107985591	1
HYDIN2	97
NBPF12	1302
LOC728989	8
105371231	2
PRKAB2	739
CHD1L	1250
PDIA3P1	747
FMO5	1609
LINC00624	0
BCL9	546
ACP6	574
GJA5	3261
GPR89B	471
PDZK1P1	23
LINC02804	50
PDE4DIPP1	6
NBPF11	1137
LOC105371227	2
LOC101927468	36
LINC02806	1
LOC105371225	1
PDE4DIPP6	49
RNVU1-3	1
107985525	10
LINC01138	210
LOC105371224	264
NBPF14	2025
NOTCH2NLB	524
LOC105371223	13
NUDT4B	565
SEC22B3P	92
PDE4DIP	2467
LOC112268272	261
NBPF9	910
LOC101929790	6
LOC653513	419
SEC22B2P	128
NOTCH2NLC	441
NBPF19	2206
PPIAL4C	4
LINC00869	604
112268236	34
LOC644634	97
PDE4DIPP7	53
LOC105371406	16
FCGR1A	953
H2BC18	62
112268237	7
H3C13	0
H4C14	115
H3C14	8
