GeneID	RNA-seq_normal_lung45
LOC107984915	0
LINC01714	7
SLC45A1	51
RERE	4028
RERE-AS1	14
ENO1	14509
MIR6728	1
ENO1-AS1	5
CA6	0
SLC2A5	38
GPR157	1053
MIR34AHG	294
MIR34A	1
LNCTAM34A	26
H6PD	5336
SPSB1	757
LINC02606	38
SLC25A33	359
TMEM201	421
107985734	52
PIK3CD	1281
PIK3CD-AS1	2
PIK3CD-AS2	57
CLSTN1	4676
CTNNBIP1	2668
LOC105376717	150
LZIC	1230
NMNAT1	339
RBP7	46
UBE4B	1319
KIF1B	1411
105376725	9
PGD	2832
CENPS-CORT	162
CENPS	179
CORT	37
DFFA	1724
PEX14	1119
CASZ1	1491
LOC105376733	14
C1orf127	42
TARDBP	4690
MASP2	274
SRM	939
EXOSC10	2272
EXOSC10-AS1	45
MTOR	967
MTOR-AS1	12
ANGPTL7	98
UBIAD1	661
LOC105376739	18
LOC105376740	10
DISP3	4
112268221	2
FBXO2	611
FBXO44	1213
FBXO6	635
MAD2L2	647
DRAXIN	16
AGTRAP	2084
C1orf167	339
MTHFR	1918
CLCN6	1048
NPPA-AS1	84
NPPA	57
KIAA2013	2584
PLOD1	2649
MFN2	3282
MIIP	1477
MIR6729	5
TNFRSF8	76
MIR7846	3
TNFRSF1B	2349
107984917	16
VPS13D	2265
SNORA59A	6
LINC02766	14
DHRS3	2704
MIR6730	2
AADACL4	8
C1orf158	169
LRRC38	0
PDPN	1845
PRDM2	1725
KAZN	1007
LOC107985467	1
LOC105376759	6
LOC107985469	0
TMEM51-AS1	320
TMEM51	726
TMEM51-AS2	2
FHAD1	444
FHAD1-AS1	21
LOC101927441	47
EFHD2	5034
CTRC	6
CELA2A	19
CELA2B	38
CASP9	635
DNAJC16	549
AGMAT	39
DDI2	1344
RSC1A1	67
PLEKHM2	3111
SLC25A34	231
SLC25A34-AS1	18
TMEM82	2
FBLIM1	1069
UQCRHL	103
FLJ37453	386
SPEN	1761
ZBTB17	1643
SRARP	0
HSPB7	433
CLCNKA	47
CLCNKB	44
FAM131C	0
EPHA2	980
LOC101927479	47
ARHGEF19	753
ANO7L1	133
CPLANE2	164
FBXO42	954
SZRD1	2662
SPATA21	1872
NECAP2	2920
LINC01772	85
CROCCP3	399
RNU1-1	1
LINC01783	9
NBPF1	1021
105376794	1031
CROCCP2	572
MST1P2	948
LOC107985736	67
RNU1-3	1
ESPNP	4
MST1L	1071
LOC112267871	8
LOC105376805	245
CROCC	2694
MFAP2	397
LOC105376806	74
ATP13A2	1468
SDHB	1127
PADI2	17
LINC02783	0
PADI1	1
PADI3	0
PADI4	20
PADI6	0
RCC2	3111
ARHGEF10L	1847
ACTL8	0
IGSF21	27
KLHDC7A	112
PAX7	0
ALDH4A1	675
IFFO2	913
UBR4	3729
EMC1-AS1	20
EMC1	1318
MRTO4	1434
AKR7L	20
AKR7A3	51
LOC100506730	126
AKR7A2	1576
SLC66A1	737
CAPZB	7344
MICOS10	1973
MICOS10-NBL1	13878
RPS14P3	67
NBL1	13410
HTR6	10
TMCO4	672
RNF186	0
OTUD3	470
PLA2G2A	1438
PLA2G5	333
PLA2G2D	49
PLA2G2F	0
PLA2G2C	4
UBXN10	533
101928017	8
LOC105376825	64
VWA5B1	27
LINC01141	3
CAMK2N1	5256
MUL1	1073
FAM43B	31
CDA	78
PINK1	2080
MIR6084	90
PINK1-AS	2648
DDOST	3794
KIF17	307
SH2D5	9
112268222	1951
HP1BP3	3815
EIF4G3	1290
LOC105376830	5
LOC105376829	3
ECE1	5614
ECE1-AS1	5
NBPF3	288
ALPL	5921
LINC02596	4
RAP1GAP	2282
USP48	1560
LDLRAD2	3805
HSPG2	6927
LINC01635	14
LINC00339	456
CDC42-AS1	27
CDC42	7458
WNT4	291
LOC105376845	63
LOC105376850	3
LOC107985377	10
ZBTB40	1288
EPHA8	0
C1QA	24317
C1QC	13511
C1QB	13633
EPHB2	164
MIR4253	0
KDM1A	1464
LUZP1	952
HTR1D	4
LINC01355	219
HNRNPR	2860
ZNF436	482
ZNF436-AS1	145
TCEA3	2564
ASAP3	1516
E2F2	24
LOC101928163	0
LOC105376859	7
ID3	5763
MDS2	21
RPL11	38009
ELOA	2488
ELOA-AS1	271
PITHD1	1703
LOC105376860	148
LYPLA2	2395
GALE	1561
HMGCL	1414
LOC105376861	4
FUCA1	1431
CNR2	9
PNRC2	3011
SRSF10	2444
LOC105376863	14
LOC107984931	1
MYOM3	7
IL22RA1	54
IFNLR1	290
LINC02800	1
GRHL3-AS1	0
GRHL3	3
STPG1	411
NIPAL3	1331
RCAN3AS	22
RCAN3	806
NCMAP-DT	45
NCMAP	423
SRRM1	2403
CLIC4	6551
RUNX3	491
107984932	0
RUNX3-AS1	13
SYF2	2281
RSRP1	3198
LOC105376882	3
RHD	82
TMEM50A	1626
RHCE	1009
MACO1	996
LDLRAP1	1664
MAN1C1	750
SELENON	5023
MTFR1L	1072
LOC646471	127
AUNIP	139
PAQR7	736
STMN1	2485
MIR3917	98
PAFAH2	610
101928216	8
EXTL1	44
SLC30A2	3
TRIM63	7
PDIK1L	307
FAM110D	632
ZNF593	762
CNKSR1	1092
CATSPER4	2
ZPLD2P	34
CEP85	268
SH3BGRL3	7879
UBXN11	4708
CD52	4889
CRYBG2	47
ZNF683	192
DHDDS	735
DHDDS-AS1	41
HMGN2	10005
RPS6KA1	3401
LOC101928728	18
ARID1A	2388
PIGV	359
ZDHHC18	1019
SFN	615
GPN2	1424
GPATCH3	677
NUDC	5012
NR0B2	108
KDF1	333
TRNP1	703
TENT5B	964
LOC101928391	12
SLC9A1	1861
WDTC1	3597
TMEM222	1608
ACTG1P20	17
SYTL1	1187
MAP3K6	2620
FCN3	8623
CD164L2	338
GPR3	50
WASF2	7335
LOC105376892	23
AHDC1	1084
FGR	1758
LINC02574	1
IFI6	8380
FAM76A	460
STX12	2369
PPP1R8	913
THEMIS2	1730
RPA2	1212
SMPDL3B	295
XKR8	473
EYA3	639
PTAFR	1351
DNAJC8	2973
ATP5IF1	3119
SESN2	360
MED18	1008
PHACTR4	1733
RCC1	525
SNHG3	582
SNORA73A	2
SNORA73B	9
TRNAU1AP	889
SNHG12	718
SNORD99	7
SNORA61	75
SNORA44	49
SNORA16A	22
RAB42	101
TAF12	532
LINC01715	4
RNU11	2
GMEB1	583
YTHDF2	1924
OPRD1	5
EPB41	1523
TMEM200B	805
SRSF4	3860
MECR	459
PTPRU	1981
LOC105378617	86
MATN1	11
MATN1-AS1	37
LAPTM5	14551
MIR4420	1
LOC105378620	43
LINC01778	3
SDC3	3692
PUM1	2574
SNORD103A	8
SNORD103B	12
LOC107984935	0
NKAIN1	0
SNRNP40	718
ZCCHC17	907
FABP3	499
SERINC2	1246
LOC105378625	2
LOC105379772	0
LDC1P	0
LINC01226	0
LOC105378626	29
TINAGL1	2290
HCRTR1	178
PEF1	3019
PEF1-AS1	56
105378628	9
COL16A1	2643
LOC101929444	56
ADGRB2	123
SPOCD1	166
PTP4A2	5524
KHDRBS1	3506
TMEM39B	758
KPNA6	2039
TXLNA	2723
CCDC28B	152
TMEM234	496
IQCC	168
DCDC2B	228
EIF3I	3388
MTMR9LP	1152
FAM167B	753
LCK	415
HDAC1	2366
MARCKSL1	2753
LOC105378629	5
TSSK3	393
FAM229A	368
BSDC1	2313
ZBTB8B	2
ZBTB8A	594
LOC102723870	17
ZBTB8OS	617
RBBP4	2512
SYNC	1245
KIAA1522	2005
YARS1	1631
S100PBP	719
FNDC5	97
HPCA	86
TMEM54	1532
LOC105378632	0
RNF19B	1157
AK2	3080
AZIN2	214
112268224	2
TRIM62	164
ZNF362	2026
A3GALT2	9
PHC2	4323
MIR3605	87
PHC2-AS1	0
ZSCAN20	133
CSMD2	13
105378640	0
LOC105378641	0
LOC105378642	13
GJB5	6
GJB4	8
GJB3	33
GJA4	1353
SMIM12	1045
DLGAP3	63
GPR199P	134
TMEM35B	1248
ZMYM6	772
ZMYM1	386
LOC105378644	2
SFPQ	8799
ZMYM4	1415
ZMYM4-AS1	12
KIAA0319L	2852
NCDN	855
TFAP2E	294
TFAP2E-AS1	68
PSMB2	2883
C1orf216	722
CLSPN	25
AGO4	1458
AGO1	1364
AGO3	1300
TEKT2	498
ADPRS	1444
COL8A2	286
TRAPPC3	1464
MAP7D1	6765
THRAP3	4315
SH3D21	349
EVA1B	2235
STK40	1918
LSM10	628
OSCP1	525
MRPS15	1182
CSF3R	3086
GRIK3	5
LINC01137	151
ZC3H12A	702
MIR6732	0
MEAF6	2023
MIR5581	11
LOC105378649	17
SNIP1	492
DNALI1	1380
GNL2	1232
RSPO1	492
C1orf109	338
CDCA8	51
EPHA10	14
MANEAL	89
YRDC	320
C1orf122	872
MTF1	561
INPP5B	2011
LOC105378651	20
SF3A3	1901
FHL3	375
UTP11	634
POU3F1	17
MIR3659HG	3
LOC105378657	3
RRAGC	1158
GJA9-MYCBP	405
MYCBP	398
LOC105378663	3
GJA9	5
RHBDL2	46
LOC105378662	8
AKIRIN1	1077
NDUFS5	3923
MACF1	26222
643314	157
105378950	12
BMP8A	230
OXCT2P1	35
PPIEL	310
PABPC4	3399
PABPC4-AS1	300
SNORA55	4
HEYL	1595
NT5C1A	1
HPCAL4	93
PPIE	1536
BMP8B	287
OXCT2	41
LOC101929536	9
105378951	3
LINC02811	3
105378665	3
TRIT1	434
MYCL	184
MYCL-AS1	3
MFSD2A	4129
CAP1	4382
PPT1	6079
RLF	618
TMCO2	9
ZMPSTE24	953
COL9A2	372
107984945	5
SMAP2	1171
ZFP69B	48
ZFP69	127
LOC105378672	12
EXO5	226
ZNF684	89
RIMS3	377
LOC105378675	0
NFYC-AS1	72
NFYC	1742
KCNQ4	184
CITED4	762
CTPS1	310
SLFNL1-AS1	265
SLFNL1	219
SCMH1	1297
FOXO6	149
FOXO6-AS1	32
LOC105378678	8
EDN2	18
HIVEP3	642
GUCA2B	1
GUCA2A	20
FOXJ3	2093
RIMKLA	495
ZMYND12	117
CCDC30	369
PPCS	1013
PPIH	946
YBX1	14289
CLDN19	0
P3H1	950
C1orf50	421
TMEM269-DT	10
TMEM269	7
LOC107984946	15
SVBP	452
ERMAP	783
ZNF691	385
LOC339539	0
SLC2A1	279
SLC2A1-AS1	5
FAM183A	565
EBNA1BP2	1315
CFAP57	293
LOC105378685	15
TMEM125	7505
C1orf210	510
TIE1	3491
MPL	70
LOC105378687	45
CDC20	60
ELOVL1	2369
MIR6734	1
LOC112268225	21
MED8	816
MED8-AS1	138
SZT2	2881
SZT2-AS1	99
HYI	1730
PTPRF	5888
KDM4A	1578
KDM4A-AS1	162
ST3GAL3	752
ARTN	45
LOC105378688	14
LOC101929609	30
IPO13	959
DPH2	340
ATP6V0B	4475
B4GALT2	885
CCDC24	361
SLC6A9	721
LOC107984948	33
KLF17	37
DMAP1	1939
ERI3	1432
ERI3-IT1	39
RNF220	2276
LOC107984950	414
TMEM53	464
ARMH1	196
LOC105378690	20
RNU5F-1	1
RNU5D-1	2
KIF2C	56
RPS8	33318
SNORD55	36
SNORD46	7
SNORD38A	31
SNORD38B	18
BEST4	75
PLK3	631
DYNLT4	240
BTBD19	203
LOC107984952	62
PTCH2	72
EIF2B3	425
HECTD3	1354
UROD	2358
ZSWIM5	237
LOC105378691	13
LINC01144	13
HPDL	7
MUTYH	657
TOE1	406
TESK2	202
CCDC163	20
MMACHC	2831
PRDX1	7327
AKR1A1	2879
NASP	2842
CCDC17	957
GPBP1L1	3296
RPS15AP10	3
TMEM69	575
IPP	391
MAST2	1550
P3R3URF-PIK3R3	476
PIK3R3	496
LOC101929626	3
TSPAN1	1776
POMGNT1	1463
LURAP1	38
RAD54L	136
LRRC41	1675
UQCRH	2350
NSUN4	649
FAAH	1501
FAAHP1	53
LINC01398	1
DMBX1	0
MKNK1-AS1	178
MKNK1	1905
MOB3C	1122
ATPAF1	883
EFCAB14-AS1	37
EFCAB14	4314
LOC105378698	2
LOC105378699	0
CYP4B1	7523
CYP4Z2P	86
CYP4A11	12
CYP4X1	481
CYP4Z1	47
CYP4A22	11
LOC105378701	2
LINC00853	14
PDZK1IP1	1257
TAL1	740
STIL	30
CMPK1	3984
LINC01389	14
FOXE3	1
FOXD2-AS1	57
FOXD2	51
LINC01738	2
TRABD2B	136
LINC02794	0
SKINT1L	20
SLC5A9	693
SPATA6	573
AGBL4	16
BEND5	266
ELAVL4	2
DMRTA2	0
LOC105378714	4
FAF1	981
FAF1-AS1	24
CDKN2C	247
LINC01562	4
RNF11	3312
TTC39A	670
TTC39A-AS1	9
EPS15	2503
EPS15-AS1	5
CALR4P	1
OSBPL9	3335
NRDC	2940
105378721	215
MIR761	6
RAB3B	2
TXNDC12	1863
KTI12	98
BTF3L4	1002
ZFYVE9	1300
CC2D1B	2341
ORC1	11
PRPF38A	1575
TUT4	973
GPX7	287
SHISAL2A	31
COA7	435
ZYG11B	1274
ZYG11A	7
ECHDC2	4457
SCP2	3190
PODN	2567
SLC1A7	235
CPT2	764
CZIB	1467
MAGOH	1039
LOC100507564	18
LRP8	123
LOC105378728	4
LOC105378726	4
LOC105378731	1
105378730	1
LINC02812	29
GLIS1	2
NDC1	386
YIPF1	762
DIO1	31
HSPB11	571
LRRC42	533
LDLRAD1	502
TMEM59	8082
TCEANC2	483
CDCP2	2
CYB5RL	241
MRPL37	1463
SSBP3	2939
SSBP3-AS1	25
ACOT11	139
FAM151A	40
MROH7-TTC4	482
MROH7	92
TTC4	405
PARS2	128
TTC22	350
LEXM	11
DHCR24	16681
DHCR24-DT	14
TMEM61	155
BSND	0
PCSK9	586
USP24	1652
LOC100507634	13
LINC01767	6
PLPP3	5853
PRKAA2	204
FYB2	176
C8A	5
C8B	140
105378745	9
LOC112267900	58
DAB1	53
LOC107984960	3
OMA1	401
TACSTD2	9282
MYSM1	903
LOC112268263	10
LOC105378751	14
JUN	19221
LINC01135	25
LOC101926907	226
LINC02777	54
LINC01358	28
FGGY-DT	18
FGGY	366
LOC101926944	20
LOC105378758	4
HOOK1	354
CYP2J2	85
C1orf87	122
LINC01748	3
LOC101926964	9
LOC105378764	0
NFIA-AS2	30
NFIA	2766
NFIA-AS1	2
LOC107984964	3
MGC34796	2
TM2D1	739
PATJ	1969
LOC107984965	4
L1TD1	203
KANK4	547
USP1	983
DOCK7	524
ANGPTL3	3
ATG4C	347
LINC00466	0
FOXD3-AS1	0
FOXD3	0
ALG6	221
ITGB3BP	246
LOC102724319	3
EFCAB7	198
DLEU2L	13
PGM1	2139
ROR1	485
ROR1-AS1	43
LOC105378773	0
UBE2U	0
LOC107984966	5
CACHD1	801
RAVER2	1869
JAK1	4018
LINC01359	15
MIR3671	20
AK4	171
DNAJC6	109
LOC102724416	10
LEPR	2291
LEPROT	4467
PDE4B	530
LOC105378776	61
SGIP1	934
DYNLT5	175
DNAI4	284
MIER1	1247
SLC35D1	320
C1orf141	16
IL23R	0
IL12RB2	25
105378779	9
SERBP1	5330
GADD45A	1484
GNG12	2482
LOC105378781	1
GNG12-AS1	90
DIRAS3	168
WLS	2586
RPE65	1
DEPDC1	4
LRRC7	10
LRRC40	344
SRSF11	5229
ANKRD13C	669
HHLA3	192
HHLA3-AS1	2
CTH	110
PTGER3	78
ZRANB2-AS1	195
ZRANB2	2745
MIR186	36
ZRANB2-AS2	8
LOC105378795	12
NEGR1	1069
LOC105378797	13
LOC105378798	3
LRRIQ3	7
FPGT-TNNI3K	73
FPGT	387
TNNI3K	56
105378805	0
ERICH3	330
ERICH3-AS1	19
CRYZ	720
TYW3	726
LHX8	0
SLC44A5	12
ACADM	921
DLSTP1	46
RABGGTB	1174
SNORD45C	3
SNORD45A	2
SNORD45B	14
MSH4	6
ST6GALNAC3	232
LOC105378807	3
ST6GALNAC5	767
PIGK	807
LOC105378808	3
AK5	6
ZZZ3	851
USP33	1773
MIGA1	680
NEXN-AS1	41
NEXN	1787
FUBP1	1597
DNAJB4	914
GIPC2	288
LOC107984997	13
MGC27382	32
PTGFR	279
IFI44L	1705
IFI44	2412
ADGRL4	786
LOC107984998	1
LOC105378810	0
LINC01781	1
ADGRL2	3348
LOC101927434	4
LINC01361	0
107985037	0
LOC105378816	0
LINC01725	0
LOC101927560	1
107985041	6
TTLL7	594
PRKACB	1114
107985046	7
SAMD13	19
UOX	0
DNASE2B	64
RPF1	863
GNG5	3531
SPATA1	113
CTBS	485
LOC105378819	22
LINC01461	0
SSX2IP	301
LOC102724892	0
LPAR3	72
MCOLN2	616
MCOLN3	1191
DNAI3	138
SYDE2	876
C1orf52	1027
BCL10	424
LOC646626	26
DDAH1	2206
107985054	10
CCN1	4273
LOC107985057	18
LOC112268231	1
ZNHIT6	534
COL24A1	46
LINC02795	34
LOC105378825	13
ODF2L	1559
MIR7856	1
CLCA2	13
CLCA1	2
LOC105378827	4
CLCA4	1
CLCA4-AS1	48
CLCA3P	0
SH3GLB1	3500
SELENOF	3803
HS2ST1	931
LINC01140	455
LMO4	3215
LOC105378833	6
LOC105378839	21
PKN2-AS1	2
PKN2	1278
GTF2B	689
KYAT3	701
RBMXL1	636
GBP3	1664
LOC105378841	86
GBP1	1462
GBP2	2548
LOC112268267	345
LOC105378842	13
GBP7	5
GBP4	4954
LOC107985076	4
GBP5	512
GBP6	23
GBP1P1	209
LOC105378844	0
LRRC8B	421
LRRC8C	766
LRRC8C-DT	19
LOC107985743	5
101927952	4
LOC107985744	4
LOC101927975	19
LRRC8D	523
GEMIN8P4	22
ZNF326	1078
LOC105378849	0
LOC107985088	48
LINC02609	121
LINC02788	5
ZNF644	787
HFM1	69
CDC7	154
LOC102723436	1
TGFBR3	2890
BRDT	0
EPHX4	23
SETSIP	2
BTBD8	12
23285	177
C1orf146	6
GLMN	220
RPAP2	604
GFI1	55
EVI5	880
RPL5	26941
DIPK1A	191
SNORD21	12
SNORA66	14
MTF2	620
TMED5	1810
CCDC18	261
LOC107985521	1
CCDC18-AS1	676
DR1	1474
FNBP1L	1213
BCAR3	673
BCAR3-AS1	36
LOC102723480	4
723788	6
TRR-TCT1-1	2
DNTTIP2	1516
GCLM	505
ABCA4	35
LOC105378858	15
ARHGAP29	3314
ARHGAP29-AS1	9
105378859	8
ABCD3	1350
F3	2501
LOC105378861	3
SLC44A3-AS1	72
105378860	0
SLC44A3	635
CNN3	5690
105378862	71
CNN3-DT	334
ALG14	241
LOC105378863	0
TLCD4	476
TLCD4-RWDD3	95
LOC101928118	9
RWDD3	394
PTBP2	594
DPYD	1530
DPYD-AS1	41
LOC105378867	7
MIR137HG	0
SNX7	470
PLPPR5	37
PLPPR4	162
LINC01708	0
PALMD	902
FRRS1	320
AGL	592
SLC35A3	1288
MFSD14A	1040
SASS6	584
TRMT13	549
LRRC39	119
DBT	1064
RTCA-AS1	36
RTCA	726
CDC14A	408
LOC105379827	5
GPR88	4
VCAM1	254
EXTL2	540
SLC30A7	363
DPH5	898
LOC102606465	202
LOC101928334	3
LOC101928370	46
S1PR1	2325
COL11A1	6
LOC101928436	14
RNPC3	476
AMY2B	1098
ACTG1P4	15
AMY2A	60
AMY1A	191
AMY1B	110
LOC105378878	0
AMY1C	180
LOC100129138	0
PRMT6	296
NTNG1	742
VAV3	376
LINC02785	50
SLC25A24	935
NBPF4	2
NBPF6	1
FAM102B	844
HENMT1	209
LOC105378890	6
PRPF38B	1773
STXBP3	1521
LOC105378891	12
AKNAD1	40
GPSM2	777
CLCC1	761
WDR47	432
TAF13	152
TMEM167B-DT	1
TMEM167B	1631
SCARNA2	61
C1orf194	460
ELAPOR1	690
SARS1	4311
CELSR2	353
PSRC1	178
MYBPHL	56
SORT1	4666
PSMA5	1628
SYPL2	73
ATXN7L2	271
CYB561D1	610
AMIGO1	505
GNAI3	2006
GNAT2	5
AMPD2	1106
GSTM4	415
GSTM2	1864
GSTM1	473
GSTM5	1039
GSTM3	1507
EPS8L3	1
CSF1	1412
AHCYL1	3130
STRIP1	1174
ALX3	89
UBL4B	0
SLC6A17	3
LINC02586	6
KCNC4	632
RBM15-AS1	15
RBM15	249
SLC16A4	595
LAMTOR5	1711
LAMTOR5-AS1	7
PROK1	0
CYMP	2
CYMP-AS1	0
KCNA10	3
KCNA2	7
LOC107985174	15
KCNA3	639
LOC105378901	1
CD53	1785
LRIF1	294
DRAM2	1543
CEPT1	981
DENND2D	812
107985180	1
CHI3L2	518
CHIAP2	612
CHIA	547
PIFO	866
OVGP1	78
WDR77	640
ATP5PB	2838
C1orf162	1975
TMIGD3	7
ADORA3	44
RAP1A	4847
LINC01160	36
LOC107985184	57
INKA2	795
INKA2-AS1	26
LOC101928718	28
DDX20	364
KCND3	189
LINC01750	15
LINC02884	52
CTTNBP2NL	920
WNT2B	505
ST7L	437
CAPZA1	2903
MOV10	4118
RHOC	3922
PPM1J	19
TAFA3	0
LINC01356	2
LINC01357	2
SLC16A1	315
AKR7A2P1	0
SLC16A1-AS1	13
LOC107985189	6
LRIG2-DT	29
LRIG2	831
LOC643441	52
MAGI3	1738
PHTF1	367
RSBN1	828
AP4B1-AS1	143
PTPN22	241
BCL2L15	51
AP4B1	727
DCLRE1B	316
HIPK1-AS1	18
HIPK1	1891
OLFML3	2681
SYT6	0
TRIM33	1656
BCAS2	669
LOC105378914	0
DENND2C	207
AMPD1	21
NRAS	1256
CSDE1	17236
SIKE1	853
TSHB	3
TSPAN2	330
LINC01765	86
NGF	112
112268287	0
VANGL1	456
CASQ2	169
NHLH2	19
LINC01649	5
LOC101928977	5
SLC22A15	500
MAB21L3	1
LINC01779	5
ATP1A1	14171
ATP1A1-AS1	2835
LINC01762	16
LOC112268235	106
CD58	597
LOC105378925	5
IGSF3	1160
LOC105378924	6
CD2	480
PTGFRN	642
CD101	603
LOC101929099	46
TTF2	284
TRIM45	330
VTCN1	15
MAN1A2	1202
TENT5C	703
LOC105378929	0
GDAP2	444
WDR3	556
SPAG17	215
TBX15	30
LOC105378933	0
WARS2	386
WARS2-IT1	6
WARS2-AS1	262
LOC107985192	13
HSD3B2	0
LOC105378935	6
HSD3BP4	49
LINC00622	294
ZNF697	306
PHGDH	791
105378936	8
HMGCS2	53
REG4	0
NOTCH2	3025
SEC22B	1821
107985522	12
105378941	4
105378954	253
LOC101929788	0
NBPF8	973
107985523	11
PFN1P2	31
PDE4DIPP2	642
LOC107985524	36
NOTCH2NLR	11
NBPF26	721
RNVU1-19	4
LINC00623	582
LOC100996720	70
RNVU1-4	2
TRN-GTT11-1	1
LOC105369199	2
PDE4DIPP4	9
H3P4	8
FCGR1B	248
LOC100996318	11
H2BP1	9
FAM72B	21
SRGAP2C	760
LOC107985193	18
LINC02798	7
EMBP1	5
LINC01691	2
LOC105371175	28
LOC107985200	12
LOC107985201	3
LOC105369140	5
PDE4DIPP3	28
H2BP2	20
FCGR1CP	156
H3-2	40
FAM72C	36
SRGAP2D	147
LOC105371206	52
LINC02802	21
105373467	1
NBPF15	1155
LOC105371211	0
LSP1P5	43
LOC105371216	49
SRGAP2B	642
LOC107985595	8
FAM72D	43
LOC101929805	17
LINC01145	297
LOC100996740	196
RNVU1-14	11
NBPF20	322
LOC105371312	38
NBPF25P	429
GPR89A	344
PDZK1	21
CD160	100
RNF115	1354
POLR3C	796
NUDT17	300
PIAS3	838
ANKRD35	414
LOC107985593	10
ITGA10	385
PEX11B	1030
GNRHR2	221
RBM8A	2894
LIX1L-AS1	424
LIX1L	1578
POLR3GL	1373
ANKRD34A	31
TXNIP	28456
HJV	0
RNVU1-6	5
LINC01719	5
NBPF10	1346
NOTCH2NLA	643
LOC105371254	18
NUDT4P2	284
SEC22B4P	191
PPIAL4H	2
LOC112268274	2
LOC100996756	133
LOC105371235	0
107985591	0
HYDIN2	88
NBPF12	976
LOC728989	11
105371231	0
PRKAB2	722
CHD1L	1090
PDIA3P1	489
FMO5	1596
LINC00624	2
BCL9	421
ACP6	461
GJA5	2986
GPR89B	350
PDZK1P1	14
LINC02804	58
PDE4DIPP1	11
NBPF11	718
LOC105371227	0
LOC101927468	22
LINC02806	0
LOC105371225	1
PDE4DIPP6	58
RNVU1-3	3
107985525	2
LINC01138	209
LOC105371224	108
NBPF14	1555
NOTCH2NLB	742
LOC105371223	12
NUDT4B	487
SEC22B3P	74
PDE4DIP	1562
LOC112268272	266
NBPF9	656
LOC101929790	0
LOC653513	144
SEC22B2P	92
NOTCH2NLC	577
NBPF19	1273
PPIAL4C	4
LINC00869	503
112268236	22
LOC644634	86
PDE4DIPP7	59
LOC105371406	10
FCGR1A	663
H2BC18	40
112268237	4
H3C13	2
H4C14	63
H3C14	6
H2AC18	478
H2BC20P	39
H2AC19	483
H3C15	6
112268238	193
H4C15	54
H2BC21	547
H2AC20	45
H2AC21	9
BOLA1	446
SV2A	148
