GeneID	RNA-seq_normal_lung40
RCAN3AS	7
RCAN3	416
NCMAP-DT	19
NCMAP	649
SRRM1	1429
CLIC4	3366
RUNX3	332
107984932	0
RUNX3-AS1	8
SYF2	2091
RSRP1	1872
LOC105376882	3
RHD	35
TMEM50A	1570
RHCE	1136
MACO1	765
LDLRAP1	1366
MAN1C1	764
SELENON	3583
MTFR1L	1054
LOC646471	55
AUNIP	126
PAQR7	468
STMN1	1623
MIR3917	65
PAFAH2	441
101928216	1
EXTL1	3
SLC30A2	14
TRIM63	63
PDIK1L	225
FAM110D	854
ZNF593	1018
CNKSR1	859
CATSPER4	9
ZPLD2P	32
CEP85	159
SH3BGRL3	6665
UBXN11	3720
CD52	5114
CRYBG2	19
ZNF683	63
DHDDS	477
DHDDS-AS1	23
HMGN2	8933
RPS6KA1	2519
LOC101928728	28
ARID1A	1157
PIGV	467
ZDHHC18	931
SFN	3322
GPN2	1171
GPATCH3	478
NUDC	4276
NR0B2	188
KDF1	391
TRNP1	712
TENT5B	2348
LOC101928391	7
SLC9A1	1788
WDTC1	1926
TMEM222	1337
ACTG1P20	11
SYTL1	1375
MAP3K6	2601
FCN3	1101
CD164L2	126
GPR3	85
WASF2	2331
LOC105376892	17
AHDC1	573
FGR	1896
LINC02574	1
IFI6	4869
FAM76A	516
STX12	2086
PPP1R8	781
THEMIS2	2365
RPA2	1249
SMPDL3B	572
XKR8	340
EYA3	443
PTAFR	1154
DNAJC8	3417
ATP5IF1	3050
SESN2	531
MED18	563
PHACTR4	907
RCC1	495
SNHG3	583
SNORA73A	3
SNORA73B	4
TRNAU1AP	615
SNHG12	674
SNORD99	13
SNORA61	59
SNORA44	49
SNORA16A	17
RAB42	37
TAF12	549
LINC01715	12
RNU11	1
GMEB1	344
YTHDF2	2131
OPRD1	3
EPB41	891
TMEM200B	420
SRSF4	2349
MECR	488
PTPRU	1138
LOC105378617	8
MATN1	7
MATN1-AS1	25
LAPTM5	17226
MIR4420	1
LOC105378620	44
LINC01778	0
SDC3	1446
PUM1	1078
SNORD103A	0
SNORD103B	0
LOC107984935	2
NKAIN1	7
SNRNP40	639
ZCCHC17	964
FABP3	950
SERINC2	950
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	0
LOC105378626	24
TINAGL1	2201
HCRTR1	196
PEF1	3117
PEF1-AS1	54
105378628	7
COL16A1	1787
LOC101929444	26
ADGRB2	32
SPOCD1	190
PTP4A2	4686
KHDRBS1	2715
TMEM39B	416
KPNA6	1402
TXLNA	1837
CCDC28B	99
TMEM234	361
IQCC	99
DCDC2B	102
EIF3I	3965
MTMR9LP	567
FAM167B	154
LCK	169
HDAC1	1890
MARCKSL1	736
LOC105378629	1
TSSK3	247
FAM229A	442
BSDC1	1530
ZBTB8B	1
ZBTB8A	398
LOC102723870	2
ZBTB8OS	811
RBBP4	1794
SYNC	920
KIAA1522	2526
YARS1	1712
S100PBP	530
FNDC5	35
HPCA	118
TMEM54	1863
LOC105378632	3
RNF19B	867
AK2	2644
AZIN2	90
112268224	0
TRIM62	92
ZNF362	765
A3GALT2	2
PHC2	4686
MIR3605	50
PHC2-AS1	0
ZSCAN20	70
CSMD2	13
105378640	0
LOC105378641	4
LOC105378642	1
GJB5	4
GJB4	0
GJB3	74
GJA4	487
SMIM12	1032
DLGAP3	60
GPR199P	72
TMEM35B	1094
ZMYM6	479
ZMYM1	197
LOC105378644	0
SFPQ	6934
ZMYM4	621
ZMYM4-AS1	9
KIAA0319L	2658
NCDN	506
TFAP2E	163
TFAP2E-AS1	18
PSMB2	2528
C1orf216	376
CLSPN	11
AGO4	662
AGO1	638
AGO3	598
TEKT2	298
ADPRS	1154
COL8A2	315
TRAPPC3	1733
MAP7D1	4268
THRAP3	2709
SH3D21	273
EVA1B	1531
STK40	2157
LSM10	887
OSCP1	385
MRPS15	1638
CSF3R	3852
GRIK3	0
LINC01137	109
ZC3H12A	770
MIR6732	0
MEAF6	1378
MIR5581	0
LOC105378649	12
SNIP1	403
DNALI1	925
GNL2	1348
RSPO1	134
C1orf109	185
CDCA8	11
EPHA10	32
MANEAL	122
YRDC	463
C1orf122	1558
MTF1	310
INPP5B	1461
LOC105378651	4
SF3A3	1775
FHL3	327
UTP11	792
POU3F1	8
MIR3659HG	3
LOC105378657	11
RRAGC	797
GJA9-MYCBP	351
MYCBP	341
LOC105378663	4
GJA9	6
RHBDL2	48
LOC105378662	21
AKIRIN1	1170
NDUFS5	4431
MACF1	6534
643314	24
105378950	1
BMP8A	223
OXCT2P1	39
PPIEL	350
PABPC4	2570
PABPC4-AS1	184
SNORA55	1
HEYL	617
NT5C1A	1
HPCAL4	14
PPIE	1648
BMP8B	184
OXCT2	34
LOC101929536	5
105378951	2
LINC02811	4
105378665	0
TRIT1	384
MYCL	170
MYCL-AS1	8
MFSD2A	8413
CAP1	2969
PPT1	7690
RLF	383
TMCO2	20
ZMPSTE24	958
COL9A2	444
107984945	9
SMAP2	2635
ZFP69B	29
ZFP69	50
LOC105378672	15
EXO5	113
ZNF684	74
RIMS3	131
LOC105378675	1
NFYC-AS1	36
NFYC	1267
KCNQ4	24
CITED4	899
CTPS1	382
SLFNL1-AS1	253
SLFNL1	241
SCMH1	749
FOXO6	71
FOXO6-AS1	22
LOC105378678	3
EDN2	63
HIVEP3	356
GUCA2B	5
GUCA2A	5
FOXJ3	827
RIMKLA	427
ZMYND12	94
CCDC30	240
PPCS	1441
PPIH	808
YBX1	15909
CLDN19	3
P3H1	642
C1orf50	289
TMEM269-DT	0
TMEM269	11
LOC107984946	7
SVBP	434
ERMAP	470
ZNF691	285
LOC339539	0
SLC2A1	118
SLC2A1-AS1	13
FAM183A	128
EBNA1BP2	1551
CFAP57	91
LOC105378685	5
TMEM125	7525
C1orf210	540
TIE1	1257
MPL	25
LOC105378687	38
CDC20	27
ELOVL1	2623
MIR6734	6
LOC112268225	11
MED8	963
MED8-AS1	133
SZT2	2232
SZT2-AS1	83
HYI	1666
PTPRF	4561
KDM4A	830
KDM4A-AS1	105
ST3GAL3	631
ARTN	17
LOC105378688	19
LOC101929609	15
IPO13	729
DPH2	366
ATP6V0B	4148
B4GALT2	715
CCDC24	423
SLC6A9	276
LOC107984948	18
KLF17	11
DMAP1	1508
ERI3	1441
ERI3-IT1	15
RNF220	1540
LOC107984950	244
TMEM53	514
ARMH1	154
LOC105378690	8
RNU5F-1	2
RNU5D-1	3
KIF2C	24
RPS8	43966
SNORD55	87
SNORD46	4
SNORD38A	34
SNORD38B	32
BEST4	30
PLK3	1011
DYNLT4	133
BTBD19	140
LOC107984952	121
PTCH2	55
EIF2B3	722
HECTD3	1107
UROD	2654
ZSWIM5	138
LOC105378691	10
LINC01144	10
HPDL	5
MUTYH	424
TOE1	373
TESK2	142
CCDC163	16
MMACHC	3282
PRDX1	7348
AKR1A1	3383
NASP	2691
CCDC17	184
GPBP1L1	2013
RPS15AP10	6
TMEM69	337
IPP	175
MAST2	895
P3R3URF-PIK3R3	444
PIK3R3	448
LOC101929626	0
TSPAN1	741
POMGNT1	1622
LURAP1	43
RAD54L	164
LRRC41	1181
UQCRH	4013
NSUN4	690
FAAH	1463
FAAHP1	40
LINC01398	2
DMBX1	0
MKNK1-AS1	91
MKNK1	1014
MOB3C	1007
ATPAF1	892
EFCAB14-AS1	4
EFCAB14	2363
LOC105378698	0
LOC105378699	1
CYP4B1	11175
CYP4Z2P	177
CYP4A11	4
CYP4X1	331
CYP4Z1	70
CYP4A22	9
LOC105378701	0
LINC00853	15
PDZK1IP1	1380
TAL1	464
STIL	10
CMPK1	3602
LINC01389	6
FOXE3	0
FOXD2-AS1	66
FOXD2	20
LINC01738	0
TRABD2B	36
LINC02794	1
SKINT1L	14
SLC5A9	467
SPATA6	280
AGBL4	4
BEND5	123
ELAVL4	7
DMRTA2	5
LOC105378714	0
FAF1	1048
FAF1-AS1	1
CDKN2C	418
LINC01562	1
RNF11	2135
TTC39A	1062
TTC39A-AS1	26
EPS15	1567
EPS15-AS1	5
CALR4P	5
OSBPL9	1987
NRDC	2349
105378721	206
MIR761	2
RAB3B	3
TXNDC12	2224
KTI12	132
BTF3L4	1089
ZFYVE9	864
CC2D1B	1492
ORC1	11
PRPF38A	961
TUT4	360
GPX7	169
SHISAL2A	24
COA7	277
ZYG11B	626
ZYG11A	1
ECHDC2	3746
SCP2	4355
PODN	2477
SLC1A7	162
CPT2	735
CZIB	1636
MAGOH	1240
LOC100507564	32
LRP8	85
LOC105378728	2
LOC105378726	0
LOC105378731	1
105378730	0
LINC02812	11
GLIS1	5
NDC1	331
YIPF1	730
DIO1	6
HSPB11	524
LRRC42	496
LDLRAD1	118
TMEM59	9409
TCEANC2	249
CDCP2	2
CYB5RL	139
MRPL37	1323
SSBP3	1516
SSBP3-AS1	20
ACOT11	104
FAM151A	39
MROH7-TTC4	377
MROH7	60
TTC4	331
PARS2	68
TTC22	258
LEXM	8
DHCR24	23813
DHCR24-DT	27
TMEM61	66
BSND	7
PCSK9	1135
USP24	1029
LOC100507634	4
LINC01767	13
PLPP3	2031
PRKAA2	110
FYB2	112
C8A	22
C8B	282
105378745	0
LOC112267900	6
DAB1	11
LOC107984960	10
OMA1	439
TACSTD2	6152
MYSM1	459
LOC112268263	7
LOC105378751	10
JUN	9234
LINC01135	5
LOC101926907	146
LINC02777	55
LINC01358	11
FGGY-DT	6
FGGY	905
LOC101926944	36
LOC105378758	1
HOOK1	317
CYP2J2	56
C1orf87	39
LINC01748	0
LOC101926964	8
LOC105378764	5
NFIA-AS2	14
NFIA	1271
NFIA-AS1	3
LOC107984964	0
MGC34796	4
TM2D1	971
PATJ	1458
LOC107984965	3
L1TD1	64
KANK4	102
USP1	593
DOCK7	405
ANGPTL3	3
ATG4C	358
LINC00466	2
FOXD3-AS1	1
FOXD3	0
ALG6	256
ITGB3BP	226
LOC102724319	0
EFCAB7	160
DLEU2L	0
PGM1	3470
ROR1	281
ROR1-AS1	9
LOC105378773	0
UBE2U	0
LOC107984966	9
CACHD1	437
RAVER2	943
JAK1	1794
LINC01359	1
MIR3671	15
AK4	82
DNAJC6	17
LOC102724416	5
LEPR	1518
LEPROT	2691
PDE4B	355
LOC105378776	66
SGIP1	275
DYNLT5	84
DNAI4	85
MIER1	727
SLC35D1	196
C1orf141	5
IL23R	1
IL12RB2	14
105378779	1
SERBP1	4657
GADD45A	1163
GNG12	1676
LOC105378781	2
GNG12-AS1	115
DIRAS3	183
WLS	1880
RPE65	0
DEPDC1	16
LRRC7	15
LRRC40	286
SRSF11	2830
ANKRD13C	446
HHLA3	126
HHLA3-AS1	0
CTH	84
PTGER3	78
ZRANB2-AS1	79
ZRANB2	2028
MIR186	0
ZRANB2-AS2	8
LOC105378795	6
NEGR1	270
LOC105378797	6
LOC105378798	2
LRRIQ3	12
FPGT-TNNI3K	18
FPGT	341
TNNI3K	12
105378805	1
ERICH3	37
ERICH3-AS1	2
CRYZ	967
TYW3	556
LHX8	0
SLC44A5	10
ACADM	900
DLSTP1	3
RABGGTB	1555
SNORD45C	0
SNORD45A	1
SNORD45B	2
MSH4	9
ST6GALNAC3	219
LOC105378807	8
ST6GALNAC5	837
PIGK	779
LOC105378808	2
AK5	3
ZZZ3	379
USP33	1011
MIGA1	375
NEXN-AS1	26
NEXN	1436
FUBP1	984
DNAJB4	617
GIPC2	189
LOC107984997	7
MGC27382	51
PTGFR	278
IFI44L	529
IFI44	1110
ADGRL4	755
LOC107984998	7
LOC105378810	0
LINC01781	0
ADGRL2	1206
LOC101927434	8
LINC01361	1
107985037	1
LOC105378816	1
LINC01725	2
LOC101927560	2
107985041	7
TTLL7	389
PRKACB	830
107985046	0
SAMD13	69
UOX	3
DNASE2B	107
RPF1	1149
GNG5	3598
SPATA1	174
CTBS	600
LOC105378819	33
LINC01461	0
SSX2IP	213
LOC102724892	0
LPAR3	35
MCOLN2	228
MCOLN3	231
DNAI3	24
SYDE2	275
C1orf52	625
BCL10	380
LOC646626	26
DDAH1	1558
107985054	0
CCN1	3860
LOC107985057	4
LOC112268231	0
ZNHIT6	396
COL24A1	29
LINC02795	15
LOC105378825	5
ODF2L	843
MIR7856	0
CLCA2	0
CLCA1	0
LOC105378827	0
CLCA4	3
CLCA4-AS1	31
CLCA3P	0
SH3GLB1	1960
SELENOF	4286
HS2ST1	641
LINC01140	339
LMO4	1598
LOC105378833	5
LOC105378839	12
PKN2-AS1	18
PKN2	844
GTF2B	1293
KYAT3	452
RBMXL1	421
GBP3	873
LOC105378841	13
GBP1	669
GBP2	2423
LOC112268267	149
LOC105378842	9
GBP7	15
GBP4	675
LOC107985076	2
GBP5	300
GBP6	13
GBP1P1	45
LOC105378844	6
LRRC8B	310
LRRC8C	415
LRRC8C-DT	23
LOC107985743	0
101927952	0
LOC107985744	1
LOC101927975	11
LRRC8D	350
GEMIN8P4	24
ZNF326	727
LOC105378849	0
LOC107985088	26
LINC02609	103
LINC02788	0
ZNF644	766
HFM1	35
CDC7	183
LOC102723436	8
TGFBR3	858
BRDT	1
EPHX4	5
SETSIP	2
BTBD8	0
23285	61
C1orf146	0
GLMN	194
RPAP2	341
GFI1	46
EVI5	492
RPL5	31868
DIPK1A	147
SNORD21	7
SNORA66	7
MTF2	330
TMED5	2039
CCDC18	118
LOC107985521	0
CCDC18-AS1	278
DR1	955
FNBP1L	1015
BCAR3	428
BCAR3-AS1	9
LOC102723480	8
723788	0
TRR-TCT1-1	2
DNTTIP2	1837
GCLM	264
ABCA4	18
LOC105378858	5
ARHGAP29	913
ARHGAP29-AS1	1
105378859	0
ABCD3	1393
F3	3551
LOC105378861	1
SLC44A3-AS1	72
105378860	1
SLC44A3	584
CNN3	3652
105378862	63
CNN3-DT	239
ALG14	299
LOC105378863	0
TLCD4	504
TLCD4-RWDD3	43
LOC101928118	20
RWDD3	390
PTBP2	487
DPYD	1097
DPYD-AS1	11
LOC105378867	0
MIR137HG	0
SNX7	497
PLPPR5	0
PLPPR4	28
LINC01708	1
PALMD	564
FRRS1	226
AGL	381
SLC35A3	751
MFSD14A	595
SASS6	416
TRMT13	238
LRRC39	34
DBT	521
RTCA-AS1	11
RTCA	608
CDC14A	165
LOC105379827	2
GPR88	0
VCAM1	228
EXTL2	397
SLC30A7	250
DPH5	740
LOC102606465	144
LOC101928334	8
LOC101928370	28
S1PR1	1132
COL11A1	0
LOC101928436	2
RNPC3	189
AMY2B	878
ACTG1P4	11
AMY2A	74
AMY1A	186
AMY1B	93
LOC105378878	0
AMY1C	166
LOC100129138	0
PRMT6	176
NTNG1	222
VAV3	110
LINC02785	18
SLC25A24	984
NBPF4	0
NBPF6	0
FAM102B	508
HENMT1	198
LOC105378890	6
PRPF38B	1207
STXBP3	927
LOC105378891	6
AKNAD1	17
GPSM2	457
CLCC1	639
WDR47	217
TAF13	185
TMEM167B-DT	0
TMEM167B	1424
SCARNA2	57
C1orf194	68
ELAPOR1	583
SARS1	4692
CELSR2	284
PSRC1	208
MYBPHL	87
SORT1	3884
PSMA5	2101
SYPL2	33
ATXN7L2	166
CYB561D1	392
AMIGO1	372
GNAI3	1436
GNAT2	8
AMPD2	775
GSTM4	437
GSTM2	1032
GSTM1	330
GSTM5	772
GSTM3	1080
EPS8L3	2
CSF1	927
AHCYL1	2105
STRIP1	768
ALX3	50
UBL4B	1
SLC6A17	5
LINC02586	8
KCNC4	186
RBM15-AS1	17
RBM15	217
SLC16A4	491
LAMTOR5	2722
LAMTOR5-AS1	1
PROK1	0
CYMP	3
CYMP-AS1	5
KCNA10	0
KCNA2	7
LOC107985174	8
KCNA3	274
LOC105378901	0
CD53	2593
LRIF1	210
DRAM2	1008
CEPT1	935
DENND2D	774
107985180	2
CHI3L2	887
CHIAP2	414
CHIA	224
PIFO	407
OVGP1	81
WDR77	645
ATP5PB	3199
C1orf162	2709
TMIGD3	140
ADORA3	153
RAP1A	3138
LINC01160	32
LOC107985184	15
INKA2	390
INKA2-AS1	7
LOC101928718	8
DDX20	311
KCND3	122
LINC01750	10
LINC02884	71
CTTNBP2NL	462
WNT2B	186
ST7L	245
CAPZA1	2199
MOV10	3096
RHOC	3001
PPM1J	37
TAFA3	0
LINC01356	2
LINC01357	1
SLC16A1	228
AKR7A2P1	0
SLC16A1-AS1	18
LOC107985189	5
LRIG2-DT	3
LRIG2	460
LOC643441	96
MAGI3	826
PHTF1	369
RSBN1	457
AP4B1-AS1	70
PTPN22	154
BCL2L15	31
AP4B1	418
DCLRE1B	180
HIPK1-AS1	15
HIPK1	1009
OLFML3	1143
SYT6	0
TRIM33	539
BCAS2	827
LOC105378914	3
DENND2C	151
AMPD1	116
NRAS	861
CSDE1	10887
SIKE1	413
TSHB	1
TSPAN2	155
LINC01765	24
NGF	51
112268287	0
VANGL1	230
CASQ2	75
NHLH2	247
LINC01649	8
LOC101928977	1
SLC22A15	273
MAB21L3	0
LINC01779	2
ATP1A1	23584
ATP1A1-AS1	5243
LINC01762	3
LOC112268235	75
CD58	559
LOC105378925	5
IGSF3	899
LOC105378924	1
CD2	833
PTGFRN	456
CD101	829
LOC101929099	78
TTF2	128
TRIM45	124
VTCN1	6
MAN1A2	685
TENT5C	1070
LOC105378929	0
GDAP2	288
WDR3	326
SPAG17	75
TBX15	17
LOC105378933	0
WARS2	255
WARS2-IT1	10
WARS2-AS1	269
LOC107985192	15
HSD3B2	0
LOC105378935	12
HSD3BP4	1
LINC00622	17
ZNF697	92
PHGDH	711
105378936	0
HMGCS2	918
REG4	0
NOTCH2	1295
SEC22B	1541
107985522	30
105378941	2
105378954	334
LOC101929788	0
NBPF8	567
107985523	3
PFN1P2	16
PDE4DIPP2	171
LOC107985524	17
NOTCH2NLR	45
NBPF26	347
RNVU1-19	15
LINC00623	394
LOC100996720	114
RNVU1-4	7
TRN-GTT11-1	2
LOC105369199	3
PDE4DIPP4	0
H3P4	4
FCGR1B	115
LOC100996318	9
H2BP1	3
FAM72B	24
SRGAP2C	307
LOC107985193	2
LINC02798	2
EMBP1	10
LINC01691	3
LOC105371175	37
LOC107985200	36
LOC107985201	5
LOC105369140	0
PDE4DIPP3	12
H2BP2	8
FCGR1CP	43
H3-2	33
FAM72C	29
SRGAP2D	78
LOC105371206	90
LINC02802	26
105373467	4
NBPF15	375
LOC105371211	0
LSP1P5	27
LOC105371216	71
SRGAP2B	226
LOC107985595	3
FAM72D	36
LOC101929805	2
LINC01145	148
LOC100996740	163
RNVU1-14	1
NBPF20	174
LOC105371312	10
NBPF25P	194
GPR89A	356
PDZK1	9
CD160	48
RNF115	1293
POLR3C	734
NUDT17	219
PIAS3	422
ANKRD35	229
LOC107985593	9
ITGA10	353
PEX11B	701
GNRHR2	143
RBM8A	2680
LIX1L-AS1	402
LIX1L	736
POLR3GL	1242
ANKRD34A	15
TXNIP	31732
HJV	2
RNVU1-6	0
LINC01719	0
NBPF10	594
NOTCH2NLA	436
LOC105371254	8
NUDT4P2	253
SEC22B4P	233
PPIAL4H	11
LOC112268274	1
LOC100996756	50
LOC105371235	0
107985591	0
HYDIN2	7
NBPF12	370
LOC728989	5
105371231	0
PRKAB2	377
CHD1L	864
PDIA3P1	437
FMO5	4469
LINC00624	0
BCL9	168
ACP6	460
GJA5	522
GPR89B	322
PDZK1P1	7
LINC02804	26
PDE4DIPP1	11
NBPF11	311
LOC105371227	4
LOC101927468	2
LINC02806	0
LOC105371225	0
PDE4DIPP6	26
RNVU1-3	0
107985525	0
LINC01138	139
LOC105371224	136
NBPF14	759
NOTCH2NLB	386
LOC105371223	6
NUDT4B	457
SEC22B3P	65
PDE4DIP	1097
LOC112268272	184
NBPF9	263
LOC101929790	0
LOC653513	225
SEC22B2P	107
NOTCH2NLC	305
NBPF19	536
PPIAL4C	10
LINC00869	302
112268236	8
LOC644634	44
PDE4DIPP7	18
LOC105371406	16
FCGR1A	511
H2BC18	19
112268237	3
H3C13	5
H4C14	26
H3C14	1
H2AC18	371
H2BC20P	5
H2AC19	367
H3C15	1
112268238	68
H4C15	15
H2BC21	266
H2AC20	29
H2AC21	5
BOLA1	464
SV2A	52
SF3B4	1254
MTMR11	322
OTUD7B	835
105371427	7
VPS45	850
PLEKHO1	1570
LOC105371433	8
ANP32E	908
CA14	1165
APH1A	3399
C1orf54	723
