GeneID	RNA-seq_LADC47
CENPS-CORT	144
CENPS	144
CORT	9
DFFA	1256
PEX14	521
CASZ1	395
LOC105376733	0
C1orf127	16
TARDBP	5167
MASP2	88
SRM	1065
EXOSC10	2165
EXOSC10-AS1	110
MTOR	2175
MTOR-AS1	53
ANGPTL7	7
UBIAD1	474
LOC105376739	0
LOC105376740	0
DISP3	28
112268221	4
FBXO2	37
FBXO44	427
FBXO6	321
MAD2L2	521
DRAXIN	33
AGTRAP	1171
C1orf167	208
MTHFR	672
CLCN6	692
NPPA-AS1	113
NPPA	13
KIAA2013	1754
PLOD1	4357
MFN2	2823
MIIP	845
MIR6729	6
TNFRSF8	97
MIR7846	0
TNFRSF1B	2629
107984917	1
VPS13D	2024
SNORA59A	13
LINC02766	13
DHRS3	1569
MIR6730	5
AADACL4	0
C1orf158	0
LRRC38	0
PDPN	2063
PRDM2	2207
KAZN	984
LOC107985467	0
LOC105376759	2
LOC107985469	2
TMEM51-AS1	237
TMEM51	1506
TMEM51-AS2	3
FHAD1	227
FHAD1-AS1	37
LOC101927441	20
EFHD2	2686
CTRC	4
CELA2A	2
CELA2B	16
CASP9	482
DNAJC16	639
AGMAT	60
DDI2	1806
RSC1A1	259
PLEKHM2	2349
SLC25A34	59
SLC25A34-AS1	2
TMEM82	0
FBLIM1	3113
UQCRHL	41
FLJ37453	122
SPEN	2969
ZBTB17	959
SRARP	0
HSPB7	211
CLCNKA	10
CLCNKB	9
FAM131C	2
EPHA2	1142
LOC101927479	27
ARHGEF19	840
ANO7L1	37
CPLANE2	73
FBXO42	809
SZRD1	2758
SPATA21	1455
NECAP2	2474
LINC01772	34
CROCCP3	160
RNU1-1	2
LINC01783	2
NBPF1	745
105376794	407
CROCCP2	262
MST1P2	45
LOC107985736	11
RNU1-3	1
ESPNP	5
MST1L	48
LOC112267871	7
LOC105376805	90
CROCC	868
MFAP2	1245
LOC105376806	543
ATP13A2	1408
SDHB	1602
PADI2	473
LINC02783	7
PADI1	525
PADI3	223
PADI4	19
PADI6	0
RCC2	5796
ARHGEF10L	2035
ACTL8	0
IGSF21	368
KLHDC7A	63
PAX7	0
ALDH4A1	357
IFFO2	712
UBR4	6126
EMC1-AS1	132
EMC1	1920
MRTO4	864
AKR7L	13
AKR7A3	18
LOC100506730	69
AKR7A2	1014
SLC66A1	575
CAPZB	6930
MICOS10	696
MICOS10-NBL1	5013
RPS14P3	43
NBL1	4706
HTR6	2
TMCO4	661
RNF186	1
OTUD3	416
PLA2G2A	469
PLA2G5	81
PLA2G2D	98
PLA2G2F	4
PLA2G2C	4
UBXN10	204
101928017	10
LOC105376825	5
VWA5B1	24
LINC01141	4
CAMK2N1	318
MUL1	690
FAM43B	50
CDA	328
PINK1	917
MIR6084	33
PINK1-AS	993
DDOST	6968
KIF17	106
SH2D5	6
112268222	1463
HP1BP3	6285
EIF4G3	2953
LOC105376830	5
LOC105376829	4
ECE1	4815
ECE1-AS1	23
NBPF3	180
ALPL	1208
LINC02596	0
RAP1GAP	290
USP48	2214
LDLRAD2	2662
HSPG2	20642
LINC01635	11
LINC00339	230
CDC42-AS1	10
CDC42	9968
WNT4	50
LOC105376845	5
LOC105376850	7
LOC107985377	1
ZBTB40	1169
EPHA8	3
C1QA	11386
C1QC	14288
C1QB	16006
EPHB2	2432
MIR4253	89
KDM1A	2510
LUZP1	1834
HTR1D	154
LINC01355	219
HNRNPR	4549
ZNF436	1051
ZNF436-AS1	113
TCEA3	609
ASAP3	820
E2F2	77
LOC101928163	3
LOC105376859	6
ID3	1614
MDS2	10
RPL11	14034
ELOA	1765
ELOA-AS1	173
PITHD1	939
LOC105376860	369
LYPLA2	2036
GALE	795
HMGCL	759
LOC105376861	4
FUCA1	2063
CNR2	49
PNRC2	4173
SRSF10	4159
LOC105376863	0
LOC107984931	6
MYOM3	102
IL22RA1	55
IFNLR1	377
LINC02800	1
GRHL3-AS1	6
GRHL3	87
STPG1	185
NIPAL3	719
RCAN3AS	4
RCAN3	1041
NCMAP-DT	87
NCMAP	123
SRRM1	3024
CLIC4	11622
RUNX3	630
107984932	8
RUNX3-AS1	29
SYF2	1457
RSRP1	3154
LOC105376882	1
RHD	39
TMEM50A	2487
RHCE	1355
MACO1	1057
LDLRAP1	1488
MAN1C1	724
SELENON	5220
MTFR1L	733
LOC646471	204
AUNIP	237
PAQR7	449
STMN1	6033
MIR3917	603
PAFAH2	513
101928216	3
EXTL1	9
SLC30A2	3
TRIM63	3
PDIK1L	480
FAM110D	82
ZNF593	319
CNKSR1	638
CATSPER4	0
ZPLD2P	2
CEP85	728
SH3BGRL3	4910
UBXN11	1567
CD52	730
CRYBG2	335
ZNF683	23
DHDDS	805
DHDDS-AS1	23
HMGN2	8663
RPS6KA1	1589
LOC101928728	15
ARID1A	2893
PIGV	315
ZDHHC18	1673
SFN	2636
GPN2	729
GPATCH3	323
NUDC	2755
NR0B2	4
KDF1	257
TRNP1	79
TENT5B	29
LOC101928391	3
SLC9A1	1572
WDTC1	1639
TMEM222	826
ACTG1P20	48
SYTL1	1201
MAP3K6	1176
FCN3	93
CD164L2	15
GPR3	59
WASF2	4799
LOC105376892	6
AHDC1	1455
FGR	1258
LINC02574	0
IFI6	6925
FAM76A	285
STX12	2255
PPP1R8	1304
THEMIS2	2133
RPA2	1347
SMPDL3B	916
XKR8	321
EYA3	826
PTAFR	2305
DNAJC8	2813
ATP5IF1	1022
SESN2	608
MED18	226
PHACTR4	1803
RCC1	2769
SNHG3	461
SNORA73A	16
SNORA73B	15
TRNAU1AP	672
SNHG12	628
SNORD99	27
SNORA61	64
SNORA44	27
SNORA16A	28
RAB42	206
TAF12	706
LINC01715	10
RNU11	1
GMEB1	489
YTHDF2	2253
OPRD1	9
EPB41	1958
TMEM200B	337
SRSF4	2800
MECR	418
PTPRU	811
LOC105378617	3
MATN1	20
MATN1-AS1	46
LAPTM5	23250
MIR4420	7
LOC105378620	57
LINC01778	9
SDC3	3586
PUM1	3410
SNORD103A	16
SNORD103B	12
LOC107984935	0
NKAIN1	4
SNRNP40	1057
ZCCHC17	934
FABP3	252
SERINC2	3638
LOC105378625	9
LOC105379772	22
LDC1P	19
LINC01226	48
LOC105378626	79
TINAGL1	1939
HCRTR1	202
PEF1	1411
PEF1-AS1	101
105378628	4
COL16A1	5240
LOC101929444	103
ADGRB2	205
SPOCD1	701
PTP4A2	6676
KHDRBS1	4995
TMEM39B	570
KPNA6	2400
TXLNA	2560
CCDC28B	102
TMEM234	297
IQCC	109
DCDC2B	42
EIF3I	3485
MTMR9LP	400
FAM167B	123
LCK	773
HDAC1	4039
MARCKSL1	4879
LOC105378629	3
TSSK3	132
FAM229A	24
BSDC1	2005
ZBTB8B	4
ZBTB8A	295
LOC102723870	3
ZBTB8OS	500
RBBP4	4462
SYNC	1319
KIAA1522	4065
YARS1	2804
S100PBP	928
FNDC5	50
HPCA	15
TMEM54	810
LOC105378632	3
RNF19B	1075
AK2	3241
AZIN2	223
112268224	4
TRIM62	251
ZNF362	984
A3GALT2	5
PHC2	4309
MIR3605	179
PHC2-AS1	3
ZSCAN20	200
CSMD2	252
105378640	0
LOC105378641	0
LOC105378642	2
GJB5	99
GJB4	30
GJB3	725
GJA4	458
SMIM12	687
DLGAP3	43
GPR199P	65
TMEM35B	868
ZMYM6	705
ZMYM1	479
LOC105378644	0
SFPQ	9304
ZMYM4	1707
ZMYM4-AS1	50
KIAA0319L	2373
NCDN	1043
TFAP2E	61
TFAP2E-AS1	33
PSMB2	3346
C1orf216	469
CLSPN	596
AGO4	1200
AGO1	1315
AGO3	1197
TEKT2	16
ADPRS	744
COL8A2	1620
TRAPPC3	1448
MAP7D1	3519
THRAP3	4380
SH3D21	302
EVA1B	387
STK40	1517
LSM10	632
OSCP1	157
MRPS15	1597
CSF3R	1661
GRIK3	5
LINC01137	116
ZC3H12A	1204
MIR6732	17
MEAF6	1950
MIR5581	7
LOC105378649	47
SNIP1	515
DNALI1	259
GNL2	1654
RSPO1	30
C1orf109	516
CDCA8	509
EPHA10	244
MANEAL	199
YRDC	384
C1orf122	490
MTF1	771
INPP5B	608
LOC105378651	19
SF3A3	2249
FHL3	689
UTP11	909
POU3F1	5
MIR3659HG	0
LOC105378657	0
RRAGC	1080
GJA9-MYCBP	475
MYCBP	462
LOC105378663	5
GJA9	12
RHBDL2	240
LOC105378662	35
AKIRIN1	2124
NDUFS5	1520
MACF1	10142
643314	428
105378950	1
BMP8A	436
OXCT2P1	27
PPIEL	174
PABPC4	3320
PABPC4-AS1	658
SNORA55	21
HEYL	652
NT5C1A	2
HPCAL4	24
PPIE	1171
BMP8B	220
OXCT2	28
LOC101929536	0
105378951	32
LINC02811	9
105378665	6
TRIT1	630
MYCL	182
MYCL-AS1	12
MFSD2A	471
CAP1	10514
PPT1	11116
RLF	947
TMCO2	2
ZMPSTE24	2490
COL9A2	1096
107984945	17
SMAP2	3018
ZFP69B	190
ZFP69	160
LOC105378672	14
EXO5	299
ZNF684	86
RIMS3	190
LOC105378675	5
NFYC-AS1	174
NFYC	1214
KCNQ4	33
CITED4	40
CTPS1	1407
SLFNL1-AS1	134
SLFNL1	29
SCMH1	853
FOXO6	127
FOXO6-AS1	3
LOC105378678	6
EDN2	115
HIVEP3	378
GUCA2B	0
GUCA2A	0
FOXJ3	1727
RIMKLA	103
ZMYND12	36
CCDC30	317
PPCS	1131
PPIH	559
YBX1	13035
CLDN19	3
P3H1	1416
C1orf50	276
TMEM269-DT	6
TMEM269	8
LOC107984946	1
SVBP	266
ERMAP	544
ZNF691	240
LOC339539	0
SLC2A1	5870
SLC2A1-AS1	14
FAM183A	16
EBNA1BP2	1392
CFAP57	33
LOC105378685	3
TMEM125	477
C1orf210	129
TIE1	1015
MPL	14
LOC105378687	10
CDC20	1028
ELOVL1	2045
MIR6734	10
LOC112268225	8
MED8	958
MED8-AS1	171
SZT2	1592
SZT2-AS1	84
HYI	330
PTPRF	9098
KDM4A	1336
KDM4A-AS1	181
ST3GAL3	245
ARTN	29
LOC105378688	17
LOC101929609	85
IPO13	867
DPH2	789
ATP6V0B	3008
B4GALT2	1017
CCDC24	183
SLC6A9	295
LOC107984948	0
KLF17	27
DMAP1	748
ERI3	1004
ERI3-IT1	50
RNF220	1249
LOC107984950	376
TMEM53	249
ARMH1	86
LOC105378690	23
RNU5F-1	1
RNU5D-1	0
KIF2C	969
RPS8	20799
SNORD55	10
SNORD46	6
SNORD38A	20
SNORD38B	16
BEST4	13
PLK3	755
DYNLT4	172
BTBD19	405
LOC107984952	49
PTCH2	80
EIF2B3	493
HECTD3	1099
UROD	1210
ZSWIM5	131
LOC105378691	9
LINC01144	6
HPDL	48
MUTYH	324
TOE1	251
TESK2	190
CCDC163	40
MMACHC	1526
PRDX1	6849
AKR1A1	2644
NASP	3824
CCDC17	58
GPBP1L1	3301
RPS15AP10	19
TMEM69	653
IPP	270
MAST2	2025
P3R3URF-PIK3R3	849
PIK3R3	1026
LOC101929626	2
TSPAN1	1678
POMGNT1	1338
LURAP1	30
RAD54L	273
LRRC41	1860
UQCRH	2408
NSUN4	696
FAAH	120
FAAHP1	7
LINC01398	1
DMBX1	1
MKNK1-AS1	253
MKNK1	1810
MOB3C	808
ATPAF1	688
EFCAB14-AS1	165
EFCAB14	3948
LOC105378698	51
LOC105378699	1
CYP4B1	88
CYP4Z2P	2
CYP4A11	0
CYP4X1	160
CYP4Z1	2
CYP4A22	2
LOC105378701	9
LINC00853	5
PDZK1IP1	1391
TAL1	109
STIL	631
CMPK1	5799
LINC01389	6
FOXE3	0
FOXD2-AS1	113
FOXD2	11
LINC01738	0
TRABD2B	146
LINC02794	8
SKINT1L	1
SLC5A9	34
SPATA6	178
AGBL4	1
BEND5	57
ELAVL4	14
DMRTA2	71
LOC105378714	3
FAF1	1155
FAF1-AS1	13
CDKN2C	449
LINC01562	3
RNF11	2376
TTC39A	407
TTC39A-AS1	2
EPS15	3092
EPS15-AS1	9
CALR4P	2
OSBPL9	3379
NRDC	4887
105378721	426
MIR761	24
RAB3B	440
TXNDC12	2967
KTI12	178
BTF3L4	2390
ZFYVE9	605
CC2D1B	1726
ORC1	244
PRPF38A	1606
TUT4	1072
GPX7	404
SHISAL2A	68
COA7	575
ZYG11B	1068
ZYG11A	54
ECHDC2	1243
SCP2	4025
PODN	2447
SLC1A7	84
CPT2	491
CZIB	918
MAGOH	703
LOC100507564	31
LRP8	965
LOC105378728	33
LOC105378726	41
LOC105378731	4
105378730	5
LINC02812	52
GLIS1	30
NDC1	1405
YIPF1	946
DIO1	11
HSPB11	749
LRRC42	1021
LDLRAD1	15
TMEM59	7981
TCEANC2	525
CDCP2	3
CYB5RL	263
MRPL37	2209
SSBP3	1762
SSBP3-AS1	29
ACOT11	367
FAM151A	110
MROH7-TTC4	356
MROH7	25
TTC4	333
PARS2	159
TTC22	250
LEXM	5
DHCR24	7366
DHCR24-DT	13
TMEM61	0
BSND	0
PCSK9	296
USP24	2534
LOC100507634	12
LINC01767	8
PLPP3	2595
PRKAA2	312
FYB2	4
C8A	2
C8B	11
105378745	0
LOC112267900	12
DAB1	56
LOC107984960	3
OMA1	638
TACSTD2	14886
MYSM1	1840
LOC112268263	6
LOC105378751	27
JUN	7475
LINC01135	4
LOC101926907	34
LINC02777	22
LINC01358	11
FGGY-DT	20
FGGY	153
LOC101926944	9
LOC105378758	4
HOOK1	1247
CYP2J2	144
C1orf87	1
LINC01748	4
LOC101926964	3
LOC105378764	0
NFIA-AS2	4
NFIA	1079
NFIA-AS1	0
LOC107984964	0
MGC34796	1
TM2D1	895
PATJ	1292
LOC107984965	2
L1TD1	23
KANK4	34
USP1	2751
DOCK7	1321
ANGPTL3	7
ATG4C	691
LINC00466	0
FOXD3-AS1	5
FOXD3	1
ALG6	572
ITGB3BP	545
LOC102724319	4
EFCAB7	281
DLEU2L	21
PGM1	2244
ROR1	305
ROR1-AS1	36
LOC105378773	0
UBE2U	0
LOC107984966	2
CACHD1	651
RAVER2	856
JAK1	6411
LINC01359	8
MIR3671	6
AK4	1118
DNAJC6	118
LOC102724416	3
LEPR	1227
LEPROT	4373
PDE4B	1238
LOC105378776	3
SGIP1	438
DYNLT5	87
DNAI4	176
MIER1	1626
SLC35D1	827
C1orf141	1
IL23R	6
IL12RB2	133
105378779	5
SERBP1	13939
GADD45A	1554
GNG12	5854
LOC105378781	5
GNG12-AS1	81
DIRAS3	69
WLS	3181
RPE65	6
DEPDC1	701
LRRC7	6
LRRC40	934
SRSF11	8166
ANKRD13C	1257
HHLA3	312
HHLA3-AS1	9
CTH	269
PTGER3	76
ZRANB2-AS1	311
ZRANB2	2761
MIR186	25
ZRANB2-AS2	3
LOC105378795	1
NEGR1	171
LOC105378797	1
LOC105378798	4
LRRIQ3	11
FPGT-TNNI3K	70
FPGT	555
TNNI3K	5
105378805	0
ERICH3	7
ERICH3-AS1	1
CRYZ	984
TYW3	581
LHX8	1
SLC44A5	105
ACADM	1848
DLSTP1	49
RABGGTB	1797
SNORD45C	44
SNORD45A	27
SNORD45B	45
MSH4	7
ST6GALNAC3	83
LOC105378807	0
ST6GALNAC5	432
PIGK	1622
LOC105378808	8
AK5	9
ZZZ3	1478
USP33	2674
MIGA1	1133
NEXN-AS1	68
NEXN	1998
FUBP1	4238
DNAJB4	1728
GIPC2	303
LOC107984997	6
MGC27382	14
PTGFR	164
IFI44L	2081
IFI44	3189
ADGRL4	1280
LOC107984998	14
LOC105378810	10
LINC01781	38
ADGRL2	1197
LOC101927434	0
LINC01361	1
107985037	0
LOC105378816	0
LINC01725	1
LOC101927560	2
107985041	5
TTLL7	137
PRKACB	1451
107985046	4
SAMD13	45
UOX	7
DNASE2B	10
RPF1	1120
GNG5	3509
SPATA1	158
CTBS	1061
LOC105378819	15
LINC01461	2
SSX2IP	711
LOC102724892	1
LPAR3	164
MCOLN2	272
MCOLN3	169
DNAI3	11
SYDE2	192
C1orf52	1200
BCL10	1153
LOC646626	123
DDAH1	2152
107985054	22
CCN1	6682
LOC107985057	17
LOC112268231	7
ZNHIT6	1732
COL24A1	288
LINC02795	5
LOC105378825	7
ODF2L	2873
MIR7856	7
CLCA2	13
CLCA1	0
LOC105378827	1
CLCA4	0
CLCA4-AS1	25
CLCA3P	3
SH3GLB1	4207
SELENOF	7139
HS2ST1	2099
LINC01140	173
LMO4	1752
LOC105378833	5
LOC105378839	0
PKN2-AS1	3
PKN2	2973
GTF2B	800
KYAT3	770
RBMXL1	588
GBP3	1691
LOC105378841	40
GBP1	1964
GBP2	2507
LOC112268267	771
LOC105378842	6
GBP7	5
GBP4	957
LOC107985076	8
GBP5	872
GBP6	245
GBP1P1	55
LOC105378844	5
LRRC8B	1393
LRRC8C	1258
LRRC8C-DT	11
LOC107985743	7
101927952	21
LOC107985744	5
LOC101927975	5
LRRC8D	1387
GEMIN8P4	45
ZNF326	1548
LOC105378849	0
LOC107985088	3
LINC02609	50
LINC02788	5
ZNF644	2290
HFM1	17
CDC7	709
LOC102723436	17
TGFBR3	706
BRDT	0
EPHX4	244
SETSIP	8
BTBD8	38
23285	229
C1orf146	4
GLMN	420
RPAP2	781
GFI1	153
EVI5	850
RPL5	18851
DIPK1A	726
SNORD21	17
SNORA66	23
MTF2	1220
TMED5	3907
CCDC18	550
LOC107985521	7
CCDC18-AS1	502
DR1	2435
FNBP1L	3831
BCAR3	575
BCAR3-AS1	59
LOC102723480	15
723788	3
TRR-TCT1-1	4
DNTTIP2	2244
GCLM	1654
ABCA4	211
LOC105378858	6
ARHGAP29	2693
ARHGAP29-AS1	1
105378859	3
ABCD3	2206
F3	1903
LOC105378861	9
SLC44A3-AS1	248
105378860	8
SLC44A3	859
CNN3	6424
105378862	14
CNN3-DT	79
ALG14	258
LOC105378863	1
TLCD4	153
TLCD4-RWDD3	130
LOC101928118	6
RWDD3	285
PTBP2	1016
DPYD	2064
DPYD-AS1	103
LOC105378867	9
MIR137HG	4
SNX7	1049
PLPPR5	5
PLPPR4	148
LINC01708	1
PALMD	537
FRRS1	352
AGL	1038
SLC35A3	1396
MFSD14A	1480
SASS6	662
TRMT13	963
LRRC39	166
DBT	833
RTCA-AS1	10
RTCA	1517
CDC14A	353
LOC105379827	10
GPR88	25
VCAM1	2738
EXTL2	961
SLC30A7	1185
DPH5	1291
LOC102606465	106
LOC101928334	28
LOC101928370	38
S1PR1	1391
COL11A1	5110
LOC101928436	2
RNPC3	553
AMY2B	413
ACTG1P4	20
AMY2A	14
AMY1A	108
AMY1B	72
LOC105378878	1
AMY1C	105
LOC100129138	0
PRMT6	581
NTNG1	13
VAV3	401
LINC02785	36
SLC25A24	3213
NBPF4	4
NBPF6	6
FAM102B	1275
HENMT1	361
LOC105378890	6
PRPF38B	2811
STXBP3	1834
LOC105378891	1
AKNAD1	1
GPSM2	1617
CLCC1	1117
WDR47	481
TAF13	678
TMEM167B-DT	4
TMEM167B	1755
SCARNA2	3
C1orf194	4
ELAPOR1	116
SARS1	3070
CELSR2	783
PSRC1	316
MYBPHL	34
SORT1	4788
PSMA5	3238
SYPL2	22
ATXN7L2	251
CYB561D1	550
AMIGO1	111
GNAI3	4088
GNAT2	12
AMPD2	1566
GSTM4	285
GSTM2	330
GSTM1	28
GSTM5	68
GSTM3	468
EPS8L3	3
CSF1	2071
AHCYL1	4657
STRIP1	1006
ALX3	111
UBL4B	2
SLC6A17	35
LINC02586	4
KCNC4	282
RBM15-AS1	20
RBM15	441
SLC16A4	254
LAMTOR5	1272
LAMTOR5-AS1	6
PROK1	0
CYMP	2
CYMP-AS1	2
KCNA10	0
KCNA2	33
LOC107985174	10
KCNA3	689
LOC105378901	5
CD53	4985
LRIF1	683
DRAM2	1912
CEPT1	1300
DENND2D	1317
107985180	4
CHI3L2	499
CHIAP2	19
CHIA	120
PIFO	110
OVGP1	80
WDR77	1287
ATP5PB	3544
C1orf162	1228
TMIGD3	418
ADORA3	290
RAP1A	3252
LINC01160	14
LOC107985184	53
INKA2	352
INKA2-AS1	11
LOC101928718	12
DDX20	622
KCND3	331
LINC01750	21
LINC02884	29
CTTNBP2NL	1789
WNT2B	190
ST7L	653
CAPZA1	7551
MOV10	4021
RHOC	3804
PPM1J	42
TAFA3	8
LINC01356	10
LINC01357	5
SLC16A1	918
AKR7A2P1	5
SLC16A1-AS1	33
LOC107985189	5
LRIG2-DT	9
LRIG2	611
LOC643441	4
MAGI3	508
PHTF1	917
RSBN1	875
AP4B1-AS1	213
PTPN22	851
BCL2L15	330
AP4B1	522
DCLRE1B	587
HIPK1-AS1	4
HIPK1	3087
OLFML3	1110
SYT6	1
TRIM33	2124
BCAS2	1256
LOC105378914	1
DENND2C	104
AMPD1	66
NRAS	2042
CSDE1	23371
SIKE1	1631
TSHB	5
TSPAN2	506
LINC01765	0
NGF	135
112268287	0
VANGL1	1392
CASQ2	65
NHLH2	0
LINC01649	1
LOC101928977	1
SLC22A15	216
MAB21L3	18
LINC01779	1
ATP1A1	11580
ATP1A1-AS1	2845
LINC01762	4
LOC112268235	140
CD58	766
LOC105378925	10
IGSF3	2212
LOC105378924	16
CD2	619
PTGFRN	3344
CD101	1121
LOC101929099	23
TTF2	655
TRIM45	416
VTCN1	507
MAN1A2	2692
TENT5C	1530
LOC105378929	5
GDAP2	902
WDR3	1306
SPAG17	176
TBX15	87
LOC105378933	1
WARS2	412
WARS2-IT1	1
WARS2-AS1	158
LOC107985192	4
HSD3B2	13
LOC105378935	0
HSD3BP4	14
LINC00622	14
ZNF697	334
PHGDH	1552
105378936	45
HMGCS2	20
REG4	0
NOTCH2	5578
SEC22B	3875
107985522	27
105378941	3
105378954	197
LOC101929788	1
NBPF8	1109
107985523	27
PFN1P2	41
PDE4DIPP2	767
LOC107985524	60
NOTCH2NLR	66
NBPF26	869
RNVU1-19	1
LINC00623	286
LOC100996720	68
RNVU1-4	2
TRN-GTT11-1	3
LOC105369199	7
PDE4DIPP4	2
H3P4	22
FCGR1B	176
LOC100996318	22
H2BP1	6
FAM72B	266
SRGAP2C	792
LOC107985193	0
LINC02798	21
EMBP1	42
LINC01691	1
LOC105371175	2
LOC107985200	47
LOC107985201	20
LOC105369140	2
PDE4DIPP3	5
H2BP2	70
FCGR1CP	200
H3-2	82
FAM72C	231
SRGAP2D	385
LOC105371206	0
LINC02802	86
105373467	2
NBPF15	1087
LOC105371211	2
LSP1P5	70
LOC105371216	1
SRGAP2B	972
LOC107985595	6
FAM72D	258
LOC101929805	2
LINC01145	242
LOC100996740	105
RNVU1-14	4
NBPF20	380
LOC105371312	92
NBPF25P	221
GPR89A	565
PDZK1	42
CD160	29
RNF115	1599
POLR3C	1457
NUDT17	271
PIAS3	1963
ANKRD35	195
LOC107985593	2
ITGA10	155
PEX11B	675
GNRHR2	326
RBM8A	2124
LIX1L-AS1	641
LIX1L	1220
POLR3GL	913
ANKRD34A	37
TXNIP	44311
HJV	2
RNVU1-6	0
LINC01719	9
NBPF10	1352
NOTCH2NLA	599
LOC105371254	23
NUDT4P2	377
SEC22B4P	165
PPIAL4H	1
LOC112268274	6
LOC100996756	31
LOC105371235	3
107985591	3
HYDIN2	49
NBPF12	1101
LOC728989	16
105371231	7
PRKAB2	1216
CHD1L	1633
PDIA3P1	516
FMO5	769
LINC00624	0
BCL9	1237
ACP6	1093
GJA5	1359
GPR89B	559
PDZK1P1	24
LINC02804	16
PDE4DIPP1	3
NBPF11	844
LOC105371227	4
LOC101927468	8
LINC02806	5
LOC105371225	1
PDE4DIPP6	31
RNVU1-3	5
107985525	13
LINC01138	183
LOC105371224	164
NBPF14	1725
NOTCH2NLB	426
LOC105371223	15
NUDT4B	507
SEC22B3P	88
PDE4DIP	2412
LOC112268272	132
NBPF9	802
LOC101929790	1
LOC653513	146
SEC22B2P	141
NOTCH2NLC	346
NBPF19	1514
PPIAL4C	4
LINC00869	206
112268236	15
LOC644634	29
PDE4DIPP7	17
LOC105371406	9
FCGR1A	920
H2BC18	158
112268237	5
H3C13	3
H4C14	41
H3C14	4
H2AC18	165
H2BC20P	50
H2AC19	160
H3C15	3
112268238	56
H4C15	30
H2BC21	136
H2AC20	13
H2AC21	0
BOLA1	256
SV2A	208
