GeneID	RNA-seq_normal_lung49
TAS1R1	19
LOC107984912	4
ZBTB48	994
KLHL21	1407
LOC107984913	12
PHF13	648
THAP3	834
DNAJC11	1169
CAMTA1-DT	14
CAMTA1	1355
LOC105376689	47
VAMP3	5728
PER3	1090
UTS2	10
TNFRSF9	95
PARK7	7548
ERRFI1	5991
LOC107984915	0
LINC01714	2
SLC45A1	51
RERE	4478
RERE-AS1	9
ENO1	24642
MIR6728	1
ENO1-AS1	14
CA6	0
SLC2A5	76
GPR157	866
MIR34AHG	123
MIR34A	3
LNCTAM34A	19
H6PD	3860
SPSB1	2034
LINC02606	38
SLC25A33	742
TMEM201	610
107985734	36
PIK3CD	1156
PIK3CD-AS1	7
PIK3CD-AS2	79
CLSTN1	5513
CTNNBIP1	3362
LOC105376717	171
LZIC	1295
NMNAT1	417
RBP7	258
UBE4B	1631
KIF1B	1945
105376725	6
PGD	4832
CENPS-CORT	197
CENPS	230
CORT	23
DFFA	2177
PEX14	989
CASZ1	1104
LOC105376733	17
C1orf127	47
TARDBP	4269
MASP2	129
SRM	1595
EXOSC10	2124
EXOSC10-AS1	43
MTOR	1575
MTOR-AS1	21
ANGPTL7	232
UBIAD1	784
LOC105376739	1
LOC105376740	1
DISP3	8
112268221	0
FBXO2	228
FBXO44	706
FBXO6	448
MAD2L2	668
DRAXIN	11
AGTRAP	1637
C1orf167	560
MTHFR	2216
CLCN6	773
NPPA-AS1	116
NPPA	40
KIAA2013	2920
PLOD1	5894
MFN2	4143
MIIP	1052
MIR6729	2
TNFRSF8	19
MIR7846	33
TNFRSF1B	3458
107984917	21
VPS13D	2664
SNORA59A	3
LINC02766	11
DHRS3	3615
MIR6730	3
AADACL4	0
C1orf158	11
LRRC38	6
PDPN	2551
PRDM2	1506
KAZN	1054
LOC107985467	4
LOC105376759	2
LOC107985469	0
TMEM51-AS1	214
TMEM51	1095
TMEM51-AS2	5
FHAD1	75
FHAD1-AS1	6
LOC101927441	18
EFHD2	4427
CTRC	21
CELA2A	5
CELA2B	30
CASP9	921
DNAJC16	592
AGMAT	59
DDI2	1196
RSC1A1	62
PLEKHM2	3919
SLC25A34	126
SLC25A34-AS1	12
TMEM82	0
FBLIM1	2540
UQCRHL	139
FLJ37453	307
SPEN	2212
ZBTB17	1499
SRARP	0
HSPB7	146
CLCNKA	6
CLCNKB	74
FAM131C	0
EPHA2	4038
LOC101927479	40
ARHGEF19	852
ANO7L1	66
CPLANE2	111
FBXO42	1048
SZRD1	3409
SPATA21	2242
NECAP2	3602
LINC01772	40
CROCCP3	164
RNU1-1	1
LINC01783	6
NBPF1	852
105376794	294
CROCCP2	327
MST1P2	243
LOC107985736	16
RNU1-3	1
ESPNP	1
MST1L	510
LOC112267871	5
LOC105376805	360
CROCC	2054
MFAP2	2077
LOC105376806	437
ATP13A2	2012
SDHB	1953
PADI2	36
LINC02783	0
PADI1	6
PADI3	0
PADI4	22
PADI6	0
RCC2	3381
ARHGEF10L	1379
ACTL8	0
IGSF21	78
KLHDC7A	328
PAX7	0
ALDH4A1	625
IFFO2	813
UBR4	3434
EMC1-AS1	74
EMC1	1520
MRTO4	1251
AKR7L	23
AKR7A3	38
LOC100506730	124
AKR7A2	1841
SLC66A1	763
CAPZB	8548
MICOS10	2359
MICOS10-NBL1	7507
RPS14P3	145
NBL1	6881
HTR6	4
TMCO4	955
RNF186	0
OTUD3	690
PLA2G2A	555
PLA2G5	23
PLA2G2D	117
PLA2G2F	0
PLA2G2C	1
UBXN10	155
101928017	20
LOC105376825	12
VWA5B1	3
LINC01141	7
CAMK2N1	3044
MUL1	1455
FAM43B	79
CDA	81
PINK1	2468
MIR6084	190
PINK1-AS	2644
DDOST	7111
KIF17	396
SH2D5	5
112268222	1892
HP1BP3	3978
EIF4G3	2114
LOC105376830	11
LOC105376829	5
ECE1	8465
ECE1-AS1	12
NBPF3	230
ALPL	7250
LINC02596	20
RAP1GAP	5594
USP48	2158
LDLRAD2	10534
HSPG2	32568
LINC01635	6
LINC00339	744
CDC42-AS1	49
CDC42	12545
WNT4	236
LOC105376845	36
LOC105376850	0
LOC107985377	20
ZBTB40	1211
EPHA8	0
C1QA	20052
C1QC	9955
C1QB	12704
EPHB2	297
MIR4253	4
KDM1A	2051
LUZP1	1441
HTR1D	17
LINC01355	21
HNRNPR	5106
ZNF436	435
ZNF436-AS1	27
TCEA3	1639
ASAP3	1022
E2F2	68
LOC101928163	2
LOC105376859	1
ID3	5315
MDS2	30
RPL11	52394
ELOA	2485
ELOA-AS1	262
PITHD1	1685
LOC105376860	186
LYPLA2	2027
GALE	1801
HMGCL	1514
LOC105376861	0
FUCA1	2453
CNR2	18
PNRC2	4678
SRSF10	3634
LOC105376863	2
LOC107984931	0
MYOM3	1
IL22RA1	34
IFNLR1	327
LINC02800	0
GRHL3-AS1	0
GRHL3	0
STPG1	267
NIPAL3	1373
RCAN3AS	2
RCAN3	663
NCMAP-DT	56
NCMAP	599
SRRM1	3024
CLIC4	10681
RUNX3	633
107984932	3
RUNX3-AS1	17
SYF2	2678
RSRP1	1589
LOC105376882	1
RHD	42
TMEM50A	3243
RHCE	1747
MACO1	1398
LDLRAP1	1752
MAN1C1	1317
SELENON	6231
MTFR1L	1280
LOC646471	154
AUNIP	221
PAQR7	746
STMN1	3664
MIR3917	177
PAFAH2	682
101928216	0
EXTL1	17
SLC30A2	5
TRIM63	5
PDIK1L	369
FAM110D	564
ZNF593	913
CNKSR1	872
CATSPER4	0
ZPLD2P	9
CEP85	324
SH3BGRL3	5823
UBXN11	2508
CD52	2919
CRYBG2	10
ZNF683	70
DHDDS	792
DHDDS-AS1	3
HMGN2	12556
RPS6KA1	3508
LOC101928728	28
ARID1A	2909
PIGV	436
ZDHHC18	1285
SFN	1648
GPN2	1148
GPATCH3	534
NUDC	3743
NR0B2	282
KDF1	458
TRNP1	433
TENT5B	638
LOC101928391	14
SLC9A1	3106
WDTC1	3041
TMEM222	1509
ACTG1P20	28
SYTL1	637
MAP3K6	1518
FCN3	254
CD164L2	57
GPR3	612
WASF2	5789
LOC105376892	14
AHDC1	1418
FGR	1108
LINC02574	0
IFI6	4341
FAM76A	591
STX12	2931
PPP1R8	1311
THEMIS2	2461
RPA2	1436
SMPDL3B	371
XKR8	388
EYA3	574
PTAFR	1234
DNAJC8	4342
ATP5IF1	3342
SESN2	655
MED18	384
PHACTR4	1982
RCC1	964
SNHG3	687
SNORA73A	3
SNORA73B	11
TRNAU1AP	877
SNHG12	412
SNORD99	13
SNORA61	39
SNORA44	50
SNORA16A	10
RAB42	136
TAF12	871
LINC01715	16
RNU11	4
GMEB1	645
YTHDF2	3410
OPRD1	20
EPB41	2154
TMEM200B	585
SRSF4	3566
MECR	639
PTPRU	2405
LOC105378617	20
MATN1	23
MATN1-AS1	45
LAPTM5	17922
MIR4420	6
LOC105378620	52
LINC01778	5
SDC3	4105
PUM1	2812
SNORD103A	5
SNORD103B	3
LOC107984935	0
NKAIN1	1
SNRNP40	801
ZCCHC17	1283
FABP3	156
SERINC2	1341
LOC105378625	0
LOC105379772	0
LDC1P	1
LINC01226	2
LOC105378626	10
TINAGL1	1832
HCRTR1	240
PEF1	2556
PEF1-AS1	86
105378628	11
COL16A1	3316
LOC101929444	13
ADGRB2	76
SPOCD1	148
PTP4A2	7985
KHDRBS1	5302
TMEM39B	828
KPNA6	2214
TXLNA	2777
CCDC28B	298
TMEM234	366
IQCC	155
DCDC2B	50
EIF3I	5191
MTMR9LP	1010
FAM167B	720
LCK	495
HDAC1	4733
MARCKSL1	9940
LOC105378629	10
TSSK3	306
FAM229A	282
BSDC1	2547
ZBTB8B	0
ZBTB8A	540
LOC102723870	5
ZBTB8OS	820
RBBP4	3062
SYNC	1195
KIAA1522	3034
YARS1	2181
S100PBP	984
FNDC5	66
HPCA	97
TMEM54	1964
LOC105378632	0
RNF19B	2655
AK2	4694
AZIN2	202
112268224	0
TRIM62	233
ZNF362	2062
A3GALT2	9
PHC2	4754
MIR3605	114
PHC2-AS1	0
ZSCAN20	131
CSMD2	34
105378640	0
LOC105378641	0
LOC105378642	2
GJB5	4
GJB4	2
GJB3	77
GJA4	2610
SMIM12	1559
DLGAP3	185
GPR199P	102
TMEM35B	1580
ZMYM6	845
ZMYM1	390
LOC105378644	1
SFPQ	12258
ZMYM4	1511
ZMYM4-AS1	14
KIAA0319L	4302
NCDN	948
TFAP2E	151
TFAP2E-AS1	57
PSMB2	3465
C1orf216	547
CLSPN	87
AGO4	1919
AGO1	1213
AGO3	1311
TEKT2	68
ADPRS	1048
COL8A2	475
TRAPPC3	2289
MAP7D1	7080
THRAP3	4461
SH3D21	232
EVA1B	2873
STK40	2543
LSM10	877
OSCP1	407
MRPS15	1939
CSF3R	4206
GRIK3	1
LINC01137	190
ZC3H12A	2398
MIR6732	1
MEAF6	2467
MIR5581	4
LOC105378649	31
SNIP1	647
DNALI1	885
GNL2	1977
RSPO1	111
C1orf109	335
CDCA8	63
EPHA10	4
MANEAL	169
YRDC	899
C1orf122	1681
MTF1	670
INPP5B	1272
LOC105378651	16
SF3A3	2715
FHL3	883
UTP11	1415
POU3F1	6
MIR3659HG	0
LOC105378657	3
RRAGC	1572
GJA9-MYCBP	372
MYCBP	362
LOC105378663	6
GJA9	7
RHBDL2	49
LOC105378662	17
AKIRIN1	2760
NDUFS5	3384
MACF1	15558
643314	216
105378950	4
BMP8A	368
OXCT2P1	69
PPIEL	184
PABPC4	4176
PABPC4-AS1	459
SNORA55	9
HEYL	3879
NT5C1A	0
HPCAL4	7
PPIE	1719
BMP8B	206
OXCT2	61
LOC101929536	0
105378951	2
LINC02811	2
105378665	2
TRIT1	582
MYCL	338
MYCL-AS1	22
MFSD2A	4303
CAP1	6502
PPT1	9221
RLF	965
TMCO2	0
ZMPSTE24	1725
COL9A2	309
107984945	8
SMAP2	1446
ZFP69B	62
ZFP69	198
LOC105378672	25
EXO5	222
ZNF684	143
RIMS3	171
LOC105378675	0
NFYC-AS1	113
NFYC	1877
KCNQ4	94
CITED4	1278
CTPS1	578
SLFNL1-AS1	196
SLFNL1	122
SCMH1	1413
FOXO6	78
FOXO6-AS1	5
LOC105378678	4
EDN2	21
HIVEP3	766
GUCA2B	7
GUCA2A	14
FOXJ3	2468
RIMKLA	571
ZMYND12	78
CCDC30	402
PPCS	1628
PPIH	964
YBX1	24603
CLDN19	0
P3H1	1728
C1orf50	314
TMEM269-DT	2
TMEM269	10
LOC107984946	1
SVBP	662
ERMAP	731
ZNF691	190
LOC339539	4
SLC2A1	180
SLC2A1-AS1	0
FAM183A	45
EBNA1BP2	1741
CFAP57	44
LOC105378685	6
TMEM125	6991
C1orf210	483
TIE1	7391
MPL	22
LOC105378687	15
CDC20	156
ELOVL1	3103
MIR6734	3
LOC112268225	2
MED8	1100
MED8-AS1	174
SZT2	2288
SZT2-AS1	82
HYI	1320
PTPRF	8660
KDM4A	1743
KDM4A-AS1	196
ST3GAL3	721
ARTN	39
LOC105378688	13
LOC101929609	52
IPO13	769
DPH2	497
ATP6V0B	4159
B4GALT2	1432
CCDC24	226
SLC6A9	371
LOC107984948	8
KLF17	22
DMAP1	1212
ERI3	1626
ERI3-IT1	24
RNF220	2023
LOC107984950	548
TMEM53	388
ARMH1	115
LOC105378690	1
RNU5F-1	5
RNU5D-1	3
KIF2C	127
RPS8	51621
SNORD55	55
SNORD46	12
SNORD38A	30
SNORD38B	17
BEST4	18
PLK3	1254
DYNLT4	141
BTBD19	281
LOC107984952	104
PTCH2	58
EIF2B3	833
HECTD3	1412
UROD	3115
ZSWIM5	241
LOC105378691	19
LINC01144	19
HPDL	16
MUTYH	472
TOE1	407
TESK2	302
CCDC163	25
MMACHC	2687
PRDX1	8544
AKR1A1	4198
NASP	4627
CCDC17	98
GPBP1L1	3222
RPS15AP10	4
TMEM69	593
IPP	313
MAST2	1304
P3R3URF-PIK3R3	257
PIK3R3	282
LOC101929626	8
TSPAN1	401
POMGNT1	2509
LURAP1	22
RAD54L	127
LRRC41	2112
UQCRH	4456
NSUN4	757
FAAH	1058
FAAHP1	4
LINC01398	5
DMBX1	0
MKNK1-AS1	208
MKNK1	1973
MOB3C	1669
ATPAF1	1364
EFCAB14-AS1	148
EFCAB14	10436
LOC105378698	9
LOC105378699	5
CYP4B1	16852
CYP4Z2P	87
CYP4A11	13
CYP4X1	360
CYP4Z1	67
CYP4A22	10
LOC105378701	3
LINC00853	19
PDZK1IP1	1775
TAL1	506
STIL	65
CMPK1	5489
LINC01389	6
FOXE3	4
FOXD2-AS1	54
FOXD2	32
LINC01738	0
TRABD2B	175
LINC02794	4
SKINT1L	7
SLC5A9	423
SPATA6	535
AGBL4	9
BEND5	270
ELAVL4	9
DMRTA2	0
LOC105378714	0
FAF1	1492
FAF1-AS1	2
CDKN2C	642
LINC01562	1
RNF11	3954
TTC39A	772
TTC39A-AS1	14
EPS15	2850
EPS15-AS1	10
CALR4P	1
OSBPL9	3980
NRDC	3475
105378721	326
MIR761	9
RAB3B	0
TXNDC12	3099
KTI12	199
BTF3L4	1907
ZFYVE9	1480
CC2D1B	1881
ORC1	76
PRPF38A	1676
TUT4	1103
GPX7	415
SHISAL2A	31
COA7	451
ZYG11B	1274
ZYG11A	4
ECHDC2	2710
SCP2	7597
PODN	4256
SLC1A7	315
CPT2	1158
CZIB	2008
MAGOH	1482
LOC100507564	25
LRP8	113
LOC105378728	3
LOC105378726	1
LOC105378731	0
105378730	1
LINC02812	13
GLIS1	4
NDC1	613
YIPF1	1379
DIO1	2
HSPB11	688
LRRC42	666
LDLRAD1	43
TMEM59	13042
TCEANC2	402
CDCP2	13
CYB5RL	293
MRPL37	1843
SSBP3	2432
SSBP3-AS1	14
ACOT11	110
FAM151A	37
MROH7-TTC4	362
MROH7	22
TTC4	340
PARS2	71
TTC22	363
LEXM	12
DHCR24	31771
DHCR24-DT	29
TMEM61	50
BSND	6
PCSK9	972
USP24	1869
LOC100507634	28
LINC01767	13
PLPP3	4116
PRKAA2	117
FYB2	262
C8A	6
C8B	342
105378745	22
LOC112267900	103
DAB1	22
LOC107984960	4
OMA1	552
TACSTD2	12802
MYSM1	1140
LOC112268263	5
LOC105378751	12
JUN	95308
LINC01135	2
LOC101926907	295
LINC02777	43
LINC01358	21
FGGY-DT	21
FGGY	521
LOC101926944	20
LOC105378758	3
HOOK1	498
CYP2J2	97
C1orf87	51
LINC01748	29
LOC101926964	38
LOC105378764	32
NFIA-AS2	248
NFIA	1887
NFIA-AS1	1
LOC107984964	0
MGC34796	2
TM2D1	1114
PATJ	2710
LOC107984965	3
L1TD1	139
KANK4	118
USP1	1320
DOCK7	838
ANGPTL3	1
ATG4C	605
LINC00466	0
FOXD3-AS1	0
FOXD3	0
ALG6	472
ITGB3BP	597
LOC102724319	1
EFCAB7	321
DLEU2L	8
PGM1	2310
ROR1	692
ROR1-AS1	9
LOC105378773	9
UBE2U	13
LOC107984966	19
CACHD1	1878
RAVER2	1175
JAK1	6180
LINC01359	5
MIR3671	5
AK4	61
DNAJC6	86
LOC102724416	1
LEPR	962
LEPROT	6458
PDE4B	3090
LOC105378776	52
SGIP1	722
DYNLT5	22
DNAI4	123
MIER1	2100
SLC35D1	507
C1orf141	0
IL23R	3
IL12RB2	48
105378779	0
SERBP1	9299
GADD45A	6177
GNG12	4485
LOC105378781	0
GNG12-AS1	162
DIRAS3	225
WLS	3163
RPE65	0
DEPDC1	54
LRRC7	10
LRRC40	664
SRSF11	6412
ANKRD13C	1100
HHLA3	217
HHLA3-AS1	2
CTH	282
PTGER3	60
ZRANB2-AS1	197
ZRANB2	2624
MIR186	7
ZRANB2-AS2	9
LOC105378795	4
NEGR1	582
LOC105378797	5
LOC105378798	0
LRRIQ3	4
FPGT-TNNI3K	66
FPGT	377
TNNI3K	36
105378805	1
ERICH3	21
ERICH3-AS1	1
CRYZ	1379
TYW3	968
LHX8	0
SLC44A5	3
ACADM	2015
DLSTP1	19
RABGGTB	1877
SNORD45C	1
SNORD45A	4
SNORD45B	12
MSH4	6
ST6GALNAC3	318
LOC105378807	8
ST6GALNAC5	958
PIGK	1578
LOC105378808	0
AK5	6
ZZZ3	1087
USP33	2144
MIGA1	907
NEXN-AS1	65
NEXN	1939
FUBP1	2155
DNAJB4	1533
GIPC2	417
LOC107984997	13
MGC27382	47
PTGFR	218
IFI44L	553
IFI44	1822
ADGRL4	5328
LOC107984998	60
LOC105378810	0
LINC01781	11
ADGRL2	5077
LOC101927434	0
LINC01361	0
107985037	3
LOC105378816	2
LINC01725	2
LOC101927560	2
107985041	9
TTLL7	377
PRKACB	1604
107985046	2
SAMD13	51
UOX	1
DNASE2B	76
RPF1	1332
GNG5	4108
SPATA1	151
CTBS	999
LOC105378819	48
LINC01461	6
SSX2IP	358
LOC102724892	0
LPAR3	73
MCOLN2	125
MCOLN3	310
DNAI3	26
SYDE2	942
C1orf52	1134
BCL10	865
LOC646626	74
DDAH1	3286
107985054	11
CCN1	18963
LOC107985057	6
LOC112268231	0
ZNHIT6	875
COL24A1	95
LINC02795	20
LOC105378825	15
ODF2L	1418
MIR7856	1
CLCA2	7
CLCA1	0
LOC105378827	0
CLCA4	0
CLCA4-AS1	49
CLCA3P	1
SH3GLB1	4851
SELENOF	7404
HS2ST1	1562
LINC01140	768
LMO4	3073
LOC105378833	4
LOC105378839	8
PKN2-AS1	8
PKN2	2198
GTF2B	1332
KYAT3	874
RBMXL1	977
GBP3	1696
LOC105378841	26
GBP1	1512
GBP2	2585
LOC112268267	432
LOC105378842	4
GBP7	1
GBP4	2270
LOC107985076	8
GBP5	610
GBP6	43
GBP1P1	127
LOC105378844	3
LRRC8B	540
LRRC8C	1416
LRRC8C-DT	26
LOC107985743	1
101927952	4
LOC107985744	6
LOC101927975	14
LRRC8D	532
GEMIN8P4	15
ZNF326	1509
LOC105378849	0
LOC107985088	0
LINC02609	73
LINC02788	0
ZNF644	1104
HFM1	47
CDC7	298
LOC102723436	5
TGFBR3	1491
BRDT	3
EPHX4	318
SETSIP	12
BTBD8	11
23285	170
C1orf146	1
GLMN	308
RPAP2	575
GFI1	68
EVI5	1170
RPL5	39848
DIPK1A	252
SNORD21	20
SNORA66	11
MTF2	842
TMED5	3231
CCDC18	285
LOC107985521	0
CCDC18-AS1	371
DR1	2084
FNBP1L	1996
BCAR3	734
BCAR3-AS1	48
LOC102723480	2
723788	13
TRR-TCT1-1	4
DNTTIP2	3814
GCLM	739
ABCA4	97
LOC105378858	45
ARHGAP29	5016
ARHGAP29-AS1	4
105378859	4
ABCD3	2315
F3	4437
LOC105378861	6
SLC44A3-AS1	150
105378860	0
SLC44A3	1195
CNN3	8454
105378862	29
CNN3-DT	203
ALG14	443
LOC105378863	4
TLCD4	596
TLCD4-RWDD3	91
LOC101928118	3
RWDD3	498
PTBP2	826
DPYD	2663
DPYD-AS1	99
LOC105378867	2
MIR137HG	0
SNX7	912
PLPPR5	29
PLPPR4	183
LINC01708	0
PALMD	1772
FRRS1	339
AGL	806
SLC35A3	1219
MFSD14A	1949
SASS6	591
TRMT13	389
LRRC39	99
DBT	1024
RTCA-AS1	19
RTCA	1002
CDC14A	540
LOC105379827	2
GPR88	30
VCAM1	836
EXTL2	844
SLC30A7	564
DPH5	1246
LOC102606465	217
LOC101928334	9
LOC101928370	27
S1PR1	2615
COL11A1	59
LOC101928436	0
RNPC3	341
AMY2B	731
ACTG1P4	6
AMY2A	52
AMY1A	211
AMY1B	113
LOC105378878	8
AMY1C	195
LOC100129138	0
PRMT6	444
NTNG1	236
VAV3	429
LINC02785	8
SLC25A24	1666
NBPF4	12
NBPF6	23
FAM102B	1254
HENMT1	265
LOC105378890	9
PRPF38B	2208
STXBP3	1780
LOC105378891	3
AKNAD1	2
GPSM2	789
CLCC1	946
WDR47	647
TAF13	545
TMEM167B-DT	2
TMEM167B	2273
SCARNA2	7
C1orf194	30
ELAPOR1	433
SARS1	5481
CELSR2	478
PSRC1	146
MYBPHL	104
SORT1	6044
PSMA5	2810
SYPL2	66
ATXN7L2	242
CYB561D1	656
AMIGO1	499
GNAI3	3150
GNAT2	9
AMPD2	1181
GSTM4	425
GSTM2	833
GSTM1	158
GSTM5	315
GSTM3	1258
EPS8L3	0
CSF1	1615
AHCYL1	3727
STRIP1	1090
ALX3	129
UBL4B	0
SLC6A17	11
LINC02586	17
KCNC4	760
RBM15-AS1	19
RBM15	359
SLC16A4	732
LAMTOR5	2808
LAMTOR5-AS1	6
PROK1	0
CYMP	1
CYMP-AS1	1
KCNA10	5
KCNA2	18
LOC107985174	12
KCNA3	548
LOC105378901	13
CD53	2821
LRIF1	350
DRAM2	1592
CEPT1	1423
DENND2D	777
107985180	1
CHI3L2	712
CHIAP2	24
CHIA	191
PIFO	340
OVGP1	152
WDR77	982
ATP5PB	4824
C1orf162	1620
TMIGD3	64
ADORA3	16
RAP1A	5141
LINC01160	22
LOC107985184	66
INKA2	1196
INKA2-AS1	26
LOC101928718	35
DDX20	579
KCND3	429
LINC01750	36
LINC02884	28
CTTNBP2NL	1225
WNT2B	332
ST7L	494
CAPZA1	4536
MOV10	5877
RHOC	7749
PPM1J	33
TAFA3	10
LINC01356	3
LINC01357	2
SLC16A1	614
AKR7A2P1	0
SLC16A1-AS1	22
LOC107985189	5
LRIG2-DT	5
LRIG2	664
LOC643441	84
MAGI3	1762
PHTF1	560
RSBN1	905
AP4B1-AS1	156
PTPN22	372
BCL2L15	67
AP4B1	594
DCLRE1B	342
HIPK1-AS1	29
HIPK1	3252
OLFML3	2371
SYT6	0
TRIM33	1656
BCAS2	1532
LOC105378914	4
DENND2C	260
AMPD1	24
NRAS	2607
CSDE1	19363
SIKE1	1043
TSHB	6
TSPAN2	384
LINC01765	6
NGF	35
112268287	0
VANGL1	611
CASQ2	12
NHLH2	9
LINC01649	6
LOC101928977	2
SLC22A15	423
MAB21L3	3
LINC01779	1
ATP1A1	22259
ATP1A1-AS1	4477
LINC01762	4
LOC112268235	19
CD58	583
LOC105378925	7
IGSF3	2594
LOC105378924	0
CD2	477
PTGFRN	943
CD101	587
LOC101929099	31
TTF2	307
TRIM45	195
VTCN1	8
MAN1A2	1789
TENT5C	1765
LOC105378929	0
GDAP2	523
WDR3	762
SPAG17	63
TBX15	23
LOC105378933	0
WARS2	383
WARS2-IT1	0
WARS2-AS1	235
LOC107985192	11
HSD3B2	3
LOC105378935	3
HSD3BP4	18
LINC00622	143
ZNF697	322
PHGDH	862
105378936	12
HMGCS2	103
REG4	0
NOTCH2	3327
SEC22B	2748
107985522	10
105378941	2
105378954	245
LOC101929788	0
NBPF8	772
107985523	13
PFN1P2	29
PDE4DIPP2	438
LOC107985524	38
NOTCH2NLR	1
NBPF26	644
RNVU1-19	12
LINC00623	563
LOC100996720	89
RNVU1-4	14
TRN-GTT11-1	8
LOC105369199	3
PDE4DIPP4	1
H3P4	11
FCGR1B	222
LOC100996318	13
H2BP1	7
FAM72B	65
SRGAP2C	1075
LOC107985193	7
LINC02798	7
EMBP1	19
LINC01691	1
LOC105371175	16
LOC107985200	16
LOC107985201	2
LOC105369140	1
PDE4DIPP3	25
H2BP2	35
FCGR1CP	155
H3-2	58
FAM72C	50
SRGAP2D	315
LOC105371206	22
LINC02802	15
105373467	5
NBPF15	641
LOC105371211	0
LSP1P5	23
LOC105371216	16
SRGAP2B	826
LOC107985595	3
FAM72D	63
LOC101929805	1
LINC01145	168
LOC100996740	156
RNVU1-14	1
NBPF20	362
LOC105371312	41
NBPF25P	405
GPR89A	541
PDZK1	25
CD160	58
RNF115	1407
POLR3C	985
NUDT17	258
PIAS3	870
ANKRD35	209
LOC107985593	5
ITGA10	264
PEX11B	695
GNRHR2	245
RBM8A	2967
LIX1L-AS1	523
LIX1L	1575
POLR3GL	1276
ANKRD34A	29
TXNIP	10962
HJV	0
RNVU1-6	21
LINC01719	7
NBPF10	1488
NOTCH2NLA	493
LOC105371254	11
NUDT4P2	453
SEC22B4P	251
PPIAL4H	2
LOC112268274	5
LOC100996756	45
LOC105371235	1
107985591	0
HYDIN2	35
NBPF12	1021
LOC728989	4
105371231	0
PRKAB2	480
CHD1L	1313
PDIA3P1	762
FMO5	1737
LINC00624	0
BCL9	503
ACP6	417
GJA5	926
GPR89B	476
PDZK1P1	10
LINC02804	26
PDE4DIPP1	5
NBPF11	981
LOC105371227	1
LOC101927468	7
LINC02806	3
LOC105371225	3
PDE4DIPP6	32
RNVU1-3	0
107985525	2
LINC01138	133
LOC105371224	172
NBPF14	1960
NOTCH2NLB	423
LOC105371223	14
NUDT4B	661
SEC22B3P	97
PDE4DIP	1538
LOC112268272	177
NBPF9	658
LOC101929790	2
LOC653513	96
SEC22B2P	150
NOTCH2NLC	371
NBPF19	1560
PPIAL4C	2
LINC00869	533
112268236	11
LOC644634	31
PDE4DIPP7	35
LOC105371406	22
FCGR1A	1227
H2BC18	92
112268237	8
H3C13	1
H4C14	57
H3C14	4
H2AC18	401
H2BC20P	18
H2AC19	404
H3C15	2
112268238	72
H4C15	50
