GeneID	RNA-seq_LADC34
FAAH	702
FAAHP1	15
LINC01398	0
DMBX1	114
MKNK1-AS1	161
MKNK1	1266
MOB3C	642
ATPAF1	933
EFCAB14-AS1	212
EFCAB14	5977
LOC105378698	28
LOC105378699	4
CYP4B1	1553
CYP4Z2P	16
CYP4A11	2
CYP4X1	552
CYP4Z1	25
CYP4A22	2
LOC105378701	18
LINC00853	21
PDZK1IP1	528
TAL1	133
STIL	213
CMPK1	8160
LINC01389	20
FOXE3	0
FOXD2-AS1	97
FOXD2	15
LINC01738	0
TRABD2B	56
LINC02794	4
SKINT1L	3
SLC5A9	131
SPATA6	457
AGBL4	11
BEND5	58
ELAVL4	36
DMRTA2	1
LOC105378714	1
FAF1	765
FAF1-AS1	9
CDKN2C	362
LINC01562	0
RNF11	2624
TTC39A	487
TTC39A-AS1	6
EPS15	2818
EPS15-AS1	2
CALR4P	1
OSBPL9	2688
NRDC	3339
105378721	253
MIR761	27
RAB3B	132
TXNDC12	2013
KTI12	91
BTF3L4	1628
ZFYVE9	482
CC2D1B	1087
ORC1	63
PRPF38A	1009
TUT4	1086
GPX7	270
SHISAL2A	38
COA7	411
ZYG11B	1417
ZYG11A	42
ECHDC2	1398
SCP2	5030
PODN	2252
SLC1A7	807
CPT2	441
CZIB	660
MAGOH	354
LOC100507564	23
LRP8	317
LOC105378728	6
LOC105378726	14
LOC105378731	3
105378730	12
LINC02812	11
GLIS1	29
NDC1	621
YIPF1	690
DIO1	82
HSPB11	459
LRRC42	480
LDLRAD1	161
TMEM59	6873
TCEANC2	327
CDCP2	2
CYB5RL	224
MRPL37	800
SSBP3	1211
SSBP3-AS1	22
ACOT11	225
FAM151A	64
MROH7-TTC4	259
MROH7	28
TTC4	231
PARS2	90
TTC22	194
LEXM	9
DHCR24	5732
DHCR24-DT	34
TMEM61	31
BSND	0
PCSK9	32
USP24	2136
LOC100507634	16
LINC01767	24
PLPP3	2471
PRKAA2	666
FYB2	134
C8A	0
C8B	34
105378745	0
LOC112267900	1
DAB1	24
LOC107984960	6
OMA1	415
TACSTD2	3166
MYSM1	1857
LOC112268263	22
LOC105378751	28
JUN	4082
LINC01135	13
LOC101926907	49
LINC02777	34
LINC01358	22
FGGY-DT	23
FGGY	273
LOC101926944	27
LOC105378758	4
HOOK1	1175
CYP2J2	148
C1orf87	85
LINC01748	2
LOC101926964	0
LOC105378764	5
NFIA-AS2	5
NFIA	827
NFIA-AS1	1
LOC107984964	2
MGC34796	1
TM2D1	657
PATJ	1764
LOC107984965	5
L1TD1	36
KANK4	24
USP1	1073
DOCK7	861
ANGPTL3	3
ATG4C	625
LINC00466	0
FOXD3-AS1	6
FOXD3	3
ALG6	442
ITGB3BP	286
LOC102724319	3
EFCAB7	244
DLEU2L	21
PGM1	1623
ROR1	330
ROR1-AS1	23
LOC105378773	61
UBE2U	173
LOC107984966	4
CACHD1	601
RAVER2	606
JAK1	5492
LINC01359	18
MIR3671	2
AK4	388
DNAJC6	155
LOC102724416	4
LEPR	1120
LEPROT	4052
PDE4B	905
LOC105378776	1
SGIP1	547
DYNLT5	105
DNAI4	221
MIER1	1797
SLC35D1	778
C1orf141	9
IL23R	8
IL12RB2	75
105378779	7
SERBP1	6872
GADD45A	1139
GNG12	4944
LOC105378781	2
GNG12-AS1	118
DIRAS3	130
WLS	2613
RPE65	1
DEPDC1	105
LRRC7	10
LRRC40	552
SRSF11	6097
ANKRD13C	867
HHLA3	209
HHLA3-AS1	10
CTH	347
PTGER3	84
ZRANB2-AS1	322
ZRANB2	3201
MIR186	38
ZRANB2-AS2	5
LOC105378795	0
NEGR1	752
LOC105378797	4
LOC105378798	1
LRRIQ3	9
FPGT-TNNI3K	95
FPGT	597
TNNI3K	35
105378805	0
ERICH3	294
ERICH3-AS1	11
CRYZ	2105
TYW3	495
LHX8	0
SLC44A5	3
ACADM	957
DLSTP1	31
RABGGTB	975
SNORD45C	27
SNORD45A	12
SNORD45B	18
MSH4	7
ST6GALNAC3	69
LOC105378807	0
ST6GALNAC5	336
PIGK	1371
LOC105378808	5
AK5	13
ZZZ3	983
USP33	1621
MIGA1	749
NEXN-AS1	50
NEXN	1482
FUBP1	2685
DNAJB4	569
GIPC2	60
LOC107984997	25
MGC27382	0
PTGFR	90
IFI44L	5266
IFI44	5331
ADGRL4	1093
LOC107984998	0
LOC105378810	0
LINC01781	5
ADGRL2	1233
LOC101927434	0
LINC01361	4
107985037	5
LOC105378816	1
LINC01725	1
LOC101927560	0
107985041	4
TTLL7	174
PRKACB	1907
107985046	8
SAMD13	30
UOX	0
DNASE2B	55
RPF1	484
GNG5	1296
SPATA1	107
CTBS	1069
LOC105378819	16
LINC01461	0
SSX2IP	355
LOC102724892	0
LPAR3	80
MCOLN2	249
MCOLN3	225
DNAI3	71
SYDE2	137
C1orf52	624
BCL10	441
LOC646626	36
DDAH1	2010
107985054	21
CCN1	3264
LOC107985057	12
LOC112268231	4
ZNHIT6	663
COL24A1	350
LINC02795	8
LOC105378825	11
ODF2L	1238
MIR7856	6
CLCA2	69
CLCA1	0
LOC105378827	0
CLCA4	3
CLCA4-AS1	32
CLCA3P	0
SH3GLB1	3329
SELENOF	3834
HS2ST1	1883
LINC01140	133
LMO4	1429
LOC105378833	11
LOC105378839	0
PKN2-AS1	3
PKN2	1532
GTF2B	449
KYAT3	378
RBMXL1	568
GBP3	2092
LOC105378841	19
GBP1	2009
GBP2	2009
LOC112268267	702
LOC105378842	81
GBP7	28
GBP4	2114
LOC107985076	3
GBP5	1437
GBP6	34
GBP1P1	84
LOC105378844	1
LRRC8B	469
LRRC8C	1013
LRRC8C-DT	7
LOC107985743	1
101927952	7
LOC107985744	5
LOC101927975	8
LRRC8D	794
GEMIN8P4	13
ZNF326	744
LOC105378849	7
LOC107985088	56
LINC02609	38
LINC02788	5
ZNF644	1252
HFM1	17
CDC7	217
LOC102723436	4
TGFBR3	660
BRDT	9
EPHX4	73
SETSIP	6
BTBD8	25
23285	201
C1orf146	3
GLMN	153
RPAP2	495
GFI1	166
EVI5	658
RPL5	7470
DIPK1A	541
SNORD21	11
SNORA66	14
MTF2	610
TMED5	2890
CCDC18	281
LOC107985521	3
CCDC18-AS1	541
DR1	1853
FNBP1L	1504
BCAR3	220
BCAR3-AS1	23
LOC102723480	3
723788	5
TRR-TCT1-1	2
DNTTIP2	939
GCLM	857
ABCA4	120
LOC105378858	3
ARHGAP29	1697
ARHGAP29-AS1	1
105378859	0
ABCD3	1778
F3	683
LOC105378861	6
SLC44A3-AS1	203
105378860	4
SLC44A3	601
CNN3	4521
105378862	20
CNN3-DT	139
ALG14	171
LOC105378863	5
TLCD4	160
TLCD4-RWDD3	67
LOC101928118	16
RWDD3	196
PTBP2	588
DPYD	2541
DPYD-AS1	112
LOC105378867	15
MIR137HG	2
SNX7	445
PLPPR5	3
PLPPR4	137
LINC01708	2
PALMD	270
FRRS1	199
AGL	916
SLC35A3	1177
MFSD14A	1128
SASS6	410
TRMT13	724
LRRC39	154
DBT	629
RTCA-AS1	26
RTCA	644
CDC14A	387
LOC105379827	5
GPR88	180
VCAM1	7069
EXTL2	517
SLC30A7	708
DPH5	783
LOC102606465	96
LOC101928334	5
LOC101928370	26
S1PR1	658
COL11A1	9638
LOC101928436	4
RNPC3	578
AMY2B	513
ACTG1P4	23
AMY2A	10
AMY1A	248
AMY1B	195
LOC105378878	6
AMY1C	239
LOC100129138	1
PRMT6	386
NTNG1	14
VAV3	1010
LINC02785	28
SLC25A24	2123
NBPF4	4
NBPF6	10
FAM102B	1009
HENMT1	248
LOC105378890	12
PRPF38B	1933
STXBP3	1568
LOC105378891	5
AKNAD1	12
GPSM2	924
CLCC1	1143
WDR47	598
TAF13	442
TMEM167B-DT	4
TMEM167B	2017
SCARNA2	6
C1orf194	63
ELAPOR1	534
SARS1	3663
CELSR2	513
PSRC1	148
MYBPHL	204
SORT1	4988
PSMA5	1604
SYPL2	36
ATXN7L2	123
CYB561D1	298
AMIGO1	293
GNAI3	2573
GNAT2	7
AMPD2	1224
GSTM4	423
GSTM2	653
GSTM1	494
GSTM5	87
GSTM3	445
EPS8L3	11
CSF1	1602
AHCYL1	4479
STRIP1	660
ALX3	74
UBL4B	0
SLC6A17	16
LINC02586	3
KCNC4	409
RBM15-AS1	23
RBM15	335
SLC16A4	738
LAMTOR5	950
LAMTOR5-AS1	8
PROK1	6
CYMP	15
CYMP-AS1	12
KCNA10	0
KCNA2	40
LOC107985174	15
KCNA3	1025
LOC105378901	0
CD53	3664
LRIF1	513
DRAM2	1682
CEPT1	1253
DENND2D	1315
107985180	7
CHI3L2	325
CHIAP2	11
CHIA	9
PIFO	473
OVGP1	150
WDR77	1162
ATP5PB	2288
C1orf162	832
TMIGD3	423
ADORA3	499
RAP1A	3293
LINC01160	14
LOC107985184	48
INKA2	161
INKA2-AS1	4
LOC101928718	5
DDX20	471
KCND3	152
LINC01750	5
LINC02884	27
CTTNBP2NL	1388
WNT2B	326
ST7L	614
CAPZA1	4763
MOV10	3083
RHOC	2436
PPM1J	60
TAFA3	6
LINC01356	3
LINC01357	2
SLC16A1	512
AKR7A2P1	0
SLC16A1-AS1	17
LOC107985189	2
LRIG2-DT	9
LRIG2	707
LOC643441	4
MAGI3	751
PHTF1	825
RSBN1	957
AP4B1-AS1	229
PTPN22	824
BCL2L15	894
AP4B1	596
DCLRE1B	350
HIPK1-AS1	9
HIPK1	3472
OLFML3	1217
SYT6	7
TRIM33	1900
BCAS2	814
LOC105378914	4
DENND2C	102
AMPD1	249
NRAS	1932
CSDE1	15727
SIKE1	1029
TSHB	0
TSPAN2	256
LINC01765	11
NGF	95
112268287	0
VANGL1	759
CASQ2	177
NHLH2	2
LINC01649	1
LOC101928977	1
SLC22A15	394
MAB21L3	24
LINC01779	0
ATP1A1	9488
ATP1A1-AS1	2400
LINC01762	1
LOC112268235	78
CD58	631
LOC105378925	1
IGSF3	1065
LOC105378924	7
CD2	1009
PTGFRN	1606
CD101	693
LOC101929099	28
TTF2	566
TRIM45	234
VTCN1	140
MAN1A2	2887
TENT5C	1689
LOC105378929	13
GDAP2	774
WDR3	949
SPAG17	675
TBX15	140
LOC105378933	6
WARS2	419
WARS2-IT1	0
WARS2-AS1	271
LOC107985192	18
HSD3B2	1
LOC105378935	0
HSD3BP4	11
LINC00622	31
ZNF697	273
PHGDH	1305
105378936	45
HMGCS2	0
REG4	0
NOTCH2	4880
SEC22B	3917
107985522	19
105378941	8
105378954	130
LOC101929788	2
NBPF8	1571
107985523	36
PFN1P2	57
PDE4DIPP2	1019
LOC107985524	67
NOTCH2NLR	54
NBPF26	1068
RNVU1-19	0
LINC00623	298
LOC100996720	90
RNVU1-4	1
TRN-GTT11-1	6
LOC105369199	7
PDE4DIPP4	18
H3P4	72
FCGR1B	181
LOC100996318	14
H2BP1	32
FAM72B	52
SRGAP2C	679
LOC107985193	9
LINC02798	16
EMBP1	65
LINC01691	6
LOC105371175	11
LOC107985200	2
LOC107985201	2
LOC105369140	5
PDE4DIPP3	21
H2BP2	71
FCGR1CP	143
H3-2	165
FAM72C	23
SRGAP2D	240
LOC105371206	5
LINC02802	17
105373467	4
NBPF15	964
LOC105371211	2
LSP1P5	13
LOC105371216	6
SRGAP2B	608
LOC107985595	4
FAM72D	31
LOC101929805	21
LINC01145	264
LOC100996740	90
RNVU1-14	0
NBPF20	411
LOC105371312	65
NBPF25P	260
GPR89A	450
PDZK1	41
CD160	20
RNF115	1168
POLR3C	687
NUDT17	191
PIAS3	873
ANKRD35	184
LOC107985593	3
ITGA10	355
PEX11B	684
GNRHR2	254
RBM8A	1234
LIX1L-AS1	270
LIX1L	1156
POLR3GL	899
ANKRD34A	68
TXNIP	23927
HJV	0
RNVU1-6	0
LINC01719	55
NBPF10	1027
NOTCH2NLA	406
LOC105371254	4
NUDT4P2	242
SEC22B4P	188
PPIAL4H	3
LOC112268274	5
LOC100996756	52
LOC105371235	2
107985591	3
HYDIN2	188
NBPF12	1088
LOC728989	6
105371231	0
PRKAB2	1099
CHD1L	1394
PDIA3P1	618
FMO5	1553
LINC00624	36
BCL9	811
ACP6	598
GJA5	2255
GPR89B	448
PDZK1P1	13
LINC02804	38
PDE4DIPP1	6
NBPF11	837
LOC105371227	9
LOC101927468	20
LINC02806	4
LOC105371225	1
PDE4DIPP6	63
RNVU1-3	3
107985525	11
LINC01138	197
LOC105371224	128
NBPF14	1306
NOTCH2NLB	367
LOC105371223	4
NUDT4B	336
SEC22B3P	107
PDE4DIP	2344
LOC112268272	130
NBPF9	693
LOC101929790	5
LOC653513	143
SEC22B2P	209
NOTCH2NLC	386
NBPF19	1386
PPIAL4C	0
LINC00869	208
112268236	13
LOC644634	30
PDE4DIPP7	41
LOC105371406	4
FCGR1A	989
H2BC18	165
112268237	15
H3C13	8
H4C14	75
H3C14	2
H2AC18	197
H2BC20P	57
H2AC19	171
H3C15	3
112268238	115
H4C15	67
H2BC21	513
H2AC20	19
H2AC21	2
BOLA1	218
SV2A	440
SF3B4	1214
MTMR11	1073
OTUD7B	827
105371427	11
VPS45	941
PLEKHO1	1107
LOC105371433	9
