GeneID	RNA-seq_normal_lung17
LOC105376829	0
ECE1	8809
ECE1-AS1	14
NBPF3	245
ALPL	12514
LINC02596	4
RAP1GAP	2603
USP48	2045
LDLRAD2	3768
HSPG2	25420
LINC01635	9
LINC00339	380
CDC42-AS1	25
CDC42	11309
WNT4	118
LOC105376845	21
LOC105376850	0
LOC107985377	20
ZBTB40	1475
EPHA8	1
C1QA	15116
C1QC	11234
C1QB	15443
EPHB2	428
MIR4253	19
KDM1A	1766
LUZP1	2833
HTR1D	12
LINC01355	48
HNRNPR	5082
ZNF436	1613
ZNF436-AS1	146
TCEA3	1137
ASAP3	1760
E2F2	44
LOC101928163	1
LOC105376859	3
ID3	9825
MDS2	6
RPL11	23650
ELOA	2425
ELOA-AS1	229
PITHD1	1205
LOC105376860	185
LYPLA2	1363
GALE	1337
HMGCL	1161
LOC105376861	3
FUCA1	2409
CNR2	3
PNRC2	5915
SRSF10	2945
LOC105376863	13
LOC107984931	8
MYOM3	51
IL22RA1	18
IFNLR1	302
LINC02800	3
GRHL3-AS1	0
GRHL3	3
STPG1	276
NIPAL3	2048
RCAN3AS	3
RCAN3	738
NCMAP-DT	62
NCMAP	383
SRRM1	3179
CLIC4	13995
RUNX3	1120
107984932	2
RUNX3-AS1	21
SYF2	1606
RSRP1	2375
LOC105376882	0
RHD	49
TMEM50A	2871
RHCE	1481
MACO1	1132
LDLRAP1	1380
MAN1C1	1635
SELENON	9830
MTFR1L	1155
LOC646471	283
AUNIP	211
PAQR7	535
STMN1	1568
MIR3917	105
PAFAH2	684
101928216	9
EXTL1	37
SLC30A2	20
TRIM63	9
PDIK1L	281
FAM110D	1592
ZNF593	561
CNKSR1	474
CATSPER4	1
ZPLD2P	3
CEP85	283
SH3BGRL3	5879
UBXN11	2501
CD52	2200
CRYBG2	32
ZNF683	243
DHDDS	900
DHDDS-AS1	11
HMGN2	10234
RPS6KA1	3157
LOC101928728	20
ARID1A	3915
PIGV	421
ZDHHC18	1816
SFN	1595
GPN2	901
GPATCH3	477
NUDC	2012
NR0B2	97
KDF1	190
TRNP1	397
TENT5B	702
LOC101928391	21
SLC9A1	2666
WDTC1	3867
TMEM222	1255
ACTG1P20	29
SYTL1	751
MAP3K6	2820
FCN3	2639
CD164L2	16
GPR3	198
WASF2	7677
LOC105376892	8
AHDC1	1780
FGR	3195
LINC02574	2
IFI6	7008
FAM76A	596
STX12	4207
PPP1R8	1237
THEMIS2	3274
RPA2	1154
SMPDL3B	343
XKR8	507
EYA3	806
PTAFR	2269
DNAJC8	3088
ATP5IF1	1857
SESN2	393
MED18	377
PHACTR4	1721
RCC1	584
SNHG3	280
SNORA73A	3
SNORA73B	7
TRNAU1AP	481
SNHG12	397
SNORD99	10
SNORA61	42
SNORA44	27
SNORA16A	25
RAB42	106
TAF12	594
LINC01715	3
RNU11	0
GMEB1	650
YTHDF2	2490
OPRD1	9
EPB41	2602
TMEM200B	648
SRSF4	3176
MECR	493
PTPRU	2073
LOC105378617	72
MATN1	34
MATN1-AS1	52
LAPTM5	20437
MIR4420	7
LOC105378620	42
LINC01778	0
SDC3	4569
PUM1	3031
SNORD103A	9
SNORD103B	12
LOC107984935	3
NKAIN1	2
SNRNP40	807
ZCCHC17	935
FABP3	468
SERINC2	1372
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	0
LOC105378626	57
TINAGL1	6575
HCRTR1	224
PEF1	2260
PEF1-AS1	137
105378628	7
COL16A1	2248
LOC101929444	13
ADGRB2	110
SPOCD1	161
PTP4A2	7362
KHDRBS1	5387
TMEM39B	633
KPNA6	2437
TXLNA	2496
CCDC28B	174
TMEM234	312
IQCC	85
DCDC2B	80
EIF3I	4234
MTMR9LP	1062
FAM167B	468
LCK	484
HDAC1	3176
MARCKSL1	3615
LOC105378629	2
TSSK3	199
FAM229A	120
BSDC1	3006
ZBTB8B	3
ZBTB8A	637
LOC102723870	7
ZBTB8OS	522
RBBP4	3544
SYNC	1439
KIAA1522	3390
YARS1	2212
S100PBP	838
FNDC5	68
HPCA	34
TMEM54	992
LOC105378632	0
RNF19B	2479
AK2	4130
AZIN2	134
112268224	3
TRIM62	341
ZNF362	1637
A3GALT2	14
PHC2	5295
MIR3605	212
PHC2-AS1	2
ZSCAN20	180
CSMD2	85
105378640	0
LOC105378641	2
LOC105378642	9
GJB5	0
GJB4	0
GJB3	3
GJA4	1228
SMIM12	1341
DLGAP3	46
GPR199P	123
TMEM35B	1513
ZMYM6	754
ZMYM1	354
LOC105378644	0
SFPQ	8165
ZMYM4	1784
ZMYM4-AS1	54
KIAA0319L	3827
NCDN	1122
TFAP2E	132
TFAP2E-AS1	40
PSMB2	3128
C1orf216	798
CLSPN	38
AGO4	2363
AGO1	1684
AGO3	1220
TEKT2	44
ADPRS	1003
COL8A2	530
TRAPPC3	1508
MAP7D1	6173
THRAP3	4531
SH3D21	362
EVA1B	1410
STK40	3955
LSM10	720
OSCP1	267
MRPS15	1232
CSF3R	8154
GRIK3	33
LINC01137	108
ZC3H12A	5875
MIR6732	17
MEAF6	1748
MIR5581	4
LOC105378649	35
SNIP1	708
DNALI1	648
GNL2	1356
RSPO1	392
C1orf109	500
CDCA8	36
EPHA10	42
MANEAL	247
YRDC	863
C1orf122	1155
MTF1	1082
INPP5B	1558
LOC105378651	67
SF3A3	1915
FHL3	623
UTP11	945
POU3F1	15
MIR3659HG	3
LOC105378657	4
RRAGC	1280
GJA9-MYCBP	302
MYCBP	297
LOC105378663	2
GJA9	5
RHBDL2	48
LOC105378662	10
AKIRIN1	3241
NDUFS5	2797
MACF1	21109
643314	1152
105378950	0
BMP8A	119
OXCT2P1	57
PPIEL	143
PABPC4	4428
PABPC4-AS1	564
SNORA55	4
HEYL	2292
NT5C1A	6
HPCAL4	13
PPIE	1148
BMP8B	160
OXCT2	45
LOC101929536	4
105378951	5
LINC02811	1
105378665	1
TRIT1	295
MYCL	185
MYCL-AS1	12
MFSD2A	5086
CAP1	9101
PPT1	9915
RLF	982
TMCO2	0
ZMPSTE24	2041
COL9A2	357
107984945	22
SMAP2	4419
ZFP69B	78
ZFP69	184
LOC105378672	13
EXO5	177
ZNF684	112
RIMS3	426
LOC105378675	6
NFYC-AS1	112
NFYC	1493
KCNQ4	102
CITED4	572
CTPS1	698
SLFNL1-AS1	169
SLFNL1	83
SCMH1	1342
FOXO6	59
FOXO6-AS1	4
LOC105378678	2
EDN2	6
HIVEP3	763
GUCA2B	1
GUCA2A	9
FOXJ3	2094
RIMKLA	454
ZMYND12	71
CCDC30	417
PPCS	1444
PPIH	489
YBX1	23492
CLDN19	0
P3H1	1084
C1orf50	340
TMEM269-DT	11
TMEM269	0
LOC107984946	0
SVBP	328
ERMAP	803
ZNF691	156
LOC339539	3
SLC2A1	355
SLC2A1-AS1	6
FAM183A	4
EBNA1BP2	1208
CFAP57	19
LOC105378685	4
TMEM125	3613
C1orf210	363
TIE1	5015
MPL	29
LOC105378687	14
CDC20	33
ELOVL1	2896
MIR6734	5
LOC112268225	5
MED8	867
MED8-AS1	106
SZT2	2701
SZT2-AS1	107
HYI	896
PTPRF	8392
KDM4A	1773
KDM4A-AS1	171
ST3GAL3	707
ARTN	47
LOC105378688	8
LOC101929609	99
IPO13	851
DPH2	570
ATP6V0B	3770
B4GALT2	1345
CCDC24	174
SLC6A9	521
LOC107984948	17
KLF17	29
DMAP1	869
ERI3	1414
ERI3-IT1	18
RNF220	1626
LOC107984950	522
TMEM53	267
ARMH1	123
LOC105378690	4
RNU5F-1	0
RNU5D-1	0
KIF2C	52
RPS8	29472
SNORD55	106
SNORD46	7
SNORD38A	15
SNORD38B	21
BEST4	18
PLK3	2547
DYNLT4	291
BTBD19	406
LOC107984952	31
PTCH2	35
EIF2B3	543
HECTD3	1384
UROD	1629
ZSWIM5	414
LOC105378691	13
LINC01144	13
HPDL	12
MUTYH	403
TOE1	425
TESK2	312
CCDC163	37
MMACHC	1526
PRDX1	5682
AKR1A1	2906
NASP	2458
CCDC17	94
GPBP1L1	3843
RPS15AP10	4
TMEM69	396
IPP	442
MAST2	1409
P3R3URF-PIK3R3	3175
PIK3R3	4029
LOC101929626	5
TSPAN1	211
POMGNT1	2497
LURAP1	50
RAD54L	70
LRRC41	2490
UQCRH	2156
NSUN4	957
FAAH	757
FAAHP1	9
LINC01398	0
DMBX1	0
MKNK1-AS1	184
MKNK1	1416
MOB3C	1682
ATPAF1	1341
EFCAB14-AS1	251
EFCAB14	7885
LOC105378698	6
LOC105378699	3
CYP4B1	6616
CYP4Z2P	35
CYP4A11	3
CYP4X1	308
CYP4Z1	13
CYP4A22	1
LOC105378701	2
LINC00853	4
PDZK1IP1	808
TAL1	1403
STIL	80
CMPK1	6299
LINC01389	9
FOXE3	0
FOXD2-AS1	39
FOXD2	26
LINC01738	0
TRABD2B	493
LINC02794	1
SKINT1L	3
SLC5A9	273
SPATA6	653
AGBL4	10
BEND5	190
ELAVL4	8
DMRTA2	0
LOC105378714	0
FAF1	1379
FAF1-AS1	0
CDKN2C	504
LINC01562	1
RNF11	5284
TTC39A	963
TTC39A-AS1	26
EPS15	3613
EPS15-AS1	2
CALR4P	0
OSBPL9	3161
NRDC	3346
105378721	224
MIR761	6
RAB3B	1
TXNDC12	2089
KTI12	134
BTF3L4	1469
ZFYVE9	1512
CC2D1B	2150
ORC1	25
PRPF38A	1766
TUT4	1535
GPX7	246
SHISAL2A	18
COA7	455
ZYG11B	1455
ZYG11A	0
ECHDC2	1734
SCP2	5796
PODN	5328
SLC1A7	177
CPT2	862
CZIB	1419
MAGOH	851
LOC100507564	17
LRP8	411
LOC105378728	17
LOC105378726	5
LOC105378731	1
105378730	1
LINC02812	25
GLIS1	28
NDC1	562
YIPF1	744
DIO1	7
HSPB11	367
LRRC42	583
LDLRAD1	17
TMEM59	9049
TCEANC2	500
CDCP2	10
CYB5RL	371
MRPL37	1347
SSBP3	2641
SSBP3-AS1	10
ACOT11	101
FAM151A	25
MROH7-TTC4	308
MROH7	26
TTC4	282
PARS2	65
TTC22	208
LEXM	9
DHCR24	31387
DHCR24-DT	19
TMEM61	33
BSND	1
PCSK9	1488
USP24	2756
LOC100507634	13
LINC01767	7
PLPP3	11012
PRKAA2	247
FYB2	37
C8A	7
C8B	165
105378745	1
LOC112267900	2
DAB1	43
LOC107984960	2
OMA1	392
TACSTD2	5352
MYSM1	1248
LOC112268263	38
LOC105378751	43
JUN	55128
LINC01135	14
LOC101926907	114
LINC02777	41
LINC01358	14
FGGY-DT	26
FGGY	281
LOC101926944	10
LOC105378758	0
HOOK1	522
CYP2J2	25
C1orf87	6
LINC01748	0
LOC101926964	8
LOC105378764	3
NFIA-AS2	26
NFIA	2003
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	971
PATJ	1744
LOC107984965	3
L1TD1	61
KANK4	468
USP1	1246
DOCK7	1172
ANGPTL3	2
ATG4C	533
LINC00466	0
FOXD3-AS1	3
FOXD3	2
ALG6	376
ITGB3BP	203
LOC102724319	0
EFCAB7	228
DLEU2L	6
PGM1	4244
ROR1	923
ROR1-AS1	8
LOC105378773	2
UBE2U	5
LOC107984966	34
CACHD1	1935
RAVER2	1051
JAK1	8055
LINC01359	4
MIR3671	10
AK4	267
DNAJC6	169
LOC102724416	0
LEPR	5227
LEPROT	7081
PDE4B	2130
LOC105378776	39
SGIP1	482
DYNLT5	131
DNAI4	85
MIER1	2421
SLC35D1	745
C1orf141	3
IL23R	4
IL12RB2	77
105378779	6
SERBP1	8694
GADD45A	2561
GNG12	6293
LOC105378781	0
GNG12-AS1	124
DIRAS3	189
WLS	3432
RPE65	8
DEPDC1	17
LRRC7	15
LRRC40	679
SRSF11	5299
ANKRD13C	1047
HHLA3	285
HHLA3-AS1	0
CTH	157
PTGER3	164
ZRANB2-AS1	266
ZRANB2	2339
MIR186	19
ZRANB2-AS2	22
LOC105378795	16
NEGR1	1154
LOC105378797	7
LOC105378798	0
LRRIQ3	24
FPGT-TNNI3K	114
FPGT	743
TNNI3K	32
105378805	0
ERICH3	15
ERICH3-AS1	3
CRYZ	1440
TYW3	761
LHX8	0
SLC44A5	9
ACADM	1792
DLSTP1	26
RABGGTB	1186
SNORD45C	16
SNORD45A	12
SNORD45B	13
MSH4	5
ST6GALNAC3	247
LOC105378807	1
ST6GALNAC5	974
PIGK	1575
LOC105378808	1
AK5	2
ZZZ3	1162
USP33	2335
MIGA1	1231
NEXN-AS1	90
NEXN	2563
FUBP1	2112
DNAJB4	3069
GIPC2	838
LOC107984997	15
MGC27382	78
PTGFR	345
IFI44L	2234
IFI44	2463
ADGRL4	3374
LOC107984998	2
LOC105378810	0
LINC01781	0
ADGRL2	6718
LOC101927434	0
LINC01361	0
107985037	2
LOC105378816	0
LINC01725	7
LOC101927560	3
107985041	27
TTLL7	681
PRKACB	2056
107985046	5
SAMD13	52
UOX	0
DNASE2B	100
RPF1	954
GNG5	2872
SPATA1	202
CTBS	1891
LOC105378819	35
LINC01461	4
SSX2IP	433
LOC102724892	1
LPAR3	46
MCOLN2	213
MCOLN3	355
DNAI3	23
SYDE2	379
C1orf52	810
BCL10	1224
LOC646626	125
DDAH1	2406
107985054	30
CCN1	36173
LOC107985057	2
LOC112268231	0
ZNHIT6	825
COL24A1	56
LINC02795	7
LOC105378825	2
ODF2L	1120
MIR7856	0
CLCA2	34
CLCA1	0
LOC105378827	5
CLCA4	3
CLCA4-AS1	45
CLCA3P	0
SH3GLB1	6150
SELENOF	6350
HS2ST1	1904
LINC01140	564
LMO4	3158
LOC105378833	6
LOC105378839	25
PKN2-AS1	3
PKN2	2777
GTF2B	980
KYAT3	659
RBMXL1	1218
GBP3	1485
LOC105378841	33
GBP1	3547
GBP2	3119
LOC112268267	881
LOC105378842	5
GBP7	14
GBP4	4093
LOC107985076	10
GBP5	1125
GBP6	29
GBP1P1	215
LOC105378844	6
LRRC8B	1170
LRRC8C	1978
LRRC8C-DT	36
LOC107985743	4
101927952	11
LOC107985744	2
LOC101927975	7
LRRC8D	597
GEMIN8P4	6
ZNF326	1032
LOC105378849	2
LOC107985088	4
LINC02609	82
LINC02788	0
ZNF644	1470
HFM1	40
CDC7	257
LOC102723436	17
TGFBR3	3914
BRDT	9
EPHX4	21
SETSIP	5
BTBD8	46
23285	159
C1orf146	0
GLMN	190
RPAP2	515
GFI1	243
EVI5	1293
RPL5	20668
DIPK1A	373
SNORD21	8
SNORA66	12
MTF2	853
TMED5	3508
CCDC18	311
LOC107985521	0
CCDC18-AS1	363
DR1	2323
FNBP1L	2348
BCAR3	824
BCAR3-AS1	63
LOC102723480	0
723788	13
TRR-TCT1-1	4
DNTTIP2	1726
GCLM	768
ABCA4	56
LOC105378858	7
ARHGAP29	5226
ARHGAP29-AS1	2
105378859	2
ABCD3	2094
F3	9554
LOC105378861	2
SLC44A3-AS1	103
105378860	2
SLC44A3	491
CNN3	11008
105378862	52
CNN3-DT	254
ALG14	262
LOC105378863	0
TLCD4	514
TLCD4-RWDD3	108
LOC101928118	10
RWDD3	232
PTBP2	524
DPYD	3735
DPYD-AS1	169
LOC105378867	9
MIR137HG	0
SNX7	632
PLPPR5	1
PLPPR4	444
LINC01708	0
PALMD	2745
FRRS1	301
AGL	1224
SLC35A3	1432
MFSD14A	2399
SASS6	458
TRMT13	485
LRRC39	84
DBT	1199
RTCA-AS1	40
RTCA	989
CDC14A	616
LOC105379827	2
GPR88	14
VCAM1	2601
EXTL2	605
SLC30A7	884
DPH5	993
LOC102606465	100
LOC101928334	27
LOC101928370	166
S1PR1	7065
COL11A1	3
LOC101928436	3
RNPC3	457
AMY2B	314
ACTG1P4	9
AMY2A	28
AMY1A	355
AMY1B	205
LOC105378878	9
AMY1C	331
LOC100129138	3
PRMT6	425
NTNG1	371
VAV3	579
LINC02785	14
SLC25A24	2293
NBPF4	1
NBPF6	2
FAM102B	1709
HENMT1	193
LOC105378890	4
PRPF38B	2376
STXBP3	1716
LOC105378891	4
AKNAD1	8
GPSM2	1113
CLCC1	1155
WDR47	808
TAF13	677
TMEM167B-DT	7
TMEM167B	2374
SCARNA2	3
C1orf194	8
ELAPOR1	148
SARS1	4313
CELSR2	601
PSRC1	157
MYBPHL	58
SORT1	6468
PSMA5	1835
SYPL2	70
ATXN7L2	177
CYB561D1	660
AMIGO1	682
GNAI3	2720
GNAT2	10
AMPD2	1568
GSTM4	480
GSTM2	785
GSTM1	128
GSTM5	679
GSTM3	1719
EPS8L3	4
CSF1	6758
AHCYL1	5208
STRIP1	1356
ALX3	117
UBL4B	1
SLC6A17	7
LINC02586	30
KCNC4	1070
RBM15-AS1	7
RBM15	469
SLC16A4	839
LAMTOR5	2029
LAMTOR5-AS1	8
PROK1	0
CYMP	1
CYMP-AS1	1
KCNA10	0
KCNA2	37
LOC107985174	10
KCNA3	1608
LOC105378901	4
CD53	3745
LRIF1	362
DRAM2	1173
CEPT1	1236
DENND2D	1186
107985180	5
CHI3L2	1045
CHIAP2	40
CHIA	239
PIFO	207
OVGP1	45
WDR77	1001
ATP5PB	3755
C1orf162	1791
TMIGD3	106
ADORA3	132
RAP1A	4523
LINC01160	11
LOC107985184	102
INKA2	1247
INKA2-AS1	21
LOC101928718	15
DDX20	412
KCND3	630
LINC01750	46
LINC02884	128
CTTNBP2NL	2088
WNT2B	367
ST7L	738
CAPZA1	4426
MOV10	3986
RHOC	4349
PPM1J	54
TAFA3	0
LINC01356	4
LINC01357	2
SLC16A1	425
AKR7A2P1	0
SLC16A1-AS1	20
LOC107985189	1
LRIG2-DT	21
LRIG2	615
LOC643441	66
MAGI3	3432
PHTF1	729
RSBN1	989
AP4B1-AS1	163
PTPN22	520
BCL2L15	41
AP4B1	497
DCLRE1B	429
HIPK1-AS1	12
HIPK1	5744
OLFML3	2888
SYT6	2
TRIM33	2019
BCAS2	1131
LOC105378914	4
DENND2C	194
AMPD1	9
NRAS	2455
CSDE1	19805
SIKE1	1267
TSHB	16
TSPAN2	1049
LINC01765	19
NGF	49
112268287	0
VANGL1	867
CASQ2	314
NHLH2	5
LINC01649	5
LOC101928977	0
SLC22A15	385
MAB21L3	11
LINC01779	5
ATP1A1	25404
ATP1A1-AS1	4360
LINC01762	1
LOC112268235	37
CD58	688
LOC105378925	0
IGSF3	2186
LOC105378924	4
CD2	808
PTGFRN	1687
CD101	854
LOC101929099	64
TTF2	409
TRIM45	129
VTCN1	7
MAN1A2	3046
TENT5C	1562
LOC105378929	0
GDAP2	610
WDR3	709
SPAG17	59
TBX15	52
LOC105378933	1
WARS2	421
WARS2-IT1	10
WARS2-AS1	209
LOC107985192	1
HSD3B2	0
LOC105378935	2
HSD3BP4	20
LINC00622	21
ZNF697	351
PHGDH	817
105378936	4
HMGCS2	54
REG4	0
NOTCH2	6064
SEC22B	3499
107985522	6
105378941	0
105378954	194
LOC101929788	0
NBPF8	846
107985523	22
PFN1P2	32
PDE4DIPP2	882
LOC107985524	87
NOTCH2NLR	4
NBPF26	528
RNVU1-19	0
LINC00623	356
LOC100996720	49
RNVU1-4	1
TRN-GTT11-1	0
LOC105369199	5
PDE4DIPP4	1
H3P4	25
FCGR1B	142
LOC100996318	26
H2BP1	10
FAM72B	29
SRGAP2C	1260
LOC107985193	2
LINC02798	17
EMBP1	27
LINC01691	3
LOC105371175	7
LOC107985200	39
LOC107985201	4
LOC105369140	1
PDE4DIPP3	2
H2BP2	36
FCGR1CP	120
H3-2	73
FAM72C	40
SRGAP2D	705
LOC105371206	23
LINC02802	44
105373467	4
NBPF15	1132
LOC105371211	0
LSP1P5	50
LOC105371216	10
SRGAP2B	1342
LOC107985595	1
FAM72D	55
LOC101929805	1
LINC01145	411
LOC100996740	144
RNVU1-14	4
NBPF20	436
LOC105371312	70
NBPF25P	253
GPR89A	399
PDZK1	11
CD160	12
RNF115	1546
POLR3C	844
NUDT17	187
PIAS3	1178
ANKRD35	273
LOC107985593	1
ITGA10	328
PEX11B	677
GNRHR2	374
RBM8A	2886
LIX1L-AS1	520
LIX1L	2299
POLR3GL	1114
ANKRD34A	48
TXNIP	25851
HJV	2
RNVU1-6	4
LINC01719	11
NBPF10	1352
NOTCH2NLA	773
LOC105371254	7
NUDT4P2	424
SEC22B4P	213
PPIAL4H	2
LOC112268274	1
LOC100996756	26
LOC105371235	2
107985591	8
HYDIN2	36
NBPF12	1274
LOC728989	4
105371231	1
PRKAB2	716
CHD1L	1239
PDIA3P1	648
FMO5	868
LINC00624	1
BCL9	673
ACP6	286
GJA5	4119
GPR89B	427
PDZK1P1	8
LINC02804	14
PDE4DIPP1	1
NBPF11	834
LOC105371227	1
LOC101927468	6
LINC02806	1
LOC105371225	1
PDE4DIPP6	26
RNVU1-3	0
107985525	9
LINC01138	134
LOC105371224	132
NBPF14	1725
NOTCH2NLB	573
LOC105371223	1
NUDT4B	628
SEC22B3P	93
PDE4DIP	2834
LOC112268272	133
NBPF9	434
LOC101929790	2
LOC653513	176
SEC22B2P	129
NOTCH2NLC	496
NBPF19	1704
PPIAL4C	2
LINC00869	378
112268236	29
LOC644634	50
PDE4DIPP7	8
LOC105371406	2
FCGR1A	639
H2BC18	87
112268237	12
H3C13	2
H4C14	49
H3C14	4
H2AC18	231
H2BC20P	31
H2AC19	230
H3C15	3
112268238	47
H4C15	42
