GeneID	RNA-seq_LADC17
C1orf122	1616
MTF1	549
INPP5B	328
LOC105378651	8
SF3A3	2067
FHL3	1131
UTP11	720
POU3F1	92
MIR3659HG	0
LOC105378657	0
RRAGC	1064
GJA9-MYCBP	217
MYCBP	212
LOC105378663	2
GJA9	3
RHBDL2	78
LOC105378662	24
AKIRIN1	1749
NDUFS5	2817
MACF1	3614
643314	79
105378950	4
BMP8A	696
OXCT2P1	24
PPIEL	225
PABPC4	3530
PABPC4-AS1	493
SNORA55	6
HEYL	525
NT5C1A	5
HPCAL4	20
PPIE	1272
BMP8B	166
OXCT2	21
LOC101929536	7
105378951	32
LINC02811	14
105378665	7
TRIT1	401
MYCL	49
MYCL-AS1	10
MFSD2A	420
CAP1	5961
PPT1	8498
RLF	406
TMCO2	0
ZMPSTE24	920
COL9A2	2271
107984945	3
SMAP2	1312
ZFP69B	129
ZFP69	107
LOC105378672	4
EXO5	253
ZNF684	47
RIMS3	54
LOC105378675	1
NFYC-AS1	107
NFYC	1140
KCNQ4	31
CITED4	402
CTPS1	1223
SLFNL1-AS1	142
SLFNL1	110
SCMH1	778
FOXO6	175
FOXO6-AS1	22
LOC105378678	1
EDN2	4
HIVEP3	550
GUCA2B	0
GUCA2A	0
FOXJ3	1303
RIMKLA	3
ZMYND12	123
CCDC30	477
PPCS	1266
PPIH	657
YBX1	10607
CLDN19	0
P3H1	3319
C1orf50	182
TMEM269-DT	2
TMEM269	11
LOC107984946	1
SVBP	172
ERMAP	334
ZNF691	287
LOC339539	3
SLC2A1	6921
SLC2A1-AS1	25
FAM183A	53
EBNA1BP2	2299
CFAP57	36
LOC105378685	6
TMEM125	329
C1orf210	99
TIE1	1022
MPL	7
LOC105378687	5
CDC20	1820
ELOVL1	2614
MIR6734	13
LOC112268225	11
MED8	1094
MED8-AS1	214
SZT2	2172
SZT2-AS1	180
HYI	776
PTPRF	14467
KDM4A	1380
KDM4A-AS1	284
ST3GAL3	580
ARTN	161
LOC105378688	8
LOC101929609	77
IPO13	1093
DPH2	809
ATP6V0B	3574
B4GALT2	1607
CCDC24	496
SLC6A9	408
LOC107984948	47
KLF17	4
DMAP1	1043
ERI3	1747
ERI3-IT1	38
RNF220	1606
LOC107984950	428
TMEM53	124
ARMH1	91
LOC105378690	27
RNU5F-1	1
RNU5D-1	0
KIF2C	863
RPS8	19851
SNORD55	78
SNORD46	14
SNORD38A	55
SNORD38B	63
BEST4	30
PLK3	1258
DYNLT4	114
BTBD19	236
LOC107984952	42
PTCH2	61
EIF2B3	475
HECTD3	1545
UROD	1788
ZSWIM5	27
LOC105378691	17
LINC01144	17
HPDL	221
MUTYH	586
TOE1	229
TESK2	225
CCDC163	48
MMACHC	1170
PRDX1	4388
AKR1A1	2636
NASP	2445
CCDC17	83
GPBP1L1	2124
RPS15AP10	4
TMEM69	535
IPP	156
MAST2	2318
P3R3URF-PIK3R3	610
PIK3R3	696
LOC101929626	4
TSPAN1	1920
POMGNT1	2906
LURAP1	21
RAD54L	579
LRRC41	3592
UQCRH	1887
NSUN4	477
FAAH	955
FAAHP1	17
LINC01398	1
DMBX1	82
MKNK1-AS1	190
MKNK1	1036
MOB3C	738
ATPAF1	698
EFCAB14-AS1	69
EFCAB14	2292
LOC105378698	8
LOC105378699	1
CYP4B1	10
CYP4Z2P	1
CYP4A11	0
CYP4X1	37
CYP4Z1	0
CYP4A22	0
LOC105378701	1
LINC00853	6
PDZK1IP1	120
TAL1	46
STIL	336
CMPK1	1213
LINC01389	25
FOXE3	4
FOXD2-AS1	109
FOXD2	35
LINC01738	0
TRABD2B	33
LINC02794	0
SKINT1L	1
SLC5A9	5
SPATA6	129
AGBL4	24
BEND5	124
ELAVL4	15
DMRTA2	14
LOC105378714	5
FAF1	1258
FAF1-AS1	0
CDKN2C	237
LINC01562	0
RNF11	1049
TTC39A	275
TTC39A-AS1	4
EPS15	963
EPS15-AS1	0
CALR4P	0
OSBPL9	1758
NRDC	2924
105378721	295
MIR761	10
RAB3B	95
TXNDC12	2605
KTI12	189
BTF3L4	755
ZFYVE9	379
CC2D1B	3295
ORC1	206
PRPF38A	1048
TUT4	691
GPX7	721
SHISAL2A	15
COA7	460
ZYG11B	289
ZYG11A	65
ECHDC2	1375
SCP2	2107
PODN	3370
SLC1A7	235
CPT2	746
CZIB	991
MAGOH	552
LOC100507564	13
LRP8	506
LOC105378728	42
LOC105378726	29
LOC105378731	0
105378730	0
LINC02812	7
GLIS1	50
NDC1	454
YIPF1	657
DIO1	4
HSPB11	288
LRRC42	783
LDLRAD1	0
TMEM59	4079
TCEANC2	259
CDCP2	10
CYB5RL	250
MRPL37	1897
SSBP3	1622
SSBP3-AS1	33
ACOT11	270
FAM151A	88
MROH7-TTC4	441
MROH7	60
TTC4	381
PARS2	183
TTC22	385
LEXM	7
DHCR24	2073
DHCR24-DT	12
TMEM61	26
BSND	0
PCSK9	148
USP24	1449
LOC100507634	70
LINC01767	7
PLPP3	2288
PRKAA2	68
FYB2	1
C8A	0
C8B	1
105378745	0
LOC112267900	2
DAB1	15
LOC107984960	2
OMA1	259
TACSTD2	7983
MYSM1	616
LOC112268263	3
LOC105378751	11
JUN	17678
LINC01135	1
LOC101926907	191
LINC02777	15
LINC01358	5
FGGY-DT	8
FGGY	138
LOC101926944	3
LOC105378758	0
HOOK1	172
CYP2J2	87
C1orf87	0
LINC01748	115
LOC101926964	28
LOC105378764	0
NFIA-AS2	4
NFIA	452
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	503
PATJ	910
LOC107984965	5
L1TD1	1
KANK4	238
USP1	311
DOCK7	683
ANGPTL3	1
ATG4C	203
LINC00466	17
FOXD3-AS1	152
FOXD3	17
ALG6	267
ITGB3BP	159
LOC102724319	0
EFCAB7	125
DLEU2L	3
PGM1	2209
ROR1	181
ROR1-AS1	4
LOC105378773	31
UBE2U	31
LOC107984966	0
CACHD1	93
RAVER2	321
JAK1	3561
LINC01359	0
MIR3671	3
AK4	586
DNAJC6	59
LOC102724416	2
LEPR	236
LEPROT	3132
PDE4B	586
LOC105378776	0
SGIP1	300
DYNLT5	24
DNAI4	36
MIER1	355
SLC35D1	519
C1orf141	1
IL23R	1
IL12RB2	176
105378779	10
SERBP1	4914
GADD45A	2042
GNG12	1192
LOC105378781	0
GNG12-AS1	62
DIRAS3	46
WLS	2109
RPE65	0
DEPDC1	140
LRRC7	4
LRRC40	167
SRSF11	2493
ANKRD13C	335
HHLA3	158
HHLA3-AS1	1
CTH	81
PTGER3	82
ZRANB2-AS1	270
ZRANB2	1249
MIR186	3
ZRANB2-AS2	5
LOC105378795	1
NEGR1	229
LOC105378797	6
LOC105378798	15
LRRIQ3	20
FPGT-TNNI3K	42
FPGT	183
TNNI3K	11
105378805	0
ERICH3	4
ERICH3-AS1	0
CRYZ	532
TYW3	250
LHX8	55
SLC44A5	303
ACADM	596
DLSTP1	34
RABGGTB	974
SNORD45C	24
SNORD45A	5
SNORD45B	3
MSH4	1
ST6GALNAC3	46
LOC105378807	0
ST6GALNAC5	599
PIGK	726
LOC105378808	5
AK5	51
ZZZ3	714
USP33	1080
MIGA1	589
NEXN-AS1	31
NEXN	417
FUBP1	2709
DNAJB4	503
GIPC2	67
LOC107984997	6
MGC27382	3
PTGFR	112
IFI44L	1446
IFI44	1533
ADGRL4	515
LOC107984998	4
LOC105378810	10
LINC01781	0
ADGRL2	1350
LOC101927434	2
LINC01361	4
107985037	10
LOC105378816	7
LINC01725	10
LOC101927560	6
107985041	6
TTLL7	185
PRKACB	325
107985046	9
SAMD13	24
UOX	0
DNASE2B	0
RPF1	857
GNG5	3107
SPATA1	184
CTBS	1449
LOC105378819	11
LINC01461	9
SSX2IP	216
LOC102724892	0
LPAR3	128
MCOLN2	98
MCOLN3	582
DNAI3	43
SYDE2	163
C1orf52	589
BCL10	542
LOC646626	66
DDAH1	454
107985054	3
CCN1	25452
LOC107985057	13
LOC112268231	3
ZNHIT6	1075
COL24A1	186
LINC02795	0
LOC105378825	7
ODF2L	936
MIR7856	0
CLCA2	4
CLCA1	4
LOC105378827	2
CLCA4	0
CLCA4-AS1	55
CLCA3P	5
SH3GLB1	2779
SELENOF	2657
HS2ST1	760
LINC01140	131
LMO4	2704
LOC105378833	4
LOC105378839	6
PKN2-AS1	1
PKN2	735
GTF2B	782
KYAT3	347
RBMXL1	357
GBP3	1225
LOC105378841	7
GBP1	3855
GBP2	4264
LOC112268267	606
LOC105378842	92
GBP7	52
GBP4	2594
LOC107985076	8
GBP5	1837
GBP6	150
GBP1P1	250
LOC105378844	0
LRRC8B	92
LRRC8C	235
LRRC8C-DT	8
LOC107985743	3
101927952	2
LOC107985744	0
LOC101927975	5
LRRC8D	638
GEMIN8P4	48
ZNF326	470
LOC105378849	13
LOC107985088	60
LINC02609	90
LINC02788	0
ZNF644	588
HFM1	17
CDC7	455
LOC102723436	13
TGFBR3	112
BRDT	556
EPHX4	210
SETSIP	2
BTBD8	17
23285	116
C1orf146	0
GLMN	87
RPAP2	488
GFI1	155
EVI5	408
RPL5	15026
DIPK1A	350
SNORD21	11
SNORA66	22
MTF2	599
TMED5	713
CCDC18	233
LOC107985521	1
CCDC18-AS1	882
DR1	1312
FNBP1L	1112
BCAR3	2894
BCAR3-AS1	215
LOC102723480	34
723788	18
TRR-TCT1-1	2
DNTTIP2	1107
GCLM	645
ABCA4	79
LOC105378858	4
ARHGAP29	724
ARHGAP29-AS1	2
105378859	4
ABCD3	646
F3	3362
LOC105378861	2
SLC44A3-AS1	188
105378860	1
SLC44A3	407
CNN3	5571
105378862	17
CNN3-DT	149
ALG14	220
LOC105378863	3
TLCD4	78
TLCD4-RWDD3	95
LOC101928118	5
RWDD3	118
PTBP2	246
DPYD	918
DPYD-AS1	64
LOC105378867	2
MIR137HG	7
SNX7	726
PLPPR5	7
PLPPR4	40
LINC01708	0
PALMD	287
FRRS1	518
AGL	403
SLC35A3	514
MFSD14A	1215
SASS6	144
TRMT13	372
LRRC39	56
DBT	578
RTCA-AS1	15
RTCA	967
CDC14A	178
LOC105379827	1
GPR88	3
VCAM1	1710
EXTL2	273
SLC30A7	538
DPH5	850
LOC102606465	101
LOC101928334	8
LOC101928370	16
S1PR1	729
COL11A1	13672
LOC101928436	7
RNPC3	301
AMY2B	323
ACTG1P4	13
AMY2A	11
AMY1A	66
AMY1B	53
LOC105378878	4
AMY1C	60
LOC100129138	54
PRMT6	840
NTNG1	484
VAV3	365
LINC02785	10
SLC25A24	1219
NBPF4	3
NBPF6	2
FAM102B	495
HENMT1	98
LOC105378890	0
PRPF38B	1442
STXBP3	873
LOC105378891	12
AKNAD1	23
GPSM2	1117
CLCC1	1036
WDR47	321
TAF13	174
TMEM167B-DT	4
TMEM167B	907
SCARNA2	6
C1orf194	4
ELAPOR1	26
SARS1	3148
CELSR2	1570
PSRC1	357
MYBPHL	26
SORT1	1654
PSMA5	3105
SYPL2	75
ATXN7L2	602
CYB561D1	392
AMIGO1	161
GNAI3	1789
GNAT2	5
AMPD2	3459
GSTM4	251
GSTM2	555
GSTM1	56
GSTM5	29
GSTM3	720
EPS8L3	0
CSF1	3215
AHCYL1	3637
STRIP1	1349
ALX3	168
UBL4B	1
SLC6A17	33
LINC02586	5
KCNC4	471
RBM15-AS1	7
RBM15	301
SLC16A4	478
LAMTOR5	1662
LAMTOR5-AS1	13
PROK1	1
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	5
LOC107985174	0
KCNA3	26
LOC105378901	10
CD53	1817
LRIF1	163
DRAM2	977
CEPT1	839
DENND2D	1662
107985180	4
CHI3L2	442
CHIAP2	0
CHIA	0
PIFO	218
OVGP1	51
WDR77	1105
ATP5PB	3749
C1orf162	630
TMIGD3	229
ADORA3	168
RAP1A	2114
LINC01160	16
LOC107985184	52
INKA2	122
INKA2-AS1	2
LOC101928718	3
DDX20	526
KCND3	34
LINC01750	6
LINC02884	7
CTTNBP2NL	810
WNT2B	172
ST7L	445
CAPZA1	2352
MOV10	5928
RHOC	5201
PPM1J	120
TAFA3	2
LINC01356	70
LINC01357	23
SLC16A1	919
AKR7A2P1	5
SLC16A1-AS1	48
LOC107985189	15
LRIG2-DT	10
LRIG2	520
LOC643441	0
MAGI3	141
PHTF1	606
RSBN1	326
AP4B1-AS1	135
PTPN22	163
BCL2L15	7
AP4B1	413
DCLRE1B	344
HIPK1-AS1	3
HIPK1	1190
OLFML3	2309
SYT6	5
TRIM33	591
BCAS2	505
LOC105378914	0
DENND2C	43
AMPD1	2
NRAS	296
CSDE1	3166
SIKE1	163
TSHB	0
TSPAN2	81
LINC01765	2
NGF	16
112268287	0
VANGL1	424
CASQ2	10
NHLH2	0
LINC01649	1
LOC101928977	1
SLC22A15	150
MAB21L3	0
LINC01779	0
ATP1A1	4680
ATP1A1-AS1	1228
LINC01762	3
LOC112268235	62
CD58	129
LOC105378925	0
IGSF3	124
LOC105378924	0
CD2	397
PTGFRN	1973
CD101	908
LOC101929099	14
TTF2	220
TRIM45	160
VTCN1	28
MAN1A2	429
TENT5C	204
LOC105378929	3
GDAP2	209
WDR3	332
SPAG17	56
TBX15	87
LOC105378933	6
WARS2	382
WARS2-IT1	1
WARS2-AS1	272
LOC107985192	4
HSD3B2	0
LOC105378935	2
HSD3BP4	9
LINC00622	77
ZNF697	503
PHGDH	2513
105378936	37
HMGCS2	0
REG4	25
NOTCH2	6526
SEC22B	4134
107985522	4
105378941	0
105378954	219
LOC101929788	24
NBPF8	1149
107985523	19
PFN1P2	32
PDE4DIPP2	2317
LOC107985524	137
NOTCH2NLR	5
NBPF26	771
RNVU1-19	1
LINC00623	141
LOC100996720	62
RNVU1-4	0
TRN-GTT11-1	1
LOC105369199	2
PDE4DIPP4	0
H3P4	22
FCGR1B	172
LOC100996318	22
H2BP1	6
FAM72B	49
SRGAP2C	320
LOC107985193	1
LINC02798	2
EMBP1	42
LINC01691	0
LOC105371175	4
LOC107985200	26
LOC107985201	3
LOC105369140	0
PDE4DIPP3	4
H2BP2	58
FCGR1CP	165
H3-2	95
FAM72C	140
SRGAP2D	321
LOC105371206	6
LINC02802	33
105373467	4
NBPF15	1344
LOC105371211	6
LSP1P5	37
LOC105371216	6
SRGAP2B	673
LOC107985595	3
FAM72D	178
LOC101929805	10
LINC01145	1087
LOC100996740	424
RNVU1-14	2
NBPF20	795
LOC105371312	135
NBPF25P	562
GPR89A	1428
PDZK1	124
CD160	35
RNF115	2378
POLR3C	2058
NUDT17	1086
PIAS3	5940
ANKRD35	181
LOC107985593	2
ITGA10	151
PEX11B	1206
GNRHR2	697
RBM8A	4232
LIX1L-AS1	1657
LIX1L	1053
POLR3GL	933
ANKRD34A	94
TXNIP	8243
HJV	0
RNVU1-6	0
LINC01719	48
NBPF10	1718
NOTCH2NLA	1144
LOC105371254	18
NUDT4P2	156
SEC22B4P	82
PPIAL4H	2
LOC112268274	9
LOC100996756	28
LOC105371235	16
107985591	24
HYDIN2	168
NBPF12	1406
LOC728989	24
105371231	0
PRKAB2	980
CHD1L	1778
PDIA3P1	1375
FMO5	202
LINC00624	2
BCL9	1526
ACP6	1482
GJA5	1252
GPR89B	1158
PDZK1P1	48
LINC02804	135
PDE4DIPP1	14
NBPF11	1095
LOC105371227	2
LOC101927468	30
LINC02806	11
LOC105371225	2
PDE4DIPP6	91
RNVU1-3	5
107985525	18
LINC01138	487
LOC105371224	414
NBPF14	2090
NOTCH2NLB	371
LOC105371223	18
NUDT4B	220
SEC22B3P	42
PDE4DIP	10370
LOC112268272	149
NBPF9	1087
LOC101929790	16
LOC653513	144
SEC22B2P	51
NOTCH2NLC	486
NBPF19	1661
PPIAL4C	1
LINC00869	406
112268236	73
LOC644634	163
PDE4DIPP7	6
LOC105371406	1
FCGR1A	948
H2BC18	635
112268237	38
H3C13	62
H4C14	521
H3C14	64
H2AC18	2009
H2BC20P	209
H2AC19	1653
H3C15	54
112268238	846
H4C15	480
H2BC21	2037
H2AC20	74
H2AC21	10
BOLA1	893
SV2A	152
SF3B4	4204
