GeneID	RNA-seq_normal_lung29
EPHA8	0
C1QA	9147
C1QC	6613
C1QB	8868
EPHB2	198
MIR4253	5
KDM1A	1551
LUZP1	2337
HTR1D	27
LINC01355	182
HNRNPR	4561
ZNF436	570
ZNF436-AS1	69
TCEA3	880
ASAP3	1135
E2F2	15
LOC101928163	1
LOC105376859	7
ID3	1483
MDS2	6
RPL11	19927
ELOA	1752
ELOA-AS1	214
PITHD1	1374
LOC105376860	166
LYPLA2	1231
GALE	852
HMGCL	975
LOC105376861	0
FUCA1	1148
CNR2	13
PNRC2	6532
SRSF10	4775
LOC105376863	9
LOC107984931	1
MYOM3	11
IL22RA1	23
IFNLR1	437
LINC02800	3
GRHL3-AS1	3
GRHL3	7
STPG1	363
NIPAL3	1806
RCAN3AS	5
RCAN3	657
NCMAP-DT	65
NCMAP	336
SRRM1	3488
CLIC4	14251
RUNX3	1225
107984932	7
RUNX3-AS1	15
SYF2	1626
RSRP1	1858
LOC105376882	3
RHD	64
TMEM50A	2667
RHCE	1378
MACO1	1024
LDLRAP1	1213
MAN1C1	1133
SELENON	4610
MTFR1L	973
LOC646471	186
AUNIP	188
PAQR7	382
STMN1	1282
MIR3917	101
PAFAH2	505
101928216	2
EXTL1	20
SLC30A2	6
TRIM63	18
PDIK1L	233
FAM110D	809
ZNF593	460
CNKSR1	517
CATSPER4	3
ZPLD2P	7
CEP85	203
SH3BGRL3	3685
UBXN11	2093
CD52	2182
CRYBG2	61
ZNF683	29
DHDDS	702
DHDDS-AS1	20
HMGN2	7223
RPS6KA1	3322
LOC101928728	27
ARID1A	2880
PIGV	351
ZDHHC18	1513
SFN	2065
GPN2	1095
GPATCH3	369
NUDC	2716
NR0B2	100
KDF1	231
TRNP1	720
TENT5B	1566
LOC101928391	16
SLC9A1	1565
WDTC1	2914
TMEM222	1065
ACTG1P20	72
SYTL1	1056
MAP3K6	3454
FCN3	13191
CD164L2	10
GPR3	100
WASF2	6008
LOC105376892	10
AHDC1	974
FGR	3801
LINC02574	0
IFI6	5392
FAM76A	799
STX12	5916
PPP1R8	1147
THEMIS2	2400
RPA2	1124
SMPDL3B	300
XKR8	415
EYA3	861
PTAFR	1658
DNAJC8	3098
ATP5IF1	1637
SESN2	488
MED18	327
PHACTR4	1927
RCC1	380
SNHG3	325
SNORA73A	34
SNORA73B	23
TRNAU1AP	531
SNHG12	429
SNORD99	16
SNORA61	56
SNORA44	38
SNORA16A	31
RAB42	59
TAF12	527
LINC01715	7
RNU11	1
GMEB1	667
YTHDF2	2621
OPRD1	5
EPB41	2150
TMEM200B	622
SRSF4	4399
MECR	381
PTPRU	1290
LOC105378617	32
MATN1	15
MATN1-AS1	46
LAPTM5	11884
MIR4420	8
LOC105378620	40
LINC01778	7
SDC3	3744
PUM1	2517
SNORD103A	11
SNORD103B	11
LOC107984935	0
NKAIN1	0
SNRNP40	822
ZCCHC17	924
FABP3	625
SERINC2	1126
LOC105378625	1
LOC105379772	0
LDC1P	0
LINC01226	3
LOC105378626	75
TINAGL1	4121
HCRTR1	249
PEF1	2401
PEF1-AS1	136
105378628	8
COL16A1	2349
LOC101929444	6
ADGRB2	65
SPOCD1	363
PTP4A2	7228
KHDRBS1	4316
TMEM39B	480
KPNA6	2956
TXLNA	2800
CCDC28B	165
TMEM234	322
IQCC	119
DCDC2B	104
EIF3I	3642
MTMR9LP	901
FAM167B	307
LCK	470
HDAC1	2445
MARCKSL1	1413
LOC105378629	4
TSSK3	265
FAM229A	129
BSDC1	2666
ZBTB8B	12
ZBTB8A	641
LOC102723870	5
ZBTB8OS	541
RBBP4	2899
SYNC	1277
KIAA1522	1896
YARS1	2068
S100PBP	772
FNDC5	147
HPCA	32
TMEM54	886
LOC105378632	2
RNF19B	2056
AK2	3335
AZIN2	152
112268224	7
TRIM62	208
ZNF362	1244
A3GALT2	14
PHC2	5892
MIR3605	214
PHC2-AS1	2
ZSCAN20	120
CSMD2	150
105378640	0
LOC105378641	1
LOC105378642	6
GJB5	1
GJB4	2
GJB3	50
GJA4	685
SMIM12	1448
DLGAP3	21
GPR199P	123
TMEM35B	1399
ZMYM6	878
ZMYM1	289
LOC105378644	4
SFPQ	13182
ZMYM4	1391
ZMYM4-AS1	27
KIAA0319L	3010
NCDN	790
TFAP2E	138
TFAP2E-AS1	30
PSMB2	2970
C1orf216	559
CLSPN	39
AGO4	2096
AGO1	1152
AGO3	1598
TEKT2	53
ADPRS	1038
COL8A2	258
TRAPPC3	1543
MAP7D1	7543
THRAP3	4901
SH3D21	373
EVA1B	1446
STK40	3996
LSM10	638
OSCP1	348
MRPS15	1044
CSF3R	6991
GRIK3	30
LINC01137	179
ZC3H12A	4126
MIR6732	26
MEAF6	2189
MIR5581	19
LOC105378649	63
SNIP1	792
DNALI1	1226
GNL2	1949
RSPO1	206
C1orf109	378
CDCA8	17
EPHA10	14
MANEAL	100
YRDC	743
C1orf122	985
MTF1	915
INPP5B	1058
LOC105378651	20
SF3A3	2129
FHL3	400
UTP11	909
POU3F1	10
MIR3659HG	9
LOC105378657	6
RRAGC	1312
GJA9-MYCBP	374
MYCBP	362
LOC105378663	4
GJA9	11
RHBDL2	53
LOC105378662	13
AKIRIN1	3578
NDUFS5	1777
MACF1	31686
643314	503
105378950	3
BMP8A	167
OXCT2P1	35
PPIEL	224
PABPC4	2897
PABPC4-AS1	373
SNORA55	18
HEYL	1525
NT5C1A	2
HPCAL4	277
PPIE	1137
BMP8B	175
OXCT2	22
LOC101929536	2
105378951	4
LINC02811	2
105378665	0
TRIT1	450
MYCL	60
MYCL-AS1	5
MFSD2A	4265
CAP1	7803
PPT1	8023
RLF	1414
TMCO2	7
ZMPSTE24	1896
COL9A2	165
107984945	13
SMAP2	2959
ZFP69B	55
ZFP69	109
LOC105378672	9
EXO5	249
ZNF684	126
RIMS3	488
LOC105378675	0
NFYC-AS1	103
NFYC	1361
KCNQ4	86
CITED4	511
CTPS1	804
SLFNL1-AS1	236
SLFNL1	120
SCMH1	1223
FOXO6	109
FOXO6-AS1	12
LOC105378678	6
EDN2	85
HIVEP3	1166
GUCA2B	1
GUCA2A	10
FOXJ3	1805
RIMKLA	513
ZMYND12	39
CCDC30	364
PPCS	1227
PPIH	539
YBX1	15224
CLDN19	2
P3H1	717
C1orf50	305
TMEM269-DT	4
TMEM269	11
LOC107984946	1
SVBP	294
ERMAP	627
ZNF691	156
LOC339539	2
SLC2A1	330
SLC2A1-AS1	5
FAM183A	6
EBNA1BP2	1296
CFAP57	56
LOC105378685	9
TMEM125	4262
C1orf210	325
TIE1	5776
MPL	48
LOC105378687	23
CDC20	24
ELOVL1	2909
MIR6734	6
LOC112268225	8
MED8	951
MED8-AS1	164
SZT2	2297
SZT2-AS1	108
HYI	900
PTPRF	7753
KDM4A	1208
KDM4A-AS1	148
ST3GAL3	439
ARTN	19
LOC105378688	7
LOC101929609	64
IPO13	683
DPH2	504
ATP6V0B	3154
B4GALT2	822
CCDC24	214
SLC6A9	348
LOC107984948	11
KLF17	54
DMAP1	965
ERI3	947
ERI3-IT1	26
RNF220	1217
LOC107984950	369
TMEM53	294
ARMH1	67
LOC105378690	2
RNU5F-1	0
RNU5D-1	5
KIF2C	49
RPS8	19232
SNORD55	56
SNORD46	16
SNORD38A	25
SNORD38B	33
BEST4	9
PLK3	3695
DYNLT4	508
BTBD19	948
LOC107984952	182
PTCH2	82
EIF2B3	647
HECTD3	1043
UROD	1783
ZSWIM5	206
LOC105378691	17
LINC01144	14
HPDL	18
MUTYH	493
TOE1	496
TESK2	259
CCDC163	12
MMACHC	1434
PRDX1	5530
AKR1A1	1963
NASP	2731
CCDC17	55
GPBP1L1	3114
RPS15AP10	8
TMEM69	409
IPP	346
MAST2	1507
P3R3URF-PIK3R3	1301
PIK3R3	1523
LOC101929626	0
TSPAN1	386
POMGNT1	2075
LURAP1	25
RAD54L	99
LRRC41	2036
UQCRH	1818
NSUN4	863
FAAH	717
FAAHP1	16
LINC01398	2
DMBX1	0
MKNK1-AS1	216
MKNK1	1616
MOB3C	1802
ATPAF1	918
EFCAB14-AS1	111
EFCAB14	5063
LOC105378698	8
LOC105378699	1
CYP4B1	6295
CYP4Z2P	66
CYP4A11	23
CYP4X1	328
CYP4Z1	82
CYP4A22	15
LOC105378701	11
LINC00853	18
PDZK1IP1	1183
TAL1	1971
STIL	41
CMPK1	5228
LINC01389	13
FOXE3	0
FOXD2-AS1	56
FOXD2	25
LINC01738	3
TRABD2B	116
LINC02794	4
SKINT1L	9
SLC5A9	1414
SPATA6	579
AGBL4	3
BEND5	108
ELAVL4	6
DMRTA2	2
LOC105378714	3
FAF1	1182
FAF1-AS1	15
CDKN2C	286
LINC01562	8
RNF11	4582
TTC39A	611
TTC39A-AS1	9
EPS15	3523
EPS15-AS1	6
CALR4P	0
OSBPL9	3322
NRDC	3629
105378721	314
MIR761	17
RAB3B	2
TXNDC12	2130
KTI12	113
BTF3L4	1320
ZFYVE9	1986
CC2D1B	2319
ORC1	20
PRPF38A	1795
TUT4	1150
GPX7	151
SHISAL2A	25
COA7	509
ZYG11B	1246
ZYG11A	0
ECHDC2	2313
SCP2	4760
PODN	1596
SLC1A7	110
CPT2	608
CZIB	1232
MAGOH	1089
LOC100507564	8
LRP8	120
LOC105378728	3
LOC105378726	6
LOC105378731	0
105378730	3
LINC02812	25
GLIS1	0
NDC1	454
YIPF1	642
DIO1	11
HSPB11	374
LRRC42	700
LDLRAD1	57
TMEM59	9823
TCEANC2	344
CDCP2	1
CYB5RL	206
MRPL37	1078
SSBP3	1998
SSBP3-AS1	35
ACOT11	67
FAM151A	17
MROH7-TTC4	368
MROH7	58
TTC4	314
PARS2	67
TTC22	344
LEXM	29
DHCR24	26704
DHCR24-DT	48
TMEM61	52
BSND	2
PCSK9	469
USP24	2419
LOC100507634	11
LINC01767	10
PLPP3	7612
PRKAA2	276
FYB2	258
C8A	7
C8B	409
105378745	0
LOC112267900	12
DAB1	61
LOC107984960	8
OMA1	488
TACSTD2	7667
MYSM1	1920
LOC112268263	14
LOC105378751	12
JUN	18606
LINC01135	6
LOC101926907	102
LINC02777	51
LINC01358	16
FGGY-DT	25
FGGY	409
LOC101926944	14
LOC105378758	3
HOOK1	517
CYP2J2	52
C1orf87	19
LINC01748	2
LOC101926964	3
LOC105378764	0
NFIA-AS2	11
NFIA	1807
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	902
PATJ	2480
LOC107984965	1
L1TD1	103
KANK4	500
USP1	1367
DOCK7	967
ANGPTL3	7
ATG4C	401
LINC00466	0
FOXD3-AS1	0
FOXD3	0
ALG6	350
ITGB3BP	206
LOC102724319	0
EFCAB7	187
DLEU2L	21
PGM1	3987
ROR1	1002
ROR1-AS1	3
LOC105378773	0
UBE2U	1
LOC107984966	16
CACHD1	1424
RAVER2	1604
JAK1	7727
LINC01359	5
MIR3671	8
AK4	144
DNAJC6	123
LOC102724416	5
LEPR	3845
LEPROT	6180
PDE4B	1870
LOC105378776	23
SGIP1	846
DYNLT5	136
DNAI4	185
MIER1	2624
SLC35D1	549
C1orf141	0
IL23R	3
IL12RB2	22
105378779	1
SERBP1	7635
GADD45A	3603
GNG12	4497
LOC105378781	0
GNG12-AS1	111
DIRAS3	130
WLS	2767
RPE65	0
DEPDC1	9
LRRC7	20
LRRC40	807
SRSF11	6988
ANKRD13C	935
HHLA3	191
HHLA3-AS1	1
CTH	74
PTGER3	153
ZRANB2-AS1	306
ZRANB2	3184
MIR186	38
ZRANB2-AS2	7
LOC105378795	16
NEGR1	757
LOC105378797	3
LOC105378798	1
LRRIQ3	5
FPGT-TNNI3K	55
FPGT	410
TNNI3K	32
105378805	1
ERICH3	10
ERICH3-AS1	0
CRYZ	1249
TYW3	876
LHX8	0
SLC44A5	4
ACADM	1498
DLSTP1	20
RABGGTB	1461
SNORD45C	15
SNORD45A	14
SNORD45B	25
MSH4	7
ST6GALNAC3	509
LOC105378807	12
ST6GALNAC5	1350
PIGK	1386
LOC105378808	1
AK5	15
ZZZ3	893
USP33	2492
MIGA1	1106
NEXN-AS1	80
NEXN	2994
FUBP1	2633
DNAJB4	2866
GIPC2	365
LOC107984997	17
MGC27382	70
PTGFR	197
IFI44L	1547
IFI44	3093
ADGRL4	2245
LOC107984998	0
LOC105378810	0
LINC01781	8
ADGRL2	8757
LOC101927434	5
LINC01361	0
107985037	3
LOC105378816	0
LINC01725	0
LOC101927560	0
107985041	6
TTLL7	955
PRKACB	1292
107985046	4
SAMD13	20
UOX	9
DNASE2B	61
RPF1	1073
GNG5	3066
SPATA1	221
CTBS	1060
LOC105378819	44
LINC01461	7
SSX2IP	410
LOC102724892	0
LPAR3	116
MCOLN2	677
MCOLN3	694
DNAI3	42
SYDE2	509
C1orf52	1367
BCL10	1330
LOC646626	112
DDAH1	2548
107985054	29
CCN1	18117
LOC107985057	15
LOC112268231	2
ZNHIT6	878
COL24A1	108
LINC02795	10
LOC105378825	4
ODF2L	2053
MIR7856	6
CLCA2	15
CLCA1	0
LOC105378827	0
CLCA4	3
CLCA4-AS1	32
CLCA3P	0
SH3GLB1	5431
SELENOF	5113
HS2ST1	1329
LINC01140	216
LMO4	1677
LOC105378833	8
LOC105378839	2
PKN2-AS1	9
PKN2	2185
GTF2B	1068
KYAT3	907
RBMXL1	1187
GBP3	3105
LOC105378841	69
GBP1	5921
GBP2	4111
LOC112268267	1175
LOC105378842	5
GBP7	20
GBP4	7932
LOC107985076	5
GBP5	1043
GBP6	17
GBP1P1	299
LOC105378844	4
LRRC8B	1331
LRRC8C	1437
LRRC8C-DT	20
LOC107985743	3
101927952	16
LOC107985744	4
LOC101927975	7
LRRC8D	314
GEMIN8P4	10
ZNF326	1170
LOC105378849	0
LOC107985088	2
LINC02609	67
LINC02788	0
ZNF644	1726
HFM1	47
CDC7	586
LOC102723436	19
TGFBR3	5160
BRDT	1
EPHX4	13
SETSIP	10
BTBD8	7
23285	132
C1orf146	1
GLMN	256
RPAP2	547
GFI1	138
EVI5	1506
RPL5	17198
DIPK1A	373
SNORD21	22
SNORA66	26
MTF2	792
TMED5	3644
CCDC18	270
LOC107985521	1
CCDC18-AS1	433
DR1	2173
FNBP1L	2075
BCAR3	834
BCAR3-AS1	57
LOC102723480	0
723788	4
TRR-TCT1-1	4
DNTTIP2	2815
GCLM	870
ABCA4	47
LOC105378858	22
ARHGAP29	6053
ARHGAP29-AS1	6
105378859	2
ABCD3	2091
F3	6437
LOC105378861	2
SLC44A3-AS1	59
105378860	1
SLC44A3	573
CNN3	10887
105378862	58
CNN3-DT	198
ALG14	297
LOC105378863	1
TLCD4	389
TLCD4-RWDD3	74
LOC101928118	4
RWDD3	195
PTBP2	862
DPYD	2729
DPYD-AS1	131
LOC105378867	5
MIR137HG	0
SNX7	746
PLPPR5	9
PLPPR4	156
LINC01708	0
PALMD	2589
FRRS1	603
AGL	919
SLC35A3	1939
MFSD14A	2474
SASS6	567
TRMT13	545
LRRC39	122
DBT	910
RTCA-AS1	31
RTCA	903
CDC14A	755
LOC105379827	4
GPR88	11
VCAM1	4360
EXTL2	618
SLC30A7	1073
DPH5	1169
LOC102606465	141
LOC101928334	33
LOC101928370	157
S1PR1	8062
COL11A1	21
LOC101928436	3
RNPC3	504
AMY2B	764
ACTG1P4	25
AMY2A	36
AMY1A	74
AMY1B	37
LOC105378878	1
AMY1C	66
LOC100129138	0
PRMT6	327
NTNG1	586
VAV3	547
LINC02785	17
SLC25A24	2047
NBPF4	0
NBPF6	1
FAM102B	1327
HENMT1	178
LOC105378890	3
PRPF38B	2808
STXBP3	2263
LOC105378891	11
AKNAD1	22
GPSM2	1010
CLCC1	1060
WDR47	856
TAF13	695
TMEM167B-DT	3
TMEM167B	2483
SCARNA2	11
C1orf194	14
ELAPOR1	89
SARS1	4995
CELSR2	291
PSRC1	76
MYBPHL	50
SORT1	5365
PSMA5	1899
SYPL2	92
ATXN7L2	221
CYB561D1	529
AMIGO1	690
GNAI3	3056
GNAT2	30
AMPD2	1372
GSTM4	373
GSTM2	1134
GSTM1	758
GSTM5	737
GSTM3	1894
EPS8L3	5
CSF1	9296
AHCYL1	4351
STRIP1	1028
ALX3	100
UBL4B	1
SLC6A17	3
LINC02586	7
KCNC4	491
RBM15-AS1	16
RBM15	321
SLC16A4	951
LAMTOR5	1860
LAMTOR5-AS1	9
PROK1	0
CYMP	0
CYMP-AS1	0
KCNA10	2
KCNA2	14
LOC107985174	19
KCNA3	1043
LOC105378901	1
CD53	4233
LRIF1	364
DRAM2	1357
CEPT1	1528
DENND2D	1163
107985180	6
CHI3L2	2792
CHIAP2	352
CHIA	66
PIFO	226
OVGP1	96
WDR77	771
ATP5PB	3085
C1orf162	1876
TMIGD3	41
ADORA3	59
RAP1A	4191
LINC01160	24
LOC107985184	88
INKA2	1074
INKA2-AS1	11
LOC101928718	14
DDX20	650
KCND3	253
LINC01750	17
LINC02884	95
CTTNBP2NL	2141
WNT2B	758
ST7L	700
CAPZA1	5237
MOV10	4129
RHOC	4775
PPM1J	21
TAFA3	1
LINC01356	0
LINC01357	0
SLC16A1	420
AKR7A2P1	1
SLC16A1-AS1	10
LOC107985189	11
LRIG2-DT	16
LRIG2	740
LOC643441	66
MAGI3	2237
PHTF1	614
RSBN1	1102
AP4B1-AS1	195
PTPN22	565
BCL2L15	48
AP4B1	592
DCLRE1B	512
HIPK1-AS1	10
HIPK1	6115
OLFML3	2015
SYT6	4
TRIM33	1915
BCAS2	1162
LOC105378914	8
DENND2C	528
AMPD1	44
NRAS	2577
CSDE1	22924
SIKE1	941
TSHB	5
TSPAN2	632
LINC01765	7
NGF	30
112268287	0
VANGL1	415
CASQ2	335
NHLH2	36
LINC01649	4
LOC101928977	1
SLC22A15	312
MAB21L3	4
LINC01779	4
ATP1A1	30991
ATP1A1-AS1	5864
LINC01762	4
LOC112268235	75
CD58	1020
LOC105378925	9
IGSF3	2043
LOC105378924	7
CD2	500
PTGFRN	756
CD101	444
LOC101929099	29
TTF2	328
TRIM45	104
VTCN1	2
MAN1A2	1873
TENT5C	1132
LOC105378929	0
GDAP2	654
WDR3	808
SPAG17	50
TBX15	49
LOC105378933	3
WARS2	453
WARS2-IT1	3
WARS2-AS1	190
LOC107985192	7
HSD3B2	0
LOC105378935	5
HSD3BP4	29
LINC00622	39
ZNF697	482
PHGDH	560
105378936	5
HMGCS2	319
REG4	0
NOTCH2	4402
SEC22B	3233
107985522	17
105378941	6
105378954	193
LOC101929788	2
NBPF8	969
107985523	21
PFN1P2	46
PDE4DIPP2	727
LOC107985524	71
NOTCH2NLR	77
NBPF26	1239
RNVU1-19	3
LINC00623	215
LOC100996720	31
RNVU1-4	7
TRN-GTT11-1	6
LOC105369199	3
PDE4DIPP4	6
H3P4	21
FCGR1B	197
LOC100996318	31
H2BP1	13
FAM72B	46
SRGAP2C	1335
LOC107985193	15
LINC02798	3
EMBP1	29
LINC01691	0
LOC105371175	17
LOC107985200	42
LOC107985201	5
LOC105369140	5
PDE4DIPP3	9
H2BP2	19
FCGR1CP	91
H3-2	3
FAM72C	56
SRGAP2D	228
LOC105371206	65
LINC02802	31
105373467	5
NBPF15	1442
LOC105371211	0
LSP1P5	76
LOC105371216	46
SRGAP2B	1095
LOC107985595	12
FAM72D	92
LOC101929805	17
LINC01145	282
LOC100996740	95
RNVU1-14	8
NBPF20	404
LOC105371312	54
NBPF25P	336
GPR89A	470
PDZK1	35
CD160	122
RNF115	1749
POLR3C	1128
NUDT17	229
PIAS3	976
ANKRD35	159
LOC107985593	9
ITGA10	807
PEX11B	740
GNRHR2	337
RBM8A	2904
LIX1L-AS1	546
LIX1L	1514
POLR3GL	1001
ANKRD34A	37
TXNIP	43897
HJV	0
RNVU1-6	3
LINC01719	5
NBPF10	1385
NOTCH2NLA	580
LOC105371254	6
NUDT4P2	256
SEC22B4P	203
PPIAL4H	1
LOC112268274	8
LOC100996756	42
LOC105371235	2
107985591	0
HYDIN2	51
NBPF12	1341
LOC728989	8
105371231	0
PRKAB2	719
CHD1L	1327
PDIA3P1	583
FMO5	1372
LINC00624	1
BCL9	374
ACP6	308
GJA5	4830
GPR89B	399
PDZK1P1	16
LINC02804	44
PDE4DIPP1	5
NBPF11	629
LOC105371227	0
LOC101927468	8
LINC02806	1
LOC105371225	1
PDE4DIPP6	35
RNVU1-3	13
107985525	7
LINC01138	168
LOC105371224	156
NBPF14	1978
NOTCH2NLB	541
LOC105371223	3
NUDT4B	389
SEC22B3P	75
PDE4DIP	2421
LOC112268272	218
NBPF9	559
LOC101929790	0
LOC653513	173
SEC22B2P	113
NOTCH2NLC	437
NBPF19	1779
PPIAL4C	1
LINC00869	277
112268236	20
LOC644634	39
PDE4DIPP7	26
LOC105371406	8
FCGR1A	615
H2BC18	74
112268237	10
H3C13	1
H4C14	37
H3C14	2
H2AC18	289
H2BC20P	11
H2AC19	285
H3C15	2
112268238	42
H4C15	30
H2BC21	343
H2AC20	7
