GeneID	RNA-seq_LADC29
UQCRHL	47
FLJ37453	169
SPEN	2976
ZBTB17	1369
SRARP	0
HSPB7	336
CLCNKA	41
CLCNKB	261
FAM131C	4
EPHA2	9610
LOC101927479	103
ARHGEF19	2833
ANO7L1	278
CPLANE2	176
FBXO42	1250
SZRD1	4391
SPATA21	2638
NECAP2	2470
LINC01772	66
CROCCP3	322
RNU1-1	0
LINC01783	16
NBPF1	773
105376794	498
CROCCP2	406
MST1P2	458
LOC107985736	51
RNU1-3	0
ESPNP	26
MST1L	853
LOC112267871	66
LOC105376805	336
CROCC	1934
MFAP2	410
LOC105376806	155
ATP13A2	2665
SDHB	2743
PADI2	327
LINC02783	0
PADI1	2
PADI3	0
PADI4	57
PADI6	4
RCC2	3599
ARHGEF10L	1510
ACTL8	0
IGSF21	66
KLHDC7A	565
PAX7	1
ALDH4A1	1219
IFFO2	3268
UBR4	5825
EMC1-AS1	96
EMC1	1941
MRTO4	957
AKR7L	40
AKR7A3	112
LOC100506730	145
AKR7A2	3266
SLC66A1	727
CAPZB	8948
MICOS10	736
MICOS10-NBL1	3068
RPS14P3	67
NBL1	2780
HTR6	0
TMCO4	2192
RNF186	8
OTUD3	2001
PLA2G2A	23
PLA2G5	69
PLA2G2D	25
PLA2G2F	0
PLA2G2C	49
UBXN10	1019
101928017	70
LOC105376825	7
VWA5B1	12
LINC01141	0
CAMK2N1	1067
MUL1	1428
FAM43B	39
CDA	86
PINK1	2687
MIR6084	117
PINK1-AS	2247
DDOST	8289
KIF17	188
SH2D5	2
112268222	1729
HP1BP3	6693
EIF4G3	2883
LOC105376830	9
LOC105376829	6
ECE1	7020
ECE1-AS1	24
NBPF3	760
ALPL	12035
LINC02596	9
RAP1GAP	7506
USP48	3589
LDLRAD2	2993
HSPG2	13853
LINC01635	15
LINC00339	416
CDC42-AS1	12
CDC42	11094
WNT4	343
LOC105376845	35
LOC105376850	5
LOC107985377	0
ZBTB40	1511
EPHA8	0
C1QA	3997
C1QC	5147
C1QB	5699
EPHB2	286
MIR4253	7
KDM1A	3098
LUZP1	1581
HTR1D	8
LINC01355	159
HNRNPR	3155
ZNF436	994
ZNF436-AS1	140
TCEA3	4316
ASAP3	3053
E2F2	50
LOC101928163	4
LOC105376859	41
ID3	2582
MDS2	16
RPL11	29043
ELOA	2643
ELOA-AS1	366
PITHD1	1990
LOC105376860	462
LYPLA2	2893
GALE	1671
HMGCL	1462
LOC105376861	19
FUCA1	4807
CNR2	6
PNRC2	4161
SRSF10	4585
LOC105376863	18
LOC107984931	7
MYOM3	17
IL22RA1	50
IFNLR1	908
LINC02800	2
GRHL3-AS1	8
GRHL3	74
STPG1	431
NIPAL3	2451
RCAN3AS	4
RCAN3	1210
NCMAP-DT	133
NCMAP	1554
SRRM1	5400
CLIC4	5359
RUNX3	926
107984932	0
RUNX3-AS1	34
SYF2	1730
RSRP1	4237
LOC105376882	1
RHD	41
TMEM50A	2689
RHCE	1768
MACO1	1545
LDLRAP1	2790
MAN1C1	951
SELENON	7481
MTFR1L	1505
LOC646471	469
AUNIP	367
PAQR7	871
STMN1	2797
MIR3917	322
PAFAH2	721
101928216	9
EXTL1	14
SLC30A2	6
TRIM63	2
PDIK1L	368
FAM110D	401
ZNF593	794
CNKSR1	1717
CATSPER4	11
ZPLD2P	11
CEP85	655
SH3BGRL3	3920
UBXN11	1188
CD52	586
CRYBG2	152
ZNF683	20
DHDDS	1475
DHDDS-AS1	24
HMGN2	8765
RPS6KA1	3653
LOC101928728	34
ARID1A	2727
PIGV	761
ZDHHC18	1757
SFN	4245
GPN2	1286
GPATCH3	448
NUDC	4952
NR0B2	33
KDF1	599
TRNP1	303
TENT5B	1052
LOC101928391	12
SLC9A1	2593
WDTC1	4348
TMEM222	1707
ACTG1P20	24
SYTL1	2179
MAP3K6	2701
FCN3	2410
CD164L2	496
GPR3	272
WASF2	5572
LOC105376892	6
AHDC1	2103
FGR	1328
LINC02574	3
IFI6	34079
FAM76A	619
STX12	3702
PPP1R8	1199
THEMIS2	2122
RPA2	1662
SMPDL3B	2163
XKR8	651
EYA3	1120
PTAFR	802
DNAJC8	3961
ATP5IF1	2840
SESN2	1053
MED18	149
PHACTR4	1998
RCC1	2964
SNHG3	1057
SNORA73A	21
SNORA73B	12
TRNAU1AP	1312
SNHG12	933
SNORD99	19
SNORA61	106
SNORA44	49
SNORA16A	56
RAB42	123
TAF12	1036
LINC01715	11
RNU11	1
GMEB1	487
YTHDF2	3941
OPRD1	20
EPB41	3474
TMEM200B	588
SRSF4	5905
MECR	935
PTPRU	4386
LOC105378617	14
MATN1	54
MATN1-AS1	105
LAPTM5	7564
MIR4420	4
LOC105378620	5
LINC01778	16
SDC3	5233
PUM1	3383
SNORD103A	28
SNORD103B	12
LOC107984935	4
NKAIN1	1
SNRNP40	1048
ZCCHC17	1175
FABP3	183
SERINC2	8772
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	4
LOC105378626	85
TINAGL1	3435
HCRTR1	489
PEF1	3280
PEF1-AS1	245
105378628	2
COL16A1	1843
LOC101929444	17
ADGRB2	76
SPOCD1	83
PTP4A2	7727
KHDRBS1	3792
TMEM39B	887
KPNA6	4407
TXLNA	3654
CCDC28B	107
TMEM234	338
IQCC	233
DCDC2B	88
EIF3I	7210
MTMR9LP	419
FAM167B	181
LCK	326
HDAC1	4514
MARCKSL1	1660
LOC105378629	6
TSSK3	429
FAM229A	230
BSDC1	4850
ZBTB8B	20
ZBTB8A	351
LOC102723870	4
ZBTB8OS	910
RBBP4	3866
SYNC	1220
KIAA1522	9003
YARS1	4999
S100PBP	689
FNDC5	96
HPCA	92
TMEM54	3252
LOC105378632	11
RNF19B	3149
AK2	8702
AZIN2	401
112268224	8
TRIM62	623
ZNF362	1321
A3GALT2	7
PHC2	6475
MIR3605	222
PHC2-AS1	4
ZSCAN20	129
CSMD2	16
105378640	0
LOC105378641	0
LOC105378642	6
GJB5	2
GJB4	3
GJB3	13
GJA4	347
SMIM12	944
DLGAP3	45
GPR199P	108
TMEM35B	1022
ZMYM6	846
ZMYM1	273
LOC105378644	0
SFPQ	10444
ZMYM4	1731
ZMYM4-AS1	30
KIAA0319L	4730
NCDN	1474
TFAP2E	387
TFAP2E-AS1	34
PSMB2	3758
C1orf216	815
CLSPN	68
AGO4	1503
AGO1	1343
AGO3	1086
TEKT2	14
ADPRS	1298
COL8A2	269
TRAPPC3	1576
MAP7D1	5628
THRAP3	3934
SH3D21	398
EVA1B	556
STK40	5027
LSM10	715
OSCP1	217
MRPS15	1410
CSF3R	2220
GRIK3	7
LINC01137	349
ZC3H12A	5625
MIR6732	31
MEAF6	3242
MIR5581	9
LOC105378649	92
SNIP1	751
DNALI1	837
GNL2	2684
RSPO1	75
C1orf109	397
CDCA8	120
EPHA10	738
MANEAL	762
YRDC	597
C1orf122	1388
MTF1	913
INPP5B	708
LOC105378651	7
SF3A3	2340
FHL3	371
UTP11	1112
POU3F1	17
MIR3659HG	4
LOC105378657	21
RRAGC	1963
GJA9-MYCBP	495
MYCBP	478
LOC105378663	5
GJA9	13
RHBDL2	247
LOC105378662	49
AKIRIN1	2977
NDUFS5	1059
MACF1	16456
643314	145
105378950	3
BMP8A	300
OXCT2P1	46
PPIEL	326
PABPC4	2962
PABPC4-AS1	460
SNORA55	6
HEYL	1380
NT5C1A	18
HPCAL4	210
PPIE	1591
BMP8B	169
OXCT2	38
LOC101929536	9
105378951	6
LINC02811	6
105378665	1
TRIT1	642
MYCL	174
MYCL-AS1	22
MFSD2A	4425
CAP1	9016
PPT1	12341
RLF	1610
TMCO2	1
ZMPSTE24	2616
COL9A2	3225
107984945	2
SMAP2	2974
ZFP69B	93
ZFP69	155
LOC105378672	11
EXO5	441
ZNF684	155
RIMS3	975
LOC105378675	35
NFYC-AS1	161
NFYC	1737
KCNQ4	431
CITED4	306
CTPS1	1030
SLFNL1-AS1	306
SLFNL1	122
SCMH1	1738
FOXO6	199
FOXO6-AS1	31
LOC105378678	18
EDN2	158
HIVEP3	701
GUCA2B	1
GUCA2A	7
FOXJ3	1750
RIMKLA	305
ZMYND12	22
CCDC30	323
PPCS	1115
PPIH	489
YBX1	12858
CLDN19	0
P3H1	975
C1orf50	316
TMEM269-DT	5
TMEM269	12
LOC107984946	2
SVBP	216
ERMAP	547
ZNF691	222
LOC339539	2
SLC2A1	939
SLC2A1-AS1	15
FAM183A	55
EBNA1BP2	1893
CFAP57	57
LOC105378685	7
TMEM125	3870
C1orf210	1015
TIE1	2494
MPL	27
LOC105378687	33
CDC20	188
ELOVL1	3648
MIR6734	14
LOC112268225	15
MED8	1418
MED8-AS1	244
SZT2	2767
SZT2-AS1	193
HYI	957
PTPRF	11404
KDM4A	1237
KDM4A-AS1	180
ST3GAL3	432
ARTN	16
LOC105378688	20
LOC101929609	96
IPO13	904
DPH2	516
ATP6V0B	3137
B4GALT2	1227
CCDC24	340
SLC6A9	664
LOC107984948	12
KLF17	15
DMAP1	1017
ERI3	1413
ERI3-IT1	38
RNF220	975
LOC107984950	331
TMEM53	379
ARMH1	69
LOC105378690	5
RNU5F-1	1
RNU5D-1	0
KIF2C	117
RPS8	18557
SNORD55	82
SNORD46	5
SNORD38A	15
SNORD38B	9
BEST4	19
PLK3	2663
DYNLT4	215
BTBD19	365
LOC107984952	113
PTCH2	52
EIF2B3	642
HECTD3	1824
UROD	1820
ZSWIM5	857
LOC105378691	10
LINC01144	10
HPDL	13
MUTYH	423
TOE1	352
TESK2	216
CCDC163	11
MMACHC	1796
PRDX1	8187
AKR1A1	2686
NASP	3378
CCDC17	110
GPBP1L1	3442
RPS15AP10	5
TMEM69	523
IPP	281
MAST2	1953
P3R3URF-PIK3R3	717
PIK3R3	817
LOC101929626	6
TSPAN1	146
POMGNT1	2516
LURAP1	5
RAD54L	70
LRRC41	3009
UQCRH	1632
NSUN4	692
FAAH	974
FAAHP1	18
LINC01398	4
DMBX1	2
MKNK1-AS1	270
MKNK1	1386
MOB3C	1301
ATPAF1	783
EFCAB14-AS1	165
EFCAB14	5141
LOC105378698	11
LOC105378699	6
CYP4B1	5294
CYP4Z2P	43
CYP4A11	8
CYP4X1	599
CYP4Z1	32
CYP4A22	8
LOC105378701	13
LINC00853	6
PDZK1IP1	793
TAL1	609
STIL	109
CMPK1	3964
LINC01389	17
FOXE3	0
FOXD2-AS1	258
FOXD2	39
LINC01738	2
TRABD2B	111
LINC02794	5
SKINT1L	0
SLC5A9	344
SPATA6	362
AGBL4	8
BEND5	107
ELAVL4	6
DMRTA2	4
LOC105378714	0
FAF1	972
FAF1-AS1	1
CDKN2C	374
LINC01562	3
RNF11	2020
TTC39A	639
TTC39A-AS1	12
EPS15	1718
EPS15-AS1	5
CALR4P	1
OSBPL9	2407
NRDC	2570
105378721	262
MIR761	21
RAB3B	0
TXNDC12	1707
KTI12	134
BTF3L4	1067
ZFYVE9	758
CC2D1B	1370
ORC1	13
PRPF38A	1159
TUT4	854
GPX7	142
SHISAL2A	4
COA7	327
ZYG11B	531
ZYG11A	54
ECHDC2	2247
SCP2	3590
PODN	2553
SLC1A7	588
CPT2	731
CZIB	779
MAGOH	326
LOC100507564	16
LRP8	237
LOC105378728	8
LOC105378726	7
LOC105378731	1
105378730	0
LINC02812	5
GLIS1	8
NDC1	321
YIPF1	580
DIO1	16
HSPB11	317
LRRC42	412
LDLRAD1	27
TMEM59	6635
TCEANC2	183
CDCP2	3
CYB5RL	266
MRPL37	867
SSBP3	1467
SSBP3-AS1	10
ACOT11	233
FAM151A	65
MROH7-TTC4	250
MROH7	28
TTC4	223
PARS2	30
TTC22	376
LEXM	17
DHCR24	11065
DHCR24-DT	16
TMEM61	19
BSND	3
PCSK9	160
USP24	1526
LOC100507634	16
LINC01767	13
PLPP3	2507
PRKAA2	194
FYB2	64
C8A	2
C8B	61
105378745	0
LOC112267900	4
DAB1	21
LOC107984960	7
OMA1	441
TACSTD2	9368
MYSM1	1000
LOC112268263	4
LOC105378751	8
JUN	12009
LINC01135	5
LOC101926907	69
LINC02777	68
LINC01358	4
FGGY-DT	16
FGGY	311
LOC101926944	18
LOC105378758	1
HOOK1	520
CYP2J2	152
C1orf87	20
LINC01748	17
LOC101926964	2
LOC105378764	2
NFIA-AS2	17
NFIA	870
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	511
PATJ	1897
LOC107984965	1
L1TD1	50
KANK4	181
USP1	621
DOCK7	612
ANGPTL3	1
ATG4C	269
LINC00466	0
FOXD3-AS1	2
FOXD3	5
ALG6	323
ITGB3BP	108
LOC102724319	0
EFCAB7	178
DLEU2L	0
PGM1	1701
ROR1	251
ROR1-AS1	7
LOC105378773	52
UBE2U	32
LOC107984966	4
CACHD1	540
RAVER2	904
JAK1	5076
LINC01359	8
MIR3671	9
AK4	315
DNAJC6	80
LOC102724416	0
LEPR	1092
LEPROT	2374
PDE4B	997
LOC105378776	3
SGIP1	291
DYNLT5	38
DNAI4	47
MIER1	813
SLC35D1	408
C1orf141	0
IL23R	2
IL12RB2	37
105378779	1
SERBP1	5231
GADD45A	2077
GNG12	2332
LOC105378781	0
GNG12-AS1	88
DIRAS3	206
WLS	1815
RPE65	0
DEPDC1	22
LRRC7	12
LRRC40	430
SRSF11	3479
ANKRD13C	601
HHLA3	181
HHLA3-AS1	1
CTH	206
PTGER3	40
ZRANB2-AS1	256
ZRANB2	2075
MIR186	8
ZRANB2-AS2	5
LOC105378795	4
NEGR1	188
LOC105378797	0
LOC105378798	0
LRRIQ3	1
FPGT-TNNI3K	77
FPGT	364
TNNI3K	26
105378805	3
ERICH3	4
ERICH3-AS1	0
CRYZ	3067
TYW3	1028
LHX8	0
SLC44A5	48
ACADM	2049
DLSTP1	26
RABGGTB	1822
SNORD45C	8
SNORD45A	22
SNORD45B	23
MSH4	22
ST6GALNAC3	232
LOC105378807	3
ST6GALNAC5	528
PIGK	1171
LOC105378808	3
AK5	4
ZZZ3	786
USP33	1937
MIGA1	629
NEXN-AS1	53
NEXN	1306
FUBP1	2312
DNAJB4	949
GIPC2	76
LOC107984997	35
MGC27382	18
PTGFR	95
IFI44L	2926
IFI44	4570
ADGRL4	482
LOC107984998	0
LOC105378810	0
LINC01781	0
ADGRL2	2891
LOC101927434	1
LINC01361	19
107985037	89
LOC105378816	17
LINC01725	0
LOC101927560	0
107985041	1
TTLL7	266
PRKACB	1123
107985046	2
SAMD13	19
UOX	0
DNASE2B	4
RPF1	945
GNG5	1979
SPATA1	89
CTBS	715
LOC105378819	22
LINC01461	6
SSX2IP	187
LOC102724892	1
LPAR3	45
MCOLN2	268
MCOLN3	390
DNAI3	20
SYDE2	251
C1orf52	862
BCL10	810
LOC646626	89
DDAH1	4227
107985054	12
CCN1	14659
LOC107985057	7
LOC112268231	5
ZNHIT6	1867
COL24A1	267
LINC02795	4
LOC105378825	6
ODF2L	4916
MIR7856	4
CLCA2	5
CLCA1	0
LOC105378827	0
CLCA4	3
CLCA4-AS1	63
CLCA3P	1
SH3GLB1	6797
SELENOF	8902
HS2ST1	1654
LINC01140	179
LMO4	2296
LOC105378833	10
LOC105378839	9
PKN2-AS1	7
PKN2	2508
GTF2B	1834
KYAT3	1482
RBMXL1	1408
GBP3	3397
LOC105378841	58
GBP1	2844
GBP2	2549
LOC112268267	596
LOC105378842	135
GBP7	69
GBP4	2457
LOC107985076	4
GBP5	564
GBP6	122
GBP1P1	462
LOC105378844	19
LRRC8B	1707
LRRC8C	1001
LRRC8C-DT	27
LOC107985743	3
101927952	14
LOC107985744	0
LOC101927975	8
LRRC8D	1015
GEMIN8P4	46
ZNF326	1221
LOC105378849	66
LOC107985088	389
LINC02609	217
LINC02788	3
ZNF644	1752
HFM1	23
CDC7	420
LOC102723436	37
TGFBR3	1366
BRDT	4
EPHX4	10
SETSIP	3
BTBD8	22
23285	229
C1orf146	1
GLMN	373
RPAP2	789
GFI1	92
EVI5	921
RPL5	23471
DIPK1A	1056
SNORD21	28
SNORA66	33
MTF2	670
TMED5	5155
CCDC18	477
LOC107985521	6
CCDC18-AS1	680
DR1	1944
FNBP1L	5570
BCAR3	655
BCAR3-AS1	148
LOC102723480	0
723788	2
TRR-TCT1-1	4
DNTTIP2	3116
GCLM	810
ABCA4	548
LOC105378858	18
ARHGAP29	2814
ARHGAP29-AS1	3
105378859	6
ABCD3	4611
F3	5071
LOC105378861	5
SLC44A3-AS1	306
105378860	3
SLC44A3	2394
CNN3	7591
105378862	34
CNN3-DT	165
ALG14	522
LOC105378863	0
TLCD4	423
TLCD4-RWDD3	134
LOC101928118	4
RWDD3	264
PTBP2	494
DPYD	2120
DPYD-AS1	137
LOC105378867	13
MIR137HG	0
SNX7	1446
PLPPR5	5
PLPPR4	66
LINC01708	0
PALMD	1498
FRRS1	414
AGL	887
SLC35A3	2503
MFSD14A	2145
SASS6	295
TRMT13	725
LRRC39	131
DBT	1325
RTCA-AS1	17
RTCA	1256
CDC14A	390
LOC105379827	2
GPR88	3
VCAM1	1383
EXTL2	738
SLC30A7	882
DPH5	1418
LOC102606465	350
LOC101928334	4
LOC101928370	48
S1PR1	3128
COL11A1	12
LOC101928436	1
RNPC3	1877
AMY2B	3385
ACTG1P4	113
AMY2A	434
AMY1A	8306
AMY1B	7373
LOC105378878	489
AMY1C	7461
LOC100129138	0
PRMT6	386
NTNG1	213
VAV3	246
LINC02785	11
SLC25A24	1836
NBPF4	1
NBPF6	1
FAM102B	1007
HENMT1	282
LOC105378890	8
PRPF38B	2774
STXBP3	1788
LOC105378891	6
AKNAD1	12
GPSM2	3741
CLCC1	2048
WDR47	584
TAF13	594
TMEM167B-DT	3
TMEM167B	2165
SCARNA2	1
C1orf194	8
ELAPOR1	535
SARS1	5828
CELSR2	305
PSRC1	85
MYBPHL	395
SORT1	5496
PSMA5	2655
SYPL2	20
ATXN7L2	233
CYB561D1	455
AMIGO1	443
GNAI3	2631
GNAT2	23
AMPD2	2363
GSTM4	393
GSTM2	1884
GSTM1	883
GSTM5	239
GSTM3	3505
EPS8L3	0
CSF1	3384
AHCYL1	5263
STRIP1	1047
ALX3	175
UBL4B	0
SLC6A17	1
LINC02586	3
KCNC4	765
RBM15-AS1	25
RBM15	510
SLC16A4	999
LAMTOR5	1806
LAMTOR5-AS1	11
PROK1	2
CYMP	2
CYMP-AS1	1
KCNA10	0
KCNA2	5
LOC107985174	4
KCNA3	490
LOC105378901	0
CD53	2126
LRIF1	255
DRAM2	1873
CEPT1	1545
DENND2D	1626
107985180	3
CHI3L2	407
CHIAP2	43
CHIA	41
PIFO	384
OVGP1	553
WDR77	1895
ATP5PB	5279
C1orf162	1132
TMIGD3	31
ADORA3	60
RAP1A	4083
LINC01160	28
LOC107985184	87
INKA2	588
INKA2-AS1	13
LOC101928718	14
DDX20	605
KCND3	593
LINC01750	37
LINC02884	54
CTTNBP2NL	1262
WNT2B	418
ST7L	1002
CAPZA1	6212
MOV10	5727
RHOC	5399
PPM1J	76
TAFA3	0
LINC01356	5
LINC01357	2
SLC16A1	181
AKR7A2P1	4
SLC16A1-AS1	7
LOC107985189	3
LRIG2-DT	7
LRIG2	637
LOC643441	131
MAGI3	2070
PHTF1	679
RSBN1	903
AP4B1-AS1	189
PTPN22	311
BCL2L15	352
AP4B1	614
DCLRE1B	407
HIPK1-AS1	20
HIPK1	5040
OLFML3	904
SYT6	6
TRIM33	1803
BCAS2	1691
LOC105378914	5
DENND2C	250
AMPD1	18
NRAS	2338
CSDE1	24302
SIKE1	1323
TSHB	2
TSPAN2	179
LINC01765	1
NGF	222
112268287	0
VANGL1	715
CASQ2	77
NHLH2	3
LINC01649	3
LOC101928977	0
SLC22A15	447
MAB21L3	34
LINC01779	0
ATP1A1	36490
ATP1A1-AS1	9126
LINC01762	3
LOC112268235	75
CD58	741
LOC105378925	14
IGSF3	2331
LOC105378924	7
CD2	443
PTGFRN	1161
CD101	522
LOC101929099	37
TTF2	477
TRIM45	615
VTCN1	251
MAN1A2	2174
TENT5C	2951
LOC105378929	2
GDAP2	665
WDR3	1094
SPAG17	109
TBX15	204
LOC105378933	19
WARS2	690
WARS2-IT1	3
WARS2-AS1	422
LOC107985192	25
HSD3B2	1
LOC105378935	4
HSD3BP4	28
LINC00622	32
ZNF697	251
PHGDH	1550
105378936	11
HMGCS2	135
REG4	0
NOTCH2	3858
SEC22B	5124
107985522	13
105378941	6
105378954	157
LOC101929788	1
NBPF8	1214
107985523	20
PFN1P2	49
PDE4DIPP2	692
LOC107985524	63
NOTCH2NLR	46
NBPF26	1508
RNVU1-19	1
LINC00623	165
LOC100996720	42
RNVU1-4	1
TRN-GTT11-1	8
LOC105369199	2
PDE4DIPP4	5
H3P4	37
FCGR1B	91
LOC100996318	29
H2BP1	26
FAM72B	20
SRGAP2C	417
LOC107985193	1
LINC02798	7
EMBP1	76
LINC01691	1
LOC105371175	29
LOC107985200	6
LOC107985201	1
LOC105369140	3
PDE4DIPP3	5
H2BP2	16
FCGR1CP	24
H3-2	18
FAM72C	23
SRGAP2D	62
LOC105371206	52
LINC02802	19
105373467	0
NBPF15	1218
LOC105371211	0
LSP1P5	36
LOC105371216	60
SRGAP2B	506
LOC107985595	4
FAM72D	44
LOC101929805	1
LINC01145	344
LOC100996740	79
RNVU1-14	16
NBPF20	409
LOC105371312	60
NBPF25P	413
GPR89A	514
PDZK1	18
CD160	89
RNF115	1202
POLR3C	933
NUDT17	249
PIAS3	1632
ANKRD35	146
LOC107985593	22
ITGA10	430
PEX11B	786
GNRHR2	336
RBM8A	2132
LIX1L-AS1	532
LIX1L	857
POLR3GL	898
ANKRD34A	59
TXNIP	18044
HJV	1
RNVU1-6	2
LINC01719	22
NBPF10	1512
NOTCH2NLA	409
LOC105371254	9
NUDT4P2	178
SEC22B4P	152
PPIAL4H	2
LOC112268274	6
LOC100996756	118
LOC105371235	2
107985591	0
HYDIN2	24
NBPF12	1090
LOC728989	22
105371231	1
PRKAB2	625
CHD1L	1332
PDIA3P1	892
FMO5	1263
LINC00624	13
BCL9	576
ACP6	594
GJA5	1458
GPR89B	467
PDZK1P1	4
LINC02804	15
PDE4DIPP1	3
NBPF11	650
LOC105371227	0
LOC101927468	4
LINC02806	1
LOC105371225	0
PDE4DIPP6	17
RNVU1-3	1
107985525	4
LINC01138	126
LOC105371224	87
NBPF14	2245
NOTCH2NLB	260
LOC105371223	5
NUDT4B	247
SEC22B3P	68
PDE4DIP	2360
LOC112268272	99
NBPF9	650
LOC101929790	1
LOC653513	159
SEC22B2P	128
NOTCH2NLC	238
NBPF19	1817
PPIAL4C	0
LINC00869	146
112268236	19
LOC644634	44
PDE4DIPP7	10
LOC105371406	3
FCGR1A	237
H2BC18	89
112268237	26
H3C13	5
H4C14	99
H3C14	9
H2AC18	647
H2BC20P	60
H2AC19	560
H3C15	8
112268238	129
H4C15	83
