GeneID	RNA-seq_LADC27
EFCAB14-AS1	125
EFCAB14	5163
LOC105378698	3
LOC105378699	16
CYP4B1	8581
CYP4Z2P	21
CYP4A11	5
CYP4X1	1529
CYP4Z1	51
CYP4A22	3
LOC105378701	2
LINC00853	27
PDZK1IP1	5034
TAL1	311
STIL	270
CMPK1	3018
LINC01389	17
FOXE3	0
FOXD2-AS1	117
FOXD2	53
LINC01738	3
TRABD2B	98
LINC02794	4
SKINT1L	0
SLC5A9	340
SPATA6	431
AGBL4	29
BEND5	152
ELAVL4	47
DMRTA2	25
LOC105378714	0
FAF1	1662
FAF1-AS1	0
CDKN2C	586
LINC01562	5
RNF11	1345
TTC39A	1259
TTC39A-AS1	14
EPS15	1713
EPS15-AS1	4
CALR4P	1
OSBPL9	3062
NRDC	3395
105378721	340
MIR761	11
RAB3B	13
TXNDC12	3248
KTI12	194
BTF3L4	1918
ZFYVE9	788
CC2D1B	2183
ORC1	120
PRPF38A	1481
TUT4	777
GPX7	143
SHISAL2A	34
COA7	548
ZYG11B	572
ZYG11A	23
ECHDC2	1544
SCP2	3476
PODN	902
SLC1A7	46
CPT2	1557
CZIB	1195
MAGOH	563
LOC100507564	38
LRP8	315
LOC105378728	10
LOC105378726	6
LOC105378731	1
105378730	0
LINC02812	19
GLIS1	7
NDC1	476
YIPF1	1193
DIO1	18
HSPB11	702
LRRC42	875
LDLRAD1	543
TMEM59	8464
TCEANC2	348
CDCP2	7
CYB5RL	240
MRPL37	1990
SSBP3	1898
SSBP3-AS1	11
ACOT11	238
FAM151A	89
MROH7-TTC4	405
MROH7	45
TTC4	360
PARS2	176
TTC22	945
LEXM	13
DHCR24	29746
DHCR24-DT	55
TMEM61	105
BSND	6
PCSK9	571
USP24	2048
LOC100507634	15
LINC01767	10
PLPP3	3257
PRKAA2	180
FYB2	133
C8A	18
C8B	151
105378745	3
LOC112267900	9
DAB1	15
LOC107984960	0
OMA1	675
TACSTD2	14100
MYSM1	496
LOC112268263	8
LOC105378751	11
JUN	39736
LINC01135	15
LOC101926907	139
LINC02777	44
LINC01358	1
FGGY-DT	10
FGGY	427
LOC101926944	18
LOC105378758	2
HOOK1	481
CYP2J2	341
C1orf87	249
LINC01748	5
LOC101926964	2
LOC105378764	1
NFIA-AS2	3
NFIA	1245
NFIA-AS1	1
LOC107984964	3
MGC34796	2
TM2D1	525
PATJ	1245
LOC107984965	5
L1TD1	37
KANK4	128
USP1	897
DOCK7	749
ANGPTL3	1
ATG4C	478
LINC00466	0
FOXD3-AS1	2
FOXD3	0
ALG6	523
ITGB3BP	286
LOC102724319	4
EFCAB7	218
DLEU2L	3
PGM1	4029
ROR1	232
ROR1-AS1	37
LOC105378773	0
UBE2U	3
LOC107984966	5
CACHD1	789
RAVER2	749
JAK1	6726
LINC01359	3
MIR3671	3
AK4	571
DNAJC6	174
LOC102724416	1
LEPR	759
LEPROT	3158
PDE4B	751
LOC105378776	9
SGIP1	179
DYNLT5	130
DNAI4	449
MIER1	853
SLC35D1	439
C1orf141	33
IL23R	4
IL12RB2	39
105378779	1
SERBP1	7438
GADD45A	1299
GNG12	2101
LOC105378781	1
GNG12-AS1	85
DIRAS3	81
WLS	2126
RPE65	1
DEPDC1	91
LRRC7	9
LRRC40	342
SRSF11	2263
ANKRD13C	608
HHLA3	345
HHLA3-AS1	0
CTH	378
PTGER3	21
ZRANB2-AS1	201
ZRANB2	1346
MIR186	2
ZRANB2-AS2	4
LOC105378795	7
NEGR1	203
LOC105378797	5
LOC105378798	0
LRRIQ3	15
FPGT-TNNI3K	51
FPGT	386
TNNI3K	12
105378805	0
ERICH3	427
ERICH3-AS1	13
CRYZ	1044
TYW3	382
LHX8	0
SLC44A5	16
ACADM	955
DLSTP1	8
RABGGTB	1213
SNORD45C	3
SNORD45A	5
SNORD45B	8
MSH4	3
ST6GALNAC3	87
LOC105378807	1
ST6GALNAC5	356
PIGK	810
LOC105378808	0
AK5	16
ZZZ3	961
USP33	1402
MIGA1	365
NEXN-AS1	30
NEXN	618
FUBP1	2066
DNAJB4	394
GIPC2	93
LOC107984997	13
MGC27382	13
PTGFR	108
IFI44L	2510
IFI44	2904
ADGRL4	271
LOC107984998	0
LOC105378810	0
LINC01781	15
ADGRL2	1889
LOC101927434	0
LINC01361	0
107985037	0
LOC105378816	0
LINC01725	4
LOC101927560	12
107985041	5
TTLL7	125
PRKACB	877
107985046	0
SAMD13	41
UOX	3
DNASE2B	36
RPF1	1147
GNG5	4666
SPATA1	154
CTBS	773
LOC105378819	35
LINC01461	0
SSX2IP	224
LOC102724892	0
LPAR3	218
MCOLN2	235
MCOLN3	254
DNAI3	198
SYDE2	204
C1orf52	509
BCL10	853
LOC646626	95
DDAH1	3054
107985054	3
CCN1	21453
LOC107985057	6
LOC112268231	3
ZNHIT6	685
COL24A1	68
LINC02795	23
LOC105378825	11
ODF2L	1173
MIR7856	0
CLCA2	178
CLCA1	6
LOC105378827	7
CLCA4	3
CLCA4-AS1	35
CLCA3P	6
SH3GLB1	4746
SELENOF	4451
HS2ST1	1210
LINC01140	193
LMO4	2430
LOC105378833	3
LOC105378839	2
PKN2-AS1	5
PKN2	870
GTF2B	1062
KYAT3	1008
RBMXL1	651
GBP3	2514
LOC105378841	43
GBP1	2896
GBP2	2424
LOC112268267	387
LOC105378842	11
GBP7	5
GBP4	2126
LOC107985076	6
GBP5	1104
GBP6	62
GBP1P1	125
LOC105378844	0
LRRC8B	690
LRRC8C	814
LRRC8C-DT	11
LOC107985743	1
101927952	3
LOC107985744	2
LOC101927975	5
LRRC8D	1506
GEMIN8P4	37
ZNF326	636
LOC105378849	0
LOC107985088	5
LINC02609	16
LINC02788	0
ZNF644	883
HFM1	4
CDC7	217
LOC102723436	1
TGFBR3	741
BRDT	1
EPHX4	15
SETSIP	9
BTBD8	4
23285	106
C1orf146	0
GLMN	133
RPAP2	622
GFI1	143
EVI5	595
RPL5	15696
DIPK1A	301
SNORD21	7
SNORA66	10
MTF2	462
TMED5	2391
CCDC18	267
LOC107985521	2
CCDC18-AS1	325
DR1	1378
FNBP1L	2145
BCAR3	666
BCAR3-AS1	65
LOC102723480	4
723788	5
TRR-TCT1-1	4
DNTTIP2	1894
GCLM	754
ABCA4	151
LOC105378858	5
ARHGAP29	1423
ARHGAP29-AS1	1
105378859	6
ABCD3	1831
F3	2924
LOC105378861	2
SLC44A3-AS1	82
105378860	1
SLC44A3	648
CNN3	4791
105378862	31
CNN3-DT	110
ALG14	284
LOC105378863	0
TLCD4	198
TLCD4-RWDD3	107
LOC101928118	19
RWDD3	187
PTBP2	232
DPYD	1856
DPYD-AS1	317
LOC105378867	7
MIR137HG	4
SNX7	813
PLPPR5	2
PLPPR4	68
LINC01708	2
PALMD	753
FRRS1	250
AGL	370
SLC35A3	828
MFSD14A	1118
SASS6	159
TRMT13	251
LRRC39	100
DBT	659
RTCA-AS1	21
RTCA	1230
CDC14A	321
LOC105379827	7
GPR88	3
VCAM1	449
EXTL2	255
SLC30A7	449
DPH5	898
LOC102606465	197
LOC101928334	6
LOC101928370	47
S1PR1	2334
COL11A1	8
LOC101928436	2
RNPC3	328
AMY2B	436
ACTG1P4	10
AMY2A	44
AMY1A	2307
AMY1B	2059
LOC105378878	80
AMY1C	2097
LOC100129138	0
PRMT6	424
NTNG1	241
VAV3	454
LINC02785	21
SLC25A24	954
NBPF4	7
NBPF6	3
FAM102B	620
HENMT1	443
LOC105378890	3
PRPF38B	1907
STXBP3	1038
LOC105378891	2
AKNAD1	5
GPSM2	851
CLCC1	998
WDR47	403
TAF13	326
TMEM167B-DT	4
TMEM167B	1700
SCARNA2	4
C1orf194	218
ELAPOR1	5299
SARS1	8731
CELSR2	723
PSRC1	217
MYBPHL	166
SORT1	4664
PSMA5	3070
SYPL2	31
ATXN7L2	214
CYB561D1	382
AMIGO1	178
GNAI3	2616
GNAT2	9
AMPD2	1750
GSTM4	553
GSTM2	550
GSTM1	816
GSTM5	290
GSTM3	375
EPS8L3	9
CSF1	6190
AHCYL1	5059
STRIP1	1109
ALX3	107
UBL4B	0
SLC6A17	3
LINC02586	5
KCNC4	398
RBM15-AS1	22
RBM15	269
SLC16A4	938
LAMTOR5	1690
LAMTOR5-AS1	19
PROK1	5
CYMP	18
CYMP-AS1	18
KCNA10	3
KCNA2	10
LOC107985174	8
KCNA3	522
LOC105378901	0
CD53	5145
LRIF1	466
DRAM2	1898
CEPT1	1341
DENND2D	2085
107985180	5
CHI3L2	901
CHIAP2	56
CHIA	59
PIFO	1007
OVGP1	147
WDR77	1199
ATP5PB	4223
C1orf162	1905
TMIGD3	321
ADORA3	535
RAP1A	2920
LINC01160	27
LOC107985184	61
INKA2	218
INKA2-AS1	10
LOC101928718	16
DDX20	510
KCND3	181
LINC01750	19
LINC02884	23
CTTNBP2NL	1095
WNT2B	231
ST7L	618
CAPZA1	4568
MOV10	5623
RHOC	5961
PPM1J	82
TAFA3	3
LINC01356	17
LINC01357	4
SLC16A1	262
AKR7A2P1	0
SLC16A1-AS1	5
LOC107985189	2
LRIG2-DT	11
LRIG2	502
LOC643441	55
MAGI3	1023
PHTF1	529
RSBN1	478
AP4B1-AS1	206
PTPN22	414
BCL2L15	440
AP4B1	652
DCLRE1B	469
HIPK1-AS1	16
HIPK1	2371
OLFML3	2091
SYT6	19
TRIM33	926
BCAS2	1210
LOC105378914	2
DENND2C	71
AMPD1	8
NRAS	1631
CSDE1	15686
SIKE1	707
TSHB	1
TSPAN2	90
LINC01765	37
NGF	15
112268287	0
VANGL1	751
CASQ2	40
NHLH2	2
LINC01649	5
LOC101928977	5
SLC22A15	302
MAB21L3	35
LINC01779	0
ATP1A1	25062
ATP1A1-AS1	6557
LINC01762	2
LOC112268235	52
CD58	562
LOC105378925	2
IGSF3	2153
LOC105378924	2
CD2	1062
PTGFRN	1319
CD101	867
LOC101929099	42
TTF2	404
TRIM45	160
VTCN1	111
MAN1A2	1256
TENT5C	913
LOC105378929	10
GDAP2	551
WDR3	885
SPAG17	421
TBX15	166
LOC105378933	19
WARS2	441
WARS2-IT1	1
WARS2-AS1	157
LOC107985192	3
HSD3B2	0
LOC105378935	5
HSD3BP4	9
LINC00622	44
ZNF697	146
PHGDH	3547
105378936	34
HMGCS2	219
REG4	0
NOTCH2	2610
SEC22B	2457
107985522	9
105378941	2
105378954	149
LOC101929788	0
NBPF8	640
107985523	7
PFN1P2	18
PDE4DIPP2	606
LOC107985524	41
NOTCH2NLR	30
NBPF26	550
RNVU1-19	0
LINC00623	237
LOC100996720	64
RNVU1-4	2
TRN-GTT11-1	6
LOC105369199	1
PDE4DIPP4	1
H3P4	20
FCGR1B	165
LOC100996318	18
H2BP1	15
FAM72B	51
SRGAP2C	328
LOC107985193	0
LINC02798	7
EMBP1	88
LINC01691	1
LOC105371175	13
LOC107985200	12
LOC107985201	3
LOC105369140	0
PDE4DIPP3	7
H2BP2	52
FCGR1CP	143
H3-2	74
FAM72C	57
SRGAP2D	117
LOC105371206	38
LINC02802	10
105373467	2
NBPF15	862
LOC105371211	3
LSP1P5	13
LOC105371216	25
SRGAP2B	385
LOC107985595	3
FAM72D	58
LOC101929805	2
LINC01145	347
LOC100996740	160
RNVU1-14	4
NBPF20	303
LOC105371312	47
NBPF25P	317
GPR89A	467
PDZK1	18
CD160	27
RNF115	1128
POLR3C	983
NUDT17	271
PIAS3	1506
ANKRD35	215
LOC107985593	19
ITGA10	152
PEX11B	1259
GNRHR2	388
RBM8A	2403
LIX1L-AS1	691
LIX1L	1224
POLR3GL	1241
ANKRD34A	51
TXNIP	21225
HJV	0
RNVU1-6	1
LINC01719	11
NBPF10	941
NOTCH2NLA	428
LOC105371254	16
NUDT4P2	221
SEC22B4P	80
PPIAL4H	2
LOC112268274	2
LOC100996756	84
LOC105371235	3
107985591	0
HYDIN2	52
NBPF12	962
LOC728989	13
105371231	1
PRKAB2	489
CHD1L	1454
PDIA3P1	1079
FMO5	1941
LINC00624	12
BCL9	870
ACP6	722
GJA5	657
GPR89B	445
PDZK1P1	4
LINC02804	18
PDE4DIPP1	6
NBPF11	713
LOC105371227	2
LOC101927468	6
LINC02806	8
LOC105371225	3
PDE4DIPP6	48
RNVU1-3	3
107985525	7
LINC01138	214
LOC105371224	249
NBPF14	1194
NOTCH2NLB	195
LOC105371223	17
NUDT4B	325
SEC22B3P	29
PDE4DIP	2364
LOC112268272	93
NBPF9	445
LOC101929790	3
LOC653513	169
SEC22B2P	60
NOTCH2NLC	257
NBPF19	1078
PPIAL4C	5
LINC00869	286
112268236	16
LOC644634	54
PDE4DIPP7	7
LOC105371406	5
FCGR1A	1052
H2BC18	167
112268237	18
H3C13	9
H4C14	155
H3C14	11
H2AC18	1100
H2BC20P	28
H2AC19	926
H3C15	9
112268238	201
H4C15	140
H2BC21	1132
H2AC20	27
H2AC21	1
BOLA1	415
SV2A	51
