GeneID	RNA-seq_normal_lung41
SNORA44	42
SNORA16A	34
RAB42	74
TAF12	437
LINC01715	6
RNU11	1
GMEB1	441
YTHDF2	1778
OPRD1	10
EPB41	1620
TMEM200B	573
SRSF4	2941
MECR	323
PTPRU	1681
LOC105378617	48
MATN1	15
MATN1-AS1	40
LAPTM5	10353
MIR4420	3
LOC105378620	31
LINC01778	2
SDC3	3224
PUM1	2780
SNORD103A	6
SNORD103B	2
LOC107984935	0
NKAIN1	0
SNRNP40	564
ZCCHC17	719
FABP3	261
SERINC2	467
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	2
LOC105378626	48
TINAGL1	3713
HCRTR1	191
PEF1	1876
PEF1-AS1	90
105378628	11
COL16A1	2447
LOC101929444	11
ADGRB2	80
SPOCD1	101
PTP4A2	5004
KHDRBS1	3290
TMEM39B	378
KPNA6	2091
TXLNA	1890
CCDC28B	99
TMEM234	267
IQCC	93
DCDC2B	81
EIF3I	2591
MTMR9LP	566
FAM167B	195
LCK	376
HDAC1	1823
MARCKSL1	1041
LOC105378629	4
TSSK3	273
FAM229A	156
BSDC1	2309
ZBTB8B	22
ZBTB8A	983
LOC102723870	15
ZBTB8OS	359
RBBP4	2635
SYNC	1278
KIAA1522	2297
YARS1	1602
S100PBP	754
FNDC5	77
HPCA	29
TMEM54	668
LOC105378632	0
RNF19B	818
AK2	2534
AZIN2	70
112268224	9
TRIM62	190
ZNF362	1276
A3GALT2	11
PHC2	4813
MIR3605	185
PHC2-AS1	5
ZSCAN20	172
CSMD2	6
105378640	0
LOC105378641	0
LOC105378642	1
GJB5	9
GJB4	2
GJB3	33
GJA4	726
SMIM12	815
DLGAP3	34
GPR199P	140
TMEM35B	1044
ZMYM6	755
ZMYM1	400
LOC105378644	2
SFPQ	9333
ZMYM4	1479
ZMYM4-AS1	27
KIAA0319L	2869
NCDN	718
TFAP2E	162
TFAP2E-AS1	35
PSMB2	1872
C1orf216	476
CLSPN	13
AGO4	1774
AGO1	1089
AGO3	1216
TEKT2	132
ADPRS	655
COL8A2	348
TRAPPC3	1130
MAP7D1	4657
THRAP3	3943
SH3D21	315
EVA1B	1014
STK40	1997
LSM10	392
OSCP1	267
MRPS15	705
CSF3R	2819
GRIK3	11
LINC01137	100
ZC3H12A	1035
MIR6732	9
MEAF6	1625
MIR5581	5
LOC105378649	46
SNIP1	534
DNALI1	776
GNL2	1120
RSPO1	309
C1orf109	402
CDCA8	21
EPHA10	18
MANEAL	99
YRDC	405
C1orf122	628
MTF1	670
INPP5B	963
LOC105378651	22
SF3A3	1414
FHL3	298
UTP11	514
POU3F1	9
MIR3659HG	3
LOC105378657	7
RRAGC	1066
GJA9-MYCBP	257
MYCBP	249
LOC105378663	2
GJA9	7
RHBDL2	24
LOC105378662	3
AKIRIN1	1516
NDUFS5	1979
MACF1	33233
643314	425
105378950	2
BMP8A	169
OXCT2P1	34
PPIEL	239
PABPC4	3280
PABPC4-AS1	380
SNORA55	12
HEYL	2293
NT5C1A	10
HPCAL4	205
PPIE	994
BMP8B	150
OXCT2	28
LOC101929536	5
105378951	6
LINC02811	8
105378665	3
TRIT1	445
MYCL	237
MYCL-AS1	18
MFSD2A	4413
CAP1	6009
PPT1	6795
RLF	859
TMCO2	0
ZMPSTE24	1329
COL9A2	310
107984945	15
SMAP2	3464
ZFP69B	37
ZFP69	124
LOC105378672	5
EXO5	178
ZNF684	120
RIMS3	438
LOC105378675	5
NFYC-AS1	117
NFYC	1240
KCNQ4	52
CITED4	443
CTPS1	430
SLFNL1-AS1	174
SLFNL1	88
SCMH1	1184
FOXO6	91
FOXO6-AS1	9
LOC105378678	7
EDN2	42
HIVEP3	711
GUCA2B	1
GUCA2A	19
FOXJ3	1946
RIMKLA	406
ZMYND12	38
CCDC30	346
PPCS	940
PPIH	500
YBX1	13545
CLDN19	1
P3H1	645
C1orf50	218
TMEM269-DT	8
TMEM269	6
LOC107984946	2
SVBP	249
ERMAP	703
ZNF691	187
LOC339539	2
SLC2A1	302
SLC2A1-AS1	3
FAM183A	76
EBNA1BP2	859
CFAP57	106
LOC105378685	12
TMEM125	3409
C1orf210	314
TIE1	4112
MPL	31
LOC105378687	7
CDC20	29
ELOVL1	2129
MIR6734	2
LOC112268225	14
MED8	683
MED8-AS1	115
SZT2	2337
SZT2-AS1	97
HYI	787
PTPRF	7346
KDM4A	1266
KDM4A-AS1	131
ST3GAL3	439
ARTN	10
LOC105378688	19
LOC101929609	71
IPO13	733
DPH2	379
ATP6V0B	2122
B4GALT2	632
CCDC24	183
SLC6A9	335
LOC107984948	9
KLF17	55
DMAP1	829
ERI3	940
ERI3-IT1	25
RNF220	1207
LOC107984950	337
TMEM53	253
ARMH1	74
LOC105378690	6
RNU5F-1	0
RNU5D-1	1
KIF2C	19
RPS8	17583
SNORD55	49
SNORD46	1
SNORD38A	14
SNORD38B	14
BEST4	32
PLK3	975
DYNLT4	251
BTBD19	356
LOC107984952	75
PTCH2	66
EIF2B3	394
HECTD3	1198
UROD	1271
ZSWIM5	229
LOC105378691	11
LINC01144	11
HPDL	7
MUTYH	394
TOE1	258
TESK2	177
CCDC163	64
MMACHC	1229
PRDX1	4222
AKR1A1	1726
NASP	2070
CCDC17	249
GPBP1L1	2835
RPS15AP10	9
TMEM69	332
IPP	343
MAST2	1279
P3R3URF-PIK3R3	630
PIK3R3	759
LOC101929626	5
TSPAN1	681
POMGNT1	1612
LURAP1	27
RAD54L	63
LRRC41	1716
UQCRH	1673
NSUN4	705
FAAH	682
FAAHP1	20
LINC01398	0
DMBX1	0
MKNK1-AS1	172
MKNK1	1430
MOB3C	912
ATPAF1	864
EFCAB14-AS1	117
EFCAB14	5121
LOC105378698	13
LOC105378699	10
CYP4B1	11283
CYP4Z2P	117
CYP4A11	6
CYP4X1	405
CYP4Z1	28
CYP4A22	7
LOC105378701	4
LINC00853	6
PDZK1IP1	623
TAL1	1952
STIL	50
CMPK1	4353
LINC01389	11
FOXE3	1
FOXD2-AS1	55
FOXD2	59
LINC01738	2
TRABD2B	241
LINC02794	1
SKINT1L	10
SLC5A9	1267
SPATA6	547
AGBL4	16
BEND5	137
ELAVL4	5
DMRTA2	0
LOC105378714	0
FAF1	962
FAF1-AS1	6
CDKN2C	291
LINC01562	4
RNF11	3358
TTC39A	654
TTC39A-AS1	16
EPS15	3120
EPS15-AS1	7
CALR4P	1
OSBPL9	3882
NRDC	2640
105378721	210
MIR761	14
RAB3B	4
TXNDC12	1547
KTI12	79
BTF3L4	967
ZFYVE9	1787
CC2D1B	1805
ORC1	24
PRPF38A	1249
TUT4	988
GPX7	153
SHISAL2A	22
COA7	318
ZYG11B	1407
ZYG11A	6
ECHDC2	2430
SCP2	3661
PODN	2351
SLC1A7	152
CPT2	545
CZIB	1056
MAGOH	643
LOC100507564	8
LRP8	72
LOC105378728	1
LOC105378726	4
LOC105378731	1
105378730	4
LINC02812	7
GLIS1	15
NDC1	395
YIPF1	470
DIO1	15
HSPB11	295
LRRC42	417
LDLRAD1	200
TMEM59	7270
TCEANC2	367
CDCP2	7
CYB5RL	245
MRPL37	911
SSBP3	1939
SSBP3-AS1	35
ACOT11	143
FAM151A	20
MROH7-TTC4	291
MROH7	67
TTC4	229
PARS2	62
TTC22	228
LEXM	21
DHCR24	18146
DHCR24-DT	20
TMEM61	49
BSND	15
PCSK9	518
USP24	2366
LOC100507634	11
LINC01767	9
PLPP3	6499
PRKAA2	255
FYB2	187
C8A	2
C8B	123
105378745	2
LOC112267900	36
DAB1	26
LOC107984960	3
OMA1	458
TACSTD2	7194
MYSM1	1568
LOC112268263	10
LOC105378751	22
JUN	47724
LINC01135	22
LOC101926907	97
LINC02777	57
LINC01358	9
FGGY-DT	24
FGGY	267
LOC101926944	14
LOC105378758	4
HOOK1	409
CYP2J2	49
C1orf87	66
LINC01748	0
LOC101926964	2
LOC105378764	1
NFIA-AS2	7
NFIA	1563
NFIA-AS1	2
LOC107984964	1
MGC34796	0
TM2D1	738
PATJ	2121
LOC107984965	3
L1TD1	118
KANK4	344
USP1	1061
DOCK7	797
ANGPTL3	1
ATG4C	400
LINC00466	0
FOXD3-AS1	0
FOXD3	0
ALG6	258
ITGB3BP	193
LOC102724319	1
EFCAB7	228
DLEU2L	20
PGM1	2834
ROR1	645
ROR1-AS1	5
LOC105378773	2
UBE2U	1
LOC107984966	8
CACHD1	730
RAVER2	1129
JAK1	6759
LINC01359	22
MIR3671	9
AK4	183
DNAJC6	101
LOC102724416	4
LEPR	3409
LEPROT	4607
PDE4B	653
LOC105378776	9
SGIP1	810
DYNLT5	78
DNAI4	177
MIER1	1728
SLC35D1	498
C1orf141	4
IL23R	4
IL12RB2	53
105378779	5
SERBP1	6221
GADD45A	1103
GNG12	3826
LOC105378781	4
GNG12-AS1	97
DIRAS3	115
WLS	2314
RPE65	0
DEPDC1	7
LRRC7	15
LRRC40	536
SRSF11	6446
ANKRD13C	711
HHLA3	147
HHLA3-AS1	1
CTH	157
PTGER3	125
ZRANB2-AS1	282
ZRANB2	2639
MIR186	35
ZRANB2-AS2	13
LOC105378795	18
NEGR1	699
LOC105378797	11
LOC105378798	1
LRRIQ3	9
FPGT-TNNI3K	57
FPGT	412
TNNI3K	22
105378805	9
ERICH3	176
ERICH3-AS1	7
CRYZ	962
TYW3	720
LHX8	1
SLC44A5	10
ACADM	1271
DLSTP1	38
RABGGTB	1214
SNORD45C	10
SNORD45A	13
SNORD45B	27
MSH4	11
ST6GALNAC3	307
LOC105378807	6
ST6GALNAC5	843
PIGK	1106
LOC105378808	0
AK5	12
ZZZ3	1089
USP33	2120
MIGA1	1046
NEXN-AS1	81
NEXN	3126
FUBP1	1757
DNAJB4	1463
GIPC2	271
LOC107984997	19
MGC27382	96
PTGFR	307
IFI44L	1107
IFI44	2011
ADGRL4	1392
LOC107984998	1
LOC105378810	0
LINC01781	3
ADGRL2	8116
LOC101927434	8
LINC01361	2
107985037	4
LOC105378816	3
LINC01725	6
LOC101927560	2
107985041	15
TTLL7	924
PRKACB	1363
107985046	5
SAMD13	32
UOX	2
DNASE2B	208
RPF1	865
GNG5	2435
SPATA1	131
CTBS	857
LOC105378819	21
LINC01461	8
SSX2IP	367
LOC102724892	0
LPAR3	103
MCOLN2	493
MCOLN3	896
DNAI3	63
SYDE2	677
C1orf52	936
BCL10	498
LOC646626	55
DDAH1	2088
107985054	13
CCN1	10357
LOC107985057	5
LOC112268231	2
ZNHIT6	617
COL24A1	76
LINC02795	9
LOC105378825	10
ODF2L	1400
MIR7856	6
CLCA2	6
CLCA1	0
LOC105378827	0
CLCA4	1
CLCA4-AS1	26
CLCA3P	2
SH3GLB1	3938
SELENOF	3925
HS2ST1	1111
LINC01140	199
LMO4	1955
LOC105378833	5
LOC105378839	10
PKN2-AS1	9
PKN2	2020
GTF2B	745
KYAT3	479
RBMXL1	696
GBP3	1459
LOC105378841	38
GBP1	1709
GBP2	1964
LOC112268267	492
LOC105378842	1
GBP7	3
GBP4	3831
LOC107985076	8
GBP5	697
GBP6	10
GBP1P1	136
LOC105378844	6
LRRC8B	441
LRRC8C	1024
LRRC8C-DT	17
LOC107985743	3
101927952	9
LOC107985744	6
LOC101927975	3
LRRC8D	404
GEMIN8P4	7
ZNF326	1081
LOC105378849	3
LOC107985088	45
LINC02609	69
LINC02788	2
ZNF644	1271
HFM1	22
CDC7	150
LOC102723436	5
TGFBR3	5274
BRDT	2
EPHX4	9
SETSIP	3
BTBD8	25
23285	212
C1orf146	3
GLMN	174
RPAP2	582
GFI1	260
EVI5	1317
RPL5	15488
DIPK1A	235
SNORD21	9
SNORA66	12
MTF2	764
TMED5	2447
CCDC18	233
LOC107985521	2
CCDC18-AS1	533
DR1	1644
FNBP1L	3954
BCAR3	951
BCAR3-AS1	67
LOC102723480	0
723788	16
TRR-TCT1-1	4
DNTTIP2	1314
GCLM	570
ABCA4	42
LOC105378858	13
ARHGAP29	5165
ARHGAP29-AS1	5
105378859	2
ABCD3	1634
F3	4520
LOC105378861	4
SLC44A3-AS1	62
105378860	4
SLC44A3	614
CNN3	8634
105378862	46
CNN3-DT	143
ALG14	164
LOC105378863	5
TLCD4	504
TLCD4-RWDD3	99
LOC101928118	10
RWDD3	191
PTBP2	674
DPYD	2201
DPYD-AS1	105
LOC105378867	3
MIR137HG	0
SNX7	453
PLPPR5	7
PLPPR4	96
LINC01708	0
PALMD	975
FRRS1	226
AGL	759
SLC35A3	1445
MFSD14A	1530
SASS6	371
TRMT13	595
LRRC39	97
DBT	933
RTCA-AS1	23
RTCA	727
CDC14A	525
LOC105379827	2
GPR88	6
VCAM1	334
EXTL2	569
SLC30A7	589
DPH5	823
LOC102606465	100
LOC101928334	11
LOC101928370	113
S1PR1	4786
COL11A1	78
LOC101928436	2
RNPC3	551
AMY2B	683
ACTG1P4	25
AMY2A	41
AMY1A	64
AMY1B	30
LOC105378878	0
AMY1C	59
LOC100129138	1
PRMT6	320
NTNG1	572
VAV3	511
LINC02785	10
SLC25A24	1894
NBPF4	1
NBPF6	0
FAM102B	852
HENMT1	116
LOC105378890	3
PRPF38B	2139
STXBP3	1454
LOC105378891	12
AKNAD1	21
GPSM2	992
CLCC1	911
WDR47	766
TAF13	319
TMEM167B-DT	6
TMEM167B	1884
SCARNA2	18
C1orf194	79
ELAPOR1	1036
SARS1	3731
CELSR2	516
PSRC1	393
MYBPHL	62
SORT1	7126
PSMA5	1169
SYPL2	52
ATXN7L2	181
CYB561D1	501
AMIGO1	408
GNAI3	1910
GNAT2	17
AMPD2	709
GSTM4	307
GSTM2	1035
GSTM1	740
GSTM5	689
GSTM3	1074
EPS8L3	0
CSF1	1741
AHCYL1	3528
STRIP1	990
ALX3	103
UBL4B	3
SLC6A17	2
LINC02586	5
KCNC4	513
RBM15-AS1	13
RBM15	315
SLC16A4	733
LAMTOR5	1376
LAMTOR5-AS1	3
PROK1	1
CYMP	4
CYMP-AS1	8
KCNA10	0
KCNA2	12
LOC107985174	8
KCNA3	478
LOC105378901	2
CD53	2693
LRIF1	224
DRAM2	1118
CEPT1	1194
DENND2D	882
107985180	2
CHI3L2	325
CHIAP2	154
CHIA	109
PIFO	349
OVGP1	72
WDR77	522
ATP5PB	2547
C1orf162	1216
TMIGD3	61
ADORA3	140
RAP1A	3676
LINC01160	17
LOC107985184	64
INKA2	669
INKA2-AS1	5
LOC101928718	6
DDX20	387
KCND3	129
LINC01750	10
LINC02884	201
CTTNBP2NL	1169
WNT2B	381
ST7L	451
CAPZA1	2876
MOV10	2921
RHOC	2965
PPM1J	33
TAFA3	2
LINC01356	8
LINC01357	1
SLC16A1	273
AKR7A2P1	3
SLC16A1-AS1	14
LOC107985189	11
LRIG2-DT	17
LRIG2	851
LOC643441	69
MAGI3	2082
PHTF1	346
RSBN1	868
AP4B1-AS1	133
PTPN22	344
BCL2L15	26
AP4B1	409
DCLRE1B	271
HIPK1-AS1	5
HIPK1	3675
OLFML3	2094
SYT6	5
TRIM33	1788
BCAS2	724
LOC105378914	3
DENND2C	187
AMPD1	24
NRAS	1502
CSDE1	17120
SIKE1	810
TSHB	7
TSPAN2	480
LINC01765	9
NGF	4
112268287	0
VANGL1	415
CASQ2	270
NHLH2	32
LINC01649	0
LOC101928977	1
SLC22A15	439
MAB21L3	7
LINC01779	2
ATP1A1	26446
ATP1A1-AS1	4884
LINC01762	3
LOC112268235	87
CD58	564
LOC105378925	2
IGSF3	1215
LOC105378924	2
CD2	475
PTGFRN	557
CD101	367
LOC101929099	24
TTF2	373
TRIM45	145
VTCN1	3
MAN1A2	1697
TENT5C	1426
LOC105378929	1
GDAP2	444
WDR3	678
SPAG17	185
TBX15	126
LOC105378933	0
WARS2	400
WARS2-IT1	1
WARS2-AS1	154
LOC107985192	24
HSD3B2	0
LOC105378935	4
HSD3BP4	34
LINC00622	59
ZNF697	353
PHGDH	309
105378936	3
HMGCS2	141
REG4	1
NOTCH2	4502
SEC22B	2269
107985522	8
105378941	6
105378954	124
LOC101929788	0
NBPF8	1008
107985523	12
PFN1P2	53
PDE4DIPP2	1025
LOC107985524	56
NOTCH2NLR	74
NBPF26	953
RNVU1-19	1
LINC00623	323
LOC100996720	62
RNVU1-4	7
TRN-GTT11-1	11
LOC105369199	9
PDE4DIPP4	1
H3P4	26
FCGR1B	89
LOC100996318	16
H2BP1	20
FAM72B	38
SRGAP2C	1216
LOC107985193	8
LINC02798	5
EMBP1	19
LINC01691	1
LOC105371175	30
LOC107985200	21
LOC107985201	7
LOC105369140	3
PDE4DIPP3	19
H2BP2	19
FCGR1CP	55
H3-2	54
FAM72C	34
SRGAP2D	355
LOC105371206	81
LINC02802	27
105373467	10
NBPF15	1424
LOC105371211	1
LSP1P5	33
LOC105371216	65
SRGAP2B	1123
LOC107985595	10
FAM72D	63
LOC101929805	10
LINC01145	341
LOC100996740	122
RNVU1-14	5
NBPF20	395
LOC105371312	81
NBPF25P	341
GPR89A	335
PDZK1	33
CD160	117
RNF115	2492
POLR3C	924
NUDT17	203
PIAS3	983
ANKRD35	168
LOC107985593	10
ITGA10	1341
PEX11B	642
GNRHR2	276
RBM8A	2300
LIX1L-AS1	326
LIX1L	1415
POLR3GL	885
ANKRD34A	41
TXNIP	54514
HJV	2
RNVU1-6	6
LINC01719	8
NBPF10	1392
NOTCH2NLA	672
LOC105371254	2
NUDT4P2	337
SEC22B4P	168
PPIAL4H	4
LOC112268274	1
LOC100996756	65
LOC105371235	1
107985591	0
HYDIN2	118
NBPF12	1714
LOC728989	89
105371231	17
PRKAB2	1176
CHD1L	1266
PDIA3P1	456
FMO5	8907
LINC00624	0
BCL9	464
ACP6	344
GJA5	2156
GPR89B	321
PDZK1P1	13
LINC02804	29
PDE4DIPP1	15
NBPF11	808
LOC105371227	0
LOC101927468	13
LINC02806	0
LOC105371225	0
PDE4DIPP6	32
RNVU1-3	2
107985525	4
LINC01138	148
LOC105371224	126
NBPF14	1893
NOTCH2NLB	758
LOC105371223	2
NUDT4B	487
SEC22B3P	64
PDE4DIP	2213
LOC112268272	155
NBPF9	736
LOC101929790	0
LOC653513	210
SEC22B2P	85
NOTCH2NLC	634
NBPF19	1647
PPIAL4C	1
LINC00869	302
112268236	22
LOC644634	51
PDE4DIPP7	39
LOC105371406	30
FCGR1A	302
H2BC18	45
112268237	8
H3C13	2
H4C14	39
H3C14	3
H2AC18	118
H2BC20P	13
H2AC19	115
H3C15	3
112268238	57
H4C15	29
H2BC21	213
H2AC20	10
H2AC21	0
BOLA1	207
SV2A	80
SF3B4	1050
MTMR11	423
OTUD7B	1757
105371427	11
VPS45	921
