GeneID	RNA-seq_normal_lung27
EXTL1	28
SLC30A2	7
TRIM63	3
PDIK1L	123
FAM110D	985
ZNF593	1594
CNKSR1	826
CATSPER4	3
ZPLD2P	9
CEP85	181
SH3BGRL3	9652
UBXN11	3096
CD52	3436
CRYBG2	58
ZNF683	160
DHDDS	781
DHDDS-AS1	7
HMGN2	10852
RPS6KA1	3720
LOC101928728	13
ARID1A	1535
PIGV	416
ZDHHC18	1557
SFN	2552
GPN2	1047
GPATCH3	637
NUDC	5379
NR0B2	238
KDF1	340
TRNP1	557
TENT5B	2296
LOC101928391	4
SLC9A1	1795
WDTC1	2437
TMEM222	1750
ACTG1P20	3
SYTL1	2328
MAP3K6	2921
FCN3	19367
CD164L2	57
GPR3	291
WASF2	3451
LOC105376892	7
AHDC1	855
FGR	2758
LINC02574	2
IFI6	14993
FAM76A	539
STX12	3082
PPP1R8	814
THEMIS2	2820
RPA2	1181
SMPDL3B	733
XKR8	399
EYA3	543
PTAFR	1702
DNAJC8	3111
ATP5IF1	3133
SESN2	808
MED18	470
PHACTR4	1173
RCC1	631
SNHG3	555
SNORA73A	4
SNORA73B	3
TRNAU1AP	852
SNHG12	538
SNORD99	20
SNORA61	53
SNORA44	54
SNORA16A	18
RAB42	58
TAF12	499
LINC01715	8
RNU11	1
GMEB1	584
YTHDF2	2601
OPRD1	28
EPB41	1412
TMEM200B	731
SRSF4	3537
MECR	638
PTPRU	1434
LOC105378617	9
MATN1	41
MATN1-AS1	36
LAPTM5	22629
MIR4420	7
LOC105378620	39
LINC01778	5
SDC3	2822
PUM1	1319
SNORD103A	2
SNORD103B	2
LOC107984935	0
NKAIN1	0
SNRNP40	750
ZCCHC17	972
FABP3	245
SERINC2	1846
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	2
LOC105378626	51
TINAGL1	3809
HCRTR1	262
PEF1	3959
PEF1-AS1	73
105378628	5
COL16A1	2162
LOC101929444	14
ADGRB2	52
SPOCD1	498
PTP4A2	5779
KHDRBS1	3786
TMEM39B	855
KPNA6	1744
TXLNA	2678
CCDC28B	192
TMEM234	434
IQCC	133
DCDC2B	74
EIF3I	6012
MTMR9LP	671
FAM167B	856
LCK	595
HDAC1	2393
MARCKSL1	3537
LOC105378629	5
TSSK3	282
FAM229A	301
BSDC1	1774
ZBTB8B	0
ZBTB8A	445
LOC102723870	3
ZBTB8OS	859
RBBP4	1634
SYNC	928
KIAA1522	2230
YARS1	1985
S100PBP	527
FNDC5	70
HPCA	123
TMEM54	1857
LOC105378632	0
RNF19B	2361
AK2	3130
AZIN2	151
112268224	1
TRIM62	126
ZNF362	1012
A3GALT2	13
PHC2	5953
MIR3605	73
PHC2-AS1	0
ZSCAN20	40
CSMD2	30
105378640	0
LOC105378641	0
LOC105378642	9
GJB5	0
GJB4	8
GJB3	0
GJA4	1855
SMIM12	1484
DLGAP3	157
GPR199P	79
TMEM35B	1147
ZMYM6	464
ZMYM1	199
LOC105378644	1
SFPQ	9200
ZMYM4	773
ZMYM4-AS1	1
KIAA0319L	3159
NCDN	748
TFAP2E	111
TFAP2E-AS1	64
PSMB2	2947
C1orf216	445
CLSPN	48
AGO4	830
AGO1	967
AGO3	776
TEKT2	67
ADPRS	1704
COL8A2	307
TRAPPC3	1879
MAP7D1	10645
THRAP3	3210
SH3D21	302
EVA1B	3117
STK40	4654
LSM10	1057
OSCP1	340
MRPS15	2021
CSF3R	5882
GRIK3	2
LINC01137	179
ZC3H12A	8956
MIR6732	25
MEAF6	1520
MIR5581	0
LOC105378649	14
SNIP1	553
DNALI1	866
GNL2	2040
RSPO1	304
C1orf109	156
CDCA8	62
EPHA10	153
MANEAL	154
YRDC	685
C1orf122	2262
MTF1	508
INPP5B	1079
LOC105378651	3
SF3A3	2208
FHL3	642
UTP11	1001
POU3F1	4
MIR3659HG	1
LOC105378657	32
RRAGC	1444
GJA9-MYCBP	361
MYCBP	345
LOC105378663	4
GJA9	9
RHBDL2	67
LOC105378662	12
AKIRIN1	2392
NDUFS5	4787
MACF1	13225
643314	30
105378950	0
BMP8A	225
OXCT2P1	54
PPIEL	296
PABPC4	3555
PABPC4-AS1	282
SNORA55	0
HEYL	2008
NT5C1A	2
HPCAL4	92
PPIE	1518
BMP8B	208
OXCT2	53
LOC101929536	7
105378951	9
LINC02811	5
105378665	5
TRIT1	303
MYCL	88
MYCL-AS1	4
MFSD2A	4266
CAP1	4145
PPT1	8242
RLF	558
TMCO2	9
ZMPSTE24	1107
COL9A2	576
107984945	1
SMAP2	2561
ZFP69B	43
ZFP69	80
LOC105378672	15
EXO5	132
ZNF684	56
RIMS3	225
LOC105378675	1
NFYC-AS1	38
NFYC	1534
KCNQ4	48
CITED4	1732
CTPS1	504
SLFNL1-AS1	122
SLFNL1	100
SCMH1	884
FOXO6	182
FOXO6-AS1	7
LOC105378678	7
EDN2	87
HIVEP3	722
GUCA2B	2
GUCA2A	24
FOXJ3	1131
RIMKLA	318
ZMYND12	43
CCDC30	224
PPCS	1120
PPIH	760
YBX1	16994
CLDN19	11
P3H1	1132
C1orf50	372
TMEM269-DT	5
TMEM269	5
LOC107984946	8
SVBP	461
ERMAP	562
ZNF691	313
LOC339539	2
SLC2A1	488
SLC2A1-AS1	11
FAM183A	26
EBNA1BP2	1698
CFAP57	16
LOC105378685	2
TMEM125	5651
C1orf210	373
TIE1	3882
MPL	37
LOC105378687	52
CDC20	109
ELOVL1	3123
MIR6734	4
LOC112268225	9
MED8	931
MED8-AS1	175
SZT2	2357
SZT2-AS1	87
HYI	1745
PTPRF	4907
KDM4A	901
KDM4A-AS1	100
ST3GAL3	838
ARTN	33
LOC105378688	2
LOC101929609	30
IPO13	902
DPH2	472
ATP6V0B	5647
B4GALT2	1166
CCDC24	414
SLC6A9	414
LOC107984948	24
KLF17	6
DMAP1	1826
ERI3	1934
ERI3-IT1	15
RNF220	1325
LOC107984950	321
TMEM53	420
ARMH1	156
LOC105378690	7
RNU5F-1	0
RNU5D-1	1
KIF2C	97
RPS8	42412
SNORD55	101
SNORD46	5
SNORD38A	14
SNORD38B	20
BEST4	16
PLK3	3852
DYNLT4	377
BTBD19	449
LOC107984952	500
PTCH2	94
EIF2B3	732
HECTD3	1028
UROD	2749
ZSWIM5	122
LOC105378691	16
LINC01144	16
HPDL	10
MUTYH	561
TOE1	475
TESK2	210
CCDC163	19
MMACHC	3045
PRDX1	6992
AKR1A1	3800
NASP	4006
CCDC17	48
GPBP1L1	2066
RPS15AP10	0
TMEM69	288
IPP	209
MAST2	1537
P3R3URF-PIK3R3	890
PIK3R3	914
LOC101929626	6
TSPAN1	261
POMGNT1	2228
LURAP1	15
RAD54L	195
LRRC41	1732
UQCRH	3542
NSUN4	831
FAAH	1452
FAAHP1	28
LINC01398	5
DMBX1	0
MKNK1-AS1	138
MKNK1	1351
MOB3C	1883
ATPAF1	918
EFCAB14-AS1	10
EFCAB14	2823
LOC105378698	3
LOC105378699	2
CYP4B1	10775
CYP4Z2P	38
CYP4A11	22
CYP4X1	241
CYP4Z1	58
CYP4A22	7
LOC105378701	1
LINC00853	59
PDZK1IP1	2298
TAL1	900
STIL	20
CMPK1	3493
LINC01389	17
FOXE3	4
FOXD2-AS1	35
FOXD2	31
LINC01738	5
TRABD2B	82
LINC02794	3
SKINT1L	5
SLC5A9	575
SPATA6	398
AGBL4	1
BEND5	226
ELAVL4	6
DMRTA2	34
LOC105378714	1
FAF1	1284
FAF1-AS1	5
CDKN2C	298
LINC01562	0
RNF11	2581
TTC39A	969
TTC39A-AS1	5
EPS15	1730
EPS15-AS1	5
CALR4P	0
OSBPL9	1694
NRDC	3028
105378721	288
MIR761	4
RAB3B	1
TXNDC12	2159
KTI12	112
BTF3L4	953
ZFYVE9	1095
CC2D1B	2000
ORC1	61
PRPF38A	1379
TUT4	547
GPX7	121
SHISAL2A	67
COA7	309
ZYG11B	546
ZYG11A	47
ECHDC2	3329
SCP2	3172
PODN	3733
SLC1A7	298
CPT2	765
CZIB	1831
MAGOH	1348
LOC100507564	25
LRP8	94
LOC105378728	0
LOC105378726	10
LOC105378731	0
105378730	2
LINC02812	17
GLIS1	2
NDC1	355
YIPF1	824
DIO1	4
HSPB11	521
LRRC42	717
LDLRAD1	61
TMEM59	9486
TCEANC2	247
CDCP2	3
CYB5RL	108
MRPL37	1644
SSBP3	2180
SSBP3-AS1	10
ACOT11	49
FAM151A	20
MROH7-TTC4	382
MROH7	54
TTC4	336
PARS2	28
TTC22	272
LEXM	8
DHCR24	19483
DHCR24-DT	30
TMEM61	75
BSND	4
PCSK9	498
USP24	1217
LOC100507634	4
LINC01767	16
PLPP3	4433
PRKAA2	39
FYB2	157
C8A	49
C8B	484
105378745	0
LOC112267900	47
DAB1	13
LOC107984960	3
OMA1	384
TACSTD2	12542
MYSM1	479
LOC112268263	11
LOC105378751	7
JUN	33719
LINC01135	9
LOC101926907	107
LINC02777	63
LINC01358	11
FGGY-DT	8
FGGY	561
LOC101926944	28
LOC105378758	3
HOOK1	247
CYP2J2	94
C1orf87	11
LINC01748	29
LOC101926964	0
LOC105378764	0
NFIA-AS2	6
NFIA	1510
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	728
PATJ	1253
LOC107984965	0
L1TD1	67
KANK4	238
USP1	676
DOCK7	418
ANGPTL3	4
ATG4C	329
LINC00466	0
FOXD3-AS1	8
FOXD3	1
ALG6	266
ITGB3BP	202
LOC102724319	0
EFCAB7	88
DLEU2L	10
PGM1	3524
ROR1	323
ROR1-AS1	15
LOC105378773	0
UBE2U	0
LOC107984966	4
CACHD1	602
RAVER2	1271
JAK1	3403
LINC01359	12
MIR3671	7
AK4	62
DNAJC6	60
LOC102724416	0
LEPR	2091
LEPROT	3175
PDE4B	1188
LOC105378776	81
SGIP1	450
DYNLT5	103
DNAI4	112
MIER1	998
SLC35D1	260
C1orf141	2
IL23R	0
IL12RB2	49
105378779	9
SERBP1	5484
GADD45A	4433
GNG12	1962
LOC105378781	3
GNG12-AS1	153
DIRAS3	161
WLS	1851
RPE65	0
DEPDC1	5
LRRC7	16
LRRC40	329
SRSF11	3170
ANKRD13C	611
HHLA3	214
HHLA3-AS1	10
CTH	216
PTGER3	154
ZRANB2-AS1	110
ZRANB2	1258
MIR186	3
ZRANB2-AS2	9
LOC105378795	0
NEGR1	628
LOC105378797	6
LOC105378798	0
LRRIQ3	6
FPGT-TNNI3K	33
FPGT	187
TNNI3K	26
105378805	0
ERICH3	0
ERICH3-AS1	0
CRYZ	559
TYW3	436
LHX8	0
SLC44A5	72
ACADM	827
DLSTP1	1
RABGGTB	1098
SNORD45C	0
SNORD45A	6
SNORD45B	4
MSH4	3
ST6GALNAC3	176
LOC105378807	3
ST6GALNAC5	692
PIGK	690
LOC105378808	0
AK5	10
ZZZ3	515
USP33	1097
MIGA1	536
NEXN-AS1	25
NEXN	1112
FUBP1	890
DNAJB4	1347
GIPC2	256
LOC107984997	3
MGC27382	52
PTGFR	77
IFI44L	1239
IFI44	1917
ADGRL4	708
LOC107984998	0
LOC105378810	0
LINC01781	0
ADGRL2	3499
LOC101927434	54
LINC01361	9
107985037	2
LOC105378816	3
LINC01725	2
LOC101927560	0
107985041	0
TTLL7	186
PRKACB	669
107985046	1
SAMD13	29
UOX	0
DNASE2B	52
RPF1	1126
GNG5	4197
SPATA1	244
CTBS	521
LOC105378819	47
LINC01461	0
SSX2IP	187
LOC102724892	0
LPAR3	63
MCOLN2	360
MCOLN3	330
DNAI3	10
SYDE2	329
C1orf52	685
BCL10	1487
LOC646626	75
DDAH1	1665
107985054	13
CCN1	35108
LOC107985057	9
LOC112268231	1
ZNHIT6	548
COL24A1	45
LINC02795	5
LOC105378825	3
ODF2L	1052
MIR7856	0
CLCA2	57
CLCA1	0
LOC105378827	15
CLCA4	5
CLCA4-AS1	47
CLCA3P	4
SH3GLB1	3003
SELENOF	3650
HS2ST1	713
LINC01140	263
LMO4	2314
LOC105378833	2
LOC105378839	5
PKN2-AS1	7
PKN2	1015
GTF2B	1591
KYAT3	616
RBMXL1	651
GBP3	1384
LOC105378841	83
GBP1	3874
GBP2	3005
LOC112268267	246
LOC105378842	21
GBP7	25
GBP4	3300
LOC107985076	4
GBP5	471
GBP6	11
GBP1P1	197
LOC105378844	2
LRRC8B	510
LRRC8C	918
LRRC8C-DT	12
LOC107985743	0
101927952	0
LOC107985744	2
LOC101927975	6
LRRC8D	272
GEMIN8P4	7
ZNF326	797
LOC105378849	1
LOC107985088	13
LINC02609	122
LINC02788	0
ZNF644	810
HFM1	9
CDC7	216
LOC102723436	5
TGFBR3	2660
BRDT	18
EPHX4	22
SETSIP	5
BTBD8	3
23285	76
C1orf146	0
GLMN	235
RPAP2	419
GFI1	99
EVI5	617
RPL5	27211
DIPK1A	144
SNORD21	17
SNORA66	5
MTF2	460
TMED5	1954
CCDC18	181
LOC107985521	0
CCDC18-AS1	238
DR1	1199
FNBP1L	1030
BCAR3	526
BCAR3-AS1	20
LOC102723480	2
723788	7
TRR-TCT1-1	0
DNTTIP2	2989
GCLM	521
ABCA4	339
LOC105378858	22
ARHGAP29	1850
ARHGAP29-AS1	2
105378859	14
ABCD3	936
F3	7621
LOC105378861	2
SLC44A3-AS1	94
105378860	1
SLC44A3	634
CNN3	5526
105378862	68
CNN3-DT	250
ALG14	286
LOC105378863	0
TLCD4	254
TLCD4-RWDD3	42
LOC101928118	1
RWDD3	278
PTBP2	402
DPYD	1139
DPYD-AS1	72
LOC105378867	12
MIR137HG	0
SNX7	541
PLPPR5	18
PLPPR4	57
LINC01708	1
PALMD	1284
FRRS1	192
AGL	559
SLC35A3	839
MFSD14A	689
SASS6	465
TRMT13	286
LRRC39	47
DBT	447
RTCA-AS1	15
RTCA	695
CDC14A	267
LOC105379827	0
GPR88	10
VCAM1	959
EXTL2	383
SLC30A7	375
DPH5	759
LOC102606465	188
LOC101928334	0
LOC101928370	76
S1PR1	4394
COL11A1	5
LOC101928436	2
RNPC3	168
AMY2B	539
ACTG1P4	5
AMY2A	46
AMY1A	314
AMY1B	194
LOC105378878	1
AMY1C	298
LOC100129138	0
PRMT6	145
NTNG1	412
VAV3	236
LINC02785	25
SLC25A24	855
NBPF4	7
NBPF6	13
FAM102B	654
HENMT1	405
LOC105378890	3
PRPF38B	1455
STXBP3	1024
LOC105378891	10
AKNAD1	17
GPSM2	521
CLCC1	568
WDR47	313
TAF13	308
TMEM167B-DT	0
TMEM167B	1645
SCARNA2	26
C1orf194	10
ELAPOR1	1263
SARS1	5160
CELSR2	264
PSRC1	202
MYBPHL	108
SORT1	4070
PSMA5	2251
SYPL2	23
ATXN7L2	241
CYB561D1	444
AMIGO1	292
GNAI3	2452
GNAT2	10
AMPD2	1470
GSTM4	563
GSTM2	1663
GSTM1	1549
GSTM5	1497
GSTM3	1362
EPS8L3	0
CSF1	5643
AHCYL1	2795
STRIP1	833
ALX3	74
UBL4B	2
SLC6A17	3
LINC02586	16
KCNC4	409
RBM15-AS1	12
RBM15	465
SLC16A4	526
LAMTOR5	2281
LAMTOR5-AS1	18
PROK1	6
CYMP	1
CYMP-AS1	1
KCNA10	1
KCNA2	3
LOC107985174	23
KCNA3	622
LOC105378901	0
CD53	3131
LRIF1	344
DRAM2	1212
CEPT1	997
DENND2D	791
107985180	0
CHI3L2	1624
CHIAP2	216
CHIA	185
PIFO	127
OVGP1	102
WDR77	800
ATP5PB	3070
C1orf162	3206
TMIGD3	98
ADORA3	227
RAP1A	3316
LINC01160	32
LOC107985184	14
INKA2	900
INKA2-AS1	24
LOC101928718	36
DDX20	330
KCND3	120
LINC01750	14
LINC02884	41
CTTNBP2NL	647
WNT2B	396
ST7L	342
CAPZA1	3103
MOV10	5957
RHOC	6413
PPM1J	48
TAFA3	2
LINC01356	20
LINC01357	5
SLC16A1	290
AKR7A2P1	0
SLC16A1-AS1	12
LOC107985189	0
LRIG2-DT	8
LRIG2	364
LOC643441	87
MAGI3	668
PHTF1	333
RSBN1	349
AP4B1-AS1	121
PTPN22	245
BCL2L15	58
AP4B1	642
DCLRE1B	224
HIPK1-AS1	39
HIPK1	2124
OLFML3	2807
SYT6	8
TRIM33	984
BCAS2	1263
LOC105378914	0
DENND2C	205
AMPD1	9
NRAS	1367
CSDE1	12886
SIKE1	557
TSHB	5
TSPAN2	155
LINC01765	9
NGF	17
112268287	0
VANGL1	256
CASQ2	24
NHLH2	12
LINC01649	0
LOC101928977	0
SLC22A15	175
MAB21L3	6
LINC01779	4
ATP1A1	22108
ATP1A1-AS1	4974
LINC01762	5
LOC112268235	54
CD58	557
LOC105378925	7
IGSF3	943
LOC105378924	0
CD2	734
PTGFRN	388
CD101	555
LOC101929099	50
TTF2	154
TRIM45	200
VTCN1	53
MAN1A2	794
TENT5C	1313
LOC105378929	0
GDAP2	323
WDR3	293
SPAG17	40
TBX15	31
LOC105378933	1
WARS2	375
WARS2-IT1	0
WARS2-AS1	183
LOC107985192	4
HSD3B2	0
LOC105378935	5
HSD3BP4	14
LINC00622	59
ZNF697	191
PHGDH	905
105378936	3
HMGCS2	469
REG4	0
NOTCH2	1724
SEC22B	1529
107985522	2
105378941	5
105378954	226
LOC101929788	0
NBPF8	427
107985523	1
PFN1P2	59
PDE4DIPP2	258
LOC107985524	32
NOTCH2NLR	34
NBPF26	274
RNVU1-19	0
LINC00623	370
LOC100996720	42
RNVU1-4	2
TRN-GTT11-1	1
LOC105369199	3
PDE4DIPP4	0
H3P4	4
FCGR1B	227
LOC100996318	15
H2BP1	4
FAM72B	37
SRGAP2C	550
LOC107985193	8
LINC02798	5
EMBP1	20
LINC01691	0
LOC105371175	15
LOC107985200	35
LOC107985201	4
LOC105369140	0
PDE4DIPP3	10
H2BP2	13
FCGR1CP	108
H3-2	46
FAM72C	73
SRGAP2D	145
LOC105371206	41
LINC02802	23
105373467	3
NBPF15	547
LOC105371211	1
LSP1P5	90
LOC105371216	26
SRGAP2B	463
LOC107985595	0
FAM72D	98
LOC101929805	1
LINC01145	178
LOC100996740	144
RNVU1-14	4
NBPF20	253
LOC105371312	4
NBPF25P	268
GPR89A	433
PDZK1	23
CD160	62
RNF115	1196
POLR3C	773
NUDT17	243
PIAS3	470
ANKRD35	320
LOC107985593	19
ITGA10	199
PEX11B	548
GNRHR2	153
RBM8A	3403
LIX1L-AS1	646
LIX1L	1141
POLR3GL	1335
ANKRD34A	20
TXNIP	13763
HJV	4
RNVU1-6	10
LINC01719	3
NBPF10	757
NOTCH2NLA	652
LOC105371254	11
NUDT4P2	210
SEC22B4P	190
PPIAL4H	2
LOC112268274	4
LOC100996756	161
LOC105371235	1
107985591	0
HYDIN2	20
NBPF12	679
LOC728989	6
105371231	0
PRKAB2	270
CHD1L	950
PDIA3P1	472
FMO5	959
LINC00624	0
BCL9	195
ACP6	485
GJA5	2078
GPR89B	359
PDZK1P1	5
LINC02804	34
PDE4DIPP1	5
NBPF11	369
LOC105371227	0
LOC101927468	26
LINC02806	1
LOC105371225	1
PDE4DIPP6	11
RNVU1-3	2
107985525	3
LINC01138	81
LOC105371224	207
NBPF14	1008
NOTCH2NLB	395
LOC105371223	9
NUDT4B	395
SEC22B3P	69
PDE4DIP	1451
LOC112268272	157
NBPF9	259
LOC101929790	0
LOC653513	196
SEC22B2P	93
NOTCH2NLC	463
NBPF19	794
PPIAL4C	17
LINC00869	468
112268236	9
LOC644634	51
PDE4DIPP7	4
LOC105371406	4
FCGR1A	1219
H2BC18	38
112268237	2
H3C13	0
H4C14	38
H3C14	7
H2AC18	1432
H2BC20P	29
H2AC19	1430
H3C15	7
112268238	95
H4C15	23
H2BC21	571
H2AC20	59
H2AC21	1
BOLA1	436
SV2A	114
SF3B4	2191
MTMR11	379
