GeneID	RNA-seq_normal_lung23
SZT2	2973
SZT2-AS1	144
HYI	1705
PTPRF	7828
KDM4A	1350
KDM4A-AS1	171
ST3GAL3	683
ARTN	18
LOC105378688	22
LOC101929609	41
IPO13	840
DPH2	451
ATP6V0B	3681
B4GALT2	877
CCDC24	338
SLC6A9	462
LOC107984948	10
KLF17	24
DMAP1	1322
ERI3	1417
ERI3-IT1	35
RNF220	1602
LOC107984950	409
TMEM53	342
ARMH1	202
LOC105378690	19
RNU5F-1	0
RNU5D-1	0
KIF2C	51
RPS8	29994
SNORD55	69
SNORD46	7
SNORD38A	34
SNORD38B	70
BEST4	71
PLK3	1582
DYNLT4	265
BTBD19	333
LOC107984952	75
PTCH2	64
EIF2B3	744
HECTD3	1285
UROD	2307
ZSWIM5	200
LOC105378691	20
LINC01144	20
HPDL	8
MUTYH	635
TOE1	332
TESK2	236
CCDC163	29
MMACHC	2402
PRDX1	7156
AKR1A1	3003
NASP	2557
CCDC17	615
GPBP1L1	3135
RPS15AP10	5
TMEM69	458
IPP	330
MAST2	1399
P3R3URF-PIK3R3	551
PIK3R3	605
LOC101929626	5
TSPAN1	2119
POMGNT1	2500
LURAP1	21
RAD54L	123
LRRC41	2270
UQCRH	2935
NSUN4	758
FAAH	1281
FAAHP1	45
LINC01398	0
DMBX1	1
MKNK1-AS1	173
MKNK1	1444
MOB3C	1285
ATPAF1	1101
EFCAB14-AS1	45
EFCAB14	4274
LOC105378698	4
LOC105378699	3
CYP4B1	17456
CYP4Z2P	125
CYP4A11	9
CYP4X1	398
CYP4Z1	82
CYP4A22	16
LOC105378701	2
LINC00853	20
PDZK1IP1	1077
TAL1	1546
STIL	46
CMPK1	4978
LINC01389	12
FOXE3	1
FOXD2-AS1	77
FOXD2	32
LINC01738	10
TRABD2B	104
LINC02794	0
SKINT1L	10
SLC5A9	1820
SPATA6	544
AGBL4	10
BEND5	218
ELAVL4	3
DMRTA2	0
LOC105378714	0
FAF1	1167
FAF1-AS1	7
CDKN2C	349
LINC01562	2
RNF11	3733
TTC39A	945
TTC39A-AS1	26
EPS15	2778
EPS15-AS1	9
CALR4P	1
OSBPL9	3446
NRDC	3407
105378721	307
MIR761	7
RAB3B	4
TXNDC12	2385
KTI12	148
BTF3L4	1280
ZFYVE9	1927
CC2D1B	2682
ORC1	21
PRPF38A	1581
TUT4	852
GPX7	183
SHISAL2A	30
COA7	411
ZYG11B	856
ZYG11A	3
ECHDC2	3647
SCP2	4959
PODN	1778
SLC1A7	220
CPT2	839
CZIB	1738
MAGOH	1126
LOC100507564	27
LRP8	212
LOC105378728	4
LOC105378726	3
LOC105378731	7
105378730	3
LINC02812	39
GLIS1	23
NDC1	397
YIPF1	898
DIO1	22
HSPB11	570
LRRC42	746
LDLRAD1	506
TMEM59	11653
TCEANC2	379
CDCP2	3
CYB5RL	238
MRPL37	1358
SSBP3	2247
SSBP3-AS1	32
ACOT11	146
FAM151A	42
MROH7-TTC4	470
MROH7	72
TTC4	403
PARS2	83
TTC22	470
LEXM	21
DHCR24	24722
DHCR24-DT	35
TMEM61	73
BSND	6
PCSK9	730
USP24	1787
LOC100507634	13
LINC01767	11
PLPP3	5104
PRKAA2	90
FYB2	316
C8A	15
C8B	309
105378745	20
LOC112267900	82
DAB1	35
LOC107984960	2
OMA1	614
TACSTD2	13564
MYSM1	994
LOC112268263	3
LOC105378751	16
JUN	31272
LINC01135	22
LOC101926907	211
LINC02777	43
LINC01358	7
FGGY-DT	21
FGGY	523
LOC101926944	20
LOC105378758	0
HOOK1	448
CYP2J2	91
C1orf87	160
LINC01748	3
LOC101926964	7
LOC105378764	1
NFIA-AS2	19
NFIA	1470
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	1069
PATJ	2420
LOC107984965	2
L1TD1	63
KANK4	253
USP1	1266
DOCK7	687
ANGPTL3	0
ATG4C	448
LINC00466	0
FOXD3-AS1	4
FOXD3	3
ALG6	334
ITGB3BP	459
LOC102724319	1
EFCAB7	285
DLEU2L	14
PGM1	3996
ROR1	664
ROR1-AS1	7
LOC105378773	1
UBE2U	0
LOC107984966	12
CACHD1	1102
RAVER2	1321
JAK1	4702
LINC01359	20
MIR3671	13
AK4	103
DNAJC6	103
LOC102724416	1
LEPR	3112
LEPROT	5331
PDE4B	716
LOC105378776	34
SGIP1	507
DYNLT5	255
DNAI4	324
MIER1	1554
SLC35D1	361
C1orf141	32
IL23R	1
IL12RB2	28
105378779	2
SERBP1	6644
GADD45A	1771
GNG12	3408
LOC105378781	0
GNG12-AS1	115
DIRAS3	126
WLS	2686
RPE65	0
DEPDC1	14
LRRC7	13
LRRC40	525
SRSF11	5157
ANKRD13C	717
HHLA3	163
HHLA3-AS1	3
CTH	78
PTGER3	101
ZRANB2-AS1	269
ZRANB2	3612
MIR186	11
ZRANB2-AS2	10
LOC105378795	10
NEGR1	545
LOC105378797	19
LOC105378798	0
LRRIQ3	21
FPGT-TNNI3K	52
FPGT	518
TNNI3K	29
105378805	1
ERICH3	246
ERICH3-AS1	18
CRYZ	1229
TYW3	801
LHX8	0
SLC44A5	8
ACADM	1544
DLSTP1	29
RABGGTB	1620
SNORD45C	2
SNORD45A	2
SNORD45B	9
MSH4	6
ST6GALNAC3	340
LOC105378807	8
ST6GALNAC5	1522
PIGK	1312
LOC105378808	0
AK5	40
ZZZ3	761
USP33	1819
MIGA1	672
NEXN-AS1	39
NEXN	2274
FUBP1	1937
DNAJB4	1606
GIPC2	361
LOC107984997	27
MGC27382	104
PTGFR	327
IFI44L	986
IFI44	1932
ADGRL4	996
LOC107984998	1
LOC105378810	0
LINC01781	2
ADGRL2	5571
LOC101927434	0
LINC01361	1
107985037	1
LOC105378816	1
LINC01725	3
LOC101927560	9
107985041	5
TTLL7	800
PRKACB	1201
107985046	7
SAMD13	32
UOX	0
DNASE2B	91
RPF1	1299
GNG5	3781
SPATA1	199
CTBS	860
LOC105378819	40
LINC01461	0
SSX2IP	355
LOC102724892	0
LPAR3	92
MCOLN2	489
MCOLN3	464
DNAI3	156
SYDE2	487
C1orf52	995
BCL10	691
LOC646626	32
DDAH1	2020
107985054	14
CCN1	14184
LOC107985057	13
LOC112268231	1
ZNHIT6	670
COL24A1	53
LINC02795	27
LOC105378825	6
ODF2L	1529
MIR7856	3
CLCA2	32
CLCA1	3
LOC105378827	0
CLCA4	1
CLCA4-AS1	31
CLCA3P	2
SH3GLB1	3842
SELENOF	5501
HS2ST1	1135
LINC01140	271
LMO4	1946
LOC105378833	7
LOC105378839	8
PKN2-AS1	13
PKN2	1653
GTF2B	1026
KYAT3	787
RBMXL1	647
GBP3	2295
LOC105378841	33
GBP1	2407
GBP2	2803
LOC112268267	485
LOC105378842	7
GBP7	9
GBP4	4125
LOC107985076	10
GBP5	671
GBP6	36
GBP1P1	134
LOC105378844	2
LRRC8B	640
LRRC8C	833
LRRC8C-DT	19
LOC107985743	3
101927952	4
LOC107985744	1
LOC101927975	6
LRRC8D	387
GEMIN8P4	12
ZNF326	1013
LOC105378849	2
LOC107985088	9
LINC02609	76
LINC02788	5
ZNF644	1337
HFM1	32
CDC7	276
LOC102723436	8
TGFBR3	3630
BRDT	3
EPHX4	7
SETSIP	4
BTBD8	8
23285	138
C1orf146	11
GLMN	216
RPAP2	459
GFI1	205
EVI5	1058
RPL5	27017
DIPK1A	272
SNORD21	11
SNORA66	16
MTF2	649
TMED5	2745
CCDC18	209
LOC107985521	0
CCDC18-AS1	491
DR1	1819
FNBP1L	2061
BCAR3	909
BCAR3-AS1	40
LOC102723480	0
723788	16
TRR-TCT1-1	9
DNTTIP2	2157
GCLM	678
ABCA4	15
LOC105378858	7
ARHGAP29	3705
ARHGAP29-AS1	12
105378859	8
ABCD3	1730
F3	4868
LOC105378861	4
SLC44A3-AS1	53
105378860	1
SLC44A3	743
CNN3	8527
105378862	79
CNN3-DT	326
ALG14	269
LOC105378863	3
TLCD4	362
TLCD4-RWDD3	78
LOC101928118	13
RWDD3	345
PTBP2	691
DPYD	2371
DPYD-AS1	79
LOC105378867	8
MIR137HG	0
SNX7	781
PLPPR5	3
PLPPR4	60
LINC01708	0
PALMD	1084
FRRS1	293
AGL	630
SLC35A3	1523
MFSD14A	1414
SASS6	521
TRMT13	519
LRRC39	104
DBT	881
RTCA-AS1	26
RTCA	872
CDC14A	414
LOC105379827	2
GPR88	0
VCAM1	276
EXTL2	515
SLC30A7	490
DPH5	1003
LOC102606465	210
LOC101928334	7
LOC101928370	122
S1PR1	4845
COL11A1	19
LOC101928436	2
RNPC3	326
AMY2B	1009
ACTG1P4	24
AMY2A	62
AMY1A	154
AMY1B	83
LOC105378878	0
AMY1C	146
LOC100129138	7
PRMT6	291
NTNG1	531
VAV3	598
LINC02785	42
SLC25A24	1544
NBPF4	0
NBPF6	0
FAM102B	594
HENMT1	251
LOC105378890	5
PRPF38B	2414
STXBP3	1656
LOC105378891	8
AKNAD1	30
GPSM2	823
CLCC1	949
WDR47	569
TAF13	394
TMEM167B-DT	2
TMEM167B	2181
SCARNA2	24
C1orf194	303
ELAPOR1	820
SARS1	5275
CELSR2	324
PSRC1	356
MYBPHL	83
SORT1	5571
PSMA5	2255
SYPL2	36
ATXN7L2	199
CYB561D1	544
AMIGO1	536
GNAI3	2421
GNAT2	7
AMPD2	957
GSTM4	376
GSTM2	1392
GSTM1	276
GSTM5	791
GSTM3	1618
EPS8L3	1
CSF1	2269
AHCYL1	3398
STRIP1	1148
ALX3	100
UBL4B	2
SLC6A17	3
LINC02586	9
KCNC4	482
RBM15-AS1	7
RBM15	251
SLC16A4	999
LAMTOR5	2713
LAMTOR5-AS1	10
PROK1	3
CYMP	8
CYMP-AS1	1
KCNA10	0
KCNA2	9
LOC107985174	12
KCNA3	450
LOC105378901	1
CD53	3468
LRIF1	350
DRAM2	1507
CEPT1	1612
DENND2D	1070
107985180	1
CHI3L2	1549
CHIAP2	668
CHIA	497
PIFO	890
OVGP1	70
WDR77	894
ATP5PB	3675
C1orf162	2120
TMIGD3	87
ADORA3	107
RAP1A	4777
LINC01160	25
LOC107985184	82
INKA2	645
INKA2-AS1	12
LOC101928718	13
DDX20	565
KCND3	117
LINC01750	26
LINC02884	69
CTTNBP2NL	1278
WNT2B	520
ST7L	548
CAPZA1	4105
MOV10	4420
RHOC	4536
PPM1J	53
TAFA3	0
LINC01356	7
LINC01357	5
SLC16A1	162
AKR7A2P1	2
SLC16A1-AS1	12
LOC107985189	9
LRIG2-DT	25
LRIG2	824
LOC643441	129
MAGI3	1768
PHTF1	359
RSBN1	845
AP4B1-AS1	135
PTPN22	338
BCL2L15	52
AP4B1	611
DCLRE1B	317
HIPK1-AS1	18
HIPK1	3297
OLFML3	2201
SYT6	4
TRIM33	1181
BCAS2	1023
LOC105378914	5
DENND2C	404
AMPD1	12
NRAS	1333
CSDE1	20044
SIKE1	740
TSHB	2
TSPAN2	317
LINC01765	72
NGF	18
112268287	1
VANGL1	293
CASQ2	195
NHLH2	48
LINC01649	3
LOC101928977	7
SLC22A15	337
MAB21L3	2
LINC01779	4
ATP1A1	33592
ATP1A1-AS1	7132
LINC01762	3
LOC112268235	74
CD58	719
LOC105378925	1
IGSF3	1499
LOC105378924	3
CD2	600
PTGFRN	392
CD101	437
LOC101929099	41
TTF2	232
TRIM45	156
VTCN1	50
MAN1A2	1121
TENT5C	1418
LOC105378929	2
GDAP2	508
WDR3	600
SPAG17	231
TBX15	31
LOC105378933	1
WARS2	380
WARS2-IT1	2
WARS2-AS1	177
LOC107985192	19
HSD3B2	1
LOC105378935	5
HSD3BP4	13
LINC00622	85
ZNF697	256
PHGDH	1033
105378936	2
HMGCS2	883
REG4	0
NOTCH2	2366
SEC22B	2471
107985522	18
105378941	8
105378954	274
LOC101929788	4
NBPF8	958
107985523	7
PFN1P2	38
PDE4DIPP2	610
LOC107985524	70
NOTCH2NLR	82
NBPF26	651
RNVU1-19	2
LINC00623	421
LOC100996720	61
RNVU1-4	1
TRN-GTT11-1	6
LOC105369199	0
PDE4DIPP4	3
H3P4	18
FCGR1B	148
LOC100996318	16
H2BP1	8
FAM72B	37
SRGAP2C	1126
LOC107985193	11
LINC02798	14
EMBP1	14
LINC01691	1
LOC105371175	31
LOC107985200	15
LOC107985201	2
LOC105369140	2
PDE4DIPP3	23
H2BP2	17
FCGR1CP	116
H3-2	34
FAM72C	42
SRGAP2D	303
LOC105371206	107
LINC02802	6
105373467	9
NBPF15	802
LOC105371211	1
LSP1P5	33
LOC105371216	85
SRGAP2B	1084
LOC107985595	8
FAM72D	71
LOC101929805	8
LINC01145	346
LOC100996740	204
RNVU1-14	3
NBPF20	304
LOC105371312	43
NBPF25P	308
GPR89A	445
PDZK1	13
CD160	98
RNF115	2134
POLR3C	1006
NUDT17	282
PIAS3	960
ANKRD35	270
LOC107985593	13
ITGA10	742
PEX11B	1003
GNRHR2	254
RBM8A	2876
LIX1L-AS1	485
LIX1L	1221
POLR3GL	1325
ANKRD34A	31
TXNIP	67439
HJV	3
RNVU1-6	5
LINC01719	2
NBPF10	1130
NOTCH2NLA	903
LOC105371254	2
NUDT4P2	303
SEC22B4P	247
PPIAL4H	3
LOC112268274	2
LOC100996756	53
LOC105371235	2
107985591	0
HYDIN2	49
NBPF12	910
LOC728989	2
105371231	4
PRKAB2	759
CHD1L	1309
PDIA3P1	512
FMO5	1848
LINC00624	0
BCL9	308
ACP6	313
GJA5	1843
GPR89B	427
PDZK1P1	6
LINC02804	44
PDE4DIPP1	3
NBPF11	749
LOC105371227	1
LOC101927468	12
LINC02806	1
LOC105371225	1
PDE4DIPP6	45
RNVU1-3	4
107985525	5
LINC01138	178
LOC105371224	155
NBPF14	1433
NOTCH2NLB	856
LOC105371223	2
NUDT4B	458
SEC22B3P	116
PDE4DIP	1873
LOC112268272	268
NBPF9	461
LOC101929790	5
LOC653513	231
SEC22B2P	177
NOTCH2NLC	755
NBPF19	1152
PPIAL4C	3
LINC00869	431
112268236	23
LOC644634	81
PDE4DIPP7	36
LOC105371406	17
FCGR1A	817
H2BC18	62
112268237	9
H3C13	2
H4C14	65
H3C14	4
H2AC18	332
H2BC20P	9
H2AC19	331
H3C15	4
112268238	108
H4C15	51
H2BC21	435
H2AC20	28
