GeneID	RNA-seq_normal_lung38
FBXO6	490
MAD2L2	392
DRAXIN	18
AGTRAP	1376
C1orf167	618
MTHFR	2201
CLCN6	1184
NPPA-AS1	169
NPPA	31
KIAA2013	2337
PLOD1	2071
MFN2	4329
MIIP	762
MIR6729	5
TNFRSF8	91
MIR7846	26
TNFRSF1B	2403
107984917	6
VPS13D	3264
SNORA59A	11
LINC02766	26
DHRS3	2522
MIR6730	4
AADACL4	4
C1orf158	198
LRRC38	2
PDPN	2479
PRDM2	1835
KAZN	985
LOC107985467	6
LOC105376759	0
LOC107985469	4
TMEM51-AS1	224
TMEM51	473
TMEM51-AS2	6
FHAD1	437
FHAD1-AS1	23
LOC101927441	28
EFHD2	3214
CTRC	4
CELA2A	8
CELA2B	35
CASP9	629
DNAJC16	717
AGMAT	21
DDI2	1480
RSC1A1	94
PLEKHM2	3156
SLC25A34	150
SLC25A34-AS1	11
TMEM82	0
FBLIM1	914
UQCRHL	93
FLJ37453	274
SPEN	3122
ZBTB17	1209
SRARP	0
HSPB7	474
CLCNKA	16
CLCNKB	35
FAM131C	0
EPHA2	1823
LOC101927479	75
ARHGEF19	670
ANO7L1	87
CPLANE2	167
FBXO42	1107
SZRD1	2565
SPATA21	1602
NECAP2	2831
LINC01772	114
CROCCP3	398
RNU1-1	2
LINC01783	24
NBPF1	785
105376794	605
CROCCP2	340
MST1P2	314
LOC107985736	27
RNU1-3	0
ESPNP	7
MST1L	237
LOC112267871	17
LOC105376805	454
CROCC	2206
MFAP2	393
LOC105376806	96
ATP13A2	1691
SDHB	1493
PADI2	137
LINC02783	0
PADI1	2
PADI3	0
PADI4	61
PADI6	0
RCC2	2454
ARHGEF10L	1256
ACTL8	0
IGSF21	57
KLHDC7A	369
PAX7	0
ALDH4A1	520
IFFO2	614
UBR4	4754
EMC1-AS1	46
EMC1	1385
MRTO4	782
AKR7L	18
AKR7A3	36
LOC100506730	114
AKR7A2	1691
SLC66A1	547
CAPZB	6030
MICOS10	1636
MICOS10-NBL1	7488
RPS14P3	20
NBL1	7213
HTR6	8
TMCO4	915
RNF186	1
OTUD3	629
PLA2G2A	114
PLA2G5	266
PLA2G2D	8
PLA2G2F	1
PLA2G2C	2
UBXN10	956
101928017	6
LOC105376825	113
VWA5B1	32
LINC01141	2
CAMK2N1	4731
MUL1	1212
FAM43B	9
CDA	83
PINK1	2385
MIR6084	184
PINK1-AS	2217
DDOST	4728
KIF17	321
SH2D5	2
112268222	1701
HP1BP3	4488
EIF4G3	1667
LOC105376830	4
LOC105376829	8
ECE1	4570
ECE1-AS1	11
NBPF3	134
ALPL	3929
LINC02596	10
RAP1GAP	2335
USP48	1961
LDLRAD2	2792
HSPG2	10490
LINC01635	10
LINC00339	349
CDC42-AS1	22
CDC42	8874
WNT4	212
LOC105376845	28
LOC105376850	4
LOC107985377	15
ZBTB40	1680
EPHA8	0
C1QA	10381
C1QC	6879
C1QB	8415
EPHB2	177
MIR4253	8
KDM1A	1747
LUZP1	1193
HTR1D	10
LINC01355	234
HNRNPR	3764
ZNF436	519
ZNF436-AS1	80
TCEA3	1660
ASAP3	1590
E2F2	21
LOC101928163	0
LOC105376859	14
ID3	6754
MDS2	12
RPL11	33521
ELOA	2500
ELOA-AS1	334
PITHD1	1609
LOC105376860	161
LYPLA2	1519
GALE	1078
HMGCL	1189
LOC105376861	0
FUCA1	1654
CNR2	22
PNRC2	4478
SRSF10	3371
LOC105376863	20
LOC107984931	7
MYOM3	20
IL22RA1	63
IFNLR1	352
LINC02800	1
GRHL3-AS1	3
GRHL3	10
STPG1	421
NIPAL3	1927
RCAN3AS	9
RCAN3	1053
NCMAP-DT	103
NCMAP	487
SRRM1	2937
CLIC4	9070
RUNX3	644
107984932	2
RUNX3-AS1	10
SYF2	2263
RSRP1	3217
LOC105376882	1
RHD	49
TMEM50A	2146
RHCE	1245
MACO1	1133
LDLRAP1	1776
MAN1C1	1048
SELENON	4981
MTFR1L	1197
LOC646471	233
AUNIP	217
PAQR7	704
STMN1	1840
MIR3917	105
PAFAH2	795
101928216	2
EXTL1	9
SLC30A2	1
TRIM63	21
PDIK1L	587
FAM110D	477
ZNF593	508
CNKSR1	1287
CATSPER4	0
ZPLD2P	20
CEP85	290
SH3BGRL3	3902
UBXN11	2527
CD52	1825
CRYBG2	34
ZNF683	58
DHDDS	759
DHDDS-AS1	22
HMGN2	9100
RPS6KA1	3535
LOC101928728	11
ARID1A	3130
PIGV	517
ZDHHC18	1008
SFN	410
GPN2	1216
GPATCH3	450
NUDC	3973
NR0B2	125
KDF1	394
TRNP1	1110
TENT5B	1091
LOC101928391	8
SLC9A1	1813
WDTC1	3640
TMEM222	1318
ACTG1P20	29
SYTL1	1189
MAP3K6	2121
FCN3	5113
CD164L2	260
GPR3	40
WASF2	6287
LOC105376892	22
AHDC1	1234
FGR	1480
LINC02574	1
IFI6	4492
FAM76A	526
STX12	2792
PPP1R8	1215
THEMIS2	1598
RPA2	1578
SMPDL3B	423
XKR8	381
EYA3	808
PTAFR	1082
DNAJC8	3022
ATP5IF1	2367
SESN2	412
MED18	473
PHACTR4	2134
RCC1	622
SNHG3	485
SNORA73A	6
SNORA73B	8
TRNAU1AP	626
SNHG12	477
SNORD99	9
SNORA61	54
SNORA44	28
SNORA16A	35
RAB42	53
TAF12	647
LINC01715	12
RNU11	1
GMEB1	541
YTHDF2	1974
OPRD1	9
EPB41	1989
TMEM200B	658
SRSF4	3290
MECR	449
PTPRU	2999
LOC105378617	183
MATN1	23
MATN1-AS1	42
LAPTM5	10129
MIR4420	0
LOC105378620	15
LINC01778	3
SDC3	2687
PUM1	2947
SNORD103A	9
SNORD103B	7
LOC107984935	7
NKAIN1	0
SNRNP40	833
ZCCHC17	877
FABP3	130
SERINC2	1327
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	2
LOC105378626	43
TINAGL1	3315
HCRTR1	231
PEF1	2576
PEF1-AS1	116
105378628	4
COL16A1	2649
LOC101929444	33
ADGRB2	84
SPOCD1	205
PTP4A2	6506
KHDRBS1	3988
TMEM39B	546
KPNA6	2174
TXLNA	2201
CCDC28B	138
TMEM234	502
IQCC	139
DCDC2B	282
EIF3I	3471
MTMR9LP	751
FAM167B	228
LCK	527
HDAC1	2738
MARCKSL1	1759
LOC105378629	5
TSSK3	327
FAM229A	254
BSDC1	2573
ZBTB8B	3
ZBTB8A	523
LOC102723870	10
ZBTB8OS	597
RBBP4	3172
SYNC	1383
KIAA1522	4321
YARS1	1780
S100PBP	793
FNDC5	20
HPCA	61
TMEM54	1212
LOC105378632	0
RNF19B	1360
AK2	3474
AZIN2	184
112268224	6
TRIM62	230
ZNF362	1537
A3GALT2	1
PHC2	3516
MIR3605	95
PHC2-AS1	1
ZSCAN20	208
CSMD2	13
105378640	0
LOC105378641	5
LOC105378642	5
GJB5	22
GJB4	4
GJB3	14
GJA4	797
SMIM12	892
DLGAP3	35
GPR199P	234
TMEM35B	1357
ZMYM6	786
ZMYM1	467
LOC105378644	10
SFPQ	9048
ZMYM4	1506
ZMYM4-AS1	14
KIAA0319L	3679
NCDN	845
TFAP2E	244
TFAP2E-AS1	34
PSMB2	2424
C1orf216	450
CLSPN	33
AGO4	1891
AGO1	1285
AGO3	1369
TEKT2	582
ADPRS	1242
COL8A2	448
TRAPPC3	1446
MAP7D1	6203
THRAP3	5109
SH3D21	289
EVA1B	1216
STK40	2648
LSM10	559
OSCP1	684
MRPS15	1267
CSF3R	3367
GRIK3	2
LINC01137	102
ZC3H12A	963
MIR6732	3
MEAF6	2275
MIR5581	8
LOC105378649	34
SNIP1	666
DNALI1	1434
GNL2	1225
RSPO1	402
C1orf109	474
CDCA8	30
EPHA10	26
MANEAL	190
YRDC	398
C1orf122	865
MTF1	624
INPP5B	1170
LOC105378651	21
SF3A3	2087
FHL3	289
UTP11	678
POU3F1	22
MIR3659HG	3
LOC105378657	10
RRAGC	1082
GJA9-MYCBP	507
MYCBP	497
LOC105378663	0
GJA9	6
RHBDL2	62
LOC105378662	10
AKIRIN1	1877
NDUFS5	2112
MACF1	24052
643314	207
105378950	7
BMP8A	154
OXCT2P1	15
PPIEL	244
PABPC4	3123
PABPC4-AS1	404
SNORA55	5
HEYL	988
NT5C1A	0
HPCAL4	11
PPIE	1539
BMP8B	165
OXCT2	10
LOC101929536	2
105378951	3
LINC02811	5
105378665	1
TRIT1	604
MYCL	244
MYCL-AS1	14
MFSD2A	3101
CAP1	5715
PPT1	8001
RLF	723
TMCO2	2
ZMPSTE24	1599
COL9A2	360
107984945	6
SMAP2	1516
ZFP69B	23
ZFP69	111
LOC105378672	16
EXO5	197
ZNF684	161
RIMS3	412
LOC105378675	2
NFYC-AS1	149
NFYC	1631
KCNQ4	67
CITED4	635
CTPS1	575
SLFNL1-AS1	292
SLFNL1	238
SCMH1	1526
FOXO6	106
FOXO6-AS1	20
LOC105378678	1
EDN2	11
HIVEP3	724
GUCA2B	2
GUCA2A	18
FOXJ3	2080
RIMKLA	863
ZMYND12	113
CCDC30	573
PPCS	1401
PPIH	699
YBX1	16981
CLDN19	2
P3H1	682
C1orf50	358
TMEM269-DT	4
TMEM269	6
LOC107984946	7
SVBP	355
ERMAP	901
ZNF691	364
LOC339539	1
SLC2A1	352
SLC2A1-AS1	19
FAM183A	500
EBNA1BP2	1286
CFAP57	459
LOC105378685	42
TMEM125	7589
C1orf210	654
TIE1	2804
MPL	67
LOC105378687	47
CDC20	37
ELOVL1	2992
MIR6734	7
LOC112268225	19
MED8	882
MED8-AS1	116
SZT2	2847
SZT2-AS1	141
HYI	1162
PTPRF	10899
KDM4A	1661
KDM4A-AS1	219
ST3GAL3	661
ARTN	17
LOC105378688	21
LOC101929609	80
IPO13	918
DPH2	447
ATP6V0B	2746
B4GALT2	937
CCDC24	436
SLC6A9	596
LOC107984948	19
KLF17	40
DMAP1	1138
ERI3	1302
ERI3-IT1	27
RNF220	1863
LOC107984950	455
TMEM53	323
ARMH1	202
LOC105378690	28
RNU5F-1	2
RNU5D-1	0
KIF2C	59
RPS8	30979
SNORD55	48
SNORD46	3
SNORD38A	17
SNORD38B	12
BEST4	70
PLK3	585
DYNLT4	211
BTBD19	250
LOC107984952	33
PTCH2	58
EIF2B3	532
HECTD3	1612
UROD	1979
ZSWIM5	344
LOC105378691	22
LINC01144	22
HPDL	16
MUTYH	409
TOE1	383
TESK2	316
CCDC163	36
MMACHC	2057
PRDX1	6445
AKR1A1	2326
NASP	2104
CCDC17	1077
GPBP1L1	3909
RPS15AP10	12
TMEM69	397
IPP	364
MAST2	1411
P3R3URF-PIK3R3	442
PIK3R3	512
LOC101929626	3
TSPAN1	2783
POMGNT1	1986
LURAP1	40
RAD54L	92
LRRC41	1942
UQCRH	2429
NSUN4	727
FAAH	1230
FAAHP1	30
LINC01398	0
DMBX1	2
MKNK1-AS1	139
MKNK1	1450
MOB3C	1015
ATPAF1	1009
EFCAB14-AS1	83
EFCAB14	5632
LOC105378698	10
LOC105378699	7
CYP4B1	10842
CYP4Z2P	145
CYP4A11	20
CYP4X1	743
CYP4Z1	156
CYP4A22	23
LOC105378701	6
LINC00853	24
PDZK1IP1	1069
TAL1	734
STIL	66
CMPK1	5242
LINC01389	8
FOXE3	1
FOXD2-AS1	59
FOXD2	36
LINC01738	6
TRABD2B	119
LINC02794	2
SKINT1L	7
SLC5A9	703
SPATA6	626
AGBL4	28
BEND5	277
ELAVL4	9
DMRTA2	1
LOC105378714	0
FAF1	1180
FAF1-AS1	4
CDKN2C	459
LINC01562	3
RNF11	4252
TTC39A	985
TTC39A-AS1	31
EPS15	3042
EPS15-AS1	6
CALR4P	0
OSBPL9	4424
NRDC	3135
105378721	248
MIR761	18
RAB3B	7
TXNDC12	2043
KTI12	132
BTF3L4	1210
ZFYVE9	2357
CC2D1B	2193
ORC1	11
PRPF38A	1623
TUT4	1096
GPX7	168
SHISAL2A	18
COA7	394
ZYG11B	1314
ZYG11A	1
ECHDC2	3678
SCP2	5233
PODN	3736
SLC1A7	246
CPT2	849
CZIB	1452
MAGOH	906
LOC100507564	11
LRP8	146
LOC105378728	3
LOC105378726	1
LOC105378731	1
105378730	4
LINC02812	35
GLIS1	12
NDC1	484
YIPF1	609
DIO1	36
HSPB11	461
LRRC42	473
LDLRAD1	893
TMEM59	10568
TCEANC2	559
CDCP2	9
CYB5RL	336
MRPL37	1169
SSBP3	2474
SSBP3-AS1	28
ACOT11	209
FAM151A	50
MROH7-TTC4	438
MROH7	119
TTC4	334
PARS2	118
TTC22	603
LEXM	9
DHCR24	27008
DHCR24-DT	19
TMEM61	63
BSND	20
PCSK9	1277
USP24	2436
LOC100507634	8
LINC01767	2
PLPP3	6458
PRKAA2	199
FYB2	330
C8A	0
C8B	264
105378745	1
LOC112267900	10
DAB1	31
LOC107984960	8
OMA1	522
TACSTD2	9465
MYSM1	1295
LOC112268263	8
LOC105378751	43
JUN	9149
LINC01135	14
LOC101926907	147
LINC02777	37
LINC01358	20
FGGY-DT	19
FGGY	362
LOC101926944	17
LOC105378758	9
HOOK1	618
CYP2J2	124
C1orf87	329
LINC01748	1
LOC101926964	4
LOC105378764	1
NFIA-AS2	7
NFIA	1653
NFIA-AS1	0
LOC107984964	17
MGC34796	3
TM2D1	989
PATJ	2528
LOC107984965	1
L1TD1	119
KANK4	341
USP1	1325
DOCK7	721
ANGPTL3	4
ATG4C	544
LINC00466	0
FOXD3-AS1	3
FOXD3	1
ALG6	318
ITGB3BP	262
LOC102724319	14
EFCAB7	337
DLEU2L	26
PGM1	2766
ROR1	840
ROR1-AS1	6
LOC105378773	1
UBE2U	5
LOC107984966	5
CACHD1	883
RAVER2	1112
JAK1	5184
LINC01359	18
MIR3671	22
AK4	118
DNAJC6	126
LOC102724416	5
LEPR	3268
LEPROT	5463
PDE4B	1036
LOC105378776	25
SGIP1	647
DYNLT5	204
DNAI4	528
MIER1	1660
SLC35D1	477
C1orf141	64
IL23R	0
IL12RB2	34
105378779	5
SERBP1	6956
GADD45A	1401
GNG12	3484
LOC105378781	4
GNG12-AS1	79
DIRAS3	195
WLS	2382
RPE65	0
DEPDC1	10
LRRC7	21
LRRC40	544
SRSF11	6651
ANKRD13C	891
HHLA3	174
HHLA3-AS1	4
CTH	294
PTGER3	189
ZRANB2-AS1	351
ZRANB2	3676
MIR186	50
ZRANB2-AS2	6
LOC105378795	19
NEGR1	966
LOC105378797	20
LOC105378798	1
LRRIQ3	15
FPGT-TNNI3K	70
FPGT	474
TNNI3K	37
105378805	1
ERICH3	739
ERICH3-AS1	26
CRYZ	1679
TYW3	986
LHX8	1
SLC44A5	91
ACADM	1688
DLSTP1	45
RABGGTB	1574
SNORD45C	12
SNORD45A	9
SNORD45B	11
MSH4	14
ST6GALNAC3	366
LOC105378807	16
ST6GALNAC5	1285
PIGK	1195
LOC105378808	1
AK5	1
ZZZ3	1120
USP33	2315
MIGA1	952
NEXN-AS1	48
NEXN	2308
FUBP1	2112
DNAJB4	1435
GIPC2	428
LOC107984997	39
MGC27382	63
PTGFR	318
IFI44L	1313
IFI44	2080
ADGRL4	956
LOC107984998	0
LOC105378810	0
LINC01781	0
ADGRL2	4809
LOC101927434	1
LINC01361	1
107985037	11
LOC105378816	0
LINC01725	2
LOC101927560	1
107985041	9
TTLL7	1099
PRKACB	1215
107985046	5
SAMD13	35
UOX	3
DNASE2B	22
RPF1	966
GNG5	2723
SPATA1	137
CTBS	845
LOC105378819	42
LINC01461	1
SSX2IP	396
LOC102724892	0
LPAR3	212
MCOLN2	258
MCOLN3	650
DNAI3	175
SYDE2	1030
C1orf52	1197
BCL10	553
LOC646626	37
DDAH1	3537
107985054	10
CCN1	9338
LOC107985057	12
LOC112268231	3
ZNHIT6	750
COL24A1	34
LINC02795	51
LOC105378825	29
ODF2L	1630
MIR7856	5
CLCA2	75
CLCA1	0
LOC105378827	1
CLCA4	0
CLCA4-AS1	42
CLCA3P	0
SH3GLB1	3845
SELENOF	4972
HS2ST1	1130
LINC01140	645
LMO4	3005
LOC105378833	1
LOC105378839	34
PKN2-AS1	20
PKN2	2573
GTF2B	748
KYAT3	680
RBMXL1	703
GBP3	1311
LOC105378841	52
GBP1	1798
GBP2	2701
LOC112268267	567
LOC105378842	19
GBP7	12
GBP4	4238
LOC107985076	20
GBP5	773
GBP6	45
GBP1P1	120
LOC105378844	4
LRRC8B	551
LRRC8C	853
LRRC8C-DT	24
LOC107985743	1
101927952	10
LOC107985744	4
LOC101927975	7
LRRC8D	481
GEMIN8P4	12
ZNF326	1340
LOC105378849	0
LOC107985088	0
LINC02609	93
LINC02788	5
ZNF644	1272
HFM1	67
CDC7	162
LOC102723436	24
TGFBR3	2938
BRDT	1
EPHX4	27
SETSIP	14
BTBD8	22
23285	222
C1orf146	2
GLMN	246
RPAP2	632
GFI1	100
EVI5	1333
RPL5	25935
DIPK1A	212
SNORD21	10
SNORA66	17
MTF2	805
TMED5	2990
CCDC18	299
LOC107985521	3
CCDC18-AS1	721
DR1	1691
FNBP1L	2485
BCAR3	1034
BCAR3-AS1	53
LOC102723480	3
723788	16
TRR-TCT1-1	1
DNTTIP2	1846
GCLM	771
ABCA4	29
LOC105378858	6
ARHGAP29	4549
ARHGAP29-AS1	4
105378859	9
ABCD3	2038
F3	3480
LOC105378861	10
SLC44A3-AS1	55
105378860	3
SLC44A3	834
CNN3	6522
105378862	44
CNN3-DT	220
ALG14	299
LOC105378863	5
TLCD4	755
TLCD4-RWDD3	122
LOC101928118	47
RWDD3	365
PTBP2	618
DPYD	2110
DPYD-AS1	96
LOC105378867	3
MIR137HG	0
SNX7	935
PLPPR5	1
PLPPR4	69
LINC01708	2
PALMD	1399
FRRS1	358
AGL	885
SLC35A3	1899
MFSD14A	1525
SASS6	506
TRMT13	628
LRRC39	140
DBT	1390
RTCA-AS1	37
RTCA	911
CDC14A	691
LOC105379827	5
GPR88	3
VCAM1	408
EXTL2	742
SLC30A7	523
DPH5	1020
LOC102606465	199
LOC101928334	12
LOC101928370	69
S1PR1	3458
COL11A1	23
LOC101928436	8
RNPC3	655
AMY2B	1092
ACTG1P4	13
AMY2A	39
AMY1A	98
AMY1B	61
LOC105378878	1
AMY1C	113
LOC100129138	1
PRMT6	376
NTNG1	573
VAV3	314
LINC02785	14
SLC25A24	1921
NBPF4	3
NBPF6	3
FAM102B	683
HENMT1	198
LOC105378890	8
PRPF38B	2127
STXBP3	1811
LOC105378891	6
AKNAD1	9
GPSM2	998
CLCC1	1015
WDR47	624
TAF13	339
TMEM167B-DT	5
TMEM167B	2160
SCARNA2	12
C1orf194	440
ELAPOR1	860
SARS1	4576
CELSR2	506
PSRC1	102
MYBPHL	60
SORT1	5078
PSMA5	1818
SYPL2	68
ATXN7L2	221
CYB561D1	830
AMIGO1	678
GNAI3	2051
GNAT2	6
AMPD2	974
GSTM4	439
GSTM2	1111
GSTM1	198
GSTM5	798
GSTM3	1430
EPS8L3	1
CSF1	1363
AHCYL1	3422
STRIP1	1222
ALX3	141
UBL4B	2
SLC6A17	0
LINC02586	15
KCNC4	567
RBM15-AS1	14
RBM15	237
SLC16A4	621
LAMTOR5	1790
LAMTOR5-AS1	11
PROK1	0
CYMP	2
CYMP-AS1	1
KCNA10	3
KCNA2	15
LOC107985174	7
KCNA3	687
LOC105378901	1
CD53	2115
LRIF1	363
DRAM2	1294
CEPT1	1506
DENND2D	1034
107985180	0
CHI3L2	504
CHIAP2	634
CHIA	320
PIFO	1358
OVGP1	70
WDR77	680
ATP5PB	3117
C1orf162	1292
TMIGD3	34
ADORA3	61
RAP1A	4602
LINC01160	27
LOC107985184	63
INKA2	492
INKA2-AS1	9
LOC101928718	11
DDX20	497
KCND3	102
LINC01750	16
LINC02884	145
CTTNBP2NL	988
WNT2B	462
ST7L	494
CAPZA1	3614
MOV10	3391
RHOC	3390
PPM1J	32
TAFA3	1
LINC01356	6
LINC01357	0
SLC16A1	341
AKR7A2P1	3
SLC16A1-AS1	9
LOC107985189	3
LRIG2-DT	21
LRIG2	1069
LOC643441	78
MAGI3	2456
PHTF1	492
RSBN1	958
AP4B1-AS1	164
PTPN22	377
BCL2L15	48
AP4B1	650
DCLRE1B	290
HIPK1-AS1	19
HIPK1	2942
OLFML3	2076
SYT6	0
TRIM33	1552
BCAS2	995
LOC105378914	3
DENND2C	251
AMPD1	17
NRAS	1404
CSDE1	21224
SIKE1	940
TSHB	2
TSPAN2	444
LINC01765	94
NGF	30
112268287	0
VANGL1	522
CASQ2	161
NHLH2	3
LINC01649	8
LOC101928977	2
SLC22A15	351
MAB21L3	27
LINC01779	5
ATP1A1	20917
ATP1A1-AS1	4113
LINC01762	2
LOC112268235	103
CD58	635
LOC105378925	4
IGSF3	2050
LOC105378924	1
CD2	555
PTGFRN	592
CD101	488
LOC101929099	28
TTF2	315
TRIM45	190
VTCN1	43
MAN1A2	1554
TENT5C	1397
LOC105378929	1
GDAP2	546
WDR3	679
SPAG17	539
TBX15	11
LOC105378933	0
WARS2	348
WARS2-IT1	10
WARS2-AS1	241
LOC107985192	22
HSD3B2	1
LOC105378935	0
HSD3BP4	32
LINC00622	104
ZNF697	317
PHGDH	676
105378936	8
HMGCS2	584
REG4	0
NOTCH2	3317
SEC22B	2705
107985522	19
105378941	1
105378954	284
LOC101929788	3
NBPF8	1264
107985523	22
PFN1P2	49
PDE4DIPP2	753
LOC107985524	56
NOTCH2NLR	68
NBPF26	947
RNVU1-19	1
LINC00623	418
LOC100996720	65
RNVU1-4	6
TRN-GTT11-1	5
LOC105369199	4
PDE4DIPP4	1
H3P4	26
FCGR1B	114
LOC100996318	17
H2BP1	13
FAM72B	21
SRGAP2C	1096
LOC107985193	10
LINC02798	7
EMBP1	17
LINC01691	0
LOC105371175	26
LOC107985200	19
LOC107985201	4
LOC105369140	1
PDE4DIPP3	14
H2BP2	19
FCGR1CP	53
H3-2	32
FAM72C	16
SRGAP2D	192
LOC105371206	70
LINC02802	14
105373467	9
NBPF15	959
LOC105371211	1
LSP1P5	22
LOC105371216	61
SRGAP2B	769
LOC107985595	5
FAM72D	36
LOC101929805	13
LINC01145	379
LOC100996740	132
RNVU1-14	6
NBPF20	383
LOC105371312	71
NBPF25P	331
GPR89A	430
PDZK1	47
CD160	92
RNF115	1283
POLR3C	757
NUDT17	281
PIAS3	1242
ANKRD35	299
LOC107985593	16
ITGA10	489
PEX11B	965
GNRHR2	342
RBM8A	2584
LIX1L-AS1	308
LIX1L	1348
POLR3GL	1197
ANKRD34A	52
TXNIP	37879
HJV	1
RNVU1-6	0
LINC01719	18
NBPF10	1320
NOTCH2NLA	582
LOC105371254	11
NUDT4P2	367
SEC22B4P	323
PPIAL4H	7
LOC112268274	2
LOC100996756	88
LOC105371235	2
107985591	0
HYDIN2	113
NBPF12	1304
LOC728989	5
105371231	0
PRKAB2	1055
CHD1L	1183
PDIA3P1	476
FMO5	3098
LINC00624	1
BCL9	686
ACP6	426
GJA5	2934
GPR89B	407
PDZK1P1	13
LINC02804	33
PDE4DIPP1	8
NBPF11	1046
LOC105371227	2
LOC101927468	15
LINC02806	4
LOC105371225	1
PDE4DIPP6	50
RNVU1-3	2
107985525	10
LINC01138	202
LOC105371224	146
NBPF14	1895
NOTCH2NLB	671
LOC105371223	7
NUDT4B	511
SEC22B3P	147
PDE4DIP	2038
LOC112268272	217
NBPF9	819
LOC101929790	2
LOC653513	239
SEC22B2P	211
NOTCH2NLC	1180
NBPF19	1719
PPIAL4C	6
LINC00869	382
112268236	29
LOC644634	71
PDE4DIPP7	36
LOC105371406	32
FCGR1A	481
H2BC18	49
112268237	6
H3C13	2
H4C14	103
H3C14	6
H2AC18	242
H2BC20P	30
H2AC19	242
H3C15	5
112268238	197
H4C15	78
H2BC21	687
H2AC20	17
H2AC21	1
