GeneID	RNA-seq_LADC48
UBE4B	2391
KIF1B	1446
105376725	5
PGD	4642
CENPS-CORT	756
CENPS	780
CORT	23
DFFA	1663
PEX14	1269
CASZ1	1120
LOC105376733	1
C1orf127	56
TARDBP	5765
MASP2	67
SRM	1218
EXOSC10	2627
EXOSC10-AS1	86
MTOR	1995
MTOR-AS1	33
ANGPTL7	48
UBIAD1	628
LOC105376739	1
LOC105376740	1
DISP3	107
112268221	14
FBXO2	272
FBXO44	1495
FBXO6	697
MAD2L2	940
DRAXIN	21
AGTRAP	1838
C1orf167	195
MTHFR	761
CLCN6	608
NPPA-AS1	81
NPPA	10
KIAA2013	3187
PLOD1	4728
MFN2	3880
MIIP	1527
MIR6729	6
TNFRSF8	48
MIR7846	0
TNFRSF1B	2224
107984917	2
VPS13D	2387
SNORA59A	16
LINC02766	10
DHRS3	3794
MIR6730	7
AADACL4	3
C1orf158	25
LRRC38	0
PDPN	368
PRDM2	2197
KAZN	642
LOC107985467	3
LOC105376759	3
LOC107985469	0
TMEM51-AS1	156
TMEM51	1296
TMEM51-AS2	3
FHAD1	175
FHAD1-AS1	41
LOC101927441	13
EFHD2	3271
CTRC	1
CELA2A	0
CELA2B	11
CASP9	656
DNAJC16	653
AGMAT	35
DDI2	2339
RSC1A1	163
PLEKHM2	2486
SLC25A34	113
SLC25A34-AS1	11
TMEM82	0
FBLIM1	1657
UQCRHL	57
FLJ37453	289
SPEN	2080
ZBTB17	1601
SRARP	0
HSPB7	385
CLCNKA	86
CLCNKB	139
FAM131C	14
EPHA2	1686
LOC101927479	65
ARHGEF19	3346
ANO7L1	238
CPLANE2	186
FBXO42	1223
SZRD1	2978
SPATA21	1917
NECAP2	3395
LINC01772	60
CROCCP3	299
RNU1-1	0
LINC01783	12
NBPF1	1198
105376794	406
CROCCP2	391
MST1P2	206
LOC107985736	24
RNU1-3	0
ESPNP	56
MST1L	313
LOC112267871	51
LOC105376805	599
CROCC	2294
MFAP2	896
LOC105376806	342
ATP13A2	2558
SDHB	2610
PADI2	416
LINC02783	0
PADI1	45
PADI3	6
PADI4	16
PADI6	1
RCC2	5803
ARHGEF10L	2537
ACTL8	0
IGSF21	75
KLHDC7A	519
PAX7	574
ALDH4A1	935
IFFO2	729
UBR4	4253
EMC1-AS1	92
EMC1	1899
MRTO4	961
AKR7L	22
AKR7A3	50
LOC100506730	140
AKR7A2	2284
SLC66A1	915
CAPZB	8570
MICOS10	1033
MICOS10-NBL1	3929
RPS14P3	54
NBL1	3495
HTR6	4
TMCO4	1651
RNF186	9
OTUD3	510
PLA2G2A	203
PLA2G5	63
PLA2G2D	103
PLA2G2F	0
PLA2G2C	18
UBXN10	827
101928017	30
LOC105376825	35
VWA5B1	5
LINC01141	1
CAMK2N1	473
MUL1	1378
FAM43B	19
CDA	66
PINK1	2123
MIR6084	50
PINK1-AS	2476
DDOST	13054
KIF17	109
SH2D5	5
112268222	1832
HP1BP3	4190
EIF4G3	2967
LOC105376830	10
LOC105376829	1
ECE1	6470
ECE1-AS1	23
NBPF3	846
ALPL	7063
LINC02596	6
RAP1GAP	7994
USP48	2637
LDLRAD2	3350
HSPG2	11336
LINC01635	14
LINC00339	660
CDC42-AS1	22
CDC42	13655
WNT4	247
LOC105376845	19
LOC105376850	0
LOC107985377	19
ZBTB40	913
EPHA8	5
C1QA	6594
C1QC	8424
C1QB	8987
EPHB2	836
MIR4253	18
KDM1A	3092
LUZP1	831
HTR1D	12
LINC01355	421
HNRNPR	4572
ZNF436	1942
ZNF436-AS1	381
TCEA3	3841
ASAP3	1398
E2F2	79
LOC101928163	3
LOC105376859	12
ID3	2753
MDS2	10
RPL11	22640
ELOA	2780
ELOA-AS1	398
PITHD1	1378
LOC105376860	564
LYPLA2	3659
GALE	2513
HMGCL	2355
LOC105376861	17
FUCA1	6369
CNR2	13
PNRC2	4892
SRSF10	4324
LOC105376863	6
LOC107984931	0
MYOM3	10
IL22RA1	73
IFNLR1	537
LINC02800	2
GRHL3-AS1	38
GRHL3	112
STPG1	451
NIPAL3	1269
RCAN3AS	19
RCAN3	1109
NCMAP-DT	121
NCMAP	1008
SRRM1	3632
CLIC4	5105
RUNX3	909
107984932	1
RUNX3-AS1	51
SYF2	2515
RSRP1	4831
LOC105376882	3
RHD	91
TMEM50A	3400
RHCE	2436
MACO1	1387
LDLRAP1	1779
MAN1C1	607
SELENON	5203
MTFR1L	1296
LOC646471	389
AUNIP	339
PAQR7	925
STMN1	6201
MIR3917	581
PAFAH2	1196
101928216	10
EXTL1	28
SLC30A2	12
TRIM63	13
PDIK1L	1141
FAM110D	144
ZNF593	766
CNKSR1	1605
CATSPER4	0
ZPLD2P	7
CEP85	860
SH3BGRL3	5845
UBXN11	1734
CD52	872
CRYBG2	99
ZNF683	210
DHDDS	1172
DHDDS-AS1	14
HMGN2	15071
RPS6KA1	4621
LOC101928728	115
ARID1A	3714
PIGV	904
ZDHHC18	1557
SFN	3306
GPN2	1215
GPATCH3	522
NUDC	4952
NR0B2	350
KDF1	855
TRNP1	585
TENT5B	161
LOC101928391	6
SLC9A1	1808
WDTC1	3755
TMEM222	1310
ACTG1P20	17
SYTL1	1106
MAP3K6	1869
FCN3	489
CD164L2	125
GPR3	99
WASF2	3046
LOC105376892	2
AHDC1	2008
FGR	599
LINC02574	0
IFI6	18459
FAM76A	538
STX12	2544
PPP1R8	1392
THEMIS2	1063
RPA2	2320
SMPDL3B	2459
XKR8	462
EYA3	704
PTAFR	755
DNAJC8	4054
ATP5IF1	2206
SESN2	922
MED18	294
PHACTR4	2156
RCC1	2560
SNHG3	662
SNORA73A	12
SNORA73B	22
TRNAU1AP	1008
SNHG12	895
SNORD99	36
SNORA61	97
SNORA44	29
SNORA16A	35
RAB42	237
TAF12	1128
LINC01715	13
RNU11	2
GMEB1	347
YTHDF2	2890
OPRD1	39
EPB41	2783
TMEM200B	538
SRSF4	4158
MECR	706
PTPRU	2138
LOC105378617	2
MATN1	59
MATN1-AS1	111
LAPTM5	10815
MIR4420	3
LOC105378620	7
LINC01778	54
SDC3	3567
PUM1	3319
SNORD103A	8
SNORD103B	4
LOC107984935	3
NKAIN1	9
SNRNP40	1293
ZCCHC17	1261
FABP3	354
SERINC2	10050
LOC105378625	0
LOC105379772	0
LDC1P	1
LINC01226	10
LOC105378626	124
TINAGL1	1613
HCRTR1	462
PEF1	3481
PEF1-AS1	165
105378628	0
COL16A1	2332
LOC101929444	58
ADGRB2	382
SPOCD1	74
PTP4A2	6643
KHDRBS1	4872
TMEM39B	1046
KPNA6	2895
TXLNA	3069
CCDC28B	193
TMEM234	431
IQCC	232
DCDC2B	140
EIF3I	5813
MTMR9LP	324
FAM167B	274
LCK	764
HDAC1	4319
MARCKSL1	6580
LOC105378629	6
TSSK3	247
FAM229A	26
BSDC1	3719
ZBTB8B	43
ZBTB8A	304
LOC102723870	6
ZBTB8OS	889
RBBP4	4808
SYNC	1626
KIAA1522	4973
YARS1	3310
S100PBP	1101
FNDC5	159
HPCA	81
TMEM54	2258
LOC105378632	6
RNF19B	2259
AK2	6474
AZIN2	436
112268224	6
TRIM62	427
ZNF362	2325
A3GALT2	13
PHC2	5270
MIR3605	180
PHC2-AS1	3
ZSCAN20	126
CSMD2	58
105378640	1
LOC105378641	17
LOC105378642	1
GJB5	7
GJB4	6
GJB3	13
GJA4	404
SMIM12	1059
DLGAP3	16
GPR199P	87
TMEM35B	1615
ZMYM6	828
ZMYM1	602
LOC105378644	4
SFPQ	11092
ZMYM4	2082
ZMYM4-AS1	19
KIAA0319L	8587
NCDN	1928
TFAP2E	153
TFAP2E-AS1	15
PSMB2	5371
C1orf216	532
CLSPN	216
AGO4	1849
AGO1	1432
AGO3	1021
TEKT2	101
ADPRS	1676
COL8A2	1311
TRAPPC3	2530
MAP7D1	4623
THRAP3	4619
SH3D21	579
EVA1B	487
STK40	3024
LSM10	900
OSCP1	347
MRPS15	1463
CSF3R	709
GRIK3	20
LINC01137	426
ZC3H12A	796
MIR6732	8
MEAF6	4117
MIR5581	7
LOC105378649	61
SNIP1	655
DNALI1	498
GNL2	2386
RSPO1	22
C1orf109	749
CDCA8	346
EPHA10	757
MANEAL	800
YRDC	494
C1orf122	976
MTF1	574
INPP5B	828
LOC105378651	9
SF3A3	2808
FHL3	663
UTP11	1074
POU3F1	36
MIR3659HG	6
LOC105378657	0
RRAGC	1331
GJA9-MYCBP	668
MYCBP	645
LOC105378663	7
GJA9	21
RHBDL2	229
LOC105378662	54
AKIRIN1	2465
NDUFS5	3193
MACF1	8818
643314	40
105378950	5
BMP8A	857
OXCT2P1	46
PPIEL	282
PABPC4	3744
PABPC4-AS1	688
SNORA55	4
HEYL	661
NT5C1A	12
HPCAL4	185
PPIE	2106
BMP8B	193
OXCT2	40
LOC101929536	2
105378951	15
LINC02811	9
105378665	3
TRIT1	797
MYCL	254
MYCL-AS1	16
MFSD2A	1160
CAP1	8115
PPT1	11589
RLF	814
TMCO2	1
ZMPSTE24	2686
COL9A2	638
107984945	4
SMAP2	1847
ZFP69B	139
ZFP69	194
LOC105378672	5
EXO5	361
ZNF684	181
RIMS3	201
LOC105378675	11
NFYC-AS1	306
NFYC	2501
KCNQ4	49
CITED4	64
CTPS1	849
SLFNL1-AS1	158
SLFNL1	44
SCMH1	1050
FOXO6	237
FOXO6-AS1	25
LOC105378678	4
EDN2	135
HIVEP3	383
GUCA2B	0
GUCA2A	7
FOXJ3	2288
RIMKLA	427
ZMYND12	98
CCDC30	751
PPCS	2687
PPIH	799
YBX1	12894
CLDN19	1
P3H1	1662
C1orf50	392
TMEM269-DT	3
TMEM269	10
LOC107984946	6
SVBP	372
ERMAP	941
ZNF691	560
LOC339539	13
SLC2A1	1229
SLC2A1-AS1	18
FAM183A	149
EBNA1BP2	1876
CFAP57	169
LOC105378685	13
TMEM125	5964
C1orf210	899
TIE1	1301
MPL	35
LOC105378687	20
CDC20	672
ELOVL1	4510
MIR6734	11
LOC112268225	34
MED8	1589
MED8-AS1	285
SZT2	1768
SZT2-AS1	132
HYI	751
PTPRF	11526
KDM4A	1780
KDM4A-AS1	282
ST3GAL3	523
ARTN	20
LOC105378688	32
LOC101929609	81
IPO13	1268
DPH2	800
ATP6V0B	4438
B4GALT2	1434
CCDC24	1027
SLC6A9	392
LOC107984948	29
KLF17	3
DMAP1	1739
ERI3	2041
ERI3-IT1	46
RNF220	1837
LOC107984950	654
TMEM53	429
ARMH1	159
LOC105378690	22
RNU5F-1	1
RNU5D-1	1
KIF2C	428
RPS8	28017
SNORD55	13
SNORD46	10
SNORD38A	34
SNORD38B	29
BEST4	46
PLK3	877
DYNLT4	61
BTBD19	83
LOC107984952	28
PTCH2	101
EIF2B3	853
HECTD3	1538
UROD	2802
ZSWIM5	512
LOC105378691	33
LINC01144	33
HPDL	24
MUTYH	750
TOE1	441
TESK2	269
CCDC163	34
MMACHC	3364
PRDX1	13377
AKR1A1	4492
NASP	4388
CCDC17	270
GPBP1L1	5468
RPS15AP10	7
TMEM69	793
IPP	420
MAST2	1672
P3R3URF-PIK3R3	421
PIK3R3	470
LOC101929626	8
TSPAN1	659
POMGNT1	2854
LURAP1	31
RAD54L	194
LRRC41	3276
UQCRH	2676
NSUN4	705
FAAH	1576
FAAHP1	19
LINC01398	1
DMBX1	29
MKNK1-AS1	208
MKNK1	1190
MOB3C	847
ATPAF1	1369
EFCAB14-AS1	113
EFCAB14	5760
LOC105378698	24
LOC105378699	15
CYP4B1	12182
CYP4Z2P	50
CYP4A11	5
CYP4X1	599
CYP4Z1	93
CYP4A22	19
LOC105378701	7
LINC00853	29
PDZK1IP1	1880
TAL1	157
STIL	256
CMPK1	7227
LINC01389	17
FOXE3	0
FOXD2-AS1	191
FOXD2	43
LINC01738	0
TRABD2B	129
LINC02794	3
SKINT1L	4
SLC5A9	132
SPATA6	634
AGBL4	74
BEND5	205
ELAVL4	38
DMRTA2	68
LOC105378714	7
FAF1	1618
FAF1-AS1	3
CDKN2C	570
LINC01562	5
RNF11	3375
TTC39A	1239
TTC39A-AS1	12
EPS15	2718
EPS15-AS1	2
CALR4P	1
OSBPL9	5811
NRDC	5027
105378721	526
MIR761	39
RAB3B	46
TXNDC12	4743
KTI12	189
BTF3L4	2448
ZFYVE9	792
CC2D1B	2136
ORC1	95
PRPF38A	2008
TUT4	1495
GPX7	448
SHISAL2A	20
COA7	520
ZYG11B	1364
ZYG11A	82
ECHDC2	3125
SCP2	7917
PODN	2498
SLC1A7	6040
CPT2	1503
CZIB	1698
MAGOH	940
LOC100507564	48
LRP8	318
LOC105378728	9
LOC105378726	12
LOC105378731	3
105378730	9
LINC02812	16
GLIS1	11
NDC1	903
YIPF1	1193
DIO1	17
HSPB11	768
LRRC42	1023
LDLRAD1	118
TMEM59	15714
TCEANC2	367
CDCP2	10
CYB5RL	308
MRPL37	2067
SSBP3	2214
SSBP3-AS1	10
ACOT11	249
FAM151A	78
MROH7-TTC4	568
MROH7	28
TTC4	544
PARS2	201
TTC22	781
LEXM	27
DHCR24	14913
DHCR24-DT	48
TMEM61	19
BSND	6
PCSK9	175
USP24	2536
LOC100507634	28
LINC01767	15
PLPP3	2134
PRKAA2	358
FYB2	80
C8A	2
C8B	16
105378745	0
LOC112267900	3
DAB1	34
LOC107984960	6
OMA1	1148
TACSTD2	17352
MYSM1	1335
LOC112268263	14
LOC105378751	18
JUN	22343
LINC01135	16
LOC101926907	139
LINC02777	94
LINC01358	13
FGGY-DT	29
FGGY	1107
LOC101926944	56
LOC105378758	3
HOOK1	1802
CYP2J2	195
C1orf87	52
LINC01748	3
LOC101926964	5
LOC105378764	0
NFIA-AS2	25
NFIA	1544
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	1094
PATJ	3346
LOC107984965	7
L1TD1	35
KANK4	48
USP1	1705
DOCK7	1066
ANGPTL3	6
ATG4C	892
LINC00466	0
FOXD3-AS1	7
FOXD3	8
ALG6	756
ITGB3BP	468
LOC102724319	2
EFCAB7	349
DLEU2L	15
PGM1	3350
ROR1	428
ROR1-AS1	17
LOC105378773	2
UBE2U	0
LOC107984966	8
CACHD1	1049
RAVER2	1072
JAK1	4901
LINC01359	10
MIR3671	2
AK4	408
DNAJC6	132
LOC102724416	2
LEPR	1364
LEPROT	4074
PDE4B	705
LOC105378776	5
SGIP1	237
DYNLT5	65
DNAI4	241
MIER1	1567
SLC35D1	634
C1orf141	13
IL23R	4
IL12RB2	30
105378779	1
SERBP1	10747
GADD45A	1119
GNG12	4001
LOC105378781	1
GNG12-AS1	148
DIRAS3	165
WLS	4582
RPE65	0
DEPDC1	288
LRRC7	10
LRRC40	852
SRSF11	7682
ANKRD13C	1231
HHLA3	455
HHLA3-AS1	9
CTH	256
PTGER3	50
ZRANB2-AS1	289
ZRANB2	3701
MIR186	24
ZRANB2-AS2	4
LOC105378795	1
NEGR1	207
LOC105378797	4
LOC105378798	0
LRRIQ3	82
FPGT-TNNI3K	142
FPGT	1028
TNNI3K	68
105378805	3
ERICH3	134
ERICH3-AS1	5
CRYZ	4416
TYW3	880
LHX8	0
SLC44A5	1409
ACADM	2399
DLSTP1	37
RABGGTB	1899
SNORD45C	5
SNORD45A	13
SNORD45B	22
MSH4	2
ST6GALNAC3	126
LOC105378807	6
ST6GALNAC5	474
PIGK	1550
LOC105378808	8
AK5	15
ZZZ3	1542
USP33	2293
MIGA1	1031
NEXN-AS1	25
NEXN	1494
FUBP1	3672
DNAJB4	651
GIPC2	116
LOC107984997	52
MGC27382	7
PTGFR	91
IFI44L	1593
IFI44	3125
ADGRL4	767
LOC107984998	7
LOC105378810	39
LINC01781	9
ADGRL2	1210
LOC101927434	0
LINC01361	2
107985037	5
LOC105378816	14
LINC01725	7
LOC101927560	10
107985041	4
TTLL7	159
PRKACB	1376
107985046	0
SAMD13	76
UOX	2
DNASE2B	28
RPF1	1333
GNG5	3910
SPATA1	159
CTBS	1338
LOC105378819	28
LINC01461	0
SSX2IP	556
LOC102724892	0
LPAR3	113
MCOLN2	183
MCOLN3	142
DNAI3	46
SYDE2	434
C1orf52	1329
BCL10	804
LOC646626	55
DDAH1	6458
107985054	21
CCN1	7614
LOC107985057	19
LOC112268231	5
ZNHIT6	1055
COL24A1	138
LINC02795	20
LOC105378825	14
ODF2L	2356
MIR7856	5
CLCA2	40
CLCA1	3
LOC105378827	6
CLCA4	4
CLCA4-AS1	32
CLCA3P	3
SH3GLB1	4259
SELENOF	8324
HS2ST1	2138
LINC01140	227
LMO4	3163
LOC105378833	3
LOC105378839	3
PKN2-AS1	25
PKN2	2543
GTF2B	1132
KYAT3	1248
RBMXL1	651
GBP3	3552
LOC105378841	46
GBP1	1579
GBP2	3015
LOC112268267	673
LOC105378842	206
GBP7	98
GBP4	1430
LOC107985076	8
GBP5	739
GBP6	224
GBP1P1	156
LOC105378844	13
LRRC8B	999
LRRC8C	793
LRRC8C-DT	25
LOC107985743	8
101927952	7
LOC107985744	2
LOC101927975	5
LRRC8D	1059
GEMIN8P4	68
ZNF326	1298
LOC105378849	34
LOC107985088	346
LINC02609	141
LINC02788	1
ZNF644	2459
HFM1	49
CDC7	570
LOC102723436	10
TGFBR3	825
BRDT	164
EPHX4	41
SETSIP	4
BTBD8	27
23285	329
C1orf146	3
GLMN	475
RPAP2	835
GFI1	140
EVI5	964
RPL5	22976
DIPK1A	600
SNORD21	12
SNORA66	28
MTF2	1379
TMED5	5636
CCDC18	422
LOC107985521	10
CCDC18-AS1	936
DR1	2231
FNBP1L	4489
BCAR3	519
BCAR3-AS1	87
LOC102723480	0
723788	6
TRR-TCT1-1	2
DNTTIP2	2295
GCLM	1204
ABCA4	1805
LOC105378858	5
ARHGAP29	2117
ARHGAP29-AS1	4
105378859	3
ABCD3	3183
F3	741
LOC105378861	4
SLC44A3-AS1	517
105378860	5
SLC44A3	2829
CNN3	7106
105378862	18
CNN3-DT	223
ALG14	340
LOC105378863	1
TLCD4	503
TLCD4-RWDD3	181
LOC101928118	27
RWDD3	511
PTBP2	902
DPYD	2403
DPYD-AS1	106
LOC105378867	6
MIR137HG	0
SNX7	986
PLPPR5	0
PLPPR4	122
LINC01708	3
PALMD	536
FRRS1	453
AGL	1380
SLC35A3	2903
MFSD14A	1527
SASS6	656
TRMT13	1041
LRRC39	255
DBT	1218
RTCA-AS1	29
RTCA	1236
CDC14A	346
LOC105379827	3
GPR88	57
VCAM1	2401
EXTL2	822
SLC30A7	933
DPH5	1472
LOC102606465	263
LOC101928334	7
LOC101928370	30
S1PR1	1045
COL11A1	371
LOC101928436	15
RNPC3	666
AMY2B	1251
ACTG1P4	26
AMY2A	213
AMY1A	4392
AMY1B	2995
LOC105378878	148
AMY1C	3587
LOC100129138	0
PRMT6	692
NTNG1	83
VAV3	1604
LINC02785	12
SLC25A24	1635
NBPF4	0
NBPF6	0
FAM102B	1405
HENMT1	980
LOC105378890	32
PRPF38B	3043
STXBP3	2175
LOC105378891	6
AKNAD1	7
GPSM2	1315
CLCC1	1556
WDR47	706
TAF13	718
TMEM167B-DT	6
TMEM167B	3037
SCARNA2	13
C1orf194	79
ELAPOR1	2881
SARS1	5659
CELSR2	366
PSRC1	331
MYBPHL	140
SORT1	4049
PSMA5	3776
SYPL2	21
ATXN7L2	377
CYB561D1	327
AMIGO1	591
GNAI3	3824
GNAT2	5
AMPD2	1943
GSTM4	601
GSTM2	1342
GSTM1	159
GSTM5	129
GSTM3	2393
EPS8L3	0
CSF1	1790
AHCYL1	6461
STRIP1	1157
ALX3	100
UBL4B	3
SLC6A17	124
LINC02586	5
KCNC4	238
RBM15-AS1	16
RBM15	335
SLC16A4	805
LAMTOR5	2287
LAMTOR5-AS1	19
PROK1	0
CYMP	20
CYMP-AS1	11
KCNA10	2
KCNA2	12
LOC107985174	12
KCNA3	543
LOC105378901	0
CD53	2649
LRIF1	606
DRAM2	2176
CEPT1	1668
DENND2D	2010
107985180	2
CHI3L2	332
CHIAP2	63
CHIA	128
PIFO	737
OVGP1	174
WDR77	1874
ATP5PB	5447
C1orf162	831
TMIGD3	175
ADORA3	233
RAP1A	4373
LINC01160	17
LOC107985184	42
INKA2	170
INKA2-AS1	4
LOC101928718	8
DDX20	621
KCND3	269
LINC01750	29
LINC02884	38
CTTNBP2NL	1404
WNT2B	238
ST7L	527
CAPZA1	5184
MOV10	4898
RHOC	4623
PPM1J	61
TAFA3	8
LINC01356	8
LINC01357	3
SLC16A1	429
AKR7A2P1	1
SLC16A1-AS1	17
LOC107985189	6
LRIG2-DT	13
LRIG2	742
LOC643441	43
MAGI3	1158
PHTF1	809
RSBN1	1030
AP4B1-AS1	274
PTPN22	419
BCL2L15	582
AP4B1	781
DCLRE1B	387
HIPK1-AS1	13
HIPK1	3344
OLFML3	3131
SYT6	107
TRIM33	1922
BCAS2	1563
LOC105378914	1
DENND2C	84
AMPD1	19
NRAS	2400
CSDE1	22663
SIKE1	1353
TSHB	3
TSPAN2	313
LINC01765	20
NGF	68
112268287	1
VANGL1	930
CASQ2	183
NHLH2	1
LINC01649	4
LOC101928977	4
SLC22A15	323
MAB21L3	49
LINC01779	0
ATP1A1	20243
ATP1A1-AS1	5510
LINC01762	2
LOC112268235	61
CD58	659
LOC105378925	2
IGSF3	3883
LOC105378924	12
CD2	1246
PTGFRN	1529
CD101	896
LOC101929099	50
TTF2	553
TRIM45	409
VTCN1	171
MAN1A2	2124
TENT5C	2565
LOC105378929	2
GDAP2	782
WDR3	1112
SPAG17	256
TBX15	360
LOC105378933	7
WARS2	524
WARS2-IT1	1
WARS2-AS1	345
LOC107985192	27
HSD3B2	2
LOC105378935	0
HSD3BP4	0
LINC00622	15
ZNF697	301
PHGDH	885
105378936	5
HMGCS2	17
REG4	0
NOTCH2	3539
SEC22B	4452
107985522	14
105378941	3
105378954	206
LOC101929788	2
NBPF8	779
107985523	10
PFN1P2	21
PDE4DIPP2	584
LOC107985524	45
NOTCH2NLR	9
NBPF26	746
RNVU1-19	2
LINC00623	632
LOC100996720	154
RNVU1-4	0
TRN-GTT11-1	11
LOC105369199	6
PDE4DIPP4	3
H3P4	4
FCGR1B	105
LOC100996318	22
H2BP1	2
FAM72B	92
SRGAP2C	522
LOC107985193	0
LINC02798	11
EMBP1	55
LINC01691	0
LOC105371175	20
LOC107985200	38
LOC107985201	15
LOC105369140	2
PDE4DIPP3	2
H2BP2	45
FCGR1CP	96
H3-2	65
FAM72C	79
SRGAP2D	179
LOC105371206	8
LINC02802	54
105373467	15
NBPF15	887
LOC105371211	2
LSP1P5	60
LOC105371216	9
SRGAP2B	545
LOC107985595	0
FAM72D	88
LOC101929805	5
LINC01145	459
LOC100996740	274
RNVU1-14	10
NBPF20	309
LOC105371312	45
NBPF25P	339
GPR89A	768
PDZK1	16
CD160	15
RNF115	1439
POLR3C	1070
NUDT17	407
PIAS3	1989
ANKRD35	205
LOC107985593	25
ITGA10	329
PEX11B	1369
GNRHR2	568
RBM8A	3179
LIX1L-AS1	829
LIX1L	1687
POLR3GL	1638
ANKRD34A	86
TXNIP	34161
HJV	4
RNVU1-6	1
LINC01719	23
NBPF10	1251
NOTCH2NLA	692
LOC105371254	64
NUDT4P2	300
SEC22B4P	217
PPIAL4H	1
LOC112268274	4
LOC100996756	95
LOC105371235	4
107985591	1
HYDIN2	8
NBPF12	949
LOC728989	21
105371231	0
PRKAB2	877
CHD1L	1996
PDIA3P1	929
FMO5	2362
LINC00624	46
BCL9	1261
ACP6	719
GJA5	1093
GPR89B	728
PDZK1P1	10
LINC02804	24
PDE4DIPP1	4
NBPF11	1021
LOC105371227	5
LOC101927468	8
LINC02806	3
LOC105371225	2
PDE4DIPP6	74
RNVU1-3	2
107985525	5
LINC01138	353
LOC105371224	396
NBPF14	1552
NOTCH2NLB	698
LOC105371223	45
NUDT4B	454
SEC22B3P	97
PDE4DIP	1839
LOC112268272	176
NBPF9	867
LOC101929790	7
LOC653513	105
SEC22B2P	132
NOTCH2NLC	519
NBPF19	1379
PPIAL4C	2
LINC00869	600
112268236	26
LOC644634	77
PDE4DIPP7	6
LOC105371406	3
FCGR1A	557
H2BC18	97
112268237	2
H3C13	5
H4C14	163
H3C14	21
H2AC18	1214
H2BC20P	68
