GeneID	RNA-seq_LADC35
RNU5F-1	0
RNU5D-1	0
KIF2C	408
RPS8	34915
SNORD55	85
SNORD46	9
SNORD38A	31
SNORD38B	41
BEST4	14
PLK3	552
DYNLT4	43
BTBD19	126
LOC107984952	21
PTCH2	32
EIF2B3	557
HECTD3	1067
UROD	1733
ZSWIM5	298
LOC105378691	7
LINC01144	7
HPDL	23
MUTYH	433
TOE1	358
TESK2	166
CCDC163	54
MMACHC	1817
PRDX1	6620
AKR1A1	4315
NASP	3055
CCDC17	48
GPBP1L1	5469
RPS15AP10	8
TMEM69	692
IPP	545
MAST2	2387
P3R3URF-PIK3R3	646
PIK3R3	694
LOC101929626	6
TSPAN1	1346
POMGNT1	2197
LURAP1	29
RAD54L	197
LRRC41	2559
UQCRH	2144
NSUN4	676
FAAH	681
FAAHP1	9
LINC01398	3
DMBX1	54
MKNK1-AS1	166
MKNK1	1016
MOB3C	652
ATPAF1	1135
EFCAB14-AS1	92
EFCAB14	4089
LOC105378698	12
LOC105378699	0
CYP4B1	155
CYP4Z2P	11
CYP4A11	0
CYP4X1	111
CYP4Z1	3
CYP4A22	0
LOC105378701	0
LINC00853	11
PDZK1IP1	788
TAL1	70
STIL	214
CMPK1	8805
LINC01389	4
FOXE3	3
FOXD2-AS1	148
FOXD2	27
LINC01738	0
TRABD2B	36
LINC02794	0
SKINT1L	1
SLC5A9	18
SPATA6	192
AGBL4	1
BEND5	71
ELAVL4	11
DMRTA2	18
LOC105378714	0
FAF1	1328
FAF1-AS1	5
CDKN2C	650
LINC01562	0
RNF11	3201
TTC39A	937
TTC39A-AS1	6
EPS15	2704
EPS15-AS1	3
CALR4P	0
OSBPL9	3180
NRDC	4469
105378721	509
MIR761	23
RAB3B	75
TXNDC12	2693
KTI12	161
BTF3L4	2464
ZFYVE9	623
CC2D1B	1578
ORC1	81
PRPF38A	1689
TUT4	1076
GPX7	596
SHISAL2A	6
COA7	626
ZYG11B	1416
ZYG11A	12
ECHDC2	1836
SCP2	7334
PODN	4034
SLC1A7	184
CPT2	848
CZIB	1103
MAGOH	543
LOC100507564	45
LRP8	438
LOC105378728	12
LOC105378726	7
LOC105378731	0
105378730	5
LINC02812	14
GLIS1	65
NDC1	1054
YIPF1	1058
DIO1	48
HSPB11	665
LRRC42	975
LDLRAD1	28
TMEM59	12080
TCEANC2	387
CDCP2	6
CYB5RL	283
MRPL37	1740
SSBP3	1784
SSBP3-AS1	18
ACOT11	187
FAM151A	54
MROH7-TTC4	485
MROH7	64
TTC4	428
PARS2	184
TTC22	321
LEXM	3
DHCR24	7098
DHCR24-DT	10
TMEM61	72
BSND	2
PCSK9	78
USP24	1989
LOC100507634	14
LINC01767	8
PLPP3	3242
PRKAA2	145
FYB2	11
C8A	0
C8B	4
105378745	0
LOC112267900	5
DAB1	33
LOC107984960	1
OMA1	583
TACSTD2	5091
MYSM1	1846
LOC112268263	0
LOC105378751	4
JUN	6458
LINC01135	9
LOC101926907	65
LINC02777	28
LINC01358	5
FGGY-DT	17
FGGY	354
LOC101926944	13
LOC105378758	0
HOOK1	2094
CYP2J2	233
C1orf87	0
LINC01748	6
LOC101926964	0
LOC105378764	2
NFIA-AS2	9
NFIA	1304
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	1056
PATJ	3876
LOC107984965	5
L1TD1	19
KANK4	39
USP1	1938
DOCK7	1003
ANGPTL3	3
ATG4C	569
LINC00466	0
FOXD3-AS1	1
FOXD3	0
ALG6	747
ITGB3BP	257
LOC102724319	3
EFCAB7	220
DLEU2L	11
PGM1	2078
ROR1	438
ROR1-AS1	6
LOC105378773	5
UBE2U	1
LOC107984966	1
CACHD1	437
RAVER2	477
JAK1	5120
LINC01359	3
MIR3671	10
AK4	1119
DNAJC6	69
LOC102724416	2
LEPR	747
LEPROT	4836
PDE4B	245
LOC105378776	0
SGIP1	676
DYNLT5	34
DNAI4	74
MIER1	2324
SLC35D1	742
C1orf141	0
IL23R	1
IL12RB2	16
105378779	0
SERBP1	10884
GADD45A	1132
GNG12	3196
LOC105378781	0
GNG12-AS1	119
DIRAS3	141
WLS	2878
RPE65	1
DEPDC1	214
LRRC7	35
LRRC40	979
SRSF11	8512
ANKRD13C	1365
HHLA3	296
HHLA3-AS1	5
CTH	150
PTGER3	120
ZRANB2-AS1	380
ZRANB2	4302
MIR186	43
ZRANB2-AS2	9
LOC105378795	0
NEGR1	2228
LOC105378797	8
LOC105378798	2
LRRIQ3	8
FPGT-TNNI3K	89
FPGT	832
TNNI3K	37
105378805	6
ERICH3	0
ERICH3-AS1	0
CRYZ	2214
TYW3	634
LHX8	5
SLC44A5	366
ACADM	1600
DLSTP1	24
RABGGTB	1954
SNORD45C	13
SNORD45A	24
SNORD45B	19
MSH4	9
ST6GALNAC3	23
LOC105378807	0
ST6GALNAC5	192
PIGK	1497
LOC105378808	1
AK5	105
ZZZ3	1507
USP33	2061
MIGA1	1150
NEXN-AS1	37
NEXN	1783
FUBP1	3172
DNAJB4	860
GIPC2	37
LOC107984997	16
MGC27382	5
PTGFR	122
IFI44L	1198
IFI44	2012
ADGRL4	386
LOC107984998	9
LOC105378810	0
LINC01781	4
ADGRL2	1503
LOC101927434	0
LINC01361	0
107985037	0
LOC105378816	0
LINC01725	3
LOC101927560	1
107985041	7
TTLL7	144
PRKACB	906
107985046	0
SAMD13	20
UOX	0
DNASE2B	24
RPF1	877
GNG5	2281
SPATA1	125
CTBS	1126
LOC105378819	12
LINC01461	0
SSX2IP	237
LOC102724892	0
LPAR3	6
MCOLN2	96
MCOLN3	77
DNAI3	1
SYDE2	281
C1orf52	1172
BCL10	1086
LOC646626	81
DDAH1	5839
107985054	14
CCN1	8485
LOC107985057	18
LOC112268231	10
ZNHIT6	1163
COL24A1	195
LINC02795	9
LOC105378825	4
ODF2L	1066
MIR7856	2
CLCA2	32
CLCA1	0
LOC105378827	0
CLCA4	0
CLCA4-AS1	21
CLCA3P	0
SH3GLB1	3865
SELENOF	7430
HS2ST1	1482
LINC01140	62
LMO4	1450
LOC105378833	5
LOC105378839	0
PKN2-AS1	6
PKN2	2091
GTF2B	1072
KYAT3	1341
RBMXL1	763
GBP3	2375
LOC105378841	18
GBP1	1076
GBP2	1531
LOC112268267	346
LOC105378842	8
GBP7	5
GBP4	454
LOC107985076	3
GBP5	423
GBP6	4
GBP1P1	36
LOC105378844	2
LRRC8B	1128
LRRC8C	427
LRRC8C-DT	5
LOC107985743	0
101927952	5
LOC107985744	2
LOC101927975	2
LRRC8D	732
GEMIN8P4	47
ZNF326	1241
LOC105378849	2
LOC107985088	31
LINC02609	95
LINC02788	7
ZNF644	2304
HFM1	3
CDC7	246
LOC102723436	6
TGFBR3	296
BRDT	7
EPHX4	20
SETSIP	10
BTBD8	8
23285	135
C1orf146	1
GLMN	364
RPAP2	941
GFI1	33
EVI5	749
RPL5	28568
DIPK1A	381
SNORD21	15
SNORA66	20
MTF2	1143
TMED5	3981
CCDC18	253
LOC107985521	13
CCDC18-AS1	448
DR1	2985
FNBP1L	6808
BCAR3	812
BCAR3-AS1	80
LOC102723480	4
723788	4
TRR-TCT1-1	3
DNTTIP2	2115
GCLM	1597
ABCA4	42
LOC105378858	10
ARHGAP29	1918
ARHGAP29-AS1	1
105378859	0
ABCD3	2842
F3	973
LOC105378861	4
SLC44A3-AS1	347
105378860	1
SLC44A3	1367
CNN3	8235
105378862	21
CNN3-DT	103
ALG14	343
LOC105378863	2
TLCD4	327
TLCD4-RWDD3	107
LOC101928118	3
RWDD3	334
PTBP2	647
DPYD	4264
DPYD-AS1	191
LOC105378867	4
MIR137HG	12
SNX7	785
PLPPR5	4
PLPPR4	481
LINC01708	0
PALMD	443
FRRS1	343
AGL	943
SLC35A3	1556
MFSD14A	2049
SASS6	796
TRMT13	804
LRRC39	206
DBT	972
RTCA-AS1	17
RTCA	1077
CDC14A	205
LOC105379827	0
GPR88	198
VCAM1	5301
EXTL2	791
SLC30A7	955
DPH5	1243
LOC102606465	162
LOC101928334	2
LOC101928370	2
S1PR1	287
COL11A1	31130
LOC101928436	4
RNPC3	487
AMY2B	543
ACTG1P4	5
AMY2A	26
AMY1A	330
AMY1B	279
LOC105378878	14
AMY1C	328
LOC100129138	0
PRMT6	268
NTNG1	18
VAV3	189
LINC02785	13
SLC25A24	1136
NBPF4	4
NBPF6	2
FAM102B	661
HENMT1	84
LOC105378890	2
PRPF38B	2170
STXBP3	1895
LOC105378891	3
AKNAD1	4
GPSM2	914
CLCC1	1117
WDR47	664
TAF13	865
TMEM167B-DT	5
TMEM167B	2574
SCARNA2	1
C1orf194	3
ELAPOR1	889
SARS1	4903
CELSR2	311
PSRC1	138
MYBPHL	0
SORT1	2196
PSMA5	2033
SYPL2	20
ATXN7L2	231
CYB561D1	445
AMIGO1	270
GNAI3	4081
GNAT2	12
AMPD2	1410
GSTM4	506
GSTM2	565
GSTM1	1001
GSTM5	211
GSTM3	581
EPS8L3	0
CSF1	1666
AHCYL1	7750
STRIP1	994
ALX3	112
UBL4B	0
SLC6A17	4
LINC02586	2
KCNC4	211
RBM15-AS1	13
RBM15	375
SLC16A4	349
LAMTOR5	1782
LAMTOR5-AS1	14
PROK1	3
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	26
LOC107985174	6
KCNA3	229
LOC105378901	3
CD53	1046
LRIF1	782
DRAM2	1928
CEPT1	1178
DENND2D	817
107985180	3
CHI3L2	40
CHIAP2	0
CHIA	0
PIFO	23
OVGP1	96
WDR77	742
ATP5PB	3966
C1orf162	495
TMIGD3	370
ADORA3	224
RAP1A	3123
LINC01160	15
LOC107985184	57
INKA2	142
INKA2-AS1	4
LOC101928718	4
DDX20	767
KCND3	463
LINC01750	30
LINC02884	34
CTTNBP2NL	1603
WNT2B	300
ST7L	781
CAPZA1	5691
MOV10	3931
RHOC	4152
PPM1J	29
TAFA3	7
LINC01356	8
LINC01357	1
SLC16A1	626
AKR7A2P1	0
SLC16A1-AS1	18
LOC107985189	10
LRIG2-DT	12
LRIG2	924
LOC643441	18
MAGI3	2068
PHTF1	810
RSBN1	1225
AP4B1-AS1	261
PTPN22	690
BCL2L15	904
AP4B1	807
DCLRE1B	403
HIPK1-AS1	9
HIPK1	2634
OLFML3	2655
SYT6	98
TRIM33	2258
BCAS2	1728
LOC105378914	5
DENND2C	52
AMPD1	33
NRAS	2583
CSDE1	23721
SIKE1	1652
TSHB	0
TSPAN2	176
LINC01765	2
NGF	104
112268287	0
VANGL1	907
CASQ2	70
NHLH2	0
LINC01649	0
LOC101928977	2
SLC22A15	233
MAB21L3	28
LINC01779	0
ATP1A1	30231
ATP1A1-AS1	8180
LINC01762	0
LOC112268235	43
CD58	515
LOC105378925	3
IGSF3	1251
LOC105378924	7
CD2	358
PTGFRN	2028
CD101	992
LOC101929099	7
TTF2	387
TRIM45	181
VTCN1	183
MAN1A2	2730
TENT5C	1761
LOC105378929	79
GDAP2	750
WDR3	1392
SPAG17	178
TBX15	244
LOC105378933	10
WARS2	573
WARS2-IT1	0
WARS2-AS1	194
LOC107985192	18
HSD3B2	0
LOC105378935	4
HSD3BP4	4
LINC00622	29
ZNF697	232
PHGDH	186
105378936	0
HMGCS2	1
REG4	0
NOTCH2	3512
SEC22B	4315
107985522	8
105378941	1
105378954	69
LOC101929788	0
NBPF8	577
107985523	7
PFN1P2	21
PDE4DIPP2	339
LOC107985524	29
NOTCH2NLR	25
NBPF26	784
RNVU1-19	1
LINC00623	147
LOC100996720	37
RNVU1-4	0
TRN-GTT11-1	3
LOC105369199	2
PDE4DIPP4	3
H3P4	21
FCGR1B	99
LOC100996318	14
H2BP1	11
FAM72B	51
SRGAP2C	449
LOC107985193	3
LINC02798	14
EMBP1	23
LINC01691	0
LOC105371175	4
LOC107985200	5
LOC107985201	4
LOC105369140	0
PDE4DIPP3	5
H2BP2	21
FCGR1CP	88
H3-2	36
FAM72C	20
SRGAP2D	143
LOC105371206	3
LINC02802	7
105373467	0
NBPF15	603
LOC105371211	0
LSP1P5	10
LOC105371216	6
SRGAP2B	511
LOC107985595	2
FAM72D	39
LOC101929805	1
LINC01145	117
LOC100996740	37
RNVU1-14	2
NBPF20	316
LOC105371312	42
NBPF25P	262
GPR89A	539
PDZK1	30
CD160	25
RNF115	1616
POLR3C	1025
NUDT17	623
PIAS3	3450
ANKRD35	1419
LOC107985593	22
ITGA10	521
PEX11B	1227
GNRHR2	401
RBM8A	2174
LIX1L-AS1	494
LIX1L	742
POLR3GL	974
ANKRD34A	38
TXNIP	15761
HJV	1
RNVU1-6	0
LINC01719	6
NBPF10	1214
NOTCH2NLA	404
LOC105371254	7
NUDT4P2	136
SEC22B4P	215
PPIAL4H	0
LOC112268274	3
LOC100996756	77
LOC105371235	0
107985591	0
HYDIN2	34
NBPF12	898
LOC728989	11
105371231	3
PRKAB2	1065
CHD1L	1074
PDIA3P1	938
FMO5	371
LINC00624	8
BCL9	895
ACP6	706
GJA5	4375
GPR89B	553
PDZK1P1	24
LINC02804	40
PDE4DIPP1	2
NBPF11	891
LOC105371227	5
LOC101927468	4
LINC02806	14
LOC105371225	7
PDE4DIPP6	26
RNVU1-3	0
107985525	10
LINC01138	161
LOC105371224	54
NBPF14	1444
NOTCH2NLB	495
LOC105371223	7
NUDT4B	203
SEC22B3P	120
PDE4DIP	1408
LOC112268272	50
NBPF9	608
LOC101929790	2
LOC653513	88
SEC22B2P	220
NOTCH2NLC	354
NBPF19	1371
PPIAL4C	1
LINC00869	148
112268236	7
LOC644634	21
PDE4DIPP7	9
LOC105371406	4
FCGR1A	450
H2BC18	120
112268237	11
H3C13	10
H4C14	160
H3C14	9
H2AC18	1728
H2BC20P	84
H2AC19	1478
H3C15	9
112268238	200
H4C15	138
H2BC21	2785
H2AC20	90
H2AC21	4
BOLA1	323
SV2A	329
