GeneID	RNA-seq_normal_lung24
MIIP	1032
MIR6729	4
TNFRSF8	116
MIR7846	49
TNFRSF1B	3166
107984917	3
VPS13D	4650
SNORA59A	16
LINC02766	16
DHRS3	2464
MIR6730	10
AADACL4	0
C1orf158	200
LRRC38	2
PDPN	2314
PRDM2	2514
KAZN	1252
LOC107985467	2
LOC105376759	0
LOC107985469	4
TMEM51-AS1	190
TMEM51	648
TMEM51-AS2	2
FHAD1	648
FHAD1-AS1	62
LOC101927441	49
EFHD2	5236
CTRC	3
CELA2A	1
CELA2B	29
CASP9	775
DNAJC16	744
AGMAT	12
DDI2	1786
RSC1A1	230
PLEKHM2	3950
SLC25A34	51
SLC25A34-AS1	5
TMEM82	1
FBLIM1	1060
UQCRHL	54
FLJ37453	291
SPEN	4758
ZBTB17	1373
SRARP	5
HSPB7	228
CLCNKA	10
CLCNKB	37
FAM131C	1
EPHA2	2973
LOC101927479	56
ARHGEF19	542
ANO7L1	88
CPLANE2	174
FBXO42	1316
SZRD1	3028
SPATA21	1641
NECAP2	3295
LINC01772	58
CROCCP3	365
RNU1-1	1
LINC01783	17
NBPF1	1160
105376794	461
CROCCP2	443
MST1P2	215
LOC107985736	20
RNU1-3	0
ESPNP	29
MST1L	353
LOC112267871	31
LOC105376805	391
CROCC	2680
MFAP2	209
LOC105376806	40
ATP13A2	1838
SDHB	1312
PADI2	151
LINC02783	0
PADI1	0
PADI3	2
PADI4	43
PADI6	4
RCC2	3236
ARHGEF10L	2375
ACTL8	0
IGSF21	35
KLHDC7A	243
PAX7	0
ALDH4A1	527
IFFO2	1050
UBR4	6205
EMC1-AS1	54
EMC1	1516
MRTO4	658
AKR7L	12
AKR7A3	32
LOC100506730	99
AKR7A2	1207
SLC66A1	618
CAPZB	6788
MICOS10	1281
MICOS10-NBL1	4950
RPS14P3	48
NBL1	4574
HTR6	1
TMCO4	1000
RNF186	1
OTUD3	551
PLA2G2A	12
PLA2G5	140
PLA2G2D	12
PLA2G2F	0
PLA2G2C	2
UBXN10	1529
101928017	7
LOC105376825	66
VWA5B1	6
LINC01141	0
CAMK2N1	2677
MUL1	1174
FAM43B	7
CDA	68
PINK1	2487
MIR6084	268
PINK1-AS	2053
DDOST	4482
KIF17	366
SH2D5	2
112268222	1515
HP1BP3	5359
EIF4G3	2269
LOC105376830	3
LOC105376829	7
ECE1	6463
ECE1-AS1	6
NBPF3	342
ALPL	5569
LINC02596	1
RAP1GAP	2109
USP48	1858
LDLRAD2	2512
HSPG2	15027
LINC01635	9
LINC00339	548
CDC42-AS1	43
CDC42	10717
WNT4	192
LOC105376845	23
LOC105376850	1
LOC107985377	15
ZBTB40	1888
EPHA8	1
C1QA	13291
C1QC	7456
C1QB	10451
EPHB2	108
MIR4253	2
KDM1A	1746
LUZP1	2110
HTR1D	43
LINC01355	38
HNRNPR	4047
ZNF436	695
ZNF436-AS1	140
TCEA3	1346
ASAP3	1703
E2F2	40
LOC101928163	3
LOC105376859	8
ID3	4303
MDS2	8
RPL11	18539
ELOA	2665
ELOA-AS1	310
PITHD1	1261
LOC105376860	187
LYPLA2	1567
GALE	1206
HMGCL	1301
LOC105376861	7
FUCA1	1982
CNR2	4
PNRC2	4842
SRSF10	2755
LOC105376863	36
LOC107984931	6
MYOM3	17
IL22RA1	65
IFNLR1	648
LINC02800	5
GRHL3-AS1	12
GRHL3	13
STPG1	658
NIPAL3	2839
RCAN3AS	9
RCAN3	1650
NCMAP-DT	113
NCMAP	452
SRRM1	3065
CLIC4	9679
RUNX3	1121
107984932	2
RUNX3-AS1	9
SYF2	1962
RSRP1	2372
LOC105376882	3
RHD	39
TMEM50A	2666
RHCE	1368
MACO1	1033
LDLRAP1	1607
MAN1C1	905
SELENON	7834
MTFR1L	1082
LOC646471	265
AUNIP	192
PAQR7	603
STMN1	1189
MIR3917	96
PAFAH2	917
101928216	4
EXTL1	12
SLC30A2	3
TRIM63	3
PDIK1L	477
FAM110D	227
ZNF593	409
CNKSR1	1309
CATSPER4	3
ZPLD2P	20
CEP85	499
SH3BGRL3	5082
UBXN11	4018
CD52	3460
CRYBG2	166
ZNF683	145
DHDDS	762
DHDDS-AS1	6
HMGN2	8230
RPS6KA1	5010
LOC101928728	14
ARID1A	5360
PIGV	521
ZDHHC18	1114
SFN	1509
GPN2	1069
GPATCH3	426
NUDC	3092
NR0B2	156
KDF1	444
TRNP1	1052
TENT5B	815
LOC101928391	23
SLC9A1	2831
WDTC1	4445
TMEM222	1159
ACTG1P20	18
SYTL1	2122
MAP3K6	2616
FCN3	7739
CD164L2	361
GPR3	20
WASF2	6828
LOC105376892	6
AHDC1	1774
FGR	3908
LINC02574	3
IFI6	5651
FAM76A	549
STX12	4221
PPP1R8	1108
THEMIS2	2996
RPA2	1018
SMPDL3B	410
XKR8	356
EYA3	964
PTAFR	2004
DNAJC8	2434
ATP5IF1	2156
SESN2	594
MED18	409
PHACTR4	2172
RCC1	598
SNHG3	290
SNORA73A	5
SNORA73B	1
TRNAU1AP	648
SNHG12	583
SNORD99	13
SNORA61	53
SNORA44	25
SNORA16A	37
RAB42	114
TAF12	531
LINC01715	7
RNU11	1
GMEB1	626
YTHDF2	2174
OPRD1	14
EPB41	1944
TMEM200B	431
SRSF4	4020
MECR	380
PTPRU	3702
LOC105378617	84
MATN1	20
MATN1-AS1	47
LAPTM5	18484
MIR4420	8
LOC105378620	39
LINC01778	1
SDC3	3147
PUM1	4105
SNORD103A	8
SNORD103B	6
LOC107984935	7
NKAIN1	0
SNRNP40	639
ZCCHC17	816
FABP3	894
SERINC2	1509
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	1
LOC105378626	33
TINAGL1	2813
HCRTR1	256
PEF1	2385
PEF1-AS1	112
105378628	1
COL16A1	1093
LOC101929444	45
ADGRB2	108
SPOCD1	450
PTP4A2	7152
KHDRBS1	4335
TMEM39B	531
KPNA6	2703
TXLNA	2182
CCDC28B	114
TMEM234	531
IQCC	135
DCDC2B	293
EIF3I	3144
MTMR9LP	671
FAM167B	294
LCK	433
HDAC1	2269
MARCKSL1	1529
LOC105378629	3
TSSK3	287
FAM229A	164
BSDC1	2954
ZBTB8B	3
ZBTB8A	663
LOC102723870	13
ZBTB8OS	534
RBBP4	3118
SYNC	1446
KIAA1522	5271
YARS1	2198
S100PBP	858
FNDC5	41
HPCA	40
TMEM54	1529
LOC105378632	0
RNF19B	2311
AK2	3214
AZIN2	142
112268224	2
TRIM62	257
ZNF362	1700
A3GALT2	1
PHC2	3844
MIR3605	143
PHC2-AS1	3
ZSCAN20	206
CSMD2	49
105378640	1
LOC105378641	24
LOC105378642	5
GJB5	34
GJB4	16
GJB3	21
GJA4	783
SMIM12	1095
DLGAP3	21
GPR199P	89
TMEM35B	1177
ZMYM6	736
ZMYM1	399
LOC105378644	7
SFPQ	6973
ZMYM4	1872
ZMYM4-AS1	58
KIAA0319L	3977
NCDN	775
TFAP2E	154
TFAP2E-AS1	49
PSMB2	2534
C1orf216	472
CLSPN	25
AGO4	2344
AGO1	1693
AGO3	1315
TEKT2	881
ADPRS	1359
COL8A2	878
TRAPPC3	1459
MAP7D1	10468
THRAP3	5183
SH3D21	419
EVA1B	913
STK40	3391
LSM10	694
OSCP1	563
MRPS15	1216
CSF3R	3881
GRIK3	14
LINC01137	131
ZC3H12A	1458
MIR6732	9
MEAF6	2243
MIR5581	3
LOC105378649	27
SNIP1	473
DNALI1	1406
GNL2	1086
RSPO1	164
C1orf109	404
CDCA8	32
EPHA10	46
MANEAL	211
YRDC	558
C1orf122	904
MTF1	1049
INPP5B	1835
LOC105378651	41
SF3A3	1633
FHL3	284
UTP11	566
POU3F1	7
MIR3659HG	1
LOC105378657	7
RRAGC	1430
GJA9-MYCBP	488
MYCBP	483
LOC105378663	2
GJA9	5
RHBDL2	49
LOC105378662	16
AKIRIN1	2360
NDUFS5	1616
MACF1	22595
643314	1144
105378950	0
BMP8A	124
OXCT2P1	6
PPIEL	157
PABPC4	4137
PABPC4-AS1	544
SNORA55	9
HEYL	872
NT5C1A	0
HPCAL4	99
PPIE	1121
BMP8B	184
OXCT2	10
LOC101929536	5
105378951	2
LINC02811	2
105378665	1
TRIT1	500
MYCL	428
MYCL-AS1	32
MFSD2A	2175
CAP1	7653
PPT1	8653
RLF	1027
TMCO2	3
ZMPSTE24	1699
COL9A2	360
107984945	8
SMAP2	1776
ZFP69B	42
ZFP69	177
LOC105378672	12
EXO5	165
ZNF684	77
RIMS3	332
LOC105378675	0
NFYC-AS1	87
NFYC	1663
KCNQ4	64
CITED4	604
CTPS1	416
SLFNL1-AS1	230
SLFNL1	149
SCMH1	1424
FOXO6	138
FOXO6-AS1	13
LOC105378678	8
EDN2	111
HIVEP3	813
GUCA2B	10
GUCA2A	43
FOXJ3	2396
RIMKLA	1614
ZMYND12	149
CCDC30	605
PPCS	1233
PPIH	508
YBX1	20874
CLDN19	4
P3H1	686
C1orf50	265
TMEM269-DT	4
TMEM269	4
LOC107984946	1
SVBP	318
ERMAP	898
ZNF691	242
LOC339539	1
SLC2A1	659
SLC2A1-AS1	3
FAM183A	471
EBNA1BP2	1147
CFAP57	523
LOC105378685	57
TMEM125	6804
C1orf210	472
TIE1	3378
MPL	41
LOC105378687	34
CDC20	26
ELOVL1	3290
MIR6734	8
LOC112268225	12
MED8	871
MED8-AS1	130
SZT2	3013
SZT2-AS1	130
HYI	1033
PTPRF	14584
KDM4A	2139
KDM4A-AS1	238
ST3GAL3	597
ARTN	37
LOC105378688	8
LOC101929609	92
IPO13	931
DPH2	484
ATP6V0B	3200
B4GALT2	828
CCDC24	462
SLC6A9	657
LOC107984948	13
KLF17	22
DMAP1	949
ERI3	1220
ERI3-IT1	24
RNF220	1655
LOC107984950	516
TMEM53	424
ARMH1	314
LOC105378690	31
RNU5F-1	1
RNU5D-1	0
KIF2C	20
RPS8	24513
SNORD55	64
SNORD46	7
SNORD38A	15
SNORD38B	23
BEST4	132
PLK3	1866
DYNLT4	321
BTBD19	228
LOC107984952	25
PTCH2	82
EIF2B3	519
HECTD3	1886
UROD	1604
ZSWIM5	304
LOC105378691	18
LINC01144	18
HPDL	8
MUTYH	439
TOE1	320
TESK2	374
CCDC163	10
MMACHC	2006
PRDX1	7524
AKR1A1	2501
NASP	1811
CCDC17	1789
GPBP1L1	4239
RPS15AP10	4
TMEM69	522
IPP	518
MAST2	1079
P3R3URF-PIK3R3	783
PIK3R3	1007
LOC101929626	3
TSPAN1	3162
POMGNT1	2170
LURAP1	34
RAD54L	80
LRRC41	2192
UQCRH	1743
NSUN4	847
FAAH	1297
FAAHP1	37
LINC01398	2
DMBX1	1
MKNK1-AS1	234
MKNK1	1910
MOB3C	1159
ATPAF1	1001
EFCAB14-AS1	189
EFCAB14	7165
LOC105378698	12
LOC105378699	8
CYP4B1	14106
CYP4Z2P	92
CYP4A11	15
CYP4X1	678
CYP4Z1	68
CYP4A22	19
LOC105378701	3
LINC00853	9
PDZK1IP1	1170
TAL1	750
STIL	73
CMPK1	6359
LINC01389	17
FOXE3	0
FOXD2-AS1	78
FOXD2	29
LINC01738	3
TRABD2B	109
LINC02794	1
SKINT1L	4
SLC5A9	1367
SPATA6	728
AGBL4	46
BEND5	126
ELAVL4	11
DMRTA2	0
LOC105378714	0
FAF1	1258
FAF1-AS1	0
CDKN2C	242
LINC01562	5
RNF11	4851
TTC39A	888
TTC39A-AS1	23
EPS15	2992
EPS15-AS1	10
CALR4P	3
OSBPL9	3465
NRDC	3110
105378721	200
MIR761	18
RAB3B	3
TXNDC12	1786
KTI12	96
BTF3L4	1338
ZFYVE9	2383
CC2D1B	2636
ORC1	21
PRPF38A	1516
TUT4	1339
GPX7	196
SHISAL2A	46
COA7	400
ZYG11B	1730
ZYG11A	4
ECHDC2	2339
SCP2	4811
PODN	1248
SLC1A7	197
CPT2	850
CZIB	995
MAGOH	772
LOC100507564	25
LRP8	161
LOC105378728	3
LOC105378726	3
LOC105378731	1
105378730	0
LINC02812	6
GLIS1	7
NDC1	485
YIPF1	575
DIO1	25
HSPB11	441
LRRC42	645
LDLRAD1	1021
TMEM59	9078
TCEANC2	473
CDCP2	3
CYB5RL	269
MRPL37	1160
SSBP3	2379
SSBP3-AS1	35
ACOT11	136
FAM151A	27
MROH7-TTC4	297
MROH7	40
TTC4	259
PARS2	89
TTC22	524
LEXM	25
DHCR24	36350
DHCR24-DT	25
TMEM61	68
BSND	3
PCSK9	1866
USP24	3051
LOC100507634	8
LINC01767	2
PLPP3	5637
PRKAA2	191
FYB2	276
C8A	8
C8B	91
105378745	4
LOC112267900	62
DAB1	56
LOC107984960	8
OMA1	550
TACSTD2	14425
MYSM1	1350
LOC112268263	11
LOC105378751	14
JUN	67911
LINC01135	12
LOC101926907	222
LINC02777	49
LINC01358	23
FGGY-DT	12
FGGY	264
LOC101926944	15
LOC105378758	0
HOOK1	725
CYP2J2	193
C1orf87	369
LINC01748	1
LOC101926964	2
LOC105378764	2
NFIA-AS2	25
NFIA	1256
NFIA-AS1	0
LOC107984964	7
MGC34796	1
TM2D1	731
PATJ	3546
LOC107984965	0
L1TD1	69
KANK4	770
USP1	1483
DOCK7	1168
ANGPTL3	3
ATG4C	367
LINC00466	0
FOXD3-AS1	0
FOXD3	0
ALG6	227
ITGB3BP	203
LOC102724319	5
EFCAB7	242
DLEU2L	1
PGM1	4163
ROR1	1370
ROR1-AS1	12
LOC105378773	1
UBE2U	1
LOC107984966	25
CACHD1	1347
RAVER2	1000
JAK1	6186
LINC01359	8
MIR3671	12
AK4	158
DNAJC6	389
LOC102724416	2
LEPR	3281
LEPROT	6504
PDE4B	2284
LOC105378776	39
SGIP1	331
DYNLT5	210
DNAI4	674
MIER1	1865
SLC35D1	600
C1orf141	108
IL23R	6
IL12RB2	17
105378779	1
SERBP1	7115
GADD45A	1695
GNG12	4210
LOC105378781	1
GNG12-AS1	94
DIRAS3	113
WLS	2712
RPE65	4
DEPDC1	7
LRRC7	7
LRRC40	547
SRSF11	5106
ANKRD13C	999
HHLA3	205
HHLA3-AS1	0
CTH	141
PTGER3	85
ZRANB2-AS1	202
ZRANB2	2229
MIR186	19
ZRANB2-AS2	20
LOC105378795	8
NEGR1	475
LOC105378797	15
LOC105378798	0
LRRIQ3	31
FPGT-TNNI3K	91
FPGT	531
TNNI3K	39
105378805	4
ERICH3	1252
ERICH3-AS1	40
CRYZ	1279
TYW3	613
LHX8	1
SLC44A5	42
ACADM	1749
DLSTP1	31
RABGGTB	1699
SNORD45C	7
SNORD45A	12
SNORD45B	14
MSH4	5
ST6GALNAC3	459
LOC105378807	23
ST6GALNAC5	1810
PIGK	1033
LOC105378808	2
AK5	23
ZZZ3	1175
USP33	2402
MIGA1	1334
NEXN-AS1	43
NEXN	1444
FUBP1	2023
DNAJB4	1531
GIPC2	368
LOC107984997	17
MGC27382	115
PTGFR	275
IFI44L	911
IFI44	1254
ADGRL4	1062
LOC107984998	0
LOC105378810	0
LINC01781	2
ADGRL2	6508
LOC101927434	0
LINC01361	3
107985037	6
LOC105378816	3
LINC01725	5
LOC101927560	4
107985041	9
TTLL7	1488
PRKACB	1292
107985046	6
SAMD13	28
UOX	5
DNASE2B	162
RPF1	924
GNG5	3080
SPATA1	145
CTBS	1204
LOC105378819	46
LINC01461	1
SSX2IP	460
LOC102724892	1
LPAR3	195
MCOLN2	163
MCOLN3	342
DNAI3	304
SYDE2	1285
C1orf52	873
BCL10	832
LOC646626	75
DDAH1	3337
107985054	14
CCN1	34813
LOC107985057	10
LOC112268231	2
ZNHIT6	704
COL24A1	48
LINC02795	25
LOC105378825	14
ODF2L	1179
MIR7856	0
CLCA2	220
CLCA1	1
LOC105378827	0
CLCA4	1
CLCA4-AS1	43
CLCA3P	0
SH3GLB1	5182
SELENOF	4908
HS2ST1	1594
LINC01140	277
LMO4	2010
LOC105378833	2
LOC105378839	7
PKN2-AS1	7
PKN2	2343
GTF2B	816
KYAT3	631
RBMXL1	962
GBP3	3314
LOC105378841	45
GBP1	3980
GBP2	2292
LOC112268267	629
LOC105378842	7
GBP7	11
GBP4	8715
LOC107985076	10
GBP5	1136
GBP6	65
GBP1P1	229
LOC105378844	4
LRRC8B	906
LRRC8C	1698
LRRC8C-DT	33
LOC107985743	3
101927952	16
LOC107985744	7
LOC101927975	8
LRRC8D	610
GEMIN8P4	27
ZNF326	1074
LOC105378849	0
LOC107985088	2
LINC02609	73
LINC02788	0
ZNF644	1472
HFM1	24
CDC7	123
LOC102723436	18
TGFBR3	3047
BRDT	0
EPHX4	12
SETSIP	9
BTBD8	30
23285	200
C1orf146	2
GLMN	162
RPAP2	546
GFI1	113
EVI5	1617
RPL5	19542
DIPK1A	256
SNORD21	10
SNORA66	15
MTF2	575
TMED5	3655
CCDC18	331
LOC107985521	1
CCDC18-AS1	480
DR1	2321
FNBP1L	3440
BCAR3	1502
BCAR3-AS1	131
LOC102723480	0
723788	18
TRR-TCT1-1	9
DNTTIP2	1541
GCLM	1141
ABCA4	43
LOC105378858	12
ARHGAP29	5543
ARHGAP29-AS1	6
105378859	10
ABCD3	2114
F3	4016
LOC105378861	18
SLC44A3-AS1	41
105378860	3
SLC44A3	806
CNN3	6746
105378862	34
CNN3-DT	239
ALG14	213
LOC105378863	3
TLCD4	731
TLCD4-RWDD3	151
LOC101928118	56
RWDD3	232
PTBP2	454
DPYD	2556
DPYD-AS1	129
LOC105378867	4
MIR137HG	0
SNX7	849
PLPPR5	3
PLPPR4	109
LINC01708	3
PALMD	1455
FRRS1	262
AGL	987
SLC35A3	2096
MFSD14A	1990
SASS6	485
TRMT13	432
LRRC39	87
DBT	1351
RTCA-AS1	62
RTCA	1159
CDC14A	1118
LOC105379827	0
GPR88	3
VCAM1	1510
EXTL2	442
SLC30A7	600
DPH5	821
LOC102606465	100
LOC101928334	12
LOC101928370	85
S1PR1	5809
COL11A1	8
LOC101928436	4
RNPC3	429
AMY2B	619
ACTG1P4	7
AMY2A	32
AMY1A	219
AMY1B	140
LOC105378878	5
AMY1C	229
LOC100129138	13
PRMT6	369
NTNG1	208
VAV3	602
LINC02785	50
SLC25A24	2770
NBPF4	0
NBPF6	1
FAM102B	1028
HENMT1	162
LOC105378890	3
PRPF38B	2660
STXBP3	1681
LOC105378891	2
AKNAD1	8
GPSM2	733
CLCC1	965
WDR47	1072
TAF13	387
TMEM167B-DT	2
TMEM167B	2315
SCARNA2	38
C1orf194	442
ELAPOR1	1596
SARS1	3728
CELSR2	581
PSRC1	82
MYBPHL	73
SORT1	7327
PSMA5	1497
SYPL2	28
ATXN7L2	161
CYB561D1	515
AMIGO1	703
GNAI3	2421
GNAT2	9
AMPD2	1204
GSTM4	438
GSTM2	895
GSTM1	137
GSTM5	179
GSTM3	1831
EPS8L3	42
CSF1	3732
AHCYL1	4586
STRIP1	1325
ALX3	94
UBL4B	0
SLC6A17	5
LINC02586	1
KCNC4	440
RBM15-AS1	14
RBM15	339
SLC16A4	826
LAMTOR5	1861
LAMTOR5-AS1	11
PROK1	1
CYMP	1
CYMP-AS1	1
KCNA10	2
KCNA2	23
LOC107985174	25
KCNA3	2196
LOC105378901	0
CD53	2976
LRIF1	367
DRAM2	1390
CEPT1	1496
DENND2D	1532
107985180	0
CHI3L2	315
CHIAP2	232
CHIA	209
PIFO	1590
OVGP1	78
WDR77	670
ATP5PB	2933
C1orf162	1780
TMIGD3	15
ADORA3	25
RAP1A	4872
LINC01160	13
LOC107985184	105
INKA2	578
INKA2-AS1	9
LOC101928718	9
DDX20	508
KCND3	262
LINC01750	27
LINC02884	99
CTTNBP2NL	2481
WNT2B	593
ST7L	572
CAPZA1	3646
MOV10	3534
RHOC	3480
PPM1J	32
TAFA3	0
LINC01356	0
LINC01357	0
SLC16A1	189
AKR7A2P1	0
SLC16A1-AS1	30
LOC107985189	2
LRIG2-DT	23
LRIG2	827
LOC643441	84
MAGI3	3905
PHTF1	621
RSBN1	1360
AP4B1-AS1	138
PTPN22	397
BCL2L15	58
AP4B1	428
DCLRE1B	392
HIPK1-AS1	11
HIPK1	5628
OLFML3	956
SYT6	8
TRIM33	2141
BCAS2	800
LOC105378914	0
DENND2C	361
AMPD1	13
NRAS	2077
CSDE1	22131
SIKE1	968
TSHB	10
TSPAN2	342
LINC01765	81
NGF	26
112268287	1
VANGL1	649
CASQ2	148
NHLH2	65
LINC01649	5
LOC101928977	6
SLC22A15	720
MAB21L3	9
LINC01779	1
ATP1A1	21370
ATP1A1-AS1	3842
LINC01762	3
LOC112268235	33
CD58	684
LOC105378925	0
IGSF3	2139
LOC105378924	9
CD2	327
PTGFRN	739
CD101	598
LOC101929099	57
TTF2	346
TRIM45	122
VTCN1	77
MAN1A2	2075
TENT5C	1031
LOC105378929	0
GDAP2	667
WDR3	690
SPAG17	681
TBX15	16
LOC105378933	0
WARS2	443
WARS2-IT1	5
WARS2-AS1	242
LOC107985192	7
HSD3B2	0
LOC105378935	1
HSD3BP4	8
LINC00622	25
ZNF697	326
PHGDH	312
105378936	0
HMGCS2	145
REG4	0
NOTCH2	5176
SEC22B	2565
107985522	17
105378941	9
105378954	256
LOC101929788	1
NBPF8	1260
107985523	28
PFN1P2	51
PDE4DIPP2	1125
LOC107985524	99
NOTCH2NLR	104
NBPF26	1338
RNVU1-19	2
LINC00623	306
LOC100996720	52
RNVU1-4	0
TRN-GTT11-1	0
LOC105369199	4
PDE4DIPP4	2
H3P4	27
FCGR1B	199
LOC100996318	33
H2BP1	16
FAM72B	17
SRGAP2C	1666
LOC107985193	4
LINC02798	1
EMBP1	18
LINC01691	0
LOC105371175	23
LOC107985200	31
LOC107985201	7
LOC105369140	0
PDE4DIPP3	15
H2BP2	58
FCGR1CP	165
H3-2	88
FAM72C	36
SRGAP2D	745
LOC105371206	94
LINC02802	37
105373467	4
NBPF15	1503
LOC105371211	1
LSP1P5	47
LOC105371216	80
SRGAP2B	1818
LOC107985595	2
FAM72D	53
LOC101929805	6
LINC01145	346
LOC100996740	152
RNVU1-14	1
NBPF20	464
LOC105371312	97
NBPF25P	347
GPR89A	357
PDZK1	27
CD160	34
RNF115	1195
POLR3C	696
NUDT17	197
PIAS3	1295
ANKRD35	105
LOC107985593	5
ITGA10	409
PEX11B	790
GNRHR2	278
RBM8A	2360
LIX1L-AS1	374
LIX1L	1442
POLR3GL	949
ANKRD34A	36
TXNIP	36207
HJV	2
RNVU1-6	2
LINC01719	10
NBPF10	1563
NOTCH2NLA	777
LOC105371254	9
NUDT4P2	353
SEC22B4P	160
PPIAL4H	0
LOC112268274	4
LOC100996756	90
LOC105371235	0
107985591	1
HYDIN2	287
NBPF12	2957
LOC728989	12
105371231	5
PRKAB2	1105
CHD1L	1271
PDIA3P1	385
FMO5	1985
LINC00624	1
BCL9	816
ACP6	521
GJA5	2327
GPR89B	350
PDZK1P1	3
LINC02804	13
PDE4DIPP1	1
NBPF11	1039
LOC105371227	0
LOC101927468	8
LINC02806	0
LOC105371225	1
PDE4DIPP6	19
RNVU1-3	1
107985525	5
LINC01138	159
LOC105371224	154
NBPF14	1936
NOTCH2NLB	597
LOC105371223	3
NUDT4B	456
SEC22B3P	80
PDE4DIP	3648
LOC112268272	217
NBPF9	589
LOC101929790	3
LOC653513	283
SEC22B2P	109
NOTCH2NLC	476
NBPF19	1487
PPIAL4C	0
LINC00869	361
112268236	26
LOC644634	57
PDE4DIPP7	22
LOC105371406	18
FCGR1A	853
H2BC18	108
112268237	7
H3C13	0
H4C14	91
H3C14	4
H2AC18	239
H2BC20P	27
H2AC19	241
H3C15	3
